
[00:00:00.000 --> 00:00:05.260]  今天是第五天 主耶穌是誰呢?
[00:20:54.980 --> 00:20:58.340]  他是發明者來的 他在廠那裡
[00:20:58.340 --> 00:21:01.300]  他是發明者來的 懂不懂修你的車?
[00:21:01.300 --> 00:21:04.220]  有一組就懂了 他怎樣接駁、怎樣修
[00:21:04.220 --> 00:21:06.740]  怎樣有動力 他完全知道
[00:21:06.740 --> 00:21:09.100]  好啊 我是Henry Ford
[00:21:09.100 --> 00:21:12.140]  如果你的Ford壞了 當天最好給誰修呢?
[00:21:12.140 --> 00:21:13.580]  當然是給Henry Ford修
[00:21:13.580 --> 00:21:15.900]  當然他不會修車 他是大老闆
[00:21:15.900 --> 00:21:18.140]  已經是車廠老闆了
[00:21:18.140 --> 00:21:23.260]  不過就是這張照片這個人 Henry Ford
[00:21:23.260 --> 00:21:27.260]  大家明白了 好啊
[00:21:27.260 --> 00:21:29.620]  主耶穌你怎樣幫到我?
[00:21:29.620 --> 00:21:33.020]  好啊 我就是你的創造者
[00:21:33.020 --> 00:21:37.540]  懂不懂修理? 懂不懂幫你醫治?
[00:21:37.540 --> 00:21:43.140]  懂不懂將你做好? 懂不懂拯救你?
[00:21:43.140 --> 00:21:45.900]  懂 懂不懂解決你的問題?
[00:21:45.900 --> 00:21:52.340]  懂 他將來除了做創造者 還會做審判者
[00:21:52.340 --> 00:21:57.500]  創造者可以醫治 而且擁有主權
[00:21:57.500 --> 00:22:02.260]  讚美上主 我這個故事是作的
[00:22:02.260 --> 00:22:06.540]  希望你能夠理解到 好啊
[00:22:06.540 --> 00:22:11.100]  主耶穌你是誰? 好啊 我就是你的創造者
[00:22:11.100 --> 00:22:14.300]  你懂得修理我嗎? 醫治我嗎? 當然懂
[00:22:14.300 --> 00:22:19.020]  你是我設計的 讚美上主
[00:22:19.020 --> 00:22:22.620]  今天的金句都是希伯來書一章第二節
[00:22:22.620 --> 00:22:25.660]  就在這末世 直到他兒子孝義我們
[00:22:25.660 --> 00:22:28.580]  而且已經立到承受諸世界
[00:22:28.580 --> 00:22:34.300]  也曾借著他創造諸世界
[00:22:34.300 --> 00:22:37.100]  他除了承受萬有 萬有屬於他
[00:22:37.100 --> 00:22:41.580]  其實這個世界是他創造的
[00:22:41.580 --> 00:22:45.340]  讚美上主 祈禱
[00:22:45.340 --> 00:22:52.540]  我主我神 主耶穌基督 你是創造者
[00:22:52.540 --> 00:22:57.340]  我這個被造之物就在你面前謙卑、苦、服、敬、拜
[00:22:57.340 --> 00:23:00.540]  再次確認 你是我的創造者
[00:23:00.540 --> 00:23:03.500]  你在我身上擁有主權
[00:23:03.500 --> 00:23:06.060]  我馴服你 我跟隨你
[00:23:06.060 --> 00:23:09.420]  你有些什麼叫我做給我知道
[00:23:09.420 --> 00:23:13.660]  因為你創造我 就是叫我可以服侍你
[00:23:13.660 --> 00:23:18.140]  我願意服侍你 跟隨你 讚美你
[00:23:18.140 --> 00:23:24.220]  願主得罪榮耀稱讚 讚美上主 阿們
[00:23:24.220 --> 00:23:27.420]  好 記得主耶穌是創造者
[00:23:27.420 --> 00:23:29.500]  好 今天跟大家分享到這裏
[00:23:29.500 --> 00:23:33.340]  請你記得多些傳揚福音
[00:23:33.340 --> 00:23:37.820]  多些敬拜這位創造者
[00:23:37.820 --> 00:23:40.060]  好 祝福先
[00:23:40.060 --> 00:23:41.820]  願主賜福保護你
[00:23:41.820 --> 00:23:45.500]  願主向你養念 賜你平安
[00:23:45.500 --> 00:23:47.500]  祝您平安喜樂 阿們
