
[00:00:00.000 --> 00:00:05.280]  今天是大除夕 開始過新年了 開始過農曆新年
[00:24:36.180 --> 00:24:38.300]  在今天的經文當中
[00:24:38.300 --> 00:24:41.860]  耶穌給我們一個非常清楚的榜樣
[00:24:41.860 --> 00:24:47.300]  以神的事為念 離不開神的話語
[00:24:47.300 --> 00:24:51.700]  我們效法基督 但是我們是否想過
[00:24:51.700 --> 00:24:55.420]  耶穌是如何專注神的話語
[00:24:55.420 --> 00:25:02.300]  我們是否在這方面跟隨耶穌?
[00:25:02.300 --> 00:25:05.380]  4654 希捷賴說到
[00:25:05.380 --> 00:25:14.620]  他坐在教師的中間 一邊聽一邊問
[00:25:14.620 --> 00:25:16.580]  耶穌是神
[00:25:16.580 --> 00:25:21.500]  但是小的時候 他還是在拉比的面前
[00:25:21.500 --> 00:25:25.420]  一同學習神的話語
[00:25:25.420 --> 00:25:29.740]  另外 我們看到
[00:25:29.740 --> 00:25:36.940]  耶穌不單止去聽到 學習到 研究神的話
[00:25:36.940 --> 00:25:43.820]  而且他還行到 使用真理 活出真理
[00:25:43.820 --> 00:25:45.100]  允許我用一個例子
[00:25:45.100 --> 00:25:52.140]  就是耶穌用神的話 來勝過斯坦
[00:25:52.140 --> 00:25:57.780]  經文裡面 還記得耶穌在曠野獸不同的斯坦嗎?
[00:25:57.780 --> 00:26:01.580]  路加福音4章3到4節那裡
[00:26:01.580 --> 00:26:04.380]  魔鬼對耶穌說
[00:26:04.380 --> 00:26:09.780]  你若是神的兒子 就吩咐這舌頭變成食物吧
[00:26:09.780 --> 00:26:13.380]  耶穌的回答是用什麼回答?
[00:26:13.380 --> 00:26:17.780]  經上記者 人活著不是單靠食物
[00:26:17.780 --> 00:26:23.980]  接著 第二個的一個試探就來了
[00:26:23.980 --> 00:26:28.060]  這一切 權柄 榮華 我都可以給你
[00:26:28.060 --> 00:26:31.100]  因為這些都交給了我
[00:26:31.100 --> 00:26:32.940]  我願意給誰就給誰
[00:26:32.940 --> 00:26:36.780]  所以 只要你在我面前拜一拜
[00:26:36.780 --> 00:26:38.980]  這一切全是你的
[00:26:38.980 --> 00:26:41.740]  魔鬼這樣對耶穌說
[00:26:41.740 --> 00:26:44.940]  耶穌回答說 經上記者
[00:26:44.940 --> 00:26:51.660]  當拜主祢的神 當要侍奉祂
[00:26:51.660 --> 00:26:54.660]  第三個試探
[00:26:54.660 --> 00:26:57.780]  魔鬼把他帶到耶路撒冷
[00:26:57.780 --> 00:27:00.660]  叫他站在殿的最高處對他說
[00:27:00.660 --> 00:27:05.420]  你若是神的兒子 就從這裡跳下去吧
[00:27:05.420 --> 00:27:07.540]  因為經上記者
[00:27:07.540 --> 00:27:11.900]  祂為了你會吩咐自己的使者保護你
[00:27:11.900 --> 00:27:14.620]  又記者 他們會用手拖住你
[00:27:14.620 --> 00:27:19.380]  免得你的腳撞到石頭
[00:27:19.380 --> 00:27:22.580]  耶穌回答 經上說
[00:27:22.580 --> 00:27:26.180]  不可試探主 祢的神
[00:27:26.180 --> 00:27:29.980]  耶穌是用祂的話來回應魔鬼
[00:27:29.980 --> 00:27:34.260]  活出祂的話 使用祂的話
[00:27:34.260 --> 00:27:37.700]  另外 耶穌在教導 佈道方面
[00:27:37.700 --> 00:27:42.780]  同樣是用祂在神的面前所領受的誇語
[00:27:42.780 --> 00:27:46.140]  當然也是祂自己的誇語
[00:27:46.140 --> 00:27:49.340]  一個真正有屬靈生命的人
[00:27:49.340 --> 00:27:52.060]  祂一定專注於神的誇語
[00:27:52.060 --> 00:27:53.980]  我再說一次
[00:27:53.980 --> 00:27:55.980]  一個有屬靈生命的人
[00:27:55.980 --> 00:28:00.060]  祂一定專注神的誇語
[00:28:00.060 --> 00:28:03.340]  我讀生學的時候 認識一位老師
[00:28:03.340 --> 00:28:05.140]  他來自美國
[00:28:05.140 --> 00:28:08.340]  是一個猶太血統的美國人
[00:28:08.340 --> 00:28:12.540]  他原來是讀物理博士
[00:28:12.540 --> 00:28:16.740]  後來神護照他 傳時間裝備
[00:28:16.740 --> 00:28:18.580]  後來進到一個
[00:28:18.580 --> 00:28:22.940]  據說是美國最出名的一個神學院裡面進修
[00:28:22.940 --> 00:28:25.940]  後來神學博士畢業了
[00:28:25.940 --> 00:28:30.060]  成績非常的優秀
[00:28:30.060 --> 00:28:37.660]  但是他沒有像一般這些讀完神學博士的學生一樣
[00:28:37.660 --> 00:28:41.860]  留在美國某一個神學院任教
[00:28:41.860 --> 00:28:45.460]  而是來到了亞洲 做一個酸教士
[00:28:45.460 --> 00:28:49.940]  在香港認識一位神學老師
[00:28:49.940 --> 00:28:52.620]  他是一個非常優秀的老師
[00:28:52.620 --> 00:28:57.900]  在同學當中 公認是一個最有教導恩賜的老師
[00:28:57.900 --> 00:29:00.380]  他的生命是怎麼樣子呢
[00:29:00.380 --> 00:29:02.980]  我只舉一個例子
[00:29:02.980 --> 00:29:06.340]  我們每個人都有兩個聖對不對
[00:29:06.340 --> 00:29:07.860]  但是我告訴你
[00:29:07.860 --> 00:29:10.300]  他身上只有一個聖
[00:29:10.300 --> 00:29:11.780]  為什麼
[00:29:11.780 --> 00:29:16.860]  因為他專注於神誇語到一個地步
[00:29:16.860 --> 00:29:20.460]  他切切實實地去遵行神的誇
[00:29:20.460 --> 00:29:22.980]  切切實實地遵行神的教導
[00:29:22.980 --> 00:29:25.060]  他愛弟兄愛到一個程度
[00:29:25.060 --> 00:29:28.220]  甘願捨棄自己的一個聖
[00:29:28.220 --> 00:29:30.660]  故事是這樣子
[00:29:30.660 --> 00:29:34.300]  他在美國有一個很愛祖的弟兄
[00:29:34.300 --> 00:29:36.660]  一直服侍祖
[00:29:36.660 --> 00:29:41.340]  但是突然發現他得了嚴重的腎病
[00:29:41.340 --> 00:29:45.660]  急需換生來延續這個生命
[00:29:45.660 --> 00:29:48.500]  一段時間都找不到合適的生
[00:29:48.500 --> 00:29:52.260]  時間一天一天的過去
[00:29:52.260 --> 00:29:55.540]  我的老師非常愛這位弟兄
[00:29:55.540 --> 00:29:58.540]  他禱告 他流淚
[00:29:58.540 --> 00:30:02.340]  他反覆的思量
[00:30:02.340 --> 00:30:04.980]  因為我老師家裡有三個男孩
[00:30:04.980 --> 00:30:08.340]  還在求學的階段
[00:30:08.340 --> 00:30:11.940]  但是最後他跟他太太商量之後
[00:30:11.940 --> 00:30:18.620]  他決定捐出自己的一個聖來救這個弟兄
[00:30:18.620 --> 00:30:24.980]  從此他的生命就只靠一個聖來生活
[00:30:24.980 --> 00:30:27.020]  他對我們說
[00:30:27.020 --> 00:30:31.860]  我們的生命氣息都是在神的手中
[00:30:31.860 --> 00:30:36.940]  我們愛人可以付出時間 付出金錢
[00:30:36.940 --> 00:30:39.220]  付出不同的行動
[00:30:39.220 --> 00:30:42.860]  但是如果要我們捐出我們身體的一部分
[00:30:42.860 --> 00:30:45.620]  真的可以嗎?
[00:30:45.620 --> 00:30:48.340]  我非常欣賞這位老師
[00:30:48.340 --> 00:30:52.940]  他不但只是有很好的教導的 恩賜的一位老師
[00:30:52.940 --> 00:30:59.020]  而且他擁有活出神跨域的一個生命
[00:30:59.020 --> 00:31:00.940]  一個真正有屬靈生命的人
[00:31:00.940 --> 00:31:06.260]  他一定專注於神的跨域
[00:31:06.260 --> 00:31:08.660]  那我們用什麼標準來檢驗自己
[00:31:08.660 --> 00:31:14.660]  是否以神的跨 神的「是」為鏈呢?
[00:31:19.180 --> 00:31:20.900]  五色結這樣說
[00:31:20.900 --> 00:31:22.660]  耶穌的智慧和聲量
[00:31:22.660 --> 00:31:29.860]  以及神和人對他的喜愛都不斷增長
[00:31:29.860 --> 00:31:33.420]  隨著信主連月的增長
[00:31:33.420 --> 00:31:36.900]  我們自己的智慧是否在增長?
[00:31:36.900 --> 00:31:41.580]  與神與人的關係是否越來越健康?
[00:31:41.580 --> 00:31:44.620]  越來越親密?
[00:31:44.620 --> 00:31:46.820]  我們這裡講到的智慧是什麼?
[00:31:46.820 --> 00:31:49.220]  當然是指到屬靈的智慧
[00:31:49.220 --> 00:31:50.740]  具體是什麼呢?
[00:31:50.740 --> 00:31:53.700]  我舉個例子
[00:31:53.700 --> 00:31:55.180]  其中一項就是
[00:31:55.180 --> 00:31:58.580]  我們是否追求一個聖潔的智慧
[00:31:58.580 --> 00:32:00.140]  聖潔的生命
[00:32:00.140 --> 00:32:02.660]  這是智慧的一種
[00:32:02.660 --> 00:32:07.380]  舊約的約瑟給我們一個很好的功課
[00:32:07.380 --> 00:32:14.900]  約瑟在埃及庫位長波提凡家裡面做家譜
[00:32:14.900 --> 00:32:20.380]  波提凡將一切所有的都交在約瑟的手中
[00:32:20.380 --> 00:32:26.020]  約瑟原來是一個很俊美的男人
[00:32:26.020 --> 00:32:32.820]  有一天 主人的妻子就以暮送情給約瑟
[00:32:32.820 --> 00:32:35.540]  說:你與我同寢吧
[00:32:35.540 --> 00:32:37.220]  約瑟不從
[00:32:37.220 --> 00:32:39.060]  對他主人的妻說:
[00:32:39.060 --> 00:32:41.820]  我怎能做這大惡呢?
[00:32:41.820 --> 00:32:45.380]  得罪神了
[00:32:45.380 --> 00:32:49.180]  後來這個妻子還天天跟約瑟說
[00:32:49.180 --> 00:32:52.340]  但是約瑟卻不是聽從他
[00:32:52.340 --> 00:33:01.180]  不肯他與他一起追求聖潔的一個生命
[00:33:01.180 --> 00:33:07.140]  因為他知道他不能得罪他所敬拜的這位神
[00:33:07.140 --> 00:33:11.220]  我們有沒有這樣的智慧呢?
[00:33:11.220 --> 00:33:13.540]  隨著我們信主連月的增長
[00:33:13.540 --> 00:33:17.820]  我們是否越來越對罪有敏感
[00:33:17.820 --> 00:33:20.620]  靠著神的話 還有聖靈
[00:33:20.620 --> 00:33:27.540]  我們是否越來越能夠抵抗罪惡事態的引誘
[00:33:27.540 --> 00:33:29.380]  另外一方面
[00:33:29.380 --> 00:33:33.180]  我們跟神 跟人的關係又怎麼樣子?
[00:33:33.180 --> 00:33:37.580]  我們跟神的關係是怎麼樣子?
[00:33:37.580 --> 00:33:44.260]  很有可能體現在我們生命當中的每一個細節
[00:33:44.260 --> 00:33:45.980]  當我們遇到困難的時候
[00:33:45.980 --> 00:33:50.500]  我們想到第一個求助者是誰呢?
[00:33:50.500 --> 00:33:51.900]  是你的先生嗎?
[00:33:51.900 --> 00:33:53.940]  還是教會的牧者?
[00:33:53.940 --> 00:33:57.460]  還是這位神?
[00:33:57.460 --> 00:34:00.660]  另外一方面 我們跟人的關係又怎麼樣子?
[00:34:00.660 --> 00:34:04.660]  我們跟家人 弟兄姊妹 跟同事的關係
[00:34:04.660 --> 00:34:10.900]  也真正反映了我們是否以神的事為念
[00:34:10.900 --> 00:34:15.300]  在福音書當中 我們的確看到耶穌也有敵人
[00:34:15.300 --> 00:34:18.220]  也有人不認同祂
[00:34:18.220 --> 00:34:21.260]  但是這些都是因為他們反對福音
[00:34:21.260 --> 00:34:25.260]  不能接納耶穌是神的兒女
[00:34:25.260 --> 00:34:27.780]  作為耶穌的跟隨者
[00:34:27.780 --> 00:34:36.020]  基督徒同樣會因著信仰的緣故被排斥 不被接納
[00:34:36.020 --> 00:34:38.740]  但我很認真的在說
[00:34:38.740 --> 00:34:40.540]  除此以外
[00:34:40.540 --> 00:34:44.340]  很多我們遇到的不理想的
[00:34:44.340 --> 00:34:46.620]  不好的人際關係
[00:34:46.620 --> 00:34:50.980]  都是因為我們自己生命裡面有問題
[00:34:50.980 --> 00:34:57.820]  我們自我中心沒有以神的事為念
[00:34:57.820 --> 00:35:01.380]  有人這樣說過
[00:35:01.380 --> 00:35:04.860]  當你知道你是有屬神的身分的時候
[00:35:04.860 --> 00:35:10.060]  你的心思 你的意念 你的情感 一舉一動
[00:35:10.060 --> 00:35:12.420]  口中所說的話
[00:35:12.420 --> 00:35:14.660]  無論是對自己或對別人
[00:35:14.660 --> 00:35:21.500]  甚至對整個世界所有事情的看法都不再一樣
[00:35:21.500 --> 00:35:27.220]  因為你是以神的事為念
[00:35:27.220 --> 00:35:30.780]  舉兩個例子
[00:35:30.780 --> 00:35:33.420]  在美國某個地方
[00:35:33.420 --> 00:35:35.900]  一個正趕路的司機
[00:35:35.900 --> 00:35:39.700]  在公路上面不斷的轉線爬頭
[00:35:39.700 --> 00:35:41.980]  爭分奪秒的前進
[00:35:41.980 --> 00:35:44.140]  快到一個十字路口了
[00:35:44.140 --> 00:35:48.300]  剛好看綠燈在轉黃色
[00:35:48.300 --> 00:35:50.220]  他前面的車子
[00:35:50.220 --> 00:35:53.540]  剛好是有一個老太太在駕駛
[00:35:53.540 --> 00:35:55.940]  看見黃燈就剎車了
[00:35:55.940 --> 00:35:57.780]  她心急得不得了
[00:35:57.780 --> 00:36:04.980]  然後扭轉這個軚盤就往前走
[00:36:04.980 --> 00:36:08.900]  結果另外一輛車又轉過來擋住了她
[00:36:08.900 --> 00:36:11.580]  她當時非常的生氣
[00:36:11.580 --> 00:36:18.780]  狂按喇叭 甚至對擋住她的司機破口大罵
[00:36:18.780 --> 00:36:22.540]  還做出一些不文明的手勢
[00:36:22.540 --> 00:36:28.500]  在這個時候 有個人輕敲她的窗戶 車門
[00:36:28.500 --> 00:36:30.900]  原來是個警察
[00:36:30.900 --> 00:36:35.740]  這個警察下車把她送到警局
[00:36:35.740 --> 00:36:40.140]  把她關了幾個小時 後來釋放
[00:36:40.140 --> 00:36:45.060]  釋放的時候 警察對她說
[00:36:45.060 --> 00:36:50.700]  先生 我以這場誤會感到十分的抱歉
[00:36:50.700 --> 00:36:55.740]  你剛才在公路上變狂亂的想號
[00:36:55.740 --> 00:36:57.700]  滿口的粗言
[00:36:57.700 --> 00:37:01.700]  又連番做出一些不文明的手勢
[00:37:01.700 --> 00:37:04.700]  我在你的車後面停下來
[00:37:04.700 --> 00:37:10.300]  但是我看到你的車前面的保險槓上面
[00:37:10.300 --> 00:37:12.940]  寫了四個英文字母
[00:37:12.940 --> 00:37:15.580]  就是WWJD
[00:37:15.580 --> 00:37:22.260]  中文翻譯就是 耶穌會怎麼做呢?
[00:37:22.260 --> 00:37:26.500]  而且後面車牌上面也寫著
[00:37:26.500 --> 00:37:31.020]  Following Jesus 跟隨耶穌
[00:37:31.020 --> 00:37:35.260]  倒後鏡裡面也掛著一個十字架
[00:37:35.260 --> 00:37:43.460]  我不其然就假定你是把這車偷回來的
[00:37:43.460 --> 00:37:47.340]  這位司機的確是一個教會的會友
[00:37:47.340 --> 00:37:49.820]  每週都參加教會的聚會
[00:37:49.820 --> 00:37:52.820]  但是他的生命光景是什麼樣子?
[00:37:52.820 --> 00:37:57.100]  他到底有沒有看重自己作為神兒女的身分?
[00:37:57.100 --> 00:38:00.540]  到底有沒有以神的事為煉?
[00:38:00.540 --> 00:38:04.100]  我想你們會有一個判斷
[00:38:04.100 --> 00:38:06.380]  第二故事
[00:38:06.380 --> 00:38:10.140]  我前幾天聽了一個職場的講座
[00:38:10.140 --> 00:38:13.980]  裡面有很多的見證讓我很感動
[00:38:13.980 --> 00:38:18.100]  其中有一位唱作的歌手
[00:38:18.100 --> 00:38:20.500]  他名字叫做 Gary
[00:38:20.500 --> 00:38:25.060]  他自稱自己沒有音樂的才華
[00:38:25.060 --> 00:38:26.540]  素養也不高
[00:38:26.540 --> 00:38:30.940]  更沒有受過正規的音樂的訓練
[00:38:30.940 --> 00:38:34.060]  然而因著回應神的枯燥
[00:38:34.060 --> 00:38:38.980]  甘願放下很好的一個收入
[00:38:38.980 --> 00:38:41.180]  保險經濟的一個工作
[00:38:41.180 --> 00:38:44.700]  據說那個收入竟然有八位數
[00:38:44.700 --> 00:38:49.900]  勇敢地踏上一條另類的四縫道路
[00:38:49.900 --> 00:38:54.020]  經過十幾年
[00:38:54.020 --> 00:39:00.660]  今天福音歌已經變成一種主流的音樂
[00:39:00.660 --> 00:39:04.820]  就是因為他跟隨神
[00:39:04.820 --> 00:39:06.780]  當然他這種另類的四縫的道路
[00:39:06.780 --> 00:39:09.380]  並不是一路平順
[00:39:09.380 --> 00:39:12.540]  也經歷了非常多的難處
[00:39:12.540 --> 00:39:14.820]  神為他開路
[00:39:14.820 --> 00:39:19.220]  有一個很出名的音樂製作的公司
[00:39:19.220 --> 00:39:22.940]  主動後來發現他在製作方面有潛質
[00:39:22.940 --> 00:39:25.180]  就主動聯繫他
[00:39:25.180 --> 00:39:28.700]  說看了他所帶領的一個女子組合的演出
[00:39:28.700 --> 00:39:30.220]  就非常的感動
[00:39:30.220 --> 00:39:33.700]  願意為他們出一張碟
[00:39:33.700 --> 00:39:39.060]  這種福音的專輯不單只是賣了一個滿團紅
[00:39:39.060 --> 00:39:48.420]  而且還奪得了某個音樂銷量的大獎
[00:39:48.420 --> 00:39:50.220]  Gary很開心
[00:39:50.220 --> 00:39:53.740]  不單只是因為看到這些福音的音樂
[00:39:53.740 --> 00:39:56.420]  影響了這個世代
[00:39:56.420 --> 00:39:57.900]  而且更重要的
[00:39:57.900 --> 00:40:02.380]  他看到他自己按著神的路走
[00:40:02.380 --> 00:40:05.900]  他是以神的念 神的事為念
[00:40:05.900 --> 00:40:09.380]  他看中自己屬神的身分
[00:40:09.380 --> 00:40:14.100]  我非常欣賞他這樣形容自己
[00:40:14.100 --> 00:40:16.340]  在別人的眼中
[00:40:16.340 --> 00:40:20.100]  我是個沒錢 沒才華 沒名氣
[00:40:20.100 --> 00:40:23.780]  沒音樂 成事 什麼都沒有的人
[00:40:23.780 --> 00:40:29.100]  但卻被賢神使用
[00:40:29.100 --> 00:40:35.180]  耶穌說 他要以父的事為念
[00:40:35.180 --> 00:40:43.020]  保羅在《羅馬書》14章7到8節這樣說
[00:40:43.020 --> 00:40:46.700]  我們沒有一個人為自己活
[00:40:46.700 --> 00:40:50.300]  也沒有一個人為自己死
[00:40:50.300 --> 00:40:54.580]  我們若活著 是為主而活
[00:40:54.580 --> 00:40:58.900]  我們若死了 是為主而死
[00:40:58.900 --> 00:41:02.980]  所以我們無論活著或是死了
[00:41:02.980 --> 00:41:06.900]  都是屬於主的人
[00:41:06.900 --> 00:41:09.380]  今天我們在經文當中
[00:41:09.380 --> 00:41:13.060]  有三個方面的一個應用
[00:41:13.060 --> 00:41:18.340]  我們必須認定我們屬於神的身分
[00:41:18.340 --> 00:41:22.540]  以至於我們可以以神的事為念
[00:41:22.540 --> 00:41:25.220]  專注於神的話語
[00:41:25.220 --> 00:41:28.140]  這樣我們才可以真正的實踐
[00:41:28.140 --> 00:41:30.180]  以神的事為念
[00:41:30.180 --> 00:41:31.780]  我們需要常常的反省
[00:41:31.780 --> 00:41:33.540]  常常的省察自己
[00:41:33.540 --> 00:41:36.420]  到底有沒有以神的事為念
[00:41:36.420 --> 00:41:37.780]  我們怎麼看
[00:41:37.780 --> 00:41:41.820]  關注一下自己跟神跟人的關係
[00:41:41.820 --> 00:41:46.300]  是否健康 是否越來越親密
[00:41:46.300 --> 00:41:48.980]  我們一同禱告
[00:41:48.980 --> 00:41:57.820]  天父上帝 我們真的感謝祢
[00:41:57.820 --> 00:42:01.540]  祢給予我們一個尊貴的身分
[00:42:01.540 --> 00:42:05.020]  讓我們成為祢的兒女
[00:42:05.020 --> 00:42:09.740]  讓我們可以為神而活
[00:42:09.740 --> 00:42:13.100]  求主讓我們可以在生命當中
[00:42:13.100 --> 00:42:18.140]  認定我們自己屬神的身分
[00:42:18.140 --> 00:42:21.420]  以神的事為念
[00:42:21.420 --> 00:42:25.540]  讓我們可以專注在祢的話語當中
[00:42:25.540 --> 00:42:28.700]  讓祢的話語不單只成為我們的知識
[00:42:28.700 --> 00:42:31.700]  頭腦上的知識
[00:42:31.700 --> 00:42:35.980]  更是要改變我們 轉化我們
[00:42:35.980 --> 00:42:39.140]  求聖靈也在當中幫助我們
[00:42:39.140 --> 00:42:41.420]  賜我們力量
[00:42:41.420 --> 00:42:46.580]  讓我們可以行出神的道
[00:42:46.580 --> 00:42:49.860]  也求祢清楚地提醒我們
[00:42:49.860 --> 00:42:52.940]  我們跟祢的關係是怎麼樣子
[00:42:52.940 --> 00:42:57.020]  我們跟人的關係是怎麼樣子
[00:42:57.020 --> 00:43:01.740]  求主幫助我們多多地侍奉祢
[00:43:01.740 --> 00:43:05.260]  求主幫助我們更多地讚美祢
[00:43:05.260 --> 00:43:07.860]  使我們活在主的慈愛當中
[00:43:07.860 --> 00:43:12.140]  永遠跟隨主 不轉離
[00:43:12.140 --> 00:43:14.740]  禱告奉主耶穌基督的名所求
[00:43:14.740 --> 00:43:15.740]  阿門
