
[00:00:00.000 --> 00:00:02.600]  跟旁邊的八位早年,好嗎?
[00:16:14.440 --> 00:16:18.080]  爸爸媽媽什麼時候崇拜他就會回來
[00:16:18.080 --> 00:16:19.080]  其實不用教
[00:16:19.080 --> 00:16:23.040]  子女就會自動知道要回來崇拜
[00:16:23.040 --> 00:16:26.720]  正如在家裡我不知道大家是怎麼起床的
[00:16:26.720 --> 00:16:30.040]  就是你起床是鬧鐘響十次你才起床
[00:16:30.040 --> 00:16:32.400]  還是說你要老婆叫醒你
[00:16:32.400 --> 00:16:34.000]  或者是你要老公踢你
[00:16:34.000 --> 00:16:35.360]  你才會起床
[00:16:35.360 --> 00:16:38.360]  很坦白你的子女是完全學會的
[00:16:38.360 --> 00:16:40.680]  所以現在其實是一個挺大的問題
[00:16:40.680 --> 00:16:42.680]  很多學生都遲到的
[00:16:42.680 --> 00:16:44.600]  就是因為起不了床
[00:16:44.600 --> 00:16:46.200]  叫十次都起不了床
[00:16:46.200 --> 00:16:48.720]  其實是不是只是小孩子的問題呢
[00:16:48.720 --> 00:16:52.120]  還是我們大人都是一個示範了
[00:16:52.120 --> 00:16:56.120]  原來要十個鬧鐘才會起床的
[00:16:56.120 --> 00:16:57.080]  丁子梅
[00:16:57.080 --> 00:17:00.640]  當我們說我們要讓人在我們的生命當中
[00:17:00.640 --> 00:17:03.640]  一望就見到你是屬於上帝
[00:17:03.640 --> 00:17:07.600]  這一個就是很簡單的叫做為主發光
[00:17:07.600 --> 00:17:11.200]  人家不用特別花時間跟你回教會
[00:17:11.200 --> 00:17:12.560]  他跟你一起工作
[00:17:12.560 --> 00:17:14.480]  他跟你一起生活的時間
[00:17:14.480 --> 00:17:17.400]  他見到你裡面是不同的
[00:17:17.400 --> 00:17:19.320]  你有主的光芒
[00:17:19.320 --> 00:17:22.520]  所以分別為性也都其實很簡單
[00:17:22.520 --> 00:17:24.680]  就是在很多批判時刻
[00:17:24.680 --> 00:17:27.400]  一些事情一些取態的裡面
[00:17:27.400 --> 00:17:29.480]  他會在你的生命當中見到
[00:17:29.480 --> 00:17:33.160]  原來信耶穌的人是這樣的
[00:17:33.160 --> 00:17:35.840]  當然這句話是可謙可點的
[00:17:35.840 --> 00:17:36.360]  是吧
[00:17:36.360 --> 00:17:37.920]  就是有人覺得是好
[00:17:37.920 --> 00:17:40.200]  但是覺得不好
[00:17:40.200 --> 00:17:43.440]  在提摩太后書一開始的時候
[00:17:43.440 --> 00:17:45.800]  保羅怎麼去形容他和提摩太后的關係
[00:17:45.800 --> 00:17:48.200]  就是講他一個很愛她的兒子
[00:17:48.200 --> 00:17:49.760]  在第四節裡面
[00:17:49.760 --> 00:17:50.920]  如果你有留意
[00:17:50.920 --> 00:17:53.000]  保羅是很掛念提摩太后
[00:17:53.000 --> 00:17:54.440]  很擔心她
[00:17:54.440 --> 00:17:55.840]  其實今天我們在香港
[00:17:55.840 --> 00:17:58.000]  這個新年當然很開心
[00:17:58.000 --> 00:18:00.680]  可以一家一主去拜年
[00:18:00.680 --> 00:18:01.800]  但是我都知道
[00:18:01.800 --> 00:18:03.560]  在心底裡面老人家
[00:18:03.560 --> 00:18:05.640]  都有一絲絲的掛念
[00:18:05.640 --> 00:18:09.160]  因為可能今天已經不是所有的子女
[00:18:09.160 --> 00:18:11.920]  兒孫都在香港裡面
[00:18:11.920 --> 00:18:14.840]  保羅為什麼會這麼掛念提摩太
[00:18:14.840 --> 00:18:17.320]  以及為什麼會紀念她的眼淚呢
[00:18:17.320 --> 00:18:19.760]  提摩太在什麼困境裡面呢
[00:18:19.760 --> 00:18:20.640]  簡單來說
[00:18:20.640 --> 00:18:21.880]  當時的環境
[00:18:21.880 --> 00:18:23.480]  保羅應該是最有風信的
[00:18:23.480 --> 00:18:25.560]  他都知道自己將會殉道的
[00:18:25.560 --> 00:18:27.000]  而提摩太也是活著
[00:18:27.000 --> 00:18:29.920]  在一個基督教受迫害的環境裡面
[00:18:29.920 --> 00:18:32.120]  他是跟著保羅做宣教
[00:18:32.120 --> 00:18:34.800]  然後留下來去做墓會的工作
[00:18:34.800 --> 00:18:38.000]  在教會裡面受迫害的傳道人
[00:18:38.000 --> 00:18:39.440]  一定有很多的壓力
[00:18:39.440 --> 00:18:41.280]  有很多的困難
[00:18:41.280 --> 00:18:43.520]  但是保羅和她的相隔太遠了
[00:18:43.520 --> 00:18:45.160]  也不是自由身
[00:18:45.160 --> 00:18:46.240]  也很坦白
[00:18:46.240 --> 00:18:48.120]  也不知道還有多少時間
[00:18:48.120 --> 00:18:51.600]  是可以再和這個淑齡的兒子
[00:18:51.600 --> 00:18:55.680]  去通訊或者發出慰問鼓勵
[00:18:55.680 --> 00:18:57.520]  不過在第五節
[00:18:57.520 --> 00:19:00.280]  保羅說了她心底裡的盼望
[00:19:00.280 --> 00:19:04.320]  因為她說她想到提摩太裡面
[00:19:04.320 --> 00:19:07.760]  有一個叫做無偽的信
[00:19:07.760 --> 00:19:09.160]  什麼叫無偽的信呢
[00:19:09.160 --> 00:19:11.040]  既然沒有虛偽的信
[00:19:11.040 --> 00:19:13.520]  也就是有些人是虛偽的信
[00:19:13.520 --> 00:19:15.280]  信是什麼意思呢
[00:19:15.280 --> 00:19:18.240]  在《雅各書》第二章提到
[00:19:18.240 --> 00:19:22.000]  如果信心沒有行為是死的
[00:19:22.000 --> 00:19:25.080]  就是說提摩太雖然面對很大的衝擊
[00:19:25.080 --> 00:19:26.120]  很大的困難
[00:19:26.120 --> 00:19:27.800]  究竟之後會怎麼樣
[00:19:27.800 --> 00:19:29.400]  保羅是很擔心
[00:19:29.400 --> 00:19:31.600]  不過骨子裡面她相信
[00:19:31.600 --> 00:19:34.560]  提摩太對上帝的相信
[00:19:34.560 --> 00:19:35.800]  是真的相信
[00:19:35.800 --> 00:19:38.000]  是無偽的
[00:19:38.000 --> 00:19:39.880]  她不擔心提摩太
[00:19:39.880 --> 00:19:40.960]  因為苦難
[00:19:40.960 --> 00:19:44.040]  因為迫不而會離棄她的神
[00:19:44.040 --> 00:19:45.480]  最重要的原因
[00:19:45.480 --> 00:19:48.560]  這個信是很寶貴的
[00:19:48.560 --> 00:19:51.280]  因為這個信不只是在提摩太出現
[00:19:51.280 --> 00:19:55.800]  這個信源自她的外祖母羅爾
[00:19:55.800 --> 00:19:58.960]  和她的媽媽有離基
[00:19:58.960 --> 00:20:01.960]  如果我們簡單只是從這節經文分析
[00:20:01.960 --> 00:20:06.440]  其實提摩太已經是一個信的三代
[00:20:06.440 --> 00:20:07.400]  at least
[00:20:07.400 --> 00:20:08.320]  OK
[00:20:08.320 --> 00:20:12.200]  為什麼聖經會提外祖母提媽媽
[00:20:12.200 --> 00:20:15.360]  竟然不是提爸爸的呢
[00:20:15.360 --> 00:20:16.880]  我有一點解釋
[00:20:16.880 --> 00:20:19.960]  因為你知不知道在猶太人的傳承裡面
[00:20:19.960 --> 00:20:23.120]  最重要的是媽媽
[00:20:23.120 --> 00:20:26.560]  一定要是猶太人
[00:20:26.560 --> 00:20:31.160]  她的子女才可以被稱為猶太人
[00:20:31.160 --> 00:20:33.640]  就是說一個猶太人的男人
[00:20:33.640 --> 00:20:36.120]  他娶了一個外邦的女子
[00:20:36.120 --> 00:20:39.720]  他的後代就不再是猶太人
[00:20:39.720 --> 00:20:42.520]  你就明白為什麼以掃和雅各的故事
[00:20:42.520 --> 00:20:44.600]  以掃娶了外邦人的女子
[00:20:44.600 --> 00:20:48.040]  李伯嘉他們會這麼激氣這麼不開心
[00:20:48.040 --> 00:20:50.040]  你說為什麼不可愛呢
[00:20:50.040 --> 00:20:55.360]  我們是用男人來做傳宗接代的聖事
[00:20:55.360 --> 00:20:57.440]  為什麼猶太人要這樣呢
[00:20:57.440 --> 00:21:00.120]  你就知道上帝在生命記裡面
[00:21:00.120 --> 00:21:04.120]  提醒摩西的律法是多麼重要
[00:21:04.120 --> 00:21:07.720]  原因就是什麼叫做猶太人
[00:21:07.720 --> 00:21:10.640]  猶太人是被揀選出來屬於上帝
[00:21:10.640 --> 00:21:14.960]  在這個地上是去見證上帝的
[00:21:14.960 --> 00:21:20.200]  所以至少能夠影響小朋友
[00:21:20.200 --> 00:21:24.000]  去敬畏神、敬拜神的那個
[00:21:24.000 --> 00:21:28.520]  一定是他貼身的照顧者
[00:21:28.520 --> 00:21:31.840]  我們知道在這個年代是沒有菲傭的
[00:21:31.840 --> 00:21:33.800]  所以她一定是媽媽
[00:21:33.800 --> 00:21:36.840]  所以在他們還沒長大之前
[00:21:36.840 --> 00:21:40.520]  媽媽怎樣去讓他們認識神
[00:21:40.520 --> 00:21:45.680]  教導在平時的生活禮儀裡面去敬畏神
[00:21:45.680 --> 00:21:49.560]  怎樣去示範一個上帝的選民
[00:21:49.560 --> 00:21:53.680]  一定是在他身邊的照顧者裡面去看的
[00:21:53.680 --> 00:21:55.760]  因為這麼小他們根本沒辦法上課
[00:21:55.760 --> 00:21:57.360]  也不會識字
[00:21:57.360 --> 00:21:59.480]  這就是為什麼你就會明白
[00:21:59.480 --> 00:22:02.120]  為什麼猶太人的成人禮
[00:22:02.120 --> 00:22:04.480]  男生是在十三歲
[00:22:04.480 --> 00:22:06.360]  女生本來已經在十二歲
[00:22:06.360 --> 00:22:07.680]  不過現在改一改宗之後
[00:22:07.680 --> 00:22:11.080]  全部都十三歲了 所以十二、三歲了
[00:22:11.080 --> 00:22:12.480]  為什麼會這樣做
[00:22:12.480 --> 00:22:14.240]  爸爸的角色是不是不重要
[00:22:14.240 --> 00:22:15.440]  當然不是
[00:22:15.440 --> 00:22:18.280]  我們說貼身的那個是媽媽
[00:22:18.280 --> 00:22:23.040]  但是爸爸也是整個家族的一份子
[00:22:23.040 --> 00:22:26.080]  簡單地說不單只是爸爸
[00:22:26.080 --> 00:22:28.160]  叔叔、舅舅
[00:22:28.160 --> 00:22:30.680]  總之是整個家族、婆婆、爺爺
[00:22:30.680 --> 00:22:35.480]  都是去示範什麼叫做猶太人
[00:22:35.480 --> 00:22:38.440]  他們怎麼去敬畏神 怎麼去敬畏神
[00:22:38.440 --> 00:22:41.120]  為什麼山長水遠走幾千里路
[00:22:41.120 --> 00:22:44.280]  要去聖殿守節
[00:22:44.280 --> 00:22:45.880]  全部都是問為什麼的
[00:22:45.880 --> 00:22:47.040]  如果你問小朋友
[00:22:47.040 --> 00:22:49.600]  但是正因為他知道他們的身份
[00:22:49.600 --> 00:22:51.000]  他們就跟著上一代
[00:22:51.000 --> 00:22:56.640]  一代一代去行上帝所頒布的律例和典章
[00:22:56.640 --> 00:23:00.800]  而成人禮對於所有的爸爸是很重要的
[00:23:00.800 --> 00:23:03.400]  你要記住什麼叫成人禮
[00:23:03.400 --> 00:23:04.440]  十二、三歲
[00:23:04.440 --> 00:23:06.280]  對於猶太人來說已經是一個成人
[00:23:06.280 --> 00:23:07.200]  意思就是說
[00:23:07.200 --> 00:23:12.480]  他開始要脫離了爸爸媽媽的磁帶和任被
[00:23:12.480 --> 00:23:14.600]  他開始要學習做大人
[00:23:14.600 --> 00:23:16.920]  ing for 學習做
[00:23:16.920 --> 00:23:18.080]  學習什麼
[00:23:18.080 --> 00:23:20.880]  要為自己的行為負責任
[00:23:20.880 --> 00:23:21.960]  所以如果你查資料
[00:23:21.960 --> 00:23:24.360]  你會發現原來猶太人都很厲害
[00:23:24.360 --> 00:23:27.640]  家庭教育真的很值得我們重新去再思的
[00:23:27.640 --> 00:23:29.240]  原因就是他們成人禮
[00:23:29.240 --> 00:23:31.360]  之前的兩三年
[00:23:31.360 --> 00:23:33.280]  是有很多準備的
[00:23:33.280 --> 00:23:34.520]  因為他長大了
[00:23:34.520 --> 00:23:35.520]  他長大了
[00:23:35.520 --> 00:23:38.520]  你要讓他知道他是男生和女生
[00:23:38.520 --> 00:23:42.720]  以致他知道怎樣去分辨男男女女
[00:23:42.720 --> 00:23:45.440]  我們教會在青衣的階段
[00:23:45.440 --> 00:23:47.480]  有很多小朋友跟著我長大
[00:23:47.480 --> 00:23:48.640]  他們真的沒有大沒有小
[00:23:48.640 --> 00:23:49.800]  沒有男沒有女
[00:23:49.800 --> 00:23:53.080]  去短宣七八個人睡在同一張床
[00:23:53.080 --> 00:23:54.400]  但是睡著睡著玩著玩著
[00:23:54.400 --> 00:23:56.200]  我們發覺到他們青少年期
[00:23:56.200 --> 00:23:58.400]  我們去河園做短宣
[00:23:58.400 --> 00:23:59.360]  就嚇一跳
[00:23:59.360 --> 00:24:02.080]  一推門十幾個人都躲在同一張床
[00:24:02.080 --> 00:24:03.880]  接著我們就說你們不行
[00:24:03.880 --> 00:24:05.480]  你們已經長大了
[00:24:05.480 --> 00:24:08.360]  人家那些大嬸走過來一推門
[00:24:08.360 --> 00:24:09.600]  會嚇死人家的
[00:24:09.600 --> 00:24:11.440]  因為你們再不是小朋友
[00:24:11.440 --> 00:24:12.880]  長大了
[00:24:12.880 --> 00:24:14.280]  他們經常都會抱著一塊
[00:24:14.280 --> 00:24:15.640]  坐在大腿上
[00:24:15.640 --> 00:24:18.800]  抱著來揹
[00:24:18.800 --> 00:24:20.280]  但是你到了青少年期
[00:24:20.280 --> 00:24:21.200]  十三四歲
[00:24:21.200 --> 00:24:22.880]  還抱著女生跳上去
[00:24:22.880 --> 00:24:23.960]  抱著男生揹
[00:24:23.960 --> 00:24:25.200]  不可以的
[00:24:25.200 --> 00:24:28.160]  因為人家已經知道你再不是寶寶了
[00:24:28.160 --> 00:24:30.200]  真的原來很多事情
[00:24:30.200 --> 00:24:34.280]  我們是需要去教導我們的小朋友
[00:24:34.280 --> 00:24:36.480]  怎樣去做一個人
[00:24:36.480 --> 00:24:37.720]  又或者簡單來說
[00:24:37.720 --> 00:24:39.840]  他怎樣做一個男人和女人
[00:24:39.840 --> 00:24:40.880]  所以這個很好
[00:24:40.880 --> 00:24:43.240]  怎樣去選擇
[00:24:43.240 --> 00:24:45.040]  就是做選擇
[00:24:45.040 --> 00:24:46.160]  你給錢他了
[00:24:46.160 --> 00:24:47.800]  中學生出去吃飯
[00:24:47.800 --> 00:24:49.560]  他應該怎樣管錢
[00:24:49.560 --> 00:24:51.160]  因此我也鼓勵弟兄姊妹
[00:24:51.160 --> 00:24:53.120]  很多是預備你們的小朋友
[00:24:53.120 --> 00:24:55.240]  很快就去外國讀書那班
[00:24:55.240 --> 00:24:57.840]  我也很坦率地說
[00:24:57.840 --> 00:24:59.520]  你不預備好他們
[00:24:59.520 --> 00:25:01.360]  出去就很大件事
[00:25:01.360 --> 00:25:03.840]  我們有人的小朋友
[00:25:03.840 --> 00:25:07.840]  是用了他那幾萬元學費吃光的
[00:25:07.840 --> 00:25:10.760]  然後家長收到的信
[00:25:10.760 --> 00:25:14.560]  原來貴子弟是欠交學費的
[00:25:14.560 --> 00:25:15.360]  丁梓惠
[00:25:15.360 --> 00:25:17.240]  不要笑
[00:25:17.240 --> 00:25:18.560]  從來沒有教過
[00:25:18.560 --> 00:25:20.040]  他為何會懂
[00:25:20.040 --> 00:25:21.880]  他怎會懂得去管理
[00:25:21.880 --> 00:25:22.680]  是不是
[00:25:22.680 --> 00:25:26.280]  所以這個預備孩子長大
[00:25:26.280 --> 00:25:31.920]  是父母同時需要負上的責任
[00:25:31.920 --> 00:25:33.760]  當我們不教的時候
[00:25:33.760 --> 00:25:37.320]  請你不要想著你的小朋友
[00:25:37.320 --> 00:25:39.160]  而猶太人很明顯的
[00:25:39.160 --> 00:25:40.640]  這個是猶太會堂
[00:25:40.640 --> 00:25:41.520]  在中環有一個
[00:25:41.520 --> 00:25:42.800]  看看有沒有機會去參觀一下
[00:25:42.800 --> 00:25:44.240]  當然沒有這麼漂亮
[00:25:44.240 --> 00:25:46.840]  但是他們有很明文的規矩
[00:25:46.840 --> 00:25:49.320]  很多時候香港人我們不喜歡規矩
[00:25:49.320 --> 00:25:53.680]  但是規矩背後是很重要的教育
[00:25:53.680 --> 00:25:54.440]  很重要的
[00:25:54.440 --> 00:25:57.880]  是幫助一個小朋友去守法的
[00:25:57.880 --> 00:26:01.080]  他們連去會堂都是分開的
[00:26:01.080 --> 00:26:01.960]  十三歲之後
[00:26:01.960 --> 00:26:05.200]  兒子是跟著爸爸在樓下
[00:26:05.200 --> 00:26:08.160]  去跟叔叔一起聽道的
[00:26:08.160 --> 00:26:09.760]  他們有機會去摸摸那本
[00:26:09.760 --> 00:26:12.400]  很大卷的聖經
[00:26:12.400 --> 00:26:13.840]  但是女孩子
[00:26:13.840 --> 00:26:16.000]  她們只可以跟著媽媽
[00:26:16.000 --> 00:26:19.720]  在上面去聽道
[00:26:19.720 --> 00:26:22.560]  這裡說是不是性別歧視
[00:26:22.560 --> 00:26:24.840]  我們不要用這個眼光去看
[00:26:24.840 --> 00:26:28.080]  因為我都說什麼叫做新教
[00:26:28.080 --> 00:26:30.640]  英國以漁牧染的教育
[00:26:30.640 --> 00:26:32.320]  是要在一些節日
[00:26:32.320 --> 00:26:33.520]  一些慶典
[00:26:33.520 --> 00:26:35.040]  一些規矩裡面
[00:26:35.040 --> 00:26:36.200]  你們要去遵守
[00:26:36.200 --> 00:26:37.560]  以及學到的
[00:26:37.560 --> 00:26:39.120]  而且這裡的學習
[00:26:39.120 --> 00:26:40.640]  是你這輩子都記得的
[00:26:40.640 --> 00:26:42.160]  就不是背了一本書
[00:26:42.160 --> 00:26:43.680]  然後就不記得了
[00:26:43.680 --> 00:26:44.640]  所以你想想
[00:26:44.640 --> 00:26:46.440]  當一個人長大的時候
[00:26:46.440 --> 00:26:49.080]  他怎樣去學做一個男人
[00:26:49.080 --> 00:26:51.040]  他一定是要看著他的爸爸
[00:26:51.040 --> 00:26:52.400]  學做一個男人的
[00:26:52.400 --> 00:26:53.880]  或者是叔叔
[00:26:53.880 --> 00:26:55.640]  在下面那些伯伯
[00:26:55.640 --> 00:26:57.040]  也就是說爺爺
[00:26:57.040 --> 00:26:58.160]  阿公
[00:26:58.160 --> 00:27:01.160]  這一班是他們年長很多的男士
[00:27:01.160 --> 00:27:02.600]  唯有在他們的生命當中
[00:27:02.600 --> 00:27:04.920]  才能夠有很好的學習的機會
[00:27:04.920 --> 00:27:06.320]  所以這麼多年
[00:27:06.320 --> 00:27:07.760]  我經常都提出
[00:27:07.760 --> 00:27:09.680]  其實我們的細胞小組
[00:27:09.680 --> 00:27:10.560]  你問我
[00:27:10.560 --> 00:27:13.360]  其實不是太健康的
[00:27:13.360 --> 00:27:16.200]  因為我們是混靈的
[00:27:16.200 --> 00:27:18.400]  原本的細胞小組是混靈的
[00:27:18.400 --> 00:27:20.640]  你想想一個剛出來的小孩
[00:27:20.640 --> 00:27:22.040]  他又不懂得找工作
[00:27:22.040 --> 00:27:24.920]  又不知道怎樣去面對公司的壓力
[00:27:24.920 --> 00:27:26.840]  然後他又去追女孩子
[00:27:26.840 --> 00:27:27.760]  他根本不知道怎樣
[00:27:27.760 --> 00:27:29.680]  選擇一個適合自己的
[00:27:29.680 --> 00:27:32.160]  當然你說有一個很好的父親
[00:27:32.160 --> 00:27:33.960]  可以幫到他當然是好
[00:27:33.960 --> 00:27:35.920]  但是如果他又有其他的男士
[00:27:35.920 --> 00:27:37.560]  叔叔
[00:27:37.560 --> 00:27:39.440]  你都是去給他一些意見
[00:27:39.440 --> 00:27:41.200]  又或者就算不給意見
[00:27:41.200 --> 00:27:42.920]  他就有一隻眼去看
[00:27:42.920 --> 00:27:45.400]  他看到很多不同的人
[00:27:45.400 --> 00:27:46.880]  原來有不同的選擇
[00:27:46.880 --> 00:27:48.640]  有不同的可以
[00:27:48.640 --> 00:27:50.240]  其實他這個人
[00:27:50.240 --> 00:27:53.440]  那個的學習是比看書更好的
[00:27:53.440 --> 00:27:55.480]  因此媽媽
[00:27:55.480 --> 00:27:57.640]  怎樣去做一個媽媽呢
[00:27:57.640 --> 00:27:59.360]  女人
[00:27:59.360 --> 00:28:00.960]  你就要指令到出來
[00:28:00.960 --> 00:28:02.840]  給你的孩子去看的了
[00:28:02.840 --> 00:28:04.720]  現在世界為什麼會掉轉了呢
[00:28:04.720 --> 00:28:05.480]  很坦白的
[00:28:05.480 --> 00:28:06.640]  我都仰著女兒
[00:28:06.640 --> 00:28:07.800]  下面的
[00:28:07.800 --> 00:28:09.240]  我們的女兒
[00:28:09.240 --> 00:28:13.040]  其實沒有想過怎樣去做家庭主婦的
[00:28:13.040 --> 00:28:14.480]  因為大部分她都見不到爸爸
[00:28:14.480 --> 00:28:16.360]  媽媽是做家庭主婦的
[00:28:16.360 --> 00:28:18.480]  他們大部分的小朋友
[00:28:18.480 --> 00:28:20.680]  學做媽媽的時候
[00:28:20.680 --> 00:28:23.440]  你知道做什麼嗎
[00:28:23.440 --> 00:28:24.200]  第一
[00:28:24.200 --> 00:28:26.480]  穿高跟鞋
[00:28:26.480 --> 00:28:27.600]  第二
[00:28:27.600 --> 00:28:29.640]  塗唇膏
[00:28:29.640 --> 00:28:31.280]  第三一定要有的
[00:28:31.280 --> 00:28:33.080]  一個好手袋
[00:28:33.080 --> 00:28:35.840]  這個就是媽媽的了
[00:28:35.840 --> 00:28:37.480]  而兒子呢
[00:28:37.480 --> 00:28:38.920]  兒子就不知道了
[00:28:38.920 --> 00:28:40.000]  有些兒子反而
[00:28:40.000 --> 00:28:41.360]  現在我見到
[00:28:41.360 --> 00:28:43.240]  他們煮飯的
[00:28:43.240 --> 00:28:44.880]  他們洗碗的
[00:28:44.880 --> 00:28:48.000]  他們是有潔癖的
[00:28:48.000 --> 00:28:49.120]  因為
[00:28:49.120 --> 00:28:50.880]  個個都是媽寶
[00:28:50.880 --> 00:28:52.720]  跟著媽媽長大
[00:28:52.720 --> 00:28:54.520]  所以將來的世界
[00:28:54.520 --> 00:28:57.000]  可能所有事情都要倒轉
[00:28:57.000 --> 00:28:59.720]  兒子就變成媽媽
[00:28:59.720 --> 00:29:02.800]  女兒就變成爸爸
[00:29:02.800 --> 00:29:03.680]  這個世界
[00:29:03.680 --> 00:29:05.520]  很多事情都要倒轉
[00:29:05.520 --> 00:29:07.160]  丁梓梅
[00:29:07.160 --> 00:29:08.440]  今天不是說男女平等的事
[00:29:08.440 --> 00:29:10.040]  所以不處理這個問題
[00:29:10.040 --> 00:29:10.880]  不過這個問題
[00:29:10.880 --> 00:29:12.360]  大家怎樣去想呢
[00:29:12.360 --> 00:29:13.600]  你的家庭
[00:29:13.600 --> 00:29:17.000]  究竟是怎樣去模造你的下一代呢
[00:29:17.000 --> 00:29:18.880]  你想你的子女
[00:29:18.880 --> 00:29:20.480]  他們之後的家庭
[00:29:20.480 --> 00:29:21.840]  是怎樣的呢
[00:29:21.840 --> 00:29:24.720]  當你做婆婆媽媽的時候
[00:29:24.720 --> 00:29:28.480]  當孫子回來這裡拜年的時候
[00:29:28.480 --> 00:29:30.720]  你見到他們的狀況是怎樣呢
[00:29:30.720 --> 00:29:31.480]  很坦白
[00:29:31.480 --> 00:29:32.360]  可能我們見到的
[00:29:32.360 --> 00:29:33.680]  就是孫子一進屋
[00:29:33.680 --> 00:29:34.760]  就抱著媽媽
[00:29:34.760 --> 00:29:36.400]  死纏著不下地
[00:29:36.400 --> 00:29:37.760]  因為我昨天都見到
[00:29:37.760 --> 00:29:38.840]  死纏著不下地
[00:29:38.840 --> 00:29:40.960]  旺旺旺了一個小時
[00:29:40.960 --> 00:29:41.520]  就是
[00:29:41.520 --> 00:29:44.120]  全家大人哄小孩子
[00:29:44.120 --> 00:29:45.800]  旺旺了一個小時
[00:29:45.800 --> 00:29:47.520]  才可以乖乖坐過來
[00:29:47.520 --> 00:29:48.440]  一起吃東西
[00:29:48.440 --> 00:29:50.320]  這是不是你的家呢
[00:29:50.320 --> 00:29:51.080]  丁梓梅
[00:29:51.080 --> 00:29:53.040]  聖經對於我們做父母的
[00:29:53.040 --> 00:29:55.760]  或者我們做成人的
[00:29:55.760 --> 00:29:57.880]  有個很重要的期盼
[00:29:57.880 --> 00:29:59.400]  它說教導孩童
[00:29:59.400 --> 00:30:01.560]  它用「孩童」好
[00:30:01.560 --> 00:30:03.240]  就是說不一定是子女的
[00:30:03.240 --> 00:30:04.280]  我們整個家族裡面
[00:30:04.280 --> 00:30:05.320]  我們都有些小朋友
[00:30:05.320 --> 00:30:07.120]  不是我們自己生的
[00:30:07.120 --> 00:30:08.480]  在教會這個大家庭裡面
[00:30:08.480 --> 00:30:09.200]  更加是
[00:30:09.200 --> 00:30:11.920]  我們旁邊都有幾十個小朋友在
[00:30:11.920 --> 00:30:13.560]  怎樣去幫助小朋友
[00:30:13.560 --> 00:30:15.240]  讓他能夠走當行的路
[00:30:15.240 --> 00:30:17.880]  就是道路都不偏離
[00:30:17.880 --> 00:30:18.880]  我們經常去想
[00:30:18.880 --> 00:30:20.120]  教些什麼
[00:30:20.120 --> 00:30:21.240]  上些什麼課
[00:30:21.240 --> 00:30:22.880]  做些什麼的補習
[00:30:22.880 --> 00:30:23.720]  但是很坦白的
[00:30:23.720 --> 00:30:26.200]  你問一下自己
[00:30:26.200 --> 00:30:27.680]  你的人生裡面
[00:30:27.680 --> 00:30:30.040]  你現在常常都在你生命當中
[00:30:30.040 --> 00:30:32.920]  影響著你的道
[00:30:32.920 --> 00:30:34.200]  是什麼來的
[00:30:34.200 --> 00:30:35.120]  你的價值觀
[00:30:35.120 --> 00:30:36.520]  你的取向
[00:30:36.520 --> 00:30:39.520]  你對事情的看法
[00:30:39.520 --> 00:30:42.160]  是從哪裡學回來的
[00:30:42.160 --> 00:30:43.520]  其實大部份
[00:30:43.520 --> 00:30:46.120]  都真是從家裡學回來的
[00:30:46.120 --> 00:30:48.120]  當然是不是這麼大壓力呢
[00:30:48.120 --> 00:30:48.840]  不是的
[00:30:48.840 --> 00:30:50.960]  因為在家裡有好和有不好
[00:30:50.960 --> 00:30:52.080]  這個也是我們的家
[00:30:52.080 --> 00:30:53.160]  我們是人嘛
[00:30:53.160 --> 00:30:53.800]  是不是
[00:30:53.800 --> 00:30:55.840]  我們不需要要求自己很完美
[00:30:55.840 --> 00:30:57.600]  但是無論好和不好
[00:30:57.600 --> 00:30:59.360]  對於我們做小孩子的時候
[00:30:59.360 --> 00:31:01.000]  都有一個很大的幫助
[00:31:01.000 --> 00:31:01.960]  因為我們知道
[00:31:01.960 --> 00:31:03.040]  這個好的
[00:31:03.040 --> 00:31:04.400]  我們要學的
[00:31:04.400 --> 00:31:05.800]  這個不好的
[00:31:05.800 --> 00:31:07.520]  我們就死都不跟的了
[00:31:07.520 --> 00:31:08.400]  所以你問
[00:31:08.400 --> 00:31:10.920]  在我們這一代長大的媽媽
[00:31:10.920 --> 00:31:12.840]  已經盡量不惡的了
[00:31:12.840 --> 00:31:14.480]  因為我們以前的媽媽
[00:31:14.480 --> 00:31:15.400]  是很惡的
[00:31:15.400 --> 00:31:17.400]  就是君寧如山的嘛
[00:31:17.400 --> 00:31:19.280]  當我們有信了主
[00:31:19.280 --> 00:31:20.200]  當我們去學習
[00:31:20.200 --> 00:31:22.000]  就是怎樣做Parenting的時候
[00:31:22.000 --> 00:31:24.200]  我們已經盡量不惡的了
[00:31:24.200 --> 00:31:26.080]  但是是不是不惡
[00:31:26.080 --> 00:31:27.960]  就等於不用教呢
[00:31:27.960 --> 00:31:29.640]  這個是另一個問題
[00:31:29.640 --> 00:31:31.440]  不要想著
[00:31:31.440 --> 00:31:33.960]  我們就算在信仰的裡面
[00:31:33.960 --> 00:31:35.680]  我們只是上聖經班
[00:31:35.680 --> 00:31:36.840]  上課
[00:31:36.840 --> 00:31:37.960]  上基督生平
[00:31:37.960 --> 00:31:38.760]  做功課
[00:31:38.760 --> 00:31:39.280]  很辛苦
[00:31:39.280 --> 00:31:41.520]  那我做完功課了
[00:31:41.520 --> 00:31:42.680]  我就完了
