
[00:00:00.000 --> 00:00:07.000]  今天我們要一同來思想的信息是在詩篇第十六篇
[00:21:44.000 --> 00:21:47.000]  都能夠看到中國人
[00:21:47.000 --> 00:21:52.000]  那麼他們就是因爲離開了永生的神
[00:21:52.000 --> 00:21:55.000]  就沒有給他們帶來真正的快樂
[00:21:55.000 --> 00:21:58.000]  你想一個沒有國家
[00:21:58.000 --> 00:22:02.000]  沒有一個家鄉的一個民族的話
[00:22:02.000 --> 00:22:04.000]  他有什麼復奮
[00:22:04.000 --> 00:22:05.000]  有什麼快樂
[00:22:05.000 --> 00:22:07.000]  可以說的
[00:22:07.000 --> 00:22:09.000]  所以今天也是這樣的
[00:22:09.000 --> 00:22:12.000]  如果我們以別的東西
[00:22:12.000 --> 00:22:15.000]  以別的東西來代替神的
[00:22:15.000 --> 00:22:17.000]  你的愁苦就要加深
[00:22:17.000 --> 00:22:18.000]  你以金錢
[00:22:18.000 --> 00:22:19.000]  以地位
[00:22:19.000 --> 00:22:26.000]  以你的一些情慾來代替神的話
[00:22:26.000 --> 00:22:29.000]  一定是落在愁苦當中
[00:22:29.000 --> 00:22:32.000]  不單單你自己一個人受損失
[00:22:32.000 --> 00:22:33.000]  你的家人
[00:22:33.000 --> 00:22:34.000]  你周圍的人
[00:22:34.000 --> 00:22:38.000]  別的一起受到損失
[00:22:38.000 --> 00:22:42.000]  所以不要以別的來代替耶和華
[00:22:42.000 --> 00:22:46.000]  在新月的時候
[00:22:46.000 --> 00:22:49.000]  也是這樣的心情
[00:22:49.000 --> 00:22:51.000]  因爲你享受了很多以後
[00:22:51.000 --> 00:22:53.000]  沒有主的東西
[00:22:53.000 --> 00:22:55.000]  沒有神以外的東西
[00:22:55.000 --> 00:22:57.000]  即使當時覺得很快樂
[00:22:57.000 --> 00:22:59.000]  但是一過了
[00:22:59.000 --> 00:23:03.000]  立刻就覺得很空虛
[00:23:03.000 --> 00:23:07.000]  基督徒中間有一個甘恩夫人是很出名的
[00:23:07.000 --> 00:23:09.000]  她很會禱告
[00:23:09.000 --> 00:23:11.000]  她過去沒有信主以前
[00:23:11.000 --> 00:23:14.000]  她很喜歡跳舞
[00:23:14.000 --> 00:23:17.000]  因爲她年輕又是美貌
[00:23:17.000 --> 00:23:21.000]  所以常常去找舞會跳舞
[00:23:21.000 --> 00:23:23.000]  很高興啊
[00:23:23.000 --> 00:23:25.000]  等到跳完舞以後
[00:23:25.000 --> 00:23:27.000]  她回到家裏
[00:23:27.000 --> 00:23:30.000]  把跳舞的衣服一脫下來
[00:23:30.000 --> 00:23:31.000]  放在牀上
[00:23:31.000 --> 00:23:35.000]  心裏頭就很苦夢了
[00:23:35.000 --> 00:23:39.000]  這個就是你以別的東西來代替神的
[00:23:39.000 --> 00:23:41.000]  一定是愁苦
[00:23:41.000 --> 00:23:44.000]  這個愁苦是長期的
[00:23:44.000 --> 00:23:46.000]  其實我們得不到一些好處
[00:23:46.000 --> 00:23:48.000]  我們也會愁苦
[00:23:48.000 --> 00:23:51.000]  但是我們的愁苦是暫時的
[00:23:51.000 --> 00:23:54.000]  很快就要過去的
[00:23:54.000 --> 00:23:59.000]  所以神也在聖經裏頭告訴我們
[00:23:59.000 --> 00:24:02.000]  他說地極的人都當仰望我
[00:24:02.000 --> 00:24:04.000]  救必得救
[00:24:04.000 --> 00:24:05.000]  因爲我是神
[00:24:05.000 --> 00:24:07.000]  再也沒有別的神
[00:24:07.000 --> 00:24:11.000]  別的東西自稱爲神
[00:24:11.000 --> 00:24:13.000]  其實他不是神
[00:24:13.000 --> 00:24:15.000]  只有李而華
[00:24:15.000 --> 00:24:20.000]  只有我們的神纔是真的神
[00:24:20.000 --> 00:24:22.000]  第五好處
[00:24:22.000 --> 00:24:27.000]  以神作爲我們的今世跟永遠的產業
[00:24:27.000 --> 00:24:29.000]  這是告訴我們
[00:24:29.000 --> 00:24:32.000]  在第五節所說的
[00:24:32.000 --> 00:24:38.000]  就是要以神作爲我們今世的產業
[00:24:38.000 --> 00:24:41.000]  和永遠的產業
[00:24:41.000 --> 00:24:44.000]  第五節第六節合在一起
[00:24:44.000 --> 00:24:46.000]  李而華是我的產業
[00:24:46.000 --> 00:24:48.000]  是我悲衆的憤
[00:24:48.000 --> 00:24:53.000]  我所得的你爲我持守
[00:24:53.000 --> 00:24:59.000]  這講到神是我們的產業
[00:24:59.000 --> 00:25:02.000]  那有神做我們的產業
[00:25:02.000 --> 00:25:06.000]  比地上的任何產業都好
[00:25:06.000 --> 00:25:09.000]  有的很有富裕的
[00:25:09.000 --> 00:25:12.000]  像上海的哈同
[00:25:12.000 --> 00:25:14.000]  他可以在南京路
[00:25:14.000 --> 00:25:16.000]  差不多有很大一段路
[00:25:16.000 --> 00:25:18.000]  都是他的房產
[00:25:18.000 --> 00:25:19.000]  他很富有
[00:25:19.000 --> 00:25:21.000]  什麼呢
[00:25:21.000 --> 00:25:23.000]  這有什麼呢
[00:25:23.000 --> 00:25:25.000]  很快就過去
[00:25:25.000 --> 00:25:30.000]  這些產業是展示的
[00:25:30.000 --> 00:25:33.000]  如果有神做我們的產業
[00:25:33.000 --> 00:25:35.000]  那是比什麼都好
[00:25:35.000 --> 00:25:38.000]  以色列人他們進了迦南地以後
[00:25:38.000 --> 00:25:42.000]  神就奉附摩西和約束爾
[00:25:42.000 --> 00:25:44.000]  把地奉給他們
[00:25:44.000 --> 00:25:46.000]  各個支派都奉到地
[00:25:46.000 --> 00:25:51.000]  只有立位支派沒有奉給他地
[00:25:51.000 --> 00:25:54.000]  神只有給他們住的地方
[00:25:54.000 --> 00:25:56.000]  有四十八座城奉給他們
[00:25:56.000 --> 00:25:58.000]  可以在那個地方居住
[00:25:58.000 --> 00:26:01.000]  但是沒有地給他們
[00:26:01.000 --> 00:26:04.000]  因爲神對他們說
[00:26:04.000 --> 00:26:06.000]  他說跟
[00:26:06.000 --> 00:26:08.000]  神就對亞倫他們說
[00:26:08.000 --> 00:26:11.000]  他說你在以色列的境內
[00:26:11.000 --> 00:26:13.000]  不可有產業
[00:26:13.000 --> 00:26:17.000]  他說因爲我就是你的產業
[00:26:17.000 --> 00:26:22.000]  神是把自己作爲產業賜給以色列人
[00:26:22.000 --> 00:26:26.000]  不是把地作爲產業賜給他
[00:26:26.000 --> 00:26:31.000]  結果是可以說立位支派是最蒙福的支派
[00:26:31.000 --> 00:26:33.000]  因爲他們是服侍神的
[00:26:33.000 --> 00:26:36.000]  而且呢神是他的產業
[00:26:36.000 --> 00:26:39.000]  你想有神作爲他的產業
[00:26:39.000 --> 00:26:41.000]  他們還有什麼缺乏呢
[00:26:41.000 --> 00:26:43.000]  所以感謝神
[00:26:43.000 --> 00:26:45.000]  今天也是一樣的
[00:26:45.000 --> 00:26:47.000]  耶和華我們也可以說
[00:26:47.000 --> 00:26:50.000]  耶和華是我們的產業
[00:26:50.000 --> 00:26:52.000]  是我背中的奉
[00:26:52.000 --> 00:26:56.000]  產業呢是講到將來的
[00:26:56.000 --> 00:26:59.000]  今天我們得不到產業
[00:26:59.000 --> 00:27:02.000]  因爲產業是指到在天上的
[00:27:02.000 --> 00:27:04.000]  將來在千年國
[00:27:04.000 --> 00:27:08.000]  在星天星地裏頭的產業
[00:27:08.000 --> 00:27:11.000]  今天我們還是得不到
[00:27:11.000 --> 00:27:13.000]  但是隻有盼望
[00:27:13.000 --> 00:27:16.000]  可以得到神應許給我們的
[00:27:16.000 --> 00:27:20.000]  那麼悲呢是指的今天的部分
[00:27:20.000 --> 00:27:23.000]  雖然我們還不能得到將來的產業
[00:27:23.000 --> 00:27:28.000]  但是我們給今天得到悲祝的部分
[00:27:28.000 --> 00:27:30.000]  隨着四天二三天所
[00:27:30.000 --> 00:27:33.000]  他叫我們的腹悲滿益
[00:27:33.000 --> 00:27:36.000]  今天的地上神會把各樣的福氣
[00:27:36.000 --> 00:27:38.000]  我們所需要的
[00:27:38.000 --> 00:27:39.000]  對我們有好處的
[00:27:39.000 --> 00:27:42.000]  給我們叫我們的腹悲滿益
[00:27:42.000 --> 00:27:47.000]  就會覺得實在是我們是很豐富的
[00:27:47.000 --> 00:27:51.000]  所以今天呢我們有盼望
[00:27:51.000 --> 00:27:54.000]  將來可以得到神給我們的產業
[00:27:54.000 --> 00:27:57.000]  今天我們的地上神看過我們
[00:27:57.000 --> 00:28:00.000]  也是給我們所需要的
[00:28:00.000 --> 00:28:03.000]  我們實在是有福的
[00:28:03.000 --> 00:28:07.000]  所以我們從這個第一節到第六節
[00:28:07.000 --> 00:28:10.000]  看到要以神作爲產業
[00:28:10.000 --> 00:28:14.000]  這六節聖經可以告訴我們
[00:28:14.000 --> 00:28:18.000]  從幾方面來以神
[00:28:18.000 --> 00:28:22.000]  作爲我們哪一方面的力量
[00:28:22.000 --> 00:28:24.000]  我們下面再看呢
[00:28:24.000 --> 00:28:30.000]  第二段就是從第七節到第十一節
[00:28:30.000 --> 00:28:34.000]  如果你這樣的以神作爲你的至寶
[00:28:34.000 --> 00:28:39.000]  那我們就可以有今世跟永世的福樂
[00:28:39.000 --> 00:28:46.000]  所以大胃要的是神的自己
[00:28:46.000 --> 00:28:49.000]  所以在這一段裏頭就提到
[00:28:49.000 --> 00:28:53.000]  有五方面神要賜給我們的福樂
[00:28:53.000 --> 00:28:56.000]  這福樂裏頭包括今世的福樂
[00:28:56.000 --> 00:28:58.000]  也包括永遠的福樂
[00:28:58.000 --> 00:29:05.000]  第一方面就是我們可以有他的教導和指令
[00:29:05.000 --> 00:29:10.000]  所以第七節說 我必稱頌指教我的耶和華
[00:29:10.000 --> 00:29:14.000]  我的心腸在夜間也警戒我
[00:29:14.000 --> 00:29:19.000]  所以當神讓我們的心來仰望耶和華
[00:29:19.000 --> 00:29:22.000]  仰望神的時候
[00:29:22.000 --> 00:29:27.000]  神的話就會引導我們行當心的路
[00:29:27.000 --> 00:29:31.000]  心實時在我們裏面最深處的地方
[00:29:31.000 --> 00:29:37.000]  那麼這個夜 他的心腸的夜間也警戒我
[00:29:37.000 --> 00:29:41.000]  這個夜是在希伯來文式的多數
[00:29:41.000 --> 00:29:46.000]  不是一個夜 很多的夜晚
[00:29:46.000 --> 00:29:50.000]  就是說一夜又一夜
[00:29:50.000 --> 00:29:53.000]  當他在默想神的時候呢
[00:29:53.000 --> 00:29:58.000]  神就會在這個時候來教導他 來指引他
[00:29:58.000 --> 00:30:00.000]  他應該怎麼走
[00:30:00.000 --> 00:30:04.000]  有時候我們碰到事情不知道應該怎麼辦
[00:30:04.000 --> 00:30:07.000]  我們這個時候需要來仰望神
[00:30:07.000 --> 00:30:10.000]  我們的心來仰望神
[00:30:10.000 --> 00:30:17.000]  神會在我們心裏頭來告訴我們應該是怎麼走
[00:30:17.000 --> 00:30:22.000]  這個是講到神做我們的引導
[00:30:22.000 --> 00:30:27.000]  引導我們走前面我們還不知道怎麼走的路
[00:30:27.000 --> 00:30:32.000]  所以這個夜也是代表一個試煉
[00:30:32.000 --> 00:30:36.000]  夜裏頭你看不見光 看不見希望
[00:30:36.000 --> 00:30:41.000]  我們有時候也是不知道前面的路應該是怎麼走
[00:30:41.000 --> 00:30:47.000]  那麼就需要來仰望神 能夠得到神的引導
[00:30:47.000 --> 00:30:50.000]  第二個神要給我們的
[00:30:50.000 --> 00:30:56.000]  就是我們可以在試煉中能夠安穩
[00:30:56.000 --> 00:30:58.000]  所以第七節就說
[00:30:58.000 --> 00:31:02.000]  我將煙花常擺在我面前
[00:31:02.000 --> 00:31:04.000]  因祂在我右邊
[00:31:04.000 --> 00:31:07.000]  我便不自搖動
[00:31:07.000 --> 00:31:13.000]  這句話非常非常的好
[00:31:13.000 --> 00:31:17.000]  他說將神擺在我的面前
[00:31:17.000 --> 00:31:19.000]  我們就有信心
[00:31:19.000 --> 00:31:23.000]  我們就不自搖動
[00:31:23.000 --> 00:31:31.000]  在紀錄裏頭提到有尤大王西西迦
[00:31:31.000 --> 00:31:41.000]  當時亞蘇的軍隊已經來到耶路撒冷的庚前了
[00:31:41.000 --> 00:31:45.000]  很快耶路撒冷就要被他攻下來
[00:31:45.000 --> 00:31:53.000]  亞蘇王就寫了封信給了西西迦王
[00:31:53.000 --> 00:31:56.000]  說你沒有看看周圍這些國家
[00:31:56.000 --> 00:31:59.000]  哪個國家都有他的神
[00:31:59.000 --> 00:32:01.000]  他們的神能救他們嗎
[00:32:01.000 --> 00:32:04.000]  你們有煙花 煙花能救你們嗎
[00:32:04.000 --> 00:32:08.000]  說了很不客氣的話
[00:32:08.000 --> 00:32:11.000]  西迦怎麼辦呢
[00:32:11.000 --> 00:32:13.000]  他沒有辦法
[00:32:13.000 --> 00:32:17.000]  軍隊他打不過亞蘇王
[00:32:17.000 --> 00:32:19.000]  也沒有其他辦法可以救
[00:32:19.000 --> 00:32:24.000]  他就拿這封信來到神的面前
[00:32:24.000 --> 00:32:27.000]  把信放在神的面前給神看
[00:32:27.000 --> 00:32:30.000]  他說他們是這麼說的話
[00:32:30.000 --> 00:32:34.000]  求神出來做事情
[00:32:34.000 --> 00:32:40.000]  所以他是把這些事情放在神的面前
[00:32:40.000 --> 00:32:45.000]  所以神就自己做事了
[00:32:45.000 --> 00:32:51.000]  一夜之間天使把亞蘇的軍隊殺死了很多人
[00:32:51.000 --> 00:32:56.000]  他們就把兵撤了就回國去了
[00:32:56.000 --> 00:32:58.000]  就沒有跟他們
[00:32:58.000 --> 00:33:01.000]  以色列人也沒有和他們怎麼打
[00:33:01.000 --> 00:33:06.000]  神的天使很容易就把這個問題解決了
[00:33:06.000 --> 00:33:10.000]  所以他是把難處放在神面前
[00:33:10.000 --> 00:33:11.000]  所以我們也是
[00:33:11.000 --> 00:33:13.000]  我們有什麼難處
[00:33:13.000 --> 00:33:15.000]  我們有什麼需要
[00:33:15.000 --> 00:33:17.000]  人可能能幫助我們
[00:33:17.000 --> 00:33:20.000]  人也可能不能幫助我們
[00:33:20.000 --> 00:33:24.000]  這個時候你要把這個難處
[00:33:24.000 --> 00:33:25.000]  你的需要
[00:33:25.000 --> 00:33:30.000]  你的心願帶到神的面前
[00:33:30.000 --> 00:33:34.000]  這樣的話你就不至於勞動
[00:33:34.000 --> 00:33:36.000]  我們相信弟兄姊妹
[00:33:36.000 --> 00:33:40.000]  當你把難處帶到神的面前
[00:33:40.000 --> 00:33:44.000]  你全心全意的向祂禱告
[00:33:44.000 --> 00:33:46.000]  把神交託給祂
[00:33:46.000 --> 00:33:51.000]  你就會看見神就給你力量
[00:33:51.000 --> 00:33:55.000]  如果我們把世界上的東西
[00:33:55.000 --> 00:33:59.000]  什麼金錢地位名利各方面
[00:33:59.000 --> 00:34:01.000]  都擺在你的前面
[00:34:01.000 --> 00:34:03.000]  你是靠這個
[00:34:03.000 --> 00:34:05.000]  你是希望這個
[00:34:05.000 --> 00:34:08.000]  那你就一下子變動
[00:34:08.000 --> 00:34:12.000]  世界上的事情變幻無常
[00:34:12.000 --> 00:34:13.000]  今天是晴天
[00:34:13.000 --> 00:34:15.000]  明天就陰天了
[00:34:15.000 --> 00:34:17.000]  今天是很好的
[00:34:17.000 --> 00:34:20.000]  明天你的健康就變化了
[00:34:20.000 --> 00:34:25.000]  我們就把煙花常擺在你面前
[00:34:25.000 --> 00:34:28.000]  我們也需要把神擺在我們面前
[00:34:28.000 --> 00:34:32.000]  我們就可以不犯罪少犯罪
[00:34:32.000 --> 00:34:33.000]  如果你想到神
[00:34:33.000 --> 00:34:36.000]  神啊你喜歡我這麼做嗎
[00:34:36.000 --> 00:34:38.000]  你會覺得這件事情不好
[00:34:38.000 --> 00:34:39.000]  神不喜歡
[00:34:39.000 --> 00:34:41.000]  你不做
[00:34:41.000 --> 00:34:44.000]  那麼你就少犯了罪
[00:34:44.000 --> 00:34:45.000]  有時候你覺得
[00:34:45.000 --> 00:34:47.000]  我這個事情應該怎麼做
[00:34:47.000 --> 00:34:48.000]  我沒有辦法做
[00:34:48.000 --> 00:34:50.000]  我來到神面前
[00:34:50.000 --> 00:34:52.000]  神會賜給你力量
[00:34:52.000 --> 00:34:55.000]  會帶你走過這段路
[00:34:55.000 --> 00:34:59.000]  所以我們要常常把神擺在我們的面前
[00:34:59.000 --> 00:35:02.000]  我們就可以有信心有愛心
[00:35:02.000 --> 00:35:06.000]  可以再往繼續走
[00:35:06.000 --> 00:35:08.000]  第九節就說到
[00:35:08.000 --> 00:35:10.000]  因此我的心歡喜
[00:35:10.000 --> 00:35:12.000]  我的靈快樂
[00:35:12.000 --> 00:35:15.000]  我的肉身也要安然居住
[00:35:15.000 --> 00:35:16.000]  這就說到
[00:35:16.000 --> 00:35:19.000]  當我們以神作爲至寶的時候
[00:35:19.000 --> 00:35:20.000]  我們全個人
[00:35:20.000 --> 00:35:21.000]  我們的心
[00:35:21.000 --> 00:35:22.000]  我們的靈
[00:35:22.000 --> 00:35:25.000]  我們的肉身身體
[00:35:25.000 --> 00:35:29.000]  各方面就可以歡喜快樂
[00:35:29.000 --> 00:35:32.000]  而且安穩
[00:35:32.000 --> 00:35:34.000]  不是根據外面的環境
[00:35:34.000 --> 00:35:36.000]  不是外面環境好了
[00:35:36.000 --> 00:35:38.000]  我就快樂
[00:35:38.000 --> 00:35:40.000]  有時候環境也很難
[00:35:40.000 --> 00:35:42.000]  但是你還是有喜樂
[00:35:42.000 --> 00:35:44.000]  還是有快樂的
[00:35:44.000 --> 00:35:47.000]  這是基督徒的祕訣
[00:35:47.000 --> 00:35:49.000]  有神的人
[00:35:49.000 --> 00:35:52.000]  他可以盡力在困難的時候
[00:35:52.000 --> 00:35:56.000]  能耐還有喜樂
[00:35:56.000 --> 00:36:02.000]  這是因爲他把耶和華神擺在了面前
[00:36:02.000 --> 00:36:05.000]  你沒有憂愁
[00:36:05.000 --> 00:36:08.000]  所以在尼西米基第八章就說了
[00:36:08.000 --> 00:36:14.000]  他說應得靠神而得的喜樂是你的力量
[00:36:14.000 --> 00:36:19.000]  這就是說我們要來經歷神
[00:36:19.000 --> 00:36:29.000]  神會把心靈的傳書來賜給我們
[00:36:29.000 --> 00:36:31.000]  第四
[00:36:31.000 --> 00:36:33.000]  神要給我們的好處
[00:36:33.000 --> 00:36:37.000]  就是我們可以經歷將來的瀑布
[00:36:37.000 --> 00:36:38.000]  第十解說
[00:36:38.000 --> 00:36:42.000]  因爲你不將我的靈魂撇得陰間
[00:36:42.000 --> 00:36:46.000]  也不叫你的聖者見顯幻
[00:36:46.000 --> 00:36:48.000]  見顯幻的意思
[00:36:48.000 --> 00:36:50.000]  跟神割絕
[00:36:50.000 --> 00:36:53.000]  所以大衛寫這句話的時候
[00:36:53.000 --> 00:36:54.000]  他有盼望
[00:36:54.000 --> 00:36:56.000]  即使他死了以後
[00:36:56.000 --> 00:37:01.000]  神也不會把他靈魂撇得陰間
[00:37:01.000 --> 00:37:04.000]  他也不會叫大衛見顯幻
[00:37:04.000 --> 00:37:06.000]  跟神割絕
[00:37:06.000 --> 00:37:12.000]  所以當我們以神作爲我們的至寶
[00:37:12.000 --> 00:37:18.000]  神也是以我們當作他的寶貝
[00:37:18.000 --> 00:37:19.000]  神當我們的寶貝
[00:37:19.000 --> 00:37:24.000]  他不會隨便就把我們扔到一邊
[00:37:24.000 --> 00:37:26.000]  他一定要保守我們
[00:37:26.000 --> 00:37:29.000]  所以當主耶穌再來的時候
[00:37:29.000 --> 00:37:32.000]  死去的聖徒要復活
[00:37:32.000 --> 00:37:34.000]  活着的聖徒要被祈
[00:37:34.000 --> 00:37:38.000]  都得到一個不朽壞的身體
[00:37:38.000 --> 00:37:41.000]  跟神永遠在一起
[00:37:41.000 --> 00:37:44.000]  我們講到我們是有盼望的
[00:37:44.000 --> 00:37:48.000]  我們有神賜給我們的福樂裏頭
[00:37:48.000 --> 00:37:54.000]  有一個就是將來我們都要福樂
[00:37:54.000 --> 00:37:57.000]  第五個
[00:37:57.000 --> 00:37:59.000]  神要給我們的福樂
[00:37:59.000 --> 00:38:06.000]  第五個就是我們可以享受永遠的福樂
[00:38:06.000 --> 00:38:13.000]  所以第十一節就說你必將生命的道路指示我
[00:38:13.000 --> 00:38:16.000]  把這個生命的道路來指示我們
[00:38:16.000 --> 00:38:21.000]  生命的路就是到父那裏去的路
[00:38:21.000 --> 00:38:25.000]  所以我們今天所得到的
[00:38:25.000 --> 00:38:29.000]  耶穌是我們的道路真理生命
[00:38:29.000 --> 00:38:32.000]  就是我們是一條有生命的路
[00:38:32.000 --> 00:38:35.000]  這條路是到父那裏去的
[00:38:35.000 --> 00:38:39.000]  可以享受父賜給我們一起的福氣
[00:38:39.000 --> 00:38:42.000]  所以這個新天新地什麼呢
[00:38:42.000 --> 00:38:44.000]  就是神與人同住
[00:38:44.000 --> 00:38:46.000]  神與人的一心
[00:38:46.000 --> 00:38:52.000]  這是最大的福氣
[00:38:52.000 --> 00:38:57.000]  就是講到這個永遠的福樂
[00:38:57.000 --> 00:39:01.000]  所以這個他說有永遠的福樂
[00:39:01.000 --> 00:39:05.000]  這是我們神要給我們一個福樂
[00:39:05.000 --> 00:39:06.000]  不是暫時的
[00:39:06.000 --> 00:39:09.000]  那是得到永遠的
[00:39:09.000 --> 00:39:14.000]  所以我們今天可以享受神給我們的福樂
[00:39:14.000 --> 00:39:17.000]  我們也可以盼望在永遠裏頭
[00:39:17.000 --> 00:39:23.000]  我們仍舊有永遠的滿足的喜樂
[00:39:23.000 --> 00:39:27.000]  所以我們從這裏面就看到
[00:39:27.000 --> 00:39:30.000]  當我們以神做我們的至寶
[00:39:30.000 --> 00:39:36.000]  神就把這個今世的跟永遠的福樂
[00:39:36.000 --> 00:39:40.000]  都要賜給我們
[00:39:40.000 --> 00:39:45.000]  這個第十節第十一節
[00:39:45.000 --> 00:39:51.000]  也可以說到爲什麼我們有永遠的福樂
[00:39:51.000 --> 00:39:52.000]  根據什麼呢
[00:39:52.000 --> 00:39:57.000]  是根據基督的死跟福福
[00:39:57.000 --> 00:40:02.000]  因爲在新路聖經裏頭也講到
[00:40:02.000 --> 00:40:13.000]  彼得在司徒行傳第二章五行節那天的話
[00:40:13.000 --> 00:40:19.000]  跟以色列人還沒有信的猶太人講道的時候
[00:40:19.000 --> 00:40:26.000]  就講到十六篇第十節這句話
[00:40:26.000 --> 00:40:29.000]  不是用在大衛身上
[00:40:29.000 --> 00:40:35.000]  因爲大衛死了他也埋葬了他也洗壞了
[00:40:35.000 --> 00:40:44.000]  而是這句話是預言將來大衛的兒子救主耶穌基督
[00:40:44.000 --> 00:40:48.000]  他要擔當人的罪要受神的封容
[00:40:48.000 --> 00:40:53.000]  因此被稱義的人就可以有永遠的福樂
[00:40:53.000 --> 00:40:56.000]  這是在司徒行傳第二章裏頭
[00:40:56.000 --> 00:41:01.000]  彼得那天講到有三千人悔改
[00:41:01.000 --> 00:41:06.000]  他所講的根據這句話所講的
[00:41:06.000 --> 00:41:09.000]  那保羅也講
[00:41:09.000 --> 00:41:14.000]  保羅在格林多前書第十五章也講
[00:41:14.000 --> 00:41:21.000]  基督徒的信仰是根據基督從死裏復活這個事實
[00:41:21.000 --> 00:41:24.000]  他說如果我們基督沒有復活
[00:41:24.000 --> 00:41:26.000]  我們所信的就是亡災
[00:41:26.000 --> 00:41:30.000]  如果基督沒有復活將來我們也是沒有盼望的
[00:41:30.000 --> 00:41:34.000]  所以他講到爲什麼有這樣的盼望呢
[00:41:34.000 --> 00:41:39.000]  他說神沒有教基督的身體建修壞
[00:41:39.000 --> 00:41:46.000]  所以神給信徒的永遠的福樂的應許是確定的
[00:41:46.000 --> 00:41:50.000]  所以從彼得所說的
[00:41:50.000 --> 00:41:53.000]  從保羅所說的都給了印證
[00:41:53.000 --> 00:41:59.000]  這個神爲什麼可以把永遠的福樂賜給我們
[00:41:59.000 --> 00:42:04.000]  因爲他是基督爲我們的罪而死
[00:42:04.000 --> 00:42:06.000]  基督也是復活了
[00:42:06.000 --> 00:42:12.000]  所以我們一切的盼望都是很確定的
[00:42:12.000 --> 00:42:16.000]  神要賜給我們的福樂也是很確定的
[00:42:16.000 --> 00:42:18.000]  所以我們感謝神
[00:42:18.000 --> 00:42:22.000]  所以他在你面前有滿足的喜樂
[00:42:22.000 --> 00:42:26.000]  是說到今天我們還在地上的所有
[00:42:26.000 --> 00:42:27.000]  那麼到永遠裏頭呢
[00:42:27.000 --> 00:42:31.000]  他說在你右手中有永遠的福樂
[00:42:31.000 --> 00:42:38.000]  所以神賜給我們的福樂和快樂真是很豐富
[00:42:38.000 --> 00:42:42.000]  所以我想我們一生中間
[00:42:42.000 --> 00:42:46.000]  有不少事情叫我們覺得爲難
[00:42:46.000 --> 00:42:50.000]  叫我們會覺得很困難
[00:42:50.000 --> 00:42:52.000]  但是我們感謝神
[00:42:52.000 --> 00:42:58.000]  我們相信我們以神作爲我們的中心
[00:42:58.000 --> 00:43:01.000]  我們要靠着神
[00:43:01.000 --> 00:43:04.000]  不管在任何情況下
[00:43:04.000 --> 00:43:09.000]  你都最害怕的不是說環境多麼艱難
[00:43:09.000 --> 00:43:12.000]  最害怕的就是我們的心軟弱
[00:43:12.000 --> 00:43:14.000]  我們離開了神
[00:43:14.000 --> 00:43:20.000]  那樣的話可能是難處就變成一個重擔了
[00:43:20.000 --> 00:43:22.000]  叫你覺得很重
[00:43:22.000 --> 00:43:24.000]  你不能往前走
[00:43:24.000 --> 00:43:28.000]  所以我們這一家來到加拿大的時候
[00:43:28.000 --> 00:43:33.000]  我們跟兩個女兒先過來
[00:43:33.000 --> 00:43:38.000]  然後大女兒還在國內讀書還沒有畢業
[00:43:38.000 --> 00:43:42.000]  所以她是晚幾年纔到加拿大來
[00:43:42.000 --> 00:43:47.000]  她還在國內的時候就常跟我們有通訊
[00:43:47.000 --> 00:43:51.000]  有一次她給我們寫信說
[00:43:51.000 --> 00:43:56.000]  她說神特別愛我們這一家
[00:43:56.000 --> 00:43:58.000]  神特別愛我們的家
[00:43:58.000 --> 00:44:03.000]  其實我們那個時候剛來的話還是挺困難的
[00:44:03.000 --> 00:44:08.000]  做工一個星期我還做不到四十個小時
[00:44:08.000 --> 00:44:12.000]  一個小時最低工資三塊六毛五
[00:44:12.000 --> 00:44:14.000]  是很困難的
[00:44:14.000 --> 00:44:19.000]  但是有神我們心裏頭就有平安
[00:44:19.000 --> 00:44:21.000]  我們就有喜樂
[00:44:21.000 --> 00:44:25.000]  所以在心裏頭我的女兒這麼說
[00:44:25.000 --> 00:44:28.000]  她說神是特別愛我們的家
[00:44:28.000 --> 00:44:34.000]  我們也就覺得是神特別愛我們
[00:44:34.000 --> 00:44:38.000]  所以我們在一切的環境中間
[00:44:38.000 --> 00:44:42.000]  就是靠神一天一天這麼過來的
[00:44:42.000 --> 00:44:46.000]  一年一年這麼過來的
[00:44:46.000 --> 00:44:51.000]  只要我們能夠常常把煙花擺在我們的面前
[00:44:51.000 --> 00:44:54.000]  我們就不知搖動
[00:44:54.000 --> 00:44:58.000]  那我們就可以靠着神的恩典
[00:44:58.000 --> 00:45:01.000]  你不知道明天會怎麼樣
[00:45:01.000 --> 00:45:03.000]  不知道明年會怎麼樣
[00:45:03.000 --> 00:45:05.000]  如果你有神的話
[00:45:05.000 --> 00:45:10.000]  你就可以說神一定會帶領我走前面的道路
[00:45:10.000 --> 00:45:12.000]  願主賜福給他
