
[00:00:00.000 --> 00:00:05.000]  「歷史總是會重演的」
[00:24:43.960 --> 00:24:45.480]  你們一定會贏的
[00:24:45.480 --> 00:24:49.240]  然後你們就能分到這塊
[00:24:49.240 --> 00:24:51.600]  我就能分到那塊
[00:24:51.600 --> 00:24:54.280]  他們要做的只是一件事
[00:24:54.280 --> 00:24:59.200]  就是憑信心邁出他們的腳步
[00:24:59.200 --> 00:25:04.960]  應丁神一定要幫他們打贏這場仗
[00:25:04.960 --> 00:25:10.400]  上個主日我們有這個會眾交流祈禱會
[00:25:10.400 --> 00:25:15.400]  同工有機會跟領子妹分享到
[00:25:15.400 --> 00:25:17.840]  但會在不同的事情上
[00:25:17.840 --> 00:25:20.680]  有一些最新發展的情況
[00:25:20.680 --> 00:25:24.360]  很願意我們無論在忠心的聘購
[00:25:24.360 --> 00:25:28.280]  或者朝著什麼方向去發展我們的方式功
[00:25:28.280 --> 00:25:31.320]  我們同樣能夠透過祈禱
[00:25:31.320 --> 00:25:36.920]  同心認定上帝的預備和帶領
[00:25:36.920 --> 00:25:43.840]  分地還有第二個非常重要的屬靈功課
[00:25:43.840 --> 00:25:48.240]  就是「就算神會給」
[00:25:48.240 --> 00:25:50.640]  祂要提醒我們
[00:25:50.640 --> 00:25:56.640]  我們不是靠自己拼命爭取
[00:25:56.640 --> 00:25:58.920]  就是去挖
[00:25:58.920 --> 00:26:01.520]  不是挖回來的
[00:26:01.520 --> 00:26:05.760]  上帝的恩典賜予祝福
[00:26:05.760 --> 00:26:11.840]  是會按照祂的心意來分配的
[00:26:11.840 --> 00:26:15.160]  前俄國有一個大文豪
[00:26:15.160 --> 00:26:16.240]  托爾斯泰
[00:26:16.240 --> 00:26:18.920]  我不知道你有沒有聽過這個人物
[00:26:18.920 --> 00:26:22.680]  這個人曾經寫過一個故事
[00:26:22.680 --> 00:26:24.480]  他的故事是這樣說的
[00:26:24.480 --> 00:26:25.920]  他說有一個人
[00:26:25.920 --> 00:26:32.240]  他人生的哲學不是先求他的國和他的義
[00:26:32.240 --> 00:26:33.120]  英文是
[00:26:33.120 --> 00:26:36.000]  Seek ye first the kingdom of God
[00:26:36.000 --> 00:26:37.840]  歌也有得唱
[00:26:37.840 --> 00:26:43.360]  不過他不是,是 Seek ye first the kingdom of money
[00:26:43.360 --> 00:26:48.680]  就是先求金錢的帝國
[00:26:48.680 --> 00:26:51.040]  先走錢路
[00:26:51.040 --> 00:26:55.760]  有一天有一個人惹他做一件生意
[00:26:55.760 --> 00:26:56.720]  一個交易
[00:26:56.720 --> 00:26:57.360]  怎樣呢?
[00:26:57.360 --> 00:27:00.280]  他說你給我一千盧布
[00:27:00.280 --> 00:27:02.560]  我就賣塊地給你
[00:27:02.560 --> 00:27:04.760]  你第一個問題就是
[00:27:04.760 --> 00:27:07.640]  這塊地有多大?
[00:27:07.640 --> 00:27:11.320]  那個說賣地給他的人就說
[00:27:11.320 --> 00:27:14.160]  你可以用一天的時間
[00:27:14.160 --> 00:27:16.040]  你走到多遠
[00:27:16.040 --> 00:27:20.760]  然後你在日落之前能夠走到這個起點
[00:27:20.760 --> 00:27:25.080]  你走到那個方圓的地方就是你的了
[00:27:25.080 --> 00:27:26.400]  這樣也挺有利的
[00:27:26.400 --> 00:27:28.960]  腳長那些也好一點
[00:27:28.960 --> 00:27:33.800]  於是第二天早上他就起行了
[00:27:33.800 --> 00:27:37.680]  他心裏面只想著有這麼遠就走這麼遠
[00:27:37.680 --> 00:27:38.200]  對不對?
[00:27:38.200 --> 00:27:39.520]  你走遠一點
[00:27:39.520 --> 00:27:42.720]  那你那塊地就大一點
[00:27:42.720 --> 00:27:46.080]  當他一路走一路走的時候
[00:27:46.080 --> 00:27:48.160]  他突然意識到不行了
[00:27:48.160 --> 00:27:49.680]  還要走快一點
[00:27:49.680 --> 00:27:51.120]  因為為什麼呢?
[00:27:51.120 --> 00:27:55.440]  如果不是我不能夠在日落之前
[00:27:55.440 --> 00:27:57.800]  回到我的起點
[00:27:57.800 --> 00:28:00.200]  交易就沒有了,對不對?
[00:28:00.200 --> 00:28:02.680]  這個交易就不行了
[00:28:02.680 --> 00:28:06.320]  於是就趕回去了,開始
[00:28:06.320 --> 00:28:08.400]  走著走著看到日落
[00:28:08.400 --> 00:28:11.680]  不行,走快一點也不行,要跑
[00:28:11.680 --> 00:28:14.120]  於是他就一直跑一直跑
[00:28:14.120 --> 00:28:16.600]  當他終點在望的時候
[00:28:16.600 --> 00:28:19.560]  他就全力加速
[00:28:19.560 --> 00:28:23.840]  到他抵達終點就跌倒了
[00:28:23.840 --> 00:28:27.880]  接著一命呼呼
[00:28:27.880 --> 00:28:29.920]  這是一個故事
[00:28:29.920 --> 00:28:34.800]  托爾斯泰就為了這個故事給了他一個名字
[00:28:34.800 --> 00:28:39.320]  他說一個人究竟需要多少土地呢?
[00:28:39.320 --> 00:28:42.840]  這個故事的結尾有答案的
[00:28:42.840 --> 00:28:53.760]  他說一個人要的土地由頭到腳六尺夠了
[00:28:53.760 --> 00:28:58.520]  其實上帝完全知道我們要什麼
[00:28:58.520 --> 00:29:00.280]  需要什麼
[00:29:00.280 --> 00:29:02.560]  這段經文也告訴我們
[00:29:02.560 --> 00:29:06.320]  神其實不會亂點鴛鴦譜的
[00:29:06.320 --> 00:29:07.520]  我為什麼這樣說呢?
[00:29:07.520 --> 00:29:10.880]  你看看第三十三節
[00:29:10.880 --> 00:29:15.480]  提到希弗的兒子西羅菲哈
[00:29:15.480 --> 00:29:18.280]  沒有兒子,只有女兒
[00:29:18.280 --> 00:29:20.840]  西羅菲哈的女兒的名字就是
[00:29:20.840 --> 00:29:26.560]  瑪拉、羅亞、歇拉、密加、德薩
[00:29:26.560 --> 00:29:29.320]  就是說神在分地的時候
[00:29:29.320 --> 00:29:32.320]  連馬拿西茲派希弗族
[00:29:32.320 --> 00:29:36.680]  因為沒有男丁可以承繼土地
[00:29:36.680 --> 00:29:39.320]  那他們的女兒怎麼樣呢?
[00:29:39.320 --> 00:29:41.880]  仍然可以得到照顧
[00:29:41.880 --> 00:29:43.760]  有份的
[00:29:43.760 --> 00:29:45.360]  另外一個段落
[00:29:45.360 --> 00:29:48.080]  五十七至六十二節
[00:29:48.080 --> 00:29:50.000]  提到利美人
[00:29:50.000 --> 00:29:56.240]  其實也是帶出一個相類同的訊息
[00:29:56.240 --> 00:29:59.840]  利美人是分開來數的
[00:29:59.840 --> 00:30:04.200]  因為他們不會跟其他支派一樣
[00:30:04.200 --> 00:30:07.560]  是可以得到土地
[00:30:07.560 --> 00:30:09.480]  數點他們
[00:30:09.480 --> 00:30:11.800]  主要的目的就是
[00:30:11.800 --> 00:30:14.240]  要將他們分配到
[00:30:14.240 --> 00:30:18.400]  以後關於這個會幕的侍奉
[00:30:18.400 --> 00:30:21.240]  這個做Marco 做成這樣
[00:30:21.240 --> 00:30:22.880]  透過侍奉神
[00:30:22.880 --> 00:30:24.680]  他們得到的
[00:30:24.680 --> 00:30:27.360]  就是以色列人十分之一的奉獻
[00:30:27.360 --> 00:30:29.880]  他們就靠這樣來生活
[00:30:29.880 --> 00:30:31.720]  所以無論是利美人
[00:30:31.720 --> 00:30:34.000]  還是三十三節
[00:30:34.000 --> 00:30:38.680]  提到西羅菲哈的這麼多女兒
[00:30:38.680 --> 00:30:43.440]  神總是有祂的方法和標準
[00:30:43.440 --> 00:30:46.720]  按照人不同的需要
[00:30:46.720 --> 00:30:49.480]  來作出回應的
[00:30:49.480 --> 00:30:51.760]  所以來到今天
[00:30:51.760 --> 00:30:54.800]  值得我們去問的就是
[00:30:54.800 --> 00:30:57.480]  究竟我們擔心些什麼
[00:30:57.480 --> 00:31:00.960]  我們不需要擔心或者質疑
[00:31:00.960 --> 00:31:03.360]  上帝的供應
[00:31:03.360 --> 00:31:05.880]  夠的 弟兄姊妹
[00:31:05.880 --> 00:31:09.160]  不會死的
[00:31:09.160 --> 00:31:14.280]  接著我要做一個簡單的總結
[00:31:14.280 --> 00:31:14.840]  第一
[00:31:14.840 --> 00:31:17.520]  透過《文數記》二十六章
[00:31:17.520 --> 00:31:19.960]  所羅列的詳盡數字
[00:31:19.960 --> 00:31:23.640]  神是要再一次向以色列人來證明
[00:31:23.640 --> 00:31:25.560]  祂是會看顧他們
[00:31:25.560 --> 00:31:29.800]  並且有堅定不移的美意
[00:31:29.800 --> 00:31:31.480]  神信實的約
[00:31:31.480 --> 00:31:35.040]  不會因為人屢次犯罪
[00:31:35.040 --> 00:31:37.560]  得罪祂叛逆而被破壞
[00:31:37.560 --> 00:31:42.000]  這個不僅僅是《文數記》二十六章
[00:31:42.000 --> 00:31:44.720]  其實整卷《文數記》
[00:31:44.720 --> 00:31:49.600]  這個也是一個很重要的主題之一
[00:31:49.600 --> 00:31:51.320]  第二
[00:31:51.320 --> 00:31:54.080]  神是一個有憐憫有恩典
[00:31:54.080 --> 00:31:57.080]  不計前嫌的神
[00:31:57.080 --> 00:32:01.880]  但是當人犯罪又死不悔改
[00:32:01.880 --> 00:32:05.800]  祂的警戒和懲治
[00:32:05.800 --> 00:32:09.840]  我想說是會非常徹底
[00:32:09.840 --> 00:32:13.240]  米洗子義走得了
[00:32:13.240 --> 00:32:15.120]  第三
[00:32:15.120 --> 00:32:18.920]  神是很體恤人的信心不足
[00:32:18.920 --> 00:32:21.760]  所以會給我們預視
[00:32:21.760 --> 00:32:24.680]  祂很確實的應許
[00:32:24.680 --> 00:32:26.840]  照顧我們的需要
[00:32:26.840 --> 00:32:29.240]  最後我想借用
[00:32:29.240 --> 00:32:32.960]  《哈巴谷書》三章第二節作為結束
[00:32:32.960 --> 00:32:35.960]  這節聖經很好的提醒
[00:32:35.960 --> 00:32:37.040]  很好的鼓勵
[00:32:37.040 --> 00:32:39.400]  我想請大家跟我一起讀
[00:32:39.400 --> 00:32:40.760]  預備起
[00:32:40.760 --> 00:32:41.800]  耶和華
[00:32:41.800 --> 00:32:44.760]  我聽見你的名聲就懼怕
[00:32:44.760 --> 00:32:45.840]  耶和華
[00:32:45.840 --> 00:32:49.800]  求你在這些年間復興你的作為
[00:32:49.800 --> 00:32:52.640]  在這些年間顯明出來
[00:32:52.640 --> 00:32:54.320]  在發怒的時候
[00:32:54.320 --> 00:32:57.680]  以憐憫為念
[00:32:57.680 --> 00:33:01.640]  經過了抗野四十年的歷程
[00:33:01.640 --> 00:33:05.560]  我相信第二代的以色列民
[00:33:05.560 --> 00:33:07.040]  不單止聽過
[00:33:07.040 --> 00:33:10.760]  也都一定經驗過神的作為
[00:33:10.760 --> 00:33:13.080]  都知道了
[00:33:13.080 --> 00:33:17.040]  在座已經信了主的弟兄姊妹
[00:33:17.040 --> 00:33:21.480]  可能我們信主的年日有長有短
[00:33:21.480 --> 00:33:24.880]  其中一部份可能像這些以色列民一樣
[00:33:24.880 --> 00:33:27.480]  四字頭的
[00:33:27.480 --> 00:33:33.920]  我們已經走過了超過四十年的信仰歷程也不一定
[00:33:33.920 --> 00:33:36.920]  不論是長的
[00:33:36.920 --> 00:33:38.560]  或者短的
[00:33:38.560 --> 00:33:41.320]  願意《哈巴谷書》這一節的經文
[00:33:41.320 --> 00:33:45.640]  都能夠成為我們向神的立願和祈禱
[00:33:45.640 --> 00:33:49.200]  讓祂繼續帶領著我們去走
[00:33:49.200 --> 00:33:53.360]  祂給我們的新的意象和新的方向
