
[00:00:00.000 --> 00:00:11.400]  我知道過去的一段時間,在這個地方都有不同的禱告小組
[00:20:26.700 --> 00:20:28.700]  (英文)
[00:20:28.700 --> 00:20:30.700]  (英文)
[00:20:30.700 --> 00:20:32.700]  (英文)
[00:20:32.700 --> 00:20:34.700]  (英文)
[00:20:34.700 --> 00:20:36.700]  (英文)
[00:20:36.700 --> 00:20:38.700]  (英文)
[00:20:38.700 --> 00:20:40.700]  (英文)
[00:20:40.700 --> 00:20:42.700]  (英文)
[00:20:42.700 --> 00:20:44.700]  (英文)
[00:20:44.700 --> 00:20:46.700]  (英文)
[00:20:46.700 --> 00:20:48.700]  (英文)
[00:20:48.700 --> 00:20:50.700]  (英文)
[00:20:50.700 --> 00:20:52.700]  (英文)
[00:20:53.700 --> 00:20:54.700]  (英文)
[00:20:54.700 --> 00:20:56.700]  (英文)
[00:20:56.700 --> 00:20:58.700]  (英文)
[00:20:58.700 --> 00:21:00.700]  (英文)
[00:21:00.700 --> 00:21:02.700]  (英文)
[00:21:02.700 --> 00:21:04.700]  (英文)
[00:21:04.700 --> 00:21:06.700]  (英文)
[00:21:06.700 --> 00:21:08.700]  (英文)
[00:21:08.700 --> 00:21:10.700]  (英文)
[00:21:10.700 --> 00:21:12.700]  (英文)
[00:21:12.700 --> 00:21:14.700]  (英文)
[00:21:14.700 --> 00:21:16.700]  (英文)
[00:21:16.700 --> 00:21:18.700]  (英文)
[00:21:18.700 --> 00:21:20.700]  (英文)
[00:21:21.700 --> 00:21:22.700]  (英文)
[00:21:22.700 --> 00:21:24.700]  (英文)
[00:21:24.700 --> 00:21:26.700]  (英文)
[00:21:26.700 --> 00:21:28.700]  (英文)
[00:21:28.700 --> 00:21:30.700]  (英文)
[00:21:30.700 --> 00:21:32.700]  (英文)
[00:21:32.700 --> 00:21:34.700]  (英文)
[00:21:34.700 --> 00:21:36.700]  (英文)
[00:21:36.700 --> 00:21:38.700]  (英文)
[00:21:38.700 --> 00:21:40.700]  (英文)
[00:21:40.700 --> 00:21:42.700]  (英文)
[00:21:42.700 --> 00:21:44.700]  (英文)
[00:21:44.700 --> 00:21:46.700]  (英文)
[00:21:46.700 --> 00:21:48.700]  (英文)
[00:21:49.700 --> 00:21:50.700]  (英文)
[00:21:50.700 --> 00:21:52.700]  (英文)
[00:21:52.700 --> 00:21:54.700]  (英文)
[00:21:54.700 --> 00:21:56.700]  (英文)
[00:21:56.700 --> 00:21:58.700]  (英文)
[00:21:58.700 --> 00:22:00.700]  (英文)
[00:22:00.700 --> 00:22:02.700]  (英文)
[00:22:02.700 --> 00:22:04.700]  (英文)
[00:22:04.700 --> 00:22:06.700]  (英文)
[00:22:06.700 --> 00:22:08.700]  (英文)
[00:22:08.700 --> 00:22:10.700]  (英文)
[00:22:10.700 --> 00:22:12.700]  (英文)
[00:22:12.700 --> 00:22:14.700]  (英文)
[00:22:14.700 --> 00:22:16.700]  (英文)
[00:22:17.700 --> 00:22:18.700]  (英文)
[00:22:18.700 --> 00:22:20.700]  (英文)
[00:22:20.700 --> 00:22:22.700]  (英文)
[00:22:22.700 --> 00:22:24.700]  (英文)
[00:22:24.700 --> 00:22:26.700]  (英文)
[00:22:26.700 --> 00:22:28.700]  (英文)
[00:22:28.700 --> 00:22:30.700]  (英文)
[00:22:30.700 --> 00:22:32.700]  (英文)
[00:22:32.700 --> 00:22:34.700]  (英文)
[00:22:34.700 --> 00:22:36.700]  (英文)
[00:22:36.700 --> 00:22:38.700]  (英文)
[00:22:38.700 --> 00:22:40.700]  (英文)
[00:22:40.700 --> 00:22:42.700]  (英文)
[00:22:42.700 --> 00:22:44.700]  (英文)
[00:22:45.700 --> 00:22:46.700]  (英文)
[00:22:46.700 --> 00:22:48.700]  (英文)
[00:22:48.700 --> 00:22:50.700]  (英文)
[00:22:50.700 --> 00:22:52.700]  (英文)
[00:22:52.700 --> 00:22:54.700]  (英文)
[00:22:54.700 --> 00:22:56.700]  (英文)
[00:22:56.700 --> 00:22:58.700]  (英文)
[00:22:58.700 --> 00:23:00.700]  (英文)
[00:23:00.700 --> 00:23:02.700]  (英文)
[00:23:02.700 --> 00:23:04.700]  (英文)
[00:23:04.700 --> 00:23:06.700]  (英文)
[00:23:06.700 --> 00:23:08.700]  (英文)
[00:23:08.700 --> 00:23:10.700]  (英文)
[00:23:10.700 --> 00:23:12.700]  (英文)
[00:23:13.700 --> 00:23:14.700]  (英文)
[00:23:14.700 --> 00:23:16.700]  (英文)
[00:23:16.700 --> 00:23:18.700]  (英文)
[00:23:18.700 --> 00:23:20.700]  (英文)
[00:23:20.700 --> 00:23:22.700]  (英文)
[00:23:22.700 --> 00:23:24.700]  (英文)
[00:23:24.700 --> 00:23:26.700]  (英文)
[00:23:26.700 --> 00:23:28.700]  (英文)
[00:23:28.700 --> 00:23:30.700]  (英文)
[00:23:30.700 --> 00:23:32.700]  (英文)
[00:23:32.700 --> 00:23:34.700]  (英文)
[00:23:34.700 --> 00:23:36.700]  (英文)
[00:23:36.700 --> 00:23:38.700]  (英文)
[00:23:38.700 --> 00:23:40.700]  (英文)
[00:23:41.700 --> 00:23:42.700]  (英文)
[00:23:42.700 --> 00:23:44.700]  (英文)
[00:23:44.700 --> 00:23:46.700]  (英文)
[00:23:46.700 --> 00:23:48.700]  (英文)
[00:23:48.700 --> 00:23:50.700]  (英文)
[00:23:50.700 --> 00:23:52.700]  (英文)
[00:23:52.700 --> 00:23:54.700]  (英文)
[00:23:54.700 --> 00:23:56.700]  (英文)
[00:23:56.700 --> 00:23:58.700]  (英文)
[00:23:58.700 --> 00:24:00.700]  (英文)
[00:24:00.700 --> 00:24:02.700]  (英文)
[00:24:02.700 --> 00:24:04.700]  (英文)
[00:24:04.700 --> 00:24:06.700]  (英文)
[00:24:06.700 --> 00:24:08.700]  (英文)
[00:24:09.700 --> 00:24:10.700]  (英文)
[00:24:10.700 --> 00:24:12.700]  (英文)
[00:24:12.700 --> 00:24:14.700]  (英文)
[00:24:14.700 --> 00:24:16.700]  (英文)
[00:24:16.700 --> 00:24:18.700]  (英文)
[00:24:18.700 --> 00:24:20.700]  (英文)
[00:24:20.700 --> 00:24:22.700]  (英文)
[00:24:22.700 --> 00:24:24.700]  (英文)
[00:24:24.700 --> 00:24:26.700]  (英文)
[00:24:26.700 --> 00:24:28.700]  (英文)
[00:24:28.700 --> 00:24:30.700]  (英文)
[00:24:30.700 --> 00:24:32.700]  (英文)
[00:24:32.700 --> 00:24:34.700]  (英文)
[00:24:34.700 --> 00:24:36.700]  (英文)
[00:24:37.700 --> 00:24:38.700]  (英文)
[00:24:38.700 --> 00:24:40.700]  (英文)
[00:24:40.700 --> 00:24:42.700]  (英文)
[00:24:42.700 --> 00:24:44.700]  (英文)
[00:24:44.700 --> 00:24:46.700]  (英文)
[00:24:46.700 --> 00:24:48.700]  (英文)
[00:24:48.700 --> 00:24:50.700]  (英文)
[00:24:50.700 --> 00:24:52.700]  (英文)
[00:24:52.700 --> 00:24:54.700]  (英文)
[00:24:54.700 --> 00:24:56.700]  (英文)
[00:24:56.700 --> 00:24:58.700]  (英文)
[00:24:58.700 --> 00:25:00.700]  (英文)
[00:25:00.700 --> 00:25:02.700]  (英文)
[00:25:02.700 --> 00:25:04.700]  (英文)
[00:25:05.700 --> 00:25:06.700]  (英文)
[00:25:06.700 --> 00:25:08.700]  (英文)
[00:25:08.700 --> 00:25:10.700]  (英文)
[00:25:10.700 --> 00:25:12.700]  (英文)
[00:25:12.700 --> 00:25:14.700]  (英文)
[00:25:14.700 --> 00:25:16.700]  (英文)
[00:25:16.700 --> 00:25:18.700]  (英文)
[00:25:18.700 --> 00:25:20.700]  (英文)
[00:25:20.700 --> 00:25:22.700]  (英文)
[00:25:22.700 --> 00:25:24.700]  (英文)
[00:25:24.700 --> 00:25:26.700]  (英文)
[00:25:26.700 --> 00:25:28.700]  (英文)
[00:25:28.700 --> 00:25:30.700]  (英文)
[00:25:30.700 --> 00:25:32.700]  (英文)
[00:25:33.700 --> 00:25:34.700]  (英文)
[00:25:34.700 --> 00:25:36.700]  (英文)
[00:25:36.700 --> 00:25:38.700]  (英文)
[00:25:38.700 --> 00:25:41.700]  (英文)
[00:25:41.700 --> 00:25:43.700]  (英文)
[00:25:43.700 --> 00:25:45.700]  (英文)
[00:25:45.700 --> 00:25:47.700]  (英文)
[00:25:47.700 --> 00:25:49.700]  (英文)
[00:25:49.700 --> 00:25:51.700]  (英文)
[00:25:51.700 --> 00:25:53.700]  (英文)
[00:25:53.700 --> 00:25:55.700]  (英文)
[00:25:55.700 --> 00:25:57.700]  (英文)
[00:25:57.700 --> 00:25:59.700]  (英文)
[00:25:59.700 --> 00:26:01.700]  (英文)
[00:26:02.700 --> 00:26:03.700]  (英文)
[00:26:03.700 --> 00:26:05.700]  (英文)
[00:26:05.700 --> 00:26:07.700]  (英文)
[00:26:07.700 --> 00:26:09.700]  (英文)
[00:26:09.700 --> 00:26:11.700]  (英文)
[00:26:11.700 --> 00:26:13.700]  (英文)
[00:26:13.700 --> 00:26:15.700]  (英文)
[00:26:15.700 --> 00:26:17.700]  (英文)
[00:26:17.700 --> 00:26:19.700]  (英文)
[00:26:19.700 --> 00:26:21.700]  (英文)
[00:26:21.700 --> 00:26:23.700]  (英文)
[00:26:23.700 --> 00:26:25.700]  (英文)
[00:26:25.700 --> 00:26:27.700]  (英文)
[00:26:27.700 --> 00:26:29.700]  (英文)
[00:26:30.700 --> 00:26:31.700]  (英文)
[00:26:31.700 --> 00:26:33.700]  (英文)
[00:26:33.700 --> 00:26:35.700]  (英文)
[00:26:35.700 --> 00:26:37.700]  (英文)
[00:26:37.700 --> 00:26:39.700]  (英文)
[00:26:39.700 --> 00:26:41.700]  (英文)
[00:26:41.700 --> 00:26:43.700]  (英文)
[00:26:43.700 --> 00:26:45.700]  (英文)
[00:26:45.700 --> 00:26:47.700]  (英文)
[00:26:47.700 --> 00:26:49.700]  (英文)
[00:26:49.700 --> 00:26:51.700]  (英文)
[00:26:51.700 --> 00:26:53.700]  (英文)
[00:26:53.700 --> 00:26:55.700]  (英文)
[00:26:55.700 --> 00:26:57.700]  (英文)
[00:26:58.700 --> 00:26:59.700]  (英文)
[00:26:59.700 --> 00:27:01.700]  (英文)
[00:27:01.700 --> 00:27:03.700]  (英文)
[00:27:03.700 --> 00:27:05.700]  (英文)
[00:27:05.700 --> 00:27:07.700]  (英文)
[00:27:07.700 --> 00:27:09.700]  (英文)
[00:27:09.700 --> 00:27:11.700]  (英文)
[00:27:11.700 --> 00:27:13.700]  (英文)
[00:27:13.700 --> 00:27:15.700]  (英文)
[00:27:15.700 --> 00:27:17.700]  (英文)
[00:27:17.700 --> 00:27:19.700]  (英文)
[00:27:19.700 --> 00:27:21.700]  (英文)
[00:27:21.700 --> 00:27:23.700]  (英文)
[00:27:23.700 --> 00:27:25.700]  (英文)
[00:27:26.700 --> 00:27:27.700]  (英文)
[00:27:27.700 --> 00:27:29.700]  (英文)
[00:27:29.700 --> 00:27:31.700]  (英文)
[00:27:31.700 --> 00:27:33.700]  (英文)
[00:27:33.700 --> 00:27:35.700]  (英文)
[00:27:35.700 --> 00:27:37.700]  (英文)
[00:27:37.700 --> 00:27:39.700]  (英文)
[00:27:39.700 --> 00:27:41.700]  (英文)
[00:27:41.700 --> 00:27:43.700]  (英文)
[00:27:43.700 --> 00:27:45.700]  (英文)
[00:27:45.700 --> 00:27:47.700]  (英文)
[00:27:47.700 --> 00:27:49.700]  (英文)
[00:27:49.700 --> 00:27:51.700]  (英文)
[00:27:51.700 --> 00:27:53.700]  (英文)
[00:27:54.700 --> 00:27:55.700]  (英文)
[00:27:55.700 --> 00:27:57.700]  (英文)
[00:27:57.700 --> 00:27:59.700]  (英文)
[00:27:59.700 --> 00:28:01.700]  (英文)
[00:28:01.700 --> 00:28:03.700]  (英文)
[00:28:03.700 --> 00:28:05.700]  (英文)
[00:28:05.700 --> 00:28:07.700]  (英文)
[00:28:07.700 --> 00:28:09.700]  (英文)
[00:28:09.700 --> 00:28:11.700]  (英文)
[00:28:11.700 --> 00:28:13.700]  (英文)
[00:28:13.700 --> 00:28:15.700]  (英文)
[00:28:15.700 --> 00:28:17.700]  (英文)
[00:28:17.700 --> 00:28:19.700]  (英文)
[00:28:19.700 --> 00:28:21.700]  (英文)
[00:28:22.700 --> 00:28:23.700]  (英文)
[00:28:23.700 --> 00:28:25.700]  (英文)
[00:28:25.700 --> 00:28:27.700]  (英文)
[00:28:27.700 --> 00:28:29.700]  (英文)
[00:28:29.700 --> 00:28:31.700]  (英文)
[00:28:31.700 --> 00:28:33.700]  (英文)
[00:28:33.700 --> 00:28:35.700]  (英文)
[00:28:35.700 --> 00:28:37.700]  (英文)
[00:28:37.700 --> 00:28:39.700]  (英文)
[00:28:39.700 --> 00:28:41.700]  (英文)
[00:28:41.700 --> 00:28:43.700]  (英文)
[00:28:43.700 --> 00:28:45.700]  (英文)
[00:28:45.700 --> 00:28:47.700]  (英文)
[00:28:47.700 --> 00:28:49.700]  (英文)
[00:28:50.700 --> 00:28:57.800]  「禱告完了,聚會的地方震動, 他們就都被聖靈充滿,放膽講論神的道。」
[00:28:57.800 --> 00:29:05.000]  這就是一起禱告這麼強大的力量
[00:29:05.000 --> 00:29:14.400]  他們聚會的地方是震動的,他們個個都被聖靈充滿著
[00:29:14.600 --> 00:29:21.100]  (英文)
[00:29:21.100 --> 00:29:30.100]  記不記得在三十節他們求上帝, 令他們有勇氣去傳講他們的話嗎?
[00:29:30.100 --> 00:29:37.100]  在三十一節我們就見到這個結果了
[00:29:37.100 --> 00:29:43.100]  他們又很有勇氣地去傳講上帝的話
[00:29:43.800 --> 00:29:47.800]  (英文)
[00:29:47.800 --> 00:29:55.800]  我將以下這個訊息的名字是
[00:29:55.800 --> 00:30:05.800]  「同心禱告宣教」
[00:30:06.500 --> 00:30:13.500]  (英文)
[00:30:13.500 --> 00:30:23.500]  因為我們在司徒函傳第四章就看到教會一起去祈禱是為了宣教的目的
[00:30:34.500 --> 00:30:41.500]  其實這些都不奇怪的,如果你看到新約其他的地方, 其實很多時候都是為了宣教的目的
[00:30:52.500 --> 00:31:05.500]  這次他們祈禱的原因是因為彼得和約翰是教導人, 還有傳講主耶穌是復活了,要和祂和好
[00:31:05.500 --> 00:31:13.500]  這就是當時猶太最高議會想阻止他們做的事
[00:31:20.500 --> 00:31:27.500]  但因為他們在祈禱的原因, 其中一個後果就是上帝給他們更大的勇氣去傳講福音
[00:31:27.500 --> 00:31:41.500]  當我們學習去看到並相信上帝的工作的時候,
[00:31:41.500 --> 00:31:51.500]  我們就會更加去參與上帝的事工
[00:31:51.500 --> 00:32:10.500]  上帝的目標的工作是透過主耶穌基督去拯救所有人, 透過主耶穌的血和在十字架上的死
[00:32:11.500 --> 00:32:19.500]  我們看《仕途行傳》這段經文的其中一個目的就是鼓勵大家一起去祈禱
[00:32:19.500 --> 00:32:37.500]  我希望你們被鼓舞之後, 會更加去參與上帝的事務
[00:32:38.500 --> 00:32:41.500]  你們看到我的主旨嗎?
[00:32:41.500 --> 00:32:50.500]  禱告是看到和相信上帝如何在世界上工作的途徑
[00:32:57.500 --> 00:33:01.500]  和我們平時對禱告的理念是否有些不同呢?
[00:33:01.500 --> 00:33:05.500]  我們平時覺得是跟祂說話, 或者求一些東西
[00:33:05.500 --> 00:33:10.500]  沒錯,當然是包括這些
[00:33:10.500 --> 00:33:22.500]  但我們看到在這段禱告之前, 他們開始向上帝求助, 他們開始去祈禱
[00:33:23.500 --> 00:33:27.500]  他們在求之前, 他們才會把聚焦調教在上帝的身上
[00:33:27.500 --> 00:33:41.500]  他們是看和相信上帝如何在世界上工作
[00:33:41.500 --> 00:33:49.500]  其實上帝一直都在這個世界上工作
[00:33:49.500 --> 00:33:54.500]  一起去祈禱其實就是一個很好的方法去鼓勵大家繼續去相信上帝的工作
[00:33:54.500 --> 00:34:09.500]  上帝是想在世界上萬人, 萬人的祈禱
[00:34:14.500 --> 00:34:19.500]  上帝是想在世界上萬人都能和好, 透過他的愛子耶穌基督
[00:34:19.500 --> 00:34:33.500]  上帝是時時刻刻都在工作, 實行祂的請教計劃
[00:34:38.500 --> 00:34:44.500]  你會不會繼續去要求你自己和其他人一起去定期的禱告呢?
[00:34:44.500 --> 00:34:57.500]  你越多這樣做的時候, 你就會越發覺你是和上帝同工的在這個世界上
[00:34:57.500 --> 00:35:06.500]  上帝的工作其實就是, 這個就是上帝的旨意
[00:35:07.500 --> 00:35:11.500]  這個目的不是說, 好像我們去外國那樣
[00:35:11.500 --> 00:35:29.500]  這個目標其實就是, 當我們和上帝同工的時候
[00:35:29.500 --> 00:35:34.500]  就是告訴其他人聽主耶穌是哪一個的時候
[00:35:35.500 --> 00:35:41.500]  當我們這樣做的時候, 他們就可以拿到這個訊息, 並且改變人的心
[00:35:41.500 --> 00:35:59.500]  他們就會可以將耶穌作為他們的救主, 並且發現他們真正的生命其實應該是怎樣
[00:36:00.500 --> 00:36:02.500]  在哪個情況都可以發生
[00:36:02.500 --> 00:36:13.500]  但是如果我們不能夠看到, 並且相信上帝的工作的時候, 那就不會發生了
[00:36:13.500 --> 00:36:24.500]  而最好的方法去看到, 並且相信上帝是怎樣的, 是在祈禱
[00:36:25.500 --> 00:36:27.500]  我們現在一起去祈禱
[00:36:27.500 --> 00:36:29.500]  我們現在一起去祈禱
[00:36:29.500 --> 00:36:31.500]  我們現在一起去祈禱
[00:36:32.500 --> 00:36:34.500]  我們現在一起去祈禱
[00:36:34.500 --> 00:36:36.500]  我們現在一起去祈禱
[00:36:37.500 --> 00:36:39.500]  我們現在一起去祈禱
[00:36:40.500 --> 00:36:42.500]  我們現在一起去祈禱
[00:36:42.500 --> 00:36:44.500]  我們現在一起去祈禱
[00:36:45.500 --> 00:36:47.500]  我們現在一起去祈禱
[00:36:47.500 --> 00:36:49.500]  我們現在一起去祈禱
[00:36:50.500 --> 00:37:00.500]  我們感謝您, 您不僅離我們遠, 而是在您的兒子身上, 您也來救救我們
[00:37:00.500 --> 00:37:12.500]  我們感到驚訝, 您對我們有信心, 您給我們了這份珍貴的訊息, 這是耶穌所做的好消息, 您可以分享給其他人
[00:37:14.500 --> 00:37:23.500]  但我們要承認, 父親, 我們很常會害怕, 而我們會避開分享這份信息給其他人
[00:37:23.500 --> 00:37:35.500]  我祈求您能移開我們, 讓我們一起一起祈禱, 讓我們一起學會看到和相信您在世界上的工作
[00:37:36.500 --> 00:37:46.500]  我們也祈求您, 如同在《阿茲伯格》中的教會一樣, 祈求您勇敢地向那些還不知道您的話說
[00:37:46.500 --> 00:37:56.500]  謝謝您對這段福音書的勵志, 祈求我們一起在這方面一起祈禱, 您能用力回應我們的祈求
[00:37:57.500 --> 00:38:07.500]  所以, 父親, 謝謝您對這群弟兄姊妹的勸告, 謝謝您對您已經把他們移開, 讓他們一起一起祈禱
[00:38:07.500 --> 00:38:21.500]  我祈求您能保佑他們, 繼續鼓勵他們, 鼓勵他們一起祈禱, 讓他們能更清楚地看到您在世界上的工作, 以及他們能夠參與那些工作
[00:38:21.500 --> 00:38:25.500]  我祈求這, 以耶穌的名義, 阿們

