
[00:00:00.000 --> 00:00:03.360]  你跟隔壁的人說,自由是要付代價的
[00:20:34.820 --> 00:20:35.820]  聽到別人這樣跟我說
[00:20:35.820 --> 00:20:37.820]  哇,你越來越漂亮
[00:20:37.820 --> 00:20:39.820]  其實是很開心的
[00:20:39.820 --> 00:20:41.820]  哇,你越來越年輕
[00:20:41.820 --> 00:20:42.820]  其實是很開心的
[00:20:42.820 --> 00:20:45.820]  不過不及別人說我
[00:20:45.820 --> 00:20:48.820]  你真的越來越磁場
[00:20:48.820 --> 00:20:51.820]  因爲磁場真的是什麼?
[00:20:51.820 --> 00:20:54.820]  對我來說真的是一種改變
[00:20:54.820 --> 00:20:58.820]  因爲我生來就有一個不磁場的樣子
[00:20:58.820 --> 00:20:59.820]  你明白嗎?
[00:20:59.820 --> 00:21:01.820]  這個不磁場的樣子是什麼?
[00:21:01.820 --> 00:21:04.820]  從很小就形成了
[00:21:04.820 --> 00:21:08.820]  他跟我的性格是有關係的
[00:21:08.820 --> 00:21:10.820]  因爲裏面的那個區域不磁場
[00:21:10.820 --> 00:21:13.820]  所以他不會有一個磁場的樣子
[00:21:13.820 --> 00:21:15.820]  因此如果有人說我磁場
[00:21:15.820 --> 00:21:17.820]  一定是神的工作
[00:21:17.820 --> 00:21:18.820]  同意嗎?
[00:21:18.820 --> 00:21:20.820]  要負責任
[00:21:20.820 --> 00:21:22.820]  那怎麼負責任呢?
[00:21:22.820 --> 00:21:24.820]  我們一會兒會說
[00:21:24.820 --> 00:21:26.820]  先說說這個權勢
[00:21:26.820 --> 00:21:28.820]  究竟落入在該人裏面
[00:21:28.820 --> 00:21:31.820]  可以讓我們看到些什麼呢?
[00:21:31.820 --> 00:21:32.820]  接下來就說
[00:21:32.820 --> 00:21:34.820]  該人就約他的兄弟
[00:21:34.820 --> 00:21:38.820]  用辦法約他來自己的田裏
[00:21:38.820 --> 00:21:40.820]  就跟他聊天
[00:21:40.820 --> 00:21:42.820]  然後就怎樣?
[00:21:42.820 --> 00:21:43.820]  殺了他
[00:21:43.820 --> 00:21:46.820]  那該人真的認爲這樣做是沒有人知道的
[00:21:46.820 --> 00:21:48.820]  你同意嗎?
[00:21:48.820 --> 00:21:50.820]  因爲人少
[00:21:50.820 --> 00:21:53.820]  阿伯去哪裏牧羊
[00:21:53.820 --> 00:21:56.820]  阿當和夏娃知道嗎?
[00:21:56.820 --> 00:21:57.820]  你說
[00:21:57.820 --> 00:21:59.820]  什麼爸爸什麼媽媽
[00:21:59.820 --> 00:22:02.820]  子女去哪裏都不知道
[00:22:02.820 --> 00:22:06.820]  你的子女在家裏你知道嗎?
[00:22:06.820 --> 00:22:07.820]  知道嗎?
[00:22:07.820 --> 00:22:08.820]  知道
[00:22:08.820 --> 00:22:11.820]  他出埠了你知道嗎?
[00:22:11.820 --> 00:22:12.820]  知道嗎?
[00:22:12.820 --> 00:22:15.820]  他長大了你通知他就知道了
[00:22:15.820 --> 00:22:16.820]  如果他長大了他沒通知你
[00:22:16.820 --> 00:22:17.820]  你知道嗎?
[00:22:17.820 --> 00:22:18.820]  你也不知道
[00:22:18.820 --> 00:22:20.820]  你也假設他長大了
[00:22:20.820 --> 00:22:21.820]  在家裏
[00:22:21.820 --> 00:22:23.820]  在他自己的家裏
[00:22:23.820 --> 00:22:24.820]  我現在問你
[00:22:24.820 --> 00:22:30.820]  阿當和夏娃的家究竟有多大呢?
[00:22:30.820 --> 00:22:31.820]  有多大?
[00:22:31.820 --> 00:22:32.820]  你有沒有想過這個問題
[00:22:32.820 --> 00:22:35.820]  阿當和夏娃的家究竟有多大呢?
[00:22:35.820 --> 00:22:37.820]  原來神創造人的時候
[00:22:37.820 --> 00:22:40.820]  已經把地球的管理權給誰了?
[00:22:40.820 --> 00:22:42.820]  阿當和夏娃還給了我們
[00:22:42.820 --> 00:22:45.820]  所以阿當和夏娃的家就在地球這麼大
[00:22:45.820 --> 00:22:47.820]  所以你的子女如果在家裏
[00:22:47.820 --> 00:22:50.820]  是不是因爲她住在一間古堡
[00:22:50.820 --> 00:22:52.820]  或者是怪獸屋
[00:22:52.820 --> 00:22:55.820]  美國有很多這些Castle
[00:22:55.820 --> 00:22:56.820]  屋來的
[00:22:56.820 --> 00:22:59.820]  一個人
[00:22:59.820 --> 00:23:01.820]  一個家庭
[00:23:01.820 --> 00:23:03.820]  她有百幾間房
[00:23:03.820 --> 00:23:07.820]  阿當的姐姐住過這樣的屋
[00:23:07.820 --> 00:23:09.820]  她說我去我姐姐的家裏
[00:23:09.820 --> 00:23:11.820]  已經一個星期了
[00:23:11.820 --> 00:23:13.820]  我還會走錯路
[00:23:13.820 --> 00:23:16.820]  不知道哪裏是廁所
[00:23:16.820 --> 00:23:18.820]  當你去某一個地方的時候
[00:23:18.820 --> 00:23:20.820]  你就不知道那裏的廁所在哪裏
[00:23:20.820 --> 00:23:21.820]  她說她要畫一個圖
[00:23:21.820 --> 00:23:23.820]  我經常要拿着圖
[00:23:23.820 --> 00:23:25.820]  帶着圖在身上
[00:23:25.820 --> 00:23:28.820]  但其實在姐姐的家裏走來走去
[00:23:28.820 --> 00:23:30.820]  我說真的很厲害
[00:23:30.820 --> 00:23:31.820]  百幾個房
[00:23:31.820 --> 00:23:33.820]  每個房都不一樣
[00:23:33.820 --> 00:23:35.820]  很大間的
[00:23:35.820 --> 00:23:36.820]  那怎麼辦
[00:23:36.820 --> 00:23:37.820]  很難找到人
[00:23:37.820 --> 00:23:40.820]  所以在家裏要用什麼
[00:23:40.820 --> 00:23:41.820]  Rocky Talky
[00:23:41.820 --> 00:23:43.820]  來叫人
[00:23:43.820 --> 00:23:46.820]  要不然就很難找到人
[00:23:46.820 --> 00:23:48.820]  阿當下班的時候沒有這些科技
[00:23:48.820 --> 00:23:50.820]  所以她從來沒有想過
[00:23:50.820 --> 00:23:52.820]  要去哪裏找她的子女
[00:23:52.820 --> 00:23:54.820]  因此有些子女走來走去
[00:23:54.820 --> 00:23:55.820]  去了這裏
[00:23:55.820 --> 00:23:56.820]  有些子女走來走去
[00:23:56.820 --> 00:23:57.820]  去了那裏
[00:23:57.820 --> 00:23:58.820]  你現在清不清楚
[00:23:58.820 --> 00:24:02.820]  所以保羅和雅典人怎麼說
[00:24:02.820 --> 00:24:05.820]  神的智慧用一本做出什麼
[00:24:05.820 --> 00:24:06.820]  滿足
[00:24:06.820 --> 00:24:08.820]  很厲害
[00:24:08.820 --> 00:24:11.820]  所以那個人真的完全相信
[00:24:11.820 --> 00:24:13.820]  沒有人知道他在做什麼
[00:24:13.820 --> 00:24:14.820]  對不對
[00:24:14.820 --> 00:24:17.820]  他這個信仰的危機
[00:24:17.820 --> 00:24:20.820]  究竟發生一個什麼危機
[00:24:20.820 --> 00:24:24.820]  爲什麼會有一個自我中心的權勢
[00:24:24.820 --> 00:24:26.820]  第一件事我想跟你說
[00:24:26.820 --> 00:24:30.820]  就是神提醒他
[00:24:30.820 --> 00:24:33.820]  他不聽
[00:24:33.820 --> 00:24:35.820]  兄弟姐妹
[00:24:35.820 --> 00:24:37.820]  有沒有神提醒你一些東西
[00:24:37.820 --> 00:24:40.820]  你都不聽
[00:24:40.820 --> 00:24:41.820]  你會這樣說
[00:24:41.820 --> 00:24:42.820]  是嗎
[00:24:42.820 --> 00:24:44.820]  或者
[00:24:44.820 --> 00:24:49.820]  不過我覺得好像應該是這樣
[00:24:49.820 --> 00:24:51.820]  你有沒有試過這樣
[00:24:51.820 --> 00:24:54.820]  其實這個和那個人完全沒有聽
[00:24:54.820 --> 00:24:56.820]  好像看來是兩樣東西
[00:24:56.820 --> 00:24:58.820]  你好像斯文點
[00:24:58.820 --> 00:25:00.820]  但結果是不是一樣
[00:25:00.820 --> 00:25:01.820]  結果其實是一樣
[00:25:01.820 --> 00:25:02.820]  他提醒你
[00:25:02.820 --> 00:25:04.820]  你不聽
[00:25:04.820 --> 00:25:05.820]  你不聽
[00:25:05.820 --> 00:25:07.820]  你不聽是否喫虧
[00:25:07.820 --> 00:25:09.820]  當然喫虧
[00:25:09.820 --> 00:25:11.820]  我去美國旅行
[00:25:11.820 --> 00:25:12.820]  多開心
[00:25:12.820 --> 00:25:13.820]  自駕遊
[00:25:13.820 --> 00:25:14.820]  是吧
[00:25:14.820 --> 00:25:15.820]  整車人去
[00:25:15.820 --> 00:25:17.820]  去
[00:25:17.820 --> 00:25:19.820]  臨出門之前
[00:25:19.820 --> 00:25:21.820]  聖靈就提醒我
[00:25:21.820 --> 00:25:23.820]  拿藥
[00:25:23.820 --> 00:25:25.820]  我就這樣回答他
[00:25:25.820 --> 00:25:27.820]  煮不用
[00:25:27.820 --> 00:25:28.820]  我真的這樣回答
[00:25:28.820 --> 00:25:30.820]  煮不用
[00:25:30.820 --> 00:25:33.820]  因爲剛剛痛完
[00:25:33.820 --> 00:25:34.820]  剛剛痛完
[00:25:34.820 --> 00:25:35.820]  喫了
[00:25:35.820 --> 00:25:36.820]  按我所知
[00:25:36.820 --> 00:25:38.820]  他不會這麼快發作
[00:25:38.820 --> 00:25:39.820]  我們去三天
[00:25:39.820 --> 00:25:40.820]  沒事的
[00:25:40.820 --> 00:25:41.820]  很快回來
[00:25:41.820 --> 00:25:42.820]  很快回來
[00:25:42.820 --> 00:25:44.820]  走了
[00:25:44.820 --> 00:25:45.820]  誰知道
[00:25:45.820 --> 00:25:47.820]  第一晚就痛了
[00:25:47.820 --> 00:25:49.820]  第一晚就痛了
[00:25:49.820 --> 00:25:50.820]  所以
[00:25:50.820 --> 00:25:52.820]  第二天就要回來了
[00:25:52.820 --> 00:25:54.820]  你說是不是很無謂
[00:25:54.820 --> 00:25:56.820]  這個是不是負代價
[00:25:56.820 --> 00:25:58.820]  就是藥這麼小事
[00:25:58.820 --> 00:25:59.820]  那我就很後悔
[00:25:59.820 --> 00:26:01.820]  黃瑞光
[00:26:01.820 --> 00:26:03.820]  主明明提醒你
[00:26:03.820 --> 00:26:04.820]  叫你拿藥
[00:26:04.820 --> 00:26:06.820]  你爲什麼要說不用呢
[00:26:06.820 --> 00:26:07.820]  你明不明白
[00:26:07.820 --> 00:26:09.820]  好
[00:26:09.820 --> 00:26:11.820]  回來會後悔也好
[00:26:11.820 --> 00:26:13.820]  有很多基督徒
[00:26:13.820 --> 00:26:15.820]  回來都不會後悔
[00:26:15.820 --> 00:26:17.820]  都不知道爲什麼
[00:26:17.820 --> 00:26:18.820]  神都不保守
[00:26:18.820 --> 00:26:20.820]  又說他是全能
[00:26:20.820 --> 00:26:22.820]  沒有藥他都可以什麼
[00:26:22.820 --> 00:26:24.820]  可以醫我
[00:26:24.820 --> 00:26:25.820]  是啊
[00:26:25.820 --> 00:26:26.820]  他那次真的醫了我
[00:26:26.820 --> 00:26:28.820]  爲什麼我那晚會腳痛
[00:26:28.820 --> 00:26:31.820]  因爲我叫人幫我打腳
[00:26:31.820 --> 00:26:32.820]  拍打
[00:26:32.820 --> 00:26:36.820]  有一種醫療叫拍打
[00:26:36.820 --> 00:26:38.820]  本來打這裏
[00:26:38.820 --> 00:26:40.820]  有支棍
[00:26:40.820 --> 00:26:41.820]  打打打
[00:26:41.820 --> 00:26:43.820]  瘀血就出來了
[00:26:43.820 --> 00:26:44.820]  我就說
[00:26:44.820 --> 00:26:46.820]  我腰痛
[00:26:46.820 --> 00:26:48.820]  麻煩幫我打這裏
[00:26:48.820 --> 00:26:52.820]  你知不知道這裏是醫腰
[00:26:52.820 --> 00:26:54.820]  人家幫我針夠
[00:26:54.820 --> 00:26:55.820]  因爲我的腰緊了
[00:26:55.820 --> 00:26:56.820]  他幫我針這裏
[00:26:56.820 --> 00:26:58.820]  我說爲什麼會針這裏
[00:26:58.820 --> 00:26:59.820]  他說這裏管腰
[00:26:59.820 --> 00:27:01.820]  我就知道他管腰
[00:27:01.820 --> 00:27:03.820]  我就叫我的朋友幫我打
[00:27:03.820 --> 00:27:06.820]  他就打了
[00:27:06.820 --> 00:27:08.820]  二十分鐘
[00:27:08.820 --> 00:27:10.820]  兩隻腳都打了
[00:27:10.820 --> 00:27:12.820]  他一路打一路慘叫
[00:27:12.820 --> 00:27:13.820]  一路打一路慘叫
[00:27:13.820 --> 00:27:15.820]  他慘叫不是我
[00:27:15.820 --> 00:27:17.820]  我就說我看不到
[00:27:17.820 --> 00:27:18.820]  你不要這樣叫
[00:27:18.820 --> 00:27:19.820]  不知道發生什麼事
[00:27:19.820 --> 00:27:20.820]  打完之後
[00:27:20.820 --> 00:27:22.820]  我說我給了手機你幫我拍
[00:27:22.820 --> 00:27:24.820]  拍完給我看之後
[00:27:24.820 --> 00:27:26.820]  我慘叫
[00:27:26.820 --> 00:27:28.820]  很恐怖
[00:27:28.820 --> 00:27:31.820]  不過奇妙的事發生了
[00:27:31.820 --> 00:27:32.820]  二十分鐘
[00:27:32.820 --> 00:27:36.820]  我起牀痛了十幾年的腰
[00:27:36.820 --> 00:27:38.820]  痊癒了
[00:27:38.820 --> 00:27:40.820]  到現在都痊癒了
[00:27:40.820 --> 00:27:41.820]  到現在都不痛了
[00:27:41.820 --> 00:27:42.820]  我不知道他明天會不會痛
[00:27:42.820 --> 00:27:44.820]  我當然希望他不要痛
[00:27:44.820 --> 00:27:47.820]  不過打的時候很痛
[00:27:47.820 --> 00:27:48.820]  那些就屬於短痛
[00:27:48.820 --> 00:27:50.820]  這個就屬於長痛
[00:27:50.820 --> 00:27:53.820]  所以我經常選擇短痛
[00:27:53.820 --> 00:27:57.820]  接着那天晚上就痛風發作了
[00:27:57.820 --> 00:27:58.820]  我生氣了
[00:27:58.820 --> 00:28:00.820]  沒回來香港問醫生
[00:28:00.820 --> 00:28:02.820]  他幫我處理痛風
[00:28:02.820 --> 00:28:03.820]  爲什麼會這樣
[00:28:03.820 --> 00:28:04.820]  是不是我不應該打
[00:28:04.820 --> 00:28:07.820]  因爲我也懷疑是這樣引起的
[00:28:07.820 --> 00:28:11.820]  他說打牌真的會醫治你的腰痛
[00:28:11.820 --> 00:28:13.820]  不過因爲你的血氣不好
[00:28:13.820 --> 00:28:14.820]  你的什麼
[00:28:14.820 --> 00:28:16.820]  你的神氣不足
[00:28:16.820 --> 00:28:18.820]  你相不相信我氣不足
[00:28:18.820 --> 00:28:21.820]  這麼大聲都會氣不足
[00:28:21.820 --> 00:28:23.820]  我告訴你就是這樣
[00:28:23.820 --> 00:28:26.820]  這叫虛張聲勢
[00:28:26.820 --> 00:28:28.820]  我們中文的形容詞
[00:28:28.820 --> 00:28:30.820]  那些四字詞很有意思
[00:28:30.820 --> 00:28:32.820]  就是因爲氣不足
[00:28:32.820 --> 00:28:34.820]  所以要大聲說話
[00:28:34.820 --> 00:28:36.820]  就是因爲氣不足
[00:28:36.820 --> 00:28:38.820]  所以他沒辦法提下面的氣
[00:28:38.820 --> 00:28:40.820]  他只能用上邊的氣
[00:28:40.820 --> 00:28:43.820]  所以用到咽喉都傷了
[00:28:43.820 --> 00:28:45.820]  就是因爲氣不足
[00:28:45.820 --> 00:28:46.820]  所以怎麼樣
[00:28:46.820 --> 00:28:49.820]  所以越來越什麼
[00:28:49.820 --> 00:28:50.820]  就是艱辛
[00:28:50.820 --> 00:28:53.820]  因爲你的神氣不足
[00:28:53.820 --> 00:28:54.820]  所以當你打牌完
[00:28:54.820 --> 00:28:58.820]  他拉了你的腰的肌肉出來
[00:28:58.820 --> 00:29:02.820]  他在下面骨爆了
[00:29:02.820 --> 00:29:04.820]  就是下面骨爆了
[00:29:04.820 --> 00:29:06.820]  所以腳就開始什麼
[00:29:06.820 --> 00:29:07.820]  痛風
[00:29:07.820 --> 00:29:08.820]  老實說第二天
[00:29:08.820 --> 00:29:10.820]  我也不停打自己的腳
[00:29:10.820 --> 00:29:11.820]  打到兩隻小腿
[00:29:11.820 --> 00:29:14.820]  全部的瘀痕都出來了
[00:29:14.820 --> 00:29:15.820]  不過有沒有好了
[00:29:15.820 --> 00:29:16.820]  越打它就越痛
[00:29:16.820 --> 00:29:18.820]  因爲不明白原理
[00:29:18.820 --> 00:29:19.820]  對不對
[00:29:19.820 --> 00:29:21.820]  所以你不只是短痛就行
[00:29:21.820 --> 00:29:22.820]  不明白原理
[00:29:22.820 --> 00:29:25.820]  他越打那個地方就越被迫不出來
[00:29:25.820 --> 00:29:26.820]  不出來
[00:29:26.820 --> 00:29:27.820]  你又不可以打那個痛的地方
[00:29:27.820 --> 00:29:28.820]  那怎麼辦
[00:29:28.820 --> 00:29:32.820]  那就唯有回家喫藥纔算
[00:29:32.820 --> 00:29:34.820]  我從未試過一次痛風
[00:29:34.820 --> 00:29:36.820]  要喫一個星期藥
[00:29:36.820 --> 00:29:37.820]  它纔可以什麼
[00:29:37.820 --> 00:29:39.820]  停止
[00:29:39.820 --> 00:29:41.820]  完全
[00:29:41.820 --> 00:29:42.820]  我喫的那些藥
[00:29:42.820 --> 00:29:43.820]  其實一喫一粒
[00:29:43.820 --> 00:29:45.820]  就已經兩個小時後
[00:29:45.820 --> 00:29:46.820]  就開始可以動了
[00:29:46.820 --> 00:29:47.820]  沒事了
[00:29:47.820 --> 00:29:49.820]  但那次竟然要什麼
[00:29:49.820 --> 00:29:50.820]  一個星期
[00:29:50.820 --> 00:29:53.820]  有很長時間都還沒好
[00:29:53.820 --> 00:29:54.820]  什麼
[00:29:54.820 --> 00:29:56.820]  跳戲
[00:29:56.820 --> 00:29:58.820]  我反省這件事
[00:29:58.820 --> 00:30:00.820]  就是一個很簡單的舉動
[00:30:00.820 --> 00:30:02.820]  主要是叫你大約
[00:30:02.820 --> 00:30:05.820]  你做什麼事要答不用
[00:30:05.820 --> 00:30:06.820]  對不對
[00:30:06.820 --> 00:30:08.820]  你爲什麼要答不用
[00:30:08.820 --> 00:30:10.820]  你以爲你可以幫到你自己嗎
[00:30:10.820 --> 00:30:13.820]  原來有時候是越幫越什麼
[00:30:13.820 --> 00:30:14.820]  越忙
[00:30:14.820 --> 00:30:15.820]  此消彼長
[00:30:15.820 --> 00:30:18.820]  真是很慘
[00:30:18.820 --> 00:30:20.820]  很多人
[00:30:20.820 --> 00:30:22.820]  反映了一些這樣的東西
[00:30:22.820 --> 00:30:23.820]  給我們看
[00:30:23.820 --> 00:30:25.820]  而成年人呢
[00:30:25.820 --> 00:30:27.820]  成年人你和我呢
[00:30:27.820 --> 00:30:28.820]  最可怕的是什麼
[00:30:28.820 --> 00:30:31.820]  我們已經被我們自己
[00:30:31.820 --> 00:30:32.820]  由什麼
[00:30:32.820 --> 00:30:33.820]  可能從很小
[00:30:33.820 --> 00:30:35.820]  四五歲開始
[00:30:35.820 --> 00:30:36.820]  培養到現在
[00:30:36.820 --> 00:30:37.820]  幾十年了
[00:30:37.820 --> 00:30:39.820]  大家都有幾十年了
[00:30:39.820 --> 00:30:41.820]  有些可能二十幾年
[00:30:41.820 --> 00:30:43.820]  中間有沒有人十幾年
[00:30:43.820 --> 00:30:45.820]  我只知道有些小孩幾年
[00:30:45.820 --> 00:30:46.820]  對不對
[00:30:46.820 --> 00:30:49.820]  培養了一段很長的日子
[00:30:49.820 --> 00:30:51.820]  你有一大籠
[00:30:51.820 --> 00:30:54.820]  一大個系統的慣性行爲
[00:30:54.820 --> 00:30:56.820]  管着你
[00:30:56.820 --> 00:30:58.820]  這個慣性行爲呢
[00:30:58.820 --> 00:31:00.820]  是個外殼來的
[00:31:00.820 --> 00:31:02.820]  這個慣性行爲呢
[00:31:02.820 --> 00:31:06.820]  用來爲自我中心建造一個宮殿
[00:31:06.820 --> 00:31:09.820]  讓他住在裏面
[00:31:09.820 --> 00:31:11.820]  不知道你明不明白呢
[00:31:11.820 --> 00:31:13.820]  就是你建好皇宮
[00:31:13.820 --> 00:31:15.820]  給什麼住啊
[00:31:15.820 --> 00:31:17.820]  自我中心住在裏面
[00:31:17.820 --> 00:31:20.820]  通常成年人會這樣說的
[00:31:20.820 --> 00:31:23.820]  我不習慣
[00:31:23.820 --> 00:31:25.820]  你是不是很容易用這句話
[00:31:25.820 --> 00:31:27.820]  去告訴別人
[00:31:27.820 --> 00:31:28.820]  我不習慣
[00:31:28.820 --> 00:31:30.820]  所以我不要
[00:31:30.820 --> 00:31:31.820]  我不是這樣的
[00:31:31.820 --> 00:31:32.820]  所以我不要
[00:31:32.820 --> 00:31:34.820]  你好像很清楚
[00:31:34.820 --> 00:31:36.820]  知道自己要什麼
[00:31:36.820 --> 00:31:38.820]  其實我告訴你
[00:31:38.820 --> 00:31:40.820]  那些是慣性行爲
[00:31:40.820 --> 00:31:42.820]  一大籠慣性行爲
[00:31:42.820 --> 00:31:44.820]  譬如你慣了早上不喫早餐
[00:31:44.820 --> 00:31:45.820]  這裏有多少人
[00:31:45.820 --> 00:31:46.820]  早上不喫早餐的
[00:31:46.820 --> 00:31:47.820]  請舉手
[00:31:47.820 --> 00:31:50.820]  舉高一點給我們看
[00:31:50.820 --> 00:31:51.820]  好 多謝主
[00:31:51.820 --> 00:31:53.820]  幸運一點點
[00:31:53.820 --> 00:31:55.820]  我告訴你
[00:31:55.820 --> 00:31:57.820]  你們現在坐在這裏
[00:31:57.820 --> 00:31:58.820]  絕大部分的人
[00:31:58.820 --> 00:32:00.820]  要幫自己的身體
[00:32:00.820 --> 00:32:01.820]  還來得及
[00:32:01.820 --> 00:32:04.820]  早上早餐一定要喫什麼
[00:32:04.820 --> 00:32:05.820]  喫得飽
[00:32:05.820 --> 00:32:06.820]  不準隨便喫
[00:32:06.820 --> 00:32:07.820]  不準隨便喫
[00:32:07.820 --> 00:32:08.820]  不準只喫個蘋果
[00:32:08.820 --> 00:32:10.820]  不準只喝杯橙汁
[00:32:10.820 --> 00:32:11.820]  不準
[00:32:11.820 --> 00:32:12.820]  是要什麼
[00:32:12.820 --> 00:32:16.820]  要勁勁地喫蘋果
[00:32:16.820 --> 00:32:18.820]  早上早餐
[00:32:18.820 --> 00:32:20.820]  是你身體
[00:32:20.820 --> 00:32:22.820]  吸收養分
[00:32:22.820 --> 00:32:24.820]  最好的時間
[00:32:24.820 --> 00:32:26.820]  如果你不喫飽它
[00:32:26.820 --> 00:32:28.820]  不行
[00:32:28.820 --> 00:32:29.820]  這裏絕大部分的人
[00:32:29.820 --> 00:32:30.820]  有誰是喫宵夜的
[00:32:30.820 --> 00:32:34.820]  請舉手
[00:32:34.820 --> 00:32:36.820]  哦 只有一個
[00:32:36.820 --> 00:32:39.820]  你要戒宵夜了
[00:32:39.820 --> 00:32:40.820]  雖然你不肥
[00:32:40.820 --> 00:32:43.820]  不過我不知道你膽固醇有多高
[00:32:43.820 --> 00:32:44.820]  你要戒宵夜了
[00:32:44.820 --> 00:32:47.820]  其實我們是被很多慣性管住的
[00:32:47.820 --> 00:32:49.820]  你現在發現那些什麼
[00:32:49.820 --> 00:32:51.820]  八十後 九十後
[00:32:51.820 --> 00:32:56.820]  全部絕大部分是不喫早餐的
[00:32:56.820 --> 00:32:58.820]  我真的不知道他們將來
[00:32:58.820 --> 00:33:01.820]  到你這個年紀的時候會怎麼樣
[00:33:01.820 --> 00:33:03.820]  我警告和我住的Eva
[00:33:03.820 --> 00:33:05.820]  我告訴你
[00:33:05.820 --> 00:33:07.820]  你如果想後面
[00:33:07.820 --> 00:33:09.820]  四十歲之後活得好一點
[00:33:09.820 --> 00:33:11.820]  你現在開始喫早餐
[00:33:11.820 --> 00:33:13.820]  不然就麻煩了
[00:33:13.820 --> 00:33:15.820]  她開始喫早餐
[00:33:15.820 --> 00:33:17.820]  喫兩塊餅乾
[00:33:17.820 --> 00:33:19.820]  我說這不是叫早餐
[00:33:19.820 --> 00:33:21.820]  這叫壓胃
[00:33:21.820 --> 00:33:23.820]  你要喫什麼
[00:33:23.820 --> 00:33:25.820]  要喫飽一點
[00:33:25.820 --> 00:33:27.820]  她和我住了接近三年
[00:33:27.820 --> 00:33:29.820]  她剛走之前
[00:33:29.820 --> 00:33:31.820]  九月走的時候
[00:33:31.820 --> 00:33:33.820]  才答應我
[00:33:33.820 --> 00:33:35.820]  我早餐煮飯
[00:33:35.820 --> 00:33:37.820]  煮給她喫
[00:33:37.820 --> 00:33:39.820]  我煮飯喫的
[00:33:39.820 --> 00:33:41.820]  早餐煮飯喫的
[00:33:41.820 --> 00:33:43.820]  喫飯
[00:33:43.820 --> 00:33:45.820]  因爲自從我知道神氣不足之後
[00:33:45.820 --> 00:33:47.820]  我就要喫飯
[00:33:47.820 --> 00:33:49.820]  以前不是的
[00:33:49.820 --> 00:33:51.820]  以前在家喫早餐亂喫的
[00:33:51.820 --> 00:33:53.820]  現在喫飯了
[00:33:53.820 --> 00:33:55.820]  喫完飯之後
[00:33:55.820 --> 00:33:57.820]  喫飽一點
[00:33:57.820 --> 00:33:59.820]  下午就怎麼樣
[00:33:59.820 --> 00:34:01.820]  不好喫
[00:34:01.820 --> 00:34:03.820]  晚餐就早點喫
[00:34:03.820 --> 00:34:05.820]  一天喫兩餐
[00:34:05.820 --> 00:34:07.820]  醫生就說
[00:34:07.820 --> 00:34:09.820]  拜託你不要幫我做這些
[00:34:09.820 --> 00:34:11.820]  我在搞你
[00:34:11.820 --> 00:34:13.820]  你又搞你自己
[00:34:13.820 --> 00:34:15.820]  我在搞建設你在搞破壞
[00:34:15.820 --> 00:34:17.820]  拜託你
[00:34:17.820 --> 00:34:19.820]  喫三餐
[00:34:19.820 --> 00:34:21.820]  如果可以的話
[00:34:21.820 --> 00:34:23.820]  餐與餐之間還有個小喫就好一點
[00:34:23.820 --> 00:34:25.820]  一天喫多少餐
[00:34:25.820 --> 00:34:27.820]  五餐
[00:34:27.820 --> 00:34:29.820]  六餐就算了
[00:34:29.820 --> 00:34:31.820]  晚上不用
[00:34:31.820 --> 00:34:33.820]  六點喫完飯就不用再喫了
[00:34:33.820 --> 00:34:35.820]  還有更嚴重的
[00:34:35.820 --> 00:34:37.820]  最近逼我減肥
[00:34:37.820 --> 00:34:39.820]  提醒我
[00:34:39.820 --> 00:34:41.820]  鼓勵我
[00:34:41.820 --> 00:34:43.820]  量BMI
[00:34:43.820 --> 00:34:45.820]  BMI
[00:34:45.820 --> 00:34:47.820]  一量
[00:34:47.820 --> 00:34:49.820]  發現我的細胞缺水
[00:34:49.820 --> 00:34:51.820]  缺到厲害
[00:34:51.820 --> 00:34:53.820]  怪不得晚上
[00:34:53.820 --> 00:34:55.820]  像火燒心那樣
[00:34:55.820 --> 00:34:57.820]  口都幹了
[00:34:57.820 --> 00:34:59.820]  原來我缺水這麼嚴重
[00:34:59.820 --> 00:35:01.820]  細胞始終100%充滿
[00:35:01.820 --> 00:35:03.820]  沒錯
[00:35:03.820 --> 00:35:05.820]  你就會被脂肪充滿
[00:35:05.820 --> 00:35:07.820]  脂肪
[00:35:07.820 --> 00:35:09.820]  塞滿了細胞
[00:35:09.820 --> 00:35:11.820]  因爲細胞裏沒有水
[00:35:11.820 --> 00:35:13.820]  我可以喝很少水
[00:35:13.820 --> 00:35:15.820]  喝水
[00:35:15.820 --> 00:35:17.820]  是我的弱項
[00:35:17.820 --> 00:35:19.820]  喝白開水
[00:35:19.820 --> 00:35:21.820]  想吐
[00:35:21.820 --> 00:35:23.820]  那個習慣是這樣
[00:35:23.820 --> 00:35:25.820]  我就祈禱
[00:35:25.820 --> 00:35:27.820]  我不要被這些
[00:35:27.820 --> 00:35:29.820]  慣性習慣管理着我
[00:35:29.820 --> 00:35:31.820]  我開始喝水
[00:35:31.820 --> 00:35:33.820]  喝到現在
[00:35:33.820 --> 00:35:35.820]  盡光榮進入10天
[00:35:35.820 --> 00:35:37.820]  我告訴你
[00:35:37.820 --> 00:35:39.820]  我一天可以喝
[00:35:39.820 --> 00:35:41.820]  3000cc水
[00:35:41.820 --> 00:35:43.820]  3000cc
[00:35:43.820 --> 00:35:45.820]  超過什麼
