
[00:00:00.000 --> 00:00:04.680]  好 我們今天要開始講另外一本書
[00:20:16.960 --> 00:20:17.800]  如果那婆婆說
[00:20:17.800 --> 00:20:19.360]  那我就死在這裏
[00:20:19.360 --> 00:20:20.240]  摸一下的話
[00:20:20.240 --> 00:20:22.400]  那他還會不會那麼高興
[00:20:22.400 --> 00:20:23.280]  那麼興奮
[00:20:23.280 --> 00:20:24.280]  大概不會
[00:20:24.280 --> 00:20:26.280]  他知道他婆婆要回去
[00:20:26.280 --> 00:20:28.320]  所以才說你死在哪裏
[00:20:28.320 --> 00:20:29.560]  我也死在哪裏
[00:20:29.560 --> 00:20:30.360]  葬在哪裏
[00:20:30.360 --> 00:20:34.560]  只有死能使你和我分離
[00:20:34.560 --> 00:20:37.800]  不然願耶和華重重的懲罰我
[00:20:37.800 --> 00:20:40.600]  願耶和華重重懲罰我
[00:20:40.600 --> 00:20:42.440]  如果我不跟着你
[00:20:42.440 --> 00:20:44.240]  回到耶和華的地方
[00:20:44.240 --> 00:20:46.040]  如果你從這個角度來看
[00:20:46.040 --> 00:20:49.440]  他是在發一個誓
[00:20:49.440 --> 00:20:51.040]  這個是一個毒誓
[00:20:51.040 --> 00:20:55.560]  如果我不去回到耶和華的地方
[00:20:55.560 --> 00:20:56.920]  如果我不跟着你
[00:20:56.920 --> 00:20:59.800]  成爲耶和華的子民的話
[00:20:59.800 --> 00:21:01.320]  那我是怎麼樣的人呢
[00:21:01.320 --> 00:21:04.280]  我是上帝應該處罰的人
[00:21:04.280 --> 00:21:06.560]  那這裏你看到
[00:21:06.560 --> 00:21:10.680]  這個Naomi她很堅決的
[00:21:10.680 --> 00:21:12.520]  堅決的要去做什麼呢
[00:21:12.520 --> 00:21:15.240]  堅決的要去離開
[00:21:15.240 --> 00:21:19.640]  她自己的本地本族父家
[00:21:19.640 --> 00:21:24.040]  到一個上帝所指示的地方去
[00:21:24.040 --> 00:21:26.240]  所以這裏很特別
[00:21:26.240 --> 00:21:28.080]  我都不知道這個路德
[00:21:28.080 --> 00:21:30.400]  有沒有聽過亞伯拉罕的故事
[00:21:30.400 --> 00:21:33.600]  我不知道Naomi還記不記得
[00:21:33.600 --> 00:21:36.120]  摩西五經裏面有亞伯拉罕
[00:21:36.120 --> 00:21:38.920]  但是他已經活生生的
[00:21:38.920 --> 00:21:41.880]  成爲亞伯拉罕的後裔
[00:21:41.880 --> 00:21:47.400]  他準備好了要離開本地本族父家
[00:21:47.400 --> 00:21:50.320]  到上帝要他去的地方
[00:21:50.320 --> 00:21:53.800]  他要得到上帝的應許
[00:21:53.800 --> 00:21:56.000]  Naomi不再對他說什麼了
[00:21:56.000 --> 00:21:58.120]  於是兩人同行來到伯利恆
[00:21:58.120 --> 00:21:59.720]  他們到了伯利恆
[00:21:59.720 --> 00:22:02.760]  全程因他們疏動起來
[00:22:02.760 --> 00:22:05.440]  你可以想象到伯利恆的那一刻
[00:22:05.440 --> 00:22:08.480]  路德的眼睛睜得多大
[00:22:08.480 --> 00:22:09.960]  他期待了一生
[00:22:09.960 --> 00:22:12.400]  當然他不會說哎呀就這樣了
[00:22:12.400 --> 00:22:13.560]  就很失望
[00:22:13.560 --> 00:22:18.800]  我想他想我現在終於到達了上帝的地方
[00:22:18.800 --> 00:22:21.040]  我的一生在他的手中
[00:22:21.040 --> 00:22:25.400]  我看看上帝會怎麼樣使用我
[00:22:25.400 --> 00:22:28.560]  讓我可以在這個地方
[00:22:28.560 --> 00:22:31.160]  去更加認識他
[00:22:31.160 --> 00:22:34.200]  得到他所應許的福氣
[00:22:34.200 --> 00:22:38.680]  婦女們說這是Naomi嗎
[00:22:38.680 --> 00:22:40.560]  Naomi對他們說不要叫我Naomi
[00:22:40.560 --> 00:22:42.040]  要叫我馬拉
[00:22:42.040 --> 00:22:45.720]  因爲全能者使我受盡了苦
[00:22:45.720 --> 00:22:47.880]  Naomi的意思是甜蜜
[00:22:47.880 --> 00:22:49.680]  他說你不要再叫我Naomi
[00:22:49.680 --> 00:22:51.680]  你叫我馬拉
[00:22:51.680 --> 00:22:55.040]  馬拉的意思是苦甘
[00:22:55.040 --> 00:22:57.160]  非常苦的苦甘
[00:22:57.160 --> 00:22:59.040]  我再不是甜美
[00:22:59.040 --> 00:23:00.160]  我是苦甘
[00:23:00.160 --> 00:23:03.800]  因爲全能者使我受了這十年的苦
[00:23:03.800 --> 00:23:06.120]  那表面上這個是理所當然
[00:23:06.120 --> 00:23:08.640]  大家聽這個是沒問題的
[00:23:08.640 --> 00:23:10.760]  但是總體來說你發覺
[00:23:10.760 --> 00:23:14.120]  這個Naomi完全不是一個屬於你的人
[00:23:14.120 --> 00:23:16.440]  我記得我在教這個路德的時候
[00:23:16.440 --> 00:23:20.360]  很多人很同情這個Naomi的這個
[00:23:20.360 --> 00:23:22.640]  這個他的經歷
[00:23:22.640 --> 00:23:25.280]  所以都會覺得Naomi應該
[00:23:25.280 --> 00:23:28.080]  就算他不是一個正派的
[00:23:28.080 --> 00:23:29.440]  不是一個主角
[00:23:29.440 --> 00:23:32.800]  他也是一個挺可憐的小配角
[00:23:32.800 --> 00:23:34.640]  一個大配角
[00:23:34.640 --> 00:23:35.880]  但是我所說的
[00:23:35.880 --> 00:23:37.560]  在整個故事裏面
[00:23:37.560 --> 00:23:40.080]  Naomi不單止不是一個配角
[00:23:40.080 --> 00:23:43.400]  他是一個反派的一個主角
[00:23:43.400 --> 00:23:45.480]  在這個故事裏面錄的是
[00:23:45.480 --> 00:23:47.520]  是那個好人
[00:23:47.520 --> 00:23:51.040]  Naomi是一個不好的婆婆
[00:23:51.040 --> 00:23:52.920]  我滿滿的出去
[00:23:52.920 --> 00:23:54.800]  耶和華使我空空的回來
[00:23:54.800 --> 00:23:56.680]  耶和華使我受苦
[00:23:56.680 --> 00:23:58.520]  全能者降禍於我
[00:23:58.520 --> 00:23:59.880]  那講了那麼多
[00:23:59.880 --> 00:24:03.360]  還是好像跟耶和華很熟的
[00:24:03.360 --> 00:24:05.400]  但是他也沒有一點會議
[00:24:05.400 --> 00:24:09.160]  他沒有說是我們部隊離開了上帝
[00:24:09.160 --> 00:24:11.160]  他還是說就是這樣
[00:24:11.160 --> 00:24:12.600]  其實我們沒有做錯什麼
[00:24:12.600 --> 00:24:16.440]  但是耶和華就是要降禍給我
[00:24:16.440 --> 00:24:20.200]  你們爲什麼還叫我Naomi呢
[00:24:20.200 --> 00:24:23.280]  Naomi從摩亞地回來了
[00:24:23.280 --> 00:24:27.360]  他的媳婦摩亞女子路德跟他在一起
[00:24:27.360 --> 00:24:31.280]  他們到了伯利恆正式開始收割大漠的時候
[00:24:31.280 --> 00:24:33.400]  這是第一章最後一節
[00:24:33.400 --> 00:24:36.560]  這一節開始預備我們進入第二章
[00:24:36.560 --> 00:24:39.200]  是一個豐收俱竭的開始
[00:24:39.200 --> 00:24:41.480]  在這一節裏面我們看見
[00:24:41.480 --> 00:24:43.560]  那個棒子已經交了
[00:24:43.560 --> 00:24:47.720]  從Naomi交給了摩亞女子路德
[00:24:47.720 --> 00:24:48.920]  到現在爲止
[00:24:48.920 --> 00:24:52.840]  這個路德還是有一個名字
[00:24:52.840 --> 00:24:54.840]  有一個小名叫做摩亞女子
[00:24:54.840 --> 00:24:57.520]  但是這個摩亞女子一點都不摩亞
[00:24:57.520 --> 00:25:01.120]  這個摩亞女子完全是以色列人的樣子
[00:25:01.120 --> 00:25:04.880]  這個摩亞女子從頭到尾都是一個
[00:25:04.880 --> 00:25:07.040]  真正的以色列人
[00:25:07.040 --> 00:25:10.200]  在這個時候整個故事的女主角
[00:25:10.200 --> 00:25:14.960]  從Naomi換到摩亞女子路德
[00:25:14.960 --> 00:25:22.040]  我想用一張slide跟大家去總結或者是對比
[00:25:22.040 --> 00:25:24.360]  一邊是Naomi一邊是路德
[00:25:24.360 --> 00:25:26.920]  好像這兩個人有很多相似的地方
[00:25:26.920 --> 00:25:30.520]  但是其實他們也有很多相對的地方
[00:25:30.520 --> 00:25:32.320]  比如說兩個都是婦女
[00:25:32.320 --> 00:25:35.280]  但是一個是尤大的寡婦
[00:25:35.280 --> 00:25:36.320]  兩個都是寡婦
[00:25:36.320 --> 00:25:37.840]  另外一個是外方的寡婦
[00:25:37.840 --> 00:25:40.000]  一個是年紀比較大的寡婦
[00:25:40.000 --> 00:25:43.720]  一個是一個非常年輕的寡婦
[00:25:43.720 --> 00:25:47.480]  表面上兩個都是彼此愛護
[00:25:47.480 --> 00:25:48.840]  一個愛護他的媳婦
[00:25:48.840 --> 00:25:51.040]  另外一個孝順他的婆婆
[00:25:51.040 --> 00:25:53.720]  但是那個原因卻不一樣
[00:25:53.720 --> 00:25:57.400]  你可以說這個愛護媳婦的就是愛護媳婦
[00:25:57.400 --> 00:26:00.040]  她爲他們想生活的事情
[00:26:00.040 --> 00:26:06.120]  這個孝順婆婆的原因是因爲他愛婆婆的上帝
[00:26:06.120 --> 00:26:08.160]  表面上兩個人都相信耶和華
[00:26:08.160 --> 00:26:10.880]  兩個人口口聲聲都是在教耶和華
[00:26:10.880 --> 00:26:13.840]  一個好像是相信耶和華
[00:26:13.840 --> 00:26:15.680]  另外一個只是根子性
[00:26:15.680 --> 00:26:18.240]  我們從表面上覺得
[00:26:18.240 --> 00:26:20.560]  Naomi是一個信的一代
[00:26:20.560 --> 00:26:25.240]  她是把信仰傳到給路德的身上
[00:26:25.240 --> 00:26:27.200]  路德只是一個信二代
[00:26:27.200 --> 00:26:28.520]  但是相反
[00:26:28.520 --> 00:26:33.360]  整個過程原來Naomi只是跟着他的祖先去敬拜耶和華
[00:26:33.360 --> 00:26:35.320]  根本不認識耶和華是誰
[00:26:35.320 --> 00:26:41.280]  相反路德他是一個真真實實的信一代
[00:26:41.280 --> 00:26:47.680]  表面上兩個都離開了本地本廚
[00:26:47.680 --> 00:26:52.040]  但是一個是從英許之地離開
[00:26:52.040 --> 00:26:54.960]  去一個外邦人摩亞的地方
[00:26:54.960 --> 00:26:57.560]  另外一個是離開摩亞回到猶大
[00:26:57.560 --> 00:26:58.720]  你開始看到嗎
[00:26:58.720 --> 00:27:00.680]  一個是好的一個是壞的
[00:27:00.680 --> 00:27:03.040]  一個說耶和華打擊我
[00:27:03.040 --> 00:27:05.800]  一直在好像在埋怨覺得我很苦
[00:27:05.800 --> 00:27:07.080]  另外一個怎麼樣
[00:27:07.080 --> 00:27:09.760]  發一個毒誓說如果我離棄耶和華
[00:27:09.760 --> 00:27:13.400]  有一天我不要跟着耶和華的指明的話
[00:27:13.400 --> 00:27:18.720]  願耶和華重罰我把我擊打擊死
[00:27:18.720 --> 00:27:21.800]  這完全不一樣的一個想法
[00:27:21.800 --> 00:27:24.600]  一個說你叫我馬拉
[00:27:24.600 --> 00:27:28.400]  你叫我我是苦乾乾的
[00:27:28.400 --> 00:27:31.120]  另外一個是說我願意受苦
[00:27:31.120 --> 00:27:33.600]  無論如何我要跟着耶和華
[00:27:33.600 --> 00:27:37.120]  最後一個在追求甘甜
[00:27:37.120 --> 00:27:38.560]  他說我現在是馬拉
[00:27:38.560 --> 00:27:40.440]  我追求的是甘甜
[00:27:40.440 --> 00:27:43.040]  另外一個已經甘甜
[00:27:43.040 --> 00:27:44.520]  他不需要再追求
[00:27:44.520 --> 00:27:46.280]  這很有意思的一個對比
[00:27:46.280 --> 00:27:48.560]  因爲有時候你在想
[00:27:48.560 --> 00:27:51.680]  我們很容易忘記這兩個寡婦
[00:27:51.680 --> 00:27:54.680]  都是兩個人都是寡婦
[00:27:54.680 --> 00:27:58.400]  那你問你自己哪一個比較悽慘
[00:27:58.400 --> 00:28:01.840]  是一個老的寡婦還是一個年輕的寡婦
[00:28:01.840 --> 00:28:03.200]  從某一個角度來說
[00:28:03.200 --> 00:28:05.360]  那年輕的寡婦還有機會
[00:28:05.360 --> 00:28:06.640]  但是從另外一個角度來說
[00:28:06.640 --> 00:28:09.600]  因爲他是一個外邦的寡婦
[00:28:09.600 --> 00:28:11.640]  如果他留在摩亞地他還有機會
[00:28:11.640 --> 00:28:16.440]  他到了這個遊大地方
[00:28:16.440 --> 00:28:20.080]  他基本上等於自己沒什麼機會可以結婚
[00:28:20.080 --> 00:28:21.760]  也是意思說
[00:28:21.760 --> 00:28:25.320]  他的一生都會是一個一生的寡婦
[00:28:25.320 --> 00:28:26.880]  他其實可以更慘
[00:28:26.880 --> 00:28:27.920]  但是從頭到尾
[00:28:27.920 --> 00:28:33.280]  你從來沒有看見過路德覺得自己悲慘
[00:28:33.280 --> 00:28:35.920]  那所有的東西是一個影子
[00:28:35.920 --> 00:28:40.200]  這影子指向在基督裏面的你跟我
[00:28:40.200 --> 00:28:41.680]  在心願的教會里面
[00:28:41.680 --> 00:28:46.600]  我們看見他們所有的是爲主受難
[00:28:46.600 --> 00:28:48.200]  但是在保羅的生命上面
[00:28:48.200 --> 00:28:51.080]  我們看見的不是苦難
[00:28:51.080 --> 00:28:57.800]  不是在問上帝教我馬拉耶和華祭禱我
[00:28:57.800 --> 00:29:00.960]  而是完全的甘甜
[00:29:00.960 --> 00:29:04.680]  他放棄了一切爲了要得到基督
[00:29:04.680 --> 00:29:06.480]  他是自保
[00:29:06.480 --> 00:29:07.880]  彼得也是一樣
[00:29:07.880 --> 00:29:09.760]  約翰也是一樣
[00:29:09.760 --> 00:29:12.600]  這個整個故事是一個心願的故事
[00:29:12.600 --> 00:29:15.040]  在這個故事裏面有兩個人
[00:29:15.040 --> 00:29:16.880]  一個是假的信心
[00:29:16.880 --> 00:29:18.000]  是沒有信心
[00:29:18.000 --> 00:29:19.800]  另外一個是真的信心
[00:29:19.800 --> 00:29:23.600]  假的信心是苦瓜乾
[00:29:23.600 --> 00:29:25.600]  真的信心是小甜甜
[00:29:25.600 --> 00:29:33.880]  所以我這個題目是苦瓜乾與小甜甜
[00:29:33.880 --> 00:29:35.800]  兩個都是寡婦
[00:29:35.800 --> 00:29:38.000]  一個在耶穌基督裏面
[00:29:38.000 --> 00:29:40.400]  在耶和華里面找到
[00:29:40.400 --> 00:29:42.720]  沒有人可以奪走的甘甜
[00:29:42.720 --> 00:29:45.560]  另外一個無論你給他多少東西
[00:29:45.560 --> 00:29:49.480]  他都還是可以繼續苦幹下去
[00:29:49.480 --> 00:29:54.080]  因爲他本身根本不是認識上帝的人
[00:29:54.080 --> 00:29:55.720]  你是怎麼樣的一個人
[00:29:55.720 --> 00:29:57.120]  我是怎麼樣一個人
[00:29:57.120 --> 00:30:00.960]  上帝的話真的在挑戰我們
[00:30:00.960 --> 00:30:03.960]  願上帝祝福我們
[00:30:03.960 --> 00:30:05.600]  願上帝賜我們能力
[00:30:05.600 --> 00:30:08.620]  活出一個真正的基督徒人生
