
[00:00:00.000 --> 00:00:03.280]  聖經裏面有很多偉大的人物
[00:18:43.280 --> 00:18:45.280]  你是君尊的祭司
[00:18:45.280 --> 00:18:46.280]  聖潔的國度
[00:18:46.280 --> 00:18:47.280]  屬神的子民
[00:18:47.280 --> 00:18:48.280]  其實你都很厲害
[00:18:48.280 --> 00:18:49.280]  你是皇帝來的
[00:18:49.280 --> 00:18:50.280]  還有
[00:18:50.280 --> 00:18:51.280]  大衛出生的時候
[00:18:51.280 --> 00:18:53.280]  沒有整本聖經給你看
[00:18:53.280 --> 00:18:54.280]  只有摩西五經
[00:18:54.280 --> 00:18:55.280]  連撒姆爾記都沒得看
[00:18:55.280 --> 00:18:58.280]  因為那時候都沒有人寫他的生平
[00:18:58.280 --> 00:19:00.280]  你現在整本聖經都看了
[00:19:00.280 --> 00:19:01.280]  大衛沒見過耶穌基督
[00:19:01.280 --> 00:19:02.280]  你見過
[00:19:02.280 --> 00:19:05.280]  將來在天堂裡面
[00:19:05.280 --> 00:19:07.280]  你和大衛都平等
[00:19:07.280 --> 00:19:09.280]  所以其實上帝是否偏心
[00:19:09.280 --> 00:19:12.280]  其實上帝都沒有偏心
[00:19:12.280 --> 00:19:13.280]  聖經說
[00:19:13.280 --> 00:19:18.280]  上帝不偏待人
[00:19:18.280 --> 00:19:20.280]  好了
[00:19:20.280 --> 00:19:21.280]  第一點就是
[00:19:21.280 --> 00:19:23.280]  上帝有主權
[00:19:23.280 --> 00:19:25.280]  他喜歡選擇誰就選擇誰
[00:19:25.280 --> 00:19:26.280]  你明白這一點
[00:19:26.280 --> 00:19:27.280]  你就會很服氣
[00:19:27.280 --> 00:19:28.280]  為什麼他有星級
[00:19:28.280 --> 00:19:29.280]  我沒有
[00:19:29.280 --> 00:19:30.280]  為什麼他有錢
[00:19:30.280 --> 00:19:31.280]  我沒有
[00:19:31.280 --> 00:19:32.280]  為什麼他漂亮
[00:19:32.280 --> 00:19:33.280]  我不漂亮
[00:19:33.280 --> 00:19:35.280]  因為上帝選擇
[00:19:35.280 --> 00:19:36.280]  你要服
[00:19:36.280 --> 00:19:37.280]  你就會服
[00:19:37.280 --> 00:19:39.280]  第二點
[00:19:39.280 --> 00:19:44.280]  我看到上帝的慈愛
[00:19:44.280 --> 00:19:45.280]  上帝的慈愛
[00:19:45.280 --> 00:19:46.280]  大衛犯罪
[00:19:46.280 --> 00:19:48.280]  和拔士巴同室以後
[00:19:48.280 --> 00:19:49.280]  先知萊丹來見他
[00:19:49.280 --> 00:19:51.280]  他又作了一首懺悔詩
[00:19:51.280 --> 00:19:52.280]  他說
[00:19:52.280 --> 00:19:54.280]  神啊求你按你的慈愛連恤我
[00:19:54.280 --> 00:19:58.280]  按你的豐盛慈悲圖滿我禍犯
[00:19:58.280 --> 00:20:00.280]  求你將我的罪孽洗除淨盡
[00:20:00.280 --> 00:20:02.280]  並潔淨我罪
[00:20:02.280 --> 00:20:06.280]  上帝做赦免他的罪
[00:20:06.280 --> 00:20:10.280]  你和我都很需要
[00:20:10.280 --> 00:20:13.280]  上帝的赦免
[00:20:13.280 --> 00:20:16.280]  因為我們每天都犯了罪
[00:20:16.280 --> 00:20:17.280]  神愛大衛
[00:20:17.280 --> 00:20:18.280]  神都愛你
[00:20:18.280 --> 00:20:19.280]  聖經告訴我們
[00:20:19.280 --> 00:20:21.280]  神就是愛
[00:20:21.280 --> 00:20:24.280]  這是一個很美好的一句話
[00:20:24.280 --> 00:20:26.280]  還有第三點
[00:20:26.280 --> 00:20:30.280]  神是主動
[00:20:30.280 --> 00:20:33.280]  神的愛引致大衛信服他
[00:20:33.280 --> 00:20:37.280]  不是大衛的信服令到神愛他
[00:20:37.280 --> 00:20:38.280]  這是很重要
[00:20:38.280 --> 00:20:40.280]  在《耳塞俠詩》44章
[00:20:40.280 --> 00:20:41.280]  有句話
[00:20:41.280 --> 00:20:42.280]  上帝說
[00:20:42.280 --> 00:20:44.280]  你當歸向我
[00:20:44.280 --> 00:20:48.280]  因我救贖了你
[00:20:48.280 --> 00:20:50.280]  上帝呼召我們歸向他之前
[00:20:50.280 --> 00:20:51.280]  已經救贖了我們
[00:20:51.280 --> 00:20:54.280]  所以在人和神的交往中
[00:20:54.280 --> 00:20:57.280]  上帝永遠是主動
[00:20:57.280 --> 00:20:59.280]  你不是主動
[00:20:59.280 --> 00:21:00.280]  你不是說
[00:21:00.280 --> 00:21:01.280]  我回禮拜堂
[00:21:01.280 --> 00:21:02.280]  我做主席
[00:21:02.280 --> 00:21:03.280]  我做領事
[00:21:03.280 --> 00:21:04.280]  所以神愛我
[00:21:04.280 --> 00:21:06.280]  是上帝吸引你
[00:21:06.280 --> 00:21:07.280]  你才愛他
[00:21:07.280 --> 00:21:10.280]  我想兩年前我講過一篇道
[00:21:10.280 --> 00:21:11.280]  關於奉獻
[00:21:11.280 --> 00:21:12.280]  我提到
[00:21:12.280 --> 00:21:13.280]  你不要說我有錢奉獻
[00:21:13.280 --> 00:21:14.280]  我有心奉獻
[00:21:14.280 --> 00:21:15.280]  全教會奉獻最多的是我
[00:21:15.280 --> 00:21:17.280]  這是錯的
[00:21:17.280 --> 00:21:20.280]  你奉獻的心都是上帝賜給你的
[00:21:20.280 --> 00:21:21.280]  都是上帝的恩典
[00:21:21.280 --> 00:21:23.280]  如果上帝拿走這個恩典的話
[00:21:23.280 --> 00:21:25.280]  你連奉獻的心都沒有
[00:21:25.280 --> 00:21:28.280]  所以在人和神的交往中
[00:21:28.280 --> 00:21:31.280]  上帝永遠是採取主動
[00:21:31.280 --> 00:21:33.280]  你當歸向我
[00:21:33.280 --> 00:21:35.280]  因我救贖了你
[00:21:35.280 --> 00:21:37.280]  上帝用祂的慈醒愛索
[00:21:37.280 --> 00:21:39.280]  來帶領我們
[00:21:39.280 --> 00:21:43.280]  呼召我們歸向他
[00:21:43.280 --> 00:21:45.280]  等於上帝愛大衛
[00:21:45.280 --> 00:21:47.280]  上帝也愛你
[00:21:47.280 --> 00:21:49.280]  上帝的愛沒有條件
[00:21:49.280 --> 00:21:50.280]  不是因為你好
[00:21:50.280 --> 00:21:52.280]  而是上帝按祂的主權
[00:21:52.280 --> 00:21:53.280]  祂的慈愛
[00:21:53.280 --> 00:21:55.280]  祂的主動來愛你
[00:21:55.280 --> 00:21:57.280]  所以你不用擔心
[00:21:57.280 --> 00:21:59.280]  上帝會拒絕你
[00:21:59.280 --> 00:22:00.280]  祂不會
[00:22:00.280 --> 00:22:02.280]  我們可以將我們的心事
[00:22:02.280 --> 00:22:04.280]  將我們面對的困難
[00:22:04.280 --> 00:22:06.280]  帶到上帝面前
[00:22:06.280 --> 00:22:07.280]  祂會保守你
[00:22:07.280 --> 00:22:08.280]  賜福給你
[00:22:08.280 --> 00:22:23.280]  [聖經]
[00:22:23.280 --> 00:22:27.280]  我們看了大衛的生平
[00:22:27.280 --> 00:22:31.280]  看了晚年所作的最後一首詩的結構
[00:22:31.280 --> 00:22:33.280]  又看了一些神學思想
[00:22:33.280 --> 00:22:34.280]  這三點
[00:22:34.280 --> 00:22:36.280]  我們現在做一些應用
[00:22:36.280 --> 00:22:42.280]  我如何用它來改變我的生命呢?
[00:22:42.280 --> 00:22:43.280]  第一
[00:22:43.280 --> 00:22:46.280]  你與上帝建立一個個人的關係
[00:22:46.280 --> 00:22:49.280]  一個Personal Relationship
[00:22:49.280 --> 00:22:51.280]  你的上帝不是一個在太空以外
[00:22:51.280 --> 00:22:53.280]  虛無縹緲的神
[00:22:53.280 --> 00:22:55.280]  祂時刻與你同在
[00:22:55.280 --> 00:22:57.280]  時刻關心你 監察你
[00:22:57.280 --> 00:23:00.280]  大衛是一個很好的例子
[00:23:00.280 --> 00:23:02.280]  無論在順境逆境
[00:23:02.280 --> 00:23:05.280]  祂都保持和上帝一個美好的個人關係
[00:23:05.280 --> 00:23:07.280]  詩篇23篇
[00:23:07.280 --> 00:23:09.280]  我必不知缺乏
[00:23:09.280 --> 00:23:10.280]  我必不知缺乏
[00:23:10.280 --> 00:23:11.280]  這是順境
[00:23:11.280 --> 00:23:14.280]  詩篇63篇說到逆境
[00:23:14.280 --> 00:23:15.280]  祂說
[00:23:15.280 --> 00:23:18.280]  在江巷疲乏無水之地
[00:23:18.280 --> 00:23:20.280]  我渴想你
[00:23:20.280 --> 00:23:25.280]  頂尖沒有渡過江巷疲乏無水的環境
[00:23:25.280 --> 00:23:27.280]  真是樣樣都不行
[00:23:27.280 --> 00:23:28.280]  身心靈
[00:23:28.280 --> 00:23:29.280]  身體有病
[00:23:29.280 --> 00:23:30.280]  心靈又不行
[00:23:30.280 --> 00:23:31.280]  關係又不好
[00:23:31.280 --> 00:23:34.280]  很多缺乏當中
[00:23:34.280 --> 00:23:36.280]  但是大衛說
[00:23:36.280 --> 00:23:37.280]  我渴想你
[00:23:37.280 --> 00:23:38.280]  我心切勿你
[00:23:38.280 --> 00:23:39.280]  我在床上紀念你
[00:23:39.280 --> 00:23:41.280]  在夜更的時候思想你
[00:23:41.280 --> 00:23:43.280]  我心緊緊的跟隨你
[00:23:43.280 --> 00:23:44.280]  你的右手扶持我
[00:23:44.280 --> 00:23:47.280]  當你發現不行的時候
[00:23:47.280 --> 00:23:49.280]  你回到神那裡
[00:23:49.280 --> 00:23:52.280]  你和神建立一個個人的關係
[00:23:52.280 --> 00:23:55.280]  一個世界的動亂
[00:23:55.280 --> 00:23:58.280]  人生的高和低都不會影響到的關係
[00:23:58.280 --> 00:23:59.280]  第二
[00:23:59.280 --> 00:24:03.280]  你欣賞上帝的本性和作為
[00:24:03.280 --> 00:24:05.280]  這個很厲害
[00:24:05.280 --> 00:24:06.280]  你有沒有坐下來
[00:24:06.280 --> 00:24:08.280]  越想越開心
[00:24:08.280 --> 00:24:09.280]  結果笑了出來
[00:24:09.280 --> 00:24:10.280]  有沒有
[00:24:10.280 --> 00:24:13.280]  其實我們值得去欣賞上帝
[00:24:13.280 --> 00:24:16.280]  我們要學習欣賞上帝的主權
[00:24:16.280 --> 00:24:17.280]  祂的慈愛
[00:24:17.280 --> 00:24:20.280]  那怎樣可以欣賞上帝呢
[00:24:20.280 --> 00:24:21.280]  我又不是很認識祂
[00:24:21.280 --> 00:24:23.280]  祂又不是很認識我
[00:24:23.280 --> 00:24:25.280]  如果你不讀聖經不祈禱
[00:24:25.280 --> 00:24:27.280]  你對上帝沒有什麼可以欣賞的
[00:24:27.280 --> 00:24:28.280]  你不知道上帝是怎樣的
[00:24:28.280 --> 00:24:30.280]  所以經常叫你讀聖經
[00:24:30.280 --> 00:24:32.280]  就是因為希望你和上帝的關係好一點
[00:24:32.280 --> 00:24:33.280]  你試著讀聖經
[00:24:33.280 --> 00:24:34.280]  祈禱默想
[00:24:34.280 --> 00:24:38.280]  第三
[00:24:38.280 --> 00:24:41.280]  倚靠上帝渡過人生的高和低
[00:24:41.280 --> 00:24:45.280]  這個需要你憑信心
[00:24:45.280 --> 00:24:47.280]  大衛經歷過人生很多的憂患
[00:24:47.280 --> 00:24:50.280]  但是無論高低他都倚靠神
[00:24:50.280 --> 00:24:52.280]  結果上帝帶領了他
[00:24:52.280 --> 00:24:53.280]  祝福他
[00:24:53.280 --> 00:24:56.280]  在高天伸手抓住他
[00:24:56.280 --> 00:24:59.280]  第四
[00:24:59.280 --> 00:25:00.280]  犯罪之後
[00:25:00.280 --> 00:25:03.280]  勇於承認並悔改
[00:25:03.280 --> 00:25:04.280]  人誰無過
[00:25:04.280 --> 00:25:05.280]  個個都有犯罪
[00:25:05.280 --> 00:25:07.280]  犯罪之後你承認悔改
[00:25:07.280 --> 00:25:10.280]  上帝就說我淘沒了你的過犯
[00:25:10.280 --> 00:25:12.280]  如口雲消散
[00:25:12.280 --> 00:25:14.280]  第五
[00:25:14.280 --> 00:25:16.280]  在基督裡面接受自己
[00:25:16.280 --> 00:25:18.280]  很多人有個自卑感
[00:25:18.280 --> 00:25:20.280]  就覺得自己不夠人好
[00:25:20.280 --> 00:25:22.280]  不夠人聰明又不夠人美貌
[00:25:22.280 --> 00:25:24.280]  但是你知道你的身體
[00:25:24.280 --> 00:25:25.280]  你的智力
[00:25:25.280 --> 00:25:26.280]  都是上帝設計
[00:25:26.280 --> 00:25:28.280]  悉心為你度身訂造
[00:25:28.280 --> 00:25:31.280]  上帝能夠滿足你所有的需要
[00:25:31.280 --> 00:25:33.280]  上帝又應許與你同在
[00:25:33.280 --> 00:25:34.280]  當你明白這一點
[00:25:34.280 --> 00:25:36.280]  你就不會自卑
[00:25:36.280 --> 00:25:38.280]  在詩篇139篇
[00:25:38.280 --> 00:25:40.280]  也是大衛的一首詩
[00:25:40.280 --> 00:25:42.280]  他提到很好的
[00:25:42.280 --> 00:25:43.280]  在這首詩裡面
[00:25:43.280 --> 00:25:45.280]  大衛是沒有自卑的
[00:25:45.280 --> 00:25:46.280]  為什麼沒有自卑感呢
[00:25:46.280 --> 00:25:48.280]  因為他明白神學思想
[00:25:48.280 --> 00:25:49.280]  我要稱謝你
[00:25:49.280 --> 00:25:51.280]  因我受造奇妙可畏
[00:25:51.280 --> 00:25:54.280]  我們的身體結構奇妙可畏
[00:25:54.280 --> 00:25:57.280]  你的作為奇妙是我心知道的
[00:25:57.280 --> 00:25:58.280]  我就暗中受造
[00:25:58.280 --> 00:26:00.280]  在地的深處被連絡
[00:26:00.280 --> 00:26:02.280]  那時我的形體並不向你隱藏
[00:26:02.280 --> 00:26:04.280]  我未成形的體質
[00:26:04.280 --> 00:26:05.280]  你的眼早已看見了
[00:26:05.280 --> 00:26:07.280]  你所定的日子
[00:26:07.280 --> 00:26:08.280]  我尚未到過一日
[00:26:08.280 --> 00:26:10.280]  你都寫在冊子上了
[00:26:10.280 --> 00:26:12.280]  我不知道還有多少年命
[00:26:12.280 --> 00:26:14.280]  尤其是我去了總會之後
[00:26:14.280 --> 00:26:15.280]  可能還短了一點
[00:26:15.280 --> 00:26:17.280]  但是無論長還是短
[00:26:17.280 --> 00:26:20.280]  上帝已經寫在冊子上
[00:26:20.280 --> 00:26:21.280]  沒有改動
[00:26:21.280 --> 00:26:22.280]  我也不用擔心
[00:26:22.280 --> 00:26:24.280]  明天要發生什麼事
[00:26:24.280 --> 00:26:25.280]  冊子我沒有看過
[00:26:25.280 --> 00:26:26.280]  但是上帝看過
[00:26:26.280 --> 00:26:27.280]  所以弟兄姊妹
[00:26:27.280 --> 00:26:29.280]  當你知道這樣的時候
[00:26:29.280 --> 00:26:30.280]  你知道你的創造
[00:26:30.280 --> 00:26:32.280]  你在暗中被創造
[00:26:32.280 --> 00:26:33.280]  上帝是有份的
[00:26:33.280 --> 00:26:34.280]  上帝是做你
[00:26:34.280 --> 00:26:35.280]  不單有份
[00:26:35.280 --> 00:26:37.280]  上帝是100%做你的
[00:26:37.280 --> 00:26:39.280]  你所定的日子
[00:26:39.280 --> 00:26:41.280]  Sandy的頭髮怎樣
[00:26:41.280 --> 00:26:42.280]  她的笑容怎樣
[00:26:42.280 --> 00:26:43.280]  怎樣燦爛
[00:26:43.280 --> 00:26:44.280]  上帝已經為她預備
[00:26:44.280 --> 00:26:46.280]  將來她有多少年日
[00:26:46.280 --> 00:26:47.280]  有多少錢花
[00:26:47.280 --> 00:26:48.280]  上帝都為她預備了
[00:26:48.280 --> 00:26:50.280]  Sandy不用擔心
[00:26:50.280 --> 00:26:55.280]  我們結束
[00:26:55.280 --> 00:26:58.280]  大衛享受到我們每一個人
[00:26:58.280 --> 00:27:00.280]  都嚮往的
[00:27:00.280 --> 00:27:02.280]  就是絕對的勝利
[00:27:02.280 --> 00:27:04.280]  100%勝利
[00:27:04.280 --> 00:27:05.280]  絕對的勝利
[00:27:05.280 --> 00:27:06.280]  海船
[00:27:06.280 --> 00:27:09.280]  薩姆爾基夏是大衛的海歌
[00:27:09.280 --> 00:27:11.280]  也叫勝利的歌
[00:27:11.280 --> 00:27:16.280]  你和我將來晚年的時候
[00:27:16.280 --> 00:27:19.280]  牧師你現在已經晚年了
[00:27:19.280 --> 00:27:21.280]  將來我們晚年的時候
[00:27:21.280 --> 00:27:23.280]  會不會都能夠有一首海歌
[00:27:23.280 --> 00:27:25.280]  一個勝利
[00:27:25.280 --> 00:27:27.280]  是因為上帝賜給我們的
[00:27:27.280 --> 00:27:30.280]  上帝是你所依靠的神
[00:27:30.280 --> 00:27:33.280]  還是你依靠著自己
[00:27:33.280 --> 00:27:34.280]  我鼓勵大家
[00:27:34.280 --> 00:27:35.280]  學習大衛的榜樣
[00:27:35.280 --> 00:27:37.280]  依靠上帝
[00:27:37.280 --> 00:27:39.280]  信祂
[00:27:39.280 --> 00:27:40.280]  依靠祂
[00:27:40.280 --> 00:27:41.280]  敬畏祂
[00:27:41.280 --> 00:27:44.280]  然後過一個海船的人生
[00:27:44.280 --> 00:27:47.280]  我們一起低頭祈禱
[00:27:47.280 --> 00:27:49.280]  親愛的主我感謝祢
[00:27:49.280 --> 00:27:51.280]  我們在大衛的生命裏面
[00:27:51.280 --> 00:27:52.280]  看到祢的主權
[00:27:52.280 --> 00:27:53.280]  祢的慈愛
[00:27:53.280 --> 00:27:54.280]  祢的主動
[00:27:54.280 --> 00:27:55.280]  我們讚美神
[00:27:55.280 --> 00:27:57.280]  祢對我們的愛沒有條件
[00:27:57.280 --> 00:27:59.280]  祢將祢的生命都付出
[00:27:59.280 --> 00:28:03.280]  讓我們能夠有君尊的位份
[00:28:03.280 --> 00:28:04.280]  有永生
[00:28:04.280 --> 00:28:05.280]  我感謝祢
[00:28:05.280 --> 00:28:09.280]  我為在座每一位弟兄姊妹和來賓禱告
[00:28:09.280 --> 00:28:12.280]  求祢讓我們明白祢的愛
[00:28:12.280 --> 00:28:13.280]  和回應祢的愛
[00:28:13.280 --> 00:28:15.280]  更深的經歷主
[00:28:15.280 --> 00:28:16.280]  過一個得勝的人生
[00:28:16.280 --> 00:28:18.280]  奉耶穌基督的名
[00:28:18.280 --> 00:28:19.280]  阿們
