
[00:00:00.000 --> 00:00:05.420]  感謝神能夠和弟兄姊妹在這裡一起敬拜
[00:28:42.420 --> 00:28:46.420]  少些猜疑
[00:28:46.420 --> 00:28:48.420]  多些信任
[00:28:48.420 --> 00:28:51.420]  凡事相信
[00:28:51.420 --> 00:28:53.420]  少些指責
[00:28:53.420 --> 00:28:55.420]  多些安慰
[00:28:55.420 --> 00:28:59.420]  這是恩慈和不動腦
[00:28:59.420 --> 00:29:01.420]  少些批評
[00:29:01.420 --> 00:29:03.420]  多些維護
[00:29:03.420 --> 00:29:07.420]  這也是恩慈和包容
[00:29:07.420 --> 00:29:09.420]  少些要求人
[00:29:09.420 --> 00:29:13.420]  多些向人施予
[00:29:13.420 --> 00:29:16.420]  不求自己的益處
[00:29:16.420 --> 00:29:19.420]  少些懷恨
[00:29:19.420 --> 00:29:21.420]  多些原諒
[00:29:21.420 --> 00:29:25.420]  不計算人的惡
[00:29:25.420 --> 00:29:27.420]  還有
[00:29:27.420 --> 00:29:29.420]  要按著自己的舌頭
[00:29:29.420 --> 00:29:31.420]  要按著嘴巴
[00:29:31.420 --> 00:29:33.420]  如果你將要說的話
[00:29:33.420 --> 00:29:39.420]  是有可能會傷害到人的話
[00:29:39.420 --> 00:29:47.420]  這也是恩慈和不作害羞的事的表現
[00:29:47.420 --> 00:29:50.420]  當你遇到一些橫衝直撞
[00:29:50.420 --> 00:29:53.420]  很粗魯無禮的人
[00:29:53.420 --> 00:29:57.420]  你要忍耐
[00:29:57.420 --> 00:30:01.420]  你遇到遭遇不幸的人
[00:30:01.420 --> 00:30:05.420]  你要為他設想
[00:30:05.420 --> 00:30:08.420]  不要當沒有一件事
[00:30:08.420 --> 00:30:11.420]  不要當沒有事
[00:30:11.420 --> 00:30:17.420]  這是不求自己的益處和恩慈
[00:30:17.420 --> 00:30:20.420]  當自己遇到不幸的時候
[00:30:20.420 --> 00:30:24.420]  我們要勇敢去面對
[00:30:24.420 --> 00:30:27.420]  要相信
[00:30:27.420 --> 00:30:29.420]  要忍耐
[00:30:29.420 --> 00:30:33.420]  要盼望
[00:30:33.420 --> 00:30:35.420]  另一方面
[00:30:35.420 --> 00:30:38.420]  我們也需要留意
[00:30:38.420 --> 00:30:42.420]  破壞幸福生活的元素
[00:30:42.420 --> 00:30:44.420]  那些是什麼呢?
[00:30:44.420 --> 00:30:47.420]  有一個醫生提出
[00:30:47.420 --> 00:30:51.420]  我相信大家都聽過很多
[00:30:51.420 --> 00:30:55.420]  很多人的情緒會影響我們
[00:30:55.420 --> 00:30:57.420]  會導致我們生病
[00:30:57.420 --> 00:30:59.420]  比如恐懼
[00:30:59.420 --> 00:31:01.420]  沮喪
[00:31:01.420 --> 00:31:02.420]  憤怒
[00:31:02.420 --> 00:31:03.420]  忌恨
[00:31:03.420 --> 00:31:07.420]  妒忌等等
[00:31:07.420 --> 00:31:10.420]  而今天這段聖經
[00:31:10.420 --> 00:31:11.420]  愛的元素
[00:31:11.420 --> 00:31:13.420]  正正就是對症下藥
[00:31:13.420 --> 00:31:20.420]  可以醫治我們這些情緒的問題
[00:31:20.420 --> 00:31:24.420]  最後
[00:31:24.420 --> 00:31:27.420]  我想請大家一起去讀
[00:31:27.420 --> 00:31:33.420]  這一篇愛的詩章的全部經文
[00:31:33.420 --> 00:31:36.420]  作為今天訊息的結束
[00:31:36.420 --> 00:31:39.420]  是哥林多前書十三章
[00:31:39.420 --> 00:31:42.420]  由第四節讀到第八節的第一句
[00:31:42.420 --> 00:31:45.420]  我們一起讀
[00:31:45.420 --> 00:31:50.420]  愛是含苟忍耐又有恩慈
[00:31:50.420 --> 00:31:52.420]  愛是不嫉妒
[00:31:52.420 --> 00:31:55.420]  愛是不自誇不張狂
[00:31:55.420 --> 00:31:57.420]  不作害羞的事
[00:31:57.420 --> 00:31:59.420]  不求自己的益處
[00:31:59.420 --> 00:32:01.420]  不輕易發怒
[00:32:01.420 --> 00:32:03.420]  不計算人的惡
[00:32:03.420 --> 00:32:05.420]  不喜歡不義
[00:32:05.420 --> 00:32:07.420]  只喜歡真理
[00:32:07.420 --> 00:32:09.420]  凡是包容
[00:32:09.420 --> 00:32:10.420]  凡是相信
[00:32:10.420 --> 00:32:12.420]  凡是盼望
[00:32:12.420 --> 00:32:14.420]  凡是忍耐
[00:32:14.420 --> 00:32:20.420]  愛是永不止息
[00:32:20.420 --> 00:32:23.420]  但願我每一個弟兄姊妹
[00:32:23.420 --> 00:32:28.420]  都能盡心盡力去尋求和培養
[00:32:28.420 --> 00:32:32.420]  這種永不止息的愛
[00:32:32.420 --> 00:32:34.420]  用這種永不止息的愛
[00:32:34.420 --> 00:32:39.420]  來營造幸福快樂的生活或家庭
[00:32:39.420 --> 00:32:43.420]  這也是我祝福大家的
[00:32:43.420 --> 00:32:45.420]  我們有少許時間
[00:32:45.420 --> 00:32:49.420]  我想大家用少許時間去默想一下
[00:32:49.420 --> 00:32:52.420]  今天你所聽到的
[00:32:52.420 --> 00:32:56.420]  心裏面能夠有回應
[00:32:56.420 --> 00:32:58.420]  或者在神面前做一個祈禱
[00:32:58.420 --> 00:32:59.420]  做一個默想
[00:32:59.420 --> 00:33:03.420]  做一個立志
[00:33:03.420 --> 00:33:06.420]  能夠將今天的訊息
[00:33:06.420 --> 00:33:09.420]  放在我們的心裏
[00:33:09.420 --> 00:33:14.420]  我們一起默想
[00:33:40.420 --> 00:33:44.420]  我們一起祈禱
[00:33:44.420 --> 00:33:46.420]  天父我們感謝你
[00:33:46.420 --> 00:33:49.420]  今天對我們所說的話
[00:33:49.420 --> 00:33:54.420]  感謝你留下寶貴的教導
[00:33:54.420 --> 00:33:56.420]  我們感謝天父
[00:33:56.420 --> 00:33:59.420]  你對我們有永不止息的愛
[00:33:59.420 --> 00:34:00.420]  雖然我們卑微
[00:34:00.420 --> 00:34:02.420]  雖然我們常常犯罪
[00:34:02.420 --> 00:34:04.420]  得罪你
[00:34:04.420 --> 00:34:07.420]  但你永不止息的愛
[00:34:07.420 --> 00:34:10.420]  是不斷去幫助我們
[00:34:10.420 --> 00:34:12.420]  挽留我們
[00:34:12.420 --> 00:34:16.420]  讓我們懂得回到神那裏
[00:34:16.420 --> 00:34:19.420]  讓我們懂得認罪悔改
[00:34:19.420 --> 00:34:21.420]  而你永不止息的愛
[00:34:21.420 --> 00:34:26.420]  也會赦免我們
[00:34:26.420 --> 00:34:28.420]  多謝主耶穌
[00:34:28.420 --> 00:34:33.420]  也對我們有永不止息的愛
[00:34:33.420 --> 00:34:36.420]  讓我們懂得以愛還愛
[00:34:36.420 --> 00:34:40.420]  我們也願意學習
[00:34:40.420 --> 00:34:42.420]  用永不止息的愛
[00:34:42.420 --> 00:34:45.420]  來對待我們身邊的人
[00:34:45.420 --> 00:34:48.420]  求神幫助我們
[00:34:48.420 --> 00:34:51.420]  讓我們能夠體諒別人
[00:34:51.420 --> 00:34:53.420]  讓我們能夠對人恩慈
[00:34:53.420 --> 00:34:57.420]  讓我們能夠對人有希望
[00:34:57.420 --> 00:35:00.420]  讓我們能夠忍耐
[00:35:00.420 --> 00:35:03.420]  讓我們能夠有信心
[00:35:03.420 --> 00:35:06.420]  有盼望
[00:35:06.420 --> 00:35:11.420]  願我們藉著永不止息的愛
[00:35:11.420 --> 00:35:18.420]  能夠營造一個幸福快樂的生活
[00:35:18.420 --> 00:35:25.420]  讓我們能夠幸福愉快地侍奉你
[00:35:25.420 --> 00:35:27.420]  求你聽我們的禱告
[00:35:27.420 --> 00:35:31.420]  幫助我們每一個人
[00:35:31.420 --> 00:35:38.420]  特別是一些在家庭、在婚姻、在人際關係裏面
[00:35:38.420 --> 00:35:42.420]  仍然是困難重重的人
[00:35:42.420 --> 00:35:46.420]  都求神你額外施恩
[00:35:46.420 --> 00:35:48.420]  去幫助他們
[00:35:48.420 --> 00:35:51.420]  幫助他們藉著永不止息的愛
[00:35:51.420 --> 00:35:54.420]  能夠重拾希望
[00:35:54.420 --> 00:35:56.420]  多謝你聽我們的禱告
[00:35:56.420 --> 00:35:59.420]  我們這樣祈禱奉耶穌基督的聖名
