
[00:00:00.000 --> 00:00:03.960]  各位電影姐妹,早安
[00:20:07.120 --> 00:20:09.120]  求神幫助我們
[00:20:09.120 --> 00:20:11.120]  向他認罪悔改
[00:20:11.120 --> 00:20:13.120]  跟神的關係修補
[00:20:13.120 --> 00:20:16.120]  跟我們身邊的人的關係修補
[00:20:16.120 --> 00:20:20.120]  甚至跟我們自己
[00:20:20.120 --> 00:20:23.120]  我們內心裏面
[00:20:23.120 --> 00:20:25.120]  一些仍然解不開的結
[00:20:25.120 --> 00:20:27.120]  趁這個時間
[00:20:27.120 --> 00:20:29.120]  我們要處理好
[00:20:29.120 --> 00:20:31.120]  去將它鬆綁
[00:20:31.120 --> 00:20:36.120]  我認識一位有神慮淵的師兄
[00:20:36.120 --> 00:20:38.120]  我還在讀神學的時候
[00:20:38.120 --> 00:20:39.120]  其實我不認識他
[00:20:39.120 --> 00:20:42.120]  但因為那時候他很年輕
[00:20:42.120 --> 00:20:44.120]  他已經出來做傳道人
[00:20:44.120 --> 00:20:46.120]  甚至很快就按木了木師
[00:20:46.120 --> 00:20:48.120]  所以他應該是仕奉上神
[00:20:48.120 --> 00:20:51.120]  頗用他
[00:20:51.120 --> 00:20:55.120]  但他又患了癌症
[00:20:55.120 --> 00:20:57.120]  他有老婆有子女
[00:20:57.120 --> 00:20:59.120]  仍然很年輕
[00:20:59.120 --> 00:21:05.120]  而且很快情況急轉直下
[00:21:05.120 --> 00:21:07.120]  但當他離世之後
[00:21:07.120 --> 00:21:11.120]  我聽很多他教會弟兄姊妹
[00:21:11.120 --> 00:21:15.120]  益述他離開前的時間
[00:21:15.120 --> 00:21:17.120]  他做的是甚麼呢
[00:21:17.120 --> 00:21:21.120]  除了他用他有限的時間
[00:21:21.120 --> 00:21:26.120]  跟自己的家人說要說的話
[00:21:26.120 --> 00:21:28.120]  對他很小的女兒
[00:21:28.120 --> 00:21:30.120]  不知道發生了甚麼事
[00:21:30.120 --> 00:21:33.120]  嘗試去解釋爸爸會去天父那裏
[00:21:33.120 --> 00:21:35.120]  他用很多時間
[00:21:35.120 --> 00:21:38.120]  很語重心長跟他教會
[00:21:38.120 --> 00:21:41.120]  勸他教會的弟兄姊妹
[00:21:41.120 --> 00:21:44.120]  教會雖然表面很平和
[00:21:44.120 --> 00:21:49.120]  但其實有很多人跟人之間的不和
[00:21:49.120 --> 00:21:52.120]  去勸他們你們要復和
[00:21:52.120 --> 00:21:56.120]  你們不要再帶著怨恨
[00:21:56.120 --> 00:21:58.120]  他很希望他離開的時候
[00:21:58.120 --> 00:22:02.120]  教會能夠弟兄姊妹之間
[00:22:02.120 --> 00:22:07.120]  真的再用愛彼此寬恕彼此相愛去相待
[00:22:07.120 --> 00:22:09.120]  以致他能夠珍惜
[00:22:09.120 --> 00:22:12.120]  可能想起如果不是患了病
[00:22:12.120 --> 00:22:15.120]  他沒有勇氣甚至沒有機會
[00:22:15.120 --> 00:22:19.120]  直率去跟他教會的不單單是官弟
[00:22:19.120 --> 00:22:21.120]  甚至是領袖去說
[00:22:21.120 --> 00:22:25.120]  你們要認罪悔改你們要復和
[00:22:25.120 --> 00:22:31.120]  同樣我們今天趁他在世日之後
[00:22:31.120 --> 00:22:32.120]  多少不是最緊要
[00:22:32.120 --> 00:22:35.120]  神可以給予他更長的活著
[00:22:35.120 --> 00:22:38.120]  或許不知道有多少時間
[00:22:38.120 --> 00:22:42.120]  但要親身眼前人去跟神復和
[00:22:42.120 --> 00:22:46.120]  甚至讓自己能夠解開很多年
[00:22:46.120 --> 00:22:49.120]  放在一旁沒有拿出來
[00:22:49.120 --> 00:22:53.120]  去修補去解開一些傷痕和結結
[00:22:53.120 --> 00:22:54.120]  求主幫助我們
[00:22:54.120 --> 00:22:55.120]  一起祈禱
[00:22:55.120 --> 00:23:01.120]  主耶穌幫助我們能夠調教我們生命的焦點
[00:23:01.120 --> 00:23:04.120]  聖經說我們忍受試煉的人是有福
[00:23:04.120 --> 00:23:09.120]  因為神的應許要賜我們生命的冠冕
[00:23:09.120 --> 00:23:14.120]  不單止我們知道凡信主耶穌基督的都有永生
[00:23:14.120 --> 00:23:17.120]  都要跟我們父神去復和
[00:23:17.120 --> 00:23:21.120]  要永遠跟我們父和我們的主一起
[00:23:21.120 --> 00:23:24.120]  更加讓我們能夠趁著這個機會
[00:23:24.120 --> 00:23:27.120]  我們思想人生有什麼
[00:23:27.120 --> 00:23:33.120]  我們過往沒有時間沒有勇氣沒有智慧
[00:23:33.120 --> 00:23:36.120]  去靜下來認真處理
[00:23:36.120 --> 00:23:39.120]  今天幫助我們再調教
[00:23:39.120 --> 00:23:43.120]  那些才是可能生命裡最重要不可失的事
[00:23:43.120 --> 00:23:47.120]  尤其是我們心靈裡有傷痛
[00:23:47.120 --> 00:23:51.120]  那種過往不能放下的心結
[00:23:51.120 --> 00:23:54.120]  我求你幫助我們
[00:23:54.120 --> 00:23:59.120]  靠著你自己能夠將這些心結去解開
[00:23:59.120 --> 00:24:08.120]  能夠再一次經歷生命那種圓滿豐盛
[00:24:08.120 --> 00:24:11.120]  因為耶穌應許我們不單止是一個永遠的生命
[00:24:11.120 --> 00:24:14.120]  我們今天在世可以經歷
[00:24:14.120 --> 00:24:20.120]  在各項試煉裡依然是蒙恩平安喜樂的生命
[00:24:20.120 --> 00:24:21.120]  願主恩待我們
[00:24:21.120 --> 00:24:22.120]  奉耶穌基督的名求
[00:24:22.120 --> 00:24:23.120]  阿們
