
[00:00:00.000 --> 00:00:07.000]  今日我會繼續跟大家講小仙之書的撒加尼亞書
[00:28:18.000 --> 00:28:24.000]  讓聖靈、神和主耶穌都可以居住在我們的心裡
[00:28:24.000 --> 00:28:27.000]  弟兄姊妹
[00:28:27.000 --> 00:28:32.000]  如果我們肯按照哈該書
[00:28:32.000 --> 00:28:37.000]  我提過哈該書有兩個指引幫助我們
[00:28:37.000 --> 00:28:41.000]  另外撒加利亞書有八個指引幫助我們
[00:28:41.000 --> 00:28:46.000]  如果我們按這十個指引去尋求復興和成長
[00:28:46.000 --> 00:28:49.000]  我們必定見到果效
[00:28:49.000 --> 00:28:51.000]  我們一起祈禱
[00:28:51.000 --> 00:28:55.000]  慈悲人愛天父
[00:28:55.000 --> 00:28:58.000]  我們謝謝你留下寶貴的聖經
[00:28:58.000 --> 00:29:00.000]  這麼寶貴的教導
[00:29:00.000 --> 00:29:03.000]  神啊 求你幫助我們
[00:29:03.000 --> 00:29:06.000]  讓我們按照你的指引而行
[00:29:06.000 --> 00:29:14.000]  讓我們在尋求聖潔和合理心意的生活裡
[00:29:14.000 --> 00:29:16.000]  去經歷你更多的恩典
[00:29:16.000 --> 00:29:21.000]  讓我們成為聖靈可居住的聖殿
[00:29:21.000 --> 00:29:23.000]  我們感謝你
[00:29:23.000 --> 00:29:25.000]  多謝你聽我們的禱告
[00:29:25.000 --> 00:29:27.000]  我們這樣祈禱奉耶穌基督的聖名
