
[00:00:00.000 --> 00:00:06.880]  今日五隻手指數完禮堂的人
[00:20:29.280 --> 00:20:30.560]  知不知道什麼呢?
[00:20:30.560 --> 00:20:34.000]  就是知不知道當這兩個的身份
[00:20:34.000 --> 00:20:37.040]  一個是波斯帝國人民的身份
[00:20:37.040 --> 00:20:40.720]  一個是屬神的子民的身份
[00:20:40.720 --> 00:20:42.240]  有衝突
[00:20:42.240 --> 00:20:45.120]  有些事情要兩者去選擇
[00:20:45.120 --> 00:20:47.120]  你怎麼做的時候
[00:20:47.120 --> 00:20:49.120]  原來上帝的身份
[00:20:49.120 --> 00:20:50.640]  屬靈的身份
[00:20:50.640 --> 00:20:55.360]  是要凌駕於屬地的身份
[00:20:55.360 --> 00:21:01.760]  我不知道你是否也是這樣去生活
[00:21:01.760 --> 00:21:03.760]  我們知道在舊藥裏面
[00:21:03.760 --> 00:21:05.760]  有一位在波斯國裏面的表表姐
[00:21:05.760 --> 00:21:07.760]  就是丹爾尼
[00:21:07.760 --> 00:21:08.720]  她告訴他
[00:21:08.720 --> 00:21:11.680]  當這兩個身份去凌駕的時候
[00:21:11.680 --> 00:21:13.680]  所以他要選擇
[00:21:13.680 --> 00:21:15.680]  就是以服從
[00:21:15.680 --> 00:21:17.680]  跟從神
[00:21:17.680 --> 00:21:19.680]  作為一個優先
[00:21:19.680 --> 00:21:24.480]  這個也是尼西米指責
[00:21:24.480 --> 00:21:31.680]  或者駁斥當時的官長和貴族的理據和基礎
[00:21:31.680 --> 00:21:34.480]  所以他就叫他們停止
[00:21:34.480 --> 00:21:38.480]  不要再做一些不敬畏神的事情
[00:21:38.480 --> 00:21:41.920]  所以停止是一個做法
[00:21:41.920 --> 00:21:45.920]  至於尼西米
[00:21:45.920 --> 00:21:47.920]  他有這個身份
[00:21:47.920 --> 00:21:51.120]  他看自己是一個新的僕人的時候
[00:21:51.120 --> 00:21:53.120]  他又可以做些什麼呢?
[00:21:53.120 --> 00:21:55.120]  在剛才我們讀過的
[00:21:55.120 --> 00:21:57.120]  十六到十八節
[00:21:57.120 --> 00:21:59.120]  其實也不止十六到十八節
[00:21:59.120 --> 00:22:03.680]  如果你看差不多從十四到十八節
[00:22:03.680 --> 00:22:08.480]  我一共列了差不多九樣東西
[00:22:08.480 --> 00:22:13.120]  這九樣東西就是尼西米在那個時候
[00:22:13.120 --> 00:22:20.080]  因應他說敬畏神而作出的行動
[00:22:20.080 --> 00:22:22.080]  我們可以一起看這段經文
[00:22:22.080 --> 00:22:24.720]  或者我們剛才也看過那段經文
[00:22:24.720 --> 00:22:28.160]  我嘗試把它整理的時候
[00:22:28.160 --> 00:22:32.960]  第一他不吃散長的俸祿
[00:22:32.960 --> 00:22:34.480]  他不吃散長的俸祿
[00:22:34.480 --> 00:22:37.760]  有些人就說以前的俸祿可能是物質的
[00:22:37.760 --> 00:22:41.520]  可能你一個月會得到多少隻雞蛋
[00:22:41.520 --> 00:22:43.520]  多少斤米
[00:22:43.520 --> 00:22:46.400]  多少隻雞、多少隻牛、多少隻羊
[00:22:46.400 --> 00:22:50.320]  這些是物質上的公認
[00:22:50.320 --> 00:22:52.320]  不過他又說
[00:22:52.320 --> 00:23:00.800]  那些上一任以前的散長
[00:23:00.800 --> 00:23:03.120]  尼西米就說我跟他們不同
[00:23:03.120 --> 00:23:05.120]  我不要像他們那樣
[00:23:05.120 --> 00:23:08.960]  他們會向百姓索取糧食和酒
[00:23:08.960 --> 00:23:12.000]  他已經有了
[00:23:12.000 --> 00:23:15.360]  即是有機會是不夠
[00:23:15.360 --> 00:23:18.400]  即是很好吃
[00:23:18.400 --> 00:23:23.280]  甚至乎可能是超過容量
[00:23:23.280 --> 00:23:28.640]  要繼續向這些人民索取
[00:23:28.640 --> 00:23:30.880]  仍然不足夠
[00:23:30.880 --> 00:23:36.320]  不單止是物質上的酒和糧食
[00:23:36.320 --> 00:23:40.960]  他還問那些人索取錢
[00:23:40.960 --> 00:23:44.240]  40赦克勒的銀紙
[00:23:44.240 --> 00:23:48.640]  一個銀紙大約是四天的工資
[00:23:48.640 --> 00:23:51.520]  我不知道這個兌換準不準確
[00:23:51.520 --> 00:23:53.520]  但如果這樣真是好用
[00:23:53.520 --> 00:23:55.520]  即是40乘4
[00:23:55.520 --> 00:23:59.680]  一百六十天,即是幾個半年
[00:23:59.680 --> 00:24:05.600]  即是他們除了在物質上的額外索求
[00:24:05.600 --> 00:24:07.600]  還要錢
[00:24:07.600 --> 00:24:11.600]  要金錢
[00:24:11.600 --> 00:24:13.600]  我們也很明白
[00:24:13.600 --> 00:24:17.600]  我們拿過在八達通的消費券也很明白
[00:24:17.600 --> 00:24:20.800]  為何不給錢,為何不可以節儉
[00:24:20.800 --> 00:24:23.520]  變成實質的金錢
[00:24:23.520 --> 00:24:27.520]  變成物質,一定要購買
[00:24:27.520 --> 00:24:29.520]  所以我們知道
[00:24:29.520 --> 00:24:31.520]  但當時特別強調
[00:24:31.520 --> 00:24:34.960]  不要像以前那樣
[00:24:34.960 --> 00:24:36.960]  還有一件事
[00:24:36.960 --> 00:24:43.520]  他禁止自己的僕人去合掣那些百姓
[00:24:43.520 --> 00:24:45.520]  我相信這個
[00:24:45.520 --> 00:24:47.520]  省長是一個
[00:24:47.520 --> 00:24:51.520]  不過他有一班工作的人
[00:24:51.520 --> 00:24:53.520]  在過往的省長
[00:24:53.520 --> 00:24:55.520]  他們會不會在工作的時候
[00:24:55.520 --> 00:24:57.520]  而他這一班的同僚
[00:24:57.520 --> 00:24:59.520]  或者他這一班的下屬
[00:24:59.520 --> 00:25:03.520]  都好像那個省長那樣
[00:25:03.520 --> 00:25:09.520]  去要求那些百姓供養他們
[00:25:09.520 --> 00:25:13.520]  或者額外對他們有些提供
[00:25:13.520 --> 00:25:15.520]  可能是物質上
[00:25:15.520 --> 00:25:17.520]  可能是金錢上
[00:25:17.520 --> 00:25:19.520]  簡單說是有養學養
[00:25:19.520 --> 00:25:23.520]  跟著他一起工作的那班人都是這樣
[00:25:23.520 --> 00:25:28.520]  這裏李希敏說他不像
[00:25:28.520 --> 00:25:33.520]  他不要過往省長那種方式
[00:25:33.520 --> 00:25:37.520]  而他自己不要收俸祿
[00:25:37.520 --> 00:25:41.520]  我相信如果你特別留意
[00:25:41.520 --> 00:25:47.520]  他12年來做省長都是這樣做
[00:25:47.520 --> 00:25:52.520]  我想似乎這個婉婉
[00:25:52.520 --> 00:25:58.520]  跟起承祥的52天是脫勾的
[00:25:58.520 --> 00:26:04.520]  52天捱極辛苦都不用兩個月
[00:26:04.520 --> 00:26:08.520]  但他現在說的是12年
[00:26:08.520 --> 00:26:12.520]  似乎我想其中一個可能性
[00:26:12.520 --> 00:26:14.520]  就是他們當時的稅制
[00:26:14.520 --> 00:26:18.520]  在波斯國下的稅制
[00:26:18.520 --> 00:26:20.520]  可能是很重
[00:26:20.520 --> 00:26:24.520]  可能是令他們負擔得很辛苦
[00:26:24.520 --> 00:26:28.520]  以致他們那種叫苦連天
[00:26:28.520 --> 00:26:32.520]  所以而李希敏這個做法
[00:26:32.520 --> 00:26:36.520]  是對應於當時他們生活的艱難
[00:26:36.520 --> 00:26:42.520]  而作出自己生活上的調節
[00:26:42.520 --> 00:26:47.520]  為了不要加重他們的負擔
[00:26:47.520 --> 00:26:49.520]  不單止這樣
[00:26:49.520 --> 00:26:51.520]  不單止他不收俸祿
[00:26:51.520 --> 00:26:52.520]  他還付出
[00:26:52.520 --> 00:26:54.520]  第二點我想留意的是
[00:26:54.520 --> 00:26:57.520]  他不單止不收俸祿
[00:26:57.520 --> 00:26:59.520]  他還付出
[00:26:59.520 --> 00:27:01.520]  付出什麼?
[00:27:01.520 --> 00:27:03.520]  跟他們一起工作
[00:27:03.520 --> 00:27:07.520]  跟他們努力一起去做省長的工作
[00:27:07.520 --> 00:27:10.520]  一起開工
[00:27:10.520 --> 00:27:13.520]  這個令我們想起新約
[00:27:13.520 --> 00:27:15.520]  都是同一個原則
[00:27:15.520 --> 00:27:17.520]  不工作沒有飯吃
[00:27:17.520 --> 00:27:19.520]  不要負累別人
[00:27:19.520 --> 00:27:22.520]  不要成為別人的負累
[00:27:22.520 --> 00:27:26.520]  他也沒有用特權下的福利
[00:27:26.520 --> 00:27:28.520]  他不去購置田地
[00:27:28.520 --> 00:27:30.520]  似乎這種福利
[00:27:30.520 --> 00:27:32.520]  作為一個省長
[00:27:32.520 --> 00:27:35.520]  很容易拿到的東西
[00:27:35.520 --> 00:27:36.520]  他不要
[00:27:36.520 --> 00:27:37.520]  他放棄
[00:27:37.520 --> 00:27:39.520]  他不要去拿這些
[00:27:39.520 --> 00:27:41.520]  因為他拿了那些田地
[00:27:41.520 --> 00:27:44.520]  可能別人就沒有
[00:27:44.520 --> 00:27:47.520]  或者這些是不明文的福利
[00:27:47.520 --> 00:27:49.520]  他不去拿
[00:27:49.520 --> 00:27:51.520]  然後他就會要求
[00:27:51.520 --> 00:27:53.520]  不單止他自己去工作
[00:27:53.520 --> 00:27:57.520]  他還要求他的僕人都工作
[00:27:57.520 --> 00:28:01.520]  聽起來也很合理
[00:28:01.520 --> 00:28:03.520]  其實回想起來
[00:28:03.520 --> 00:28:06.520]  以前的省長是怎樣的?
[00:28:06.520 --> 00:28:11.520]  他們要養百姓
[00:28:11.520 --> 00:28:12.520]  要供養
[00:28:12.520 --> 00:28:14.520]  不單止省長一個
[00:28:14.520 --> 00:28:17.520]  可能還有他剛才說的那些僕人
[00:28:17.520 --> 00:28:18.520]  同僚
[00:28:18.520 --> 00:28:23.520]  他們要去供養他們
[00:28:23.520 --> 00:28:28.520]  所以利希米做了一個制度
[00:28:28.520 --> 00:28:31.520]  他的僕人都要工作
[00:28:31.520 --> 00:28:34.520]  他的僕人都要一起去工作
[00:28:34.520 --> 00:28:35.520]  同一個原則
[00:28:35.520 --> 00:28:38.520]  不要成為別人的負累
[00:28:38.520 --> 00:28:40.520]  還有就是不浪費
[00:28:40.520 --> 00:28:42.520]  或者不濫用
[00:28:42.520 --> 00:28:44.520]  去節約有度
[00:28:44.520 --> 00:28:46.520]  他說他吃的肉的量
[00:28:46.520 --> 00:28:48.520]  和酒的量
[00:28:48.520 --> 00:28:50.520]  十天一次酒
[00:28:50.520 --> 00:28:52.520]  可能我們就這樣聽
[00:28:52.520 --> 00:28:54.520]  我們不喝酒的人就覺得
[00:28:54.520 --> 00:28:57.520]  嘩!這麼多
[00:28:57.520 --> 00:28:58.520]  有酒喝
[00:28:58.520 --> 00:29:01.520]  但是對在遊廳來說
[00:29:01.520 --> 00:29:04.520]  可能他們這個是日日如是的東西
[00:29:04.520 --> 00:29:06.520]  在過往日日如是
[00:29:06.520 --> 00:29:08.520]  真是飲飽食醉
[00:29:08.520 --> 00:29:10.520]  他的限度是什麼?
[00:29:10.520 --> 00:29:12.520]  150人
[00:29:12.520 --> 00:29:13.520]  有多少?
[00:29:13.520 --> 00:29:14.520]  一個公牛
[00:29:14.520 --> 00:29:16.520]  六隻肥羊
[00:29:16.520 --> 00:29:17.520]  十幾位
[00:29:17.520 --> 00:29:18.520]  你要記住
[00:29:18.520 --> 00:29:21.520]  這個的份量是十幾位
[00:29:21.520 --> 00:29:23.520]  還有預備這個飛禽
[00:29:23.520 --> 00:29:27.520]  還有他是用自己拿出來的
[00:29:27.520 --> 00:29:31.520]  去接待那些來的人
[00:29:31.520 --> 00:29:35.520]  他是沒有在百姓上面
[00:29:35.520 --> 00:29:39.520]  加重任何的負擔
[00:29:39.520 --> 00:29:42.520]  在開始第十五節
[00:29:42.520 --> 00:29:43.520]  來到這十八節
[00:29:43.520 --> 00:29:45.520]  他提了兩次
[00:29:45.520 --> 00:29:48.520]  他們實在太辛苦了
[00:29:48.520 --> 00:29:51.520]  我不要加重他們的負擔
[00:29:51.520 --> 00:29:54.520]  也都不將他自己的需要
[00:29:54.520 --> 00:29:59.520]  轉嫁給百姓去承擔
[00:29:59.520 --> 00:30:01.520]  當你這樣看的時候
[00:30:01.520 --> 00:30:02.520]  你想想
[00:30:02.520 --> 00:30:05.520]  過去的省長
[00:30:05.520 --> 00:30:08.520]  那種的生活
[00:30:08.520 --> 00:30:11.520]  百姓家庚
[00:30:11.520 --> 00:30:13.520]  像什麼?
[00:30:13.520 --> 00:30:15.520]  土皇帝
[00:30:15.520 --> 00:30:17.520]  那種的食
[00:30:17.520 --> 00:30:19.520]  那種的飲用
[00:30:19.520 --> 00:30:22.520]  那種的額外的需求
[00:30:22.520 --> 00:30:26.520]  都要由這班百姓去承擔的時候
[00:30:26.520 --> 00:30:29.520]  真的很土皇帝的感覺
[00:30:29.520 --> 00:30:31.520]  但是我們看到黎希敏就很不同
[00:30:31.520 --> 00:30:34.520]  她放棄很多自己的特權
[00:30:34.520 --> 00:30:38.520]  在那裡說天經地義的東西
[00:30:38.520 --> 00:30:41.520]  但是她都可以完全放下
[00:30:41.520 --> 00:30:45.520]  不去拿這些東西
[00:30:45.520 --> 00:30:47.520]  甚至她要付出
[00:30:47.520 --> 00:30:52.520]  她也都在自己的工作裏面
[00:30:52.520 --> 00:30:54.520]  制定一些制度
[00:30:54.520 --> 00:30:57.520]  連和她一起工作的人都不可以
[00:30:57.520 --> 00:31:01.520]  隨便加重這些百姓的負擔
[00:31:01.520 --> 00:31:03.520]  再看下去
[00:31:03.520 --> 00:31:06.520]  還有的我沒有特別去印出來
[00:31:06.520 --> 00:31:11.520]  就是在那一段
[00:31:11.520 --> 00:31:13.520]  就是講黎希敏第一章
[00:31:13.520 --> 00:31:16.520]  你記得她回來的時候
[00:31:16.520 --> 00:31:18.520]  皇帝就問她
[00:31:18.520 --> 00:31:19.520]  你想要什麼?
[00:31:19.520 --> 00:31:20.520]  她就渠討完之後
[00:31:20.520 --> 00:31:24.520]  我想回去幫忙重建城牆
[00:31:24.520 --> 00:31:27.520]  接著黎希敏還爭取
[00:31:27.520 --> 00:31:30.520]  她還為百姓爭取
[00:31:30.520 --> 00:31:32.520]  向皇帝要木材
[00:31:32.520 --> 00:31:35.520]  因為她說回去要建城牆
[00:31:35.520 --> 00:31:43.520]  最好就批一些木材的批文給我
[00:31:43.520 --> 00:31:46.520]  讓我可以拿到木材
[00:31:46.520 --> 00:31:50.520]  我相信由所羅門去建宮殿
[00:31:50.520 --> 00:31:52.520]  建聖殿的時候
[00:31:52.520 --> 00:31:54.520]  都知道北面
[00:31:54.520 --> 00:31:58.520]  黎巴嫩那邊有很多木材
[00:31:58.520 --> 00:32:01.520]  所以黎希敏也都知道
[00:32:01.520 --> 00:32:04.520]  要建城牆缺乏的
[00:32:04.520 --> 00:32:06.520]  就是這些城門的木材
[00:32:06.520 --> 00:32:09.520]  她不單止自己放棄特權
[00:32:09.520 --> 00:32:11.520]  付出做一份
[00:32:11.520 --> 00:32:13.520]  她還爭取
[00:32:13.520 --> 00:32:17.520]  為他們爭取更多的福利
[00:32:17.520 --> 00:32:22.520]  為他們爭取更大的利益
[00:32:22.520 --> 00:32:25.520]  這就是黎希敏
[00:32:25.520 --> 00:32:28.520]  黎希敏她自己作為神的僕人
[00:32:28.520 --> 00:32:31.520]  她做的很非一般
[00:32:31.520 --> 00:32:34.520]  這個省長
[00:32:34.520 --> 00:32:36.520]  她所做的事很非一般
[00:32:36.520 --> 00:32:42.520]  她甚至和這些百姓一起生活
[00:32:42.520 --> 00:32:44.520]  她沒有要多
[00:32:44.520 --> 00:32:45.520]  足夠
[00:32:45.520 --> 00:32:49.520]  甚至那種節約程度
[00:32:49.520 --> 00:32:50.520]  一點都沒有
[00:32:50.520 --> 00:32:51.520]  濫用
[00:32:51.520 --> 00:32:53.520]  她限制著吃的份量
[00:32:53.520 --> 00:32:55.520]  酒的份量
[00:32:55.520 --> 00:32:57.520]  什麼時候用一次酒
[00:32:57.520 --> 00:32:58.520]  有限額
[00:32:58.520 --> 00:33:02.520]  還要規定她的工人
[00:33:02.520 --> 00:33:05.520]  要下手工作
[00:33:05.520 --> 00:33:08.520]  所以你會看到黎希敏作為神的僕人
[00:33:08.520 --> 00:33:11.520]  她那種敬畏
[00:33:11.520 --> 00:33:13.520]  她那種愛神
[00:33:13.520 --> 00:33:15.520]  她那種侍奉神
[00:33:15.520 --> 00:33:21.520]  是怎樣來實踐出來的呢?
[00:33:21.520 --> 00:33:23.520]  我們都會想
[00:33:23.520 --> 00:33:25.520]  剛才說停止
[00:33:25.520 --> 00:33:26.520]  那些是官長
[00:33:26.520 --> 00:33:28.520]  那些是貴族
[00:33:28.520 --> 00:33:31.520]  停止一些不做的事
[00:33:31.520 --> 00:33:33.520]  而來到這裡
[00:33:33.520 --> 00:33:35.520]  黎希敏就是
[00:33:35.520 --> 00:33:40.520]  做一些放棄特權的優勢
[00:33:40.520 --> 00:33:42.520]  讓她所做的事
[00:33:42.520 --> 00:33:44.520]  能夠真正落實
[00:33:44.520 --> 00:33:48.520]  減輕百姓的負擔
[00:33:48.520 --> 00:33:52.520]  作為我們神兒女的身份
[00:33:52.520 --> 00:33:54.520]  我們有沒有一些事
[00:33:54.520 --> 00:33:56.520]  需要停止呢?
[00:33:56.520 --> 00:33:59.520]  我們對這個身份的認同
[00:33:59.520 --> 00:34:04.520]  對這個神兒女身份的認同
[00:34:04.520 --> 00:34:07.520]  我們有沒有一些事需要停止呢?
[00:34:07.520 --> 00:34:13.520]  還是這裡想紀律我嗎?
[00:34:13.520 --> 00:34:16.520]  我就離開吧
[00:34:16.520 --> 00:34:20.520]  還是我願意去面對
[00:34:20.520 --> 00:34:24.520]  我和神之間的關係的時候
[00:34:24.520 --> 00:34:31.520]  我真的願意過一個敬畏神的生活呢?
[00:34:31.520 --> 00:34:33.520]  可以有兩面
[00:34:33.520 --> 00:34:35.520]  一面是你要停止一些事
[00:34:35.520 --> 00:34:38.520]  一面可能是你要放棄一些事
[00:34:38.520 --> 00:34:40.520]  我們看黎希敏
[00:34:40.520 --> 00:34:43.520]  不是一個特別的人物
[00:34:43.520 --> 00:34:47.520]  如果我們覺得她比較矜貴
[00:34:47.520 --> 00:34:48.520]  特別
[00:34:48.520 --> 00:34:50.520]  都是因為她是省長
[00:34:50.520 --> 00:34:54.520]  都是因為她是皇帝身邊的酒精
[00:34:54.520 --> 00:34:56.520]  好像跟著一些大人物
[00:34:56.520 --> 00:34:59.520]  一些權高貴重的東西
[00:34:59.520 --> 00:35:01.520]  但是我們也知道
[00:35:01.520 --> 00:35:03.520]  對每一個的要求
[00:35:03.520 --> 00:35:06.520]  對每一個神的兒女的要求
[00:35:06.520 --> 00:35:07.520]  都是一樣的
[00:35:07.520 --> 00:35:08.520]  這個敬虔
[00:35:08.520 --> 00:35:10.520]  這個敬畏都是一樣的
[00:35:10.520 --> 00:35:14.520]  我們也來看看一些新約的經文
[00:35:14.520 --> 00:35:18.520]  麻煩你幫我轉一下
[00:35:18.520 --> 00:35:23.520]  這裡也是在說保羅和耶穌
[00:35:23.520 --> 00:35:27.520]  雖然我知道這段是臨前的九章十二節
[00:35:27.520 --> 00:35:33.520]  它是在說拜偶像的爭拗
[00:35:33.520 --> 00:35:37.520]  但這裡也特別說了一個形容
[00:35:37.520 --> 00:35:40.520]  就是他放棄自己的權利
[00:35:40.520 --> 00:35:43.520]  然而我並沒有用過這些權利
[00:35:43.520 --> 00:35:46.520]  反倒是凡事忍耐
[00:35:46.520 --> 00:35:50.520]  他不去用這些特權
[00:35:50.520 --> 00:35:57.520]  不去用這些身份帶給他一些優勢
[00:35:57.520 --> 00:35:59.520]  或者我們稱之為優勢
[00:35:59.520 --> 00:36:01.520]  或者很容易得到一些福利
[00:36:01.520 --> 00:36:02.520]  他沒有
[00:36:02.520 --> 00:36:03.520]  他放棄
[00:36:03.520 --> 00:36:06.520]  而到了下一章約翰福音十章十節
[00:36:06.520 --> 00:36:08.520]  和十章十八節
[00:36:08.520 --> 00:36:10.520]  都是耶穌自己說的
[00:36:10.520 --> 00:36:13.520]  他說拆離也是要偷
[00:36:13.520 --> 00:36:14.520]  要殺害
[00:36:14.520 --> 00:36:16.520]  要傷害和毀壞
[00:36:16.520 --> 00:36:20.520]  但耶穌來是要給
[00:36:20.520 --> 00:36:23.520]  是要將自己的命寫出來
[00:36:23.520 --> 00:36:25.520]  是給更豐盛的
[00:36:25.520 --> 00:36:29.520]  讓我們得到一個更豐盛的生命
[00:36:29.520 --> 00:36:33.520]  十八節就說沒有人逼他的
[00:36:33.520 --> 00:36:35.520]  是沒有人奪去
[00:36:35.520 --> 00:36:39.520]  是他自己甘心願意去捨棄
[00:36:39.520 --> 00:36:42.520]  他有權去捨棄
[00:36:42.520 --> 00:36:44.520]  他放棄這種特權
[00:36:44.520 --> 00:36:46.520]  他來到的時候
[00:36:46.520 --> 00:36:51.520]  他願意去放棄自己這些特權
[00:36:51.520 --> 00:36:53.520]  因為他自己說
[00:36:53.520 --> 00:36:55.520]  這是神的心意
[00:36:55.520 --> 00:36:56.520]  神的命令
[00:36:56.520 --> 00:36:57.520]  對耶穌來說
[00:36:57.520 --> 00:36:58.520]  我們剛才說的
[00:36:58.520 --> 00:37:02.520]  敬畏神就是遵行神的心意
[00:37:02.520 --> 00:37:04.520]  耶穌同樣也是
[00:37:04.520 --> 00:37:07.520]  而來到《使徒人傳》的最後一個章節
[00:37:07.520 --> 00:37:10.520]  二十章的三十三到三十五節
[00:37:10.520 --> 00:37:14.520]  我們知道是保羅和以弗所教會的長老
[00:37:14.520 --> 00:37:17.520]  來到去離別
[00:37:17.520 --> 00:37:21.520]  最後一次見面之後
[00:37:21.520 --> 00:37:24.520]  他怎樣來說在那裏的生活呢
[00:37:24.520 --> 00:37:29.520]  他說我未曾貪圖過一個人的金銀或者衣服
[00:37:29.520 --> 00:37:31.520]  你們自己也知道
[00:37:31.520 --> 00:37:33.520]  我是靠著兩手工作
[00:37:33.520 --> 00:37:36.520]  來供給我和我的同工的需用
[00:37:36.520 --> 00:37:39.520]  他沒有在他的開支上
[00:37:39.520 --> 00:37:42.520]  把負擔轉嫁給教會
[00:37:42.520 --> 00:37:45.520]  而他自己去工作
[00:37:45.520 --> 00:37:48.520]  來賺取自己的生活所需
[00:37:48.520 --> 00:37:50.520]  他說我這樣做是因為
[00:37:50.520 --> 00:37:53.520]  我希望這個生命榜樣
[00:37:53.520 --> 00:37:55.520]  叫你們也可以這樣
[00:37:55.520 --> 00:37:56.520]  和我一起去勞苦
[00:37:56.520 --> 00:38:00.520]  去幫助軟弱的人
[00:38:00.520 --> 00:38:02.520]  幫助有需要的人
[00:38:02.520 --> 00:38:03.520]  還有要記得
[00:38:03.520 --> 00:38:04.520]  施比受更加有福
[00:38:04.520 --> 00:38:07.520]  這是耶穌的教導
[00:38:07.520 --> 00:38:09.520]  我們看到在新約裏
[00:38:09.520 --> 00:38:11.520]  耶穌在新約裏
[00:38:11.520 --> 00:38:15.520]  我們看到保羅
[00:38:15.520 --> 00:38:18.520]  同樣在過著這樣的生活
[00:38:18.520 --> 00:38:23.520]  所以在我們當中有很多生命的見證
[00:38:23.520 --> 00:38:26.520]  甚至在啟福我們也看到
[00:38:26.520 --> 00:38:28.520]  很多人願意付出
[00:38:28.520 --> 00:38:33.520]  我見到有人去幫助坐輪椅的Alex
[00:38:33.520 --> 00:38:35.520]  回來崇拜
[00:38:35.520 --> 00:38:40.520]  有些人知道教會需要一些東西的時候
[00:38:40.520 --> 00:38:41.520]  他就奉獻
[00:38:41.520 --> 00:38:42.520]  特別我們知道
[00:38:42.520 --> 00:38:46.520]  我們怎樣去支援一些失業的弟兄姊妹
[00:38:46.520 --> 00:38:50.520]  我們有收集一些食物券
[00:38:50.520 --> 00:38:52.520]  一些百佳券
[00:38:52.520 --> 00:38:56.520]  來幫助很多有需要的人
[00:38:56.520 --> 00:39:01.520]  你知道教會有三部吸塵機
[00:39:01.520 --> 00:39:04.520]  都是弟兄姊妹拿回來的
[00:39:04.520 --> 00:39:06.520]  因為他們知道要做大清潔
[00:39:06.520 --> 00:39:09.520]  有的就多拿一部
[00:39:09.520 --> 00:39:14.520]  所以現在教會有三部吸塵機在我們中間
[00:39:14.520 --> 00:39:21.520]  你知道我們的文具櫃桶滿了
[00:39:21.520 --> 00:39:26.520]  因為有些弟兄姊妹捐了很多文具
[00:39:26.520 --> 00:39:32.520]  甚至我們最近去送給有需要的人用的檢測包
[00:39:32.520 --> 00:39:36.520]  都是有人拿來給我們
[00:39:36.520 --> 00:39:39.520]  他們知道我們可以接觸到這些有需要的人
[00:39:39.520 --> 00:39:43.520]  讓我們有這個機會去服侍
[00:39:43.520 --> 00:39:46.520]  我相信在我們身邊的確有很多
[00:39:46.520 --> 00:39:50.520]  已經在做的生命見證
[00:39:50.520 --> 00:39:53.520]  我也不需要多說很多
[00:39:53.520 --> 00:39:55.520]  最近一個感觸就是
[00:39:55.520 --> 00:39:57.520]  有一位宣教士
[00:39:57.520 --> 00:40:02.520]  他在阿富汗服侍主
[00:40:02.520 --> 00:40:05.520]  我聽完之後真的哭了
[00:40:05.520 --> 00:40:09.520]  他看到那些炸了
[00:40:09.520 --> 00:40:12.520]  沒有了手沒有了腳
[00:40:12.520 --> 00:40:14.520]  你是怎樣去幫助他
[00:40:14.520 --> 00:40:20.520]  但你知道那裡的物資有多有限
[00:40:20.520 --> 00:40:23.520]  當我們這樣來看的時候
[00:40:23.520 --> 00:40:27.520]  你就會明白尼西米去到第十九節
[00:40:27.520 --> 00:40:29.520]  最後一句禱告的時候
[00:40:29.520 --> 00:40:33.520]  他求主施恩的時候
[00:40:33.520 --> 00:40:39.520]  不單單是說怎樣去建城牆
[00:40:39.520 --> 00:40:42.520]  他這個施恩不單止是為了城牆
[00:40:42.520 --> 00:40:45.520]  因為他說的是十二年
[00:40:45.520 --> 00:40:49.520]  所以在時序上
[00:40:49.520 --> 00:40:52.520]  這一段應該是放後一點
[00:40:52.520 --> 00:40:54.520]  因為前面是說建城牆
[00:40:54.520 --> 00:40:56.520]  後面是說建完城牆
[00:40:56.520 --> 00:40:58.520]  透露一點
[00:40:58.520 --> 00:41:01.520]  只是用了不足兩個月的時間
[00:41:01.520 --> 00:41:04.520]  雖然這不足兩個月
[00:41:04.520 --> 00:41:06.520]  建城牆的時間也是很艱辛的
[00:41:06.520 --> 00:41:08.520]  我們之前也看過
[00:41:08.520 --> 00:41:10.520]  他們要帶著兵器
[00:41:10.520 --> 00:41:13.520]  他們經常很慌很害怕
[00:41:13.520 --> 00:41:14.520]  找著尼西米
[00:41:14.520 --> 00:41:16.520]  尼西米怎麼辦怎麼辦
[00:41:16.520 --> 00:41:18.520]  而尼西米還要很有智慧去想
[00:41:18.520 --> 00:41:20.520]  我去開不開這個會呢
[00:41:20.520 --> 00:41:22.520]  我去不去呢
[00:41:22.520 --> 00:41:25.520]  不是容易過的兩個月的時間
[00:41:25.520 --> 00:41:27.520]  但對尼西米來說
[00:41:27.520 --> 00:41:28.520]  他這種生活
[00:41:28.520 --> 00:41:30.520]  他自己說出來
[00:41:30.520 --> 00:41:34.520]  十二年是不是去到頂點呢
[00:41:34.520 --> 00:41:36.520]  不是
[00:41:36.520 --> 00:41:38.520]  因為十二年之後
[00:41:38.520 --> 00:41:42.520]  他的職責要告一段落
[00:41:42.520 --> 00:41:44.520]  他要回到皇宮
[00:41:44.520 --> 00:41:49.520]  好像是他離開前去寫的
[00:41:49.520 --> 00:41:54.520]  因為他不是承諾
[00:41:54.520 --> 00:41:56.520]  我將會這十二年怎麼做
[00:41:56.520 --> 00:41:58.520]  而是他做了
[00:41:58.520 --> 00:42:00.520]  所以我們可想而知
[00:42:00.520 --> 00:42:01.520]  他特別說的
[00:42:01.520 --> 00:42:03.520]  不只是針對建城牆
[00:42:03.520 --> 00:42:05.520]  要求神的恩典
[00:42:05.520 --> 00:42:08.520]  我相信在他的心裏
