
[00:00:00.000 --> 00:00:03.400]  好感謝神能夠在今天這個算是一個特別的日子
[00:23:30.600 --> 00:23:34.600]  我們可以理解就是
[00:23:34.600 --> 00:23:36.600]  如果我們不竭力
[00:23:36.600 --> 00:23:39.600]  將精力花在追求真理方面
[00:23:39.600 --> 00:23:42.600]  那有些人或者我們
[00:23:42.600 --> 00:23:43.600]  或者有些人
[00:23:43.600 --> 00:23:45.600]  就會將精力轉移去
[00:23:45.600 --> 00:23:50.600]  為了一些不是很重要的神學理論
[00:23:50.600 --> 00:23:53.600]  或者為了一些次要的信條
[00:23:53.600 --> 00:23:56.600]  所謂那些Miner Doctrines
[00:23:56.600 --> 00:23:58.600]  為這些不重要
[00:23:58.600 --> 00:23:59.600]  不是太重要
[00:23:59.600 --> 00:24:03.600]  次要的東西在爭論不休
[00:24:03.600 --> 00:24:08.600]  另外可能有一些人
[00:24:09.600 --> 00:24:13.600]  他們就將精力轉移去虛談
[00:24:13.600 --> 00:24:16.600]  他們可能說虛談不好
[00:24:16.600 --> 00:24:17.600]  不如
[00:24:17.600 --> 00:24:21.600]  爭論是不好的
[00:24:21.600 --> 00:24:23.600]  不如主為虛談
[00:24:23.600 --> 00:24:25.600]  講一下無聊事、無謂事
[00:24:25.600 --> 00:24:28.600]  大家甚至講一下是是非非
[00:24:28.600 --> 00:24:33.600]  其實這個是更加不好的
[00:24:33.600 --> 00:24:35.600]  虛談
[00:24:37.600 --> 00:24:40.600]  虛談如果變成是是非非
[00:24:40.600 --> 00:24:42.600]  無無聊聊的說話
[00:24:42.600 --> 00:24:44.600]  這個是更加可怕的
[00:24:44.600 --> 00:24:50.600]  第十七節那裡說
[00:24:50.600 --> 00:24:54.600]  虛談是好像毒瘡
[00:24:54.600 --> 00:24:55.600]  即是病毒那樣
[00:24:55.600 --> 00:24:57.600]  會擴散的
[00:24:57.600 --> 00:24:58.600]  會傳染的
[00:24:58.600 --> 00:25:00.600]  會越爛越大
[00:25:00.600 --> 00:25:04.600]  那又是什麼意思呢?
[00:25:06.600 --> 00:25:08.600]  大家可以想像到的就是
[00:25:08.600 --> 00:25:10.600]  如果我們去到一間教會
[00:25:10.600 --> 00:25:12.600]  聽到裡面的人說話
[00:25:12.600 --> 00:25:15.600]  原來他們不講屬靈的事情
[00:25:15.600 --> 00:25:16.600]  聽到他們說
[00:25:16.600 --> 00:25:18.600]  都是講一些無無聊聊
[00:25:18.600 --> 00:25:20.600]  無無畏畏的東西
[00:25:20.600 --> 00:25:22.600]  甚至是是是非非的東西
[00:25:22.600 --> 00:25:23.600]  我們怎樣?
[00:25:23.600 --> 00:25:25.600]  我們會突然間窒一窒
[00:25:25.600 --> 00:25:26.600]  馬上到處看看
[00:25:26.600 --> 00:25:28.600]  甚至走出門口看看
[00:25:28.600 --> 00:25:31.600]  我是不是進錯地方了?
[00:25:31.600 --> 00:25:33.600]  我是不是進了一間教會?
[00:25:33.600 --> 00:25:36.600]  一定不是
[00:25:36.600 --> 00:25:42.600]  我不是說我們教會是這樣的情況
[00:25:42.600 --> 00:25:44.600]  我只是告訴我們
[00:25:44.600 --> 00:25:46.600]  千萬不要容許我們教會
[00:25:46.600 --> 00:25:48.600]  變成這樣的情況
[00:25:48.600 --> 00:25:53.600]  不要將教會變成一個
[00:25:53.600 --> 00:25:57.600]  虛談或者是爭辯的地方
[00:25:57.600 --> 00:26:00.600]  爭辯或者虛談也好
[00:26:00.600 --> 00:26:04.600]  都是會破壞我們信心的操練
[00:26:04.600 --> 00:26:08.600]  操練了一大段時間以為很健康
[00:26:08.600 --> 00:26:09.600]  一次的虛談
[00:26:09.600 --> 00:26:12.600]  一次的爭辯可能就摧毀了
[00:26:12.600 --> 00:26:14.600]  就好像我們去健身室操練得很健康
[00:26:14.600 --> 00:26:15.600]  一次的感冒
[00:26:15.600 --> 00:26:16.600]  病一個星期
[00:26:16.600 --> 00:26:19.600]  你就什麼狀態都沒有了
[00:26:19.600 --> 00:26:22.600]  有些人也試過
[00:26:22.600 --> 00:26:26.600]  又要花很多時間再操練過才健康
[00:26:26.600 --> 00:26:28.600]  才可以保持健康
[00:26:30.600 --> 00:26:39.600]  這是信心操練的第二個重點
[00:26:39.600 --> 00:26:44.600]  避免那些會破壞我們操練的因素
[00:26:44.600 --> 00:26:49.600]  就是爭論和虛談
[00:26:49.600 --> 00:26:56.600]  第三個操練信心的重點就是
[00:26:56.600 --> 00:26:59.600]  要提高自己的生命質素
[00:27:01.600 --> 00:27:04.600]  這個就是今天講題所講的
[00:27:04.600 --> 00:27:07.600]  要作貴重的器皿
[00:27:07.600 --> 00:27:13.600]  意思就是要有一個高遠的屬靈目標
[00:27:13.600 --> 00:27:19.600]  我們看第20節
[00:27:19.600 --> 00:27:25.600]  在大戶人家不但有金器銀器也有木器瓦器
[00:27:25.600 --> 00:27:29.600]  有作為貴重的有作為卑賤的
[00:27:31.600 --> 00:27:34.600]  貴重和卑賤是一個對比
[00:27:34.600 --> 00:27:39.600]  而在這裡實際上卑賤的字是貴重的相反詞
[00:27:39.600 --> 00:27:42.600]  就像英文文法或者希臘文法
[00:27:42.600 --> 00:27:45.600]  加個字母在前面
[00:27:45.600 --> 00:27:47.600]  它就變成反意思
[00:27:47.600 --> 00:27:51.600]  這個卑賤大家不要想是謙卑
[00:27:51.600 --> 00:27:52.600]  當然不是
[00:27:52.600 --> 00:27:54.600]  是那些骯髒垃圾卑賤的東西
[00:27:57.600 --> 00:28:01.600]  金器銀器大家都喜歡的
[00:28:01.600 --> 00:28:03.600]  是貴重的器皿
[00:28:03.600 --> 00:28:07.600]  木器瓦器是卑賤的器皿
[00:28:07.600 --> 00:28:13.600]  正常的人想當然會選擇
[00:28:13.600 --> 00:28:16.600]  做貴重的器皿
[00:28:16.600 --> 00:28:21.600]  正常的人都希望自己是金器銀器
[00:28:25.600 --> 00:28:29.600]  選擇的方法和標準是怎樣的呢?
[00:28:29.600 --> 00:28:32.600]  是自己可以去選擇
[00:28:32.600 --> 00:28:34.600]  還是要等別人去選擇呢?
[00:28:34.600 --> 00:28:36.600]  等別人去選擇自己呢?
[00:28:36.600 --> 00:28:45.600]  如果是要等別人去選擇我們做金器或者銀器的時候
[00:28:45.600 --> 00:28:48.600]  我們可能會覺得很失望
[00:28:49.600 --> 00:28:55.600]  因為我們想想我們自己又不是什麼聰明什麼了不起什麼偉大的人
[00:28:55.600 --> 00:28:57.600]  書可能又讀得不多
[00:28:57.600 --> 00:29:00.600]  錢可能又賺得不夠
[00:29:00.600 --> 00:29:03.600]  社會地位可能又不是很高
[00:29:03.600 --> 00:29:07.600]  那怎麼會讓別人選擇我們做貴重的器皿呢?
[00:29:07.600 --> 00:29:11.600]  我們怎麼可能成為金器銀器呢?
[00:29:11.600 --> 00:29:16.600]  如果是用這樣的標準等別人去選擇就很困難了
[00:29:17.600 --> 00:29:19.600]  幸好不是
[00:29:19.600 --> 00:29:24.600]  經文說是由我們自己去選擇的
[00:29:24.600 --> 00:29:30.600]  選擇的標準也不是去看我們讀書有多少
[00:29:30.600 --> 00:29:32.600]  不是看我們賺錢有多少
[00:29:32.600 --> 00:29:34.600]  也不是看我們的地位有多高
[00:29:34.600 --> 00:29:37.600]  而是看我們信得有多認真
[00:29:37.600 --> 00:29:41.600]  和在生活裡面有多敬虔
[00:29:41.600 --> 00:29:44.600]  是由我們自己選擇自己決定的
[00:29:47.600 --> 00:29:49.600]  我們看下一節
[00:29:49.600 --> 00:29:53.600]  人若自決脫離卑賤的事
[00:29:53.600 --> 00:29:55.600]  就必作貴重的器皿
[00:29:55.600 --> 00:29:57.600]  成為聖潔合乎主容
[00:29:57.600 --> 00:30:00.600]  預備行各樣的善事
[00:30:00.600 --> 00:30:03.600]  這節經文是告訴我們
[00:30:03.600 --> 00:30:05.600]  如果想成為神貴重的器皿
[00:30:05.600 --> 00:30:07.600]  我們自己決定
[00:30:07.600 --> 00:30:09.600]  我們自己要去自決
[00:30:09.600 --> 00:30:13.600]  就是說我們自己決定去追求聖潔的生活
[00:30:13.600 --> 00:30:16.600]  我們就可以成為神貴重的器皿
[00:30:17.600 --> 00:30:25.600]  追求聖潔的生活可以做些什麼呢?
[00:30:25.600 --> 00:30:27.600]  我們常常都提這些
[00:30:27.600 --> 00:30:29.600]  要聖潔、要敬錢
[00:30:29.600 --> 00:30:31.600]  做些什麼呢?
[00:30:31.600 --> 00:30:33.600]  在這個經文裡面說到的
[00:30:33.600 --> 00:30:34.600]  最簡單就是
[00:30:34.600 --> 00:30:35.600]  最基本的就是做什麼呢?
[00:30:35.600 --> 00:30:37.600]  就是脫離卑賤的事
[00:30:37.600 --> 00:30:42.600]  就是說不要再做那些卑劣的行為
[00:30:42.600 --> 00:30:45.600]  不要再說那些污穢的言語
[00:30:45.600 --> 00:30:47.600]  這是最基本、最卑
[00:30:47.600 --> 00:30:53.600]  最基本、最簡單可以做的
[00:30:53.600 --> 00:30:55.600]  聖耶穌就是認罪悔改
[00:30:55.600 --> 00:31:02.600]  不要再做以前那些不好的事
[00:31:02.600 --> 00:31:04.600]  追求聖潔的生活
[00:31:04.600 --> 00:31:05.600]  從哪裡開始呢?
[00:31:05.600 --> 00:31:10.600]  就是首先要去戒除自己各種的壞品性
[00:31:10.600 --> 00:31:21.600]  壞品格、壞嗜好、壞習慣
[00:31:21.600 --> 00:31:22.600]  弟兄姊妹
[00:31:22.600 --> 00:31:24.600]  這一節聖經
[00:31:24.600 --> 00:31:25.600]  第二節
[00:31:25.600 --> 00:31:29.600]  這一節聖經是非常重要
[00:31:29.600 --> 00:31:35.600]  大家要記住記住
[00:31:35.600 --> 00:31:41.600]  不是那些做牧師、做長老、做執事
[00:31:41.600 --> 00:31:45.600]  做老師、做領師、做主席
[00:31:45.600 --> 00:31:47.600]  或者做站出來很有體面的
[00:31:47.600 --> 00:31:49.600]  那些侍奉的人
[00:31:49.600 --> 00:31:53.600]  才是貴重的器皿
[00:31:53.600 --> 00:31:54.600]  可能是
[00:31:54.600 --> 00:31:56.600]  可能不是
[00:31:56.600 --> 00:31:57.600]  怎樣才是呢?
[00:31:57.600 --> 00:32:00.600]  就是那些肯追求聖潔
[00:32:00.600 --> 00:32:04.600]  肯戒除壞習慣、壞品性、壞嗜好
[00:32:04.600 --> 00:32:08.600]  肯不再用壞手段來去爭取利益
[00:32:08.600 --> 00:32:09.600]  或者工作
[00:32:09.600 --> 00:32:10.600]  或者賺錢
[00:32:10.600 --> 00:32:12.600]  那些人
[00:32:12.600 --> 00:32:20.600]  他就成為神家裏面的貴重的器皿
[00:32:20.600 --> 00:32:23.600]  這節聖經還告訴我們
[00:32:23.600 --> 00:32:25.600]  你不做執事、不做老師
[00:32:25.600 --> 00:32:27.600]  不需要戒壞
[00:32:27.600 --> 00:32:36.600]  還有很多其他的善事、好事等著你去做
[00:32:36.600 --> 00:32:38.600]  最重要就是
[00:32:38.600 --> 00:32:42.600]  我們知道我們是地主所用
[00:32:42.600 --> 00:32:43.600]  可以喜樂滿足
[00:32:43.600 --> 00:32:48.600]  因為我們都是神家裏面的金器、銀器
[00:32:48.600 --> 00:32:55.600]  是貴重的器皿
[00:32:55.600 --> 00:32:58.600]  廿二節
[00:32:58.600 --> 00:33:01.600]  你要逃避少年的私慾
[00:33:01.600 --> 00:33:03.600]  同那清心禱告主的人
[00:33:03.600 --> 00:33:10.600]  追求公義、信德、仁愛、和平
[00:33:10.600 --> 00:33:14.600]  我借這節的聖經來勸勉大家
[00:33:14.600 --> 00:33:15.600]  就是這樣
[00:33:15.600 --> 00:33:19.600]  無論我們是什麼年紀都好
[00:33:19.600 --> 00:33:22.600]  我們都要同一些肯追求聖潔生活
[00:33:22.600 --> 00:33:28.600]  肯成為神的貴重器皿的人去埋堆
[00:33:28.600 --> 00:33:31.600]  成為一個小組
[00:33:31.600 --> 00:33:33.600]  或者團契
[00:33:33.600 --> 00:33:39.600]  要彼此扶持走這條人生路、信仰路
[00:33:39.600 --> 00:33:42.600]  這樣我們一路走
[00:33:42.600 --> 00:33:51.600]  我們的信心才能夠越來越堅強
[00:33:51.600 --> 00:33:55.600]  我亦都想為大家祝福
[00:33:55.600 --> 00:34:02.600]  我們看哥倫多後書十三章十一節
[00:34:02.600 --> 00:34:03.600]  為大家祝福
[00:34:03.600 --> 00:34:05.600]  還有沒了的話
[00:34:05.600 --> 00:34:08.600]  願弟兄姊妹都喜樂
[00:34:08.600 --> 00:34:10.600]  要作圓全人
[00:34:10.600 --> 00:34:12.600]  要受安慰
[00:34:12.600 --> 00:34:17.600]  這個安慰指勸勉或者是教導的意思
[00:34:17.600 --> 00:34:19.600]  要受安慰
[00:34:19.600 --> 00:34:21.600]  要同心合意
[00:34:21.600 --> 00:34:23.600]  要彼此和睦
[00:34:23.600 --> 00:34:26.600]  如此仁愛和平的神
[00:34:26.600 --> 00:34:29.600]  必常與你們同在
[00:34:29.600 --> 00:34:32.600]  第十四節
[00:34:32.600 --> 00:34:36.600]  願主耶穌基督的恩惠
[00:34:36.600 --> 00:34:38.600]  父神的慈愛
[00:34:38.600 --> 00:34:42.600]  聖靈的感動交通
[00:34:42.600 --> 00:34:46.600]  常常與你們同在
[00:34:46.600 --> 00:34:54.600]  這是我心裏願意給大家的祝福
[00:34:54.600 --> 00:34:56.600]  最後我請大家一起讀兩節的聖經
[00:34:56.600 --> 00:35:01.600]  來作回應和結束今天的訊息
[00:35:01.600 --> 00:35:07.600]  首先讀約翰福音八章三十二節
[00:35:07.600 --> 00:35:08.600]  我們一起讀
[00:35:08.600 --> 00:35:15.600]  「你們必曉得真理,真理必叫你們得以自由」
[00:35:15.600 --> 00:35:20.600]  接著讀詩篇一百一十九篇第三十二節
[00:35:20.600 --> 00:35:27.600]  「你開廣我心的時候,我就往你命令的道上直奔」
[00:35:27.600 --> 00:35:31.600]  「開廣我心」就是意思
[00:35:31.600 --> 00:35:38.600]  神的真理使到我的心得以自由的時候
[00:35:38.600 --> 00:35:41.600]  我們靠著耶穌基督的真理
[00:35:41.600 --> 00:35:42.600]  我們得以自由
[00:35:42.600 --> 00:35:47.600]  當我們的心可以自由奔放的時候
[00:35:47.600 --> 00:35:52.600]  我們就可以滿有信心去跑這條人生路、信仰路
[00:35:52.600 --> 00:35:54.600]  而且在這個路上面
[00:35:54.600 --> 00:35:55.600]  我們不是獨行
[00:35:55.600 --> 00:35:57.600]  我們有主同在
[00:35:57.600 --> 00:36:00.600]  還有我們有一班同路人一起走
[00:36:00.600 --> 00:36:03.600]  彼此扶持
[00:36:03.600 --> 00:36:08.600]  我們信心就會越走越剛強
[00:36:08.600 --> 00:36:13.600]  我們一起祈禱
[00:36:13.600 --> 00:36:14.600]  請別人愛天父
[00:36:14.600 --> 00:36:20.600]  我們多謝你留下寶貴的聖經來教導我們、指引我們
[00:36:20.600 --> 00:36:22.600]  求聖靈幫助我們
[00:36:22.600 --> 00:36:30.600]  將神的話語、將訊息放在心裏面
[00:36:30.600 --> 00:36:34.600]  讓神的話語在我們心裏面成為力量
[00:36:34.600 --> 00:36:37.600]  成為指引、成為明燈
[00:36:37.600 --> 00:36:41.600]  指引我們的人生、光照我們的人生路
[00:36:41.600 --> 00:36:45.600]  讓我們能夠走在神的路上面
[00:36:45.600 --> 00:36:51.600]  走在神為我們在路上已經安排好各樣的福氣
[00:36:51.600 --> 00:36:55.600]  等待我們去經歷的
[00:36:55.600 --> 00:36:59.600]  求神幫助我們、賜福帶領我們
[00:36:59.600 --> 00:37:03.600]  我們這樣祈禱奉耶穌基督的聖名
