
[00:00:00.000 --> 00:00:01.640]  各位鼎姐妹,早安!
[00:21:10.720 --> 00:21:11.920]  傷害
[00:21:11.920 --> 00:21:15.600]  以至到我們有很多的焦慮和不安
[00:21:15.600 --> 00:21:22.840]  頂姊妹,這一刻究竟我們又面對著甚麼焦慮和不安?
[00:21:22.840 --> 00:21:24.520]  我們有沒有第一時間
[00:21:24.520 --> 00:21:28.160]  來將這些事情交託給神?
[00:21:28.160 --> 00:21:30.120]  彼得前書五章七節裏面
[00:21:30.120 --> 00:21:31.360]  經文再一次提醒我們
[00:21:31.360 --> 00:21:34.840]  「你們要將一切的憂慮卸給神
[00:21:34.840 --> 00:21:38.600]  因為祂顧念你們」
[00:21:38.600 --> 00:21:39.920]  彼得告訴我們
[00:21:39.920 --> 00:21:42.080]  原來得著平安的秘訣
[00:21:42.080 --> 00:21:46.120]  就是我們學會將一切的憂慮交給神
[00:21:46.120 --> 00:21:47.880]  將我們的挫敗感
[00:21:47.880 --> 00:21:48.640]  將我們的失敗
[00:21:48.640 --> 00:21:49.320]  將我們的掙扎
[00:21:49.320 --> 00:21:50.320]  將我們的壓力
[00:21:50.320 --> 00:21:53.680]  一五一十地與神分享
[00:21:53.680 --> 00:21:58.400]  因為神很願意看顧我們
[00:21:58.400 --> 00:22:03.600]  以至到今日我們能夠得著這一份平安
[00:22:03.600 --> 00:22:06.880]  另一方面我們要去學習信服聖靈
[00:22:06.880 --> 00:22:10.680]  在加拿大書裏面講到聖靈九種果子的特質
[00:22:10.680 --> 00:22:13.320]  其中一個特質就是和平
[00:22:13.320 --> 00:22:14.680]  這個字的原文
[00:22:14.680 --> 00:22:17.680]  就正正是和睦這個字的原文
[00:22:17.680 --> 00:22:18.320]  提醒我們
[00:22:18.320 --> 00:22:20.600]  當我們要成為一個和睦的人
[00:22:20.600 --> 00:22:24.640]  重點其實不是要做些甚麼
[00:22:24.640 --> 00:22:29.320]  我們是否願意去信服聖靈的帶領
[00:22:29.320 --> 00:22:32.840]  信服聖靈掌管我們的生命
[00:22:32.840 --> 00:22:33.960]  以至到我們的生命
[00:22:33.960 --> 00:22:40.560]  就能夠經歷神所結出的平安的果子
[00:22:40.560 --> 00:22:42.320]  第二個途徑
[00:22:42.320 --> 00:22:46.880]  我們要幫助別人成為一個和睦的人
[00:22:46.880 --> 00:22:49.160]  一個追求和睦的人的態度
[00:22:49.160 --> 00:22:51.480]  應該是怎樣呢?
[00:22:51.480 --> 00:22:52.600]  在新約裏面
[00:22:52.600 --> 00:22:54.920]  三位作者很清楚地告訴我們
[00:22:54.920 --> 00:22:56.560]  保羅在《諾馬書》裏面這樣講
[00:22:56.560 --> 00:23:02.400]  他說「若是能行,總要盡力與眾人和睦」
[00:23:02.400 --> 00:23:05.000]  希伯來書的作者亦這樣勉勵我們
[00:23:05.000 --> 00:23:09.040]  「你們要追求與眾人和睦」
[00:23:09.040 --> 00:23:12.000]  最後彼得亦提醒我們
[00:23:12.000 --> 00:23:15.800]  「也要離惡行善,追求和睦」
[00:23:15.800 --> 00:23:19.200]  一心來到追講
[00:23:19.200 --> 00:23:21.080]  原來聖經告訴我們
[00:23:21.080 --> 00:23:23.520]  一個追求和睦的人的態度
[00:23:23.520 --> 00:23:25.640]  應該是盡力的
[00:23:25.640 --> 00:23:27.720]  是不容易放棄的
[00:23:27.720 --> 00:23:33.680]  而且是要全力去達到和睦的地步
[00:23:33.680 --> 00:23:36.440]  我不知道在你過去的生命裏
[00:23:36.440 --> 00:23:41.040]  「使人和睦」其實是容易還是不容易呢?
[00:23:41.040 --> 00:23:45.480]  很多時候是一個很艱鉅的工作
[00:23:45.480 --> 00:23:49.240]  無論我們盡上多大的努力
[00:23:49.240 --> 00:23:51.440]  叫人與我們和睦
[00:23:51.440 --> 00:23:54.880]  但可能對方未必會接受
[00:23:54.880 --> 00:23:58.840]  甚至乎會拒絕
[00:23:58.840 --> 00:24:02.560]  不是每一個去尋求和好的嘗試
[00:24:02.560 --> 00:24:04.840]  都會成功
[00:24:04.840 --> 00:24:09.440]  事實上不單止我們會被對方拒絕
[00:24:09.440 --> 00:24:12.480]  甚至乎他們會帶頭來
[00:24:12.480 --> 00:24:15.120]  去跟我們有對敵
[00:24:15.120 --> 00:24:20.160]  用盡不同的方法去辱罵、毀謗我們
[00:24:20.160 --> 00:24:23.040]  在《馬太福音》五章四十四至四十五節
[00:24:23.040 --> 00:24:24.560]  有一段經文我們一起讀出
[00:24:24.560 --> 00:24:25.880]  預備起
[00:24:25.880 --> 00:24:30.400]  「以致我報訴你們,要愛你們的實力
[00:24:30.400 --> 00:24:37.280]  為那迫迫你們的禱告,這樣就可以作天父的遺旨
[00:24:37.280 --> 00:24:41.600]  想要求師父的恩,但求不得恩
[00:24:41.600 --> 00:24:45.360]  可否求師父的恩,但求不得自己的恩?」
[00:24:45.360 --> 00:24:47.920]  當我們仔細留意這兩節經文
[00:24:47.920 --> 00:24:50.280]  它說「愛你們的仇敵
[00:24:50.280 --> 00:24:52.720]  為那迫迫你們的禱告
[00:24:52.720 --> 00:24:56.800]  這樣就可以作天父的遺旨」
[00:24:56.800 --> 00:25:02.320]  當我們來到宏觀看《馬太福音》第五章的時候
[00:25:02.320 --> 00:25:04.240]  這兩節的經文
[00:25:04.240 --> 00:25:07.800]  正正就跟「使人和睦的人有福了
[00:25:07.800 --> 00:25:10.800]  因為他們必稱為神的兒子」
[00:25:10.800 --> 00:25:14.800]  這兩段的經文是一個平衡的經文
[00:25:14.800 --> 00:25:20.240]  當中給我們看到的涵義是完全相同
[00:25:20.240 --> 00:25:23.040]  原來一個「使人和睦的人」
[00:25:23.040 --> 00:25:27.560]  就是要學習成為一個愛仇敵的人
[00:25:27.560 --> 00:25:34.760]  這個正正就是作為天父兒女一個很重要的記號
[00:25:34.760 --> 00:25:40.800]  「使人和睦」很多時候是要藉著受苦來換取
[00:25:40.800 --> 00:25:44.200]  有時候我們可能為了要「使人和睦」
[00:25:44.200 --> 00:25:46.280]  我們要犧牲我們的時間
[00:25:46.280 --> 00:25:47.400]  可能要犧牲我們的金錢
[00:25:47.400 --> 00:25:49.200]  可能要犧牲我們的面子
[00:25:49.200 --> 00:25:55.280]  甚至乎要流血甚至要犧牲我們的性命
[00:25:55.280 --> 00:25:58.360]  「使人和睦的人」就好像耶穌基督一樣
[00:25:58.360 --> 00:26:01.920]  願意來到去為義受逼迫
[00:26:01.920 --> 00:26:04.040]  難怪最後一個福
[00:26:04.040 --> 00:26:08.240]  講到我們一起讀出《馬太福音》第五章十至十一節
[00:26:08.240 --> 00:26:09.440]  預備起
[00:26:09.440 --> 00:26:12.560]  「為義受逼迫的人有福了
[00:26:12.560 --> 00:26:15.120]  因為天國是貪門的
[00:26:15.120 --> 00:26:19.160]  人若因我辱罵你們逼迫你們
[00:26:19.160 --> 00:26:22.280]  而造各樣怪話誹謗你們
[00:26:22.280 --> 00:26:24.440]  你們就有福了」
[00:26:24.440 --> 00:26:26.360]  這裡所講的「義」
[00:26:26.360 --> 00:26:30.360]  就是在講我們遵照神的話而行
[00:26:30.360 --> 00:26:33.720]  這裡說「為義受逼迫的人有福了」
[00:26:33.720 --> 00:26:36.160]  接著在那節裏面又再強調
[00:26:36.160 --> 00:26:40.960]  「人若因我辱罵你們逼迫你們」
[00:26:40.960 --> 00:26:47.440]  這個「義」同時間亦都代表著耶穌基督祂自己
[00:26:47.440 --> 00:26:49.800]  當我們願意為義受逼迫
[00:26:49.800 --> 00:26:52.960]  就是指到我們為著耶穌的緣故
[00:26:52.960 --> 00:26:57.080]  受苦的人有福了
[00:26:57.080 --> 00:27:03.640]  原來受苦就是作門徒一個很重要的標記
[00:27:03.640 --> 00:27:06.680]  一個認真跟從主的人
[00:27:06.680 --> 00:27:10.520]  其實我們的心裏面應該就預了
[00:27:10.520 --> 00:27:16.280]  我們就要去學習捨己受苦的功課
[00:27:16.280 --> 00:27:19.240]  每一個和平的散播者
[00:27:19.240 --> 00:27:23.640]  其實亦都同時間要面對很多的迫害
[00:27:23.640 --> 00:27:28.120]  包括是被藐視、被拒絕、被誹謗
[00:27:28.120 --> 00:27:33.760]  這個豈不是作為基督徒一個很正常的記號嗎?
[00:27:33.760 --> 00:27:37.640]  今日當我們跟從主的時候
[00:27:37.640 --> 00:27:42.200]  其實我們就是在走一條窄路
[00:27:42.200 --> 00:27:46.120]  一條是不容易走的路
[00:27:46.120 --> 00:27:49.680]  一條就是我們作為主的門徒
[00:27:49.680 --> 00:27:55.440]  衷心地來去馴服跟從受苦的基督
[00:27:55.440 --> 00:27:58.000]  耶穌期望祂的門徒在迫迫的裏面
[00:27:58.000 --> 00:28:00.320]  有甚麼反應呢?
[00:28:00.320 --> 00:28:02.840]  祂說「應當歡喜快樂
[00:28:02.840 --> 00:28:07.640]  因為你們在天上的賞賜是大的」
[00:28:07.640 --> 00:28:10.560]  這個表示神給我們一個應許
[00:28:10.560 --> 00:28:15.240]  祂說將來的賞賜是極大的賞賜
[00:28:15.240 --> 00:28:16.240]  大到一個地步
[00:28:16.240 --> 00:28:20.600]  縱使這一刻我們面對生活上的苦楚
[00:28:20.600 --> 00:28:23.640]  或者面對洗禮和睦裏面所帶來的
[00:28:23.640 --> 00:28:27.160]  為著耶穌的緣故受盡很多的迫迫
[00:28:27.160 --> 00:28:30.080]  都不需要介意
[00:28:30.080 --> 00:28:33.760]  兄弟姐妹,這就是我們今天
[00:28:33.760 --> 00:28:36.480]  作為主門徒的一個實況
[00:28:36.480 --> 00:28:40.400]  當我們認真的去讀完聖經
[00:28:40.400 --> 00:28:43.800]  去實踐神的話語的時候
[00:28:43.800 --> 00:28:49.560]  很多時候我們都是跟世界的價值觀相違背
[00:28:49.560 --> 00:28:55.000]  其實我們就是活在一個逆向文化的世界裏面
[00:28:55.000 --> 00:28:59.800]  今日你願意去接受這一份挑戰嗎?
[00:28:59.800 --> 00:29:04.200]  今日我們所追求的究竟是天上的賞賜
[00:29:04.200 --> 00:29:08.240]  還是地上的賞賜?
[00:29:08.240 --> 00:29:12.440]  天上賞賜那條隊是沒有什麼人排的
[00:29:12.440 --> 00:29:19.920]  地上賞賜那條隊通常都是排長龍
[00:29:19.920 --> 00:29:25.160]  最後,洗禮和睦的人必稱為神的兒子
[00:29:25.160 --> 00:29:28.720]  今日你和我都是神的兒女
[00:29:28.720 --> 00:29:31.080]  我們有著神的性情
[00:29:31.080 --> 00:29:32.840]  有著神的屬性
[00:29:32.840 --> 00:29:34.880]  有神的尊榮
[00:29:34.880 --> 00:29:37.880]  神就是那位似平安的神
[00:29:37.880 --> 00:29:39.920]  當我們去洗禮和睦
[00:29:39.920 --> 00:29:44.640]  就是經歷與神的生命相似的時候
[00:29:44.640 --> 00:29:48.800]  耶穌基督就是我們的和睦
[00:29:48.800 --> 00:29:51.440]  使我們能夠與神和好
[00:29:51.440 --> 00:29:53.920]  當我們願意去洗禮和睦
[00:29:53.920 --> 00:29:57.200]  就是在做耶穌所做的事情
[00:29:57.200 --> 00:30:02.040]  以至到我們被稱為神的兒子
[00:30:02.040 --> 00:30:03.720]  南非有一位退休的總統
[00:30:03.720 --> 00:30:05.720]  是第一位黑人的總統
[00:30:05.720 --> 00:30:07.720]  他叫做曼德拉
[00:30:07.720 --> 00:30:11.560]  1993年他獲得諾貝爾和平獎
[00:30:11.560 --> 00:30:14.440]  獲獎之後在1994年至99年
[00:30:14.440 --> 00:30:18.680]  他成為南非第一位的黑人總統
[00:30:18.680 --> 00:30:21.000]  當他未成為總統之前
[00:30:21.000 --> 00:30:27.800]  他致力積極反種族隔離的人士
[00:30:27.800 --> 00:30:29.880]  很希望看到一幅圖畫
[00:30:29.880 --> 00:30:34.800]  就是黑人和白人能夠和平共處
[00:30:34.800 --> 00:30:37.280]  但因著他的爭取
[00:30:37.280 --> 00:30:44.120]  卻換來他要被囚在獄中足足27年
[00:30:44.120 --> 00:30:47.040]  他將最好的青春最有力的日子
[00:30:47.040 --> 00:30:51.880]  就在牢獄裡度過
[00:30:51.880 --> 00:30:54.080]  一般人當遇到這種情況
[00:30:54.080 --> 00:30:57.400]  可能心裡充滿了很多的仇恨
[00:30:57.400 --> 00:30:59.200]  在想當我出獄之後
[00:30:59.200 --> 00:31:01.120]  究竟應該怎樣去報復
[00:31:01.120 --> 00:31:03.000]  怎樣去再一次起革命
[00:31:03.000 --> 00:31:05.960]  去做一些煽動的事情
[00:31:05.960 --> 00:31:11.240]  為的是很想去報復那些曾經傷害我們的人
[00:31:11.240 --> 00:31:14.720]  但曼德拉在牢獄那27年
[00:31:14.720 --> 00:31:16.200]  他跟自己說
[00:31:16.200 --> 00:31:20.400]  如果我不能饒恕別人的話
[00:31:20.400 --> 00:31:23.920]  我就白坐這27年監獄
[00:31:23.920 --> 00:31:26.920]  在最後一天他離開這個監獄
[00:31:26.920 --> 00:31:30.440]  有一把聲音跟他再一次肯定地說
[00:31:30.440 --> 00:31:36.200]  如果你不能將悲痛和怨恨留在背後
[00:31:36.200 --> 00:31:43.040]  你仍然跟坐牢是沒有分別的
[00:31:43.040 --> 00:31:44.880]  曼德拉在他的自傳裡面
[00:31:44.880 --> 00:31:47.000]  很清楚地告訴我們
[00:31:47.000 --> 00:31:49.400]  原來他是一位基督徒
[00:31:49.400 --> 00:31:51.680]  他在自傳裡面寫了一句話
[00:31:51.680 --> 00:31:56.920]  他說「基督在我心中從沒有離開過」
[00:31:56.920 --> 00:31:58.720]  因為他的態度
[00:31:58.720 --> 00:32:03.640]  南非現在就成為了一個和平共處的地方
[00:32:03.640 --> 00:32:05.880]  所以和睦的工作
[00:32:05.880 --> 00:32:10.640]  就是當人他能夠經歷在神裡面得到那份平靜
[00:32:10.640 --> 00:32:13.880]  然後他能夠再回到人群當中
[00:32:13.880 --> 00:32:17.280]  成為一個散播種子的人
[00:32:17.280 --> 00:32:19.760]  我們要將和平的種子
[00:32:19.760 --> 00:32:22.480]  散落在不同的地方
[00:32:22.480 --> 00:32:24.120]  散落在我們的家庭
[00:32:24.120 --> 00:32:26.000]  散落在我們的職場
[00:32:26.000 --> 00:32:29.000]  散落在我們的論社裡面
[00:32:29.000 --> 00:32:32.200]  或許我們未必能夠一朝一夕
[00:32:32.200 --> 00:32:34.480]  見到這個果效
[00:32:34.480 --> 00:32:37.200]  但是如果這是一個種子的話
[00:32:37.200 --> 00:32:39.680]  這個和平的種子終有一天
[00:32:39.680 --> 00:32:42.960]  會發芽來生長
[00:32:42.960 --> 00:32:44.280]  弟兄姊妹
[00:32:44.280 --> 00:32:46.600]  今天神就差遣我們
[00:32:46.600 --> 00:32:49.120]  要成為一個和平之子
[00:32:49.120 --> 00:32:50.840]  透過我們的生命
[00:32:50.840 --> 00:32:53.680]  來將和睦、將平安
[00:32:53.680 --> 00:32:57.680]  帶入這個不和睦的世界裡面
[00:32:57.680 --> 00:33:00.640]  你願意接受這份差遣嗎?
[00:33:00.640 --> 00:33:04.040]  這可能是一個極艱鉅的任務
[00:33:04.040 --> 00:33:09.120]  甚至乎可能要面對很多的逼迫
[00:33:09.120 --> 00:33:12.760]  你願意去嗎?
[00:33:12.760 --> 00:33:20.160]  我們一起低頭禱告
[00:33:20.160 --> 00:33:21.600]  很想這一刻
[00:33:21.600 --> 00:33:24.080]  你也按著神給你的感動
[00:33:24.080 --> 00:33:27.760]  你去為你自己的雷道去禱告
[00:33:27.760 --> 00:33:29.760]  求神幫助我們
[00:33:29.760 --> 00:33:32.440]  成為一個使人和睦的人
[00:33:42.760 --> 00:33:54.760]  (祈禱)
[00:33:54.760 --> 00:33:56.280]  天父多謝你
[00:33:56.280 --> 00:33:58.960]  你就是我們生命的主
[00:33:58.960 --> 00:34:02.800]  多謝你昔日來尋找我們
[00:34:02.800 --> 00:34:07.160]  以致你的救恩臨到我們生命裡面
[00:34:07.160 --> 00:34:09.080]  改變了我們
[00:34:09.080 --> 00:34:13.560]  讓我們今天能夠成為你寶貴的兒女
[00:34:13.560 --> 00:34:17.880]  主呀,求你再一次來掌管我們的生命
[00:34:17.880 --> 00:34:22.440]  讓我們的生命能夠更加像耶穌基督你自己
[00:34:22.440 --> 00:34:25.120]  神你就是那個和平的君
[00:34:25.120 --> 00:34:29.280]  你差遣我們要進入人群裡面
[00:34:29.280 --> 00:34:32.680]  成為和平、和睦的使者
[00:34:32.680 --> 00:34:36.480]  將人再一次帶到你的庚前
[00:34:36.480 --> 00:34:40.640]  藉著我們的生命,藉著我們活的見證
[00:34:40.640 --> 00:34:45.080]  你去到成為福音的代言人
[00:34:45.080 --> 00:34:48.200]  成為一個使人和睦的人
[00:34:48.200 --> 00:34:54.560]  主呀,求你讓我們常常有耶穌基督的心為我們的心
[00:34:54.560 --> 00:34:58.880]  讓我們的眼睛看到人的需要
[00:34:58.880 --> 00:35:02.560]  讓我們能夠更加學會去體諒別人
[00:35:02.560 --> 00:35:05.760]  承擔別人的需要
[00:35:05.760 --> 00:35:09.600]  讓我們的目光注視在他們的需要裡面
[00:35:09.600 --> 00:35:13.280]  我們懇切地為他們去代求
[00:35:13.280 --> 00:35:15.720]  主呀,求你也幫助我們的生命
[00:35:15.720 --> 00:35:18.720]  讓我們的生命能夠更愛主
[00:35:18.720 --> 00:35:20.960]  能夠愛主愛到一個地步
[00:35:20.960 --> 00:35:26.080]  我們繼續去學習寫記這個功課
[00:35:26.080 --> 00:35:28.640]  主呀,我知道這一條是一條窄路
[00:35:28.640 --> 00:35:32.720]  但同時間這一條也是一條恩典之路
[00:35:32.720 --> 00:35:35.200]  主呀,我知道你的慈愛
[00:35:35.200 --> 00:35:39.600]  你的恩典常常來去防備我們
[00:35:39.600 --> 00:35:43.840]  主呀,求你讓我們有一個願意付代價的心
[00:35:43.840 --> 00:35:48.240]  一個願意為你行走前面的路
[00:35:48.240 --> 00:35:51.520]  不怕遭受任何的挑戰
[00:35:51.520 --> 00:35:53.560]  不怕因著我們去實踐
[00:35:53.560 --> 00:35:58.640]  我們神你自己話語的真理的時候所面對帶來的挑戰
[00:35:58.640 --> 00:36:02.480]  因為我們知道這是值得這樣去做
[00:36:02.480 --> 00:36:05.360]  神呀,就願意你加能賜力給我們
[00:36:05.360 --> 00:36:10.560]  讓我們在這個世代裡面成為炎和光
[00:36:10.560 --> 00:36:13.680]  來去為主你做美好見證
[00:36:13.680 --> 00:36:16.800]  多謝你,求你就這樣垂聽我們的禱告
[00:36:16.800 --> 00:36:18.320]  獻上我們的謝恩
[00:36:18.320 --> 00:36:20.560]  是奉耶穌基督的名求
[00:36:20.560 --> 00:36:21.520]  阿們
