
[00:00:00.000 --> 00:00:01.720]  - 大家早晨 - 願你們平安
[00:16:08.920 --> 00:16:11.080]  你的同事老闆下屬
[00:16:11.080 --> 00:16:15.320]  工作的時候同事老闆下屬的關係
[00:16:15.320 --> 00:16:17.280]  還有教會兄弟兄姐妹之間
[00:16:17.280 --> 00:16:19.200]  還有教會之中弟兄姐妹之間
[00:16:19.200 --> 00:16:21.920]  同工之間
[00:16:21.920 --> 00:16:24.560]  但是我們人和人之間
[00:16:24.560 --> 00:16:26.360]  但是人和人之間
[00:16:26.360 --> 00:16:28.120]  就因爲我們是罪人
[00:16:28.120 --> 00:16:29.320]  就因爲我們是罪人
[00:16:29.320 --> 00:16:30.920]  我們會產生好多問題
[00:16:30.920 --> 00:16:32.680]  我們會產生好多的問題
[00:16:32.680 --> 00:16:34.400]  就會造成傷痛
[00:16:34.400 --> 00:16:36.200]  就會造成傷痛
[00:16:36.200 --> 00:16:38.680]  那種你想着和諧
[00:16:38.680 --> 00:16:40.040]  但是卻傷害
[00:16:40.040 --> 00:16:41.920]  那種你想着是和諧
[00:16:41.920 --> 00:16:43.160]  但是卻是傷痛
[00:16:43.160 --> 00:16:45.600]  而這種傷害是彼此之間的
[00:16:45.600 --> 00:16:47.320]  而且這種傷害是彼此之間的
[00:16:47.320 --> 00:16:49.160]  就像一個作用力跟反作用力一樣
[00:16:49.160 --> 00:16:52.720]  就是好像這個作用力和反作用力一樣
[00:16:52.720 --> 00:16:56.280]  所以我們又生活在這樣的一種陰影裏
[00:16:56.280 --> 00:16:59.080]  所以我們又生活在這樣的陰影裏
[00:16:59.080 --> 00:17:01.120]  你當然希望開開心心的了
[00:17:01.120 --> 00:17:03.080]  你當然是希望開開心心的
[00:17:03.080 --> 00:17:05.720]  但是你會經常面對很多很多的傷害
[00:17:05.720 --> 00:17:08.000]  但是你經常會面對很多很多的傷害
[00:17:08.000 --> 00:17:11.400]  很多時候這種傷害是我們自找的
[00:17:11.400 --> 00:17:13.560]  很多時候這種傷害是自己找來的
[00:17:13.560 --> 00:17:17.080]  但是我們也不可能完完全全地釋然
[00:17:17.080 --> 00:17:19.760]  但是我們也都不可以完全全地釋然
[00:17:19.760 --> 00:17:20.920]  我們會有怨恨
[00:17:20.920 --> 00:17:23.720]  我們會有怨恨
[00:17:23.720 --> 00:17:24.960]  然後第四個
[00:17:24.960 --> 00:17:26.080]  然後第四種
[00:17:26.080 --> 00:17:29.800]  也許能夠比喻四個獸裏最強的那一個
[00:17:29.800 --> 00:17:34.080]  也許能夠比喻四個獸裏最強的那一個
[00:17:34.080 --> 00:17:36.160]  這個海還有一個含義
[00:17:36.160 --> 00:17:38.320]  這個海還有一種含義
[00:17:38.320 --> 00:17:44.800]  就是對未知和未來的一種擔憂
[00:17:44.800 --> 00:17:47.160]  甚至是恐懼
[00:17:47.160 --> 00:17:49.520]  你想近東的人對他們來說海是什麼
[00:17:49.520 --> 00:17:51.800]  你想想近東的人對於他們來說海是什麼
[00:17:51.800 --> 00:17:54.120]  就是地中海
[00:17:54.120 --> 00:17:56.120]  他們在東岸
[00:17:56.120 --> 00:17:58.840]  他們往西望
[00:17:58.840 --> 00:18:01.280]  往西望西邊的太陽落下的地方
[00:18:01.280 --> 00:18:05.000]  他們看着西陽西下
[00:18:05.000 --> 00:18:06.280]  看着夕陽西下
[00:18:06.280 --> 00:18:07.720]  然後就變成烏黑的一片
[00:18:07.720 --> 00:18:10.080]  然後就變成烏黑的一片
[00:18:10.080 --> 00:18:13.520]  然後對他們來說海真的是未知
[00:18:13.520 --> 00:18:15.840]  對於他們來說海真的是未知
[00:18:15.840 --> 00:18:19.760]  尤其是他們的很多文明都不是海洋文明
[00:18:19.760 --> 00:18:22.240]  尤其是他們很多的文明都不是海洋文明
[00:18:22.240 --> 00:18:25.000]  而他們遭受的很多攻擊卻從海上來
[00:18:25.000 --> 00:18:27.920]  而他們遭受的很多攻擊卻是從海上來的
[00:18:27.920 --> 00:18:30.000]  而且沒有人預先給你打警報
[00:18:30.000 --> 00:18:32.000]  而且沒有人預先告訴你
[00:18:32.000 --> 00:18:33.120]  是突然就來
[00:18:33.120 --> 00:18:34.640]  是突然就來的
[00:18:34.640 --> 00:18:37.280]  所以海對他們來說是一種未知
[00:18:37.280 --> 00:18:39.360]  所以海對於他們來說是一種未知
[00:18:39.360 --> 00:18:41.120]  對於每一個人來說
[00:18:41.120 --> 00:18:43.560]  那都是一個不可預知的未來
[00:18:43.560 --> 00:18:44.800]  對於每一個人來說
[00:18:44.800 --> 00:18:47.040]  那都是一個不可預知的未來
[00:18:47.040 --> 00:18:51.200]  所以第四個就是在期待與失落之間
[00:18:51.200 --> 00:18:54.280]  所以第四個就是在期待和失落之間
[00:18:54.280 --> 00:18:56.760]  我們每一個人都對未來有期待
[00:18:56.760 --> 00:18:59.000]  我們每一個人都對未來有期待
[00:18:59.000 --> 00:19:01.560]  我們都對我們不知道的要發生的一個
[00:19:01.560 --> 00:19:03.960]  會怎麼樣的一個情況是有盼望的
[00:19:03.960 --> 00:19:05.520]  我們都是對未來的
[00:19:05.520 --> 00:19:08.600]  未知道會發生的一個情況會有盼望的
[00:19:08.600 --> 00:19:11.400]  但是我們的期待和盼望卻未見得
[00:19:11.400 --> 00:19:12.840]  會有一個好的回應
[00:19:12.840 --> 00:19:14.520]  但是我們的期待和盼望
[00:19:14.520 --> 00:19:16.200]  未見得會有一個好的回應
[00:19:16.200 --> 00:19:18.240]  而經常會得到一種失落
[00:19:18.240 --> 00:19:19.840]  而經常會得到一種失落
[00:19:19.840 --> 00:19:24.960]  我指的失落還不是那種災難性的後果
[00:19:24.960 --> 00:19:27.920]  我指的失落還不是那種災難性的後果
[00:19:27.920 --> 00:19:30.760]  而僅僅是不如我所願
[00:19:30.760 --> 00:19:32.520]  而僅僅是不如我所願
[00:19:32.520 --> 00:19:34.840]  也許別人看起來還好
[00:19:34.840 --> 00:19:37.200]  也許其他人看起來還好
[00:19:37.200 --> 00:19:38.400]  但是你不滿意
[00:19:38.400 --> 00:19:39.840]  但是你並不滿意
[00:19:39.840 --> 00:19:44.040]  你覺得你本應該能得到一個如你所願的結局
[00:19:44.040 --> 00:19:47.320]  你覺得你本應該能得到一個如你所願的結局
[00:19:47.320 --> 00:19:49.440]  而我們就在這樣的擔憂中
[00:19:49.440 --> 00:19:53.280]  而我們就在這樣的擔憂之中
[00:19:53.280 --> 00:19:56.720]  所以我們看起來我們是確實挺累的
[00:19:56.720 --> 00:20:00.120]  所以我們看起來確實是很累的
[00:20:00.120 --> 00:20:02.240]  我們就在這四個之間
[00:20:02.240 --> 00:20:03.720]  我們就在這四個之間
[00:20:03.720 --> 00:20:05.560]  我們就一天一天地過日子
[00:20:05.560 --> 00:20:08.480]  我們就一天一天地過日子
[00:20:08.480 --> 00:20:09.800]  但是感謝讚美主
[00:20:09.800 --> 00:20:11.760]  但是感謝讚美主
[00:20:11.760 --> 00:20:14.320]  我們靠着我們的主耶穌基督
[00:20:14.320 --> 00:20:15.880]  我們能夠勝過這一切
[00:20:15.880 --> 00:20:17.600]  我們靠着我們的主耶穌基督
[00:20:17.600 --> 00:20:19.680]  我們可以勝過這一切
[00:20:19.680 --> 00:20:21.200]  而且更好的是什麼
[00:20:21.200 --> 00:20:22.560]  而且更加好的是什麼
[00:20:22.560 --> 00:20:24.640]  就是祂已經爲我們勝過了這一切
[00:20:24.640 --> 00:20:27.280]  就是祂已經爲我們勝過了這一切
[00:20:27.280 --> 00:20:28.520]  因爲我們有祂
[00:20:28.520 --> 00:20:29.440]  因爲我們有祂
[00:20:29.440 --> 00:20:30.560]  我們有信心
[00:20:30.560 --> 00:20:31.480]  我們有信心
[00:20:31.480 --> 00:20:32.640]  我們有未來
[00:20:32.640 --> 00:20:33.480]  我們有未來
[00:20:33.480 --> 00:20:34.520]  我們有永恆
[00:20:34.520 --> 00:20:35.560]  我們有永恆
[00:20:35.560 --> 00:20:37.560]  我們時時刻刻有祂與我們同在
[00:20:37.560 --> 00:20:39.680]  我們時時刻刻有祂與我們同在
[00:20:39.680 --> 00:20:41.320]  祂完全不會離棄我們
[00:20:41.320 --> 00:20:43.120]  祂完全不會離棄我們
[00:20:43.120 --> 00:20:45.640]  祂也不會忽視我們的一點一滴
[00:20:45.640 --> 00:20:47.840]  祂也不會忽視我們的一點一滴
[00:20:47.840 --> 00:20:50.080]  祂就成爲我們的保護者
[00:20:50.080 --> 00:20:51.680]  祂就成爲了我們的保護者
[00:20:51.680 --> 00:20:52.720]  我們的帶領者
[00:20:52.720 --> 00:20:53.600]  我們的帶領者
[00:20:53.600 --> 00:20:54.520]  我們的安慰者
[00:20:54.520 --> 00:20:55.520]  我們的安慰者
[00:20:55.520 --> 00:20:56.800]  無論我們遭遇什麼
[00:20:56.800 --> 00:20:58.840]  無論我們遭遇什麼
[00:20:58.840 --> 00:21:01.640]  所以這時候我們來看約翰福音十二章
[00:21:01.640 --> 00:21:04.720]  所以這個時候我們來看約翰福音十二章
[00:21:04.720 --> 00:21:09.640]  約翰福音十二章三十一到三十二節
[00:21:09.640 --> 00:21:13.200]  約翰福音十二章三十一到三十二節
[00:21:13.200 --> 00:21:15.960]  現在來錄一下廣東話的先
[00:21:15.960 --> 00:21:18.760]  現在這世界受審判
[00:21:18.760 --> 00:21:21.560]  這世界的王要被趕出去
[00:21:21.560 --> 00:21:24.320]  我若從地上被舉起來
[00:21:24.320 --> 00:21:28.120]  就要吸引萬人來歸我
[00:21:28.120 --> 00:21:29.520]  所以你們看到
[00:21:29.520 --> 00:21:31.000]  他說
[00:21:31.000 --> 00:21:33.720]  他要吸引萬人來歸向他
[00:21:33.720 --> 00:21:35.080]  所以看到他說
[00:21:35.080 --> 00:21:37.320]  他要吸引萬人來歸向他
[00:21:37.320 --> 00:21:39.520]  在世界受審判的時候
[00:21:39.520 --> 00:21:41.000]  在這個世界受審判的時候
[00:21:41.000 --> 00:21:43.160]  這世界的王要被趕出去
[00:21:43.160 --> 00:21:45.480]  這個世界的王要被趕出去
[00:21:45.480 --> 00:21:47.480]  我在地上被舉起
[00:21:47.480 --> 00:21:50.080]  我從地上被舉起
[00:21:50.080 --> 00:21:51.680]  就吸引萬人來歸我
[00:21:51.680 --> 00:21:53.640]  就吸引萬人來歸我
[00:21:53.640 --> 00:21:54.880]  你看這兩句話多好
[00:21:54.880 --> 00:21:57.400]  你看這兩句話多好
[00:21:57.400 --> 00:21:59.280]  所以剛纔說的這些不都是王嗎
[00:21:59.280 --> 00:22:02.440]  剛剛說到這些不是都是王嗎
[00:22:02.440 --> 00:22:03.720]  這四個獸都是王
[00:22:03.720 --> 00:22:05.000]  這四個獸都是王
[00:22:05.000 --> 00:22:07.960]  你第四個獸頭上的十個角還是十個王
[00:22:07.960 --> 00:22:11.680]  你第四個獸的頭上的十個角還是十個王
[00:22:11.680 --> 00:22:14.600]  最小的一個小角還是一個王
[00:22:14.600 --> 00:22:17.320]  最小的一個小角都是一個王
[00:22:17.320 --> 00:22:19.080]  我們也用不着知道他們是誰
[00:22:19.080 --> 00:22:20.960]  我們也用不着知道他們是誰
[00:22:20.960 --> 00:22:23.160]  因爲主耶穌說他們都要被趕出去
[00:22:23.160 --> 00:22:25.480]  主耶穌說他們都將會被趕出去
[00:22:25.480 --> 00:22:27.160]  第四個獸會被消滅
[00:22:27.160 --> 00:22:29.240]  第四個獸會被消滅
[00:22:29.240 --> 00:22:31.560]  然後前三個獸雖然沒有消失
[00:22:31.560 --> 00:22:32.880]  但是他們沒有權柄
[00:22:32.880 --> 00:22:34.640]  前三個獸雖然他們沒有消失
[00:22:34.640 --> 00:22:35.920]  但是他們沒有權柄
[00:22:35.920 --> 00:22:38.280]  主耶穌基督他掌權
[00:22:38.280 --> 00:22:39.720]  主耶穌基督他掌權
[00:22:39.720 --> 00:22:41.000]  他的國度是永恆的
[00:22:41.000 --> 00:22:42.320]  他的國度是永恆的
[00:22:42.320 --> 00:22:45.200]  他的聖明就是我們是不用害怕的
[00:22:45.200 --> 00:22:46.760]  他的聖民就是我們
[00:22:46.760 --> 00:22:49.000]  所以不需要害怕
[00:22:49.000 --> 00:22:51.400]  他爲我們勝過了這一切
[00:22:51.400 --> 00:22:53.040]  他爲我們勝過了這一切
[00:22:53.040 --> 00:22:55.160]  而且他是要不斷的勝利
[00:22:55.160 --> 00:22:56.920]  而且他是要不斷的勝利
[00:22:56.920 --> 00:22:59.200]  他最大的勝利就是他再來那一天
[00:22:59.200 --> 00:23:02.000]  他最大的勝利就是他要再來的那一天
[00:23:02.000 --> 00:23:03.960]  所有一切都會被更新
[00:23:03.960 --> 00:23:06.160]  所有的一切都會被更新
[00:23:06.160 --> 00:23:07.720]  所以我們要與他同在
[00:23:07.720 --> 00:23:09.360]  所以我們要與他同在
[00:23:09.360 --> 00:23:11.040]  我們現在就在與他同在
[00:23:11.040 --> 00:23:12.680]  我們現在就是與他同在
[00:23:12.680 --> 00:23:14.920]  我們將來還要跟他在一起到永遠
[00:23:14.920 --> 00:23:17.080]  我們將來還是要和他一起直到永遠
[00:23:17.080 --> 00:23:20.360]  所以世間所有這一切貌似有權柄的
[00:23:20.360 --> 00:23:22.840]  所以世間這一切貌似有權柄的
[00:23:22.840 --> 00:23:25.080]  他在我們的真正的生命中
[00:23:25.080 --> 00:23:26.720]  靈魂中沒有權利
[00:23:26.720 --> 00:23:28.640]  他在我們真正的生命中
[00:23:28.640 --> 00:23:30.360]  靈魂中他是沒有權利的
[00:23:30.360 --> 00:23:32.240]  所有這一切
[00:23:32.240 --> 00:23:33.400]  所有的這一切
[00:23:33.400 --> 00:23:36.720]  在主耶穌基督面前都是不堪一擊的
[00:23:36.720 --> 00:23:39.800]  所有這一切在主耶穌面前都是不堪一擊的
[00:23:39.800 --> 00:23:41.400]  有他在我們都不用怕
[00:23:41.400 --> 00:23:43.960]  有主耶穌在我們都不需要害怕
[00:23:43.960 --> 00:23:46.440]  有很多很多主內的老前輩
[00:23:46.440 --> 00:23:48.360]  有很多很多主內的老前輩
[00:23:48.360 --> 00:23:49.880]  他們回顧自己的一生
[00:23:49.880 --> 00:23:51.560]  他們回顧自己的一生
[00:23:51.560 --> 00:23:53.040]  都經歷了很多苦難
[00:23:53.040 --> 00:23:54.480]  都經歷了很多的苦難
[00:23:54.480 --> 00:23:56.000]  但是更多的都是感恩
[00:23:56.000 --> 00:23:57.600]  但是更多的都是感恩
[00:23:57.600 --> 00:24:00.320]  更多的都是主耶穌基督對他們
[00:24:00.320 --> 00:24:02.440]  對他所有一切的保護
[00:24:02.440 --> 00:24:04.160]  更加多的就是主耶穌基督
[00:24:04.160 --> 00:24:05.840]  對他們所有一切的保護
[00:24:05.840 --> 00:24:08.040]  最重要的是對他們靈魂的保守
[00:24:08.040 --> 00:24:09.920]  最重要的是對他們靈魂的保守
[00:24:09.920 --> 00:24:10.880]  還有他們的家庭
[00:24:10.880 --> 00:24:12.240]  還有他們的家庭
[00:24:12.240 --> 00:24:13.960]  他們手裏所做的工
[00:24:13.960 --> 00:24:15.600]  他們手裏所做的工
[00:24:15.600 --> 00:24:18.280]  都是主耶穌基督爲我們來兼顧的
[00:24:18.280 --> 00:24:20.720]  都是主耶穌基督爲我們來兼顧的
[00:24:20.720 --> 00:24:22.080]  人真的很軟弱
[00:24:22.080 --> 00:24:24.320]  人真的很軟弱
[00:24:24.320 --> 00:24:26.240]  身體會很容易出問題
[00:24:26.240 --> 00:24:27.760]  身體會很容易出問題
[00:24:27.760 --> 00:24:30.720]  我們的意識感情很容易扭曲的
[00:24:30.720 --> 00:24:33.400]  我們的意識感情很容易扭曲
[00:24:33.400 --> 00:24:36.240]  但是主耶穌基督他有力量
[00:24:36.240 --> 00:24:38.200]  但是主耶穌基督他有力量
[00:24:38.200 --> 00:24:41.360]  我們坐在寶座上的至高的掌權者
[00:24:41.360 --> 00:24:44.200]  我們坐在寶座上的至高的掌權者
[00:24:44.200 --> 00:24:45.240]  我們的主宰
[00:24:45.240 --> 00:24:46.200]  我們的主宰
[00:24:46.200 --> 00:24:48.240]  他纔是真真正正統管一切
[00:24:48.240 --> 00:24:50.600]  他纔是真真正正統管一切
[00:24:50.600 --> 00:24:52.880]  所以真的是鼓勵弟兄姐妹們
[00:24:52.880 --> 00:24:54.880]  所以真的是鼓勵弟兄姐妹
[00:24:54.880 --> 00:24:57.520]  讓我們能夠靠着主耶穌基督
[00:24:57.520 --> 00:24:59.360]  讓我們能夠靠着主耶穌基督
[00:24:59.360 --> 00:25:01.040]  我們能活出一個
[00:25:01.040 --> 00:25:03.520]  不在世界統治之下的生命
[00:25:03.520 --> 00:25:04.720]  我們可以活出一個
[00:25:04.720 --> 00:25:08.000]  不是在世界統治之下所活出的生命
[00:25:08.000 --> 00:25:11.560]  而且讓這樣的生命能夠去影響別人
[00:25:11.560 --> 00:25:14.720]  而且讓這樣的生命可以影響其他人
[00:25:14.720 --> 00:25:18.200]  上帝給我們保護和安慰還有鼓勵
[00:25:18.200 --> 00:25:20.800]  上帝給我們保護安慰和鼓勵
[00:25:20.800 --> 00:25:23.520]  讓我們把這種保護安慰和鼓勵
[00:25:23.520 --> 00:25:24.240]  帶給其他人
[00:25:24.240 --> 00:25:26.600]  讓我們可以把這種保護安慰和鼓勵
[00:25:26.600 --> 00:25:27.560]  帶給其他人
[00:25:27.560 --> 00:25:28.960]  願神幫助我們
[00:25:28.960 --> 00:25:30.040]  願神幫助我們
[00:25:30.040 --> 00:25:31.480]  Amen
