
[00:00:00.000 --> 00:00:04.560]  我們今天的講題是要竭力保守你的耳朵
[00:16:36.920 --> 00:16:38.520]  突然有一個人講了一句說話
[00:16:38.520 --> 00:16:42.360]  在你人生十字路口不知如何抉擇的時候
[00:16:42.360 --> 00:16:43.760]  在你很迷惘的時候
[00:16:43.760 --> 00:16:45.120]  在你很沮喪的時候
[00:16:45.120 --> 00:16:46.880]  在你需要受安慰的時候
[00:16:46.880 --> 00:16:49.280]  突然跟某人傾談或者跟幾個人傾談
[00:16:49.280 --> 00:16:51.160]  有一句說話彈了出來
[00:16:51.160 --> 00:16:53.560]  這句說話成為了你那天的安慰
[00:16:53.560 --> 00:16:54.880]  成為了你的激勵
[00:16:54.880 --> 00:17:00.240]  成為了你那天決定的一個很重要的指引的話
[00:17:00.240 --> 00:17:05.640]  這個人這句說話就成為了先知講道之能
[00:17:05.640 --> 00:17:07.720]  Amen
[00:17:07.720 --> 00:17:09.240]  你就根據這句說話
[00:17:09.240 --> 00:17:10.560]  你受感動之後
[00:17:10.560 --> 00:17:13.520]  你覺得這個真是很好的說話
[00:17:13.520 --> 00:17:14.600]  很幫助我的說話
[00:17:14.600 --> 00:17:16.000]  你就照著去走
[00:17:16.000 --> 00:17:16.960]  幾天之後
[00:17:16.960 --> 00:17:20.280]  你打電話或者甚至WhatsApp給這個組員
[00:17:20.280 --> 00:17:22.120]  你說很感謝你那天
[00:17:22.120 --> 00:17:24.080]  其實我心裏面有個困惑
[00:17:24.080 --> 00:17:26.160]  竟然你那天跟我說了這樣一句說話
[00:17:26.160 --> 00:17:28.000]  或者你送了一段這樣的經文給我
[00:17:28.000 --> 00:17:32.200]  正正就是我要的東西
[00:17:32.200 --> 00:17:33.000]  很奇怪的
[00:17:33.000 --> 00:17:34.880]  通常我組員的答案就說
[00:17:34.880 --> 00:17:37.000]  是嗎?我忘記了
[00:17:37.000 --> 00:17:40.000]  因為他的先知的角色
[00:17:40.000 --> 00:17:43.320]  已經不是像以前一樣要走來跟你說
[00:17:43.320 --> 00:17:48.640]  「我是先知,現在惹禍了,饒譽我跟你這樣說」
[00:17:48.640 --> 00:17:50.400]  好像沒那麼舊有的角色
[00:17:50.400 --> 00:17:54.720]  先知的功能已經是普遍地在信徒間
[00:17:54.720 --> 00:17:57.200]  隨時可以運用的東西
[00:17:57.200 --> 00:17:57.960]  正正因為這樣
[00:17:57.960 --> 00:18:00.480]  我就不會依靠任何一個人
[00:18:00.480 --> 00:18:04.120]  因為任何一個人都會成為先知
[00:18:04.120 --> 00:18:08.000]  我就不會尋求任何一個人去幫助
[00:18:08.000 --> 00:18:09.480]  Amen
[00:18:09.480 --> 00:18:11.360]  如果今天在教會裏面
[00:18:11.360 --> 00:18:15.120]  我們有一個先知在的話
[00:18:15.120 --> 00:18:17.000]  有一個先知在的話
[00:18:17.000 --> 00:18:19.160]  任何人要找東西、問東西
[00:18:19.160 --> 00:18:21.240]  就要問那個先知
[00:18:21.240 --> 00:18:24.520]  這就是將教會帶回舊約
[00:18:24.520 --> 00:18:26.920]  將教會的功能
[00:18:26.920 --> 00:18:31.520]  救贖的功能完全扣分
[00:18:31.520 --> 00:18:34.040]  因為人慢慢將我們的信心
[00:18:34.040 --> 00:18:34.840]  我們的倚靠
[00:18:34.840 --> 00:18:36.000]  再不是倚靠上帝
[00:18:36.000 --> 00:18:39.560]  我們會倚靠這一位先知
[00:18:39.560 --> 00:18:42.280]  這種是極度危險的情況
[00:18:42.280 --> 00:18:44.040]  因為今天在救恩裏面
[00:18:44.040 --> 00:18:46.960]  我們不需要這樣倚靠先知
[00:18:46.960 --> 00:18:49.160]  但正正因為任何的信徒
[00:18:49.160 --> 00:18:53.200]  都有可能成為先知廣道之能的因子的話
[00:18:53.200 --> 00:18:58.440]  我們更加要留心去聽任何人跟我們說的話
[00:18:58.440 --> 00:18:59.960]  Amen
[00:18:59.960 --> 00:19:00.880]  我要看看
[00:19:00.880 --> 00:19:03.720]  余茂仁所行的
[00:19:03.720 --> 00:19:05.440]  在自己眼中捍衛正直
[00:19:05.440 --> 00:19:08.960]  唯有智慧人肯聽人的勸教
[00:19:08.960 --> 00:19:10.880]  兄弟姐妹
[00:19:10.880 --> 00:19:12.360]  什麼叫做余茂仁呢
[00:19:12.360 --> 00:19:15.000]  就是不聽別人說話
[00:19:15.000 --> 00:19:16.160]  你給任何意見
[00:19:16.160 --> 00:19:17.600]  他說不用了
[00:19:17.600 --> 00:19:19.240]  我不會聽
[00:19:19.240 --> 00:19:20.160]  不用教我了
[00:19:20.160 --> 00:19:20.920]  我知道怎麼做
[00:19:20.920 --> 00:19:21.840]  我喜歡做
[00:19:21.840 --> 00:19:23.280]  我用我的方法做
[00:19:23.280 --> 00:19:25.200]  你的方法一定不適合我
[00:19:25.200 --> 00:19:26.400]  你不用再說了
[00:19:26.400 --> 00:19:27.720]  你的東西是很好的
[00:19:27.720 --> 00:19:29.800]  不過不適合我
[00:19:29.800 --> 00:19:32.760]  一個人完全不聽別人的勸告
[00:19:32.760 --> 00:19:35.160]  很快就拒絕所有勸告的
[00:19:35.160 --> 00:19:36.480]  這些叫做
[00:19:36.480 --> 00:19:42.760]  余茂仁
[00:19:42.760 --> 00:19:44.360]  你不用教我怎麼煮菜
[00:19:44.360 --> 00:19:45.000]  我是這樣煮的
[00:19:45.000 --> 00:19:46.120]  我鄉下人流行的
[00:19:46.120 --> 00:19:49.480]  煮什麼都要放兩棵蔥
[00:19:49.480 --> 00:19:51.480]  你那些是潮州煮法
[00:19:51.480 --> 00:19:52.280]  我是客家人
[00:19:52.280 --> 00:19:53.680]  我不會學你的
[00:19:53.680 --> 00:19:54.680]  我是客家人
[00:19:54.680 --> 00:19:56.400]  我客瓜人
[00:19:56.400 --> 00:19:57.480]  你潮州人
[00:19:57.480 --> 00:19:59.600]  我不會學你的
[00:19:59.600 --> 00:20:02.280]  這個叫做余茂仁
[00:20:02.280 --> 00:20:03.960]  我臭小子有套方法
[00:20:03.960 --> 00:20:05.240]  不用你管
[00:20:05.240 --> 00:20:11.520]  我鄉下流行讓我兒子從小選我腳趾公大的
[00:20:11.520 --> 00:20:13.480]  如果要他戒掉這個習慣
[00:20:13.480 --> 00:20:13.800]  很容易
[00:20:13.800 --> 00:20:14.880]  我塗抹金油就可以了
[00:20:14.880 --> 00:20:15.600]  他立刻選了
[00:20:15.600 --> 00:20:17.560]  立刻就不會再選了
[00:20:17.560 --> 00:20:19.280]  這個叫余茂仁
[00:20:19.280 --> 00:20:21.320]  他不聽任何人意見
[00:20:21.320 --> 00:20:24.920]  他只是按照自己的喜好
[00:20:24.920 --> 00:20:26.480]  自己的習慣
[00:20:26.480 --> 00:20:27.440]  自己的成長
[00:20:27.440 --> 00:20:28.600]  上一代經常說
[00:20:28.600 --> 00:20:31.040]  我鄉下流行
[00:20:31.040 --> 00:20:33.040]  這樣就行事為人
[00:20:33.040 --> 00:20:34.000]  什麼意見都不聽
[00:20:34.000 --> 00:20:34.920]  什麼意見都聽不進
[00:20:34.920 --> 00:20:36.920]  這個叫做余茂仁
[00:20:36.920 --> 00:20:38.560]  但另一種余茂仁剛好相反
[00:20:38.560 --> 00:20:41.600]  我們至少讀這個故事讀得太多了
[00:20:41.600 --> 00:20:44.960]  是什麼意見都聽
[00:20:44.960 --> 00:20:47.680]  所以爺爺和孫子帶著小驢子的時候
[00:20:47.680 --> 00:20:48.680]  孫子坐在上面
[00:20:48.680 --> 00:20:49.200]  有人說
[00:20:49.200 --> 00:20:50.840]  哇,這個孫子這麼不孝順
[00:20:50.840 --> 00:20:52.680]  自己坐,爺爺在走路
[00:20:52.680 --> 00:20:54.480]  終於爺爺就坐在小驢子那裡
[00:20:54.480 --> 00:20:55.360]  讓孫子走路
[00:20:55.360 --> 00:20:55.760]  然後就說
[00:20:55.760 --> 00:20:58.480]  哇,爺爺這麼壞
[00:20:58.480 --> 00:20:59.840]  你年紀這麼大
[00:20:59.840 --> 00:21:00.640]  走心就走吧
[00:21:00.640 --> 00:21:01.920]  讓孫子走這麼慘
[00:21:01.920 --> 00:21:03.360]  終於兩個人不走
[00:21:03.360 --> 00:21:04.320]  兩個人不騎
[00:21:04.320 --> 00:21:05.000]  兩個人走路
[00:21:05.000 --> 00:21:05.360]  別人說
[00:21:05.360 --> 00:21:06.040]  你這麼蠢
[00:21:06.040 --> 00:21:07.280]  有小驢子也不騎
[00:21:07.280 --> 00:21:08.480]  終於兩個人都坐在上面
[00:21:08.480 --> 00:21:09.160]  然後有人就說
[00:21:09.160 --> 00:21:09.760]  有沒有搞錯
[00:21:09.760 --> 00:21:10.760]  虐待小驢子
[00:21:10.760 --> 00:21:12.320]  想弄死他
[00:21:12.320 --> 00:21:14.720]  終於他們抬著小驢子走
[00:21:14.720 --> 00:21:18.040]  這些叫做余茂仁
[00:21:18.040 --> 00:21:22.520]  一方面我們不斷去受人的意見
[00:21:22.520 --> 00:21:24.280]  影響了我們去做事的
[00:21:24.280 --> 00:21:25.520]  這個叫做余茂仁
[00:21:25.520 --> 00:21:26.880]  但什麼意見都不聽
[00:21:26.880 --> 00:21:28.400]  這些都是叫做余茂仁
[00:21:28.400 --> 00:21:30.760]  我們必須要聽別人的勸教
[00:21:30.760 --> 00:21:31.880]  我們怎麼聽
[00:21:31.880 --> 00:21:35.320]  我們就是聽了別人的意見之後
[00:21:35.320 --> 00:21:39.600]  我們會考慮是否修正
[00:21:39.600 --> 00:21:41.040]  我們考慮會不會
[00:21:41.040 --> 00:21:43.640]  現在近代流行的微調
[00:21:43.640 --> 00:21:47.840]  我們考不考慮改變了我們的方法
[00:21:47.840 --> 00:21:49.280]  等一會兒我想告訴你
[00:21:49.280 --> 00:21:50.840]  如果你不聽的話
[00:21:50.840 --> 00:21:52.880]  你會面對苦難
[00:21:52.880 --> 00:21:54.280]  苦難其中一個原因
[00:21:54.280 --> 00:21:56.920]  就是上帝的管教
[00:21:56.920 --> 00:21:59.640]  苦難是令我們重新思考
[00:21:59.640 --> 00:22:04.400]  我們是否應該按照現在的方法去做事
[00:22:04.400 --> 00:22:06.760]  當我們習慣用右手之後
[00:22:06.760 --> 00:22:10.240]  我們無端端不會學用左手寫字
[00:22:10.240 --> 00:22:11.720]  直到我們右手受傷
[00:22:11.720 --> 00:22:13.000]  這個是苦難
[00:22:13.000 --> 00:22:15.840]  就迫使我們去訓練我們的左手
[00:22:15.840 --> 00:22:17.560]  人生經驗都是這樣
[00:22:17.560 --> 00:22:18.520]  我們看到聖經說
[00:22:18.520 --> 00:22:21.240]  我們更要聽智慧人的說話
[00:22:21.240 --> 00:22:22.760]  與智慧人同行的
[00:22:22.760 --> 00:22:27.120]  必得智慧以余茂仁為友的必受虧損
[00:22:27.120 --> 00:22:31.240]  近幾天有一個很流行的說話
[00:22:31.240 --> 00:22:32.400]  他說
[00:22:32.400 --> 00:22:35.000]  不怕神一般的敵人
[00:22:35.000 --> 00:22:38.280]  最怕豬一般的隊友
[00:22:38.280 --> 00:22:39.320]  事實是真的
[00:22:39.320 --> 00:22:42.480]  你想想如果整隊隊友都是豬
[00:22:42.480 --> 00:22:44.640]  你就一定會輸
[00:22:44.640 --> 00:22:47.840]  如果對方的敵人是神一般又如何
[00:22:47.840 --> 00:22:49.440]  我們比神更強的話
[00:22:49.440 --> 00:22:50.840]  不就可以贏他了
[00:22:50.840 --> 00:22:53.600]  所以這裡他很清楚說
[00:22:53.600 --> 00:22:56.520]  今天我們與智慧人同行
[00:22:56.520 --> 00:22:58.160]  不要與愚昧人同行
[00:22:58.160 --> 00:23:01.000]  與愚昧人同行只會受虧損
[00:23:01.000 --> 00:23:02.800]  但什麼叫智慧人呢
[00:23:02.800 --> 00:23:03.840]  我們看看
[00:23:03.840 --> 00:23:07.840]  《針研傳道書》稱為智慧書
[00:23:07.840 --> 00:23:09.920]  所以我們要多讀針研
[00:23:09.920 --> 00:23:11.280]  多讀傳道書
[00:23:11.280 --> 00:23:17.000]  要多讀針研和傳道書
[00:23:17.000 --> 00:23:21.120]  我們身邊哪些是智慧人呢
[00:23:21.120 --> 00:23:22.680]  我告訴你
[00:23:22.680 --> 00:23:27.000]  聰明的人通常是懶的
[00:23:27.000 --> 00:23:31.680]  但懶的人不一定是聰明的
[00:23:31.680 --> 00:23:36.080]  聖經不是叫我們去聽聰明人說話
[00:23:36.080 --> 00:23:36.920]  為什麼呢
[00:23:36.920 --> 00:23:40.240]  因為聰明的人通常都是懶的
[00:23:40.240 --> 00:23:41.840]  你要記清楚這件事
[00:23:41.840 --> 00:23:43.240]  聰明人為什麼可以懶呢
[00:23:43.240 --> 00:23:46.720]  他有本錢懶
[00:23:46.720 --> 00:23:49.040]  我見過太多聰明人了
[00:23:49.040 --> 00:23:54.680]  他們考試不用讀書
[00:23:54.680 --> 00:23:57.200]  他將本書由頭看到尾
[00:23:57.200 --> 00:23:59.480]  看一次不用半小時
[00:23:59.480 --> 00:24:03.120]  他可以由頭背到尾給你聽
[00:24:03.120 --> 00:24:04.840]  這些人太聰明了
[00:24:04.840 --> 00:24:06.520]  你學不到的
[00:24:06.520 --> 00:24:08.280]  因為我們從頭看到尾之後
[00:24:08.280 --> 00:24:11.000]  我們已經忘記第一行在說什麼了
[00:24:11.000 --> 00:24:14.360]  聰明人是有懶的本錢的
[00:24:14.360 --> 00:24:15.960]  他絕對有
[00:24:15.960 --> 00:24:20.120]  但是懶的人不一定是聰明的
[00:24:20.120 --> 00:24:22.080]  但聖經說我們不是要聽聰明人的說話
[00:24:22.080 --> 00:24:24.320]  我們要聽智慧人的說話
[00:24:24.320 --> 00:24:25.680]  什麼叫智慧人
[00:24:25.680 --> 00:24:30.000]  智慧人是敬畏耶和華的人
[00:24:30.000 --> 00:24:31.520]  因為智慧的來源有兩個
[00:24:31.520 --> 00:24:32.720]  一是來自魔鬼
[00:24:32.720 --> 00:24:34.320]  二是來自上帝
[00:24:34.320 --> 00:24:36.800]  但什麼叫敬畏耶和華的人
[00:24:36.800 --> 00:24:38.320]  敬畏耶和華的人
[00:24:38.320 --> 00:24:43.160]  不是教導和講解聖經的人
[00:24:43.160 --> 00:24:46.600]  我們在華人社會我們會看一個人
[00:24:46.600 --> 00:24:48.840]  只要他講聖經、教導聖經
[00:24:48.840 --> 00:24:52.440]  或者他有一個相當高的學歷
[00:24:52.440 --> 00:24:55.280]  我們就認為這些叫做智慧人
[00:24:55.280 --> 00:24:57.880]  但聖經裡面說的智慧人是什麼人
[00:24:57.880 --> 00:24:59.040]  智慧人是
[00:24:59.040 --> 00:25:01.560]  他是遵行神話語的人
[00:25:01.560 --> 00:25:02.560]  跟你隔壁鄧小平說一聲
[00:25:02.560 --> 00:25:08.760]  你要遵行神話語
[00:25:08.760 --> 00:25:10.680]  我很怕
[00:25:10.680 --> 00:25:12.240]  在神學院裡面有些講師
[00:25:12.240 --> 00:25:13.280]  我不是說全部
[00:25:13.280 --> 00:25:15.200]  有很多講師很好
[00:25:15.200 --> 00:25:18.040]  但我很怕那些講師告訴我
[00:25:18.040 --> 00:25:19.520]  我沒有傳訪人士
[00:25:19.520 --> 00:25:20.440]  我不會傳訪
[00:25:20.440 --> 00:25:21.320]  我只會講聖經
[00:25:21.320 --> 00:25:24.080]  我只會教聖經
[00:25:24.080 --> 00:25:27.280]  我的負擔就是祈禱
[00:25:27.280 --> 00:25:28.160]  我不會傳訪
[00:25:28.160 --> 00:25:29.880]  我只會祈禱
[00:25:29.880 --> 00:25:31.360]  我告訴你
[00:25:31.360 --> 00:25:33.080]  聖經裡面
[00:25:33.080 --> 00:25:38.800]  沒有一個信徒是不應該傳訪的
[00:25:38.800 --> 00:25:41.520]  大使命沒有括弧
[00:25:41.520 --> 00:25:44.200]  有些人是豁免的
[00:25:44.200 --> 00:25:46.280]  聖經裡面沒有告訴我們
[00:25:46.280 --> 00:25:49.680]  愛神愛人是有人豁免的
[00:25:49.680 --> 00:25:52.080]  有些人是專研聖經
[00:25:52.080 --> 00:25:53.760]  專講聖經
[00:25:53.760 --> 00:25:55.680]  專教聖經
[00:25:55.680 --> 00:25:56.560]  我告訴你
[00:25:56.560 --> 00:25:59.920]  這些不是智慧人
[00:25:59.920 --> 00:26:01.600]  如果你研究聖經的話
[00:26:01.600 --> 00:26:03.000]  你應該知道上帝的心意
[00:26:03.000 --> 00:26:04.360]  研究聖經的目的是什麼
[00:26:04.360 --> 00:26:06.400]  研究聖經的目的不是要告訴別人
[00:26:06.400 --> 00:26:07.640]  聖經說了什麼
[00:26:07.640 --> 00:26:09.200]  成為了你的智慧人
[00:26:09.200 --> 00:26:11.080]  研究聖經的目的是讓我們更加明白
[00:26:11.080 --> 00:26:14.240]  上帝的心意就是要我們講全方位
[00:26:14.240 --> 00:26:15.760]  上帝的心意就是要我們愛神愛人
[00:26:15.760 --> 00:26:18.040]  上帝的心意就是要我們愛我們的靈舍
[00:26:18.040 --> 00:26:20.280]  是不是
[00:26:20.280 --> 00:26:22.320]  如果你這麼明白聖經
[00:26:22.320 --> 00:26:23.840]  這麼清楚聖經
[00:26:23.840 --> 00:26:25.600]  這麼教導聖經的話
[00:26:25.600 --> 00:26:28.200]  你應該成為一個全方位的人
[00:26:28.200 --> 00:26:30.360]  應該成為一個愛神愛人的人
[00:26:30.360 --> 00:26:33.680]  應該成為一個愛靈舍的人
[00:26:33.680 --> 00:26:36.440]  如果你只是講不做的話
[00:26:36.440 --> 00:26:38.080]  不是智慧人也不知道
[00:26:38.080 --> 00:26:41.920]  縱使你講到原文識曉非也好
[00:26:41.920 --> 00:26:46.400]  你不是一個智慧人
[00:26:46.400 --> 00:26:50.600]  最近香港有間神學院的院長被安立做牧師
[00:26:50.600 --> 00:26:51.880]  為什麼要安立做牧師
[00:26:51.880 --> 00:26:54.720]  因為他負責
[00:26:54.720 --> 00:26:56.680]  除了在神學院做院長之外
[00:26:56.680 --> 00:27:00.160]  他會負責牧羊教會
[00:27:00.160 --> 00:27:00.920]  弟兄姊妹
[00:27:00.920 --> 00:27:05.440]  這是香港的環神學的好的消息
[00:27:05.440 --> 00:27:06.760]  神學院的院長
[00:27:06.760 --> 00:27:08.280]  神學院的老師
[00:27:08.280 --> 00:27:11.160]  不只是在神學院裡面教聖經
[00:27:11.160 --> 00:27:12.760]  神學院的老師
[00:27:12.760 --> 00:27:16.640]  是應該做全方位和做牧羊的工作
[00:27:16.640 --> 00:27:17.720]  我們知道
[00:27:17.720 --> 00:27:19.800]  我們不可以用一個藉口
[00:27:19.800 --> 00:27:22.760]  我是專心去教聖經
[00:27:22.760 --> 00:27:23.720]  講聖經
[00:27:23.720 --> 00:27:25.440]  我因此是教聖經
[00:27:25.440 --> 00:27:26.760]  我因此不是全方位
[00:27:26.760 --> 00:27:28.120]  我因此不是牧羊
[00:27:28.120 --> 00:27:31.520]  這不是我們的藉口
[00:27:31.520 --> 00:27:33.720]  今天我們每一個人
[00:27:33.720 --> 00:27:36.880]  去聽從智慧人的說話
[00:27:36.880 --> 00:27:38.000]  當然我們明白
[00:27:38.000 --> 00:27:39.760]  如果有一些智慧人
[00:27:39.760 --> 00:27:42.040]  他很會教聖經
[00:27:42.040 --> 00:27:43.200]  很會講聖經
[00:27:43.200 --> 00:27:44.760]  他又會進行聖經
[00:27:44.760 --> 00:27:46.240]  他的學歷很高
[00:27:46.240 --> 00:27:47.360]  他又肯進行聖經
[00:27:47.360 --> 00:27:49.040]  這些智慧人更加是寶
[00:27:49.040 --> 00:27:50.400]  對不對
[00:27:50.400 --> 00:27:52.760]  我們必須要分清楚
[00:27:52.760 --> 00:27:56.040]  單單教導講解聖經的人
[00:27:56.040 --> 00:27:57.760]  學歷很高的人
[00:27:57.760 --> 00:27:59.880]  而不進行神話語的人
[00:27:59.880 --> 00:28:02.680]  這些不是真正的智慧人
[00:28:02.680 --> 00:28:04.640]  真正的智慧人
[00:28:04.640 --> 00:28:07.480]  是進行神話語的人
[00:28:07.480 --> 00:28:09.040]  Amen
[00:28:09.040 --> 00:28:10.440]  我們看到的
[00:28:10.440 --> 00:28:11.800]  是第四樣東西
[00:28:11.800 --> 00:28:12.880]  我們要學習
[00:28:12.880 --> 00:28:15.680]  聽聖靈的說話
[00:28:15.680 --> 00:28:17.440]  體貼肉體的就是死
[00:28:17.440 --> 00:28:19.720]  體貼聖靈的是生命和平安
[00:28:19.720 --> 00:28:21.400]  你們當信著聖靈而行
[00:28:21.400 --> 00:28:23.200]  就不放縱肉體的懲辱
[00:28:23.200 --> 00:28:24.920]  但你們若被聖靈引導
[00:28:24.920 --> 00:28:26.360]  就不在律法以下
[00:28:26.360 --> 00:28:28.960]  不要消滅聖靈的感動
[00:28:28.960 --> 00:28:29.560]  弟兄姊妹
[00:28:29.560 --> 00:28:33.960]  在新約裏面我們最大的福氣
[00:28:33.960 --> 00:28:34.960]  跟你姐妹說一聲
[00:28:34.960 --> 00:28:38.120]  你是很蒙福的
[00:28:38.120 --> 00:28:39.880]  我們最大的福氣是什麼呢
[00:28:39.880 --> 00:28:40.680]  在舊約裏面
[00:28:40.680 --> 00:28:44.080]  聖靈是和某些人講說話
[00:28:44.080 --> 00:28:46.120]  聖靈降臨在某些人身上
[00:28:46.120 --> 00:28:48.240]  給他有能力去侍奉神
[00:28:48.240 --> 00:28:49.880]  但在新約裏面
[00:28:49.880 --> 00:28:51.840]  凡有血氣的
[00:28:51.840 --> 00:28:53.880]  聖靈都要澆灌他們
[00:28:53.880 --> 00:28:55.080]  充滿他們
[00:28:55.080 --> 00:28:56.160]  藉著意象
[00:28:56.160 --> 00:28:57.000]  意夢
[00:28:57.000 --> 00:28:59.360]  甚至乎是直接跟他們講說話
[00:28:59.360 --> 00:29:00.880]  所以今天我們是蒙福的
[00:29:00.880 --> 00:29:02.680]  我們每一個信徒
[00:29:02.680 --> 00:29:03.760]  他說凡有血氣
[00:29:03.760 --> 00:29:04.520]  即是什麼意思
[00:29:04.520 --> 00:29:06.520]  即是凡有生命的
[00:29:06.520 --> 00:29:07.600]  你看看你旁邊的人
[00:29:07.600 --> 00:29:09.920]  看他有沒有呼吸
[00:29:09.920 --> 00:29:10.600]  如果沒有呼吸
[00:29:10.600 --> 00:29:12.400]  我們就要打999了
[00:29:12.400 --> 00:29:14.080]  每一個有呼吸的人
[00:29:14.080 --> 00:29:16.720]  都可以被聖靈充滿
[00:29:16.720 --> 00:29:18.280]  每一個有呼吸的人
[00:29:18.280 --> 00:29:22.200]  都可以被聖靈直接跟我們講說話
[00:29:22.200 --> 00:29:23.880]  每一個有呼吸的人
[00:29:23.880 --> 00:29:25.760]  聖靈都可以藉著意象
[00:29:25.760 --> 00:29:26.800]  意夢
[00:29:26.800 --> 00:29:28.760]  去跟我們講說話
[00:29:28.760 --> 00:29:30.240]  今天我們的渴求
[00:29:30.240 --> 00:29:32.640]  要聽到聖靈的聲音
[00:29:32.640 --> 00:29:33.840]  聖靈的引導
[00:29:33.840 --> 00:29:37.560]  以致我們能夠成為眾人的祝福
[00:29:37.560 --> 00:29:39.800]  耳朵不單止聽
[00:29:39.800 --> 00:29:43.040]  我們更加可以去觀察
[00:29:43.040 --> 00:29:45.520]  愚昧人不喜歡明白事理
[00:29:45.520 --> 00:29:48.640]  只喜歡顯露自己的心意
[00:29:48.640 --> 00:29:51.640]  他不太想明白究竟發生了什麼事
[00:29:51.640 --> 00:29:55.080]  他只是說自己想說的話
[00:29:55.080 --> 00:29:56.600]  很多時候跟別人聊天會這樣
[00:29:56.600 --> 00:29:58.000]  其實這件事
[00:29:58.000 --> 00:29:59.040]  我不需要明白
[00:29:59.040 --> 00:29:59.920]  我不想明白
[00:29:59.920 --> 00:30:01.640]  我對政治冷感
[00:30:01.640 --> 00:30:02.800]  我對聖經也冷感
[00:30:02.800 --> 00:30:03.960]  我對真理也冷感
[00:30:03.960 --> 00:30:05.200]  我對這些也冷感
[00:30:05.200 --> 00:30:07.840]  不過我的想法是這樣的
[00:30:07.840 --> 00:30:10.560]  這叫做愚昧人
[00:30:10.560 --> 00:30:11.960]  是不是
[00:30:11.960 --> 00:30:16.600]  我們必須要去明白那件事理
[00:30:16.600 --> 00:30:19.880]  宇宙窮倉會跟我們講說話
[00:30:19.880 --> 00:30:21.040]  有詩人說
[00:30:21.040 --> 00:30:23.200]  諸天術說神的榮耀
[00:30:23.200 --> 00:30:27.040]  窮倉傳揚他的手段
[00:30:27.040 --> 00:30:29.680]  人為什麼會驕傲呢
[00:30:29.680 --> 00:30:31.240]  是因為我們的眼目
[00:30:31.240 --> 00:30:33.760]  只是在看著人群
[00:30:33.760 --> 00:30:36.080]  人為什麼會自我中心呢
[00:30:36.080 --> 00:30:37.360]  因為我們的眼目
[00:30:37.360 --> 00:30:39.920]  只是在關注自己
[00:30:39.920 --> 00:30:41.360]  當我們的眼目
[00:30:41.360 --> 00:30:43.440]  去看遠一點的時候
[00:30:43.440 --> 00:30:46.600]  去觀察一下宇宙窮倉的時候
[00:30:46.600 --> 00:30:49.840]  我們就會來得謙卑
[00:30:49.840 --> 00:30:50.960]  我們看看
[00:30:50.960 --> 00:30:53.160]  太陽的體積
[00:30:53.160 --> 00:30:57.840]  是地球的130萬倍
[00:30:57.840 --> 00:30:59.560]  類似太陽的行星
[00:30:59.560 --> 00:31:05.640]  在銀河系有1300億顆
[00:31:05.640 --> 00:31:09.600]  你可以在現在我們可知的宇宙裡面
[00:31:09.600 --> 00:31:13.320]  找到1300億個行星
[00:31:13.320 --> 00:31:15.520]  好像太陽一樣
[00:31:15.520 --> 00:31:17.200]  但是類似的銀河系
[00:31:17.200 --> 00:31:20.320]  在宇宙當中有500億個
[00:31:20.320 --> 00:31:22.560]  這些都是我們現在已知的
[00:31:22.560 --> 00:31:24.680]  我們未知的更加不清楚
[00:31:24.680 --> 00:31:27.080]  我們已知的宇宙已經偉大到不得了
[00:31:27.080 --> 00:31:30.200]  太陽是在宇宙當中一粒微塵
[00:31:30.200 --> 00:31:34.160]  地球在宇宙實在太少少到可以完全忽略
[00:31:34.160 --> 00:31:36.640]  人類更加不可以說
[00:31:36.640 --> 00:31:38.800]  這樣說我們還是沒什麼印象
[00:31:38.800 --> 00:31:40.480]  所以我們倒不如
[00:31:40.480 --> 00:31:42.000]  給一條片你看看
[00:31:42.000 --> 00:31:45.000]  你就知道究竟那個的大小
[00:31:45.000 --> 00:31:47.320]  那個的大小會差多遠
[00:31:47.320 --> 00:31:49.720]  然後就算現在美國太空總署說
[00:31:49.720 --> 00:31:51.360]  我們要移居去火星
[00:31:51.360 --> 00:31:55.680]  火星實際的面積體積是比地球小
[00:31:55.680 --> 00:31:58.080]  在我們八大行星裡面
[00:31:58.080 --> 00:31:59.200]  是最近地球
[00:31:59.200 --> 00:32:01.120]  除了月球之外
[00:32:01.120 --> 00:32:04.320]  但是原來它的體積是比地球小
[00:32:04.320 --> 00:32:07.280]  我們看看現在地球才開始出現
[00:32:07.280 --> 00:32:09.440]  就是體積是這樣
[00:32:09.440 --> 00:32:10.760]  但是不要忘記
[00:32:10.760 --> 00:32:18.360]  太陽是比地球大1300萬倍
[00:32:18.360 --> 00:32:22.520]  我們看到土星跟著我們看到
[00:32:22.520 --> 00:32:25.640]  我們最中心的太陽
[00:32:25.640 --> 00:32:27.320]  但是在宇宙裡面
[00:32:27.320 --> 00:32:32.280]  天文學家更加找到比太陽更大的星球
[00:32:32.280 --> 00:32:34.800]  因為星球一個比一個大
[00:32:34.800 --> 00:32:37.520]  大到一個地步到最後現在找到
[00:32:37.520 --> 00:32:44.560]  是全宇宙我們暫時人類已知最大的一個行星
[00:32:44.560 --> 00:32:45.960]  這個行星究竟有多大呢
[00:32:45.960 --> 00:32:47.840]  一會兒數字會顯示出來
[00:32:47.840 --> 00:32:52.600]  你看看現在還沒有去到最大的行星裡面
