
[00:00:00.000 --> 00:00:01.760]  各位導演姐妹 平安
[00:19:18.160 --> 00:19:20.400]  其實是很想我們大家同學
[00:19:20.400 --> 00:19:22.840]  一起去愛護我們的校園
[00:19:22.840 --> 00:19:25.000]  保持一個清潔的校園
[00:19:25.000 --> 00:19:26.840]  學習去整潔
[00:19:26.840 --> 00:19:28.080]  清潔維生
[00:19:28.080 --> 00:19:29.480]  這個是那個目的
[00:19:29.480 --> 00:19:31.560]  也都是希望對方知道錯
[00:19:31.560 --> 00:19:32.840]  他願意改過
[00:19:32.840 --> 00:19:35.320]  他撿回那個垃圾
[00:19:35.320 --> 00:19:38.200]  他悔改了
[00:19:38.200 --> 00:19:40.800]  那我們就不會交個名字了
[00:19:40.800 --> 00:19:42.280]  原來呢
[00:19:42.280 --> 00:19:44.120]  勸戒裏面最終目的
[00:19:44.120 --> 00:19:46.840]  都是願意對方能夠去迴轉
[00:19:46.840 --> 00:19:48.920]  正如耶穌繼續所說
[00:19:48.920 --> 00:19:51.760]  如果有人一天七次都得罪你
[00:19:51.760 --> 00:19:54.280]  接著也願意悔改
[00:19:54.280 --> 00:19:57.320]  那我們也要七次去饒恕他呢
[00:19:57.320 --> 00:19:58.160]  當然我們要知道
[00:19:58.160 --> 00:19:59.480]  不是,去到第八次
[00:19:59.480 --> 00:20:01.000]  一邊數著
[00:20:01.000 --> 00:20:02.480]  夠數了,第八次
[00:20:02.480 --> 00:20:03.920]  不能原諒
[00:20:03.920 --> 00:20:05.160]  不是這樣
[00:20:05.160 --> 00:20:06.600]  我們知道七字
[00:20:06.600 --> 00:20:09.160]  在聖經裏面有完全的意思
[00:20:09.160 --> 00:20:12.160]  即是無窮無盡的
[00:20:12.160 --> 00:20:14.200]  原來不斷犯罪
[00:20:14.200 --> 00:20:16.720]  接著又不斷認錯
[00:20:16.720 --> 00:20:19.080]  接著我們要不斷的饒恕
[00:20:19.080 --> 00:20:20.280]  不知道你覺得
[00:20:20.280 --> 00:20:22.400]  可不可以的
[00:20:22.400 --> 00:20:24.160]  或者難不難的
[00:20:24.160 --> 00:20:26.600]  要這樣做
[00:20:26.600 --> 00:20:28.800]  再想真一點
[00:20:28.800 --> 00:20:30.360]  我們發覺
[00:20:30.360 --> 00:20:33.120]  其實是有發生的
[00:20:33.120 --> 00:20:34.320]  當我回顧我自己
[00:20:34.320 --> 00:20:35.920]  過去信主的經歷
[00:20:35.920 --> 00:20:37.400]  那我不是不斷犯罪
[00:20:37.400 --> 00:20:40.600]  接著不斷求神去饒恕嗎
[00:20:40.600 --> 00:20:43.280]  在我身上也是這樣發生
[00:20:43.280 --> 00:20:45.440]  所以我們求主幫助我們
[00:20:45.440 --> 00:20:46.480]  在聖經裏面
[00:20:46.480 --> 00:20:49.240]  約翰一書一章九節裏面說到
[00:20:49.240 --> 00:20:51.640]  我們約認自己的罪
[00:20:51.640 --> 00:20:53.160]  神是信實的
[00:20:53.160 --> 00:20:54.360]  是公義的
[00:20:54.360 --> 00:20:56.000]  是必要赦免我們的罪
[00:20:56.000 --> 00:20:58.400]  洗淨我們一切的不義
[00:20:58.400 --> 00:21:03.760]  本來神公義必然需要去判決這個罪
[00:21:03.760 --> 00:21:05.040]  要刑罰的
[00:21:05.040 --> 00:21:08.800]  但正因為耶穌為了我們釘十字架
[00:21:08.800 --> 00:21:10.280]  完成了這個救贖
[00:21:10.280 --> 00:21:12.400]  以至神是信實
[00:21:12.400 --> 00:21:14.480]  因為這個罪已經解決了
[00:21:14.480 --> 00:21:15.360]  耶穌基督
[00:21:15.360 --> 00:21:16.800]  我們相信耶穌的時候
[00:21:16.800 --> 00:21:19.040]  就得到神的赦免
[00:21:19.040 --> 00:21:21.240]  所以我們就可以靠著這份的恩典
[00:21:21.240 --> 00:21:22.720]  我們去到神面前
[00:21:22.720 --> 00:21:24.960]  求神的寬恕
[00:21:24.960 --> 00:21:26.280]  當然我們可能會說
[00:21:26.280 --> 00:21:29.680]  會不會在此時不斷犯罪
[00:21:29.680 --> 00:21:32.160]  不斷求神去饒恕呢
[00:21:32.160 --> 00:21:33.680]  我們深信如果我們真是
[00:21:33.680 --> 00:21:37.840]  每一位我們真心去相信神的兒女的時候
[00:21:37.840 --> 00:21:42.360]  我們不會很忍心去傷我們的神的心
[00:21:42.360 --> 00:21:44.240]  有時我們承認我們真的軟弱
[00:21:44.240 --> 00:21:45.840]  犯罪跌倒
[00:21:45.840 --> 00:21:51.400]  但我們不忍心一次一次令到神傷心
[00:21:51.400 --> 00:21:53.720]  我們心裏面總會說
[00:21:53.720 --> 00:21:56.400]  求主幫助我,我不想去做
[00:21:56.400 --> 00:21:58.680]  我很想去做好
[00:21:58.680 --> 00:22:01.280]  求主你加力給我
[00:22:01.280 --> 00:22:04.360]  如果有人真是得罪你的話
[00:22:04.360 --> 00:22:08.320]  一直沒有道歉、沒有知錯
[00:22:08.320 --> 00:22:11.480]  是否代表著我們不饒恕對方呢
[00:22:11.480 --> 00:22:14.440]  我們深信耶穌在這次教導裏面
[00:22:14.440 --> 00:22:17.520]  祂是很想我們願意去饒恕
[00:22:17.520 --> 00:22:21.520]  並且積極地去幫助那些犯罪的人
[00:22:21.520 --> 00:22:24.000]  令到他們能夠回轉
[00:22:24.000 --> 00:22:28.200]  保羅亦同樣在二佛所書四章三十二節裏面提到
[00:22:28.200 --> 00:22:29.960]  教導我們門徒
[00:22:29.960 --> 00:22:31.480]  勸勉我們教會弟兄姊妹
[00:22:31.480 --> 00:22:33.360]  要以仁慈相待
[00:22:33.360 --> 00:22:34.880]  全憐憫的心
[00:22:34.880 --> 00:22:36.560]  彼此饒恕
[00:22:36.560 --> 00:22:40.640]  正如神在基督裏面饒恕了你們一樣
[00:22:40.640 --> 00:22:42.640]  還有保羅亦都是
[00:22:42.640 --> 00:22:45.040]  勸勉哥倫多教會的弟兄姊妹
[00:22:45.040 --> 00:22:48.120]  我們要用愛心去饒恕犯罪的弟兄
[00:22:48.120 --> 00:22:51.760]  免得撒旦趁著機會勝過我們
[00:22:51.760 --> 00:22:54.480]  因為我們不是不知道他們有詭計
[00:22:54.480 --> 00:22:55.480]  沒錯
[00:22:55.480 --> 00:22:59.520]  我們要有譴責、有勸戒
[00:22:59.520 --> 00:23:02.160]  一些犯罪的弟兄姊妹
[00:23:02.160 --> 00:23:05.400]  但當他們知錯、回轉的時候
[00:23:05.400 --> 00:23:06.960]  我們要接納他們
[00:23:06.960 --> 00:23:12.200]  不然他們心靈裏面更加被魔鬼撒旦攻擊
[00:23:12.200 --> 00:23:15.720]  以致他們不能再一次起身
[00:23:15.720 --> 00:23:21.880]  弟兄姊妹,不知道我們自己是否容易去饒恕人
[00:23:21.880 --> 00:23:25.400]  過去不知道有沒有人曾經傷害過你
[00:23:25.400 --> 00:23:27.920]  得罪你
[00:23:27.920 --> 00:23:29.680]  求神幫助我們
[00:23:29.680 --> 00:23:31.480]  在這一刻,在你心靈裏面
[00:23:31.480 --> 00:23:34.800]  有沒有一些對象、有沒有一些人物
[00:23:34.800 --> 00:23:37.400]  你發覺是神令你想起
[00:23:37.400 --> 00:23:41.240]  是很想你去饒恕他呢?
[00:23:41.240 --> 00:23:45.120]  我們怎樣可以提升我們饒恕人的能力呢?
[00:23:45.120 --> 00:23:47.320]  我們回想在主道文裏面
[00:23:47.320 --> 00:23:49.080]  我們都會知道
[00:23:49.080 --> 00:23:50.560]  耶穌基督教導我們
[00:23:50.560 --> 00:23:54.800]  「免我們的債,如同我們免了人的債」
[00:23:54.800 --> 00:23:57.840]  當我們不斷去求神去赦免我們的罪的時候
[00:23:57.840 --> 00:23:58.960]  我們回想
[00:23:58.960 --> 00:24:03.000]  對,我都是一個需要神去饒恕的人
[00:24:03.000 --> 00:24:04.560]  就求主幫助我
[00:24:04.560 --> 00:24:07.160]  在我生活的場景當中
[00:24:07.160 --> 00:24:10.600]  我們都向身邊去得罪我們的人
[00:24:10.600 --> 00:24:13.560]  都能夠饒恕對方
[00:24:13.560 --> 00:24:16.640]  還有就是耶穌基督在十字架上的榜樣
[00:24:16.640 --> 00:24:20.160]  他面對著仍然是在傷害他的兵丁
[00:24:20.160 --> 00:24:23.760]  他說:父啊!求你赦免他們
[00:24:23.760 --> 00:24:26.080]  因為他們所作的,他們不曉得
[00:24:26.080 --> 00:24:28.440]  即是說仍然在傷害他的人
[00:24:28.440 --> 00:24:30.720]  仍然未知錯的人
[00:24:30.720 --> 00:24:33.960]  耶穌已經有一個願意饒恕的心
[00:24:33.960 --> 00:24:36.040]  耶穌有赦罪的權柄
[00:24:36.040 --> 00:24:39.000]  但他將這件事交回給神
[00:24:39.000 --> 00:24:41.520]  父啊!赦免他們
[00:24:41.520 --> 00:24:44.000]  同樣都是一個很美好的榜樣
[00:24:44.000 --> 00:24:48.160]  我們知道赦罪的權柄唯有神可以做
[00:24:48.160 --> 00:24:49.440]  但很奇妙
[00:24:49.440 --> 00:24:54.320]  神竟然讓我們可以做的事就是饒恕
[00:24:54.320 --> 00:24:59.200]  我們就在這個饒恕上面好好學習
[00:24:59.200 --> 00:25:00.960]  還有就是如果饒恕了人
[00:25:00.960 --> 00:25:06.360]  會不會令他有好處呢?
[00:25:06.360 --> 00:25:08.600]  我發覺在個人的體會裏面
[00:25:08.600 --> 00:25:12.320]  有時如果心裏面真是饒恕一個人的時候
[00:25:12.320 --> 00:25:14.480]  其實反而自己是開心的
[00:25:14.480 --> 00:25:15.120]  為甚麼呢?
[00:25:15.120 --> 00:25:16.720]  因為當我們未饒恕的時候
[00:25:16.720 --> 00:25:19.840]  可能這個人經常都在我們的心裏面
[00:25:19.840 --> 00:25:23.200]  即是好像被困住了那樣
[00:25:23.200 --> 00:25:25.560]  我們有空走過看看
[00:25:25.560 --> 00:25:28.240]  你繼續在這裏,繼續困一下,繼續坐
[00:25:28.240 --> 00:25:30.600]  繼續坐牢
[00:25:30.600 --> 00:25:35.120]  但當你真心去釋放他,饒恕他的時候
[00:25:35.120 --> 00:25:37.400]  原來自己都會得到自由了
[00:25:37.400 --> 00:25:41.880]  因為不需要再去監視他了
[00:25:41.880 --> 00:25:43.280]  所以求主幫助我們
[00:25:43.280 --> 00:25:49.600]  願意在我們生命當中都能夠學習勸誡和饒恕
[00:25:49.600 --> 00:25:53.200]  如果真的有人一天七次地得罪人
[00:25:53.200 --> 00:25:55.080]  接著又悔改
[00:25:55.080 --> 00:25:57.800]  我們會不會產生懷疑呢?
[00:25:57.800 --> 00:26:00.480]  這個人是否真的會悔改呢?
[00:26:00.480 --> 00:26:01.640]  我這樣饒恕了他
[00:26:01.640 --> 00:26:04.080]  他會不會再重蹈覆轍
[00:26:04.080 --> 00:26:07.200]  又再傷害過我一次呢?
[00:26:07.200 --> 00:26:10.560]  原來饒恕人都需要多一樣東西
[00:26:10.560 --> 00:26:11.400]  是甚麼呢?
[00:26:11.400 --> 00:26:13.040]  接著經文第五節、六節
[00:26:13.040 --> 00:26:16.720]  我們發覺門徒向耶穌求一件事
[00:26:16.720 --> 00:26:18.000]  在第五節裏面
[00:26:18.000 --> 00:26:21.520]  使徒對主說,請加珍我們的信心
[00:26:21.520 --> 00:26:24.840]  主說,你們若有信心像一粒芥菜種
[00:26:24.840 --> 00:26:27.800]  就是對這棵桑樹說
[00:26:27.800 --> 00:26:31.000]  你要連根拔起,栽在海裏
[00:26:31.000 --> 00:26:33.600]  他也會聽從你們
[00:26:33.600 --> 00:26:37.160]  這節的經文幫助我們明白到原來
[00:26:37.160 --> 00:26:38.640]  雖然微小的信心
[00:26:38.640 --> 00:26:42.640]  也能夠靠著成就奇妙的事
[00:26:42.640 --> 00:26:44.040]  這路使徒是一個福數
[00:26:44.040 --> 00:26:45.800]  即是說不是單單一個使徒
[00:26:45.800 --> 00:26:47.360]  是一班的使徒
[00:26:47.360 --> 00:26:49.400]  聽了那麼多耶穌的教導之後
[00:26:49.400 --> 00:26:51.520]  他們發覺可能他們會知道
[00:26:51.520 --> 00:26:52.960]  耶穌這個吩咐
[00:26:52.960 --> 00:26:55.360]  可能靠自己的能力是做不到的
[00:26:55.360 --> 00:26:56.640]  他們信心不足
[00:26:56.640 --> 00:26:58.120]  於是就求耶穌
[00:26:58.120 --> 00:26:59.320]  耶穌說我們信心不足
[00:26:59.320 --> 00:27:01.440]  就求你加珍我們的信心
[00:27:01.440 --> 00:27:05.360]  以致我們可以遵行主你的吩咐
[00:27:05.360 --> 00:27:07.960]  但耶穌竟然討證他
[00:27:07.960 --> 00:27:10.680]  原來信心的功課
[00:27:10.680 --> 00:27:13.920]  並不是信心的多與少的問題
[00:27:13.920 --> 00:27:15.400]  耶穌所指出是
[00:27:15.400 --> 00:27:18.520]  就算你的信心像一粒芥菜種
[00:27:18.520 --> 00:27:19.760]  即是怎樣?
[00:27:19.760 --> 00:27:21.040]  即是很小一粒
[00:27:21.040 --> 00:27:22.720]  很小小的
[00:27:22.720 --> 00:27:25.720]  但種子有甚麼特色?
[00:27:25.720 --> 00:27:28.080]  它可以成長的
[00:27:28.080 --> 00:27:30.000]  雖然放在泥土裏面也看不到
[00:27:30.000 --> 00:27:31.600]  但它可以成長的
[00:27:31.600 --> 00:27:33.280]  可以生根發芽
[00:27:33.280 --> 00:27:36.680]  只要它是一粒真正的種子的時候
[00:27:36.680 --> 00:27:37.880]  就有用了
[00:27:37.880 --> 00:27:40.240]  所以原來神所體重的
[00:27:40.240 --> 00:27:44.960]  就是你根本你對神是否相信祂
[00:27:44.960 --> 00:27:48.760]  多過我們覺得自己的信心多與少
[00:27:48.760 --> 00:27:50.640]  如果我們對神有一個真誠
[00:27:50.640 --> 00:27:52.400]  真實的信心的時候
[00:27:52.400 --> 00:27:54.880]  哪怕是一棵桑樹
[00:27:54.880 --> 00:27:57.560]  它的根可以根深蒂固地
[00:27:57.560 --> 00:28:00.480]  在地土裏面不斷的生長
[00:28:00.480 --> 00:28:02.560]  可以有幾百年的生命
[00:28:02.560 --> 00:28:09.800]  但竟然可以將整棵放在海裏面栽種
[00:28:09.800 --> 00:28:11.400]  我們深信耶穌並不是要我們
[00:28:11.400 --> 00:28:13.840]  做一些很奇特、很奇怪的事
[00:28:13.840 --> 00:28:14.960]  乃是藉著這個比喻
[00:28:14.960 --> 00:28:16.040]  讓我們知道
[00:28:16.040 --> 00:28:19.560]  我們以為很艱難、很不行的事
[00:28:19.560 --> 00:28:21.360]  其實都可以透過這麼少的信心
[00:28:21.360 --> 00:28:22.880]  就可以去成就
[00:28:22.880 --> 00:28:24.880]  因為這個信心並不是關乎人
[00:28:24.880 --> 00:28:26.920]  自己的自信有多少
[00:28:26.920 --> 00:28:29.760]  或者我們個人的期望有多少
[00:28:29.760 --> 00:28:31.520]  原來這個信心就是說
[00:28:31.520 --> 00:28:33.320]  對象就是神
[00:28:33.320 --> 00:28:35.240]  我們不只是看自己
[00:28:35.240 --> 00:28:38.040]  我們所信的對象是神的時候
[00:28:38.040 --> 00:28:41.840]  原來我們就是信這位神
[00:28:41.840 --> 00:28:46.120]  所以不知為何今天在這一刻
[00:28:46.120 --> 00:28:48.720]  你面對著什麼問題
[00:28:48.720 --> 00:28:50.400]  你面對著什麼挑戰
[00:28:50.400 --> 00:28:53.520]  可能你都很想神加添你的信心
[00:28:53.520 --> 00:28:55.240]  來對面對
[00:28:55.240 --> 00:28:56.720]  求主幫助我們
[00:28:56.720 --> 00:29:00.520]  讓我們認定神在這裡
[00:29:00.520 --> 00:29:01.920]  神知道
[00:29:01.920 --> 00:29:03.920]  神亦都會看顧
[00:29:03.920 --> 00:29:06.840]  我們將整個事情交給神
[00:29:06.840 --> 00:29:08.440]  可能面對這件事情
[00:29:08.440 --> 00:29:11.400]  最後的結果並不是因為我的信心
[00:29:11.400 --> 00:29:13.160]  加真有多少
[00:29:13.160 --> 00:29:14.880]  有多少什麼方法
[00:29:14.880 --> 00:29:16.080]  有什麼途徑
[00:29:16.080 --> 00:29:18.720]  以至我足以能夠解決那件事
[00:29:18.720 --> 00:29:22.160]  乃是說我們將這件事交回給神
[00:29:22.160 --> 00:29:23.760]  因為神在這裡
[00:29:23.760 --> 00:29:26.520]  神會負責
[00:29:26.520 --> 00:29:29.800]  如果門徒遵行了主一切的吩咐
[00:29:29.800 --> 00:29:31.720]  寬恕了其他人
[00:29:31.720 --> 00:29:34.680]  亦都能夠明白到信心的功課
[00:29:34.680 --> 00:29:37.400]  透過這份信心的操練
[00:29:37.400 --> 00:29:41.880]  以至行了很多很大的很奇妙的事都好
[00:29:41.880 --> 00:29:44.200]  原來可能有機會
[00:29:44.200 --> 00:29:45.600]  衍生另一個問題
[00:29:45.600 --> 00:29:47.600]  是會有一個危機的
[00:29:47.600 --> 00:29:49.720]  有什麼危機呢
[00:29:49.720 --> 00:29:51.160]  可能亦都會
[00:29:51.160 --> 00:29:52.840]  好像法利財人一樣
[00:29:52.840 --> 00:29:54.400]  會質疑
[00:29:54.400 --> 00:29:58.040]  所以耶穌最後亦都以一個以僕人的比喻
[00:29:58.040 --> 00:30:00.080]  很想教導門徒
[00:30:00.080 --> 00:30:03.560]  一個不可以少的心態跟隨主
[00:30:03.560 --> 00:30:06.360]  就是一個謙卑和送福的功課
[00:30:06.360 --> 00:30:09.560]  經文去到第七節去到第十節
[00:30:09.560 --> 00:30:13.440]  這裡耶穌是以一個僕人的心態
[00:30:13.440 --> 00:30:18.640]  教導我們要去傳言謙卑送福地侍奉主
[00:30:18.640 --> 00:30:20.520]  第七到第十節裏面提到
[00:30:20.520 --> 00:30:24.320]  你們當中誰有僕人奸地或放羊
[00:30:24.320 --> 00:30:26.480]  從田裡回來就對他說
[00:30:26.480 --> 00:30:29.320]  你快下來坐下吃飯
[00:30:29.320 --> 00:30:30.880]  他是不對僕人說
[00:30:30.880 --> 00:30:33.520]  你給我預備飯
[00:30:33.520 --> 00:30:35.400]  束上帶子侍候我
[00:30:35.400 --> 00:30:36.800]  讓我吃喝原料
[00:30:36.800 --> 00:30:38.480]  你才可以吃嗎
[00:30:38.480 --> 00:30:40.880]  僕人照所吩咐的去做
[00:30:40.880 --> 00:30:43.040]  主人還謝謝他嗎
[00:30:43.040 --> 00:30:45.480]  這樣你們做原料一切所吩咐的
[00:30:45.480 --> 00:30:46.560]  要說
[00:30:46.560 --> 00:30:48.160]  我是無用的僕人
[00:30:48.160 --> 00:30:52.360]  所做的本是我們該做的
[00:30:52.360 --> 00:30:55.040]  大兄姊妹當你聽完這番說話的時候
[00:30:55.040 --> 00:30:57.360]  不知道你心裏面有什麼感受
[00:30:57.360 --> 00:31:02.320]  會不會覺得好像有一點不近人情呢
[00:31:02.320 --> 00:31:05.640]  如果我們今天面對我們的家蓉姐姐
[00:31:05.640 --> 00:31:06.560]  如果她做得很辛苦
[00:31:06.560 --> 00:31:09.480]  我們都會說買完菜流汗回來
[00:31:09.480 --> 00:31:11.360]  坐下來先休息一下
[00:31:11.360 --> 00:31:14.080]  然後才煮飯
[00:31:14.080 --> 00:31:17.360]  原來耶穌在這處所講的比喻
[00:31:17.360 --> 00:31:22.480]  其實是耶穌在用當時的一些社會現象
[00:31:22.480 --> 00:31:25.680]  一些奴隸制度來表達出
[00:31:25.680 --> 00:31:28.440]  當時原來的情況就是這樣的
[00:31:28.440 --> 00:31:30.600]  原來當時人對一些僕人
[00:31:30.600 --> 00:31:33.040]  一些奴隸就是這樣的
[00:31:33.040 --> 00:31:34.920]  覺得他們是沒有用的
[00:31:34.920 --> 00:31:36.360]  買回來的時候
[00:31:36.360 --> 00:31:41.120]  他們是要盡力做足所有的功夫
[00:31:41.120 --> 00:31:42.600]  做足功夫也好
[00:31:42.600 --> 00:31:44.320]  不需要感謝他們
[00:31:44.320 --> 00:31:46.600]  甚至要滿足主人
[00:31:46.600 --> 00:31:47.720]  我肚子餓
[00:31:47.720 --> 00:31:49.240]  你先滿足我的需要
[00:31:49.240 --> 00:31:50.560]  你肚子餓也好
[00:31:50.560 --> 00:31:52.680]  之後你才有得吃
[00:31:52.680 --> 00:31:56.440]  原來是當時這樣的情況
[00:31:56.440 --> 00:31:58.120]  但是主耶穌祂的心腸
[00:31:58.120 --> 00:32:00.600]  其實我們知道不是這樣的
[00:32:00.600 --> 00:32:02.320]  在《路加福音》第十二章
[00:32:02.320 --> 00:32:04.120]  原來教祖之前
[00:32:04.120 --> 00:32:06.880]  耶穌已經同樣講了另一個比喻
[00:32:06.880 --> 00:32:08.360]  他比喻到自己就是
[00:32:08.360 --> 00:32:09.840]  好像一個主人
[00:32:09.840 --> 00:32:10.840]  分宴完畢
[00:32:10.840 --> 00:32:12.040]  回到家的時候
[00:32:12.040 --> 00:32:13.960]  如果僕人都已經在等候
[00:32:13.960 --> 00:32:14.920]  警醒的話
[00:32:14.920 --> 00:32:16.080]  很快開門
[00:32:16.080 --> 00:32:17.880]  這個僕人會怎樣呢
[00:32:17.880 --> 00:32:19.720]  在《路加福音》第十二章三十五
[00:32:19.720 --> 00:32:21.400]  到四十節裡面提到
[00:32:21.400 --> 00:32:23.440]  主人會叫他們坐席
[00:32:23.440 --> 00:32:25.320]  自己束上腰帶
[00:32:25.320 --> 00:32:27.960]  前來事後他們
[00:32:27.960 --> 00:32:29.960]  耶穌基督在在地上面
[00:32:29.960 --> 00:32:31.960]  不斷傳導
[00:32:31.960 --> 00:32:33.800]  教導的時候
[00:32:33.800 --> 00:32:37.200]  另一方面也是以一個僕人的心態
[00:32:37.200 --> 00:32:38.960]  來服侍周遭的人
[00:32:38.960 --> 00:32:43.120]  這個也是我們很明確所知道的
[00:32:43.120 --> 00:32:45.000]  但是耶穌用這個比喻
[00:32:45.000 --> 00:32:47.080]  就是很想他們當時
[00:32:47.080 --> 00:32:48.880]  要很清晰去明白
[00:32:48.880 --> 00:32:50.920]  原來主人和僕人
[00:32:50.920 --> 00:32:54.960]  真的有這樣的明確的分界線
[00:32:54.960 --> 00:32:57.560]  耶穌基督是很想用這個比喻
[00:32:57.560 --> 00:33:02.280]  去指斥當時一班在信仰上面
[00:33:02.280 --> 00:33:03.960]  應該是領袖來的
[00:33:03.960 --> 00:33:07.160]  但是卻是衍生了驕傲的一班人
[00:33:07.160 --> 00:33:10.720]  特別是指導法律錯人和律法司
[00:33:10.720 --> 00:33:13.920]  同樣就是同時警戒門徒
[00:33:13.920 --> 00:33:20.320]  千萬不要受他們這樣的壞榜樣去影響
[00:33:20.320 --> 00:33:22.760]  所以主人所提醒門徒
[00:33:22.760 --> 00:33:25.440]  就算用了神真實的信心
[00:33:25.440 --> 00:33:27.760]  為主做了多少偉大的工作
[00:33:27.760 --> 00:33:30.240]  承做了多少奇妙的事也好
[00:33:30.240 --> 00:33:33.480]  不可以因為這樣而抬舉自己
[00:33:33.480 --> 00:33:37.120]  以免衍生在屬靈裡面的驕傲
[00:33:37.120 --> 00:33:37.760]  其實我們知道
[00:33:37.760 --> 00:33:39.400]  原來神的救贖的計劃
[00:33:39.400 --> 00:33:44.360]  由始至終都是神自己的工作
[00:33:44.360 --> 00:33:46.960]  沒錯 我們可以在當中
[00:33:46.960 --> 00:33:49.280]  神給我們機會一起去侍奉
[00:33:49.280 --> 00:33:50.320]  但是我們還是見證神
[00:33:50.320 --> 00:33:53.480]  祂自己奇妙的作為
[00:33:53.480 --> 00:34:00.040]  當如果一個神的僕人信徒不明確
[00:34:00.040 --> 00:34:01.880]  有這樣的分界線的時候
[00:34:01.880 --> 00:34:03.440]  可能有時候我們會
[00:34:03.440 --> 00:34:05.040]  為神做了事之後
[00:34:05.040 --> 00:34:06.480]  我們會小心
[00:34:06.480 --> 00:34:08.040]  可能有功利主義的
[00:34:08.040 --> 00:34:11.000]  即是說神啊 我做了這麼多事
[00:34:11.000 --> 00:34:13.040]  求祢祝福我多些
[00:34:13.040 --> 00:34:16.200]  或者我心裡面有個願望
[00:34:16.200 --> 00:34:18.840]  因為我為祢做了這些事
[00:34:18.840 --> 00:34:21.440]  祢為我成就
[00:34:21.440 --> 00:34:22.760]  我們要小心
[00:34:22.760 --> 00:34:26.560]  其實我們人都是虧欠了神很多
[00:34:26.560 --> 00:34:29.200]  我們本身犯罪墮落
[00:34:29.200 --> 00:34:31.080]  我們被神去刑罰的時候
[00:34:31.080 --> 00:34:35.000]  本來就已經是要接受永遠的刑罰
[00:34:35.000 --> 00:34:37.200]  但是神藉著耶穌基督的救恩
[00:34:37.200 --> 00:34:38.880]  拯救了我們
[00:34:38.880 --> 00:34:41.400]  我們就是一群蒙因的罪人
[00:34:41.400 --> 00:34:42.320]  所以無論怎樣
[00:34:42.320 --> 00:34:45.960]  我們傾盡我們所有一切去侍奉神的時候
[00:34:45.960 --> 00:34:49.040]  其實都是應該的
[00:34:49.040 --> 00:34:50.600]  所以透過這個比喻
[00:34:50.600 --> 00:34:52.600]  也讓我們學習
[00:34:52.600 --> 00:34:55.440]  主人先吃 僕人後來吃
[00:34:55.440 --> 00:34:57.640]  就讓我們在侍奉過程裡面
[00:34:57.640 --> 00:35:02.080]  先問神祂所喜悅的心意是怎樣的呢
[00:35:02.080 --> 00:35:06.960]  祂先滿足了主耶穌
[00:35:06.960 --> 00:35:08.960]  明白祂的心意
[00:35:08.960 --> 00:35:11.560]  接著我們小心有討價還價
[00:35:11.560 --> 00:35:13.760]  這樣的侍奉的心態
[00:35:13.760 --> 00:35:14.960]  如果不是神的憐憫
[00:35:14.960 --> 00:35:16.680]  神賜給我們有機會
[00:35:16.680 --> 00:35:19.040]  我們就今天沒有機會來侍奉祂
[00:35:19.040 --> 00:35:20.360]  全是恩典
[00:35:20.360 --> 00:35:22.600]  所以我們都來對祂珍惜
[00:35:22.600 --> 00:35:23.200]  我們可以檢視
[00:35:23.200 --> 00:35:25.840]  今天我們侍奉的動機是怎樣的呢
[00:35:25.840 --> 00:35:27.280]  求主幫助我們
[00:35:27.280 --> 00:35:29.000]  正正因為祂是神
[00:35:29.000 --> 00:35:31.000]  是傳言聖潔
[00:35:31.000 --> 00:35:32.800]  滿有權能的神
[00:35:32.800 --> 00:35:35.280]  竟然給我們機會去侍奉祂
[00:35:35.280 --> 00:35:39.200]  我們帶著這份那麼榮耀的身份
[00:35:39.200 --> 00:35:40.440]  神給機會
[00:35:40.440 --> 00:35:44.160]  我們就甘心樂意去侍奉主
[00:35:44.160 --> 00:35:45.320]  侍奉了一切之後
[00:35:45.320 --> 00:35:47.160]  我們記得我們說
[00:35:47.160 --> 00:35:48.440]  我們所做的
[00:35:48.440 --> 00:35:51.680]  本是我們該做的
[00:35:51.680 --> 00:35:52.880]  親愛的弟兄姊妹
[00:35:52.880 --> 00:35:55.400]  可能世界的價值觀
[00:35:55.400 --> 00:36:03.000]  它是會不斷地要抬舉人的自信
[00:36:03.000 --> 00:36:04.760]  令到你有信心
[00:36:04.760 --> 00:36:08.680]  或者很想我們更加的滿有權力
[00:36:08.680 --> 00:36:11.320]  更加的成功
[00:36:11.320 --> 00:36:14.960]  也充滿著很多的令人會跌倒的陷阱
[00:36:14.960 --> 00:36:17.840]  但發覺原來我們跟從主的門徒
[00:36:17.840 --> 00:36:19.160]  我們要調轉
[00:36:19.160 --> 00:36:20.840]  我們要小心
[00:36:20.840 --> 00:36:22.280]  不要令人犯罪
[00:36:22.280 --> 00:36:24.000]  我們自己不要跌倒
[00:36:24.000 --> 00:36:27.840]  我們要將信心放在神的裡面
[00:36:27.840 --> 00:36:29.760]  我們在世所有的工作
[00:36:29.760 --> 00:36:32.600]  我們知道是神給我們的機會
[00:36:32.600 --> 00:36:35.200]  我們要將榮耀歸給神
[00:36:35.200 --> 00:36:37.000]  求主去引導我們
[00:36:37.000 --> 00:36:39.320]  讓我們憑著這些心態
[00:36:39.320 --> 00:36:40.960]  去服侍主
[00:36:40.960 --> 00:36:42.200]  去跟隨主
