
[00:00:00.000 --> 00:00:01.560]  各位大型節目平安
[00:18:42.200 --> 00:18:43.800]  吊吊吊吊才吞下去的
[00:18:43.800 --> 00:18:45.200]  牠的喉嚨夠大
[00:18:45.200 --> 00:18:46.920]  將牠吞下去
[00:18:46.920 --> 00:18:48.360]  好像我們吞藥丸一樣
[00:18:48.360 --> 00:18:49.320]  太大也吞不下去
[00:18:49.320 --> 00:18:51.040]  我們要弄碎它
[00:18:51.040 --> 00:18:52.560]  但是這條魚的喉嚨
[00:18:52.560 --> 00:18:55.400]  是將約拿沒有受傷害的
[00:18:55.400 --> 00:18:57.640]  就吞下去肚子
[00:18:57.640 --> 00:18:58.640]  反而吞在肚子裡
[00:18:58.640 --> 00:18:59.880]  牠就麻煩一點了
[00:18:59.880 --> 00:19:01.440]  聖經形容牠整個頭
[00:19:01.440 --> 00:19:03.720]  又被海草纏住
[00:19:03.720 --> 00:19:06.520]  魚肚裡面的味道不要聞
[00:19:06.520 --> 00:19:08.800]  牠覺得自己進入了深淵
[00:19:08.800 --> 00:19:11.720]  好像在地獄裡面一樣
[00:19:11.720 --> 00:19:13.280]  但是神很奇妙
[00:19:13.280 --> 00:19:14.200]  不要吞你這麼久
[00:19:14.200 --> 00:19:15.280]  三天三夜就夠了
[00:19:15.280 --> 00:19:17.120]  如果吞牠三十天
[00:19:17.120 --> 00:19:19.080]  就被魚的胃液
[00:19:19.080 --> 00:19:21.400]  什麼液都消化了
[00:19:21.400 --> 00:19:22.320]  三天就夠了
[00:19:22.320 --> 00:19:23.680]  三天三夜
[00:19:23.680 --> 00:19:24.880]  然後
[00:19:24.880 --> 00:19:26.640]  神就吩咐魚
[00:19:26.640 --> 00:19:28.800]  你將約拿吐出來
[00:19:28.800 --> 00:19:31.240]  但是不要吐在大海中間
[00:19:31.240 --> 00:19:32.720]  吐在哪裡?
[00:19:32.720 --> 00:19:34.640]  旱地
[00:19:34.640 --> 00:19:36.520]  就是乾的地方
[00:19:36.520 --> 00:19:38.280]  就是說不只是
[00:19:38.280 --> 00:19:40.720]  近海邊就游回去
[00:19:40.720 --> 00:19:42.560]  可能牠也累到不懂游
[00:19:42.560 --> 00:19:44.080]  旱地就是說
[00:19:44.080 --> 00:19:46.360]  游到海灘
[00:19:46.360 --> 00:19:48.240]  游到沙灘上面
[00:19:48.240 --> 00:19:49.680]  就是前面
[00:19:49.680 --> 00:19:51.160]  等牠自己一起來
[00:19:51.160 --> 00:19:52.480]  吐了之後
[00:19:52.480 --> 00:19:53.840]  牠就可以啪啪啪啪
[00:19:53.840 --> 00:19:56.480]  沙就可以翻身走路
[00:19:56.480 --> 00:19:59.040]  神真的安排得很細緻
[00:19:59.040 --> 00:20:00.680]  很微妙
[00:20:00.680 --> 00:20:01.360]  那就好了
[00:20:01.360 --> 00:20:02.080]  牠真的聽話
[00:20:02.080 --> 00:20:03.200]  沒辦法不聽
[00:20:03.200 --> 00:20:04.440]  受這麼大的教訓
[00:20:04.440 --> 00:20:05.240]  就去了
[00:20:05.240 --> 00:20:06.160]  牠一傳道
[00:20:06.160 --> 00:20:07.320]  大家知道
[00:20:07.320 --> 00:20:08.880]  牠一去到尼日未盛
[00:20:08.880 --> 00:20:10.440]  傳福音的時候
[00:20:10.440 --> 00:20:11.840]  牠說你們要滅亡了
[00:20:11.840 --> 00:20:12.600]  三十天之內
[00:20:12.600 --> 00:20:13.520]  你們要滅亡了
[00:20:13.520 --> 00:20:13.880]  哇
[00:20:13.880 --> 00:20:15.080]  皇帝很害怕
[00:20:15.080 --> 00:20:17.240]  那些人民百姓更害怕
[00:20:17.240 --> 00:20:18.920]  所以就吩咐了
[00:20:18.920 --> 00:20:19.800]  皇帝說
[00:20:19.800 --> 00:20:21.480]  你們從我開始
[00:20:21.480 --> 00:20:22.400]  我帶頭
[00:20:22.400 --> 00:20:23.800]  你們全部人
[00:20:23.800 --> 00:20:26.400]  無論是男女小孩
[00:20:26.400 --> 00:20:28.200]  無論是生畜
[00:20:28.200 --> 00:20:29.880]  牛啊羊啊什麼都好
[00:20:29.880 --> 00:20:32.880]  全部要披麻蒙灰
[00:20:32.880 --> 00:20:33.840]  悔改
[00:20:33.840 --> 00:20:35.680]  在神面前悔改
[00:20:35.680 --> 00:20:36.760]  結果
[00:20:36.760 --> 00:20:39.160]  神看到他們悔改的心
[00:20:39.160 --> 00:20:45.080]  就真的免了他們的刑罰和審判
[00:20:45.080 --> 00:20:46.280]  有人開心
[00:20:46.280 --> 00:20:48.160]  有人也不開心
[00:20:48.160 --> 00:20:50.320]  那個不開心的人就是楊娜
[00:20:50.320 --> 00:20:51.840]  很不開心
[00:20:51.840 --> 00:20:53.520]  神我說了你
[00:20:53.520 --> 00:20:55.960]  你為什麼要差我去這個地方
[00:20:55.960 --> 00:20:57.960]  向我的敵人傳福音呢
[00:20:57.960 --> 00:20:58.920]  他們這麼可惡
[00:20:58.920 --> 00:21:01.520]  應該要受刑罰的
[00:21:01.520 --> 00:21:02.600]  現在你看看
[00:21:02.600 --> 00:21:04.320]  我一傳他們相信了
[00:21:04.320 --> 00:21:06.640]  而且還可以得拯救
[00:21:06.640 --> 00:21:07.760]  我真的很不滿意
[00:21:07.760 --> 00:21:10.320]  我真的沒辦法可以接受
[00:21:10.320 --> 00:21:13.240]  他就坐在那裡發怒發脾氣
[00:21:13.240 --> 00:21:15.840]  神就很疼愛這個先知
[00:21:15.840 --> 00:21:17.480]  他知道他有這種
[00:21:17.480 --> 00:21:21.320]  真的是情緒和掙扎
[00:21:21.320 --> 00:21:23.560]  結果神就安排一下這裡
[00:21:23.560 --> 00:21:26.000]  一棵小樹
[00:21:26.000 --> 00:21:27.680]  一棵小植物
[00:21:27.680 --> 00:21:29.960]  突然間長得很高很高
[00:21:29.960 --> 00:21:33.240]  可以高到像一把雨傘擋住楊娜
[00:21:33.240 --> 00:21:34.120]  哇
[00:21:34.120 --> 00:21:36.560]  楊娜就很開心
[00:21:36.560 --> 00:21:38.240]  你會不會覺得人生
[00:21:38.240 --> 00:21:40.320]  好像有雨傘有雨傘
[00:21:40.320 --> 00:21:42.240]  擋住你很舒服
[00:21:42.240 --> 00:21:44.360]  很安全很安穩
[00:21:44.360 --> 00:21:46.840]  你會不會覺得很開心
[00:21:46.840 --> 00:21:48.040]  但是
[00:21:48.040 --> 00:21:48.960]  看看下一章
[00:21:48.960 --> 00:21:50.800]  第四章第七節
[00:21:50.800 --> 00:21:52.160]  次日黎明
[00:21:52.160 --> 00:21:55.120]  神卻是安排一條蟲子
[00:21:55.120 --> 00:21:57.120]  咬這棵皮麻
[00:21:57.120 --> 00:21:59.040]  以至牠枯骨了
[00:21:59.040 --> 00:22:00.640]  就是乾了
[00:22:00.640 --> 00:22:01.960]  白天出來的時候
[00:22:01.960 --> 00:22:04.080]  神安排炎熱的東風
[00:22:04.080 --> 00:22:06.640]  白天佈了楊娜的頭
[00:22:06.640 --> 00:22:08.080]  使她發昏
[00:22:08.080 --> 00:22:09.520]  她就為自己求死
[00:22:09.520 --> 00:22:13.400]  說我死了比活著還好
[00:22:13.400 --> 00:22:16.040]  楊娜就是這樣去求死
[00:22:16.040 --> 00:22:19.880]  就是說我為你做了這麼大的事
[00:22:19.880 --> 00:22:22.280]  現在坐得安樂樂讓我開開心心
[00:22:22.280 --> 00:22:23.960]  有些事情遮一下也好
[00:22:23.960 --> 00:22:25.400]  誰知神為了要
[00:22:25.400 --> 00:22:29.400]  讓她再學一個功課
[00:22:29.400 --> 00:22:31.280]  就安排一條蟲子
[00:22:31.280 --> 00:22:33.840]  剛才就安排一條大魚
[00:22:33.840 --> 00:22:35.400]  一棵植物
[00:22:35.400 --> 00:22:37.400]  現在就安排一條蟲子
[00:22:37.400 --> 00:22:38.320]  就來咬
[00:22:38.320 --> 00:22:41.360]  咬到這棵植物死了
[00:22:41.360 --> 00:22:43.320]  而且白天出來的時候
[00:22:43.320 --> 00:22:46.680]  神又安排炎熱的東風
[00:22:46.680 --> 00:22:47.800]  不只是熱
[00:22:47.800 --> 00:22:49.880]  是炎熱的東風
[00:22:49.880 --> 00:22:53.840]  又曬又被風刺痛身體
[00:22:53.840 --> 00:22:56.280]  使她真的發昏
[00:22:56.280 --> 00:22:57.640]  頭昏腦脹
[00:22:57.640 --> 00:22:59.640]  她就說我不要活了
[00:22:59.640 --> 00:23:01.560]  活得這麼辛苦
[00:23:01.560 --> 00:23:02.640]  你有沒有試過
[00:23:02.640 --> 00:23:05.880]  熱到我不想做人了
[00:23:05.880 --> 00:23:08.520]  冷到我不想做人了
[00:23:08.520 --> 00:23:11.600]  因為當你真的去到一個處境
[00:23:11.600 --> 00:23:13.600]  沒辦法忍受的時候
[00:23:13.600 --> 00:23:16.360]  你真的會很想結合
[00:23:16.360 --> 00:23:17.480]  很想放棄
[00:23:17.480 --> 00:23:19.640]  不做人就算了
[00:23:19.640 --> 00:23:22.200]  或者讓人在你身邊激怒你
[00:23:22.200 --> 00:23:24.200]  你最愛的人激怒你
[00:23:24.200 --> 00:23:26.760]  激到你真的不想做人了
[00:23:26.760 --> 00:23:28.680]  快回去見天父
[00:23:28.680 --> 00:23:31.000]  會的
[00:23:31.000 --> 00:23:34.360]  但是你看到神在掌權
[00:23:34.360 --> 00:23:37.560]  神藉著這些魚
[00:23:37.560 --> 00:23:39.640]  風浪、魚
[00:23:39.640 --> 00:23:41.920]  還有植物
[00:23:41.920 --> 00:23:45.840]  昆蟲、蟲子、風
[00:23:45.840 --> 00:23:47.760]  來成就一件事是什麼呢
[00:23:47.760 --> 00:23:49.040]  告訴楊娜
[00:23:49.040 --> 00:23:50.040]  楊娜
[00:23:50.040 --> 00:23:53.600]  我是大自然的主宰
[00:23:53.600 --> 00:23:57.200]  我是創造萬物的主宰
[00:23:57.200 --> 00:23:59.840]  我尚且這麼愛惜
[00:23:59.840 --> 00:24:02.800]  這些尼尼美人
[00:24:02.800 --> 00:24:06.600]  她說他們那裡有12萬的人
[00:24:06.600 --> 00:24:08.640]  不懂得分左右手
[00:24:08.640 --> 00:24:11.120]  原因就是說他們是小十一
[00:24:11.120 --> 00:24:12.480]  很無知
[00:24:12.480 --> 00:24:13.600]  很無能
[00:24:13.600 --> 00:24:15.600]  我怎麼會不拯救他們呢
[00:24:15.600 --> 00:24:17.840]  你也這麼著急為了一條蟲
[00:24:17.840 --> 00:24:19.680]  咬死了這棵樹
[00:24:19.680 --> 00:24:20.800]  你這麼生氣
[00:24:20.800 --> 00:24:23.320]  生氣到要求死
[00:24:23.320 --> 00:24:25.280]  你看那些人又如何呢
[00:24:25.280 --> 00:24:28.720]  所以神就給楊娜去做功課
[00:24:28.720 --> 00:24:30.080]  就是說
[00:24:30.080 --> 00:24:32.160]  神愛世人
[00:24:32.160 --> 00:24:35.720]  神愛祂自己所創造的人類
[00:24:35.720 --> 00:24:38.640]  今天我們也要真的明白
[00:24:38.640 --> 00:24:40.720]  神愛每一個
[00:24:40.720 --> 00:24:41.960]  我們一直在推動
[00:24:41.960 --> 00:24:43.440]  陸長一直在推動
[00:24:43.440 --> 00:24:45.440]  你今年裡面很想哪個人得救
[00:24:45.440 --> 00:24:47.360]  順著呢
[00:24:47.360 --> 00:24:49.120]  一個
[00:24:49.120 --> 00:24:50.360]  先一個
[00:24:50.360 --> 00:24:52.840]  不要說兩個、三個、四個
[00:24:52.840 --> 00:24:55.000]  有哪個人你很想他快點得救
[00:24:55.000 --> 00:24:58.400]  在今年裡面
[00:24:58.400 --> 00:24:59.680]  祈禱
[00:24:59.680 --> 00:25:01.440]  我們一直在推祈禱
[00:25:01.440 --> 00:25:03.120]  還有當然在祈禱裡面
[00:25:03.120 --> 00:25:06.040]  神啊你怎麼用我去帶他得救呢
[00:25:06.040 --> 00:25:08.120]  或者說神啊求你
[00:25:08.120 --> 00:25:10.600]  差派人去叫他聽到福音
[00:25:10.600 --> 00:25:13.160]  叫他能夠軟化下來
[00:25:13.160 --> 00:25:16.320]  有一些可能是你身邊最愛的人
[00:25:16.320 --> 00:25:20.160]  有一些可能是你身邊最不喜歡的人
[00:25:20.160 --> 00:25:23.240]  但是我們要真的有一顆神的心
[00:25:23.240 --> 00:25:26.800]  就是要去拯救世人
[00:25:26.800 --> 00:25:28.360]  好了
[00:25:28.360 --> 00:25:30.200]  看第三點
[00:25:30.200 --> 00:25:32.080]  在患難裡面
[00:25:32.080 --> 00:25:35.520]  我們有萬鈞的搖滑同在
[00:25:35.520 --> 00:25:36.760]  在患難裡面
[00:25:36.760 --> 00:25:39.640]  我們有萬鈞的搖滑同在
[00:25:39.640 --> 00:25:41.880]  剛才看完《創世記》、《陳創造》
[00:25:41.880 --> 00:25:43.240]  看完《若拿書》
[00:25:43.240 --> 00:25:45.040]  現在我們看詩篇
[00:25:45.040 --> 00:25:47.040]  請大家來讀詩篇
[00:25:47.040 --> 00:25:49.080]  四十六篇第一節
[00:25:49.080 --> 00:25:50.920]  現在先讀一到三節好嗎
[00:25:50.920 --> 00:25:52.280]  一起讀吧
[00:25:52.280 --> 00:25:55.000]  可拉後蕊的思覺
[00:25:55.000 --> 00:25:56.640]  交與靈長
[00:25:56.640 --> 00:25:58.640]  調用淚音
[00:25:58.640 --> 00:26:01.320]  神是我們的避難所
[00:26:01.320 --> 00:26:03.320]  是我們的力量
[00:26:03.320 --> 00:26:07.200]  是我們在患難中隨時的幫助
[00:26:07.200 --> 00:26:09.880]  所以地需改變
[00:26:09.880 --> 00:26:12.880]  山須搖動到海心
[00:26:12.880 --> 00:26:16.960]  其中的水須烹烹翻騰
[00:26:16.960 --> 00:26:20.440]  山須因海象而顫抖
[00:26:20.440 --> 00:26:22.720]  我們也不害怕
[00:26:22.720 --> 00:26:23.760]  這套《世拉》
[00:26:23.760 --> 00:26:25.040]  不要不讀《世拉》
[00:26:25.040 --> 00:26:25.640]  讀完它
[00:26:25.640 --> 00:26:26.360]  為什麼呢
[00:26:26.360 --> 00:26:27.960]  原來《世拉》
[00:26:27.960 --> 00:26:31.720]  是古時希伯來文裡面的音樂符號
[00:26:31.720 --> 00:26:34.680]  詩篇的作者
[00:26:34.680 --> 00:26:37.080]  他用唱歌、歌唱
[00:26:37.080 --> 00:26:39.520]  以及配樂來敬拜神
[00:26:39.520 --> 00:26:41.760]  在音樂進行裡面
[00:26:41.760 --> 00:26:43.840]  他有稍停一停
[00:26:43.840 --> 00:26:45.200]  暫停一停
[00:26:45.200 --> 00:26:47.800]  然後繼續演奏或者演唱
[00:26:47.800 --> 00:26:50.000]  所以一般《世拉》
[00:26:50.000 --> 00:26:52.880]  被認為是幽子符
[00:26:52.880 --> 00:26:55.400]  表示你默想一下
[00:26:55.400 --> 00:26:57.280]  你停頓一下
[00:26:57.280 --> 00:27:00.520]  或者說配樂裡面的一個過門
[00:27:00.520 --> 00:27:03.800]  所以我們拿著一首歌要唱
[00:27:03.800 --> 00:27:04.960]  望一望下去
[00:27:04.960 --> 00:27:05.480]  嘩
[00:27:05.480 --> 00:27:07.360]  也沒有幽子符的
[00:27:07.360 --> 00:27:08.560]  也不能停的
[00:27:08.560 --> 00:27:10.840]  如果每個巴掌都直下
[00:27:10.840 --> 00:27:14.800]  你會發覺唱得很氣促
[00:27:14.800 --> 00:27:16.240]  但有一些幽子符
[00:27:16.240 --> 00:27:17.080]  你會發覺
[00:27:17.080 --> 00:27:18.960]  先停一停
[00:27:18.960 --> 00:27:20.040]  吸一口氣
[00:27:20.040 --> 00:27:21.640]  深呼吸一下
[00:27:21.640 --> 00:27:25.080]  然後聽聽裡面有什麼配樂
[00:27:25.080 --> 00:27:26.560]  可能還有音樂
[00:27:26.560 --> 00:27:29.600]  還有第二個樂器來吹
[00:27:29.600 --> 00:27:32.040]  所以不要不理《世拉》
[00:27:32.040 --> 00:27:34.640]  這一篇詩篇有兩個《世拉》
[00:27:34.640 --> 00:27:37.840]  所以將這篇詩分成三段
[00:27:37.840 --> 00:27:39.200]  第一段是什麼呢?
[00:27:39.200 --> 00:27:40.080]  剛才你讀過了
[00:27:40.080 --> 00:27:42.400]  神是我們的避難所
[00:27:42.400 --> 00:27:45.360]  所以在驚濤駭浪裡面
[00:27:45.360 --> 00:27:47.280]  也不懼怕
[00:27:47.280 --> 00:27:50.240]  通常人們說這一篇詩篇
[00:27:50.240 --> 00:27:52.840]  是避老之前的作品
[00:27:52.840 --> 00:27:56.520]  而避難所是那些隱密處
[00:27:56.520 --> 00:27:57.720]  隱蔽的地方
[00:27:57.720 --> 00:28:00.440]  可能在山的上面
[00:28:00.440 --> 00:28:02.160]  山洞裡面
[00:28:02.160 --> 00:28:03.960]  或者在堡壘裡面
[00:28:03.960 --> 00:28:05.680]  這是避難所
[00:28:05.680 --> 00:28:08.520]  隨時的幫助就是一些及時
[00:28:08.520 --> 00:28:11.880]  你可以馬上拿到的幫助
[00:28:11.880 --> 00:28:15.920]  還有這裏說群山都要
[00:28:15.920 --> 00:28:18.560]  下去海裡面
[00:28:18.560 --> 00:28:19.680]  這不是只有一座山
[00:28:19.680 --> 00:28:22.400]  是所有的山都下去海裡面
[00:28:22.400 --> 00:28:24.560]  而且那些海浪是有聲音的
[00:28:24.560 --> 00:28:26.520]  我喜歡行海邊的
[00:28:26.520 --> 00:28:28.760]  但是有時候如果是颱風的時候
[00:28:28.760 --> 00:28:30.760]  我記得有一次真的很勇
[00:28:30.760 --> 00:28:31.960]  我天天都去
[00:28:31.960 --> 00:28:33.360]  所以就照去
[00:28:33.360 --> 00:28:36.840]  去到圖倫斯海灘走到雷多諾海灘這樣說
[00:28:36.840 --> 00:28:38.920]  一走去圖倫斯海灘你會發覺
[00:28:38.920 --> 00:28:40.920]  哇 有大風
[00:28:40.920 --> 00:28:43.360]  有海浪聲
[00:28:43.360 --> 00:28:44.800]  聲音很大
[00:28:44.800 --> 00:28:46.200]  是很美的
[00:28:46.200 --> 00:28:48.800]  我覺得很偉大 很宏偉
[00:28:48.800 --> 00:28:50.160]  浪很高的
[00:28:50.160 --> 00:28:53.160]  但是聲音很可怕
[00:28:53.160 --> 00:28:54.360]  翻騰
[00:28:54.360 --> 00:28:56.080]  好像一個騷亂
[00:28:56.080 --> 00:28:57.920]  一個混亂那樣
[00:28:57.920 --> 00:29:00.040]  其實這裏是描述地震
[00:29:00.040 --> 00:29:03.360]  和洪水這一類的天災
[00:29:03.360 --> 00:29:05.120]  而當時的人
[00:29:05.120 --> 00:29:07.000]  把海當成什麼呢
[00:29:07.000 --> 00:29:10.080]  是混沌的毀滅力量
[00:29:10.080 --> 00:29:11.080]  毀滅的力量
[00:29:11.080 --> 00:29:12.960]  所以在這個背景之下
[00:29:12.960 --> 00:29:17.080]  更加是恐怖的情景
[00:29:17.080 --> 00:29:18.440]  有人很喜歡住海邊
[00:29:18.440 --> 00:29:20.760]  海邊真的很美 很寧靜
[00:29:20.760 --> 00:29:24.520]  很寬闊
[00:29:24.520 --> 00:29:25.560]  你看到整個海洋
[00:29:25.560 --> 00:29:27.080]  你的心空都闊了
[00:29:27.080 --> 00:29:28.640]  但是我們一路走
[00:29:28.640 --> 00:29:30.160]  跟我們走的人就說
[00:29:30.160 --> 00:29:33.120]  其實都不要住那麼近海邊
[00:29:33.120 --> 00:29:34.720]  如果海嘯怎麼辦
[00:29:34.720 --> 00:29:38.960]  哇 你那座屋就衝了不知道去哪裡
[00:29:38.960 --> 00:29:41.120]  所以其實海是好的
[00:29:41.120 --> 00:29:41.840]  但是你知不知道
[00:29:41.840 --> 00:29:43.880]  有些人小時候都教我們
[00:29:43.880 --> 00:29:45.360]  欺山莫什麼
[00:29:45.360 --> 00:29:46.680]  欺水
[00:29:46.680 --> 00:29:47.960]  所以整天我想
[00:29:47.960 --> 00:29:50.920]  為什麼要說這句話給小孩子聽呢
[00:29:50.920 --> 00:29:51.960]  我想我們的父母
[00:29:51.960 --> 00:29:53.600]  那些祖父母怕我們怎麼辦呢
[00:29:53.600 --> 00:29:55.080]  不是走上山玩
[00:29:55.080 --> 00:29:56.440]  是走下水玩
[00:29:56.440 --> 00:29:57.880]  走到海邊玩
[00:29:57.880 --> 00:29:59.720]  就救不了你了
[00:29:59.720 --> 00:30:01.440]  所以一路的觀念就是說
[00:30:01.440 --> 00:30:04.760]  海是比山更加危險的
[00:30:04.760 --> 00:30:06.960]  因為它是動盪的
[00:30:06.960 --> 00:30:08.800]  是會變的
[00:30:08.800 --> 00:30:09.960]  好了 那就讀了
[00:30:09.960 --> 00:30:12.680]  46篇第4567
[00:30:12.680 --> 00:30:14.560]  一起來讀
[00:30:14.560 --> 00:30:16.040]  有一道河
[00:30:16.040 --> 00:30:17.720]  這河的分差
[00:30:17.720 --> 00:30:19.960]  使神的城寬起
[00:30:19.960 --> 00:30:24.400]  這城就是至高者居住的聖所
[00:30:24.400 --> 00:30:28.280]  神在其中 城必不動搖
[00:30:28.280 --> 00:30:32.440]  到天一亮 神必幫助者成
[00:30:32.440 --> 00:30:36.160]  外邦圈揚 列國動搖
[00:30:36.160 --> 00:30:39.640]  神發聲 地變融化
[00:30:39.640 --> 00:30:43.600]  萬鈞之夜禍華 與我們同在
[00:30:43.600 --> 00:30:47.600]  瓦閣的神 是我們的避難所
[00:30:47.600 --> 00:30:48.520]  這裡提到
[00:30:48.520 --> 00:30:49.720]  小孩子真好
[00:30:49.720 --> 00:30:51.160]  你們比我更厲害
[00:30:51.160 --> 00:30:52.480]  我還沒讀 你讀了
[00:30:52.480 --> 00:30:56.400]  這裡第二個世拉就是把這篇詩分為第二段
[00:30:56.400 --> 00:30:57.720]  第二段是什麼呢
[00:30:57.720 --> 00:31:00.560]  神同在的城來的
[00:31:00.560 --> 00:31:03.160]  這裡提到一座城
[00:31:03.160 --> 00:31:05.560]  而且有一道河
[00:31:05.560 --> 00:31:07.400]  是誰住的呢
[00:31:07.400 --> 00:31:11.640]  是我們至高者居住的聖所
[00:31:11.640 --> 00:31:12.520]  人們就說
[00:31:12.520 --> 00:31:14.360]  這不是耶路撒冷嗎
[00:31:14.360 --> 00:31:18.040]  但是耶路撒冷是沒有河川經過的
[00:31:18.040 --> 00:31:20.560]  這裡究竟在說什麼呢
[00:31:20.560 --> 00:31:23.600]  原來這個河
[00:31:23.600 --> 00:31:25.800]  可以說它的背景是什麼呢
[00:31:25.800 --> 00:31:29.440]  就好像我們讀《創世紀》的伊甸園一樣
[00:31:29.440 --> 00:31:31.920]  又好像你讀《爾創亞書》的時候
[00:31:31.920 --> 00:31:34.200]  也提到有一個地方
[00:31:34.200 --> 00:31:36.400]  有很漂亮的河流
[00:31:36.400 --> 00:31:39.760]  在這裡流動的
[00:31:39.760 --> 00:31:41.880]  神的城
[00:31:41.880 --> 00:31:45.360]  是神掌管的伊甸園
[00:31:45.360 --> 00:31:50.320]  四周都有水流動和滋潤
[00:31:50.320 --> 00:31:53.240]  有神同在就不會動搖
[00:31:53.240 --> 00:31:54.560]  你留意
[00:31:54.560 --> 00:31:55.440]  「不動搖」
[00:31:55.440 --> 00:31:56.520]  「動搖」這兩個字
[00:31:56.520 --> 00:31:58.720]  有兩次提到
[00:31:58.720 --> 00:32:02.000]  「不動搖」和「動搖」
[00:32:02.000 --> 00:32:03.120]  哪些人不動搖呢
[00:32:03.120 --> 00:32:05.360]  就是神的城不動搖
[00:32:05.360 --> 00:32:07.440]  我們是神的子民百姓
[00:32:07.440 --> 00:32:09.320]  我們住在神的城裡面
[00:32:09.320 --> 00:32:11.640]  我們就不會動搖
[00:32:11.640 --> 00:32:14.120]  今天就是代表今天的基督徒
[00:32:14.120 --> 00:32:15.560]  我們信了主
[00:32:15.560 --> 00:32:17.000]  我們來教會了
[00:32:17.000 --> 00:32:19.160]  我們有團契有小組了
[00:32:19.160 --> 00:32:22.480]  我們每天靈修禱告
[00:32:22.480 --> 00:32:24.240]  這個就好像一個城
[00:32:24.240 --> 00:32:28.240]  一個神在掌管的城一樣
[00:32:28.240 --> 00:32:29.800]  我們跟祂一起
[00:32:29.800 --> 00:32:33.080]  就算外面颳風下雨
[00:32:33.080 --> 00:32:36.040]  大風雪也好
[00:32:36.040 --> 00:32:38.240]  也不會動搖
[00:32:38.240 --> 00:32:41.040]  因為神必幫助這城
[00:32:41.040 --> 00:32:42.200]  你記住這句話
[00:32:42.200 --> 00:32:43.920]  神必幫助
[00:32:43.920 --> 00:32:45.840]  祂不會不理我們
[00:32:45.840 --> 00:32:49.400]  但是外面就很吵
[00:32:49.400 --> 00:32:52.120]  外邦圈罵下列國動搖
[00:32:52.120 --> 00:32:55.120]  神發聲地變容化
[00:32:55.120 --> 00:32:57.560]  外面就真的動盪不安
[00:32:57.560 --> 00:33:01.840]  因為人的罪實在是滔天
[00:33:01.840 --> 00:33:05.800]  大家要好好為我們身處在美國
[00:33:05.800 --> 00:33:07.480]  幾十年前
[00:33:07.480 --> 00:33:10.680]  很多人想盡辦法要來美國
[00:33:10.680 --> 00:33:13.080]  因為覺得對他自己
[00:33:13.080 --> 00:33:17.000]  對下一代 再下一代是好的
[00:33:17.000 --> 00:33:18.920]  因為起碼要入大學
[00:33:18.920 --> 00:33:21.200]  不用打崩頭
[00:33:21.200 --> 00:33:22.560]  說你考得多厲害
[00:33:22.560 --> 00:33:25.080]  也不一定能入港大 中大
[00:33:25.080 --> 00:33:30.160]  也沒有錢供這些子女去讀大學
[00:33:30.160 --> 00:33:33.480]  但是人們用盡辦法來了美國
[00:33:33.480 --> 00:33:35.400]  事實上美國是一個
[00:33:35.400 --> 00:33:38.320]  很誠懇 很慷慨的
[00:33:38.320 --> 00:33:45.640]  很信任 很願意歡迎外面的人來移民
[00:33:45.640 --> 00:33:48.520]  所以當你真的正式移民了
[00:33:48.520 --> 00:33:51.200]  做美國的居民也好 公民也好
[00:33:51.200 --> 00:33:53.280]  你想想你去讀書
[00:33:53.280 --> 00:33:54.600]  也不用錢的
[00:33:54.600 --> 00:33:56.120]  當然你要給稅
[00:33:56.120 --> 00:33:58.920]  你賺了錢 你要納稅是對的
[00:33:58.920 --> 00:34:01.560]  因為好像耶穌基督教我們
[00:34:01.560 --> 00:34:03.320]  該殺的錢要給該殺
[00:34:03.320 --> 00:34:05.120]  神的錢要給神
[00:34:05.120 --> 00:34:08.320]  所以我們要在這個國家有福利 有利益
[00:34:08.320 --> 00:34:10.200]  我們也要去貢獻
[00:34:10.200 --> 00:34:12.080]  但是起碼你看神恩仔
[00:34:12.080 --> 00:34:16.160]  上學不需要每個月這樣去給學費
[00:34:16.160 --> 00:34:19.120]  還有就是你去年輕學校讀書
[00:34:19.120 --> 00:34:20.880]  如果幾十年前根本不用錢的
[00:34:20.880 --> 00:34:23.320]  現在就要象徵式收回你的錢
[00:34:23.320 --> 00:34:24.320]  都要收
[00:34:24.320 --> 00:34:26.120]  還有就是你說我讀完高中
[00:34:26.120 --> 00:34:28.760]  我都沒有錢去再讀大學
[00:34:28.760 --> 00:34:31.880]  不要緊 你去那些公共學校
[00:34:31.880 --> 00:34:36.600]  好像El Camino、Harvard City College
[00:34:36.600 --> 00:34:38.520]  根本便宜也不便宜
[00:34:38.520 --> 00:34:42.080]  你幾十元 別人幾百元一個學費
[00:34:42.080 --> 00:34:43.680]  人們就是這樣讀
[00:34:43.680 --> 00:34:44.960]  新移民來到
[00:34:44.960 --> 00:34:46.760]  就是一步一步這樣
[00:34:46.760 --> 00:34:48.000]  去大學
[00:34:48.000 --> 00:34:50.200]  然後好像El Camino那些
[00:34:50.200 --> 00:34:52.520]  又再去譬如Long Beach
[00:34:52.520 --> 00:34:53.520]  Cal State那些
[00:34:53.520 --> 00:34:55.520]  就讀完他的學位
[00:34:55.520 --> 00:34:57.600]  你在中國大陸哪有機會
[00:34:57.600 --> 00:34:59.960]  你在香港可能也沒有機會
[00:34:59.960 --> 00:35:03.360]  但是在這裡就是這樣的機會
