
[00:00:00.000 --> 00:00:03.080]  你聽不聽得懂也沒所謂
[00:16:19.480 --> 00:16:22.800]  他的名聲會大到全世界
[00:16:22.800 --> 00:16:24.080]  你看到沒有
[00:16:24.080 --> 00:16:26.840]  所以這個最後的成就是
[00:16:26.840 --> 00:16:29.040]  不斷地越發越大
[00:16:29.040 --> 00:16:30.800]  他的名聲不斷地長大
[00:16:30.800 --> 00:16:31.520]  OK
[00:16:31.520 --> 00:16:33.760]  十二節
[00:16:33.760 --> 00:16:37.720]  願耀華從這年輕女子賜你後裔
[00:16:37.720 --> 00:16:45.000]  使你的家將他馬從猶大所生法勒斯的一家一養
[00:16:45.000 --> 00:16:50.480]  這一節聖經很值得我們去深思一點
[00:16:50.480 --> 00:16:51.640]  第一
[00:16:51.640 --> 00:16:54.000]  我們通常想起
[00:16:54.000 --> 00:16:56.440]  猶大和他馬的那件事
[00:16:56.440 --> 00:16:58.240]  都是好東西還是不好東西
[00:16:58.240 --> 00:17:00.120]  不好東西
[00:17:00.120 --> 00:17:03.280]  爲什麼他還可以將猶大他馬
[00:17:03.280 --> 00:17:05.880]  兩個名字舉起來說
[00:17:05.880 --> 00:17:08.360]  說得好像很正
[00:17:08.360 --> 00:17:10.840]  第一我想你留意的就是
[00:17:10.840 --> 00:17:13.360]  你發現在以色列人的家譜
[00:17:13.360 --> 00:17:14.800]  講血緣裏面
[00:17:14.800 --> 00:17:19.040]  其實女人是不是以色列人就不是那麼重要
[00:17:19.040 --> 00:17:21.560]  因爲其實猶大
[00:17:21.560 --> 00:17:23.360]  如果你知道猶大前科
[00:17:23.360 --> 00:17:27.000]  他第一個妻子生了那三個持孤訂那個
[00:17:27.000 --> 00:17:28.400]  結果死了兩個那個
[00:17:28.400 --> 00:17:30.760]  其實是加拿人
[00:17:30.760 --> 00:17:33.360]  但是他們跟的時候
[00:17:33.360 --> 00:17:34.680]  女人又不是很重要
[00:17:34.680 --> 00:17:37.920]  最重要是男人是屬於猶大
[00:17:37.920 --> 00:17:39.800]  這個解決了
[00:17:39.800 --> 00:17:40.720]  但是無論如何
[00:17:40.720 --> 00:17:44.800]  他馬仍然是一個很黑暗的事情
[00:17:44.800 --> 00:17:47.200]  但是爲什麼這裏講到
[00:17:47.200 --> 00:17:50.360]  他馬和猶大又好像挺正面呢
[00:17:50.360 --> 00:17:51.920]  我不知道是不是我多口
[00:17:51.920 --> 00:17:53.400]  或者多餘做這個動作
[00:17:53.400 --> 00:17:56.200]  我想帶你回去看創世紀
[00:17:56.200 --> 00:17:59.680]  我想幫你解決一個可能你從來沒想過的問題
[00:17:59.680 --> 00:18:03.400]  但是如果每一個深思創世紀的人
[00:18:03.400 --> 00:18:06.640]  都需要去到最後那幾章
[00:18:06.640 --> 00:18:10.080]  要去反覆思想的
[00:18:10.080 --> 00:18:11.760]  OK
[00:18:11.760 --> 00:18:14.320]  創世紀是一本很可愛的書
[00:18:14.320 --> 00:18:18.520]  其實我們通常
[00:18:18.520 --> 00:18:22.200]  我們自己看創世紀的文學結構
[00:18:22.200 --> 00:18:24.440]  我們將故事自己砍
[00:18:24.440 --> 00:18:27.760]  但是原來創世紀已經幫我們砍了
[00:18:27.760 --> 00:18:30.880]  他用了一個字叫Toledot
[00:18:30.880 --> 00:18:34.080]  是希伯來文
[00:18:34.080 --> 00:18:37.520]  這個字是不斷出現的
[00:18:37.520 --> 00:18:40.680]  告訴你這段完了或者這段新開始
[00:18:40.680 --> 00:18:42.480]  第一次出現在哪裏呢
[00:18:42.480 --> 00:18:45.680]  就是走這是天地創造的
[00:18:45.680 --> 00:18:47.480]  其實很難解的
[00:18:47.480 --> 00:18:51.120]  英文就是These are the generations
[00:18:51.120 --> 00:18:55.200]  這是天地創造的來歷
[00:18:55.200 --> 00:18:59.120]  接着去到亞當這是亞當的後代
[00:18:59.120 --> 00:19:02.240]  通常的翻譯是後代
[00:19:02.240 --> 00:19:05.440]  這是天地創造之後的後代
[00:19:05.440 --> 00:19:07.040]  接着是亞當的後代
[00:19:07.040 --> 00:19:09.120]  接着有羅亞的後代
[00:19:09.120 --> 00:19:10.760]  接着有塔拉的後代
[00:19:10.760 --> 00:19:12.880]  塔拉是誰
[00:19:12.880 --> 00:19:13.720]  Tara
[00:19:13.720 --> 00:19:14.600]  認不認識
[00:19:14.600 --> 00:19:15.240]  Tara
[00:19:15.240 --> 00:19:18.040]  是呀,爸爸也喊過爸爸
[00:19:18.040 --> 00:19:19.240]  好像爸爸
[00:19:19.240 --> 00:19:20.640]  所以你發覺
[00:19:20.640 --> 00:19:22.160]  某某人的後代
[00:19:22.160 --> 00:19:23.920]  其實那個人未必是最重要的
[00:19:23.920 --> 00:19:25.840]  重要的是他的後代
[00:19:25.840 --> 00:19:29.320]  因爲Tara絕對沒可能比爸爸重要
[00:19:29.320 --> 00:19:31.000]  重要的是講後面
[00:19:31.000 --> 00:19:33.280]  那麼
[00:19:33.280 --> 00:19:34.560]  38章
[00:19:34.560 --> 00:19:37.400]  我們講猶大和他媽的故事
[00:19:37.400 --> 00:19:40.720]  是在創世紀38章
[00:19:40.720 --> 00:19:42.800]  它屬於創世紀最後一部分
[00:19:42.800 --> 00:19:44.600]  最後一部分開始的時候
[00:19:44.600 --> 00:19:47.160]  這是雅各的事蹟
[00:19:47.160 --> 00:19:49.760]  其實應該說這是雅各的後代
[00:19:49.760 --> 00:19:51.280]  這是雅各的後代
[00:19:51.280 --> 00:19:54.520]  那,如果你回去
[00:19:54.520 --> 00:19:55.600]  有空去看看
[00:19:55.600 --> 00:19:57.720]  37章一直看到50章
[00:19:57.720 --> 00:19:59.000]  50章就是結尾
[00:19:59.000 --> 00:20:00.680]  整個創世的結尾
[00:20:00.680 --> 00:20:02.280]  我問你,誰做主角
[00:20:02.280 --> 00:20:05.360]  你會怎麼說呢
[00:20:05.360 --> 00:20:07.120]  你現在要回去想想
[00:20:07.120 --> 00:20:08.160]  其實很簡單
[00:20:08.160 --> 00:20:09.880]  就是弱勢
[00:20:09.880 --> 00:20:10.840]  弱勢
[00:20:10.840 --> 00:20:11.400]  是吧
[00:20:11.400 --> 00:20:12.920]  從頭到尾
[00:20:12.920 --> 00:20:15.120]  如果你看37章到50章
[00:20:15.120 --> 00:20:16.960]  你問誰是主角
[00:20:16.960 --> 00:20:18.120]  當然是弱勢
[00:20:18.120 --> 00:20:20.240]  整個故事都是圍繞着弱勢
[00:20:20.240 --> 00:20:22.600]  但是在整個故事當中
[00:20:22.600 --> 00:20:24.600]  彈了一個人出來
[00:20:24.600 --> 00:20:27.000]  零零碎碎有一章是講他的
[00:20:27.000 --> 00:20:28.800]  就是猶大
[00:20:28.800 --> 00:20:31.240]  我們通常說猶大就是他犯奸淫
[00:20:31.240 --> 00:20:33.760]  或者犯亂倫的那段日子
[00:20:33.760 --> 00:20:35.800]  於是我們很自然的就會說
[00:20:35.800 --> 00:20:38.280]  這個是弱勢和猶大的一個對比
[00:20:38.280 --> 00:20:40.960]  告訴你猶大怎麼壞
[00:20:40.960 --> 00:20:42.920]  很多人會這麼想的
[00:20:42.920 --> 00:20:45.080]  但是我現在想用另一個角度
[00:20:45.080 --> 00:20:46.440]  和你去看
[00:20:46.440 --> 00:20:47.720]  究竟猶大的故事
[00:20:47.720 --> 00:20:51.080]  在藥室的大故事裏面的作用在哪裏
