
[00:00:00.000 --> 00:00:03.460]  過去的日子 上個星期林牧師講到
[00:27:04.780 --> 00:27:08.420]  誰就是用聖靈施洗的
[00:27:08.420 --> 00:27:11.620]  而他是親眼看見了聖靈
[00:27:11.620 --> 00:27:17.620]  彷彿甲子從天降下住在耶穌的身上
[00:27:17.620 --> 00:27:23.060]  就證明耶穌是神的兒子
[00:27:23.060 --> 00:27:26.260]  作爲見證人他很清楚
[00:27:26.260 --> 00:27:28.980]  他只是配角
[00:27:28.980 --> 00:27:31.700]  他只是需要講實話
[00:27:31.700 --> 00:27:36.420]  證明耶穌就是那個主
[00:27:36.420 --> 00:27:39.940]  基督纔是那位主角
[00:27:39.940 --> 00:27:42.660]  能夠堅持這個原則
[00:27:42.660 --> 00:27:46.900]  高舉基督不難的
[00:27:46.900 --> 00:27:50.740]  不過像他這樣至今卑微
[00:27:50.740 --> 00:27:55.540]  又有多少人可以做得到呢
[00:27:55.540 --> 00:28:00.580]  曾經聽過有人要求講他的見證
[00:28:00.580 --> 00:28:06.020]  因爲他覺得自己的見證不同凡響
[00:28:06.020 --> 00:28:10.740]  一定能夠感動很多人
[00:28:10.740 --> 00:28:14.420]  不過因爲教會未能夠爲他安排
[00:28:14.420 --> 00:28:17.940]  在大型聚會中去講他的見證
[00:28:17.940 --> 00:28:23.620]  而有所抱怨
[00:28:23.620 --> 00:28:26.260]  人就是這樣
[00:28:26.260 --> 00:28:30.740]  人很想覺得自己很特別
[00:28:30.740 --> 00:28:35.700]  覺得自己所經歷的很不一樣
[00:28:35.700 --> 00:28:39.380]  以致我們很容易扭曲了
[00:28:39.380 --> 00:28:41.940]  我們所相信的
[00:28:41.940 --> 00:28:44.660]  要作基督的見證人
[00:28:44.660 --> 00:28:47.620]  可信性非常重要
[00:28:47.620 --> 00:28:52.180]  不過同時我們更加要有正確的態度
[00:28:52.180 --> 00:28:54.500]  這個正確的態度
[00:28:54.500 --> 00:28:58.900]  如何去講這個見證是更加重要
[00:28:58.900 --> 00:29:01.780]  先要調教好自己的心態
[00:29:01.780 --> 00:29:04.580]  不單止要高舉基督
[00:29:04.580 --> 00:29:06.660]  更加要小心
[00:29:06.660 --> 00:29:11.460]  我們是否同時在高舉自己
[00:29:11.460 --> 00:29:14.900]  以爲自己能夠得到神的恩典
[00:29:14.900 --> 00:29:17.220]  經歷獨特的經驗
[00:29:17.220 --> 00:29:19.780]  而沾沾自喜
[00:29:19.780 --> 00:29:24.580]  最後不單止不能夠見證主
[00:29:24.580 --> 00:29:27.380]  反而成爲自己
[00:29:27.380 --> 00:29:31.780]  成爲別人的絆腳石
[00:29:31.780 --> 00:29:33.860]  要爲光作見證
[00:29:33.860 --> 00:29:38.100]  我們首先必須行在光明中
[00:29:38.100 --> 00:29:42.900]  要學約翰這樣至今卑微
[00:29:42.900 --> 00:29:45.700]  這個才能夠叫我們
[00:29:45.700 --> 00:29:49.700]  隨時隨地見證主
[00:29:49.700 --> 00:29:52.500]  榮耀主
[00:29:52.500 --> 00:29:57.140]  實在除了約翰爲基督作見證之外
[00:29:57.140 --> 00:30:01.620]  在約翰福音裏面滿布見證
[00:30:01.620 --> 00:30:04.740]  我不會一一和大家細讀
[00:30:04.740 --> 00:30:07.300]  不過大家可以回去看
[00:30:07.300 --> 00:30:09.540]  除了約翰的見證
[00:30:09.540 --> 00:30:12.980]  還有天父爲基督作見證
[00:30:12.980 --> 00:30:15.140]  耶穌自己的見證
[00:30:15.140 --> 00:30:18.500]  耶穌工作都成爲祂的見證
[00:30:18.500 --> 00:30:20.820]  聖經都有個見證
[00:30:20.820 --> 00:30:23.140]  聖靈都在見證
[00:30:23.140 --> 00:30:26.420]  門徒都在見證這個事實
[00:30:26.420 --> 00:30:30.580]  耶穌就是基督
[00:30:30.580 --> 00:30:34.340]  神預備很多很多的見證人
[00:30:34.340 --> 00:30:37.940]  我們要爲我們身爲其中一位
[00:30:37.940 --> 00:30:40.900]  我們覺得榮幸
[00:30:40.900 --> 00:30:44.740]  是主願意揀選我們
[00:30:44.740 --> 00:30:48.980]  因此我們作爲基督的見證人
[00:30:48.980 --> 00:30:52.180]  我們不要只是追求獨家
[00:30:52.180 --> 00:30:54.820]  不要只是以爲你獨具慧眼
[00:30:54.820 --> 00:30:56.420]  知道神的事
[00:30:56.420 --> 00:30:58.820]  經驗神的請求
[00:30:58.820 --> 00:31:00.580]  我們要追求的是
[00:31:00.580 --> 00:31:05.060]  和弟兄姊妹一起去見證
[00:31:05.060 --> 00:31:08.420]  神的偉大和慈愛
[00:31:08.420 --> 00:31:11.540]  隨時隨地預備好
[00:31:11.540 --> 00:31:14.660]  以溫柔謙卑的心
[00:31:14.660 --> 00:31:18.340]  去見證我們的基督
[00:31:18.340 --> 00:31:25.300]  我們一起祈禱
[00:31:25.300 --> 00:31:27.780]  親愛的天父我們感謝你
[00:31:27.780 --> 00:31:31.940]  差遣約翰來到
[00:31:31.940 --> 00:31:34.820]  爲基督作先鋒
[00:31:34.820 --> 00:31:37.300]  爲他作見證
[00:31:37.300 --> 00:31:41.220]  都同時成爲我們的榜樣
[00:31:41.220 --> 00:31:43.860]  讓我們學校區這樣
[00:31:43.860 --> 00:31:46.580]  至今卑微
[00:31:46.580 --> 00:31:50.100]  單單的高舉基督
[00:31:50.100 --> 00:31:56.260]  讓基督得着完全的榮耀
[00:31:56.260 --> 00:31:58.900]  去除我們心裏的驕傲
[00:31:58.900 --> 00:32:02.340]  幫助我們緊緊的跟隨你
[00:32:02.340 --> 00:32:05.140]  我們這樣祈禱奉耶穌基督名求
[00:32:05.140 --> 00:32:07.140]  阿們
