
[00:00:00.000 --> 00:00:01.780]  各位看完節目的平安
[00:19:50.120 --> 00:19:52.640]  去發展到他要行道
[00:19:52.640 --> 00:19:56.120]  叫你不要再單單聽道
[00:19:56.120 --> 00:19:58.360]  很明顯這一個轉變
[00:19:58.360 --> 00:20:03.280]  就是要讓我們能夠真真實實地去成就神的義
[00:20:03.280 --> 00:20:07.200]  因爲上帝的義不是你去聽完收工就可以
[00:20:07.200 --> 00:20:10.240]  乃是你要聽完之後你去行
[00:20:10.240 --> 00:20:11.800]  去實踐
[00:20:11.800 --> 00:20:14.240]  才能夠成就神的義
[00:20:14.240 --> 00:20:16.360]  正如在開始的時候我提到
[00:20:16.360 --> 00:20:18.360]  在這裏雅各所表達的神的義
[00:20:18.360 --> 00:20:22.000]  正正就是神對跟隨祂的人
[00:20:22.000 --> 00:20:25.280]  要求他們要有公義的行爲
[00:20:25.280 --> 00:20:27.880]  去面對着這個世界
[00:20:27.880 --> 00:20:29.320]  所以說到
[00:20:29.320 --> 00:20:30.720]  我們如果只是聽
[00:20:30.720 --> 00:20:32.960]  我們不去行的話
[00:20:32.960 --> 00:20:38.960]  並不是我們真的能夠去實踐上帝的義
[00:20:38.960 --> 00:20:41.320]  說到只是聽不做的話
[00:20:41.320 --> 00:20:43.400]  令我想起我自己小時候
[00:20:43.400 --> 00:20:45.800]  小時候媽媽經常都會這樣
[00:20:45.800 --> 00:20:48.520]  媽媽就說「兒子做些什麼呢」
[00:20:48.520 --> 00:20:49.480]  我就一定是這樣
[00:20:49.480 --> 00:20:52.840]  回答「哦」之後我就不動
[00:20:52.840 --> 00:20:55.600]  然後媽媽又再叫我
[00:20:55.600 --> 00:20:57.320]  然後我又再「哦」
[00:20:57.320 --> 00:20:58.600]  又再不動
[00:20:58.600 --> 00:21:00.240]  媽媽又再叫我
[00:21:00.240 --> 00:21:01.440]  我又再「哦」
[00:21:01.440 --> 00:21:02.840]  我又再不動
[00:21:02.840 --> 00:21:05.120]  「哦」了就好像當自己做了
[00:21:05.120 --> 00:21:07.720]  聽了就好像沒有聽過
[00:21:07.720 --> 00:21:09.480]  自己以爲自己做了
[00:21:09.480 --> 00:21:11.960]  自己騙自己
[00:21:11.960 --> 00:21:13.600]  又或者可能不知道
[00:21:13.600 --> 00:21:15.360]  說回近期的事情
[00:21:15.360 --> 00:21:22.720]  大家這個禮拜用得最多的message icon是什麼來的
[00:21:22.720 --> 00:21:24.880]  這個不知道是不是我用得最多
[00:21:24.880 --> 00:21:28.920]  但是我收到、見到在我的message group裏面最多的
[00:21:28.920 --> 00:21:30.240]  就是這個了
[00:21:30.240 --> 00:21:31.000]  祈禱手
[00:21:31.000 --> 00:21:32.160]  我們當然是祈禱手
[00:21:32.160 --> 00:21:34.160]  有些人說thank you還是怎樣
[00:21:34.160 --> 00:21:36.000]  因爲很多時候
[00:21:36.000 --> 00:21:38.800]  當我們聽到一些事情的時候
[00:21:38.800 --> 00:21:41.760]  我們很快都會爲它代禱
[00:21:41.760 --> 00:21:44.360]  我們就會按這個icon
[00:21:44.360 --> 00:21:46.680]  輸入了祈禱手之後
[00:21:46.680 --> 00:21:48.960]  我想問的是
[00:21:48.960 --> 00:21:51.120]  其實各位頂智妹
[00:21:51.120 --> 00:21:55.120]  有沒有真的祈禱
[00:21:55.120 --> 00:21:59.640]  按了不是等同祈禱的
[00:21:59.640 --> 00:22:01.400]  我們按了
[00:22:01.400 --> 00:22:02.840]  又或者打了
[00:22:02.840 --> 00:22:04.560]  餵你祈禱了
[00:22:04.560 --> 00:22:07.200]  我們是不是真的有祈禱
[00:22:07.200 --> 00:22:09.560]  如果我們打了當自己祈禱了
[00:22:09.560 --> 00:22:11.200]  沒有真的去做的
[00:22:11.200 --> 00:22:13.240]  就好像雅各書裏面所說的
[00:22:13.240 --> 00:22:17.360]  我們在自欺欺人
[00:22:17.360 --> 00:22:18.600]  對我自己來說
[00:22:18.600 --> 00:22:19.640]  我通常會
[00:22:19.640 --> 00:22:21.720]  現在的習慣是怎樣呢
[00:22:21.720 --> 00:22:24.560]  我自己一個很簡單的禱文
[00:22:24.560 --> 00:22:28.640]  就是大概通常幾個字或者一兩句
[00:22:28.640 --> 00:22:29.960]  在心裏面祈願
[00:22:29.960 --> 00:22:31.880]  然後我就會去按
[00:22:31.880 --> 00:22:34.960]  又或者會打幾個字
[00:22:34.960 --> 00:22:37.200]  讓我真真實實告訴自己
[00:22:37.200 --> 00:22:38.040]  我真的祈禱了
[00:22:38.040 --> 00:22:41.360]  然後我會輸入這個祈禱手
[00:22:41.360 --> 00:22:45.840]  然後去到晚上或者其他空檔的時候
[00:22:45.840 --> 00:22:54.480]  我就會再一次去爲那些事情去祈禱
[00:22:54.480 --> 00:22:59.560]  雅各他用鏡子去做了一個比喻
[00:22:59.560 --> 00:23:02.360]  他以人照完鏡子
[00:23:02.360 --> 00:23:05.040]  看完自己本來的面貌
[00:23:05.040 --> 00:23:06.720]  然後走了
[00:23:06.720 --> 00:23:08.800]  然後忘記了
[00:23:08.800 --> 00:23:11.040]  來做出一個比喻
[00:23:11.040 --> 00:23:14.960]  他比喻說這些就是聽到而不行到的人
[00:23:14.960 --> 00:23:17.640]  他們同樣去聽過 見過
[00:23:17.640 --> 00:23:19.840]  但是他們也同樣去忘記
[00:23:19.840 --> 00:23:21.800]  又或者不走出來
[00:23:21.800 --> 00:23:24.240]  聽完就算 照完鏡子就算
[00:23:24.240 --> 00:23:26.040]  沒有好好地去記住
[00:23:26.040 --> 00:23:28.960]  沒有好好地去實踐
[00:23:28.960 --> 00:23:30.160]  相反他就說
[00:23:30.160 --> 00:23:35.400]  唯有詳細去察看這個使人自由和完備的律法
[00:23:35.400 --> 00:23:37.280]  並且事常如此行
[00:23:37.280 --> 00:23:39.640]  這些人就不是忘記
[00:23:39.640 --> 00:23:41.760]  而是實行出來
[00:23:41.760 --> 00:23:43.600]  就在他們所行的事上
[00:23:43.600 --> 00:23:47.480]  必然因此而能夠得福
[00:23:47.480 --> 00:23:49.800]  雅各不是要我們聽了就算
[00:23:49.800 --> 00:23:51.720]  聽了就忘記
[00:23:51.720 --> 00:23:57.280]  他是要我們去成爲一個實行出來的行道者
[00:23:57.280 --> 00:24:01.440]  讓神的教導能夠轉化我們的生命
[00:24:01.440 --> 00:24:02.680]  讓上帝的真理
[00:24:02.680 --> 00:24:04.960]  祂的道入了我們的血
[00:24:04.960 --> 00:24:09.600]  成爲了我們個人的特質
[00:24:09.600 --> 00:24:12.240]  說起行道者 我想起偽行者
[00:24:12.240 --> 00:24:14.320]  偽行者這個活動是什麼呢
[00:24:14.320 --> 00:24:17.440]  偽行者這個活動就是
[00:24:17.440 --> 00:24:20.880]  一個要走一百公里的山路
[00:24:20.880 --> 00:24:24.960]  而在四十八個小時內完成
[00:24:24.960 --> 00:24:27.880]  走偽行者的人有什麼共同的特質呢
[00:24:27.880 --> 00:24:30.000]  你們覺得
[00:24:30.000 --> 00:24:32.280]  可能很多人會很快想到
[00:24:32.280 --> 00:24:34.280]  走偽行者共同的特質
[00:24:34.280 --> 00:24:38.320]  就一定要有超人的體力
[00:24:38.320 --> 00:24:40.440]  是 體力一定需要
[00:24:40.440 --> 00:24:42.560]  但是我相信更加需要的
[00:24:42.560 --> 00:24:45.800]  就好像這個偽行者的名字一樣
[00:24:45.800 --> 00:24:49.800]  他需要有堅實的毅力
[00:24:49.800 --> 00:24:51.520]  因着堅實的毅力
[00:24:51.520 --> 00:24:56.840]  他才能夠鍛煉出超人的體力
[00:24:56.840 --> 00:25:01.960]  又或者保持着不衰殘的體力
[00:25:01.960 --> 00:25:05.640]  剛剛今年一個自己組隊
[00:25:05.640 --> 00:25:09.600]  因爲不能有一個實際大規模的偽行者
[00:25:09.600 --> 00:25:12.120]  就有一個八十歲的伯伯
[00:25:12.120 --> 00:25:16.440]  他用三十九個小時完成了一百公里的山路
[00:25:16.440 --> 00:25:22.880]  跟他的兒子一起完成了這個偽行者
[00:25:22.880 --> 00:25:24.480]  八十歲的伯伯
[00:25:24.480 --> 00:25:26.720]  他可以有超人的體力嗎
[00:25:26.720 --> 00:25:28.160]  應該未必是
[00:25:28.160 --> 00:25:32.120]  但是他一定擁有的就是堅實的毅力
[00:25:32.120 --> 00:25:34.080]  去完成這一切
[00:25:34.080 --> 00:25:37.960]  所以當我們說偽行者他們共同的特質的時候
[00:25:37.960 --> 00:25:41.400]  我相信他們一起需要有毅力
[00:25:41.400 --> 00:25:44.400]  當我仍然是服侍青少年的時候
[00:25:44.400 --> 00:25:46.640]  也有一次這樣的經驗
[00:25:46.640 --> 00:25:48.680]  這個經驗是怎麼樣的呢
[00:25:48.680 --> 00:25:52.120]  就是我留我早的門訓
[00:25:52.120 --> 00:25:57.760]  一羣以嬌小的姐妹爲主的組別
[00:25:57.760 --> 00:26:01.840]  我們不如一起報名參加偽行者
[00:26:01.840 --> 00:26:05.560]  在決定之前我們就走了幾次山
[00:26:05.560 --> 00:26:08.960]  走了這偽行者馬力浩徑的其中幾段
[00:26:08.960 --> 00:26:09.920]  之後呢
[00:26:09.920 --> 00:26:11.680]  其實大家都走到死下死下的
[00:26:11.680 --> 00:26:13.120]  但不知爲什麼大家竟然說
[00:26:13.120 --> 00:26:16.320]  好啦我們嘗試報名和抽啦
[00:26:16.320 --> 00:26:19.560]  抽到我們就一起繼續再去練習
[00:26:19.560 --> 00:26:21.000]  跟着去走啦
[00:26:21.000 --> 00:26:23.440]  那時候他們偽行者大概有九個月的時間
[00:26:23.440 --> 00:26:24.960]  因爲真的要花那麼多時間去練
[00:26:24.960 --> 00:26:30.200]  尤其是一些做很強運動的姐妹
[00:26:30.200 --> 00:26:31.920]  那我們就抽啦
[00:26:31.920 --> 00:26:34.040]  結果我們進了九支籤
[00:26:34.040 --> 00:26:34.840]  是啦
[00:26:34.840 --> 00:26:37.760]  但我們竟然連一個後備的名額都沒有
[00:26:37.760 --> 00:26:38.440]  最後呢
[00:26:38.440 --> 00:26:40.720]  結果就沒有機會去參加啦
[00:26:40.720 --> 00:26:43.600]  就是不知道如果當時我們一起去鍛鍊的時候
[00:26:43.600 --> 00:26:45.080]  我們是不是都能夠呢
[00:26:45.080 --> 00:26:47.440]  好像這個八十歲的伯伯那樣
[00:26:47.440 --> 00:26:50.800]  我們能夠鍛煉出毅力和體力
[00:26:50.800 --> 00:26:53.080]  我們一起去完成
[00:26:53.080 --> 00:26:55.800]  成爲一個偽行者
[00:26:55.800 --> 00:26:58.360]  偽行者的特質是毅力
[00:26:58.360 --> 00:27:02.560]  雅各要我們成爲神的道的行者
[00:27:02.560 --> 00:27:04.480]  讓上帝的道
[00:27:04.480 --> 00:27:06.960]  讓上帝所教的一切
[00:27:06.960 --> 00:27:10.000]  成爲我們生命的特質
[00:27:10.000 --> 00:27:13.320]  讓這個特質流露在我們的生命的時候
[00:27:13.320 --> 00:27:17.720]  我們因此而所行的一切都能夠得福
[00:27:17.720 --> 00:27:22.360]  也都能夠讓別人得福
[00:27:22.360 --> 00:27:23.480]  去到尾聲的時候
[00:27:23.480 --> 00:27:26.040]  雅各他再一次提到兩個字眼
[00:27:26.040 --> 00:27:27.600]  這個不是再次的
[00:27:27.600 --> 00:27:28.760]  它是新的兩個字眼
[00:27:28.760 --> 00:27:31.160]  但是提着相同的概念
[00:27:31.160 --> 00:27:33.920]  就是虔誠和舌頭
[00:27:33.920 --> 00:27:35.400]  兩個新的字眼
[00:27:35.400 --> 00:27:39.360]  但其實是重複起初的兩個字眼
[00:27:39.360 --> 00:27:42.440]  聽和講
[00:27:42.440 --> 00:27:44.800]  可能舌頭和說話
[00:27:44.800 --> 00:27:45.960]  大家很容易聯繫
[00:27:45.960 --> 00:27:48.240]  我都不再講那麼多
[00:27:48.240 --> 00:27:51.080]  但是虔誠和聽究竟是什麼關係呢
[00:27:51.080 --> 00:27:53.960]  其實當時猶太人的羣體來講
[00:27:53.960 --> 00:27:58.720]  他們如果覺得自己要成爲一個虔誠的人是怎樣的呢
[00:27:58.720 --> 00:28:01.960]  他們就會經常去到會堂裏面
[00:28:01.960 --> 00:28:04.120]  他們聚會的羣體裏面
[00:28:04.120 --> 00:28:05.640]  去聽上帝的話語
[00:28:05.640 --> 00:28:07.120]  去聽律法
[00:28:07.120 --> 00:28:10.000]  去聽《受藥聖經》
[00:28:10.000 --> 00:28:12.680]  他們以每一次都去參與
[00:28:12.680 --> 00:28:15.840]  都要聽 都要聽 都要去做
[00:28:15.840 --> 00:28:17.720]  這樣的事情
[00:28:17.720 --> 00:28:22.480]  去覺得認爲自己這樣就是虔誠
[00:28:22.480 --> 00:28:24.920]  他們去出席聚會
[00:28:24.920 --> 00:28:26.680]  聆聽神的道
[00:28:26.680 --> 00:28:32.800]  去覺得自己成爲了一個虔誠的人
[00:28:32.800 --> 00:28:39.400]  聽就是這樣和虔誠拉上了關係
[00:28:39.400 --> 00:28:44.280]  但是如果你只是聽卻沒有做
[00:28:44.280 --> 00:28:46.120]  在雅各里面所講的
[00:28:46.120 --> 00:28:48.320]  就並不是虔誠
[00:28:48.320 --> 00:28:49.920]  所以他就說
[00:28:49.920 --> 00:28:52.600]  你們有這樣去自以爲虔誠
[00:28:52.600 --> 00:28:57.400]  但是你沒有控制好你自己的舌頭
[00:28:57.400 --> 00:28:59.560]  不斷地去說一些不好的東西
[00:28:59.560 --> 00:29:02.480]  其實你只不過仍然是自欺
[00:29:02.480 --> 00:29:05.560]  你聽了 你沒有含出來
[00:29:05.560 --> 00:29:07.960]  而舌頭的這個自欺的問題
[00:29:07.960 --> 00:29:11.600]  他會去到第三章再進一步的去講
[00:29:11.600 --> 00:29:15.120]  怎樣去關於舌頭去控制的問題
[00:29:15.120 --> 00:29:17.880]  所以即使如果我們每一天
[00:29:17.880 --> 00:29:20.200]  我們都看聖經
[00:29:20.200 --> 00:29:22.800]  每一天我們都去靈脩
[00:29:22.800 --> 00:29:26.320]  我們每個星期都準時坐定我們去崇拜
[00:29:26.320 --> 00:29:30.520]  甚至我們上網找很多篇的講章去聽
[00:29:30.520 --> 00:29:33.320]  我們沒有走
[00:29:33.320 --> 00:29:36.880]  我們都只不過是自以爲虔誠
[00:29:36.880 --> 00:29:39.200]  我們都可能在騙自己
[00:29:39.200 --> 00:29:42.080]  雅各就是這樣去講
[00:29:42.080 --> 00:29:45.120]  所以他要的真正的虔誠
[00:29:45.120 --> 00:29:50.000]  是需要有行動 真正的去做
[00:29:50.000 --> 00:29:51.760]  《雅各書》一章二十七節
[00:29:51.760 --> 00:29:52.640]  雅各是這樣講的
[00:29:52.640 --> 00:29:57.320]  「在神我們的父面前那清潔沒有玷污的虔誠
[00:29:57.320 --> 00:30:00.960]  就是看顧在患難中的孤兒寡婦
[00:30:00.960 --> 00:30:05.680]  並且保守自己不沾染世俗」
[00:30:05.680 --> 00:30:08.680]  他很真真實實地去愛
[00:30:08.680 --> 00:30:11.480]  去照顧關懷有需要的人
[00:30:11.480 --> 00:30:15.760]  很真真實實地去供給有需要的人
[00:30:15.760 --> 00:30:19.240]  很確切地愛人如己
[00:30:19.240 --> 00:30:21.400]  去走出來 去做出來
[00:30:21.400 --> 00:30:25.720]  這個就是雅各他最後所講的虔誠
[00:30:25.720 --> 00:30:29.240]  你知道的去走
[00:30:29.240 --> 00:30:32.960]  去照顧一切有需要的人
[00:30:32.960 --> 00:30:34.200]  在遠方
[00:30:34.200 --> 00:30:37.040]  我們真的不知道可以爲了烏克蘭
[00:30:37.040 --> 00:30:38.240]  受到戰火傷害的人
[00:30:38.240 --> 00:30:40.920]  我們可以做到些什麼
[00:30:40.920 --> 00:30:42.640]  但我相信我們最低限度
[00:30:42.640 --> 00:30:45.120]  可以好像開頭那樣
[00:30:45.120 --> 00:30:47.440]  我們真的一同去同心
[00:30:47.440 --> 00:30:51.800]  去仰望 去爲他們禱告
[00:30:51.800 --> 00:30:56.160]  求上帝去憐憫 求上帝去施恩
[00:30:56.160 --> 00:30:58.520]  在香港
[00:30:58.520 --> 00:31:00.720]  我們有沒有有時有那份
[00:31:00.720 --> 00:31:05.440]  這麼近 那麼遠的感覺
[00:31:05.440 --> 00:31:07.000]  我們的內心
[00:31:07.000 --> 00:31:11.960]  會不會有時都會因着我們自己很擔憂自己去染病
[00:31:11.960 --> 00:31:13.520]  而令到自己去愛人
[00:31:13.520 --> 00:31:16.760]  去關懷人的心止住了
[00:31:16.760 --> 00:31:20.960]  我們的腳 我們的手停滯了
[00:31:20.960 --> 00:31:22.640]  我們沒有真的去關心
[00:31:22.640 --> 00:31:27.600]  那些比我們可能更活在恐懼和彷徨的淪舍
[00:31:27.600 --> 00:31:29.920]  我們沒有去支援他們
[00:31:29.920 --> 00:31:32.160]  沒有去愛他們
[00:31:32.160 --> 00:31:34.680]  我在這裏不是要建議大家以身犯險
[00:31:34.680 --> 00:31:37.680]  去做一些很不合邏輯的事
[00:31:37.680 --> 00:31:41.800]  而是很渴望我們弟兄姊妹不要被恐懼所剩
[00:31:41.800 --> 00:31:43.600]  我們聽到上帝的道
[00:31:43.600 --> 00:31:49.680]  我們溫柔地謙卑地被上帝的道去撫摸和更新的時候
[00:31:49.680 --> 00:31:52.200]  讓我們有能力 有力量
[00:31:52.200 --> 00:31:57.880]  繼續去愛 繼續去關懷有需要的人
[00:31:57.880 --> 00:32:01.400]  在早幾天 其實當我聽完一些疫情有關的事情
[00:32:01.400 --> 00:32:03.520]  收到一些信息的時候
[00:32:03.520 --> 00:32:07.280]  通常一些我自己比較熟悉的弟兄姊妹
[00:32:07.280 --> 00:32:09.920]  我都會再去個別去私信問一下他們
[00:32:09.920 --> 00:32:11.640]  有什麼要幫你們
[00:32:11.640 --> 00:32:14.840]  知道他們有些人要去居家去隔離的時候
[00:32:14.840 --> 00:32:16.480]  我會問一下他們有沒有東西
[00:32:16.480 --> 00:32:20.720]  你需要買 我可以去買去拿給你
[00:32:20.720 --> 00:32:24.560]  或者可以主動去發一些信息去關心一些
[00:32:24.560 --> 00:32:28.800]  我們知道他們在做前線或者是醫護的朋友
[00:32:28.800 --> 00:32:32.960]  讓他們都得到一份的鼓勵 一些的支持
[00:32:32.960 --> 00:32:34.440]  我又知道其實有些弟兄姊妹
[00:32:34.440 --> 00:32:38.280]  都會幫鄰居去買一些日用品放在他們的門口
[00:32:38.280 --> 00:32:42.080]  也都有弟兄姊妹他們繼續去如常去探望長者
[00:32:42.080 --> 00:32:45.120]  有些人一起團購去買一些抗疫用品
[00:32:45.120 --> 00:32:47.200]  去分發給一些有需要的人
[00:32:47.200 --> 00:32:49.440]  也都有些人去大量購入之後
[00:32:49.440 --> 00:32:51.840]  去送給一些機構 教會
[00:32:51.840 --> 00:32:54.960]  讓他們都可以這樣去幫助有需要的人
[00:32:54.960 --> 00:32:59.640]  其實我相信我們可以做的真的還有很多很多
[00:32:59.640 --> 00:33:04.360]  問題是在於你聽到 你知道
[00:33:04.360 --> 00:33:09.320]  或者當你說你爲了祈禱 按下祈禱鎖之後
[00:33:09.320 --> 00:33:15.000]  其實我們可以做的還有更多更多
[00:33:15.000 --> 00:33:18.920]  神要我們去成爲一個行道者
[00:33:18.920 --> 00:33:23.720]  是一個被神的道轉化爲自身特質的門徒
[00:33:23.720 --> 00:33:26.040]  當見到有需要的人的時候
[00:33:26.040 --> 00:33:30.480]  我們就會自然切實地去關心他們
[00:33:30.480 --> 00:33:36.680]  是一個我們生命素質被改變而自發產生的行爲
[00:33:36.680 --> 00:33:40.960]  當見到有需要的時候 我們就這樣去做
[00:33:40.960 --> 00:33:43.160]  教會其實同樣都是
[00:33:43.160 --> 00:33:48.120]  教會不是一間被關閉了的宗教場所
[00:33:48.120 --> 00:33:50.760]  我們是基督的見證羣體
[00:33:50.760 --> 00:33:53.280]  我們是互爲肢體
[00:33:53.280 --> 00:33:58.040]  各個肢體有需要可以隨時去聯絡教會的牧者
[00:33:58.040 --> 00:34:00.440]  聯絡其他弟兄姊妹
[00:34:00.440 --> 00:34:03.880]  教會或者我們每一個弟兄姊妹
[00:34:03.880 --> 00:34:05.800]  都會盡我們的能力
[00:34:05.800 --> 00:34:07.800]  我們去守望你們
[00:34:07.800 --> 00:34:10.800]  去很實際地去支援你們
[00:34:10.800 --> 00:34:14.400]  願意我們在當中裏面可以繼續彼此去守望
[00:34:14.400 --> 00:34:19.080]  我們一同在當中裏面去活出上帝要我們走的道
[00:34:19.080 --> 00:34:21.320]  我們一切都有祈禱
[00:34:21.320 --> 00:34:24.920]  七天乎我們懇求禰親自去恩代我們
[00:34:24.920 --> 00:34:27.400]  當我們聽到要去行道的時候
[00:34:27.400 --> 00:34:29.760]  我們的心不要被恐懼去升
[00:34:29.760 --> 00:34:33.920]  但是我們可以被上帝禰去撫摸
[00:34:33.920 --> 00:34:37.520]  我們能夠去謙卑在上帝禰的面前
[00:34:37.520 --> 00:34:42.480]  因爲上帝禰的恩典勝過這一切
[00:34:42.480 --> 00:34:45.880]  上帝禰的愛也勝過這一切
[00:34:45.880 --> 00:34:49.400]  讓我們能夠帶着信心
[00:34:49.400 --> 00:34:51.000]  帶着堅實
[00:34:51.000 --> 00:34:55.480]  我們去行上帝禰所教導我們一切的道
[00:34:55.480 --> 00:34:56.520]  在當中裏面
[00:34:56.520 --> 00:34:58.160]  在今天裏面
[00:34:58.160 --> 00:35:00.520]  我們更加努力去實踐
[00:35:00.520 --> 00:35:04.720]  去愛我們身邊每一個有需要的人
[00:35:04.720 --> 00:35:07.200]  主我們求禰自己親自去祝福
[00:35:07.200 --> 00:35:08.560]  禱告奉主明求
[00:35:08.560 --> 00:35:10.560]  阿們
