
[00:00:00.000 --> 00:00:03.460]  可能大家都有留意南韓的歲月號
[00:15:45.040 --> 00:15:46.280]  我想告訴你
[00:15:46.280 --> 00:15:48.160]  你要坐在這裡
[00:15:48.160 --> 00:15:49.080]  讀完DSE
[00:15:49.080 --> 00:15:53.240]  你都要付出代價
[00:15:53.240 --> 00:15:56.080]  當你做每一個抉擇的時候
[00:15:56.080 --> 00:16:00.640]  可能你會諮詢一些長輩告訴你
[00:16:00.640 --> 00:16:02.040]  你抉擇這件事
[00:16:02.040 --> 00:16:04.040]  會面對什麼樣的代價
[00:16:04.040 --> 00:16:05.600]  這是第一個經驗
[00:16:05.600 --> 00:16:07.080]  第二個經驗是什麼呢
[00:16:07.080 --> 00:16:08.680]  就跟這件事有關
[00:16:08.680 --> 00:16:12.960]  前幾天教育局長吳克儉
[00:16:12.960 --> 00:16:15.080]  一般人用這些字眼
[00:16:15.080 --> 00:16:17.080]  他就去兇學生和老師
[00:16:17.080 --> 00:16:18.600]  叫他們不要去佔中
[00:16:18.600 --> 00:16:20.760]  因為佔中一定犯法
[00:16:20.760 --> 00:16:22.520]  而且他叫老師小心一點
[00:16:22.520 --> 00:16:25.400]  因為教唆學生參與犯法行為
[00:16:25.400 --> 00:16:26.680]  是要負上刑事責任的
[00:16:26.680 --> 00:16:28.080]  你可能沒有了公職金
[00:16:28.080 --> 00:16:29.800]  不過這裡有老師的話你放心
[00:16:29.800 --> 00:16:30.760]  公職金不會完全沒有
[00:16:30.760 --> 00:16:32.040]  是沒有了政府供的那半
[00:16:32.040 --> 00:16:33.360]  你自己供的那半是可以拿回來的
[00:16:33.360 --> 00:16:33.840]  所以放心
[00:16:33.840 --> 00:16:36.880]  如果你想教唆學生去佔中的話
[00:16:36.880 --> 00:16:39.440]  我開玩笑的
[00:16:39.440 --> 00:16:41.200]  他說你要小心一點
[00:16:41.200 --> 00:16:42.480]  因為你要負上刑事責任
[00:16:42.480 --> 00:16:43.800]  當然很多老師都很反感
[00:16:43.800 --> 00:16:44.840]  當然我自己也覺得
[00:16:44.840 --> 00:16:48.880]  他的說法有很多很多的錯誤
[00:16:48.880 --> 00:16:50.600]  不過我今天不是討論這件事
[00:16:50.600 --> 00:16:52.120]  反而我在近日
[00:16:52.120 --> 00:16:53.760]  不過當然令到學生很開心
[00:16:53.760 --> 00:16:56.280]  很多學生最近一直和我們聊天的時候
[00:16:56.280 --> 00:16:58.240]  他們真的是學生很有創意的
[00:16:58.240 --> 00:16:59.640]  聽了吳克儉這樣說之後
[00:16:59.640 --> 00:17:03.720]  很多學生第二天和我們聊天的時候就說
[00:17:03.720 --> 00:17:08.840]  喂 阿sir 不如我說誰教唆我去佔中
[00:17:08.840 --> 00:17:11.240]  學生很有創意
[00:17:11.240 --> 00:17:13.040]  接著有些老師也很有創意
[00:17:13.040 --> 00:17:14.680]  老師說你被人抓了的時候
[00:17:14.680 --> 00:17:15.920]  跟學生說你被人抓了的時候
[00:17:15.920 --> 00:17:18.040]  記得提醒警察說
[00:17:18.040 --> 00:17:20.840]  我有說過叫你不要佔中的
[00:17:20.840 --> 00:17:23.040]  我已經說了一句叫你不要佔中
[00:17:23.040 --> 00:17:24.320]  最近很好玩
[00:17:24.320 --> 00:17:28.120]  不過和他們聊天的時候
[00:17:28.120 --> 00:17:29.480]  我和學生聊天的時候
[00:17:29.480 --> 00:17:32.440]  我突然反省到一件事
[00:17:32.440 --> 00:17:34.440]  正如我和學生說
[00:17:34.440 --> 00:17:37.000]  你去選擇什麼路的時候
[00:17:37.000 --> 00:17:39.200]  沒錯可以告訴學生
[00:17:39.200 --> 00:17:41.040]  你要自己決定去不去佔中
[00:17:41.040 --> 00:17:42.160]  你要為自己負責
[00:17:42.160 --> 00:17:43.440]  你覺得你去佔中的時候
[00:17:43.440 --> 00:17:45.960]  你要知道
[00:17:45.960 --> 00:17:48.000]  佔中之後可能你真的會被人抓
[00:17:48.000 --> 00:17:49.760]  你會留案底
[00:17:49.760 --> 00:17:52.280]  我覺得作為老師的責任我負了
[00:17:52.280 --> 00:17:54.920]  不過我們在聊天的時候
[00:17:54.920 --> 00:17:57.520]  有些學生開始意識到一件事
[00:17:57.520 --> 00:17:58.800]  他問我
[00:17:58.800 --> 00:18:02.560]  真的留了案底會怎樣呢
[00:18:02.560 --> 00:18:04.480]  不知道大家明不明白我的意思
[00:18:04.480 --> 00:18:07.120]  有時候我們人生充滿了很多抉擇
[00:18:07.120 --> 00:18:08.400]  我自己做抉擇
[00:18:08.400 --> 00:18:10.400]  可能選擇了擇路
[00:18:10.400 --> 00:18:12.560]  或者找一個信得過的人
[00:18:12.560 --> 00:18:13.560]  給一些意見
[00:18:13.560 --> 00:18:15.360]  可能像我這麼有責任的老師
[00:18:15.360 --> 00:18:17.640]  我告訴他佔中有什麼好處
[00:18:17.640 --> 00:18:18.320]  有什麼不好處
[00:18:18.320 --> 00:18:20.000]  不好處就是坐牢
[00:18:20.000 --> 00:18:22.240]  坐一陣子
[00:18:22.240 --> 00:18:24.480]  然後有案底
[00:18:24.480 --> 00:18:26.560]  不過你知道你會有案底的
[00:18:26.560 --> 00:18:28.600]  你承擔到這個結果才好
[00:18:28.600 --> 00:18:30.400]  各位
[00:18:30.400 --> 00:18:32.400]  實際上有很多
[00:18:32.400 --> 00:18:34.920]  是到你真的知道
[00:18:34.920 --> 00:18:36.360]  你經過了
[00:18:36.360 --> 00:18:37.800]  到那個階段
[00:18:37.800 --> 00:18:39.000]  你才知道
[00:18:39.000 --> 00:18:41.000]  嘩 原來這麼嚴重
[00:18:41.000 --> 00:18:42.960]  有了案底之後
[00:18:42.960 --> 00:18:44.800]  正如我舉一個很簡單的例子
[00:18:44.800 --> 00:18:46.560]  現在很多學生都選擇
[00:18:46.560 --> 00:18:48.520]  DSE我還是不勤力讀書了
[00:18:48.520 --> 00:18:49.240]  玩了再算吧
[00:18:49.240 --> 00:18:50.080]  我明白的
[00:18:50.080 --> 00:18:52.480]  考得不好我會承擔後果的
[00:18:52.480 --> 00:18:54.920]  你試試問十九個學生考得不好的
[00:18:54.920 --> 00:18:56.160]  到他真的要出來
[00:18:56.160 --> 00:18:58.760]  叫他叫喊的時候
[00:18:58.760 --> 00:19:00.680]  到最後他就後悔了
[00:19:00.680 --> 00:19:02.840]  早知道那時候勤力一點吧
[00:19:02.840 --> 00:19:05.440]  不是他不知道的結果
[00:19:05.440 --> 00:19:07.240]  而是他根本在這一刻
[00:19:07.240 --> 00:19:08.760]  還沒到的結果的時候
[00:19:08.760 --> 00:19:10.640]  他是意識不到
[00:19:10.640 --> 00:19:12.680]  他能不能承受到
[00:19:12.680 --> 00:19:15.640]  將會出現的結果
[00:19:15.640 --> 00:19:17.600]  如果去到這裡的時候
[00:19:17.600 --> 00:19:19.320]  可能
[00:19:19.320 --> 00:19:21.080]  我們正正想說
[00:19:21.080 --> 00:19:23.520]  我們人生的缺窄
[00:19:23.520 --> 00:19:25.640]  我們人生很多的
[00:19:25.640 --> 00:19:27.280]  當我們要選擇一些東西的時候
[00:19:27.280 --> 00:19:29.840]  各位電視節目容許我悲觀一點說
[00:19:29.840 --> 00:19:32.120]  我們是無能為力的
[00:19:32.120 --> 00:19:34.280]  你自己無能為力
[00:19:34.280 --> 00:19:35.360]  幫你的人
[00:19:35.360 --> 00:19:37.760]  甚至你最尊敬的父母
[00:19:37.760 --> 00:19:39.240]  可能都無能為力的
[00:19:39.240 --> 00:19:41.920]  因為我們不能窮盡所有的可能性
[00:19:41.920 --> 00:19:44.520]  就算我們可以窮盡所有的可能性
[00:19:44.520 --> 00:19:45.120]  你去抉擇
[00:19:45.120 --> 00:19:46.240]  到你經過的時候
[00:19:46.240 --> 00:19:48.680]  可能是另一回事
[00:19:48.680 --> 00:19:49.600]  你沒試過案底
[00:19:49.600 --> 00:19:50.680]  到你有案底的時候
[00:19:50.680 --> 00:19:51.960]  你去找工作
[00:19:51.960 --> 00:19:54.200]  你就知道發生什麼事
[00:19:54.200 --> 00:19:55.800]  你現在覺得不讀書
[00:19:55.800 --> 00:19:57.000]  我熬得到的
[00:19:57.000 --> 00:19:58.280]  到你真的熬得到的時候
[00:19:58.280 --> 00:20:00.760]  可能你就會後悔
[00:20:00.760 --> 00:20:02.640]  透過兩個分享
[00:20:02.640 --> 00:20:06.120]  我想說些什麼呢
[00:20:06.120 --> 00:20:09.360]  我們根本不可能完全給自己
[00:20:09.360 --> 00:20:12.120]  甚至乎給別人
[00:20:12.120 --> 00:20:14.120]  做一個合理
[00:20:14.120 --> 00:20:15.080]  或者不是合理
[00:20:15.080 --> 00:20:15.880]  對不起
[00:20:15.880 --> 00:20:17.600]  所謂一個好的選擇
[00:20:17.600 --> 00:20:19.800]  可能今天在經文裡面
[00:20:19.800 --> 00:20:21.120]  我們的內心不知道有沒有
[00:20:21.120 --> 00:20:24.400]  今天經文我們渴望有一個
[00:20:24.400 --> 00:20:26.880]  這樣的人跟我們說話
[00:20:26.880 --> 00:20:28.040]  我們再看一次今天經文
[00:20:28.040 --> 00:20:31.360]  在我父家裡有許多住處
[00:20:31.360 --> 00:20:32.520]  若是沒有
[00:20:32.520 --> 00:20:35.120]  我就早已告訴你們了
[00:20:35.120 --> 00:20:38.760]  我去完為你們預備地方去
[00:20:38.760 --> 00:20:40.920]  我不知道大家有沒有期望
[00:20:40.920 --> 00:20:42.640]  在我們人生裡面
[00:20:42.640 --> 00:20:45.240]  有一個這麼堅定的答案告訴你
[00:20:45.240 --> 00:20:48.360]  我已經為你預備了地方
[00:20:48.360 --> 00:20:50.320]  而且告訴你們
[00:20:50.320 --> 00:20:51.360]  若是沒有
[00:20:51.360 --> 00:20:53.000]  我一定會告訴你們
[00:20:53.000 --> 00:20:54.520]  而且在第三節
[00:20:54.520 --> 00:20:55.640]  我在那裡
[00:20:55.640 --> 00:20:58.400]  叫你們也在那裡
[00:20:58.400 --> 00:21:00.760]  各位
[00:21:00.760 --> 00:21:03.800]  透過沉船的事件
[00:21:03.800 --> 00:21:06.120]  令我思考什麼是人生抉擇的時候
[00:21:06.120 --> 00:21:07.520]  我覺得各位弟兄姊妹
[00:21:07.520 --> 00:21:10.280]  請大家謹記亦相信
[00:21:10.280 --> 00:21:13.720]  人生在我們只有一個抉擇
[00:21:13.720 --> 00:21:15.760]  必然是正確的
[00:21:15.760 --> 00:21:19.360]  只要我們人生只有一個的抉擇
[00:21:19.360 --> 00:21:23.400]  是不會最後變成錯誤的
[00:21:23.400 --> 00:21:25.600]  就是今天經文所說
[00:21:25.600 --> 00:21:27.760]  主耶穌基督
[00:21:27.760 --> 00:21:34.200]  祂成為我們生命中最重要的基礎
[00:21:34.200 --> 00:21:37.240]  各位在我們的生命裡面
[00:21:37.240 --> 00:21:40.560]  你這一刻的選擇是什麼呢
[00:21:40.560 --> 00:21:42.560]  你的選擇
[00:21:42.560 --> 00:21:44.680]  你的信任的基礎
[00:21:44.680 --> 00:21:48.040]  是否擺在主耶穌基督面前
[00:21:48.040 --> 00:21:52.720]  讓自己一生都做一個最正確的決定
[00:21:52.720 --> 00:21:54.640]  和承擔的
[00:21:54.640 --> 00:21:55.920]  或者應該這樣說
[00:21:55.920 --> 00:21:57.200]  承諾的就是
[00:21:57.200 --> 00:21:59.640]  我們的人生路可能我們都會選錯
[00:21:59.640 --> 00:22:01.920]  但是主耶穌基督都說
[00:22:01.920 --> 00:22:05.720]  祂一定在我們的身邊
[00:22:05.720 --> 00:22:07.080]  剛才我說的是
[00:22:07.080 --> 00:22:08.960]  抉擇第一個的實況
[00:22:08.960 --> 00:22:10.040]  就是各位弟兄姊妹
[00:22:10.040 --> 00:22:12.320]  很不幸地我們的抉擇
[00:22:12.320 --> 00:22:13.600]  很多時候可能是錯的
[00:22:13.600 --> 00:22:17.800]  也沒有人會為我們去做到一個抉擇
[00:22:17.800 --> 00:22:18.800]  在人生的抉擇
[00:22:18.800 --> 00:22:21.200]  第二個實況是什麼呢
[00:22:21.200 --> 00:22:22.920]  就是抉擇很弔詭的
[00:22:22.920 --> 00:22:25.960]  抉擇就是彰顯人生的自由
[00:22:25.960 --> 00:22:27.240]  因為你選擇嘛
[00:22:27.240 --> 00:22:29.000]  你選擇就是你自由
[00:22:29.000 --> 00:22:29.960]  但是各位弟兄姊妹
[00:22:29.960 --> 00:22:32.160]  實在很多情況告訴我們
[00:22:32.160 --> 00:22:33.720]  我們選擇了一些東西
[00:22:33.720 --> 00:22:37.840]  是令我們的人生更不自由的
[00:22:37.840 --> 00:22:39.600]  耶穌在第六節那裡
[00:22:39.600 --> 00:22:40.960]  正正深化這個主題
[00:22:40.960 --> 00:22:41.840]  其實我們很熟悉的
[00:22:41.840 --> 00:22:44.640]  我就是道路真理生命
[00:22:44.640 --> 00:22:47.920]  耶穌所提供的是什麼呢
[00:22:47.920 --> 00:22:52.080]  這個我從一個色經學者那裡找出來的
[00:22:52.080 --> 00:22:52.720]  不是我說的
[00:22:52.720 --> 00:22:53.600]  不過我覺得很有意思
[00:22:53.600 --> 00:22:55.560]  所以我慢慢讀給大家聽
[00:22:55.560 --> 00:22:57.320]  他將這三句理解是什麼呢
[00:22:57.320 --> 00:22:59.040]  很多時候我們將它平衡去看
[00:22:59.040 --> 00:23:00.920]  但是這位色經學者這樣看
[00:23:00.920 --> 00:23:02.640]  他說
[00:23:02.640 --> 00:23:03.680]  他說什麼呢
[00:23:03.680 --> 00:23:04.240]  看不到
[00:23:04.240 --> 00:23:05.480]  啊 在這裡
[00:23:05.480 --> 00:23:09.520]  若然他說道路是人生的一個進程
[00:23:09.520 --> 00:23:10.920]  道路是人生的進程
[00:23:10.920 --> 00:23:12.800]  就是你人生的路
[00:23:12.800 --> 00:23:15.400]  生命就是人生的目的
[00:23:15.400 --> 00:23:17.120]  我覺得這兩句很有意思
[00:23:17.120 --> 00:23:19.840]  人生就是一個滿有抉擇和信任的道路
[00:23:19.840 --> 00:23:21.280]  或許我們想選擇的
[00:23:21.280 --> 00:23:25.200]  就是可以讓我們過一個我們希望的人生
[00:23:25.200 --> 00:23:26.440]  或者生命
[00:23:26.440 --> 00:23:29.800]  大家掌握到了嗎
[00:23:29.800 --> 00:23:32.200]  道路就是人生的道路
[00:23:32.200 --> 00:23:34.320]  而這條道路最終的目的是什麼呢
[00:23:34.320 --> 00:23:38.120]  就是我們希望得到一個真正的生命
[00:23:38.120 --> 00:23:39.640]  這位色經學者說
[00:23:39.640 --> 00:23:43.200]  他說 真理
[00:23:43.200 --> 00:23:46.880]  就是在道路和生命中間
[00:23:46.880 --> 00:23:49.720]  作為一個橋樑
[00:23:49.720 --> 00:23:52.920]  他在約翰福音8章23節說
[00:23:52.920 --> 00:23:55.440]  他說 你們將認識真理
[00:23:55.440 --> 00:24:00.000]  真理會使你們自由
[00:24:00.000 --> 00:24:01.960]  約翰福音8章32節
[00:24:01.960 --> 00:24:04.520]  他說 你們將認識真理
[00:24:04.520 --> 00:24:07.440]  真理會使你們自由
[00:24:07.440 --> 00:24:11.400]  回復我剛才所說 我們很多的抉擇以為
[00:24:11.400 --> 00:24:13.800]  是彰顯我們人生的自由
[00:24:13.800 --> 00:24:17.960]  但實際上很多的抉擇是令我們失去了自由
[00:24:17.960 --> 00:24:21.880]  我們以為我們的抉擇可以令我們生命更豐富
[00:24:21.880 --> 00:24:23.720]  但實在很多時候我們的抉擇
[00:24:23.720 --> 00:24:27.720]  是令我們越來越窄我們的生命
[00:24:27.720 --> 00:24:29.200]  我嘗試用一些我們年輕人
[00:24:29.200 --> 00:24:30.200]  也不是年輕人
[00:24:30.200 --> 00:24:32.680]  我們現在近來的一些事我會說
[00:24:32.680 --> 00:24:37.520]  有時候我們人也有一個手機
[00:24:37.520 --> 00:24:39.720]  有時候我默默地觀察
[00:24:39.720 --> 00:24:41.960]  有時候我真的去想
[00:24:41.960 --> 00:24:45.280]  究竟我們在玩手機還是手機在玩我們
[00:24:45.280 --> 00:24:51.760]  我們五年前沒有目者會在崇拜之前跟大家說
[00:24:51.760 --> 00:24:54.200]  最多都是說 請你關掉手機
[00:24:54.200 --> 00:24:55.520]  我們真的關掉手機
[00:24:55.520 --> 00:24:58.440]  但我們會繼續留意很多資訊
[00:24:58.440 --> 00:25:02.240]  WhatsApp Line 很多東西看
[00:25:02.240 --> 00:25:03.320]  我經常去想
[00:25:03.320 --> 00:25:08.800]  我不是說大家犯了很大的錯
[00:25:08.800 --> 00:25:10.600]  但你立刻冷靜去想
[00:25:10.600 --> 00:25:12.800]  我們學校會收學生手機
[00:25:12.800 --> 00:25:16.760]  當他手機拿上課室還沒關的時候
[00:25:16.760 --> 00:25:18.160]  我們會收了他
[00:25:18.160 --> 00:25:21.920]  如果有老師試過收學生手機
[00:25:21.920 --> 00:25:23.680]  他通常會跟你這樣說
[00:25:23.680 --> 00:25:26.400]  你記我缺點
[00:25:26.400 --> 00:25:30.080]  你怎麼罰我都可以
[00:25:30.080 --> 00:25:31.720]  你不要收我手機
[00:25:31.720 --> 00:25:34.240]  你收了我手機我今晚怎麼辦
[00:25:34.240 --> 00:25:36.080]  真的會死的
[00:25:36.080 --> 00:25:39.200]  有時候老師會擔心會不會真的跳樓
[00:25:39.200 --> 00:25:40.960]  當然他們不會的
[00:25:40.960 --> 00:25:45.120]  但手機跟他們的生命已經連結成一個
[00:25:45.120 --> 00:25:48.520]  跟夫妻一樣緊密的東西
[00:25:48.520 --> 00:25:50.280]  沒有手機完全不行
[00:25:50.280 --> 00:25:53.400]  所以我們不明白有什麼即時的資訊
[00:25:53.400 --> 00:25:54.600]  當然我們現在覺得不行
[00:25:54.600 --> 00:25:56.360]  有很多人找我們
[00:25:56.360 --> 00:25:58.800]  我們這一把年紀就知道了
[00:25:58.800 --> 00:26:03.440]  我們小時候找不到就罷了
[00:26:03.440 --> 00:26:04.880]  事實是
[00:26:04.880 --> 00:26:07.960]  這個世界沒有人
[00:26:07.960 --> 00:26:13.120]  90%的東西不需要即時告訴我
[00:26:13.120 --> 00:26:15.080]  當你做事久了你就知道
[00:26:15.080 --> 00:26:18.360]  最好先不要告訴我
[00:26:18.360 --> 00:26:19.360]  實際上我們是
[00:26:19.360 --> 00:26:22.600]  但現在我們不斷要知道即時的
[00:26:22.600 --> 00:26:24.360]  從頭到尾看看
[00:26:24.360 --> 00:26:25.640]  從頭到尾看看
[00:26:25.640 --> 00:26:28.040]  或者讀到一書又看看
[00:26:28.040 --> 00:26:29.280]  有什麼是即時的
[00:26:29.280 --> 00:26:30.080]  各位弟兄姊妹
[00:26:30.080 --> 00:26:32.360]  我們以為很多的選擇
[00:26:32.360 --> 00:26:35.040]  很多的抉擇是給予我們自由
[00:26:35.040 --> 00:26:37.200]  但是
[00:26:37.200 --> 00:26:39.520]  原來我們反而失去了
[00:26:39.520 --> 00:26:41.920]  我們生命的自主性
[00:26:41.920 --> 00:26:45.080]  我們失去了生命的本質
[00:26:45.080 --> 00:26:47.880]  各位
[00:26:47.880 --> 00:26:49.200]  抉擇
[00:26:49.200 --> 00:26:50.320]  正如今天所說
[00:26:50.320 --> 00:26:54.240]  我們抉擇不單只是我們生命終極的方向
[00:26:54.240 --> 00:26:57.040]  即是我們選擇主耶穌基督為我們的救主
[00:26:57.040 --> 00:26:58.560]  永生的盼望
[00:26:58.560 --> 00:27:01.120]  更加是一條生命的道路
[00:27:01.120 --> 00:27:04.200]  讓我們可以真正的自由
[00:27:04.200 --> 00:27:08.640]  有信心去抉擇真正的生命
[00:27:08.640 --> 00:27:11.520]  我不知道這一刻有什麼
[00:27:11.520 --> 00:27:12.920]  去綁住大家
[00:27:12.920 --> 00:27:16.280]  或者令到大家不能夠安然的
[00:27:16.280 --> 00:27:18.600]  活出一個真正的生命
[00:27:18.600 --> 00:27:20.800]  但是在今天
[00:27:20.800 --> 00:27:23.520]  今天耶穌所說的就是
[00:27:23.520 --> 00:27:25.240]  主耶穌基督的真理
[00:27:25.240 --> 00:27:26.520]  祂的話語
[00:27:26.520 --> 00:27:27.720]  祂的同在
[00:27:27.720 --> 00:27:31.440]  正正是可以幫助我們去超越
[00:27:31.440 --> 00:27:34.120]  很多綑綁著我們
[00:27:34.120 --> 00:27:40.160]  讓我們失去了生命自由的一些東西
[00:27:40.160 --> 00:27:43.600]  各位我們願不願意去選擇呢?
[00:27:43.600 --> 00:27:47.000]  這一刻真的願意和大家一起去反省
[00:27:47.000 --> 00:27:49.680]  我們的生命
[00:27:49.680 --> 00:27:53.760]  我們有沒有選擇一個正確的
[00:27:53.760 --> 00:27:55.760]  作為我們生命的基礎
[00:27:55.760 --> 00:27:58.720]  我們有沒有
[00:27:58.720 --> 00:28:00.560]  讓主耶穌基督的真理
[00:28:00.560 --> 00:28:04.080]  令到我們的生命活得更自由
[00:28:04.080 --> 00:28:05.400]  更有福氣呢?
[00:28:05.400 --> 00:28:11.280]  願我們得到祈禱
[00:28:11.280 --> 00:28:14.240]  主在這一刻我們真的向祢的坦誠
[00:28:14.240 --> 00:28:17.160]  求祢的靈真的光照我們內心
[00:28:17.160 --> 00:28:19.400]  主可能在這一刻
[00:28:19.400 --> 00:28:20.320]  有一些物件
[00:28:20.320 --> 00:28:20.920]  有一些人
[00:28:20.920 --> 00:28:24.040]  有一些事件出現在我們心裡面
[00:28:24.040 --> 00:28:26.760]  主可能這個是祢提醒我們
[00:28:26.760 --> 00:28:28.760]  祢告訴我們
[00:28:28.760 --> 00:28:30.840]  因為這些事
[00:28:30.840 --> 00:28:32.760]  因為這些物
[00:28:32.760 --> 00:28:36.320]  讓我們生命失去了自由
[00:28:36.320 --> 00:28:39.120]  主求祢真的幫助我們
[00:28:39.120 --> 00:28:40.320]  因為主祢真的承諾
[00:28:40.320 --> 00:28:41.680]  祢就是道路
[00:28:41.680 --> 00:28:42.400]  真理
[00:28:42.400 --> 00:28:43.440]  生命
[00:28:43.440 --> 00:28:46.160]  祢是讓我們在人生路上
[00:28:46.160 --> 00:28:49.840]  可以更加活出生命樣式
[00:28:49.840 --> 00:28:51.440]  各位的救主
[00:28:51.440 --> 00:28:55.160]  主求祢都真的緊緊的讓我們把握
[00:28:55.160 --> 00:28:57.160]  也求祢真的幫助我們
[00:28:57.160 --> 00:28:58.680]  在我們生命當中
[00:28:58.680 --> 00:29:00.960]  如果我們真的有一些東西
[00:29:00.960 --> 00:29:02.800]  真的綁住我們
[00:29:02.800 --> 00:29:04.960]  求主祢真的幫我們鬆開
[00:29:04.960 --> 00:29:06.560]  也求主真的意識到
[00:29:06.560 --> 00:29:08.240]  究竟我們應該
[00:29:08.240 --> 00:29:09.160]  的生命
[00:29:09.160 --> 00:29:11.280]  建立在什麼上面
[00:29:11.280 --> 00:29:14.000]  主也求祢都叫我們真的可以藉著祢
[00:29:14.000 --> 00:29:16.480]  我們的生命可以活得更加的豐富
[00:29:16.480 --> 00:29:18.920]  我們的生命可以活得更加的自由
[00:29:18.920 --> 00:29:19.840]  我們感謝祢
[00:29:19.840 --> 00:29:21.280]  感謝祢和我們一起
[00:29:21.280 --> 00:29:23.820]  我哋禱告 奉我哋主耶穌基督得成名至祈求
[00:29:23.820 --> 00:29:24.820]  阿門
