
[00:00:00.000 --> 00:00:05.240]  我曾經同一位傳道人傾偈
[00:18:08.520 --> 00:18:10.520]  又要見他的面
[00:18:10.520 --> 00:18:12.520]  他的名字必寫在他們的額上
[00:18:12.520 --> 00:18:14.520]  不再有黑夜了
[00:18:14.520 --> 00:18:16.520]  不需要燈光或日光了
[00:18:16.520 --> 00:18:18.520]  因為主神的光照他們
[00:18:18.520 --> 00:18:20.520]  他們要作王
[00:18:20.520 --> 00:18:22.520]  你和我要作王
[00:18:22.520 --> 00:18:24.520]  直到永永遠遠
[00:18:24.520 --> 00:18:26.520]  天使對我說
[00:18:26.520 --> 00:18:28.520]  這的話是可信的真實的
[00:18:28.520 --> 00:18:30.520]  是真的
[00:18:30.520 --> 00:18:32.520]  主就是眾先知的靈的神
[00:18:32.520 --> 00:18:34.520]  差遣了他的天使
[00:18:34.520 --> 00:18:36.520]  把那快要發生的事
[00:18:36.520 --> 00:18:38.520]  指示他的僕人
[00:18:38.520 --> 00:18:40.520]  看那我必快來
[00:18:40.520 --> 00:18:42.520]  遵守書上預言的
[00:18:42.520 --> 00:18:44.520]  是有福利的
[00:18:44.520 --> 00:18:46.520]  所以上帝
[00:18:46.520 --> 00:18:48.520]  應許我們基督會
[00:18:48.520 --> 00:18:50.520]  榮耀他回來
[00:18:50.520 --> 00:18:52.520]  你和我會一同顯現
[00:18:52.520 --> 00:18:54.520]  好了講完這裡
[00:18:54.520 --> 00:18:56.520]  既然你知道屬靈生命
[00:18:56.520 --> 00:18:58.520]  最高境界是怎樣得到
[00:18:58.520 --> 00:19:00.520]  我們怎樣去有些應用呢
[00:19:00.520 --> 00:19:02.520]  第一
[00:19:02.520 --> 00:19:04.520]  就是看開一點
[00:19:04.520 --> 00:19:06.520]  你現在覺得自己很低
[00:19:06.520 --> 00:19:08.520]  或者別人傷害了你
[00:19:08.520 --> 00:19:10.520]  或者很生氣
[00:19:10.520 --> 00:19:12.520]  有些信徒
[00:19:12.520 --> 00:19:14.520]  小時候被媽媽罵
[00:19:14.520 --> 00:19:16.520]  不知為何
[00:19:16.520 --> 00:19:18.520]  我被媽媽罵就完全忘記了
[00:19:18.520 --> 00:19:20.520]  他被媽媽罵到現在五十歲
[00:19:20.520 --> 00:19:22.520]  還記得很清楚
[00:19:22.520 --> 00:19:24.520]  已經賺了錢已經提早退休
[00:19:24.520 --> 00:19:26.520]  仍然覺得放不下
[00:19:26.520 --> 00:19:28.520]  看心理醫生
[00:19:28.520 --> 00:19:30.520]  心理醫生就越看越麻煩
[00:19:30.520 --> 00:19:32.520]  因為他經常提起他以前忘記了的事
[00:19:32.520 --> 00:19:34.520]  令他越來越差
[00:19:34.520 --> 00:19:36.520]  我基督徒
[00:19:36.520 --> 00:19:38.520]  為何會這樣呢
[00:19:38.520 --> 00:19:40.520]  其實最好的心理醫生
[00:19:40.520 --> 00:19:42.520]  就是聖經
[00:19:42.520 --> 00:19:44.520]  看開一點
[00:19:44.520 --> 00:19:46.520]  你已經這麼好了
[00:19:46.520 --> 00:19:48.520]  你已經與基督一同創造神
[00:19:48.520 --> 00:19:50.520]  什麼慣例都沒有
[00:19:50.520 --> 00:19:52.520]  什麼恩怨都沒有
[00:19:52.520 --> 00:19:54.520]  什麼怒氣都沒有
[00:19:54.520 --> 00:19:56.520]  前途光明最好
[00:19:56.520 --> 00:19:58.520]  現在又找堂
[00:19:58.520 --> 00:20:00.520]  看開一點
[00:20:00.520 --> 00:20:02.520]  不要這麼肉緊
[00:20:02.520 --> 00:20:04.520]  第二
[00:20:04.520 --> 00:20:06.520]  既然人生短暫
[00:20:06.520 --> 00:20:08.520]  來勢無窮
[00:20:08.520 --> 00:20:10.520]  你就要投資在永恆
[00:20:10.520 --> 00:20:12.520]  有位弟兄
[00:20:12.520 --> 00:20:14.520]  那次我講到幾個月前
[00:20:14.520 --> 00:20:16.520]  有位弟兄在教會講到
[00:20:16.520 --> 00:20:18.520]  他完了之後跟我聊天
[00:20:18.520 --> 00:20:20.520]  他約我去他家
[00:20:20.520 --> 00:20:22.520]  他和他太太約我們去他家
[00:20:22.520 --> 00:20:24.520]  他說:羅牧師我要支持你台灣的士工
[00:20:24.520 --> 00:20:26.520]  每一年四萬元
[00:20:26.520 --> 00:20:28.520]  三年
[00:20:28.520 --> 00:20:30.520]  他說:為何我要說三年呢
[00:20:30.520 --> 00:20:32.520]  因為我現在八十幾歲
[00:20:32.520 --> 00:20:34.520]  三年之後
[00:20:34.520 --> 00:20:36.520]  我都不會在這個世上
[00:20:36.520 --> 00:20:38.520]  我說:我為你祈禱
[00:20:38.520 --> 00:20:40.520]  求神給你很多很多年
[00:20:40.520 --> 00:20:42.520]  不是要他每一年支持我四萬元
[00:20:42.520 --> 00:20:44.520]  而是
[00:20:44.520 --> 00:20:46.520]  他
[00:20:46.520 --> 00:20:48.520]  其實我們的生命都是在乎上帝
[00:20:48.520 --> 00:20:50.520]  他懂得投資永恆
[00:20:50.520 --> 00:20:52.520]  第一次
[00:20:52.520 --> 00:20:54.520]  其實我都是投資永恆
[00:20:54.520 --> 00:20:56.520]  為什麼我要這麼辛苦
[00:20:56.520 --> 00:20:58.520]  我今年七十三歲
[00:20:58.520 --> 00:21:00.520]  本來應該要交盤
[00:21:00.520 --> 00:21:02.520]  不是我不想交
[00:21:02.520 --> 00:21:04.520]  我要找接班人
[00:21:04.520 --> 00:21:06.520]  香港警察總幹事的位置
[00:21:06.520 --> 00:21:08.520]  我要找接班人
[00:21:08.520 --> 00:21:12.520]  台灣商與教會工廠主任
[00:21:12.520 --> 00:21:14.520]  我要找接班人
[00:21:14.520 --> 00:21:16.520]  還沒有找到
[00:21:16.520 --> 00:21:18.520]  但是
[00:21:18.520 --> 00:21:20.520]  上帝留我在這裡
[00:21:20.520 --> 00:21:22.520]  對我來說
[00:21:22.520 --> 00:21:24.520]  都是一個恩典
[00:21:24.520 --> 00:21:26.520]  因為你能夠侍奉主
[00:21:26.520 --> 00:21:28.520]  你就不要很得意
[00:21:28.520 --> 00:21:30.520]  以為你給面子上帝
[00:21:30.520 --> 00:21:32.520]  給你做
[00:21:32.520 --> 00:21:34.520]  做這個歡迎大使
[00:21:34.520 --> 00:21:36.520]  這是恩典
[00:21:36.520 --> 00:21:38.520]  上帝給你彈琴
[00:21:38.520 --> 00:21:40.520]  給你
[00:21:40.520 --> 00:21:42.520]  做這個網絡
[00:21:42.520 --> 00:21:44.520]  全部都是上帝恩典
[00:21:44.520 --> 00:21:46.520]  我們每一樣東西
[00:21:46.520 --> 00:21:48.520]  大大小小都是投資永恆
[00:21:48.520 --> 00:21:50.520]  不單止這樣
[00:21:50.520 --> 00:21:52.520]  我們看到世界上很多的需要
[00:21:52.520 --> 00:21:54.520]  上帝都要我們去服務
[00:21:54.520 --> 00:21:56.520]  社稷
[00:21:56.520 --> 00:21:58.520]  關心我們周圍困苦的人
[00:21:58.520 --> 00:22:00.520]  其實最好的方法
[00:22:00.520 --> 00:22:02.520]  就是從自己教會開始
[00:22:02.520 --> 00:22:04.520]  全恩堂我覺得真的很美
[00:22:04.520 --> 00:22:06.520]  我們人數不是多
[00:22:06.520 --> 00:22:08.520]  不是大
[00:22:08.520 --> 00:22:10.520]  但我們接觸很多社區裏面的困難
[00:22:10.520 --> 00:22:12.520]  新移民
[00:22:12.520 --> 00:22:14.520]  有些少數民族
[00:22:14.520 --> 00:22:16.520]  還有一些
[00:22:16.520 --> 00:22:18.520]  貧窮困苦的人
[00:22:18.520 --> 00:22:20.520]  有很多需要
[00:22:20.520 --> 00:22:22.520]  每個人都需要福音
[00:22:22.520 --> 00:22:24.520]  這是很接觸他們的機會
[00:22:24.520 --> 00:22:26.520]  這是你值得投資永恆
[00:22:26.520 --> 00:22:28.520]  知道人生短暫
[00:22:28.520 --> 00:22:32.520]  第三
[00:22:32.520 --> 00:22:34.520]  檢視你的生命
[00:22:34.520 --> 00:22:36.520]  究竟是不是讓主掌管
[00:22:36.520 --> 00:22:40.520]  你有沒有放手
[00:22:40.520 --> 00:22:42.520]  讓耶穌基督帶領你
[00:22:42.520 --> 00:22:44.520]  你願不願意
[00:22:44.520 --> 00:22:48.520]  聽耶穌基督的話
[00:22:48.520 --> 00:22:50.520]  等於你開一部車
[00:22:50.520 --> 00:22:52.520]  一部車有兩個座位
[00:22:52.520 --> 00:22:54.520]  一部跑車
[00:22:54.520 --> 00:22:56.520]  耶穌基督跟你一起
[00:22:56.520 --> 00:22:58.520]  究竟是祂開車還是你開車
[00:22:58.520 --> 00:23:00.520]  祂是你的客人
[00:23:00.520 --> 00:23:02.520]  還是你跟著祂
[00:23:02.520 --> 00:23:04.520]  基督徒就是
[00:23:04.520 --> 00:23:06.520]  基督的跟隨者
[00:23:06.520 --> 00:23:08.520]  我們將生命交給主
[00:23:08.520 --> 00:23:10.520]  當我們將生命完全交給主的時候
[00:23:10.520 --> 00:23:12.520]  就是我們完全與基督
[00:23:12.520 --> 00:23:14.520]  一同藏在神裏
[00:23:14.520 --> 00:23:16.520]  那時候就再沒有掙扎
[00:23:16.520 --> 00:23:18.520]  再沒有quota
[00:23:18.520 --> 00:23:20.520]  再沒有自己自怨自危
[00:23:20.520 --> 00:23:22.520]  因為你
[00:23:24.520 --> 00:23:26.520]  與基督
[00:23:26.520 --> 00:23:28.520]  連結在一起
[00:23:28.520 --> 00:23:30.520]  一個生命一個心跳
[00:23:30.520 --> 00:23:32.520]  現在活著的不再是你
[00:23:32.520 --> 00:23:34.520]  而是基督在你裏面活著
[00:23:34.520 --> 00:23:36.520]  我們一起低頭祈禱
[00:23:36.520 --> 00:23:38.520]  我們感謝你
[00:23:38.520 --> 00:23:40.520]  這個奇妙的聖經
[00:23:40.520 --> 00:23:42.520]  讓我們知道你愛我們
[00:23:42.520 --> 00:23:44.520]  你為我們預備了新生命的寶貴
[00:23:44.520 --> 00:23:46.520]  是叫我們能夠在你裏面
[00:23:46.520 --> 00:23:48.520]  得著安息
[00:23:48.520 --> 00:23:50.520]  得著穩妥
[00:23:50.520 --> 00:23:52.520]  不是靠自己
[00:23:52.520 --> 00:23:54.520]  你又應許我們榮耀
[00:23:54.520 --> 00:23:56.520]  將來是多麼美妙
[00:23:56.520 --> 00:23:58.520]  我們實在讚美主
[00:23:58.520 --> 00:24:00.520]  我們沒有辦法
[00:24:00.520 --> 00:24:02.520]  說出我們對你的感謝
[00:24:02.520 --> 00:24:04.520]  主求你的靈
[00:24:04.520 --> 00:24:06.520]  今天感動我們在座每一個
[00:24:06.520 --> 00:24:08.520]  如果我們當中有怨恨
[00:24:08.520 --> 00:24:10.520]  有不滿有困難有掙扎的
[00:24:10.520 --> 00:24:12.520]  你讓我們知道
[00:24:12.520 --> 00:24:14.520]  我們得救是在乎
[00:24:14.520 --> 00:24:16.520]  皈依安息
[00:24:16.520 --> 00:24:18.520]  我們得力是在乎平靜安穩
[00:24:18.520 --> 00:24:20.520]  我們不是靠勢力
[00:24:20.520 --> 00:24:22.520]  是靠你的靈來成事
[00:24:22.520 --> 00:24:24.520]  我們感謝你
[00:24:24.520 --> 00:24:26.520]  祈禱感恩奉耶穌基督的名
