
[00:00:00.000 --> 00:00:06.100]  面對著這個題目是有些膽怯的
[00:13:55.300 --> 00:13:56.600]  甚至在香港
[00:13:56.600 --> 00:13:58.000]  千多間教會
[00:13:58.000 --> 00:14:01.300]  有不同的教會風格
[00:14:01.300 --> 00:14:03.200]  京拜有不同的風格
[00:14:03.200 --> 00:14:05.400]  在OneJob裡面有不同的風格
[00:14:05.400 --> 00:14:08.400]  我們好像很著重社區的服侍
[00:14:08.400 --> 00:14:09.400]  很喜歡坐落
[00:14:09.400 --> 00:14:10.500]  在這裡傳福音
[00:14:10.500 --> 00:14:11.500]  但是有些是
[00:14:11.500 --> 00:14:13.000]  永遠HiChurch的
[00:14:13.000 --> 00:14:14.300]  你進來就進來
[00:14:14.300 --> 00:14:16.100]  你不進來就罷走的
[00:14:16.100 --> 00:14:17.300]  都有的
[00:14:17.300 --> 00:14:18.600]  我們試過有一間
[00:14:18.600 --> 00:14:20.600]  有些人說是一間教會的實習
[00:14:20.600 --> 00:14:23.500]  他的牧師是不贊成他們傳福音的
[00:14:23.500 --> 00:14:26.000]  他贊成我們彼此相愛
[00:14:26.000 --> 00:14:26.800]  所以
[00:14:26.800 --> 00:14:29.800]  和他們最喜歡一起品紅酒
[00:14:29.800 --> 00:14:30.400]  我心想
[00:14:30.400 --> 00:14:31.500]  糟了我不懂得喝紅酒
[00:14:31.500 --> 00:14:34.300]  我很難投入這間教會
[00:14:34.300 --> 00:14:35.400]  丁姐妹
[00:14:35.400 --> 00:14:36.400]  很奇怪嗎
[00:14:36.400 --> 00:14:38.200]  我覺得不奇怪的
[00:14:38.200 --> 00:14:39.200]  為什麼
[00:14:39.200 --> 00:14:43.200]  因為我們的空隙不夠上帝闊
[00:14:43.200 --> 00:14:45.300]  上帝為什麼這麼介意
[00:14:45.300 --> 00:14:47.100]  你們做基層
[00:14:47.100 --> 00:14:48.400]  為什麼這麼介意
[00:14:48.400 --> 00:14:50.500]  你們要HiChurch
[00:14:50.500 --> 00:14:51.700]  我覺得上帝為什麼容許
[00:14:51.700 --> 00:14:52.600]  這麼多教會
[00:14:52.600 --> 00:14:53.800]  這麼多款
[00:14:53.800 --> 00:14:56.400]  來出現呢
[00:14:56.400 --> 00:14:59.900]  因為上帝真的不介意
[00:14:59.900 --> 00:15:01.000]  打樂團的
[00:15:01.000 --> 00:15:02.100]  就打樂團
[00:15:02.100 --> 00:15:02.800]  是不是
[00:15:02.800 --> 00:15:04.200]  你要拉小提琴
[00:15:04.200 --> 00:15:05.000]  大提琴的
[00:15:05.000 --> 00:15:06.800]  就拉大提琴
[00:15:06.800 --> 00:15:08.600]  最重要是什麼
[00:15:08.600 --> 00:15:10.800]  我們是去敬拜他
[00:15:10.800 --> 00:15:12.300]  你應該佩服上帝
[00:15:12.300 --> 00:15:14.000]  無論我們唱得怎樣
[00:15:14.000 --> 00:15:15.800]  上帝都喜願我們
[00:15:15.800 --> 00:15:16.600]  是不是
[00:15:16.600 --> 00:15:18.600]  這個反而是我們值得感恩
[00:15:18.600 --> 00:15:19.700]  你想想耶穌基督
[00:15:19.700 --> 00:15:21.500]  選擇的那十二個門徒
[00:15:21.500 --> 00:15:22.300]  是不是
[00:15:22.300 --> 00:15:23.500]  如果我再給你們講
[00:15:23.500 --> 00:15:24.800]  奇奇怪怪的
[00:15:24.800 --> 00:15:26.100]  如果組長
[00:15:26.100 --> 00:15:28.100]  讓你帶耶穌那一組
[00:15:28.100 --> 00:15:29.700]  你都不知道怎麼帶
[00:15:29.700 --> 00:15:31.300]  是不是
[00:15:31.300 --> 00:15:32.800]  我們敬拜的模式
[00:15:32.800 --> 00:15:34.000]  可以完全不同
[00:15:34.000 --> 00:15:35.000]  有人很直
[00:15:35.000 --> 00:15:36.300]  有人很吵
[00:15:36.300 --> 00:15:37.500]  但是
[00:15:37.500 --> 00:15:40.100]  只要是發自心靈的敬拜
[00:15:40.100 --> 00:15:41.800]  神都喜願
[00:15:41.800 --> 00:15:42.800]  今天如果我們說
[00:15:42.800 --> 00:15:45.700]  我們要跟上帝一起走的時候
[00:15:45.700 --> 00:15:48.000]  請你首先留意一件事
[00:15:48.000 --> 00:15:50.000]  我們的上帝的胸襟
[00:15:50.000 --> 00:15:51.800]  是很廣闊的
[00:15:51.800 --> 00:15:54.200]  他稍微狹窄一點
[00:15:54.200 --> 00:15:56.700]  其實我們就不是很多人
[00:15:56.700 --> 00:15:59.000]  可以在神的面前存留
[00:15:59.000 --> 00:16:00.700]  當我們這樣去想的時候
[00:16:00.700 --> 00:16:01.700]  你就明白
[00:16:01.700 --> 00:16:03.400]  耶穌其實為什麼
[00:16:03.400 --> 00:16:06.400]  要去呼召門徒跟他在一起
[00:16:06.400 --> 00:16:07.400]  其實
[00:16:07.400 --> 00:16:10.100]  耶穌無論做些什麼
[00:16:10.100 --> 00:16:12.900]  門徒其實都不太能幫得上忙
[00:16:12.900 --> 00:16:13.800]  同意嗎
[00:16:13.800 --> 00:16:15.900]  就是搞我當貪多過屈
[00:16:15.900 --> 00:16:16.800]  但是
[00:16:16.800 --> 00:16:19.500]  上帝邀請跟我們一起
[00:16:19.500 --> 00:16:22.100]  因為上帝喜悅我們
[00:16:22.100 --> 00:16:24.600]  上帝想我們這幫孩子
[00:16:24.600 --> 00:16:26.000]  跟著他一起
[00:16:26.000 --> 00:16:27.700]  見他所做的事
[00:16:27.700 --> 00:16:29.100]  認識他多一點
[00:16:29.100 --> 00:16:30.400]  開眼界
[00:16:30.400 --> 00:16:31.500]  正如爸爸媽媽
[00:16:31.500 --> 00:16:33.700]  喜歡帶著孩子在身邊
[00:16:33.700 --> 00:16:34.900]  一起去旅行
[00:16:34.900 --> 00:16:36.300]  一起做義工
[00:16:36.300 --> 00:16:37.400]  一起去服侍
[00:16:37.400 --> 00:16:38.500]  特別是教會裡面的頂尖女兒
[00:16:38.500 --> 00:16:40.200]  很喜歡帶著孩子一起去服侍
[00:16:40.200 --> 00:16:42.000]  因為我們很想
[00:16:42.000 --> 00:16:44.800]  她去看到我們的生活
[00:16:44.800 --> 00:16:45.800]  我們的經歷
[00:16:45.800 --> 00:16:48.300]  讓我們的孩子能夠明白我們
[00:16:48.300 --> 00:16:49.300]  所以頂尖妹
[00:16:49.300 --> 00:16:51.300]  今年請你真的預備你的心
[00:16:51.300 --> 00:16:53.200]  是上帝呼召你
[00:16:53.200 --> 00:16:54.300]  跟他同行
[00:16:54.300 --> 00:16:55.200]  跟旁邊的人說
[00:16:55.200 --> 00:16:58.000]  是神呼召你
[00:16:58.000 --> 00:17:00.400]  於是不要想是你叫神來
[00:17:00.400 --> 00:17:01.900]  跟我同行幫我
[00:17:01.900 --> 00:17:03.300]  不是這回事
[00:17:03.300 --> 00:17:05.300]  我就想上帝應該怎樣可以
[00:17:05.300 --> 00:17:07.200]  找一個例證給我們
[00:17:07.200 --> 00:17:10.000]  去知道怎樣叫與神同行
[00:17:10.000 --> 00:17:12.700]  在人裡面真的很難找到一個好的傳記
[00:17:12.700 --> 00:17:14.500]  所以我感謝主我都是在聖經裡找的
[00:17:14.500 --> 00:17:16.000]  我找了一個人叫彈耳你
[00:17:16.000 --> 00:17:17.800]  在她的生平裡
[00:17:17.800 --> 00:17:21.100]  希望給我們一些提醒和鼓勵
[00:17:21.100 --> 00:17:22.900]  很多人覺得與神同行
[00:17:22.900 --> 00:17:25.100]  糟糕教會又叫我去做事了
[00:17:25.100 --> 00:17:26.600]  現在又有訓練等等
[00:17:26.600 --> 00:17:27.600]  很擔心
[00:17:27.600 --> 00:17:28.900]  頂尖妹
[00:17:28.900 --> 00:17:29.900]  其實
[00:17:29.900 --> 00:17:32.800]  為什麼我們很擔心在侍奉裡面
[00:17:32.800 --> 00:17:34.900]  從來都不是因為我們有一二三四
[00:17:34.900 --> 00:17:36.200]  所以我們在侍奉
[00:17:36.200 --> 00:17:37.300]  特別是在遷墨
[00:17:37.300 --> 00:17:38.500]  只要你願意侍奉
[00:17:38.500 --> 00:17:40.000]  差不多你都可以侍奉的
[00:17:40.000 --> 00:17:40.900]  問題是
[00:17:40.900 --> 00:17:43.200]  我們夠不夠膽去承接
[00:17:43.200 --> 00:17:45.700]  很多人覺得要相信主很久
[00:17:45.700 --> 00:17:47.700]  有一個很好的口才
[00:17:47.700 --> 00:17:51.400]  我們又要有什麼management的能力
[00:17:51.400 --> 00:17:53.300]  又要有sales的technique
[00:17:53.300 --> 00:17:54.300]  我們有很多要求
[00:17:54.300 --> 00:17:56.400]  才覺得那些人侍奉是ok的
[00:17:56.400 --> 00:17:58.500]  我真的不太行
[00:17:58.500 --> 00:17:59.300]  頂尖妹
[00:17:59.300 --> 00:18:00.700]  你見的彈耳你
[00:18:00.700 --> 00:18:02.100]  可能是
[00:18:02.100 --> 00:18:03.500]  過往的故事裡面
[00:18:03.500 --> 00:18:06.500]  我們覺得彈耳你很威風
[00:18:06.500 --> 00:18:10.000]  但如果你真的在彈耳你書裡認真去看這一個人的時候
[00:18:10.000 --> 00:18:11.300]  你見到彈耳你
[00:18:11.300 --> 00:18:14.000]  並不是像我們心裡面這樣想
[00:18:14.000 --> 00:18:17.300]  他是真的含著金鑰匙出生
[00:18:17.300 --> 00:18:18.400]  但他是一個什麼人
[00:18:18.400 --> 00:18:20.100]  他是一個猶太人當然是的
[00:18:20.100 --> 00:18:21.500]  但他心不服時
[00:18:21.500 --> 00:18:24.200]  他不是在猶太國盛世出現的
[00:18:24.200 --> 00:18:25.800]  他在少年期的時候
[00:18:25.800 --> 00:18:31.100]  已經是被巴比倫帝國攻陷了耶路撒冷
[00:18:31.100 --> 00:18:35.200]  他是被俘虜離開了以色列地
[00:18:35.200 --> 00:18:40.500]  去了巴比倫國生活直到他死
[00:18:40.500 --> 00:18:42.800]  即是說他是一個亡國奴
[00:18:42.800 --> 00:18:45.700]  他大約只有十四五歲的時候
[00:18:45.700 --> 00:18:47.800]  在他自己的家鄉
[00:18:47.800 --> 00:18:51.800]  他就被俘虜去了巴比倫國生活
[00:18:51.800 --> 00:18:52.900]  簡單來說
[00:18:52.900 --> 00:18:54.400]  也是一個頗大的挑戰
[00:18:54.400 --> 00:18:55.400]  頂尖妹
[00:18:55.400 --> 00:18:58.300]  你的子女十四五歲
[00:18:58.300 --> 00:19:01.100]  從此就離開你
[00:19:01.100 --> 00:19:02.400]  ok
[00:19:02.400 --> 00:19:05.500]  你覺得他的信仰
[00:19:05.500 --> 00:19:07.700]  是否能夠維持一世
[00:19:07.700 --> 00:19:12.200]  我們信主的父母很希望我們的子女能夠永遠信主
[00:19:12.200 --> 00:19:13.200]  你有沒有想過
[00:19:13.200 --> 00:19:16.200]  原來你不是很多日子去栽培他
[00:19:16.200 --> 00:19:17.200]  轉眼間
[00:19:17.200 --> 00:19:19.000]  他已經被俘虜了
[00:19:19.000 --> 00:19:21.900]  但以你只是一個少年人
[00:19:21.900 --> 00:19:27.800]  就已經被帶到一個完全不是猶太教背景的地方
[00:19:27.800 --> 00:19:30.500]  來生活或者生存
[00:19:30.500 --> 00:19:31.500]  我們看一看
[00:19:31.500 --> 00:19:35.300]  不得不欣賞一下猶太人的宗教教育
[00:19:35.300 --> 00:19:42.100]  聖經裡從來沒有說過我們的宗教教育是給教會的
[00:19:42.100 --> 00:19:43.700]  不是給會堂的
[00:19:43.700 --> 00:19:45.900]  也不是祭司的責任
[00:19:45.900 --> 00:19:48.700]  你見到他們沒有主教學的
[00:19:48.700 --> 00:19:54.900]  大部分都是在家庭裡是由父母新教而成的
[00:19:54.900 --> 00:19:56.800]  在猶太人的成人禮
[00:19:56.800 --> 00:19:58.600]  即是十一、十二歲之前
[00:19:58.600 --> 00:20:02.700]  大部分的教育是歸媽媽的
[00:20:02.700 --> 00:20:04.300]  因為那時候也是媽媽照顧兒子
[00:20:04.300 --> 00:20:06.300]  簡單來說照顧孩子
[00:20:06.300 --> 00:20:08.900]  與孩子一起生活的人
[00:20:08.900 --> 00:20:14.200]  就是負責承傳宗教教育的主要老師
[00:20:14.200 --> 00:20:15.800]  然後到他們長大了
[00:20:15.800 --> 00:20:17.800]  即是這個叫成人禮
[00:20:17.800 --> 00:20:23.200]  男生就可以跟父母到會堂的下一層
[00:20:23.200 --> 00:20:27.300]  真的去摸摸那個鬼那麼長鬼那麼重的
[00:20:27.300 --> 00:20:30.700]  所謂的托拉聖經讀一下
[00:20:30.700 --> 00:20:36.300]  然後不明白的就是問爸爸、問叔叔、問舅舅
[00:20:36.300 --> 00:20:38.900]  總之是一群男人當中
[00:20:38.900 --> 00:20:40.700]  他可以隨意問問題的
[00:20:40.700 --> 00:20:44.400]  所以你見到耶穌為什麼在聖殿會坐在那裡跟別人聊天
[00:20:44.400 --> 00:20:45.300]  在那裡問問題
[00:20:45.300 --> 00:20:47.700]  因為古拉斯林人都會問問題的
[00:20:47.700 --> 00:20:49.300]  但現在我們這些鬼家長
[00:20:49.300 --> 00:20:51.300]  就很不喜歡孩子問問題的
[00:20:51.300 --> 00:20:52.300]  老師也是的
[00:20:52.300 --> 00:20:53.300]  所以是不對的
[00:20:53.300 --> 00:20:54.700]  不符合聖經的教導
[00:20:54.700 --> 00:20:56.500]  你想想譚二利
[00:20:56.500 --> 00:20:58.300]  十五歲我當他
[00:20:58.300 --> 00:21:00.400]  頂多是等三年多的時間
[00:21:00.400 --> 00:21:02.700]  有機會跟爸爸
[00:21:02.700 --> 00:21:05.100]  是一個禮拜去看一次
[00:21:05.100 --> 00:21:07.300]  那卷所謂的羊皮卷
[00:21:07.300 --> 00:21:09.600]  然後就聽一下這些叔父輩
[00:21:09.600 --> 00:21:12.400]  講一下神的偉大諸如此類
[00:21:12.400 --> 00:21:14.200]  其實他只有這麼多
[00:21:14.200 --> 00:21:16.100]  然後我就被
[00:21:16.100 --> 00:21:19.000]  捉了去一個完全陌生的地方
[00:21:19.000 --> 00:21:21.500]  是一個異教徒的地方
[00:21:21.500 --> 00:21:24.800]  他怎樣可以
[00:21:24.800 --> 00:21:27.600]  堅守他自己猶太人的身份
[00:21:27.600 --> 00:21:30.200]  他怎樣可以去堅守
[00:21:30.200 --> 00:21:31.800]  他的信仰呢
[00:21:31.800 --> 00:21:34.600]  這個反而值得我們去深究的
[00:21:34.600 --> 00:21:37.100]  所以也不要輕看你的孩子
[00:21:37.100 --> 00:21:39.700]  如果你真的去悉心的去幫助他
[00:21:39.700 --> 00:21:41.600]  在你家庭的生活裡面
[00:21:41.600 --> 00:21:44.400]  將你的信仰活現出來
[00:21:44.400 --> 00:21:45.900]  可能十幾歲
[00:21:45.900 --> 00:21:48.800]  你的孩子就已經成為了自己的基督徒了
[00:21:48.800 --> 00:21:50.400]  因為他自己經歷了神
[00:21:50.400 --> 00:21:53.200]  他自己決定去相信這個神
[00:21:53.200 --> 00:21:55.300]  但以你去到這個新的地方
[00:21:55.300 --> 00:21:57.300]  最糟糕的是面對兩個事
[00:21:57.300 --> 00:21:58.800]  第一就是改名
[00:21:58.800 --> 00:22:01.600]  第二就是關於他的飲食的問題
[00:22:01.600 --> 00:22:04.100]  你知道猶太人飲食是有很多規矩的
[00:22:04.100 --> 00:22:05.400]  這些可以吃那些不能吃
[00:22:05.400 --> 00:22:07.300]  這些潔淨這些不潔淨
[00:22:07.300 --> 00:22:10.600]  但是在外邦人是不會理你的
[00:22:10.600 --> 00:22:12.200]  於是他面對了兩大問題
[00:22:12.200 --> 00:22:13.200]  第一就是改名
[00:22:13.200 --> 00:22:15.100]  改名不是說我們中國人
[00:22:15.100 --> 00:22:16.600]  改個Peter和Mary給你
[00:22:16.600 --> 00:22:19.200]  方便外國人叫你
[00:22:19.200 --> 00:22:20.400]  這個改名在聲音裡面
[00:22:20.400 --> 00:22:22.400]  你去研究一下就知道
[00:22:22.400 --> 00:22:23.700]  他們的名字
[00:22:23.700 --> 00:22:27.900]  是他們巴比倫帝國那些神的名字
[00:22:27.900 --> 00:22:29.800]  簡單的說
[00:22:29.800 --> 00:22:34.400]  男孩子你以後就叫黃大仙
[00:22:34.400 --> 00:22:37.200]  這個女孩子你叫觀音
[00:22:37.200 --> 00:22:39.600]  再不叫何仙姑都可以
[00:22:39.600 --> 00:22:41.200]  你明不明白這個意思
[00:22:41.200 --> 00:22:42.800]  但以你一去到這個地方
[00:22:42.800 --> 00:22:44.500]  第一件事是被改名
[00:22:44.500 --> 00:22:46.300]  他再不是叫但以利
[00:22:46.300 --> 00:22:50.600]  他是被叫一個偶像的名稱
[00:22:50.600 --> 00:22:52.300]  我們覺得很大件事
[00:22:52.300 --> 00:22:54.500]  被人這樣叫怎麼行
[00:22:54.500 --> 00:22:56.600]  我又覺得很好奇
[00:22:56.600 --> 00:22:58.700]  聖經提都沒有提
[00:22:58.700 --> 00:23:00.800]  他們就接受了改名
[00:23:00.800 --> 00:23:02.400]  你喜歡叫我什麼就叫什麼
[00:23:02.400 --> 00:23:04.900]  反而好像不重要
[00:23:04.900 --> 00:23:06.200]  反而什麼
[00:23:06.200 --> 00:23:07.500]  吃東西那裡
[00:23:07.500 --> 00:23:10.400]  但以利又跟我們的想法不同
[00:23:10.400 --> 00:23:12.300]  一個青少年人當然喜歡吃東西
[00:23:12.300 --> 00:23:13.800]  吃很多東西
[00:23:13.800 --> 00:23:17.000]  你能夠去到一個這麼偉大的巴比倫帝國
[00:23:17.000 --> 00:23:18.000]  吃什麼
[00:23:18.000 --> 00:23:20.000]  皇帝吃的東西
[00:23:20.000 --> 00:23:21.900]  平時在家裡都不是吃皇帝的東西
[00:23:21.900 --> 00:23:24.100]  你現在去到吃皇帝的東西
[00:23:24.100 --> 00:23:25.300]  這個皇帝算不差
[00:23:25.300 --> 00:23:28.600]  最好的是給了你這群少年人
[00:23:28.600 --> 00:23:30.200]  打算栽培你們
[00:23:30.200 --> 00:23:32.000]  別人的好意
[00:23:32.000 --> 00:23:33.600]  面對美食
[00:23:33.600 --> 00:23:35.300]  你問十個
[00:23:35.300 --> 00:23:36.900]  那些年輕人當然吃
[00:23:36.900 --> 00:23:39.000]  怎麼會不吃
[00:23:39.000 --> 00:23:40.200]  但你見到
[00:23:40.200 --> 00:23:42.700]  但以利反而不吃
[00:23:42.700 --> 00:23:44.400]  他不吃的理由是什麼
[00:23:44.400 --> 00:23:47.600]  他說他不願意這些食物
[00:23:47.600 --> 00:23:49.800]  玷污了自己
[00:23:49.800 --> 00:23:51.200]  我們是很難理解的
[00:23:51.200 --> 00:23:52.700]  因為我們是中國人
[00:23:52.700 --> 00:23:54.200]  我們什麼都吃
[00:23:54.200 --> 00:23:59.500]  有多少人吃牛扒是做得好
[00:23:59.500 --> 00:24:01.600]  那你可以做猶太人了
[00:24:01.600 --> 00:24:03.400]  即是咬也咬不到那些
[00:24:03.400 --> 00:24:04.900]  但那些一定要做得好
[00:24:04.900 --> 00:24:07.000]  有絲毫血水也不能吃
[00:24:07.000 --> 00:24:08.200]  你說我們吃了
[00:24:08.200 --> 00:24:10.000]  我們也不會死
[00:24:10.000 --> 00:24:11.500]  其實有沒有想過
[00:24:11.500 --> 00:24:13.900]  利尾記所寫的那些
[00:24:13.900 --> 00:24:15.700]  除了我們現在中國人說什麼有毒
[00:24:15.700 --> 00:24:16.400]  沒有毒那些
[00:24:16.400 --> 00:24:19.500]  我們用我們中國人的知識去解釋之外
[00:24:19.500 --> 00:24:20.600]  其實簡單來說
[00:24:20.600 --> 00:24:23.200]  在食物上好像沒有什麼理由
[00:24:23.200 --> 00:24:25.200]  就是因為神不讓你吃
[00:24:25.200 --> 00:24:27.800]  所以你就不能吃
[00:24:27.800 --> 00:24:29.200]  我們現在最不喜歡的就是這一點
[00:24:29.200 --> 00:24:30.000]  為什麼你要這樣說
[00:24:30.000 --> 00:24:31.600]  因為你是老闆要告訴我
[00:24:31.600 --> 00:24:32.600]  就這樣做
[00:24:32.600 --> 00:24:34.200]  這樣是很不順氣的
[00:24:34.200 --> 00:24:35.600]  但很有趣的
[00:24:35.600 --> 00:24:37.600]  這一個少年人
[00:24:37.600 --> 00:24:39.700]  或者這幾個少年人
[00:24:39.700 --> 00:24:43.100]  他們竟然是夠膽死
[00:24:43.100 --> 00:24:47.100]  出聲說我們不能吃嗎
[00:24:47.100 --> 00:24:48.400]  那位官員當然不行
[00:24:48.400 --> 00:24:50.400]  你吃得不好
[00:24:50.400 --> 00:24:53.000]  你有什麼意欲我斬頭
[00:24:53.000 --> 00:24:56.500]  他竟然可以跟那個官員說什麼
[00:24:56.500 --> 00:24:58.000]  你給我十天
[00:24:58.000 --> 00:24:59.400]  你試一下我
[00:24:59.400 --> 00:25:00.900]  我們只是喝清水
[00:25:00.900 --> 00:25:03.300]  和吃素菜
[00:25:03.300 --> 00:25:04.300]  如果十天之後
[00:25:04.300 --> 00:25:06.200]  我們身體健康的狀況
[00:25:06.200 --> 00:25:07.800]  差過那些人
[00:25:07.800 --> 00:25:09.100]  那我就沒有辦法了
[00:25:09.100 --> 00:25:11.500]  你看我們試一下我們行不行
[00:25:11.500 --> 00:25:12.500]  丁梓梅
[00:25:12.500 --> 00:25:13.500]  你不要以為
[00:25:13.500 --> 00:25:16.500]  這個少年堅守爸爸媽媽的教導
[00:25:16.500 --> 00:25:18.800]  這個猶太人的習慣值得敬佩
[00:25:18.800 --> 00:25:21.400]  我覺得這個才是敬佩
[00:25:21.400 --> 00:25:23.700]  他夠膽死
[00:25:23.700 --> 00:25:25.100]  十天
[00:25:25.100 --> 00:25:27.600]  減過肥的頂只會都知道
[00:25:27.600 --> 00:25:29.300]  十天有什麼改變
[00:25:29.300 --> 00:25:30.300]  頂多是兩磅
[00:25:30.300 --> 00:25:32.600]  沒什麼特別的
[00:25:32.600 --> 00:25:34.200]  竟然他用十天
[00:25:34.200 --> 00:25:36.500]  快要去挑戰他們
[00:25:36.500 --> 00:25:40.200]  比其他人更健康更強壯
[00:25:40.200 --> 00:25:43.000]  我覺得真的是非常敬佩
[00:25:43.000 --> 00:25:46.500]  上帝看起他
[00:25:46.500 --> 00:25:47.800]  我想在上帝天上上帝說
[00:25:47.800 --> 00:25:51.800]  年輕人你為什麼要講十天你講三天
[00:25:51.800 --> 00:25:53.100]  十天
[00:25:53.100 --> 00:25:54.200]  結果是什麼
[00:25:54.200 --> 00:25:56.800]  上帝真是如他所願
[00:25:56.800 --> 00:25:59.700]  他不單只是身體仍然比較進尾
[00:25:59.700 --> 00:26:00.800]  最重要的
[00:26:00.800 --> 00:26:02.700]  就是考試的時間
[00:26:02.700 --> 00:26:05.700]  聖經形容他們的智慧聰明
[00:26:05.700 --> 00:26:10.900]  比通國的術士更加勝十倍
[00:26:10.900 --> 00:26:12.000]  丁梓梅
[00:26:12.000 --> 00:26:13.900]  你有沒有想過立刻回去吃素
[00:26:13.900 --> 00:26:15.600]  十倍
[00:26:15.600 --> 00:26:17.600]  立刻不讓兒子吃雞腿
[00:26:17.600 --> 00:26:19.000]  你有沒有想過
[00:26:19.000 --> 00:26:21.800]  上帝不單只顧念他的肉體的需要
[00:26:21.800 --> 00:26:24.300]  連他母球的聰明智慧
[00:26:24.300 --> 00:26:27.100]  都加倍的賞賜給他
[00:26:27.100 --> 00:26:29.500]  你就知道上帝是幾喜悅
[00:26:29.500 --> 00:26:31.000]  這一個青年人
[00:26:31.000 --> 00:26:33.600]  站穩他自己的身份和位置
[00:26:33.600 --> 00:26:35.900]  他尊重自己是猶太人
[00:26:35.900 --> 00:26:38.600]  他謹記這個神選民的身份
[00:26:38.600 --> 00:26:40.500]  他不會因為美食當前
[00:26:40.500 --> 00:26:44.100]  不會因為有任何的威脅就退縮
[00:26:44.100 --> 00:26:46.400]  他相信他的上帝的大能
[00:26:46.400 --> 00:26:48.000]  這個我也相信
[00:26:48.000 --> 00:26:50.800]  他的父母應該在他年少的時候
[00:26:50.800 --> 00:26:52.600]  所展現出來的信仰
[00:26:52.600 --> 00:26:56.100]  是能夠植根於他子女的身上
[00:26:56.100 --> 00:26:59.900]  然而你和他這班朋友當然被提升
[00:26:59.900 --> 00:27:01.400]  你智慧這麼好
[00:27:01.400 --> 00:27:05.200]  於是皇帝當然給他一個好的官位
[00:27:05.200 --> 00:27:07.900]  事情就過了一層
[00:27:07.900 --> 00:27:09.000]  丁梓梅我們經常聽故事
[00:27:09.000 --> 00:27:11.700]  想說一郎比一郎更厲害
[00:27:11.700 --> 00:27:12.800]  你有沒有想過
[00:27:12.800 --> 00:27:14.500]  如果你天天在神蹟當中
[00:27:14.500 --> 00:27:16.600]  我們的生活會很可怕
[00:27:16.600 --> 00:27:17.600]  我們天天趕鬼
[00:27:17.600 --> 00:27:19.200]  趕到不想趕鬼的日子
[00:27:19.200 --> 00:27:23.200]  天天趕鬼自己就變鬼了
[00:27:23.200 --> 00:27:25.700]  丁梓梅很多時候在信仰的歷程裡
[00:27:25.700 --> 00:27:27.300]  我們很渴求經歷神
[00:27:27.300 --> 00:27:30.100]  我們很渴求躺下笑笑
[00:27:30.100 --> 00:27:31.600]  有很超自然的經歷
[00:27:31.600 --> 00:27:33.200]  但是你見到丹尼尼
[00:27:33.200 --> 00:27:34.900]  超自然的經歷
[00:27:34.900 --> 00:27:37.500]  但是他也要回歸平淡
[00:27:37.500 --> 00:27:40.300]  不一樣被派去上班
[00:27:40.300 --> 00:27:41.400]  如果叫他黃大仙
[00:27:41.400 --> 00:27:43.000]  不一樣叫他黃大仙
[00:27:43.000 --> 00:27:44.000]  沒變的
[00:27:44.000 --> 00:27:45.000]  你是以色列人
[00:27:45.000 --> 00:27:46.000]  你是一個亡國佬
[00:27:46.000 --> 00:27:47.000]  大家同歸
[00:27:47.000 --> 00:27:48.800]  他一樣是被人看不起
[00:27:48.800 --> 00:27:49.800]  丁梓梅
[00:27:49.800 --> 00:27:52.000]  我們的生活在這個地上就是這樣
[00:27:52.000 --> 00:27:53.000]  與神同行
[00:27:53.000 --> 00:27:54.700]  也不代表你永遠升上天
[00:27:54.700 --> 00:27:55.700]  不用落地
[00:27:55.700 --> 00:27:57.400]  仍然是這樣去的
[00:27:57.400 --> 00:27:58.500]  但是你見到
[00:27:58.500 --> 00:28:00.800]  丹尼尼如常的去做他的事情
[00:28:00.800 --> 00:28:03.100]  聖經沒有再記載他發生什麼事
[00:28:03.100 --> 00:28:04.400]  但是時候要到
[00:28:04.400 --> 00:28:06.300]  上帝就將他提升
[00:28:06.300 --> 00:28:07.800]  在丹尼尼書繼續寫下去的時候
[00:28:07.800 --> 00:28:08.600]  你會發現
[00:28:08.600 --> 00:28:11.400]  這個皇帝真是搞笑
[00:28:11.400 --> 00:28:12.600]  他發夢
[00:28:12.600 --> 00:28:14.500]  囉囉捏捏很不開心
[00:28:14.500 --> 00:28:16.800]  於是就叫人來解夢
[00:28:16.800 --> 00:28:17.700]  那些人就說
[00:28:17.700 --> 00:28:20.200]  皇帝你講個夢來聽聽
[00:28:20.200 --> 00:28:22.800]  他說我忘記了我發什麼夢
[00:28:22.800 --> 00:28:24.200]  哇!真的發你個夢,明白嗎?
[00:28:24.200 --> 00:28:25.100]  你發夢你都不知道
[00:28:25.100 --> 00:28:26.900]  你說我怎麼幫你解呢?
[00:28:26.900 --> 00:28:28.800]  通過那個術士都搞不定
[00:28:28.800 --> 00:28:30.200]  於是在這個時間
[00:28:30.200 --> 00:28:32.100]  上帝再一次的來到
[00:28:32.100 --> 00:28:33.900]  是去提升他的僕人
[00:28:33.900 --> 00:28:35.500]  讓他能夠知道
[00:28:35.500 --> 00:28:38.300]  這個皇帝發了什麼夢
[00:28:38.300 --> 00:28:41.600]  而且將他很清楚的去解釋
[00:28:41.600 --> 00:28:42.800]  這一個是丹尼尼書
[00:28:42.800 --> 00:28:46.400]  第一個是關於整個世代的預言
[00:28:46.400 --> 00:28:47.800]  我回去慢慢自己研究一下
[00:28:47.800 --> 00:28:49.000]  現在還是在說我們的世代
