
[00:00:00.000 --> 00:00:03.000]  弟兄姐妹平安 我們再一次低頭祈禱
[00:22:33.000 --> 00:22:36.000]  祂會被人受苦
[00:22:36.000 --> 00:22:38.000]  然後死亡
[00:22:38.000 --> 00:22:40.000]  然後三天之後會復活
[00:22:40.000 --> 00:22:42.000]  耶穌有跟門徒說過
[00:22:42.000 --> 00:22:44.000]  但是跟門徒說
[00:22:44.000 --> 00:22:46.000]  很少當眾說
[00:22:46.000 --> 00:22:47.000]  不是很少當眾說
[00:22:47.000 --> 00:22:49.000]  是沒有當眾說過
[00:22:49.000 --> 00:22:52.000]  是跟門徒說而已
[00:22:52.000 --> 00:22:54.000]  耶穌有沒有自己跟馬利亞說
[00:22:54.000 --> 00:22:55.000]  我們不知道
[00:22:55.000 --> 00:22:58.000]  但是聖經起碼沒有說
[00:22:58.000 --> 00:23:01.000]  但是耶穌就算跟門徒說
[00:23:01.000 --> 00:23:03.000]  都沒有說時間
[00:23:03.000 --> 00:23:04.000]  沒有說時間
[00:23:04.000 --> 00:23:06.000]  沒有說時間
[00:23:06.000 --> 00:23:08.000]  沒有說第三個雨節的時候
[00:23:08.000 --> 00:23:11.000]  我出來侍奉第三個雨節之後就來了
[00:23:11.000 --> 00:23:13.000]  沒有說
[00:23:13.000 --> 00:23:15.000]  所以門徒也都
[00:23:15.000 --> 00:23:17.000]  耶穌被人抓的時候
[00:23:17.000 --> 00:23:19.000]  就會殺個措手不及
[00:23:19.000 --> 00:23:21.000]  是不是
[00:23:21.000 --> 00:23:23.000]  所以這個又是另外一個mystery
[00:23:23.000 --> 00:23:26.000]  另外一個神秘就是
[00:23:26.000 --> 00:23:29.000]  第一不知道耶穌有沒有跟馬利亞說
[00:23:29.000 --> 00:23:30.000]  第二就是
[00:23:30.000 --> 00:23:32.000]  就算說了
[00:23:32.000 --> 00:23:35.000]  究竟馬利亞何來知道那個時間呢
[00:23:35.000 --> 00:23:37.000]  是這次了
[00:23:37.000 --> 00:23:40.000]  就要拿個玉瓶出來打爛他
[00:23:40.000 --> 00:23:43.000]  就是這次了
[00:23:43.000 --> 00:23:44.000]  你明不明白
[00:23:44.000 --> 00:23:49.000]  整個都是很神秘地
[00:23:49.000 --> 00:23:52.000]  沒有人知道的情況之下
[00:23:52.000 --> 00:23:55.000]  馬利亞好像洞悉先機那樣
[00:23:55.000 --> 00:23:58.000]  來到去做在耶穌身上
[00:23:58.000 --> 00:24:00.000]  而且是做到乞如其分
[00:24:00.000 --> 00:24:03.000]  剛剛就是那個時間
[00:24:03.000 --> 00:24:05.000]  剛才說過如果那些香膏
[00:24:05.000 --> 00:24:07.000]  是夠香足一個禮拜的
[00:24:07.000 --> 00:24:09.000]  那些人結婚用的呢
[00:24:09.000 --> 00:24:11.000]  就是耶穌釘十字架的時候
[00:24:11.000 --> 00:24:12.000]  更香的
[00:24:12.000 --> 00:24:16.000]  如果他耶穌可能整件衣服那些
[00:24:16.000 --> 00:24:17.000]  被人抓去
[00:24:17.000 --> 00:24:18.000]  被兵丁抓的時候
[00:24:18.000 --> 00:24:19.000]  也還有
[00:24:19.000 --> 00:24:21.000]  耶穌整個心都
[00:24:21.000 --> 00:24:23.000]  還是香噴噴的
[00:24:23.000 --> 00:24:24.000]  可以這樣說
[00:24:24.000 --> 00:24:28.000]  你可以想像可能是這樣的
[00:24:28.000 --> 00:24:31.000]  剛剛是那個時間
[00:24:31.000 --> 00:24:33.000]  這裡都沒有一個
[00:24:33.000 --> 00:24:35.000]  沒有一個可以這樣說
[00:24:35.000 --> 00:24:37.000]  理性的合理的解釋
[00:24:37.000 --> 00:24:39.000]  可以解釋得到的
[00:24:39.000 --> 00:24:41.000]  但是背後呢
[00:24:41.000 --> 00:24:42.000]  相信就反映了一個
[00:24:42.000 --> 00:24:44.000]  很真實的事情
[00:24:44.000 --> 00:24:47.000]  就是當一個愛神的人
[00:24:47.000 --> 00:24:51.000]  好像神和他之間有一種
[00:24:51.000 --> 00:24:54.000]  神秘的默契在其中
[00:24:54.000 --> 00:24:56.000]  愛神的人
[00:24:56.000 --> 00:24:59.000]  他體會到神的心腸
[00:24:59.000 --> 00:25:02.000]  而很明顯旁觀者
[00:25:02.000 --> 00:25:04.000]  旁邊那些人
[00:25:04.000 --> 00:25:07.000]  是沒有辦法看到的
[00:25:07.000 --> 00:25:08.000]  我們根本都不知道
[00:25:08.000 --> 00:25:09.000]  發生什麼事
[00:25:09.000 --> 00:25:11.000]  但是唯有那個
[00:25:11.000 --> 00:25:13.000]  愛主耶穌的瑪利亞
[00:25:13.000 --> 00:25:17.000]  她就好像體會到
[00:25:17.000 --> 00:25:19.000]  耶穌的悲傷
[00:25:19.000 --> 00:25:21.000]  體會到耶穌
[00:25:21.000 --> 00:25:23.000]  前面要發生的事
[00:25:23.000 --> 00:25:25.000]  在那一刻
[00:25:25.000 --> 00:25:28.000]  她就覺得
[00:25:28.000 --> 00:25:31.000]  我可以怎樣去體貼
[00:25:31.000 --> 00:25:34.000]  主耶穌的心情呢
[00:25:34.000 --> 00:25:36.000]  她能夠想像得到的
[00:25:36.000 --> 00:25:37.000]  就是剛剛所做的事
[00:25:37.000 --> 00:25:40.000]  她就做完了
[00:25:40.000 --> 00:25:42.000]  神的心腸在那一刻
[00:25:42.000 --> 00:25:45.000]  主耶穌在派對裡面
[00:25:45.000 --> 00:25:47.000]  每個人都嘻嘻哈哈
[00:25:47.000 --> 00:25:49.000]  又說又笑的時候
[00:25:49.000 --> 00:25:51.000]  其實耶穌自己是最清楚
[00:25:51.000 --> 00:25:55.000]  那種前面十字架的腐爛
[00:25:55.000 --> 00:25:57.000]  而也都沒有人明白
[00:25:57.000 --> 00:25:58.000]  但是唯有一個人
[00:25:58.000 --> 00:26:00.000]  就是瑪利亞
[00:26:00.000 --> 00:26:08.000]  她好像心靈相通地
[00:26:08.000 --> 00:26:10.000]  神好像將
[00:26:10.000 --> 00:26:12.000]  好像有時候一個
[00:26:12.000 --> 00:26:15.000]  布簾
[00:26:15.000 --> 00:26:16.000]  以前古代的人
[00:26:16.000 --> 00:26:17.000]  用布簾
[00:26:17.000 --> 00:26:18.000]  那些房沒有門
[00:26:18.000 --> 00:26:20.000]  用布簾
[00:26:20.000 --> 00:26:22.000]  你想看看裡面的房
[00:26:22.000 --> 00:26:23.000]  裡面有什麼
[00:26:23.000 --> 00:26:24.000]  你看不到
[00:26:24.000 --> 00:26:25.000]  因為它遮住了
[00:26:25.000 --> 00:26:26.000]  但是可能
[00:26:26.000 --> 00:26:28.000]  當一個人走出來的時候
[00:26:28.000 --> 00:26:29.000]  就有一條縫
[00:26:29.000 --> 00:26:31.000]  那你裝一裝
[00:26:31.000 --> 00:26:33.000]  某個程度好像是這樣
[00:26:33.000 --> 00:26:35.000]  神自己經過的計劃
[00:26:35.000 --> 00:26:38.000]  是非人可以估計得到
[00:26:38.000 --> 00:26:42.000]  但是當這個愛主的人
[00:26:42.000 --> 00:26:43.000]  他願意去貼近
[00:26:43.000 --> 00:26:44.000]  耶穌的心情的時候
[00:26:44.000 --> 00:26:45.000]  耶穌好像
[00:26:45.000 --> 00:26:46.000]  給他有一條縫
[00:26:46.000 --> 00:26:48.000]  可以裝一裝
[00:26:48.000 --> 00:26:51.000]  而他也都是
[00:26:51.000 --> 00:26:53.000]  盡上他所能夠
[00:26:53.000 --> 00:26:57.000]  所做的來獻上
[00:26:57.000 --> 00:26:59.000]  沒有辦法可以解釋得到
[00:26:59.000 --> 00:27:01.000]  如果不是這個故事
[00:27:01.000 --> 00:27:02.000]  而耶穌特別說這句話
[00:27:02.000 --> 00:27:03.000]  也沒有辦法解釋得到
[00:27:03.000 --> 00:27:04.000]  為什麼會說
[00:27:04.000 --> 00:27:07.000]  他為我安葬之日做呢
[00:27:07.000 --> 00:27:08.000]  唯一就是這樣
[00:27:08.000 --> 00:27:09.000]  我覺得這個是
[00:27:09.000 --> 00:27:12.000]  唯一合理的解釋
[00:27:12.000 --> 00:27:13.000]  有時候
[00:27:13.000 --> 00:27:18.000]  我們能有多少體會神的心腸
[00:27:18.000 --> 00:27:21.000]  是源於我們有多少愛神
[00:27:21.000 --> 00:27:24.000]  你知道嗎
[00:27:24.000 --> 00:27:26.000]  你愛神的心
[00:27:26.000 --> 00:27:28.000]  和你可以體會神的心腸
[00:27:28.000 --> 00:27:32.000]  是有某程度直接的關係
[00:27:32.000 --> 00:27:33.000]  你不愛神
[00:27:33.000 --> 00:27:35.000]  很多東西你不明白的
[00:27:35.000 --> 00:27:38.000]  你聽道 看聖經
[00:27:38.000 --> 00:27:39.000]  那樣東西
[00:27:39.000 --> 00:27:41.000]  你可以說得頭頭是道
[00:27:41.000 --> 00:27:42.000]  但是對於心底裡面
[00:27:42.000 --> 00:27:46.000]  神對你 你對神
[00:27:46.000 --> 00:27:47.000]  很多東西
[00:27:47.000 --> 00:27:48.000]  你總是好像隔了一層沙一樣
[00:27:48.000 --> 00:27:51.000]  因為你沒有那個體會
[00:27:51.000 --> 00:27:54.000]  你體會不到神是怎樣
[00:27:54.000 --> 00:27:55.000]  神愛世人
[00:27:55.000 --> 00:27:56.000]  誰人都知道
[00:27:56.000 --> 00:27:57.000]  你都知道
[00:27:57.000 --> 00:28:00.000]  但是神怎樣去愛世人
[00:28:00.000 --> 00:28:03.000]  對於 好像上一章我所說
[00:28:03.000 --> 00:28:06.000]  見到苦難那種的傷痛
[00:28:06.000 --> 00:28:07.000]  你愛神的時候
[00:28:07.000 --> 00:28:11.000]  你明白得多一點
[00:28:11.000 --> 00:28:15.000]  而對比於瑪利亞來說
[00:28:15.000 --> 00:28:17.000]  就很明顯了
[00:28:17.000 --> 00:28:19.000]  旁觀那些人
[00:28:19.000 --> 00:28:21.000]  瑪利亞好像已經進入了核心
[00:28:21.000 --> 00:28:23.000]  就好像我剛才說了
[00:28:23.000 --> 00:28:24.000]  學福音那個
[00:28:24.000 --> 00:28:26.000]  瑪利亞就是其中一個人
[00:28:26.000 --> 00:28:28.000]  已經帶到耶穌的身邊
[00:28:28.000 --> 00:28:29.000]  但是其他那些人
[00:28:29.000 --> 00:28:34.000]  還是那些在旁邊看熱鬧的人
[00:28:34.000 --> 00:28:36.000]  而那些看熱鬧的人
[00:28:36.000 --> 00:28:38.000]  其中一個當然就是代表人物
[00:28:38.000 --> 00:28:40.000]  就是這個故事的代表人物
[00:28:40.000 --> 00:28:41.000]  就是猶大
[00:28:41.000 --> 00:28:43.000]  猶大就出聲
[00:28:43.000 --> 00:28:45.000]  就說浪費錢
[00:28:45.000 --> 00:28:48.000]  猶大出聲就覺得浪費錢
[00:28:48.000 --> 00:28:51.000]  事實上這個都是挺浪費的
[00:28:51.000 --> 00:28:55.000]  你一年的工資
[00:28:55.000 --> 00:28:59.000]  儲了這麼多年的錢
[00:28:59.000 --> 00:29:00.000]  一打就打爛了
[00:29:00.000 --> 00:29:03.000]  接著就用了
[00:29:03.000 --> 00:29:05.000]  是很浪費的
[00:29:05.000 --> 00:29:08.000]  但是
[00:29:08.000 --> 00:29:11.000]  我問你浪不浪費的時候
[00:29:11.000 --> 00:29:14.000]  是怎樣衡量的呢
[00:29:14.000 --> 00:29:17.000]  你怎樣衡量這些東西浪不浪費
[00:29:17.000 --> 00:29:20.000]  你怎樣衡量這些東西浪不浪費
[00:29:20.000 --> 00:29:22.000]  就是衡量一下那個實用價值
[00:29:22.000 --> 00:29:24.000]  跟它的付出
[00:29:24.000 --> 00:29:27.000]  跟它的收穫
[00:29:27.000 --> 00:29:29.000]  成不成對比
[00:29:29.000 --> 00:29:32.000]  如果付出很多的
[00:29:32.000 --> 00:29:33.000]  收穫很少的
[00:29:33.000 --> 00:29:35.000]  那就浪費了
[00:29:35.000 --> 00:29:36.000]  是不是
[00:29:36.000 --> 00:29:38.000]  譬如舉例來說
[00:29:38.000 --> 00:29:40.000]  我講種蕃茄這樣
[00:29:40.000 --> 00:29:41.000]  不講種蕃茄
[00:29:41.000 --> 00:29:42.000]  種蕃茄也好一點
[00:29:42.000 --> 00:29:44.000]  種生菜這樣
[00:29:44.000 --> 00:29:47.000]  有多少人在家裡種過生菜
[00:29:47.000 --> 00:29:49.000]  可能你種過是不是
[00:29:49.000 --> 00:29:51.000]  你在加州很容易
[00:29:51.000 --> 00:29:53.000]  如果你的生菜
[00:29:53.000 --> 00:29:55.000]  如果你切了頭
[00:29:55.000 --> 00:29:56.000]  你種在地上
[00:29:56.000 --> 00:29:57.000]  很容易都種得到
[00:29:57.000 --> 00:29:59.000]  但是你種不種呢
[00:29:59.000 --> 00:30:00.000]  我就種過一次
[00:30:00.000 --> 00:30:01.000]  我就發覺我不種了
[00:30:01.000 --> 00:30:03.000]  為什麼呢
[00:30:03.000 --> 00:30:04.000]  因為用很多水
[00:30:04.000 --> 00:30:06.000]  那個生菜值多少錢呢
[00:30:06.000 --> 00:30:08.000]  就是那些水不夠
[00:30:08.000 --> 00:30:10.000]  然後種了一半的時候
[00:30:10.000 --> 00:30:12.000]  被蟲吃了一半
[00:30:12.000 --> 00:30:15.000]  那我就覺得浪費
[00:30:15.000 --> 00:30:16.000]  浪費那些水
[00:30:16.000 --> 00:30:17.000]  浪費那些資源
[00:30:17.000 --> 00:30:19.000]  種了幾塊生菜出來
[00:30:19.000 --> 00:30:20.000]  為什麼
[00:30:20.000 --> 00:30:21.000]  因為我付出的
[00:30:21.000 --> 00:30:22.000]  跟我的回報
[00:30:22.000 --> 00:30:23.000]  然後我就衡量一下
[00:30:23.000 --> 00:30:25.000]  然後我就覺得不值
[00:30:25.000 --> 00:30:26.000]  付出多過什麼
[00:30:26.000 --> 00:30:27.000]  那就浪費了
[00:30:27.000 --> 00:30:28.000]  那不就叫做
[00:30:28.000 --> 00:30:30.000]  是不是
[00:30:30.000 --> 00:30:31.000]  但是
[00:30:31.000 --> 00:30:34.000]  所以在郵帶來講
[00:30:34.000 --> 00:30:36.000]  這個絕對是浪費
[00:30:36.000 --> 00:30:37.000]  就是送給耶穌
[00:30:37.000 --> 00:30:38.000]  就是那個
[00:30:38.000 --> 00:30:41.000]  儲了一年的工資
[00:30:41.000 --> 00:30:42.000]  是不是
[00:30:42.000 --> 00:30:43.000]  譬如舉例來講
[00:30:43.000 --> 00:30:47.000]  就是當放煙花這樣
[00:30:47.000 --> 00:30:51.000]  你買一年工資的煙花
[00:30:51.000 --> 00:30:52.000]  然後放放放
[00:30:52.000 --> 00:30:53.000]  燒燒燒燒
[00:30:53.000 --> 00:30:55.000]  譬如說你哄女孩子這樣
[00:30:55.000 --> 00:30:56.000]  那個女孩子
[00:30:56.000 --> 00:30:57.000]  很喜歡看煙花
[00:30:57.000 --> 00:30:58.000]  生日
[00:30:58.000 --> 00:30:59.000]  放放放
[00:30:59.000 --> 00:31:01.000]  放到好像城市放那麼大的煙花
[00:31:01.000 --> 00:31:03.000]  放到上天那裡
[00:31:03.000 --> 00:31:06.000]  嘩這樣
[00:31:06.000 --> 00:31:09.000]  那是不是浪費呢
[00:31:09.000 --> 00:31:10.000]  是不是
[00:31:10.000 --> 00:31:13.000]  那就看那個女孩子而已
[00:31:13.000 --> 00:31:15.000]  是不是
[00:31:15.000 --> 00:31:16.000]  你說是不是浪費
[00:31:16.000 --> 00:31:20.000]  真的看那個女孩子而已
[00:31:20.000 --> 00:31:22.000]  如果那個女孩子是
[00:31:22.000 --> 00:31:24.000]  是真的很喜歡看煙花
[00:31:24.000 --> 00:31:25.000]  而你是
[00:31:25.000 --> 00:31:26.000]  可能
[00:31:26.000 --> 00:31:27.000]  不知道
[00:31:27.000 --> 00:31:29.000]  她要去別的地方了
[00:31:29.000 --> 00:31:31.000]  你是很長時間見不到
[00:31:31.000 --> 00:31:33.000]  最後一次見她了
[00:31:33.000 --> 00:31:34.000]  她是很喜歡看煙花
[00:31:34.000 --> 00:31:36.000]  你就把你的積蓄都拿出來
[00:31:36.000 --> 00:31:37.000]  最後一次
[00:31:37.000 --> 00:31:39.000]  可以給她看
[00:31:39.000 --> 00:31:42.000]  那你說是不是浪費呢
[00:31:42.000 --> 00:31:43.000]  都是一樣
[00:31:43.000 --> 00:31:45.000]  是這樣講的
[00:31:45.000 --> 00:31:48.000]  看那個女孩子
[00:31:48.000 --> 00:31:49.000]  喜不喜歡那樣東西
[00:31:49.000 --> 00:31:52.000]  看你跟她的關係
[00:31:52.000 --> 00:31:55.000]  你願不願意為她付出
[00:31:55.000 --> 00:31:59.000]  那裡完全在這個關係的過程當中
[00:31:59.000 --> 00:32:01.000]  沒有浪費不浪費一回事
[00:32:01.000 --> 00:32:03.000]  因為講那個浪費
[00:32:03.000 --> 00:32:05.000]  就是講那個實用價值
[00:32:05.000 --> 00:32:06.000]  跟著做一個衡量
[00:32:06.000 --> 00:32:08.000]  跟著就去
[00:32:08.000 --> 00:32:09.000]  想一下
[00:32:09.000 --> 00:32:12.000]  怎樣可以得到最大的利益回報
[00:32:12.000 --> 00:32:13.000]  收回來
[00:32:13.000 --> 00:32:14.000]  那就不是浪費
[00:32:14.000 --> 00:32:16.000]  有賺就不是蝕
[00:32:16.000 --> 00:32:17.000]  是不是
[00:32:17.000 --> 00:32:20.000]  但在人的關係當中
[00:32:20.000 --> 00:32:24.000]  有沒有這些浪費可言呢
[00:32:24.000 --> 00:32:25.000]  你想一下
[00:32:25.000 --> 00:32:32.000]  那時候我還沒有女兒的時候
[00:32:32.000 --> 00:32:37.000]  那時候我在讀神學院的時候
[00:32:37.000 --> 00:32:42.000]  看一個媽媽說
[00:32:42.000 --> 00:32:45.000]  她說她還沒有嬰兒的時候
[00:32:45.000 --> 00:32:48.000]  那些人就跟她算帳
[00:32:48.000 --> 00:32:50.000]  你生一個小孩
[00:32:50.000 --> 00:32:52.000]  要多少錢
[00:32:52.000 --> 00:32:54.000]  各樣東西計算
[00:32:54.000 --> 00:32:57.000]  計算了一大堆
[00:32:57.000 --> 00:32:59.000]  是蝕的
[00:32:59.000 --> 00:33:01.000]  這個一定是蝕本生意
[00:33:01.000 --> 00:33:04.000]  如果以錢的角度來說
[00:33:04.000 --> 00:33:06.000]  我不知道你做父母同不同意
[00:33:06.000 --> 00:33:09.000]  如果以錢的角度
[00:33:09.000 --> 00:33:12.000]  這個一定是蝕本生意
[00:33:12.000 --> 00:33:16.000]  但是你不只是看
[00:33:16.000 --> 00:33:19.000]  因為你有了小孩之後
[00:33:19.000 --> 00:33:22.000]  你是有了一種關係
[00:33:22.000 --> 00:33:24.000]  那種關係不是說
[00:33:24.000 --> 00:33:25.000]  有些人說
[00:33:25.000 --> 00:33:27.000]  中國人以前的觀念說養兒防老
[00:33:27.000 --> 00:33:29.000]  所以生一個小孩
[00:33:29.000 --> 00:33:31.000]  讓他可以賺多少錢
[00:33:31.000 --> 00:33:32.000]  可能幫忙做事
[00:33:32.000 --> 00:33:33.000]  如果你這樣看
[00:33:33.000 --> 00:33:35.000]  可能都會蝕的
[00:33:35.000 --> 00:33:36.000]  但是其實你不只是看這個
[00:33:36.000 --> 00:33:38.000]  你多了一個關係
[00:33:38.000 --> 00:33:39.000]  在這個關係當中
[00:33:39.000 --> 00:33:42.000]  有愛在其中
[00:33:42.000 --> 00:33:44.000]  在愛的關係當中
[00:33:44.000 --> 00:33:47.000]  很多東西就已經超越了
[00:33:47.000 --> 00:33:53.000]  那個物質來衡量
[00:33:53.000 --> 00:33:56.000]  而如果我們每個人
[00:33:56.000 --> 00:33:58.000]  都是以自我為中心
[00:33:58.000 --> 00:34:02.000]  去看事情的時候
[00:34:02.000 --> 00:34:05.000]  那你就只能夠衡量
[00:34:05.000 --> 00:34:06.000]  很多東西就變成
[00:34:06.000 --> 00:34:08.000]  有賺有蝕
[00:34:08.000 --> 00:34:10.000]  是不是浪費
[00:34:10.000 --> 00:34:11.000]  你剛才說的
[00:34:11.000 --> 00:34:13.000]  燒煙花給女孩子來說
[00:34:13.000 --> 00:34:15.000]  如果你以自我為中心的時候
[00:34:15.000 --> 00:34:18.000]  你都覺得一定是蝕的
[00:34:18.000 --> 00:34:19.000]  是不是
[00:34:19.000 --> 00:34:20.000]  因為你以自我為中心
[00:34:20.000 --> 00:34:21.000]  中心的時候
[00:34:21.000 --> 00:34:23.000]  你最終到頭來
[00:34:23.000 --> 00:34:24.000]  你都是想一下
[00:34:24.000 --> 00:34:26.000]  你自己得到什麼
[00:34:26.000 --> 00:34:28.000]  那你如果以自己得到什麼的時候
[00:34:28.000 --> 00:34:30.000]  你一定蝕的
[00:34:30.000 --> 00:34:32.000]  付出了這麼多
[00:34:32.000 --> 00:34:34.000]  當他將來娶了她做老婆
[00:34:34.000 --> 00:34:36.000]  也不代表賺得回
[00:34:36.000 --> 00:34:38.000]  是不是
[00:34:38.000 --> 00:34:40.000]  那你這樣來計算
[00:34:40.000 --> 00:34:42.000]  你一定是蝕的
[00:34:42.000 --> 00:34:46.000]  但是這個就說出了一樣東西
[00:34:46.000 --> 00:34:47.000]  就是如果我們
[00:34:47.000 --> 00:34:51.000]  當我們以自己為中心的時候
[00:34:51.000 --> 00:34:53.000]  很多愛神的舉動
[00:34:53.000 --> 00:34:58.000]  我們根本是不會明白
[00:34:58.000 --> 00:35:02.000]  當時英國有稱為劍橋七傑的
[00:35:02.000 --> 00:35:04.000]  是在劍橋大學當中
[00:35:04.000 --> 00:35:07.000]  在十九世紀的時候
[00:35:07.000 --> 00:35:10.000]  最厲害的有七個
[00:35:10.000 --> 00:35:13.000]  最優秀在劍橋大學的學生
[00:35:13.000 --> 00:35:14.000]  稱為劍橋七傑
[00:35:14.000 --> 00:35:18.000]  有些是運動很厲害的隊長
[00:35:18.000 --> 00:35:20.000]  有些是語言天才
[00:35:20.000 --> 00:35:22.000]  就是懂幾個語言
[00:35:22.000 --> 00:35:25.000]  希臘文什麼都懂
[00:35:25.000 --> 00:35:28.000]  他們是劍橋最出色的七個人
[00:35:28.000 --> 00:35:33.000]  但是後來在一次聚會當中
[00:35:33.000 --> 00:35:35.000]  他們都不約而同
[00:35:35.000 --> 00:35:37.000]  被神來呼召
[00:35:37.000 --> 00:35:42.000]  後來他們就去了中國做宣教士
[00:35:42.000 --> 00:35:44.000]  我稱為劍橋七傑
[00:35:44.000 --> 00:35:47.000]  這七個人都是參加做了宣教士
[00:35:47.000 --> 00:35:48.000]  有些去中國
[00:35:48.000 --> 00:35:50.000]  有些去印度
[00:35:50.000 --> 00:35:51.000]  他們都不約而同
[00:35:51.000 --> 00:35:52.000]  做了宣教士的時候
[00:35:52.000 --> 00:35:54.000]  對於當時的英國社會
[00:35:54.000 --> 00:35:56.000]  是帶來一個很大的衝擊
[00:35:56.000 --> 00:36:00.000]  因為那時候他們差不多是貴族
[00:36:00.000 --> 00:36:02.000]  你知道獨得劍橋
[00:36:02.000 --> 00:36:05.000]  在那個時候十九世紀的時候
[00:36:05.000 --> 00:36:09.000]  其實都是又厲害又什麼的
[00:36:09.000 --> 00:36:13.000]  但是他們就放下了這個世俗的所有東西
[00:36:13.000 --> 00:36:15.000]  接著去奉獻給神
[00:36:15.000 --> 00:36:16.000]  在很多人來看
[00:36:16.000 --> 00:36:19.000]  這劍橋七傑的故事
[00:36:19.000 --> 00:36:22.000]  簡直是一個浪費的故事
[00:36:22.000 --> 00:36:24.000]  是一個浪費的故事
[00:36:24.000 --> 00:36:27.000]  和這個瑪利亞打破這個玉瓶
[00:36:27.000 --> 00:36:29.000]  是沒有什麼分別的
[00:36:29.000 --> 00:36:31.000]  很多人覺得
[00:36:31.000 --> 00:36:35.000]  這個運動這麼厲害的人
[00:36:35.000 --> 00:36:38.000]  他走去窮鄉僻壤幹什麼呢
[00:36:38.000 --> 00:36:41.000]  這個是語言天才
[00:36:41.000 --> 00:36:46.000]  認識幾隻希臘文 拉丁文
[00:36:46.000 --> 00:36:50.000]  去做宣教士幹什麼呢
[00:36:50.000 --> 00:36:53.000]  但是他們的生命奉獻給神
[00:36:53.000 --> 00:36:57.000]  就好像那個玉瓶打破了那些香氣
[00:36:57.000 --> 00:37:04.000]  是一路得到神的喜悅
[00:37:04.000 --> 00:37:07.000]  而信仰
[00:37:07.000 --> 00:37:10.000]  你要明白信仰本身
[00:37:10.000 --> 00:37:14.000]  永遠都不是一個交易
[00:37:14.000 --> 00:37:16.000]  在交易的過程
[00:37:16.000 --> 00:37:18.000]  我們就要計數了
[00:37:18.000 --> 00:37:20.000]  付出多少 收穫多少
[00:37:20.000 --> 00:37:22.000]  值不值得 是不是
[00:37:22.000 --> 00:37:24.000]  當付出多過回報的時候就不值得了
[00:37:24.000 --> 00:37:28.000]  就是浪費了 是不是
[00:37:28.000 --> 00:37:31.000]  但是我們的信仰永遠都不是一個交易
[00:37:31.000 --> 00:37:33.000]  所以有些人遇到
[00:37:33.000 --> 00:37:35.000]  回教會的時候就想
[00:37:35.000 --> 00:37:37.000]  信仰幫了我什麼
[00:37:37.000 --> 00:37:38.000]  神可以幫到我什麼
[00:37:38.000 --> 00:37:40.000]  教會可以幫到我什麼
[00:37:40.000 --> 00:37:42.000]  可能來到這裡的時候
[00:37:42.000 --> 00:37:44.000]  得了什麼
[00:37:44.000 --> 00:37:49.000]  如果你單從這樣的角度來說
[00:37:49.000 --> 00:37:51.000]  平安順利的日子的時候
[00:37:51.000 --> 00:37:54.000]  你可能都覺得有賺的
[00:37:54.000 --> 00:37:56.000]  有那麼多都挺開心
[00:37:56.000 --> 00:37:57.000]  環境又挺好
[00:37:57.000 --> 00:37:59.000]  又挺平安
[00:37:59.000 --> 00:38:02.000]  但是遇到困難迫不及待的日子
[00:38:02.000 --> 00:38:04.000]  譬如如果現在在大陸來說
[00:38:04.000 --> 00:38:07.000]  大陸的教會都蓋過了
[00:38:07.000 --> 00:38:11.000]  很多要變回家庭教會的時候
[00:38:11.000 --> 00:38:15.000]  都不能夠像以前那些教堂那樣聚會
[00:38:15.000 --> 00:38:16.000]  那又如何呢
[00:38:16.000 --> 00:38:19.000]  文化大革命的時候更加不用說
[00:38:19.000 --> 00:38:23.000]  做基督徒等於勾結外國勢力
[00:38:23.000 --> 00:38:25.000]  是不是
[00:38:25.000 --> 00:38:28.000]  那是一定會蝕掉的
[00:38:28.000 --> 00:38:33.000]  那是不是就是這樣計算呢
[00:38:33.000 --> 00:38:40.000]  因為信仰本身根本從來都不是一個交易
[00:38:40.000 --> 00:38:45.000]  信仰本身是一種愛的交流
[00:38:45.000 --> 00:38:46.000]  愛的人有某個程度
[00:38:46.000 --> 00:38:51.000]  好像瑪利亞她體會到耶穌的心腸
[00:38:51.000 --> 00:38:55.000]  有時候她做的行動 她的奉獻
[00:38:55.000 --> 00:38:57.000]  都沒有人明白
[00:38:57.000 --> 00:39:02.000]  有些人的奉獻是很著意
[00:39:02.000 --> 00:39:04.000]  其他人知道她奉獻了多少
[00:39:04.000 --> 00:39:06.000]  其他人看到她付出了多少
[00:39:06.000 --> 00:39:09.000]  然後欣賞她 讚賞她
[00:39:09.000 --> 00:39:13.000]  但是在瑪利亞這個案子絕對沒有
[00:39:13.000 --> 00:39:16.000]  沿途都罵她一份
[00:39:16.000 --> 00:39:19.000]  因為根本就不是這樣一回事
[00:39:19.000 --> 00:39:26.000]  而你又看到
[00:39:26.000 --> 00:39:37.000]  其實那些變成在熱鬧的人是很多
[00:39:37.000 --> 00:39:39.000]  有很多猶太人知道耶穌在哪裡就來了
[00:39:39.000 --> 00:39:42.000]  不但為了耶穌的緣故
[00:39:42.000 --> 00:39:47.000]  他們也要來看從死裡面復活的拉撒路
[00:39:47.000 --> 00:39:50.000]  在整個剛才所發生的事件當中
[00:39:50.000 --> 00:39:52.000]  可以說是一個大派對
[00:39:52.000 --> 00:39:55.000]  慶祝拉撒路從死裡面復活
[00:39:55.000 --> 00:39:59.000]  死了之後第四天都走出來
