
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹, 早安!
[00:24:00.000 --> 00:24:02.000]  OK, 但是, 我們會看到的就是
[00:24:02.000 --> 00:24:07.000]  當時來說, 那些信徒, 很多人都怕保羅
[00:24:07.000 --> 00:24:10.000]  不是很信, 他已經信了主
[00:24:10.000 --> 00:24:14.000]  只有, 巴拿巴, 充滿愛心的巴拿巴
[00:24:14.000 --> 00:24:17.000]  他願意去接待他
[00:24:17.000 --> 00:24:18.000]  為什麼?
[00:24:18.000 --> 00:24:21.000]  在這裏, 其實告訴我們
[00:24:21.000 --> 00:24:26.000]  當初, 保羅是一個逼迫基督徒的先鋒
[00:24:26.000 --> 00:24:31.000]  現在, 你說, 保羅說, 我已經信了主
[00:24:31.000 --> 00:24:33.000]  我已經很愛主, 我都變了
[00:24:33.000 --> 00:24:35.000]  180度顛覆了我的生命
[00:24:35.000 --> 00:24:37.000]  因為我見過耶穌
[00:24:37.000 --> 00:24:43.000]  你信不信?
[00:24:44.000 --> 00:24:47.000]  真是很難令人相信
[00:24:47.000 --> 00:24:51.000]  好像我小時候, 我讀中學的時候, 我是野孩子
[00:24:51.000 --> 00:24:54.000]  當時, 我還未信主
[00:24:54.000 --> 00:24:57.000]  哪些同學得罪我, 我就會打他
[00:24:57.000 --> 00:24:58.000]  逐一說一句
[00:24:58.000 --> 00:25:01.000]  是的, 牛精成這樣
[00:25:01.000 --> 00:25:05.000]  是的, 很多同學都怕了我, 很有印象
[00:25:05.000 --> 00:25:08.000]  只有那幾個和我玩得來, 喜歡和我打麻將
[00:25:08.000 --> 00:25:12.000]  其他個個都避開我
[00:25:12.000 --> 00:25:14.000]  後來, 我去了新加坡工作
[00:25:14.000 --> 00:25:17.000]  有同事帶我回教會, 我信了主
[00:25:17.000 --> 00:25:20.000]  我的生命, 180度顛覆
[00:25:20.000 --> 00:25:23.000]  我回來, 和我的中學同學聚會
[00:25:23.000 --> 00:25:25.000]  我有一個同學這樣對我說
[00:25:25.000 --> 00:25:28.000]  Ricky, 就是我的英文名叫Ricky
[00:25:28.000 --> 00:25:32.000]  Ricky, 我真的不敢相信你信了耶穌, 變成這樣
[00:25:32.000 --> 00:25:39.000]  因為以前, 每句我說話
[00:25:39.000 --> 00:25:43.000]  都帶有一些很乾淨的言語
[00:25:43.000 --> 00:25:49.000]  乾淨得不得了
[00:25:49.000 --> 00:25:55.000]  18個字, 24個字, 這麼乾淨的東西, 我都說得出
[00:25:55.000 --> 00:25:59.000]  但是, 我的同學見到我
[00:25:59.000 --> 00:26:03.000]  信了耶穌, 幾年後回來工作
[00:26:03.000 --> 00:26:09.000]  發覺, 信了耶穌之後, 一個字的乾淨的說話都不說
[00:26:09.000 --> 00:26:13.000]  大家明白我說什麼了, 乾淨的說話就是粗口
[00:26:13.000 --> 00:26:16.000]  他說, 很難令人相信
[00:26:16.000 --> 00:26:19.000]  耶穌就是這麼奇妙
[00:26:19.000 --> 00:26:22.000]  耶穌就是可以改變一個人的生命
[00:26:22.000 --> 00:26:27.000]  他改變的最重要的東西就是, 耶穌的愛
[00:26:27.000 --> 00:26:31.000]  我們會看到的就是, 耶穌的愛也改變了保羅的生命
[00:26:31.000 --> 00:26:36.000]  而當時, 巴拿巴成為了保羅很重要的一個鼓勵者
[00:26:36.000 --> 00:26:40.000]  他接待他不得已, 而且在聖經裡面告訴我們
[00:26:40.000 --> 00:26:44.000]  在《士路行傳》, 他帶保羅去見彼得
[00:26:44.000 --> 00:26:49.000]  剛才已經提過, 完全無私
[00:26:49.000 --> 00:26:54.000]  有些人不是的, 我認識一個大男人, 為什麼要介紹給你認識呢
[00:26:54.000 --> 00:26:57.000]  你瘋了, 你認識就自己認識吧
[00:26:57.000 --> 00:27:05.000]  不是的, 他是一個無私, 而且是一個鼓勵者
[00:27:05.000 --> 00:27:12.000]  我們會看到的, 這一份的愛和世間的愛是完全不一樣的
[00:27:12.000 --> 00:27:15.000]  一個信主的人, 應該是這樣的
[00:27:15.000 --> 00:27:21.000]  接著我們會看到, 巴拿巴也鼓勵了保羅成為一個雙職的傳道
[00:27:21.000 --> 00:27:25.000]  大家知道, 保羅除了傳福音之外, 他還要做什麼
[00:27:25.000 --> 00:27:32.000]  他為了賺錢, 還要織帳篷為生
[00:27:32.000 --> 00:27:38.000]  傳福音要錢的, 要生活的
[00:27:38.000 --> 00:27:44.000]  等於我們很多教會, 像龍牧師這裡, 有個猜全基金
[00:27:44.000 --> 00:27:52.000]  我教會就有了, 因為要傳福音, 要發展事工, 是需要錢的
[00:27:52.000 --> 00:28:00.000]  所以當時來說, 因為信徒很多都很窮的, 剛才也說過
[00:28:00.000 --> 00:28:04.000]  在信徒當中找不到的話, 就自己做吧
[00:28:04.000 --> 00:28:07.000]  大職是逢, 這些所謂的
[00:28:07.000 --> 00:28:11.000]  當然他主要都是傳福音的工作
[00:28:11.000 --> 00:28:19.000]  但是我們會看到, 這個世界很缺乏愛的
[00:28:19.000 --> 00:28:22.000]  為什麼會這麼缺乏愛呢?
[00:28:22.000 --> 00:28:30.000]  有五個原因, Cause, C-A-U-S-E, 每一個字都有一個代表
[00:28:30.000 --> 00:28:35.000]  一, Competition, 增勁
[00:28:35.000 --> 00:28:39.000]  二, Arrogance, 驕傲
[00:28:39.000 --> 00:28:45.000]  三, Utilitarianism, 很難讀的, 功利
[00:28:45.000 --> 00:28:49.000]  四, Separate, 疏離
[00:28:49.000 --> 00:28:53.000]  五, Exhausted, 疲憊
[00:28:53.000 --> 00:28:57.000]  這五個原因, 令人缺乏愛
[00:28:57.000 --> 00:29:02.000]  第一, 增勁, 競爭
[00:29:02.000 --> 00:29:07.000]  在利益上有競爭, 就會令人不愛對方
[00:29:07.000 --> 00:29:12.000]  同行如敵國
[00:29:12.000 --> 00:29:18.000]  雖然不是一個真理, 有些可能不是, 有些是可以合作的
[00:29:18.000 --> 00:29:20.000]  同行都可以合作的
[00:29:20.000 --> 00:29:27.000]  但是, 一有競爭, 大家在職場裏面, 有沒有遇過? 我有遇過
[00:29:27.000 --> 00:29:33.000]  當要升職, 很多人很喜歡踩著別人的肩膀上的
[00:29:33.000 --> 00:29:41.000]  踩低人抬高自己, 這些是不是叫愛? 當然不是
[00:29:41.000 --> 00:29:48.000]  這是其一, 第二就是 Arrogance, 驕傲
[00:29:48.000 --> 00:29:53.000]  很多人驕傲, 一個很明顯的表徵就是什麼?
[00:29:53.000 --> 00:30:02.000]  經常說我, 我說的, 我喜歡, 我喜歡, 我是什麼, 我是什麼
[00:30:02.000 --> 00:30:06.000]  不是不可以說我, 大家不要誤會
[00:30:06.000 --> 00:30:11.000]  很多人就是自我中心, 自我中心是什麼?
[00:30:11.000 --> 00:30:17.000]  是一種驕傲的表現, 驕傲
[00:30:17.000 --> 00:30:23.000]  這個世界最恐怖的是什麼? 其中一樣很恐怖的東西就是
[00:30:23.000 --> 00:30:27.000]  永遠都是別人錯, 是不是?
[00:30:27.000 --> 00:30:34.000]  我剛才說, 我以前做警察那一行, 我遇過很多人
[00:30:34.000 --> 00:30:41.000]  很多時候, 永遠都認為別人錯, 我戴白粉, 為什麼?
[00:30:41.000 --> 00:30:48.000]  因為窮, 因為這個社會令到我窮, 別人錯
[00:30:48.000 --> 00:30:53.000]  不關他的事, 他戴白粉, 做了, 我打劫
[00:30:53.000 --> 00:31:00.000]  打劫是誰錯? 不是自己錯, 是媽媽錯, 因為媽媽沒有給我錢
[00:31:00.000 --> 00:31:05.000]  最近, 是不是?
[00:31:05.000 --> 00:31:11.000]  我兒子很乖, 很純的, 是不是?
[00:31:11.000 --> 00:31:15.000]  但是犯案累累的, 是不是? 黑社會, 是不是?
[00:31:15.000 --> 00:31:22.000]  很多的犯罪紀錄, 是不是? 又毒品, 又兇暴, 又暴力
[00:31:22.000 --> 00:31:27.000]  這麼多案底, 還拿著刀, 想插人, 是不是?
[00:31:27.000 --> 00:31:32.000]  為什麼? 為什麼你們這樣對我的兒子?
[00:31:32.000 --> 00:31:37.000]  永遠都是別人錯, 兒子沒有錯
[00:31:37.000 --> 00:31:43.000]  自我, 是不是? 自我某程度上是一種驕傲的表現
[00:31:43.000 --> 00:31:49.000]  OK, 還有, 再有, 接著下去, 功利主義
[00:31:49.000 --> 00:31:57.000]  我們剛才說了增敬, 但是我們想說的是教會
[00:31:57.000 --> 00:32:04.000]  我們在聖經裏面告訴我們, 我們是要彼此相顧, 激發愛心, 勉勵行善
[00:32:04.000 --> 00:32:09.000]  還有藍色那裏, 就是彼此勸勉
[00:32:09.000 --> 00:32:14.000]  這個才是我們基督信仰裏面的教導
[00:32:14.000 --> 00:32:20.000]  OK, 我們還有, 剛才說了驕傲, 就是四章六節, 雅各書
[00:32:20.000 --> 00:32:23.000]  其實在《針研》裏面, 它是引用《針研》的
[00:32:23.000 --> 00:32:30.000]  而彼得前書亦都有提過, 就是上帝抵擋驕傲
[00:32:30.000 --> 00:32:32.000]  下一句一起讀, 好嗎? 1, 2, 3
[00:32:36.000 --> 00:32:44.000]  沒錯, 次因被謙避既人, 是不是? 剛才說了, 是不是?
[00:32:44.000 --> 00:32:48.000]  還有, 第三樣東西, 就是功利, 功利主義
[00:32:48.000 --> 00:32:52.000]  功利主義是什麼? 過度強調個人的利益
[00:32:52.000 --> 00:32:58.000]  沒有利益? 你不要搞我, 要我做這件事, 是不是?
[00:32:58.000 --> 00:33:03.000]  講個人的利益, 好多人等價交易, 是不是?
[00:33:03.000 --> 00:33:07.000]  什麼? 沒有利益? Forget it!
[00:33:07.000 --> 00:33:11.000]  沒有利益? 你不要找我, 是不是? 算了, 是不是?
[00:33:11.000 --> 00:33:17.000]  是朋友是什麼? 是朋友是工具
[00:33:17.000 --> 00:33:20.000]  朋友是用來什麼? 一句名言
[00:33:20.000 --> 00:33:24.000]  朋友是用來被利用的
[00:33:24.000 --> 00:33:33.000]  什麼? 這樣也行? 這些社會的思維、價值觀, 在洗腦我們, 你知不知道?
[00:33:33.000 --> 00:33:40.000]  對於我們信也好, 未信的朋友, 接觸的就是這些
[00:33:40.000 --> 00:33:43.000]  還有就是, 而不是犧牲的
[00:33:43.000 --> 00:33:49.000]  還有, OK, 第四樣, 就是疏離的, 人與人之間是非常疏離
[00:33:49.000 --> 00:33:53.000]  戴上面具的, 認識了幾十年, 是不是? 街坊, 是不是?
[00:33:53.000 --> 00:34:00.000]  大家是從門深鎖的, 旁邊那個姓什麼的? 我誰知道? 是不是?
[00:34:00.000 --> 00:34:05.000]  但是我們以前不同的, 我以前在新加坡, 又是讀書, 又做事, 是不是?
[00:34:05.000 --> 00:34:10.000]  我們那時候在新加坡, 我的新加坡人, 經常說一件事是什麼呢?
[00:34:10.000 --> 00:34:15.000]  星馬的人也是這樣, 這裡有沒有星馬人? 沒有吧? OK
[00:34:15.000 --> 00:34:21.000]  禁崩精神, 什麼是禁崩精神? 禁崩的意思就是鄉村
[00:34:21.000 --> 00:34:26.000]  因為在新加坡和馬來西亞未發展之前, 其實是有很多的鄉村
[00:34:26.000 --> 00:34:30.000]  鄉村的人會怎樣? 互相幫助
[00:34:30.000 --> 00:34:35.000]  就好像我們剛才經文一樣, 彼此關乎, 激發愛心, 勉勵行善
[00:34:35.000 --> 00:34:39.000]  是呀, 好像聖經裡面所說的, OK, 禁崩精神
[00:34:39.000 --> 00:34:43.000]  我們這些, 當年, 六年後, 都是這樣的
[00:34:43.000 --> 00:34:47.000]  我隔壁那個主婦, 是不是? 我被媽媽打到飛起來的時候, 是不是?
[00:34:47.000 --> 00:34:52.000]  踢出門口, 哭泣, 因為我頑皮, 說到我頑皮
[00:34:52.000 --> 00:34:58.000]  她跑來打我, 打我, 我媽媽關了門, 不理我
[00:34:58.000 --> 00:35:03.000]  跑來打我, 然後拿兩個蘋果給我, 我現在還記得
[00:35:03.000 --> 00:35:07.000]  現在, 誰被打都沒有人理, 是不是?
[00:35:07.000 --> 00:35:11.000]  哪有兩個蘋果? 瓜子都沒有顆, 是不是?
[00:35:11.000 --> 00:35:16.000]  不同了, 是不是? 現在的社會會變成這樣
[00:35:16.000 --> 00:35:21.000]  其實, 人知不知道這些問題? 其實知道的
[00:35:21.000 --> 00:35:25.000]  我們會看到的就是, 在教會裡面不同的, 我們是說什麼?
[00:35:25.000 --> 00:35:30.000]  先關係, 後事務, 或者我們叫事工
[00:35:30.000 --> 00:35:34.000]  或者非信徒未必知道什麼是事工, 但是, 後事務, 即是什麼?
[00:35:34.000 --> 00:35:40.000]  即是, 關係是優先的, 關係是非常重要的
[00:35:40.000 --> 00:35:44.000]  好了, 我們會看到的就是, 這五個原因, 我們會看到的就是
[00:35:44.000 --> 00:35:47.000]  令人缺乏愛的
[00:35:47.000 --> 00:35:52.000]  我們會看到的就是, 保羅成為一個判若兩人的人
[00:35:52.000 --> 00:35:56.000]  為什麼呢? 因為他在迫害基督徒的途中
[00:35:56.000 --> 00:36:00.000]  忽然有一道光, 四面照射著他
[00:36:00.000 --> 00:36:05.000]  讓他在這個過程裡面, 在大馬骰, 他遇見了復活的耶穌
[00:36:05.000 --> 00:36:09.000]  所以, 他好像我一樣, 當年一百八十度顛覆
[00:36:09.000 --> 00:36:16.000]  為什麼呢? 因為他經歷了耶穌赦罪的愛
[00:36:16.000 --> 00:36:20.000]  我們每一個人都不是完美的, 同意嗎?
[00:36:20.000 --> 00:36:27.000]  我們都有瑕疵的, 誰說自己沒有瑕疵的, 請你舉手
[00:36:27.000 --> 00:36:32.000]  如果有個老公說自己沒有瑕疵的, 我相信, 完了崇拜之後
[00:36:32.000 --> 00:36:37.000]  你太太一定和你嘔吐, 你說自己沒有瑕疵
[00:36:37.000 --> 00:36:41.000]  沒有戴牙籤就有份, 瑕疵就大把
[00:36:41.000 --> 00:36:45.000]  弟兄姊妹, 我們每一個人都有瑕疵的
[00:36:45.000 --> 00:36:49.000]  但是我們會看到的, 保羅的改變就是, 他成為一個愛人的人
[00:36:49.000 --> 00:36:54.000]  本來是迫害基督徒的, 但是他成為一個愛上帝, 愛人的人
[00:36:54.000 --> 00:36:57.000]  連自己的性命, 這句是他自己說的
[00:36:57.000 --> 00:37:01.000]  和這間教會, 叫鐵紗羅尼加的教會的信徒說
[00:37:01.000 --> 00:37:04.000]  連自己的性命都樂意給人
[00:37:04.000 --> 00:37:07.000]  愛, 最大的愛是什麼?
[00:37:07.000 --> 00:37:12.000]  犧牲, 連性命都不要
[00:37:12.000 --> 00:37:19.000]  這個世界沒有無緣無故的愛, 是不是, 同意嗎?
[00:37:19.000 --> 00:37:25.000]  但是我們會看到的就是, 因為耶穌的愛令到人有愛
[00:37:25.000 --> 00:37:31.000]  什麼力量令到我們去愛人呢? 就是因為耶穌的愛
[00:37:31.000 --> 00:37:34.000]  我們一起讀, 這個經文大家很熟悉的, 1, 2, 3
[00:37:34.000 --> 00:37:48.000]  反得永恆的生命, OK, 上帝愛世人
[00:37:48.000 --> 00:37:53.000]  這份愛是take, 我們拿, 收取上帝的愛
[00:37:53.000 --> 00:37:59.000]  但是我們都要give, 去施予這份愛
[00:37:59.000 --> 00:38:03.000]  亦都和人分享這份愛, 因為耶穌釘身在十字架上
[00:38:03.000 --> 00:38:09.000]  為我們而死, 上帝叫他, 從死裡復活
[00:38:09.000 --> 00:38:14.000]  這個就是耶穌的復活, 就是我們盼望的由來
[00:38:14.000 --> 00:38:18.000]  耶穌曾經這樣說過, 我鄭重地告訴你們
[00:38:18.000 --> 00:38:24.000]  信的人就有永恆的生命, 我們簡單來說就是永生
[00:38:24.000 --> 00:38:31.000]  各位朋友, 各位電視節目的朋友, 愛在心內暖
[00:38:31.000 --> 00:38:35.000]  生命有愛, 就好像剛才那首歌所唱的
[00:38:35.000 --> 00:38:42.000]  百花笑春光曉, 風光明媚, 愛在心內暖
[00:38:42.000 --> 00:38:46.000]  剛才說的, 愛是一個動詞, 是行動
[00:38:46.000 --> 00:38:54.000]  耶穌已經作出行動, 去愛我們那些不完美的, 有瑕疵的人
[00:38:54.000 --> 00:39:00.000]  而且愛, 耶穌所給我們的愛, 是一份犧牲的愛
[00:39:00.000 --> 00:39:05.000]  愛在哪裡可以得到? 就是在耶穌裡面可以得到
[00:39:05.000 --> 00:39:10.000]  因為耶穌上帝就是愛
[00:39:10.000 --> 00:39:17.000]  有人這樣說, 如果你擁有錢, 但是沒有健康, 有沒有用?
[00:39:17.000 --> 00:39:23.000]  大家都明白, 沒有用, 但是我們基督徒, 我們很相信一件事
[00:39:23.000 --> 00:39:30.000]  如果你擁有全世界, 但是沒有永恆的生命, 都是沒有用
[00:39:30.000 --> 00:39:39.000]  所以我們需要耶穌的愛, 也需要耶穌所賜的永恆的生命
