
[00:00:00.000 --> 00:00:02.640]  在2015年的第一個字
[00:13:01.800 --> 00:13:03.960]  都是聖靈充滿底下
[00:13:03.960 --> 00:13:05.480]  耶穌去到發生的
[00:13:05.480 --> 00:13:06.320]  乃至到最後
[00:13:06.320 --> 00:13:06.920]  不是最後
[00:13:06.920 --> 00:13:08.920]  乃至到第四章這裏
[00:13:08.920 --> 00:13:09.960]  耶穌侍奉開始
[00:13:09.960 --> 00:13:11.280]  會跟你說一件事
[00:13:11.280 --> 00:13:13.600]  因爲聖靈在我身上
[00:13:13.600 --> 00:13:15.440]  所以我去服侍
[00:13:15.440 --> 00:13:16.200]  頂尖們
[00:13:16.200 --> 00:13:17.280]  說這麼長的敘述
[00:13:17.280 --> 00:13:18.280]  只是想說一件事
[00:13:18.280 --> 00:13:20.440]  爲什麼有時候我們教會這麼緊張
[00:13:20.440 --> 00:13:23.520]  我們在聖靈裏面的經歷
[00:13:23.520 --> 00:13:24.600]  我們期望
[00:13:24.600 --> 00:13:26.400]  我們不單單說信耶穌的時候
[00:13:26.400 --> 00:13:28.640]  我們有聖靈駐在心中
[00:13:28.640 --> 00:13:29.400]  對的
[00:13:29.400 --> 00:13:30.440]  我們每一個人
[00:13:30.440 --> 00:13:31.160]  如果你記得
[00:13:31.160 --> 00:13:32.280]  你缺席祈禱的時候
[00:13:32.280 --> 00:13:33.360]  都有個祈禱是說
[00:13:33.360 --> 00:13:35.920]  主要求禰的靈駐在我裏面
[00:13:35.920 --> 00:13:37.200]  但這個不是充滿
[00:13:37.200 --> 00:13:38.680]  我們更緊張的頂尖妹妹
[00:13:38.680 --> 00:13:40.200]  在聖靈的同在底下
[00:13:40.200 --> 00:13:42.240]  是不斷被聖靈充滿
[00:13:42.240 --> 00:13:45.160]  就正如保羅爾弗所說的那樣
[00:13:45.160 --> 00:13:47.280]  因爲如果我們要服侍神
[00:13:47.280 --> 00:13:49.840]  或者如果我們說要有不同的服侍的時間
[00:13:49.840 --> 00:13:51.040]  沒有了神的靈
[00:13:51.040 --> 00:13:52.720]  是不行的
[00:13:52.720 --> 00:13:54.760]  這個是很重要的地方來的
[00:13:54.760 --> 00:13:56.200]  在今年
[00:13:56.200 --> 00:13:57.000]  正如剛纔所說
[00:13:57.000 --> 00:13:57.760]  今年的主題
[00:13:57.760 --> 00:13:58.760]  第一句是什麼
[00:13:58.760 --> 00:14:05.000]  看見就忘記了
[00:14:05.000 --> 00:14:07.760]  紮根不循信仰
[00:14:07.760 --> 00:14:08.800]  深化社區關懷
[00:14:08.800 --> 00:14:09.760]  我們要繼續背
[00:14:09.760 --> 00:14:10.480]  我鼓勵你
[00:14:10.480 --> 00:14:11.760]  拜託你快點在一月裏面
[00:14:11.760 --> 00:14:13.000]  背到睡着都記得
[00:14:13.000 --> 00:14:13.800]  紮根不循信仰
[00:14:13.800 --> 00:14:14.640]  深化社區關懷
[00:14:14.640 --> 00:14:15.440]  紮根不循信仰
[00:14:15.440 --> 00:14:18.320]  深化社區關懷
[00:14:18.320 --> 00:14:20.200]  不是一個符唸了它就行了
[00:14:20.200 --> 00:14:20.560]  哇
[00:14:20.560 --> 00:14:21.040]  於是有些什麼
[00:14:21.040 --> 00:14:23.160]  一肚子累纔來這幾個字
[00:14:23.160 --> 00:14:24.280]  不是符來的
[00:14:24.280 --> 00:14:26.000]  而是提醒一件事
[00:14:26.000 --> 00:14:27.920]  這個不是教會
[00:14:27.920 --> 00:14:29.800]  因着今年興趣
[00:14:29.800 --> 00:14:31.400]  搞事搞到這個地步
[00:14:31.400 --> 00:14:32.240]  我們喜歡搞
[00:14:32.240 --> 00:14:33.080]  不是
[00:14:33.080 --> 00:14:35.360]  是來自聖經的基礎裏面的說明
[00:14:35.360 --> 00:14:37.240]  就是若然我們有任何的服侍
[00:14:37.240 --> 00:14:38.840]  如果沒有聖靈的能力
[00:14:38.840 --> 00:14:40.680]  其實那服侍是不行的
[00:14:40.680 --> 00:14:43.160]  那服侍不能夠被承載的
[00:14:43.160 --> 00:14:45.200]  就正如剛剛在這裏提到
[00:14:45.200 --> 00:14:47.160]  耶穌基督他出來侍奉的時候
[00:14:47.160 --> 00:14:48.560]  都要強調一件事
[00:14:48.560 --> 00:14:51.880]  因爲主的靈在我身上
[00:14:51.880 --> 00:14:53.240]  祂用高滿我
[00:14:53.240 --> 00:14:55.080]  浸到我不得了
[00:14:55.080 --> 00:14:57.080]  就像剛纔說的浸到很肥膩也好
[00:14:57.080 --> 00:14:58.640]  但因爲浸到那麼肥膩的時候
[00:14:58.640 --> 00:15:00.080]  四圍摸 四圍嗨
[00:15:00.080 --> 00:15:03.280]  全部都是那些膏油來的
[00:15:03.280 --> 00:15:04.600]  是浸到這樣的地步
[00:15:04.600 --> 00:15:09.400]  我們纔有那個能力去服侍
[00:15:09.400 --> 00:15:11.240]  有時我會覺得在我們的神教會里面
[00:15:11.240 --> 00:15:13.200]  有些時候我們是很罪惡的
[00:15:13.200 --> 00:15:15.400]  特別當我們在某些放映聚會
[00:15:15.400 --> 00:15:16.800]  經歷了很多奇妙的作爲
[00:15:16.800 --> 00:15:17.920]  經歷了神的醫治
[00:15:17.920 --> 00:15:19.120]  見到人被醫治
[00:15:19.120 --> 00:15:19.800]  或者不同的東西之後
[00:15:19.800 --> 00:15:22.280]  我們那一輪是很興奮的
[00:15:22.280 --> 00:15:23.920]  完了之後
[00:15:23.920 --> 00:15:24.960]  可能一兩個月
[00:15:24.960 --> 00:15:27.200]  鳳棄敬拜你會發現聲音都會響一點
[00:15:27.200 --> 00:15:29.200]  讀聖經都會大聲一點
[00:15:29.200 --> 00:15:31.200]  西環堂有件事我真的鼓勵你
[00:15:31.200 --> 00:15:33.000]  很多時候我每一次講到前
[00:15:33.000 --> 00:15:34.280]  我都是在讀經的時候
[00:15:34.280 --> 00:15:35.360]  但在過去一年
[00:15:35.360 --> 00:15:37.720]  我發現我們是越來越斷氣的
[00:15:37.720 --> 00:15:39.560]  聽不到的
[00:15:39.560 --> 00:15:42.160]  有時我以爲我一個人在讀
[00:15:42.160 --> 00:15:44.600]  很懼怕的處境
[00:15:44.600 --> 00:15:45.720]  那些是什麼東西來的
[00:15:45.720 --> 00:15:46.880]  不是要逼你斗大聲
[00:15:46.880 --> 00:15:49.680]  而是在講你裏面的狀態
[00:15:49.680 --> 00:15:51.840]  你有多惡務和喜歡那樣東西
[00:15:51.840 --> 00:15:54.520]  你自然有那個表現的
[00:15:54.520 --> 00:15:56.840]  有諸內凝諸外雖然是
[00:15:56.840 --> 00:15:58.960]  諸是不是一隻豬的豬
[00:15:58.960 --> 00:16:00.600]  之於的意思
[00:16:00.600 --> 00:16:02.560]  雖然是一箇中文的說法
[00:16:02.560 --> 00:16:04.440]  但是是一個人的狀態來的
[00:16:04.440 --> 00:16:05.840]  我裏面對上帝很惡務
[00:16:05.840 --> 00:16:07.160]  我裏面在聖靈裏面
[00:16:07.160 --> 00:16:08.160]  我真的經歷了很多
[00:16:08.160 --> 00:16:09.400]  於是我就來
[00:16:09.400 --> 00:16:10.240]  當然你可以反駁
[00:16:10.240 --> 00:16:12.200]  牧師仔我沒經歷啊
[00:16:12.200 --> 00:16:13.040]  我又會鼓勵你
[00:16:13.040 --> 00:16:14.800]  快點追求啊
[00:16:14.800 --> 00:16:15.720]  對不對
[00:16:15.720 --> 00:16:16.920]  真的值得追求
[00:16:16.920 --> 00:16:18.280]  你需要追求
[00:16:18.280 --> 00:16:19.160]  更重要的一件事
[00:16:19.160 --> 00:16:20.160]  在追求過程中
[00:16:20.160 --> 00:16:22.080]  不要只是有經歷
[00:16:22.080 --> 00:16:23.320]  有件很危險的事情
[00:16:23.320 --> 00:16:26.440]  甚至有很多不是五順派的朋友
[00:16:26.440 --> 00:16:30.680]  常常在講五順派羣體的問題
[00:16:30.680 --> 00:16:31.880]  離不開永遠都會說
[00:16:31.880 --> 00:16:32.960]  喂 他們很熱切的
[00:16:32.960 --> 00:16:35.440]  不過聖經真的差一點
[00:16:35.440 --> 00:16:37.400]  聽太多了 不好意思
[00:16:37.400 --> 00:16:39.120]  聽太多了
[00:16:39.120 --> 00:16:40.480]  聽太多了
[00:16:40.480 --> 00:16:41.200]  多到一個地步
[00:16:41.200 --> 00:16:44.480]  就是成爲了一個假象
[00:16:44.480 --> 00:16:46.280]  不是啊 牧師仔我真的比較差一點
[00:16:46.280 --> 00:16:50.360]  那你努力不要讓這件事成爲真相啊
[00:16:50.360 --> 00:16:52.400]  我們對聖經的追求
[00:16:52.400 --> 00:16:54.520]  本來就應該
[00:16:54.520 --> 00:16:56.480]  就是不論保理會什麼派
[00:16:56.480 --> 00:16:59.160]  你信耶穌就應該堅持
[00:16:59.160 --> 00:17:01.280]  就應該花上時間
[00:17:01.280 --> 00:17:03.560]  就像剛纔一出來講到一件事
[00:17:03.560 --> 00:17:06.240]  是啊 爲什麼不要說看小說
[00:17:06.240 --> 00:17:07.200]  其實老實說
[00:17:07.200 --> 00:17:09.560]  現在我們越來越不看小說了
[00:17:09.560 --> 00:17:10.720]  你看小說九成因爲
[00:17:10.720 --> 00:17:11.760]  喂 這部戲上映了
[00:17:11.760 --> 00:17:12.680]  看完之後多好看
[00:17:12.680 --> 00:17:14.160]  又對一下
[00:17:14.160 --> 00:17:15.960]  太多這樣的狀況
[00:17:15.960 --> 00:17:18.320]  不要用小說去比較
[00:17:18.320 --> 00:17:21.520]  比一下我們自己在Facebook裏面看的文字
[00:17:21.520 --> 00:17:23.520]  每天看多少
[00:17:23.520 --> 00:17:25.960]  當大家在看《蘋果動》的時間
[00:17:25.960 --> 00:17:27.440]  很有趣 我們是不會全部讀完的
[00:17:27.440 --> 00:17:29.800]  不會講《蘋果動》新聞的
[00:17:29.800 --> 00:17:31.400]  我通常都是講《蘋果動》就可以了
[00:17:31.400 --> 00:17:33.280]  你們知道的
[00:17:33.280 --> 00:17:33.960]  我們看多少
[00:17:33.960 --> 00:17:36.320]  或者我們看多少那些不同的
[00:17:36.320 --> 00:17:39.200]  就是《動》新聞
[00:17:39.200 --> 00:17:41.400]  那個時間 那個分量
[00:17:41.400 --> 00:17:44.280]  比較一下你讀聖經
[00:17:44.280 --> 00:17:46.040]  甚至或者不是聖經
[00:17:46.040 --> 00:17:48.320]  可能是一些熟悉的文章
[00:17:48.320 --> 00:17:50.280]  相關的題材
[00:17:50.280 --> 00:17:51.720]  甚至去到剛纔講的
[00:17:51.720 --> 00:17:54.280]  關於聖靈工作的作爲的東西
[00:17:54.280 --> 00:17:55.720]  那個比較
[00:17:55.720 --> 00:17:56.840]  你會不會覺得
[00:17:56.840 --> 00:17:59.640]  真的有點不好意思
[00:17:59.640 --> 00:18:01.400]  有點不好意思
[00:18:01.400 --> 00:18:03.800]  甚至當講到關於聖靈充滿的作爲
[00:18:03.800 --> 00:18:05.480]  在過去這麼多年裏面
[00:18:05.480 --> 00:18:07.280]  我常常的經驗就是
[00:18:07.280 --> 00:18:09.480]  我明明記得西班牙講過的
[00:18:09.480 --> 00:18:11.800]  我明明覺得在一些場合或者港島也好
[00:18:11.800 --> 00:18:12.680]  一些處境裏面
[00:18:12.680 --> 00:18:13.880]  我都講完的
[00:18:13.880 --> 00:18:14.920]  但一個不小心
[00:18:14.920 --> 00:18:16.760]  沒多久有組長真的來跟我講
[00:18:16.760 --> 00:18:17.520]  牧師呀
[00:18:17.520 --> 00:18:18.680]  有組員問我這件事
[00:18:18.680 --> 00:18:21.160]  我不懂得回答
[00:18:21.160 --> 00:18:23.040]  組長不是要責怪你
[00:18:23.040 --> 00:18:24.040]  我還在想
[00:18:24.040 --> 00:18:26.480]  咦 組長你不懂得回答不要緊
[00:18:26.480 --> 00:18:27.160]  其一
[00:18:27.160 --> 00:18:27.600]  其二就是
[00:18:27.600 --> 00:18:29.480]  咦 組員都是不好知道的
[00:18:29.480 --> 00:18:31.360]  我會不會講得真的很不清楚
[00:18:31.360 --> 00:18:34.520]  我會不會交代得很不夠仔細
[00:18:34.520 --> 00:18:36.760]  甚至因爲講得太快了
[00:18:36.760 --> 00:18:39.040]  嗶哩吧啦 但是消化不來
[00:18:39.040 --> 00:18:41.920]  我都帶着很多的問號給自己
[00:18:41.920 --> 00:18:45.560]  會不會是我們在這方面的教導
[00:18:45.560 --> 00:18:50.760]  都不夠仔細和深入呢
[00:18:50.760 --> 00:18:51.800]  真的
[00:18:51.800 --> 00:18:53.920]  作爲教會的牧師
[00:18:53.920 --> 00:18:55.280]  我會覺得一樣東西
[00:18:55.280 --> 00:18:55.880]  有很多東西
[00:18:55.880 --> 00:18:57.520]  反求知己先
[00:18:57.520 --> 00:18:59.400]  反求知己先
[00:18:59.400 --> 00:19:01.360]  當我們見到一個現象
[00:19:01.360 --> 00:19:02.640]  儘量不要那麼快
[00:19:02.640 --> 00:19:04.600]  帶來一些挑剔和責怪
[00:19:04.600 --> 00:19:05.240]  先問一下
[00:19:05.240 --> 00:19:07.280]  在這些事上我見到的現象
[00:19:07.280 --> 00:19:09.280]  會不會因爲我做某些事情
[00:19:09.280 --> 00:19:12.160]  會不會因爲我做某些事情不夠好
[00:19:12.160 --> 00:19:15.200]  早前都會和組長在一次的分享裏面提到
[00:19:15.200 --> 00:19:17.160]  今年裏面我們都期望
[00:19:17.160 --> 00:19:19.440]  我知道大家時間有限
[00:19:19.440 --> 00:19:21.760]  當然你有足夠的時間
[00:19:21.760 --> 00:19:22.720]  有心的
[00:19:22.720 --> 00:19:23.800]  我們有不同的課程
[00:19:23.800 --> 00:19:26.200]  特別是每個禮拜二晚閒置的課程
[00:19:26.200 --> 00:19:28.320]  現在用的是環球大學的課程
[00:19:28.320 --> 00:19:29.800]  是十分之好的
[00:19:29.800 --> 00:19:31.520]  因爲環球大學是
[00:19:31.520 --> 00:19:36.200]  美國已經拿了各種證明的
[00:19:36.200 --> 00:19:39.440]  整個是美國神教會里面的大學
[00:19:39.440 --> 00:19:41.280]  完成了整個美國學位
[00:19:41.280 --> 00:19:42.760]  最重要的是裏面的素材
[00:19:42.760 --> 00:19:45.080]  是一套一套已經寫成了
[00:19:45.080 --> 00:19:47.960]  也用了不少神教會的學者
[00:19:47.960 --> 00:19:49.400]  去安排的素材
[00:19:49.400 --> 00:19:51.680]  當然你會覺得很耗時間
[00:19:51.680 --> 00:19:52.560]  頂不住的
[00:19:52.560 --> 00:19:54.880]  我們也會考慮這件事
[00:19:54.880 --> 00:19:56.720]  所以也會在接下來的時間
[00:19:56.720 --> 00:19:58.160]  在今年裏面請你爲我
[00:19:58.160 --> 00:19:59.200]  也爲駱姑娘禱告
[00:19:59.200 --> 00:20:04.520]  我們要自己去做一些教導
[00:20:04.520 --> 00:20:05.760]  說起來好像很容易
[00:20:05.760 --> 00:20:06.680]  我最近開始準備
[00:20:06.680 --> 00:20:07.480]  我發現死了
[00:20:07.480 --> 00:20:08.600]  我都不知道怎麼搞
[00:20:08.600 --> 00:20:09.480]  做些什麼
[00:20:09.480 --> 00:20:12.720]  我很期望按着不同的題目
[00:20:12.720 --> 00:20:15.320]  我們每一季大約有十幾堂
[00:20:15.320 --> 00:20:17.160]  是講書的
[00:20:17.160 --> 00:20:18.760]  雖然我們只出PowerPoint
[00:20:18.760 --> 00:20:20.600]  截了個Movie
[00:20:20.600 --> 00:20:24.280]  然後放上網的YouTube片
[00:20:24.280 --> 00:20:27.800]  我也很期望
[00:20:27.800 --> 00:20:30.040]  每個月有一段日子
[00:20:30.040 --> 00:20:34.040]  每一天有十分鐘左右的一些教導
[00:20:34.040 --> 00:20:36.040]  就着我們需要的題目
[00:20:36.040 --> 00:20:37.120]  當然開始的時候
[00:20:37.120 --> 00:20:39.880]  特別是講君臣充滿的教導
[00:20:39.880 --> 00:20:40.920]  或者關於五乘節
[00:20:40.920 --> 00:20:41.880]  靈魂運動的教導
[00:20:41.880 --> 00:20:43.680]  我們很想優先講了
[00:20:43.680 --> 00:20:45.720]  免得真的那樣東西
[00:20:45.720 --> 00:20:46.440]  講完又講
[00:20:46.440 --> 00:20:47.040]  講完又講
[00:20:47.040 --> 00:20:49.000]  都好像要回頭一樣
[00:20:49.000 --> 00:20:49.920]  我也很想象
[00:20:49.920 --> 00:20:51.560]  弟兄姊妹不要講一次
[00:20:51.560 --> 00:20:53.280]  講一次你聽不到
[00:20:53.280 --> 00:20:54.280]  回頭歪帶
[00:20:54.280 --> 00:20:55.160]  再看過
[00:20:55.160 --> 00:20:57.000]  再看多一次
[00:20:57.000 --> 00:20:59.320]  我也期望這些教導是方便的
[00:20:59.320 --> 00:21:00.400]  弟兄姊妹
[00:21:00.400 --> 00:21:02.680]  不論你上班的時候要看
[00:21:02.680 --> 00:21:03.760]  下班可以看
[00:21:03.760 --> 00:21:05.760]  或者你臨睡看一看
[00:21:05.760 --> 00:21:06.120]  對了
[00:21:06.120 --> 00:21:07.080]  牧師這麼悶
[00:21:07.080 --> 00:21:08.560]  都是臨睡聽一聽
[00:21:08.560 --> 00:21:11.240]  聽完第二天就講阿門就好了
[00:21:11.240 --> 00:21:13.400]  也可以第二天再續集
[00:21:13.400 --> 00:21:15.120]  再看一看
[00:21:15.120 --> 00:21:17.840]  讓學習持續
[00:21:17.840 --> 00:21:21.600]  讓學習可以深化
[00:21:21.600 --> 00:21:22.640]  在神的靈裏面
[00:21:22.640 --> 00:21:24.480]  聖經充滿的追求
[00:21:24.480 --> 00:21:26.320]  不單止聖經是禱告追求
[00:21:26.320 --> 00:21:27.720]  如果不停有禱告追求
[00:21:27.720 --> 00:21:28.800]  而不停有經歷
[00:21:28.800 --> 00:21:30.800]  但偏偏沒有足夠的聖經教導
[00:21:30.800 --> 00:21:32.160]  那些叫危險
[00:21:32.160 --> 00:21:34.280]  你口說某些見證多厲害都好
[00:21:34.280 --> 00:21:36.640]  隨時成爲你個人的仁義
[00:21:36.640 --> 00:21:38.160]  不是神的心願
[00:21:38.160 --> 00:21:40.720]  唯有跟人家在經驗裏面
[00:21:40.720 --> 00:21:44.600]  配合相對足夠的聖經真理的教導
[00:21:44.600 --> 00:21:46.680]  那個纔是我們需要有的東西
[00:21:46.680 --> 00:21:47.680]  而更重要的一件事
[00:21:47.680 --> 00:21:49.760]  當我們一直在聖經裏面尋求
[00:21:49.760 --> 00:21:51.640]  或者當你一直追求聖經充滿
[00:21:51.640 --> 00:21:53.760]  各人的能力和教導的同時
[00:21:53.760 --> 00:21:55.520]  更重要的其實是後面的聖經
[00:21:55.520 --> 00:21:57.840]  我們不可以讀完的
[00:21:57.840 --> 00:22:00.160]  今年爲了
[00:22:00.160 --> 00:22:01.800]  所謂叫揀主題經文
[00:22:01.800 --> 00:22:05.080]  或者叫土告裏面尋求教會方向的時候
[00:22:05.080 --> 00:22:06.040]  我想起這段聖經
[00:22:06.040 --> 00:22:07.880]  我發現一件事
[00:22:07.880 --> 00:22:09.960]  原來在過去很多年裏面
[00:22:09.960 --> 00:22:13.360]  我們看着《路加方》第四章十八、十九節
[00:22:13.360 --> 00:22:17.320]  我們彷彿只見到兩行聖經
[00:22:17.320 --> 00:22:18.560]  就是剛剛讀的那些
[00:22:18.560 --> 00:22:19.560]  主的靈在我身上
[00:22:19.560 --> 00:22:21.560]  因爲祂用高高我
[00:22:21.560 --> 00:22:24.120]  後面的好像不見了一樣
[00:22:24.120 --> 00:22:25.960]  後面的不見了一樣
[00:22:25.960 --> 00:22:30.640]  後面的纔是耶穌接着要做的事情
[00:22:30.640 --> 00:22:32.480]  神的靈、聖靈高沒
[00:22:32.480 --> 00:22:34.200]  耶穌讓祂有能力服事
[00:22:34.200 --> 00:22:35.760]  是個起點來的
[00:22:35.760 --> 00:22:37.720]  接着耶穌的服事是做些什麼
[00:22:37.720 --> 00:22:38.960]  是更重要的
[00:22:38.960 --> 00:22:41.160]  事實上在《路加方》第四章之後
[00:22:41.160 --> 00:22:42.600]  耶穌一路持續的侍奉
[00:22:42.600 --> 00:22:46.760]  就是在完成這裏所講的一串的東西
[00:22:46.760 --> 00:22:49.520]  包括講的什麼
[00:22:49.520 --> 00:22:51.720]  傳福音給貧窮的人
[00:22:51.720 --> 00:22:53.000]  猜猜耶穌報告什麼
[00:22:53.000 --> 00:22:54.680]  庇佑的德釋放
[00:22:54.680 --> 00:22:55.840]  強硬的德看見
[00:22:55.840 --> 00:22:58.000]  受壓制的德自由
[00:22:58.000 --> 00:23:00.760]  耶穌的服事就正正是在做這些東西
[00:23:00.760 --> 00:23:01.560]  既然如此
[00:23:01.560 --> 00:23:02.800]  我們這羣信耶穌的人
[00:23:02.800 --> 00:23:04.040]  同樣要問一個問題就是
[00:23:04.040 --> 00:23:06.960]  如果我們在聖靈裏面沒有能力
[00:23:06.960 --> 00:23:07.560]  如果你說
[00:23:07.560 --> 00:23:08.080]  哎呀
[00:23:08.080 --> 00:23:09.560]  我在神裏面禱告
[00:23:09.560 --> 00:23:11.400]  我們越祈禱越興旺
[00:23:11.400 --> 00:23:14.480]  我的心愛上帝越來越逼切
[00:23:14.480 --> 00:23:17.080]  我們不只是單單
[00:23:17.080 --> 00:23:18.680]  講那種興旺
[00:23:18.680 --> 00:23:20.840]  這個興旺應該帶來行動的
[00:23:20.840 --> 00:23:24.920]  這個興旺應該帶來一些實際的服事的
[00:23:24.920 --> 00:23:27.280]  你應該看到有不同的人
[00:23:27.280 --> 00:23:28.200]  起碼四種的人
[00:23:28.200 --> 00:23:29.280]  包括貧窮的人
[00:23:29.280 --> 00:23:30.200]  庇佑的人
[00:23:30.200 --> 00:23:31.080]  強硬的人
[00:23:31.080 --> 00:23:32.800]  受壓制的人
[00:23:32.800 --> 00:23:35.880]  你應該看到那羣人的需要
[00:23:35.880 --> 00:23:37.160]  去到他裏面
[00:23:37.160 --> 00:23:39.960]  讓他的需要得到滿足
[00:23:39.960 --> 00:23:42.800]  哪怕你給出的只是一杯涼水
[00:23:42.800 --> 00:23:43.680]  但是那個人
[00:23:43.680 --> 00:23:45.840]  正正在生命當中最需要的時候
[00:23:45.840 --> 00:23:50.160]  一點點都是十分之多謝你
[00:23:50.160 --> 00:23:51.400]  我記得前兩個星期
[00:23:51.400 --> 00:23:52.200]  有一天
[00:23:52.200 --> 00:23:52.560]  不是一天
[00:23:52.560 --> 00:23:54.640]  是星期一的早上
[00:23:54.640 --> 00:23:55.920]  我那個早上
[00:23:55.920 --> 00:23:56.760]  星期一放假
[00:23:56.760 --> 00:23:58.400]  我到街上跑步
[00:23:58.400 --> 00:23:59.320]  跑跑跑跑跑完
[00:23:59.320 --> 00:24:01.120]  就回家了
[00:24:01.120 --> 00:24:03.000]  跑長一點點的
[00:24:03.000 --> 00:24:04.760]  從土瓜灣跑到紅磡海濱
[00:24:04.760 --> 00:24:06.200]  跑到紅磡火車站
[00:24:06.200 --> 00:24:08.680]  再跑回去土瓜灣
[00:24:08.680 --> 00:24:11.320]  不是很長的
[00:24:11.320 --> 00:24:12.440]  對於那些真的跑開的
[00:24:12.440 --> 00:24:14.040]  真的是剛剛起步
[00:24:14.040 --> 00:24:16.440]  熱身而已
[00:24:16.440 --> 00:24:17.240]  不論如何
[00:24:17.240 --> 00:24:17.880]  對我來說
[00:24:17.880 --> 00:24:18.600]  都跑得興興樂樂
[00:24:18.600 --> 00:24:21.120]  很熱很熱的回到家
[00:24:21.120 --> 00:24:22.120]  回到家的時候
[00:24:22.120 --> 00:24:22.600]  第一時間
[00:24:22.600 --> 00:24:23.560]  我真的很想喝水
[00:24:23.560 --> 00:24:24.440]  因爲剛纔說了
[00:24:24.440 --> 00:24:26.000]  哪怕一杯涼水
[00:24:26.000 --> 00:24:27.280]  一推開家門
[00:24:27.280 --> 00:24:28.520]  我就轉頭去廚房
[00:24:28.520 --> 00:24:29.360]  打算開門
[00:24:29.360 --> 00:24:30.080]  如果你去我家
[00:24:30.080 --> 00:24:32.000]  你會知道
[00:24:32.000 --> 00:24:34.160]  固然廚房是有門的
[00:24:34.160 --> 00:24:34.880]  很重要
[00:24:34.880 --> 00:24:36.400]  但是門關了
[00:24:36.400 --> 00:24:37.440]  關了不要緊
[00:24:37.440 --> 00:24:38.480]  更重要的就是
[00:24:38.480 --> 00:24:39.720]  我家廚房
[00:24:39.720 --> 00:24:40.880]  門的旁邊
[00:24:40.880 --> 00:24:42.560]  就是
[00:24:42.560 --> 00:24:43.400]  做什麼
[00:24:43.400 --> 00:24:45.440]  不是不是
[00:24:45.440 --> 00:24:46.520]  冰箱
[00:24:46.520 --> 00:24:48.200]  冰箱又開了門
[00:24:48.200 --> 00:24:49.200]  那就是一道門在這
[00:24:49.200 --> 00:24:50.440]  再加上第二道門
[00:24:50.440 --> 00:24:51.200]  頂住了我
[00:24:51.200 --> 00:24:52.320]  我是沒得推的
[00:24:52.320 --> 00:24:53.080]  我一看
[00:24:53.080 --> 00:24:54.720]  就看到我的飛龍
[00:24:54.720 --> 00:24:56.040]  就躲在冰箱裏
[00:24:56.040 --> 00:24:57.640]  不知道在搞什麼
[00:24:57.640 --> 00:24:58.560]  那一刻我心裏
[00:24:58.560 --> 00:24:59.160]  咦咬咬
[00:24:59.160 --> 00:25:00.160]  哎呀不要擋着我
[00:25:00.160 --> 00:25:01.120]  快點
[00:25:01.120 --> 00:25:02.520]  就在這時候
[00:25:02.520 --> 00:25:03.320]  你開了冰箱門
[00:25:03.320 --> 00:25:05.040]  還要關了廚房門
[00:25:05.040 --> 00:25:07.000]  頂住我
[00:25:07.000 --> 00:25:08.280]  幸好我沒口出怨言
[00:25:08.280 --> 00:25:09.280]  不是咒詐
[00:25:09.280 --> 00:25:11.680]  我在這有點埋怨
[00:25:11.680 --> 00:25:12.000]  好了
[00:25:12.000 --> 00:25:14.520]  咦咬咬了十幾秒之後
[00:25:14.520 --> 00:25:16.440]  飛龍就關了冰箱
[00:25:16.440 --> 00:25:18.400]  也開了廚房門
[00:25:18.400 --> 00:25:21.080]  接着他拿了一支藍色的機械圍給我
[00:25:21.080 --> 00:25:24.360]  Sir
[00:25:24.360 --> 00:25:26.480]  我是喜歡這種機械圍的
[00:25:26.480 --> 00:25:27.160]  還要藍色
[00:25:27.160 --> 00:25:30.040]  你不要以爲黃色那些是不好喝的
[00:25:30.040 --> 00:25:32.280]  橙色更加難喝
[00:25:32.280 --> 00:25:34.480]  新的那種什麼荔枝味都是不好喝的
[00:25:34.480 --> 00:25:35.800]  是藍色纔好喝的
[00:25:35.800 --> 00:25:37.240]  所以7-11買不到的
[00:25:37.240 --> 00:25:39.320]  一定要去超級市場找
[00:25:39.320 --> 00:25:39.600]  哇
[00:25:39.600 --> 00:25:41.640]  那一刻他突然對了一支藍色
[00:25:41.640 --> 00:25:43.880]  是我最喜歡喝的那一支的時候
[00:25:43.880 --> 00:25:45.000]  我那一刻立刻
[00:25:45.000 --> 00:25:45.960]  不理睬
[00:25:45.960 --> 00:25:46.880]  不理睬在這
[00:25:46.880 --> 00:25:48.360]  幸好我沒開口罵他
[00:25:48.360 --> 00:25:49.560]  我直接覺得他美女了
[00:25:49.560 --> 00:25:50.760]  你明白嗎
[00:25:50.760 --> 00:25:51.200]  哇
[00:25:51.200 --> 00:25:53.040]  真的棒啊
[00:25:53.040 --> 00:25:56.200]  一下子就喝光了
[00:25:56.200 --> 00:25:57.720]  這是什麼呢
[00:25:57.720 --> 00:26:02.720]  就是我們敏銳到人有需要而滿足他的時候
[00:26:02.720 --> 00:26:04.600]  原來收到那個
[00:26:04.600 --> 00:26:06.120]  反應是什麼呢
[00:26:06.120 --> 00:26:10.720]  哪怕只是一支汽水
[00:26:10.720 --> 00:26:12.120]  在那一刻我會感受到一件事
[00:26:12.120 --> 00:26:13.360]  如果有機會
[00:26:13.360 --> 00:26:14.800]  我讓一些有需要的人
[00:26:14.800 --> 00:26:16.560]  得到被重視
[00:26:16.560 --> 00:26:19.000]  不敢說我滿足了他所有的東西
