
[00:00:00.000 --> 00:00:02.000]  各位大師兄妹姐妹平安
[00:17:30.160 --> 00:17:34.040]  我要將我的靈囂灌凡有血氣的
[00:17:34.040 --> 00:17:36.520]  你們的兒女要說預言
[00:17:36.520 --> 00:17:38.920]  你們的少年人要見異象
[00:17:38.920 --> 00:17:41.040]  老年人要做異夢
[00:17:41.040 --> 00:17:42.280]  在那些日子
[00:17:42.280 --> 00:17:46.040]  我要將我的靈囂灌在我的僕人和侍女
[00:17:46.040 --> 00:17:48.120]  他們就要說預言
[00:17:48.120 --> 00:17:50.280]  在天上我要顯出歧視
[00:17:50.280 --> 00:17:52.360]  在地下我要顯出神蹟
[00:17:52.360 --> 00:17:54.760]  有血有火有煙霧
[00:17:54.760 --> 00:17:56.200]  日頭要變為黑暗
[00:17:56.200 --> 00:17:58.040]  月亮要變為血
[00:17:58.040 --> 00:17:59.160]  這都在主
[00:17:59.160 --> 00:18:02.400]  大而明顯的日子未到以前
[00:18:02.400 --> 00:18:03.400]  到那時候
[00:18:03.400 --> 00:18:04.920]  凡求有主明的
[00:18:04.920 --> 00:18:07.400]  就必得救
[00:18:07.400 --> 00:18:09.880]  這段經文雖然有提到預言
[00:18:09.880 --> 00:18:12.040]  好像我在說神蹟一樣
[00:18:12.040 --> 00:18:13.760]  而剛才你不是說神蹟歧視嗎
[00:18:13.760 --> 00:18:15.160]  沒有說
[00:18:15.160 --> 00:18:17.160]  這些內容不是在說神蹟歧視
[00:18:17.160 --> 00:18:20.000]  不是在說聖靈那種趕鬼
[00:18:20.000 --> 00:18:21.720]  說預言那些東西
[00:18:21.720 --> 00:18:26.920]  這段經文提到一些末後日子的恐怖情景
[00:18:26.920 --> 00:18:28.280]  我們
[00:18:28.280 --> 00:18:29.200]  其實挺恐怖的
[00:18:29.200 --> 00:18:30.000]  你想想
[00:18:30.000 --> 00:18:31.720]  日頭變為黑暗
[00:18:31.720 --> 00:18:34.320]  你想想如果日光日白的日子
[00:18:34.320 --> 00:18:36.480]  十二點的時間
[00:18:36.480 --> 00:18:37.960]  突然間整個天黑了
[00:18:37.960 --> 00:18:39.400]  其實挺恐怖
[00:18:39.400 --> 00:18:40.800]  月亮變成紅色變成血
[00:18:40.800 --> 00:18:42.520]  其實是很恐怖的
[00:18:42.520 --> 00:18:45.000]  但是雖然在一個這樣的環境裏面
[00:18:45.000 --> 00:18:48.560]  當中卻是蘊含著一種盼望的信息
[00:18:48.560 --> 00:18:50.040]  因為裏面提到什麼
[00:18:50.040 --> 00:18:51.280]  他說那個時候
[00:18:51.280 --> 00:18:55.280]  兒女、僕人和婢女都要說預言
[00:18:55.280 --> 00:18:57.400]  年輕人要見到異象
[00:18:57.400 --> 00:19:00.880]  老年人可以做到兒夢
[00:19:00.880 --> 00:19:02.840]  那是什麼意思呢
[00:19:02.840 --> 00:19:05.680]  兒女、僕人和婢女
[00:19:05.680 --> 00:19:10.160]  都是社會裏面最沒有話語權的人
[00:19:10.160 --> 00:19:11.360]  但是經文就說
[00:19:11.360 --> 00:19:13.520]  這些最沒有話語權的人
[00:19:13.520 --> 00:19:16.240]  他們都能夠發言
[00:19:16.240 --> 00:19:21.080]  而年輕人通常都是較難找到明確的方向
[00:19:21.080 --> 00:19:22.560]  但是經文就說
[00:19:22.560 --> 00:19:25.240]  他們是見到軟象的
[00:19:25.240 --> 00:19:26.720]  而至於老年人
[00:19:26.720 --> 00:19:29.240]  他們因為步入晚年的緣故
[00:19:29.240 --> 00:19:32.440]  其實他們理應就不會再有追夢的念頭
[00:19:32.440 --> 00:19:34.280]  譬如你看到「隨民造星」那些
[00:19:34.280 --> 00:19:36.160]  你就不會見到那個老人家參加的
[00:19:36.160 --> 00:19:37.880]  因為我贏了又怎樣
[00:19:37.880 --> 00:19:39.080]  其實贏了
[00:19:39.080 --> 00:19:40.600]  我都沒有辦法發夢的
[00:19:40.600 --> 00:19:42.280]  那我怎會參加「隨民造星」呢
[00:19:42.280 --> 00:19:43.280]  不是
[00:19:43.280 --> 00:19:47.320]  聖經說老年人都能夠可以有夢想的
[00:19:47.320 --> 00:19:49.720]  所以總括來講這段經文就是說
[00:19:49.720 --> 00:19:53.000]  縱然我們面對著一個黑暗、扭曲
[00:19:53.000 --> 00:19:56.160]  看似是沒有希望的世界
[00:19:56.160 --> 00:20:00.200]  但是我們依然都能夠藉著上帝
[00:20:00.200 --> 00:20:05.680]  而懷著夢想去闖和去宣講
[00:20:05.680 --> 00:20:08.440]  幾年前我看到一篇的報道
[00:20:08.440 --> 00:20:11.520]  報道講述一個敘利亞的小朋友
[00:20:11.520 --> 00:20:15.480]  他因為戰爭而失去所有的親人
[00:20:15.480 --> 00:20:19.440]  壞點說他自己一個就是「死靜種」
[00:20:19.440 --> 00:20:23.320]  然後那個被炸到全臉都是鮮血的小朋友
[00:20:23.320 --> 00:20:27.280]  他對著電視的鏡頭說了一些話
[00:20:27.280 --> 00:20:31.160]  「我要到天堂上面去跟上帝」
[00:20:31.160 --> 00:20:32.440]  「去跟上帝講的那幫人」
[00:20:32.440 --> 00:20:34.360]  「他做了多少壞事」
[00:20:34.360 --> 00:20:35.440]  「我要投訴他們」
[00:20:35.440 --> 00:20:37.560]  「我要告訴上帝」
[00:20:37.560 --> 00:20:39.080]  一個小朋友
[00:20:39.080 --> 00:20:42.560]  他不明白軍隊為什麼要摧毀他的家園
[00:20:42.560 --> 00:20:44.920]  為什麼要摧毀他的親人
[00:20:44.920 --> 00:20:50.520]  但他只是知道他發誓的要向上帝去告狀
[00:20:50.520 --> 00:20:52.840]  雖然這位小朋友過了不久
[00:20:52.840 --> 00:20:55.120]  他都離開了人世
[00:20:55.120 --> 00:20:59.960]  但在他還有生命的日子裏面
[00:20:59.960 --> 00:21:03.320]  在他最苦難、最黑暗的時候
[00:21:03.320 --> 00:21:06.920]  他依然能夠向著世人去發言
[00:21:06.920 --> 00:21:11.800]  並且相信自己可以有一天在天堂上面向上帝申訴
[00:21:11.800 --> 00:21:19.360]  他依然有那份上帝會為他作主的盼望
[00:21:19.360 --> 00:21:21.600]  各位丁姐妹
[00:21:21.600 --> 00:21:27.960]  不知你們人生裏面最黑暗、最艱難、最無望的日子是幾時呢?
[00:21:27.960 --> 00:21:30.720]  會不會就是幾年前呢?
[00:21:30.720 --> 00:21:33.840]  或者在疫情的時候呢?
[00:21:33.840 --> 00:21:40.640]  還是你面對著你親人離世的時候
[00:21:40.640 --> 00:21:44.040]  在這段疫情的時候有很多的弟兄姊妹
[00:21:44.040 --> 00:21:49.200]  他們的家人都因為肺炎而離開了世界
[00:21:49.200 --> 00:21:52.000]  甚至是見不到他們最後一面
[00:21:52.000 --> 00:21:56.720]  我都舉辦了很多長這些安息禮拜
[00:21:56.720 --> 00:21:59.480]  又或者你最黑暗的時候
[00:21:59.480 --> 00:22:02.520]  是因為你失業沒有了工作
[00:22:02.520 --> 00:22:06.000]  還是社會不公義的事
[00:22:06.000 --> 00:22:09.600]  令你覺得很黑暗、很無望
[00:22:09.600 --> 00:22:11.600]  對未來沒有希望
[00:22:11.600 --> 00:22:12.880]  不要再留在這裏了
[00:22:12.880 --> 00:22:16.200]  不要再留在這裏這麼黑暗的地方
[00:22:16.200 --> 00:22:18.800]  馬丁路德金曾經說過
[00:22:18.800 --> 00:22:23.000]  我們必須要接受短暫的失望
[00:22:23.000 --> 00:22:27.840]  但不能放棄擁有無限可能的希望
[00:22:27.840 --> 00:22:30.240]  願大家都能夠藉著聖靈
[00:22:30.240 --> 00:22:33.440]  我們去面對著人世間的苦難
[00:22:33.440 --> 00:22:37.200]  我們並且藉著聖靈繼續放膽地去宣講
[00:22:37.200 --> 00:22:40.160]  因為當我們群起發聲的時候
[00:22:40.160 --> 00:22:42.960]  我們群起為上帝發聲的時候
[00:22:42.960 --> 00:22:46.960]  上帝就會藉著我們在人間裏面閃耀
[00:22:46.960 --> 00:22:51.320]  去照亮世間上一切活在苦難的人
[00:22:51.320 --> 00:22:53.720]  願榮耀歸於聖父、聖子、聖靈
[00:22:53.720 --> 00:22:55.040]  三位一體的上帝
[00:22:55.040 --> 00:22:55.520]  阿們
