
[00:00:00.000 --> 00:00:02.320]  梁法堂弟兄姊妹平安
[00:18:31.320 --> 00:18:33.320]  「神一切所做的
[00:18:33.320 --> 00:18:37.560]  都必永存無所增添無所減少
[00:18:37.560 --> 00:18:38.480]  神者有幸
[00:18:38.480 --> 00:18:43.080]  是要人在他面前傳敬畏的心」
[00:18:43.080 --> 00:18:45.400]  第二傳道者的回應
[00:18:45.400 --> 00:18:48.880]  是三章十一節裏面的表達
[00:18:48.880 --> 00:18:49.640]  三章十一節
[00:18:49.640 --> 00:18:52.480]  「神是賜予永恆的
[00:18:52.480 --> 00:18:57.640]  並且作成當中一切的工作的那一位」
[00:18:57.640 --> 00:19:02.040]  但這裏說「無所增添無所減少」
[00:19:02.040 --> 00:19:05.040]  可能會令我們想起另一段經文
[00:19:05.040 --> 00:19:07.640]  在《生命記》第四章二節
[00:19:07.640 --> 00:19:08.960]  「我所吩咐你們的話
[00:19:08.960 --> 00:19:11.480]  你們不可加添也不可刪減
[00:19:11.480 --> 00:19:14.040]  好叫你們遵守我所吩咐的
[00:19:14.040 --> 00:19:19.120]  就是要話你神的命令」
[00:19:19.120 --> 00:19:22.760]  增添、減少和加添、刪減
[00:19:22.760 --> 00:19:26.880]  原文是同一個字
[00:19:26.880 --> 00:19:28.760]  事實上在《生命記》裏面
[00:19:28.760 --> 00:19:30.240]  用上同一個字
[00:19:30.240 --> 00:19:32.400]  是表示上帝的說話
[00:19:32.400 --> 00:19:34.840]  是一點一滑都不能夠廢去
[00:19:34.840 --> 00:19:36.160]  不能夠更改
[00:19:36.160 --> 00:19:37.760]  同樣傳道者的意思
[00:19:37.760 --> 00:19:41.480]  他使用《生命記》這兩個字
[00:19:41.480 --> 00:19:42.760]  他的意思是甚麼呢?
[00:19:42.760 --> 00:19:46.400]  神的工作其實都一樣
[00:19:46.400 --> 00:19:47.520]  正因為如此
[00:19:47.520 --> 00:19:51.520]  傳道者從觀察裏面認識到人的限制
[00:19:51.520 --> 00:19:54.840]  我們既不能夠參透理解上帝的工作
[00:19:54.840 --> 00:20:00.120]  我們更加不能夠阻礙上帝的計劃和工作
[00:20:00.120 --> 00:20:02.480]  故此我們更加需要
[00:20:02.480 --> 00:20:04.640]  我們需要謙卑
[00:20:04.640 --> 00:20:09.880]  存在敬畏的心來仰望上帝
[00:20:09.880 --> 00:20:12.040]  既不能夠改變
[00:20:12.040 --> 00:20:13.240]  不能夠阻礙
[00:20:13.240 --> 00:20:14.720]  我們更加要謙卑
[00:20:14.720 --> 00:20:17.680]  我們更加要看見我們自己的渺小
[00:20:17.680 --> 00:20:20.160]  傳道者從世事裏觀察到
[00:20:20.160 --> 00:20:23.080]  一切都在上帝的手當中
[00:20:23.080 --> 00:20:25.880]  按他認為最合適的時間發生
[00:20:25.880 --> 00:20:28.160]  並且不能夠改變
[00:20:28.160 --> 00:20:34.600]  世人怎樣去面對人生不同的處境
[00:20:34.600 --> 00:20:37.160]  仍然能夠信靠上帝
[00:20:37.160 --> 00:20:41.920]  並且依靠祂的恩典來前行
[00:20:41.920 --> 00:20:43.680]  我們說到這裏
[00:20:43.680 --> 00:20:45.640]  其實都沒有辦法
[00:20:45.640 --> 00:20:48.080]  既然所有事情都預定了
[00:20:48.080 --> 00:20:50.960]  到底我們怎樣面對現在生活的限制
[00:20:50.960 --> 00:20:54.240]  怎樣面對一切的事情呢
[00:20:54.240 --> 00:20:58.120]  在1966年10月
[00:20:58.120 --> 00:21:00.320]  這位姐妹的出生
[00:21:00.320 --> 00:21:02.280]  到了2012年的6月
[00:21:02.280 --> 00:21:03.920]  她離世
[00:21:03.920 --> 00:21:05.360]  可能很多人都認識她
[00:21:05.360 --> 00:21:07.560]  或者年輕一點的弟兄姐妹又不認識
[00:21:07.560 --> 00:21:08.840]  羅慧娟姐妹
[00:21:08.840 --> 00:21:12.000]  她由一個藝人變成一個商人
[00:21:12.000 --> 00:21:14.960]  最後因為癌症離開世界
[00:21:14.960 --> 00:21:18.600]  她一生經歷過很多高低起跌
[00:21:18.600 --> 00:21:21.560]  因為金融風暴的緣故成為負資產
[00:21:21.560 --> 00:21:26.360]  潛水令她一隻耳朵完全失聰
[00:21:26.360 --> 00:21:28.880]  另一隻只剩下兩成的聽力
[00:21:28.880 --> 00:21:31.400]  再面對她的抑鬱症
[00:21:31.400 --> 00:21:33.320]  在人生低谷裏面
[00:21:33.320 --> 00:21:35.760]  卻遇上另一半
[00:21:35.760 --> 00:21:37.720]  在萬年裏結婚
[00:21:37.720 --> 00:21:39.880]  有很美滿的婚姻
[00:21:39.880 --> 00:21:42.600]  卻幻想了異座癌
[00:21:42.600 --> 00:21:43.920]  她一生最後的階段
[00:21:43.920 --> 00:21:45.640]  她出版了一本書
[00:21:45.640 --> 00:21:49.520]  《活在地上如同活在天上》
[00:21:49.520 --> 00:21:51.120]  裏面其中一章提到
[00:21:51.120 --> 00:21:54.880]  她和她的精神科醫生的對話
[00:21:54.880 --> 00:21:58.840]  這個對話是說她失聰和抑鬱症之後
[00:21:58.840 --> 00:22:01.240]  在她自己面對極艱難的時候
[00:22:01.240 --> 00:22:04.240]  她仍然很努力地工作
[00:22:04.240 --> 00:22:05.720]  關心其他人
[00:22:05.720 --> 00:22:08.960]  康醫生,他的精神科醫生就提醒她
[00:22:08.960 --> 00:22:11.640]  其實你要顧一下自己
[00:22:11.640 --> 00:22:14.000]  你沒有什麼支持者
[00:22:14.000 --> 00:22:15.680]  沒有什麼人去關心你
[00:22:15.680 --> 00:22:18.720]  但是你不斷地付出
[00:22:18.720 --> 00:22:21.240]  因此她開始關心
[00:22:21.240 --> 00:22:23.880]  留意自己的需要
[00:22:23.880 --> 00:22:25.080]  但是好景不常
[00:22:25.080 --> 00:22:29.280]  當她發現自己有異座癌的時候
[00:22:29.280 --> 00:22:33.400]  康醫生很擔心內捐姐妹
[00:22:33.400 --> 00:22:36.280]  康醫生就去找這個姐妹
[00:22:36.280 --> 00:22:38.880]  去關心她,跟她聊天
[00:22:38.880 --> 00:22:40.320]  她在書裏面
[00:22:40.320 --> 00:22:44.120]  內捐怎樣對康醫生說一句話呢?
[00:22:44.120 --> 00:22:47.400]  她說:現在我都不會問為什麼了
[00:22:47.400 --> 00:22:50.560]  因為問都不會明白
[00:22:50.560 --> 00:22:55.480]  神的意念高過我的意念
[00:22:55.480 --> 00:22:59.120]  是一個病患這麼重的人
[00:22:59.120 --> 00:23:03.160]  她說神的意念高過我的意念
[00:23:03.160 --> 00:23:04.720]  她不是哭泣
[00:23:04.720 --> 00:23:05.960]  康醫生的回應說
[00:23:05.960 --> 00:23:09.160]  醫生向你宣告了生命的限期
[00:23:09.160 --> 00:23:13.320]  但是你卻不覺得死亡是一個終結
[00:23:13.320 --> 00:23:15.640]  這個就是信仰
[00:23:15.640 --> 00:23:19.880]  如果你將死亡看成終結
[00:23:19.880 --> 00:23:22.760]  甚至放下一切去等死
[00:23:22.760 --> 00:23:26.160]  你和神卻是學習
[00:23:26.160 --> 00:23:28.840]  同行、放手、愛自己
[00:23:28.840 --> 00:23:30.560]  願意成長
[00:23:30.560 --> 00:23:35.840]  願意將自己的經歷變成對別人的鼓勵
[00:23:35.840 --> 00:23:37.800]  對我也是一種鼓勵
[00:23:37.800 --> 00:23:39.560]  康醫生去看見
[00:23:39.560 --> 00:23:43.000]  姐妹的身上怎樣去改變
[00:23:43.000 --> 00:23:46.080]  將那些不能改變、不能逆轉的事情
[00:23:46.080 --> 00:23:49.360]  姐妹一個一個的難關走過
[00:23:49.360 --> 00:23:52.280]  她的生命從永恆當中
[00:23:52.280 --> 00:23:56.000]  得到改變和盼望
[00:23:56.000 --> 00:24:00.000]  羅姐妹的生命也幫了很多朋友
[00:24:00.000 --> 00:24:01.480]  很多弟兄姊妹
[00:24:01.480 --> 00:24:03.560]  今天我們的生命又如何呢?
[00:24:03.560 --> 00:24:08.440]  我們看見上帝所做的一切作為
[00:24:08.440 --> 00:24:10.840]  可能我們不能完全明白
[00:24:10.840 --> 00:24:14.600]  甚至我們不能參透
[00:24:14.600 --> 00:24:20.440]  我們的生命有沒有承載著基督的那份香氣
[00:24:20.440 --> 00:24:25.200]  我們的生命有沒有將基督在我們身上所做的
[00:24:25.200 --> 00:24:28.800]  拼齊出來讓世人看得見
[00:24:28.800 --> 00:24:32.360]  我們的生命縱然有艱難
[00:24:32.360 --> 00:24:37.800]  但我們仍然相信主繼續帶領我們前行
[00:24:37.800 --> 00:24:39.480]  在年月的改變中
[00:24:39.480 --> 00:24:43.680]  我們有沒有真正的成長?
[00:24:43.680 --> 00:24:46.760]  在最後第三章十五節
[00:24:46.760 --> 00:24:49.880]  那裡說:「現今的事早先就有了
[00:24:49.880 --> 00:24:51.640]  將來的事早已也有了
[00:24:51.640 --> 00:24:56.960]  並且神使已過的事重新再來」
[00:24:56.960 --> 00:24:58.400]  在三章十五節
[00:24:58.400 --> 00:25:00.840]  好像第一章九節那樣
[00:25:00.840 --> 00:25:04.920]  大意也是指到「日光之下無新事」
[00:25:04.920 --> 00:25:06.720]  但在第一章
[00:25:06.720 --> 00:25:09.080]  如果你回去有機會看一看傳道書第一章
[00:25:09.080 --> 00:25:11.080]  三至十一節裡面
[00:25:11.080 --> 00:25:13.640]  傳道者沒有提及上帝
[00:25:13.640 --> 00:25:15.040]  沒有上帝的名字
[00:25:15.040 --> 00:25:17.640]  只是傳道者的一些慨嘆
[00:25:17.640 --> 00:25:19.760]  但來到三章十五節
[00:25:19.760 --> 00:25:25.880]  他提到「神使已過的事重新再來」
[00:25:25.880 --> 00:25:27.360]  已過的事
[00:25:27.360 --> 00:25:30.640]  直譯的「事」是甚麼呢?
[00:25:30.640 --> 00:25:34.960]  「已過的事」直譯的意思是「被追趕」
[00:25:34.960 --> 00:25:37.920]  如果從上文下理去看
[00:25:37.920 --> 00:25:41.440]  上帝尋找那些被追趕的事
[00:25:41.440 --> 00:25:45.480]  上帝尋找那些以前發生過的事
[00:25:45.480 --> 00:25:47.480]  可能都好像不太明白
[00:25:47.480 --> 00:25:51.120]  但意思是上帝使同樣的事
[00:25:51.120 --> 00:25:54.800]  重新鋪陳來出現
[00:25:54.800 --> 00:25:57.360]  我們經常聽以史為鑑
[00:25:57.360 --> 00:26:00.240]  過去人類歷史裡面所犯的錯誤
[00:26:00.240 --> 00:26:03.120]  應該在歷史裡面吸取教訓
[00:26:03.120 --> 00:26:05.240]  但相信大家都不難發現
[00:26:05.240 --> 00:26:06.360]  剛剛相反
[00:26:06.360 --> 00:26:11.400]  人總是重蹈覆轍
[00:26:11.400 --> 00:26:15.760]  傳道者是否在為你和我找藉口
[00:26:15.760 --> 00:26:18.960]  因為歷史的循環都是上帝所做的
[00:26:18.960 --> 00:26:20.880]  人能夠參透和改變
[00:26:20.880 --> 00:26:23.320]  因此傳道者既是慨嘆
[00:26:23.320 --> 00:26:24.880]  虛空的虛空
[00:26:24.880 --> 00:26:28.320]  一切都是暴風
[00:26:28.320 --> 00:26:30.640]  傳道者相信在日光之下
[00:26:30.640 --> 00:26:32.640]  並無新事
[00:26:32.640 --> 00:26:34.800]  這句我們經常說
[00:26:34.800 --> 00:26:38.760]  但這裏說的不是重複出現
[00:26:38.760 --> 00:26:43.360]  是按照上帝的時間、空間
[00:26:43.360 --> 00:26:45.360]  上帝的管理
[00:26:45.360 --> 00:26:49.520]  上帝的帶領下
[00:26:49.520 --> 00:26:53.040]  重新的來到我們面前
[00:26:53.040 --> 00:26:58.520]  正如每天太陽從東邊升起
[00:26:58.520 --> 00:27:02.200]  西邊落下
[00:27:02.200 --> 00:27:06.560]  一個循環的週期源源不息
[00:27:06.560 --> 00:27:08.320]  但你有沒有發現
[00:27:08.320 --> 00:27:11.240]  每天的日落都不一樣
[00:27:11.240 --> 00:27:12.720]  每次你看到日落的時候
[00:27:12.720 --> 00:27:14.200]  你都會讚嘆
[00:27:14.200 --> 00:27:16.160]  我知道剛剛走出去的橋
[00:27:16.160 --> 00:27:18.760]  應該每天都看到日落
[00:27:18.760 --> 00:27:19.960]  今天就天陰了
[00:27:19.960 --> 00:27:22.120]  看不到
[00:27:22.120 --> 00:27:23.840]  每次你看的時候
[00:27:23.840 --> 00:27:25.320]  可能你會發現
[00:27:25.320 --> 00:27:27.840]  哇 神真的很奇妙
[00:27:27.840 --> 00:27:30.760]  因為上帝使這些事
[00:27:30.760 --> 00:27:33.360]  重新的在我們面前
[00:27:33.360 --> 00:27:35.320]  這與傳道者第一章裏面
[00:27:35.320 --> 00:27:38.160]  說人生觀察很不同
[00:27:38.160 --> 00:27:40.480]  不是上帝創造之後
[00:27:40.480 --> 00:27:43.720]  使這些事自然而然地繼續發生
[00:27:43.720 --> 00:27:46.120]  而是上帝在祂所安排
[00:27:46.120 --> 00:27:49.080]  合適的時間底下
[00:27:49.080 --> 00:27:51.560]  重新的擺放
[00:27:51.560 --> 00:27:52.760]  這意味著
[00:27:52.760 --> 00:27:56.480]  我們不是單單活在世界虛空的運行當中
[00:27:56.480 --> 00:27:59.560]  而是上帝因手在管理著
[00:27:59.560 --> 00:28:03.640]  人可以享受當中上帝所預備
[00:28:03.640 --> 00:28:06.240]  我們有著永生的盼望
[00:28:06.240 --> 00:28:08.360]  存著敬畏的心
[00:28:08.360 --> 00:28:10.920]  來看上帝每一天發生的事情
[00:28:10.920 --> 00:28:11.440]  弟兄姊妹
[00:28:11.440 --> 00:28:14.920]  今天好像很多事情在我們面前
[00:28:14.920 --> 00:28:16.560]  我們都沒有盼望
[00:28:16.560 --> 00:28:17.800]  沒有力量
[00:28:17.800 --> 00:28:19.080]  但當我們看看
[00:28:19.080 --> 00:28:20.200]  我們記得
[00:28:20.200 --> 00:28:22.760]  原來上帝說祂將每一件事
[00:28:22.760 --> 00:28:25.080]  雖然好像日光之下無新事
[00:28:25.080 --> 00:28:26.840]  但祂將每一件事
[00:28:26.840 --> 00:28:29.280]  重新的再一次放在我們面前的時候
[00:28:29.280 --> 00:28:31.280]  就讓我們觀察
[00:28:31.280 --> 00:28:34.520]  上帝有什麼特別的地方
[00:28:34.520 --> 00:28:37.240]  有什麼新鮮的東西放在我們面前
[00:28:37.240 --> 00:28:39.320]  以致我們可以感恩
[00:28:39.320 --> 00:28:41.480]  我每天都很喜歡跑步
[00:28:41.480 --> 00:28:44.520]  在跑步過後就會拍一張照片
[00:28:44.520 --> 00:28:50.240]  有一個hashtag寫著「人生小確幸」
[00:28:50.240 --> 00:28:53.960]  我每天當跑同一段路的時候
[00:28:53.960 --> 00:28:55.360]  我都會去找一些
[00:28:55.360 --> 00:28:59.440]  有沒有上帝奇妙的作為
[00:28:59.440 --> 00:29:01.120]  我有時候會見到
[00:29:01.120 --> 00:29:04.760]  最近見到一對老夫婦
[00:29:04.760 --> 00:29:08.920]  其中太太之前輕微中風
[00:29:08.920 --> 00:29:11.440]  見她不斷每天的走
[00:29:11.440 --> 00:29:15.760]  希望運動可以帶給她一個恢復
[00:29:15.760 --> 00:29:20.080]  前幾天見到她已經走得很自然
[00:29:20.080 --> 00:29:21.960]  每天你都會發現
[00:29:21.960 --> 00:29:23.960]  那些東西重複出現
[00:29:23.960 --> 00:29:26.280]  但上帝卻在當中
[00:29:26.280 --> 00:29:27.680]  見到她的時候
[00:29:27.680 --> 00:29:31.240]  她那份毅力也鼓勵著我
[00:29:31.240 --> 00:29:32.640]  當去到海邊
[00:29:32.640 --> 00:29:34.520]  見到有些老人家
[00:29:34.520 --> 00:29:37.600]  在海邊跳下去游泳的時候
[00:29:37.600 --> 00:29:38.720]  有些不懂得游泳
[00:29:38.720 --> 00:29:42.040]  他們吹了很多水泡
[00:29:42.040 --> 00:29:44.680]  可以浮的東西
[00:29:44.680 --> 00:29:46.600]  放在他們的身體當中
[00:29:46.600 --> 00:29:49.000]  每天都是這樣游
[00:29:49.000 --> 00:29:50.400]  當見到他們這樣的時候
[00:29:50.400 --> 00:29:54.720]  又見到上帝賜予他們生命
[00:29:54.720 --> 00:29:57.360]  讓他們每天可以這樣去生活
[00:29:57.360 --> 00:29:58.600]  這樣去經歷
[00:29:58.600 --> 00:30:01.120]  上帝給他們的豐富
[00:30:01.120 --> 00:30:03.600]  這個也是人生的小確幸
[00:30:03.600 --> 00:30:04.760]  弟兄姊妹
[00:30:04.760 --> 00:30:06.000]  今天縱然
[00:30:06.000 --> 00:30:09.240]  我們是一個很灰暗的世界
[00:30:09.240 --> 00:30:10.800]  可能我們今次見到
[00:30:10.800 --> 00:30:13.000]  過去一個星期有很多獎牌
[00:30:13.000 --> 00:30:16.000]  但同樣見到社會很多的事件
[00:30:16.000 --> 00:30:17.960]  令我們可能很灰暗
[00:30:17.960 --> 00:30:20.840]  但上帝仍然掌握
[00:30:20.840 --> 00:30:23.600]  一切掌握在上帝的手當中
[00:30:23.600 --> 00:30:26.520]  雖然我們不能完全明白
[00:30:26.520 --> 00:30:29.120]  但上帝帶給我們
[00:30:29.120 --> 00:30:30.080]  祂說
[00:30:30.080 --> 00:30:32.640]  「每一天都是新的」
[00:30:32.640 --> 00:30:34.960]  願我們一起在上帝的面前
[00:30:34.960 --> 00:30:36.280]  記住祂的說話
[00:30:36.280 --> 00:30:38.720]  記住祂帶給我們的生命
[00:30:38.720 --> 00:30:39.840]  裡面的祝福
[00:30:39.840 --> 00:30:41.160]  我們能夠彼此
[00:30:41.160 --> 00:30:43.800]  拼湊上帝給我們的一部分
[00:30:43.800 --> 00:30:45.760]  以至上帝的恩典
[00:30:45.760 --> 00:30:48.160]  帶領我們走接下來的路
[00:30:48.160 --> 00:30:51.280]  我們一起祈禱
[00:30:51.280 --> 00:30:55.040]  (廣東話)
[00:30:55.040 --> 00:30:57.960]  祢藉著傳導者的口
[00:30:57.960 --> 00:31:01.000]  再一次來提醒我們
[00:31:01.000 --> 00:31:04.920]  縱然我們不能夠認知所有的事情
[00:31:04.920 --> 00:31:06.440]  但主祢說
[00:31:06.440 --> 00:31:09.240]  祢不是隨便安放
[00:31:09.240 --> 00:31:13.920]  祢不是隨隨便便擺放在當中
[00:31:13.920 --> 00:31:17.160]  而是祢透過祢的掌管、掌權
[00:31:17.160 --> 00:31:18.960]  按著祢合適的時間
[00:31:18.960 --> 00:31:20.600]  在我們生命裡面發生
[00:31:20.600 --> 00:31:22.200]  求主祢讓我們明白
[00:31:22.200 --> 00:31:25.080]  要將主祢在我們身上
[00:31:25.080 --> 00:31:26.960]  我們見到的恩典
[00:31:26.960 --> 00:31:28.440]  能夠彼此鼓勵
[00:31:28.440 --> 00:31:29.480]  彼此建立
[00:31:29.480 --> 00:31:31.040]  我們求主祢聽我們禱告
[00:31:31.040 --> 00:31:32.040]  奉主命求
