
[00:00:00.000 --> 00:00:04.920]  剛才主席跟我們讀了詩篇第23篇
[00:20:35.280 --> 00:20:36.400]  (閩)第一
[00:20:36.400 --> 00:20:39.080]  (主)耶和華是不是你的目者?
[00:20:39.080 --> 00:20:41.120]  (閩)耶和華是不是你的目者?
[00:20:41.120 --> 00:20:41.960]  (主)換句話說
[00:20:41.960 --> 00:20:46.680]  (主)你是不是已經相信耶穌邀請祂一生一世的帶領你?
[00:20:46.680 --> 00:20:47.560]  (閩)換句話說
[00:20:47.560 --> 00:20:49.760]  (閩)你是不是已經相信了耶穌
[00:20:49.760 --> 00:20:53.480]  (閩)並且邀請祂一生一世的來帶領你?
[00:20:53.480 --> 00:20:56.640]  (主)基督教不是單單一個宗教
[00:20:56.640 --> 00:21:00.560]  (主)更貼切來說 基督教是一個關係
[00:21:00.560 --> 00:21:02.840]  (閩)基督教不單是一個宗教
[00:21:02.840 --> 00:21:04.480]  (閩)更貼切一點的說
[00:21:04.480 --> 00:21:06.480]  (閩)基督教是一個關係
[00:21:06.480 --> 00:21:08.480]  (主)一個牧人和羊的關係
[00:21:08.480 --> 00:21:10.960]  (主)一個神和人之間的關係
[00:21:10.960 --> 00:21:14.640]  (閩)一個牧羊人與羊的關係
[00:21:14.640 --> 00:21:17.800]  (閩)也是神與人的關係
[00:21:17.800 --> 00:21:20.000]  (主)如果上帝不是你的牧人
[00:21:20.000 --> 00:21:23.600]  (主)誰會和你一起走過死陰的幽谷?
[00:21:23.600 --> 00:21:25.800]  (閩)如果上帝不是你的目者的話
[00:21:25.800 --> 00:21:29.360]  (閩)那有誰可以和你一起走過死陰的幽谷呢?
[00:21:29.360 --> 00:21:32.920]  (主)誰在你的敵人面前為你擺設筵席?
[00:21:32.920 --> 00:21:36.480]  (閩)誰能在你的敵人面前為你擺設筵席呢?
[00:21:36.480 --> 00:21:39.320]  (主)耶穌在《約翰福音》第十章這樣說
[00:21:39.320 --> 00:21:42.360]  (閩)耶穌在《約翰福音》第十章這樣說
[00:21:42.360 --> 00:21:43.960]  (主)我的羊聽到我的聲音
[00:21:43.960 --> 00:21:46.520]  (主)我認識它們 它們都跟著我
[00:21:46.520 --> 00:21:48.120]  (閩)我的羊聽我的聲音
[00:21:48.120 --> 00:21:50.760]  (閩)我也認識它們 它們要跟著我
[00:21:50.760 --> 00:21:52.240]  (主)我又賜給它們永生
[00:21:52.240 --> 00:21:54.040]  (主)它們永不滅亡
[00:21:54.040 --> 00:21:57.680]  (閩)我要賜給它們永生 它們永不滅亡
[00:21:57.680 --> 00:22:00.800]  (主)誰也不能從我手裏把它們奪去
[00:22:00.800 --> 00:22:04.040]  (閩)誰也不能從我手裏把它們奪去
[00:22:04.040 --> 00:22:06.360]  (主)如果耶和華是你的目者
[00:22:06.360 --> 00:22:08.280]  (閩)如果耶和華是你的目者
[00:22:08.280 --> 00:22:12.160]  (主)就沒有人能夠在祂的手裏把你奪去
[00:22:12.160 --> 00:22:15.560]  (閩)就沒有人能從祂的手裏把你奪去
[00:22:15.560 --> 00:22:17.480]  (主)第二點值得我們反思
[00:22:17.480 --> 00:22:19.240]  (主)特別是基督徒反思的
[00:22:19.240 --> 00:22:23.840]  (主)就是你現在是否安穩在神的殿裏?
[00:22:23.840 --> 00:22:26.280]  (閩)第二點特別值得我們基督徒反思的
[00:22:26.280 --> 00:22:29.800]  (閩)就是你現在是否安穩在神的殿裏?
[00:22:29.800 --> 00:22:33.480]  (主)你現在是否舒舒服服的躺在青草地上?
[00:22:33.480 --> 00:22:36.000]  (主)因為你很麻煩
[00:22:36.000 --> 00:22:39.280]  (閩)你現在是否舒服的躺在青草地上?
[00:22:39.280 --> 00:22:43.440]  (閩)還是你現在有很多的牽掛不能交託上帝呢?
[00:22:43.440 --> 00:22:47.160]  (主)詩篇23篇對我們有一個重要的提醒
[00:22:47.160 --> 00:22:50.640]  (主)就是不要自我中心
[00:22:50.640 --> 00:22:54.000]  (主)詩篇23篇對我們有一個重要的提醒
[00:22:54.000 --> 00:22:55.960]  (主)就是不要自我中心
[00:22:55.960 --> 00:22:58.200]  (主)我剛才提到這首詩有一個常數
[00:22:58.200 --> 00:23:00.960]  (主)一個constant 就是神的同在
[00:23:00.960 --> 00:23:03.760]  (閩)我剛才提到這首詩有一個常數
[00:23:03.760 --> 00:23:07.280]  (閩)就是所謂的constant 就是神的同在
[00:23:07.280 --> 00:23:10.480]  (主)基督徒無論你現在是在青草地上
[00:23:10.480 --> 00:23:12.560]  (主)還是在死淫幽谷當中
[00:23:12.560 --> 00:23:15.120]  (主)你都要學習信靠神
[00:23:15.120 --> 00:23:17.040]  (主)安穩在祂裏面
[00:23:17.040 --> 00:23:20.000]  (閩)基督徒無論你現在是在青草地上
[00:23:20.000 --> 00:23:21.920]  (閩)還是在死淫幽谷當中
[00:23:21.920 --> 00:23:23.880]  (閩)你都要學習信靠神
[00:23:23.880 --> 00:23:25.720]  (閩)安穩在神的殿中
[00:23:25.720 --> 00:23:28.560]  (主)我希望你回家看一下另一個詩篇
[00:23:28.560 --> 00:23:29.880]  (主)詩篇第46篇
[00:23:29.880 --> 00:23:34.040]  (閩)我希望你回家也好好看一下詩篇46篇
[00:23:34.040 --> 00:23:36.440]  (主)它是這樣說
[00:23:36.440 --> 00:23:40.680]  (主)「你們來看耶和華的作為
[00:23:40.680 --> 00:23:45.320]  (主)祂只惜刀兵直到地極
[00:23:45.320 --> 00:23:48.240]  (主)你們要休息要知道我是神
[00:23:48.240 --> 00:23:50.680]  (主)你們要休息要知道我是神
[00:23:50.680 --> 00:23:53.160]  (閩)萬君之耶和華與我們同在
[00:23:53.160 --> 00:23:56.120]  (閩)雅各的神是我們的避難所
[00:23:56.120 --> 00:23:58.520]  (主)萬君之耶和華與我們同在
[00:23:58.520 --> 00:24:01.000]  (主)雅各的神是我們的避難所
[00:24:01.000 --> 00:24:04.200]  (閩)願神的應許今天能鼓勵到你
[00:24:04.200 --> 00:24:05.560]  (閩)安慰到你
[00:24:05.560 --> 00:24:07.920]  (主)願神的應許今天能鼓勵你
[00:24:07.920 --> 00:24:09.120]  (主)安慰你
[00:24:09.120 --> 00:24:12.080]  (閩)如果你心裏有憂傷有感動
[00:24:12.080 --> 00:24:13.840]  (閩)可以在散了會之後
[00:24:13.840 --> 00:24:16.320]  (閩)找我或者其他教會同供
[00:24:16.320 --> 00:24:18.040]  (主)如果你今天心裏有憂傷
[00:24:18.040 --> 00:24:19.120]  (閩)或者感動
[00:24:19.120 --> 00:24:20.840]  (閩)可以在散會之後找我
[00:24:20.840 --> 00:24:22.840]  (閩)或者其他教會同供
[00:24:22.840 --> 00:24:26.760]  (主)我們很願意跟你一齊來傾談和禱告
[00:24:26.760 --> 00:24:30.120]  (閩)我們很樂意與你分享來禱告
[00:24:30.120 --> 00:24:31.400]  (主)我們一起祈禱
[00:24:31.400 --> 00:24:33.240]  (閩)我們一起禱告
[00:24:33.240 --> 00:24:36.160]  (主)創造天地的真神我們感謝你
[00:24:36.160 --> 00:24:38.880]  (閩)創造天地的真神我們感謝你
[00:24:38.880 --> 00:24:42.120]  (主)你眷顧人類願意做我們的牧人
[00:24:42.120 --> 00:24:45.240]  (閩)你眷顧人類願意做我們的牧人
[00:24:45.240 --> 00:24:49.160]  (主)我們迷失在最終你自己就親自來到這個世界
[00:24:49.160 --> 00:24:51.560]  (主)為我們犧牲在十字架上
[00:24:51.560 --> 00:24:55.560]  (閩)我們迷失在最終你自己就親自來到這個世界
[00:24:55.560 --> 00:24:58.280]  (閩)為我們犧牲在十字架上
[00:24:58.280 --> 00:25:01.800]  (主)以致我們藉著信靠耶穌得蒙救贖
[00:25:01.800 --> 00:25:05.920]  (閩)以致我們藉著信靠耶穌就得蒙救贖
[00:25:05.920 --> 00:25:08.480]  (主)今日我為在座每一位祈禱
[00:25:08.480 --> 00:25:10.920]  (閩)今天我為在座的每一位禱告
[00:25:10.920 --> 00:25:14.800]  (主)倘若心裏有痛苦或者掛慮
[00:25:14.800 --> 00:25:18.080]  (閩)倘若心裏有痛苦或者掛慮
[00:25:18.080 --> 00:25:21.160]  (主)求祢撫摸他們的心賜平安給他們
[00:25:21.160 --> 00:25:24.440]  (閩)求祢撫摸他們的心賜平安給他們
[00:25:24.440 --> 00:25:29.480]  (主)求祢賜給他們一個心智來跟隨你住在你的殿中
[00:25:29.480 --> 00:25:34.360]  (閩)求祢賜給他們一個心智來跟隨你住在你的殿中
[00:25:34.360 --> 00:25:36.840]  (主)我的祈禱是奉耶穌基督的名
[00:25:36.840 --> 00:25:39.400]  (閩)我們的禱告奉主耶穌基督的名
[00:25:39.400 --> 00:25:39.400]  (閩)我們的禱告是奉耶穌基督的名
[00:25:39.400 --> 00:25:39.400]  (閩)我們的禱告是奉耶穌基督的名
[00:25:39.400 --> 00:25:41.400]  Amen
