
[00:00:00.000 --> 00:00:02.300]  各位弟兄姊妹一起讀聖經
[00:17:00.200 --> 00:17:04.200]  這個就是殺長子的原因
[00:17:04.200 --> 00:17:07.200]  去到最後竟然九個災
[00:17:07.200 --> 00:17:09.200]  第九個黑暗之災
[00:17:09.200 --> 00:17:10.200]  這麼厲害
[00:17:10.200 --> 00:17:11.200]  你都不接受
[00:17:11.200 --> 00:17:13.200]  都不肯讓的話
[00:17:13.200 --> 00:17:14.200]  好吧
[00:17:14.200 --> 00:17:16.200]  於是我就要執行
[00:17:16.200 --> 00:17:18.200]  我跟你說的4章23節
[00:17:18.200 --> 00:17:19.200]  看啊
[00:17:19.200 --> 00:17:21.200]  我要殺你的長子
[00:17:21.200 --> 00:17:22.200]  第一次
[00:17:22.200 --> 00:17:24.200]  很多人沒有留意到
[00:17:24.200 --> 00:17:25.200]  第十災厲害
[00:17:25.200 --> 00:17:27.200]  殺長子厲害
[00:17:27.200 --> 00:17:28.200]  為什麼呢
[00:17:28.200 --> 00:17:29.200]  是因為
[00:17:29.200 --> 00:17:32.200]  神在第四章叫摩西
[00:17:32.200 --> 00:17:34.200]  你去到就跟法老說
[00:17:34.200 --> 00:17:36.200]  跟法老說什麼
[00:17:36.200 --> 00:17:37.200]  以色列是我的兒子
[00:17:37.200 --> 00:17:38.200]  是我的長子
[00:17:38.200 --> 00:17:39.200]  你要放他走
[00:17:39.200 --> 00:17:42.200]  如果你430年都不肯放
[00:17:42.200 --> 00:17:44.200]  我就會殺你的長子
[00:17:44.200 --> 00:17:47.200]  他也是心肝硬
[00:17:47.200 --> 00:17:48.200]  不肯
[00:17:48.200 --> 00:17:49.200]  到最後
[00:17:49.200 --> 00:17:51.200]  神就做這個工作了
[00:17:51.200 --> 00:17:54.200]  於是長子被殺
[00:17:54.200 --> 00:17:56.200]  今次我跟大家分享
[00:17:56.200 --> 00:18:00.200]  為什麼會殺長子
[00:18:00.200 --> 00:18:01.200]  不過有兩點
[00:18:01.200 --> 00:18:04.200]  令我們特別要留意的
[00:18:04.200 --> 00:18:07.200]  就是原來神是差我們
[00:18:07.200 --> 00:18:09.200]  回到這個世界當中
[00:18:09.200 --> 00:18:10.200]  雖然我們不屬於這個世界
[00:18:10.200 --> 00:18:12.200]  但是我們是入世的
[00:18:12.200 --> 00:18:13.200]  我們的心是出世的
[00:18:13.200 --> 00:18:16.200]  但是我們的人是入世的
[00:18:16.200 --> 00:18:18.200]  在這個世界裡面
[00:18:18.200 --> 00:18:19.200]  我們拿著上帝的能力
[00:18:19.200 --> 00:18:21.200]  我們手滿有上帝的能力
[00:18:21.200 --> 00:18:22.200]  我們在那裡
[00:18:22.200 --> 00:18:24.200]  是要看一下
[00:18:24.200 --> 00:18:26.200]  神指示加些什麼
[00:18:26.200 --> 00:18:27.200]  在我的手裡面
[00:18:27.200 --> 00:18:30.200]  去幫助有需要的人
[00:18:30.200 --> 00:18:33.200]  神是有公在有同在的
[00:18:33.200 --> 00:18:34.200]  而到最後
[00:18:34.200 --> 00:18:37.200]  神是有祂自己審判的作為
[00:18:37.200 --> 00:18:41.200]  就是會做祂的工作的
[00:18:41.200 --> 00:18:43.200]  我們一起祈禱吧
[00:18:43.200 --> 00:18:45.200]  天父讚美你
[00:18:45.200 --> 00:18:49.200]  你自己是一位大能的主
[00:18:49.200 --> 00:18:50.200]  去到這裡
[00:18:50.200 --> 00:18:52.200]  講到殺長子的時候
[00:18:52.200 --> 00:18:53.200]  令我們記起
[00:18:53.200 --> 00:18:55.200]  頭的九個災
[00:18:55.200 --> 00:18:56.200]  滿有大能
[00:18:56.200 --> 00:19:00.200]  第十個災是更大的能力
[00:19:00.200 --> 00:19:01.200]  而當中
[00:19:01.200 --> 00:19:03.200]  你是開了出路
[00:19:03.200 --> 00:19:06.200]  為人預備了愉悅的血
[00:19:06.200 --> 00:19:10.200]  只不過法老的心剛硬
[00:19:10.200 --> 00:19:11.200]  主要幫助我們
[00:19:11.200 --> 00:19:12.200]  讓我們跟隨你的時候
[00:19:12.200 --> 00:19:13.200]  我們小心
[00:19:13.200 --> 00:19:14.200]  免得我們的心
[00:19:14.200 --> 00:19:16.200]  都好像法老一樣剛硬
[00:19:16.200 --> 00:19:18.200]  任憑我們剛硬的時候
[00:19:18.200 --> 00:19:19.200]  我們就做錯了
[00:19:19.200 --> 00:19:23.200]  我們就會去到很慘的境地
[00:19:23.200 --> 00:19:24.200]  主要幫助我們
[00:19:24.200 --> 00:19:26.200]  你妻我們去到這個世界
[00:19:26.200 --> 00:19:28.200]  幫助有需要的人
[00:19:28.200 --> 00:19:29.200]  被困的人
[00:19:29.200 --> 00:19:32.200]  在做罪惡中奴隸的人
[00:19:32.200 --> 00:19:34.200]  我們帶他出來
[00:19:34.200 --> 00:19:36.200]  憑著你給我們的恩典
[00:19:36.200 --> 00:19:38.200]  你給我們的同在
[00:19:38.200 --> 00:19:39.200]  以及你的象徵
[00:19:39.200 --> 00:19:42.200]  那支有能力的象
[00:19:42.200 --> 00:19:45.200]  將人帶到你面前
[00:19:45.200 --> 00:19:47.200]  幫助我們不會學法老
[00:19:47.200 --> 00:19:48.200]  剛硬到底
[00:19:48.200 --> 00:19:49.200]  讓我們有一個
[00:19:49.200 --> 00:19:51.200]  對你是更柔軟
[00:19:51.200 --> 00:19:54.200]  信服又聽從的心
[00:19:54.200 --> 00:19:55.200]  隨天禱告
[00:19:55.200 --> 00:19:56.200]  奉耶穌命求
[00:19:56.200 --> 00:19:58.200]  阿姆!
