
[00:00:00.000 --> 00:00:03.340]  在千變萬化的世代
[00:15:13.840 --> 00:15:14.440]  祂才是說
[00:15:14.440 --> 00:15:17.740]  我就是這位舊月裡面所講的這位耶和華神
[00:15:17.740 --> 00:15:22.340]  我就是道路 真理和生命
[00:15:22.340 --> 00:15:24.240]  換句話說 當你認識了耶穌基督
[00:15:24.240 --> 00:15:25.740]  我是道路的時候
[00:15:25.740 --> 00:15:26.840]  你的生命怎麼樣
[00:15:26.840 --> 00:15:28.640]  就有出路了
[00:15:28.640 --> 00:15:29.840]  當你認識耶穌基督的時候
[00:15:29.840 --> 00:15:31.140]  我是真理的時候
[00:15:31.140 --> 00:15:33.240]  你就有真正的自由了
[00:15:33.240 --> 00:15:34.740]  不再被蒙蔽了
[00:15:34.740 --> 00:15:36.040]  當你認識耶穌基督的時候
[00:15:36.040 --> 00:15:37.240]  我是生命的時候
[00:15:37.240 --> 00:15:38.840]  你的生命就不再一樣
[00:15:38.840 --> 00:15:40.340]  你就有永生的生命
[00:15:40.340 --> 00:15:41.140]  豐盛的生命
[00:15:41.140 --> 00:15:42.440]  阿們
[00:15:42.440 --> 00:15:44.140]  所以耶穌基督說
[00:15:44.140 --> 00:15:47.840]  除了我 沒有人能到父哪裡去
[00:15:47.840 --> 00:15:49.240]  若不藉助我
[00:15:49.240 --> 00:15:53.040]  沒有人能到父哪裡去
[00:15:53.040 --> 00:15:55.540]  這是為什麼我們要抓住機會
[00:15:55.540 --> 00:15:56.940]  抓緊時間
[00:15:56.940 --> 00:15:59.140]  要傳好消息
[00:15:59.140 --> 00:16:01.040]  要傳講耶穌基督的福音
[00:16:01.040 --> 00:16:01.740]  阿們
[00:16:01.740 --> 00:16:03.740]  因為唯有耶穌基督
[00:16:03.740 --> 00:16:05.340]  是我們唯一的拯救
[00:16:05.340 --> 00:16:06.240]  唯一的道路
[00:16:06.240 --> 00:16:07.340]  唯一的真理
[00:16:07.340 --> 00:16:08.740]  唯一的生命
[00:16:08.740 --> 00:16:09.240]  然後第二
[00:16:09.240 --> 00:16:10.940]  我們為什麼傳主福音
[00:16:10.940 --> 00:16:13.340]  為什麼我們要十四年一字不得大會呢
[00:16:13.340 --> 00:16:15.140]  因為我若不傳福音
[00:16:15.140 --> 00:16:16.240]  我便有禍了
[00:16:16.240 --> 00:16:16.840]  一起講一遍
[00:16:16.840 --> 00:16:18.340]  來 若不傳福音
[00:16:18.340 --> 00:16:19.540]  我便有禍了
[00:16:19.540 --> 00:16:22.140]  你說穆斯有這麼嚴重嗎
[00:16:22.140 --> 00:16:24.340]  我若不傳福音便有禍了
[00:16:24.340 --> 00:16:26.440]  如果這句話是我說的話
[00:16:26.440 --> 00:16:27.940]  那可能有點嚴重了
[00:16:27.940 --> 00:16:29.940]  但是這句話不是我說的
[00:16:29.940 --> 00:16:31.740]  那是使徒保羅
[00:16:31.740 --> 00:16:34.140]  當他在大馬祟路上遇見了主以後
[00:16:34.140 --> 00:16:35.940]  生命被主完全翻轉以後
[00:16:35.940 --> 00:16:38.540]  主拆派他成為外邦的使徒
[00:16:38.540 --> 00:16:42.840]  他把這個福音傳遍給猶他人之外的
[00:16:42.840 --> 00:16:43.940]  所有外邦人
[00:16:43.940 --> 00:16:46.240]  所以他在哥林多前書
[00:16:46.240 --> 00:16:49.540]  第九章十六節十七節很清楚告訴
[00:16:49.540 --> 00:16:50.840]  哥林多教會的惠宗
[00:16:50.840 --> 00:16:51.440]  他說什麼呢
[00:16:51.440 --> 00:16:52.740]  我傳福音
[00:16:52.740 --> 00:16:54.440]  原沒有可誇的
[00:16:54.440 --> 00:16:57.140]  因為我是不得已的
[00:16:57.140 --> 00:16:58.540]  若不傳福音
[00:16:58.540 --> 00:17:01.340]  我便有禍了
[00:17:01.340 --> 00:17:03.740]  我若甘心做這事就有賞識
[00:17:03.740 --> 00:17:04.940]  若不甘心
[00:17:04.940 --> 00:17:07.840]  責任卻已經託付我了
[00:17:07.840 --> 00:17:08.840]  保羅說什麼呢
[00:17:08.840 --> 00:17:10.340]  我傳福音
[00:17:10.340 --> 00:17:11.540]  沒有什麼可誇口的
[00:17:11.540 --> 00:17:12.740]  我是不得已的
[00:17:12.740 --> 00:17:13.640]  為什麼不得已呢
[00:17:13.640 --> 00:17:16.440]  因為我自己領受了神的慈悲和憐憫
[00:17:16.440 --> 00:17:18.240]  我本來是一個該死的罪人
[00:17:18.240 --> 00:17:20.140]  如今被神的救恩領到
[00:17:20.140 --> 00:17:22.140]  使我能夠存活
[00:17:22.140 --> 00:17:24.740]  因此我不得已要把這樣的美好的福音
[00:17:24.740 --> 00:17:26.940]  要傳給那些有需要的人
[00:17:26.940 --> 00:17:28.540]  他說我若不傳福音
[00:17:28.540 --> 00:17:29.840]  我便有禍了
[00:17:29.840 --> 00:17:30.640]  什麼叫有禍
[00:17:30.640 --> 00:17:34.640]  這裡禍的意思是我死定了
[00:17:34.640 --> 00:17:36.940]  為什麼如此說呢
[00:17:36.940 --> 00:17:37.740]  我若不傳福音
[00:17:37.740 --> 00:17:38.940]  我便有禍了
[00:17:38.940 --> 00:17:40.940]  因為你已經拿到了
[00:17:40.940 --> 00:17:42.340]  我們用這個比喻來說好了
[00:17:42.340 --> 00:17:46.640]  你已經有了唯一能夠醫治絕症
[00:17:46.640 --> 00:17:48.940]  比如說癌症的解藥
[00:17:48.940 --> 00:17:51.140]  你明明手上有這個解藥
[00:17:51.140 --> 00:17:52.940]  許多人等待你去醫治
[00:17:52.940 --> 00:17:54.840]  你去不把這個解藥給他們
[00:17:54.840 --> 00:17:56.040]  你是不是有禍了
[00:17:56.040 --> 00:17:57.440]  是不是該死
[00:17:57.440 --> 00:17:59.240]  只有你有這個解藥
[00:17:59.240 --> 00:18:01.140]  只有你有這個唯一的解藥
[00:18:01.140 --> 00:18:04.040]  能夠幫助他們脫離這個絕症
[00:18:04.040 --> 00:18:07.440]  但你卻不把這個好消息來告訴他們
[00:18:07.440 --> 00:18:09.240]  所以保證說我有禍了
[00:18:09.240 --> 00:18:10.740]  保證我只有兩個選擇
[00:18:10.740 --> 00:18:13.040]  我若甘心做這事
[00:18:13.040 --> 00:18:14.540]  就有賞識
[00:18:14.540 --> 00:18:16.440]  若不甘心做這事
[00:18:16.440 --> 00:18:18.340]  責任已經推負給我了
[00:18:18.340 --> 00:18:19.440]  我不去做的話
[00:18:19.440 --> 00:18:21.740]  有一天主說你這又惡又藍的僕人
[00:18:21.740 --> 00:18:23.340]  退到我後面去吧
[00:18:23.340 --> 00:18:24.940]  我甘心做這事
[00:18:24.940 --> 00:18:26.940]  你這又忠心又良善的僕人
[00:18:26.940 --> 00:18:29.040]  進來享受我為你預備的安息吧
[00:18:29.040 --> 00:18:30.840]  請問你要怎麼選擇
[00:18:30.840 --> 00:18:31.640]  甘心呢
[00:18:31.640 --> 00:18:33.540]  還是不甘心
[00:18:33.540 --> 00:18:34.440]  只有一些人甘心
[00:18:34.440 --> 00:18:36.440]  其他人不甘心嗎
[00:18:36.440 --> 00:18:38.340]  甘心還是不甘心啊
[00:18:38.340 --> 00:18:39.940]  甘心
[00:18:39.940 --> 00:18:42.640]  你甘心做就有賞識嘛
[00:18:42.640 --> 00:18:43.740]  你不甘心呢
[00:18:43.740 --> 00:18:44.940]  責任已經推負給你了
[00:18:44.940 --> 00:18:47.940]  將來要跟你算帳的
[00:18:47.940 --> 00:18:49.340]  所以保證說若不傳福音
[00:18:49.340 --> 00:18:51.040]  我有禍了
[00:18:51.040 --> 00:18:53.040]  我們領受了這麼偉大的救恩
[00:18:53.040 --> 00:18:54.840]  我們要把福音傳去
[00:18:54.840 --> 00:18:55.840]  到底讓你傳福音的時候
[00:18:55.840 --> 00:18:58.440]  你看到這個福音的果效真的很大
[00:18:58.440 --> 00:18:59.440]  這是我們在菲律賓
[00:18:59.440 --> 00:19:02.040]  剛才說的三百位青少年
[00:19:02.040 --> 00:19:03.640]  非常年輕的孩子
[00:19:03.640 --> 00:19:05.540]  當我們在那裡傳講福音的時候
[00:19:05.540 --> 00:19:07.340]  然後我們的呼召的時候
[00:19:07.340 --> 00:19:10.340]  這幾乎三百位孩子都到前面來
[00:19:10.340 --> 00:19:12.040]  有些人覺知信耶穌
[00:19:12.040 --> 00:19:13.340]  有些人是領受神的醫治
[00:19:13.340 --> 00:19:14.940]  你看看下一張
[00:19:14.940 --> 00:19:17.840]  這三百多位孩子都湧到前面來
[00:19:17.840 --> 00:19:19.840]  我們同工團隊一起為他們禱告
[00:19:19.840 --> 00:19:20.640]  擁抱他們
[00:19:20.640 --> 00:19:21.740]  然後下一張
[00:19:21.740 --> 00:19:22.840]  有些人得到醫治
[00:19:22.840 --> 00:19:23.740]  聖靈的充滿
[00:19:23.740 --> 00:19:25.840]  看到這麼廣大的需要
[00:19:25.840 --> 00:19:27.840]  難怪保羅說若不傳福音
[00:19:27.840 --> 00:19:29.840]  我真的是有禍了
[00:19:29.840 --> 00:19:31.640]  我若甘心做這事
[00:19:31.640 --> 00:19:33.040]  就有賞賜嘛
[00:19:33.040 --> 00:19:34.040]  若不甘心
[00:19:34.040 --> 00:19:37.840]  責任已經託付給我了
[00:19:37.840 --> 00:19:39.640]  因此保羅在訓練他兩個門徒
[00:19:39.640 --> 00:19:40.640]  特別是希拉
[00:19:40.640 --> 00:19:41.340]  還有提多
[00:19:41.340 --> 00:19:42.640]  還有提摩太的時候
[00:19:42.640 --> 00:19:44.340]  他吩咐提摩太
[00:19:44.340 --> 00:19:45.140]  特別是提摩太
[00:19:45.140 --> 00:19:46.640]  很清楚告訴他
[00:19:46.640 --> 00:19:49.540]  他要提摩太所遵行的是什麼呢
[00:19:49.540 --> 00:19:52.440]  我們在提摩太後書第四章第二節
[00:19:52.440 --> 00:19:53.240]  保羅說什麼呢
[00:19:53.240 --> 00:19:54.140]  巫藥傳道
[00:19:54.140 --> 00:19:57.040]  無論時機是否合適
[00:19:57.040 --> 00:19:59.040]  都要做準備
[00:19:59.040 --> 00:20:00.240]  常做準備
[00:20:00.240 --> 00:20:02.540]  要以多方的忍耐和教訓
[00:20:02.540 --> 00:20:03.240]  責備人
[00:20:03.240 --> 00:20:04.240]  警戒人
[00:20:04.240 --> 00:20:04.940]  勸勉人
[00:20:04.940 --> 00:20:06.040]  這個是新一本
[00:20:06.040 --> 00:20:06.940]  在赫本的方言說
[00:20:06.940 --> 00:20:07.540]  巫藥傳道
[00:20:07.540 --> 00:20:08.540]  不論得時不得時
[00:20:08.540 --> 00:20:10.040]  總要專心
[00:20:10.040 --> 00:20:11.240]  同樣的經文
[00:20:11.240 --> 00:20:12.740]  但是這裡面所強調的是
[00:20:12.740 --> 00:20:15.740]  不論是時機是否適合
[00:20:15.740 --> 00:20:18.040]  或者說不論是得時不得時
[00:20:18.040 --> 00:20:19.240]  總都要怎麼樣
[00:20:19.240 --> 00:20:21.040]  做常做準備
[00:20:21.040 --> 00:20:23.140]  都要專心做好預備
[00:20:23.140 --> 00:20:23.640]  換句話說
[00:20:23.640 --> 00:20:26.340]  我們隨時要預備好
[00:20:26.340 --> 00:20:29.340]  你既然領受了耶穌基督寶貴的福音
[00:20:29.340 --> 00:20:32.140]  你要隨時做好預備
[00:20:32.140 --> 00:20:35.640]  能夠隨時隨地把這樣的福音
[00:20:35.640 --> 00:20:39.240]  傳給有需要的人
[00:20:39.240 --> 00:20:41.140]  那你說怎樣做預備呢
[00:20:41.140 --> 00:20:42.240]  怎樣預備你自己呢
[00:20:42.240 --> 00:20:43.740]  怎樣常常做好預備呢
[00:20:43.740 --> 00:20:44.840]  有三方面的預備
[00:20:44.840 --> 00:20:47.240]  首先你要清楚知道福音的內容
[00:20:47.240 --> 00:20:48.540]  高祖父沒有人說
[00:20:48.540 --> 00:20:52.040]  要清楚知道福音的內容
[00:20:52.040 --> 00:20:53.140]  你要傳福音
[00:20:53.140 --> 00:20:55.940]  就知道這個好消息的內容是什麼
[00:20:55.940 --> 00:20:56.940]  他說你要買高藥
[00:20:56.940 --> 00:20:58.940]  你要知道這個高藥有什麼好處
[00:20:58.940 --> 00:21:00.140]  能夠醫什麼病
[00:21:00.140 --> 00:21:01.240]  同樣你要傳福音
[00:21:01.240 --> 00:21:03.840]  你要知道福音的內容是什麼
[00:21:03.840 --> 00:21:04.640]  這很簡單
[00:21:04.640 --> 00:21:07.040]  如果你什麼都忘記的話
[00:21:07.040 --> 00:21:09.640]  都會被約翰福音三當四六節對不對
[00:21:09.640 --> 00:21:11.040]  神愛世人
[00:21:11.040 --> 00:21:12.440]  甚至將祂的獨生子賜給他們
[00:21:12.440 --> 00:21:14.240]  教一些信他的不自滅玩法而用
[00:21:14.240 --> 00:21:15.340]  就這一節聖經
[00:21:15.340 --> 00:21:16.440]  用五分鐘的時間
[00:21:16.440 --> 00:21:17.440]  我們很快跟你講一講
[00:21:17.440 --> 00:21:18.640]  五分鐘的時間
[00:21:18.640 --> 00:21:20.340]  就能夠把福音的信息告訴大家
[00:21:20.340 --> 00:21:23.840]  首先第一神愛世上的每一個人
[00:21:23.840 --> 00:21:26.040]  耶穌非常愛你
[00:21:26.040 --> 00:21:28.340]  祂在你生命中有一個非常美好的計畫
[00:21:28.340 --> 00:21:29.940]  因為祂不願意你不認識祂
[00:21:29.940 --> 00:21:31.240]  因此祂非常愛你
[00:21:31.240 --> 00:21:32.540]  愛到這種地步呢
[00:21:32.540 --> 00:21:33.240]  第二件事情
[00:21:33.240 --> 00:21:35.940]  祂將祂的獨生愛子耶穌基督
[00:21:35.940 --> 00:21:36.840]  兩千年前
[00:21:36.840 --> 00:21:39.140]  降在這個世上為你的罪
[00:21:39.140 --> 00:21:41.340]  結果被釘死在十字架上
[00:21:41.340 --> 00:21:42.040]  赦免你的罪
[00:21:42.040 --> 00:21:43.340]  第三天從死裡復活
[00:21:43.340 --> 00:21:45.540]  要給你永生的生命
[00:21:45.540 --> 00:21:47.240]  然後第三件事情
[00:21:47.240 --> 00:21:49.840]  當你願意接受相信耶穌基督的時候
[00:21:49.840 --> 00:21:51.940]  祂都叫一切信祂的人
[00:21:51.940 --> 00:21:53.240]  不至於滅亡
[00:21:53.240 --> 00:21:55.540]  而且你要得永生的生命
[00:21:55.540 --> 00:21:57.540]  永遠享受生給你的福氣
[00:21:57.540 --> 00:21:58.540]  只有三點
[00:21:58.540 --> 00:22:00.940]  完了以後你可以做你自己得救的見證
[00:22:00.940 --> 00:22:02.840]  你當時如何接受耶穌基督
[00:22:02.840 --> 00:22:05.340]  接受主以後你的生命如何被改變
[00:22:05.340 --> 00:22:06.940]  結束之前一定要問祂說
[00:22:06.940 --> 00:22:11.740]  你是否願意接受耶穌成為你個人的救主
[00:22:11.740 --> 00:22:12.840]  一定要問這一句話
[00:22:12.840 --> 00:22:16.840]  你是否願意接受耶穌基督成為你個人的救主
[00:22:16.840 --> 00:22:17.840]  如果祂說你願意的話
[00:22:17.840 --> 00:22:18.640]  感謝詹美主
[00:22:18.640 --> 00:22:20.640]  馬上帶大家做個絕肢禱告
[00:22:20.640 --> 00:22:23.340]  每個禮拜我們都已經告訴你怎麼做絕肢禱告了
[00:22:23.340 --> 00:22:24.240]  如果祂不願意的話
[00:22:24.240 --> 00:22:26.040]  問祂說你為什麼不願意
[00:22:26.040 --> 00:22:27.840]  難道不明白我剛才跟你講的三點嗎
[00:22:27.840 --> 00:22:29.840]  再重複一次
[00:22:29.840 --> 00:22:31.340]  祂不明白的話再跟祂講
[00:22:31.340 --> 00:22:32.640]  直到祂明白為止
[00:22:32.640 --> 00:22:34.640]  你願意接受耶穌成為你個人的救主嗎
[00:22:34.640 --> 00:22:36.640]  願意就為祂做絕肢禱告
[00:22:36.640 --> 00:22:38.040]  接受耶穌基督
[00:22:38.040 --> 00:22:42.540]  所以你要隨時做好預備明白福音的內容
[00:22:42.540 --> 00:22:45.740]  五分鐘的時間就把福音很清楚講一遍
[00:22:45.740 --> 00:22:49.640]  然後把信主的機會給祂
[00:22:49.640 --> 00:22:50.940]  讓你有機會絕肢信主
[00:22:50.940 --> 00:22:51.840]  然後第二
[00:22:51.840 --> 00:22:54.340]  你要敏銳聖靈的引導
[00:22:54.340 --> 00:22:57.840]  剛才反應說敏銳聖靈的引導
[00:22:57.840 --> 00:23:00.840]  傳福音一定要跟聖靈很密切的配合
[00:23:00.840 --> 00:23:03.040]  因為聖靈是能夠感動人
[00:23:03.040 --> 00:23:04.940]  聖靈是能夠預備人心的
[00:23:04.940 --> 00:23:06.440]  聖靈能夠興起環境
[00:23:06.440 --> 00:23:09.340]  聖靈能夠在這個人身上做一些工作
[00:23:09.340 --> 00:23:10.340]  來預備他的心
[00:23:10.340 --> 00:23:12.340]  來領受耶穌基督的福音
[00:23:12.340 --> 00:23:14.340]  所以你要敏銳聖靈的引導
[00:23:14.340 --> 00:23:15.940]  聖靈現在你在做什麼
[00:23:15.940 --> 00:23:17.840]  我什麼時候可以向我的家人傳福音
[00:23:17.840 --> 00:23:22.240]  我什麼時候可以向我的同事來講我的信仰
[00:23:22.240 --> 00:23:24.040]  我們家有七個兄弟姐妹
[00:23:24.040 --> 00:23:25.740]  我是排行老么
[00:23:25.740 --> 00:23:28.740]  我們家裡面目前只有我大嫂還沒有相信耶穌基督
[00:23:28.740 --> 00:23:31.040]  她是非常迷信
[00:23:31.040 --> 00:23:32.640]  她家中裡面就是客廳
[00:23:32.640 --> 00:23:33.840]  然後門前
[00:23:33.840 --> 00:23:37.040]  然後前院都擺了很多的偶像
[00:23:37.040 --> 00:23:40.740]  所以每次到她家裡面都是有香的味道
[00:23:40.740 --> 00:23:43.640]  所以去年我去馬來西亞探望她的時候
[00:23:43.640 --> 00:23:46.140]  我就發現到說她有一點擔心
[00:23:46.140 --> 00:23:46.940]  擔心什麼呢
[00:23:46.940 --> 00:23:52.340]  原來她的左邊的這個景象這裡
[00:23:52.340 --> 00:23:54.540]  有個腫塊
[00:23:54.540 --> 00:23:55.340]  讓我摸了一下
[00:23:55.340 --> 00:23:56.240]  這就有個腫塊
[00:23:56.240 --> 00:23:59.040]  她開始擔心說這個腫塊是否是惡性的
[00:23:59.040 --> 00:24:01.640]  所以醫生說再等三個月以後再去檢查
[00:24:01.640 --> 00:24:02.940]  所以她非常擔心
[00:24:02.940 --> 00:24:04.540]  我就問她說
[00:24:04.540 --> 00:24:05.240]  要不然我為你禱告
[00:24:05.240 --> 00:24:06.140]  她在我是牧師嘛
[00:24:06.140 --> 00:24:07.440]  我說要不然我為你禱告啊
[00:24:07.440 --> 00:24:07.940]  她說好
[00:24:07.940 --> 00:24:12.740]  我說你相信耶穌會醫治你嗎
[00:24:12.740 --> 00:24:14.340]  她竟然說我相信
[00:24:14.340 --> 00:24:15.040]  我就嚇了一跳
[00:24:15.040 --> 00:24:16.940]  哇 這我大嫂
[00:24:16.940 --> 00:24:20.040]  可能是到了這種鏡頭啊
[00:24:20.040 --> 00:24:22.140]  預備聖靈和帶領嘛
[00:24:22.140 --> 00:24:23.240]  她說我相信
[00:24:23.240 --> 00:24:25.440]  我就按所謂的禱告求神來幫助她
[00:24:25.440 --> 00:24:29.540]  讓這個腫塊不會長越大
[00:24:29.540 --> 00:24:31.440]  而且慢慢的消失掉
[00:24:31.440 --> 00:24:33.540]  三個月以後她去檢查
[00:24:33.540 --> 00:24:35.240]  這個
[00:24:35.240 --> 00:24:36.740]  不但沒有腫大
[00:24:36.740 --> 00:24:38.640]  醫生說這個是良性的
[00:24:38.640 --> 00:24:40.840]  然後我上禮拜天去看她的時候
[00:24:40.840 --> 00:24:42.740]  再做我的禱告這個已經越來越小了
[00:24:42.740 --> 00:24:43.240]  所以感謝讚美
[00:24:43.240 --> 00:24:45.540]  我相信她某個得救日子快了
[00:24:45.540 --> 00:24:46.540]  哈利路亞
[00:24:46.540 --> 00:24:49.340]  所以你要來敏銳聖靈的引導
[00:24:49.340 --> 00:24:51.040]  聖靈有時候是透過環境
[00:24:51.040 --> 00:24:52.340]  透能身體的變化
[00:24:52.340 --> 00:24:53.840]  把機會擺在你面前
[00:24:53.840 --> 00:24:56.640]  你要緊緊的來跟隨聖靈的引導
[00:24:56.640 --> 00:24:58.640]  抓住機會來傳主的福音
[00:24:58.640 --> 00:24:59.540]  阿們
[00:24:59.540 --> 00:25:00.540]  然後第三
[00:25:00.540 --> 00:25:02.140]  你要勇敢地傳
[00:25:02.140 --> 00:25:03.040]  把結果交給主
[00:25:03.040 --> 00:25:04.140]  幹嘛要勇敢地傳
[00:25:04.140 --> 00:25:07.740]  把結果交給主
[00:25:07.740 --> 00:25:10.340]  我們不敢傳福音的
[00:25:10.340 --> 00:25:12.740]  最主要的攔阻是怕什麼
[00:25:12.740 --> 00:25:14.240]  被拒絕
[00:25:14.240 --> 00:25:15.340]  丟臉啊
[00:25:15.340 --> 00:25:17.040]  我不信你的耶穌
[00:25:17.040 --> 00:25:18.040]  做信仰的教
[00:25:18.040 --> 00:25:18.940]  我不信你這個耶穌
[00:25:18.940 --> 00:25:20.440]  哇 你覺得沒人
[00:25:20.440 --> 00:25:20.940]  不好意思
[00:25:20.940 --> 00:25:23.240]  不能碾放哪裡去對不對
[00:25:23.240 --> 00:25:24.240]  其實耶穌就是說
[00:25:24.240 --> 00:25:26.040]  他們拒絕你的時候
[00:25:26.040 --> 00:25:27.040]  其實不是拒絕你的
[00:25:27.040 --> 00:25:28.140]  是拒絕誰
[00:25:28.140 --> 00:25:29.940]  拒絕我啊
[00:25:29.940 --> 00:25:31.540]  你不要把自己看得太重要
[00:25:31.540 --> 00:25:32.740]  他不是拒絕你啦
[00:25:32.740 --> 00:25:34.640]  拒絕耶穌啦
[00:25:34.640 --> 00:25:36.040]  你是傳耶穌基督的福音
[00:25:36.040 --> 00:25:37.240]  他拒絕是拒絕耶穌
[00:25:37.240 --> 00:25:38.240]  不是拒絕你
[00:25:38.240 --> 00:25:40.040]  所以不要把他當作
[00:25:40.040 --> 00:25:42.840]  是個人化覺得丟臉
[00:25:42.840 --> 00:25:44.040]  其實聖經裡面很清楚的告訴我們
[00:25:44.040 --> 00:25:46.540]  在哥林多前書第十二章第三節說
[00:25:46.540 --> 00:25:49.840]  除非有神的靈感動
[00:25:49.840 --> 00:25:54.040]  沒有人能夠稱耶穌基督是主
[00:25:54.040 --> 00:25:55.140]  你知道嗎
[00:25:55.140 --> 00:25:57.140]  除非是有神的靈感動
[00:25:57.140 --> 00:26:00.640]  沒有人能夠口稱耶穌基督是主
[00:26:00.640 --> 00:26:01.540]  所以你知道說
[00:26:01.540 --> 00:26:03.340]  你傳福音最主要的工作
[00:26:03.340 --> 00:26:05.340]  是把福音傳給這個人
[00:26:05.340 --> 00:26:06.240]  然後把什麼
[00:26:06.240 --> 00:26:09.240]  把結果交給神就好了
[00:26:09.240 --> 00:26:10.240]  神啊這是你的
[00:26:10.240 --> 00:26:11.040]  我已經做好
[00:26:11.040 --> 00:26:12.240]  你要我做的
[00:26:12.240 --> 00:26:14.040]  傳福音做見證
[00:26:14.040 --> 00:26:15.740]  把好消息告訴我的親人
[00:26:15.740 --> 00:26:16.640]  告訴我的親朋好友
[00:26:16.640 --> 00:26:17.540]  我的左鄰右舍
[00:26:17.540 --> 00:26:18.440]  我的鄰居
[00:26:18.440 --> 00:26:19.540]  我的同事
[00:26:19.540 --> 00:26:21.340]  把結果交給你
[00:26:21.340 --> 00:26:25.140]  因為得救不得救是在乎神的靈是否感動他
[00:26:25.140 --> 00:26:27.440]  你的工作就是把福音傳給他就好了
[00:26:27.440 --> 00:26:28.340]  阿們
[00:26:28.340 --> 00:26:29.240]  所以誰都做好預備
[00:26:29.240 --> 00:26:31.840]  所以十四天一支步到大會更簡單
[00:26:31.840 --> 00:26:32.740]  你啥都不必做
[00:26:32.740 --> 00:26:33.840]  只要把人帶到
[00:26:33.840 --> 00:26:34.640]  叫回來就好了
[00:26:34.640 --> 00:26:36.740]  我們牧師為你傳福音
[00:26:36.740 --> 00:26:37.740]  就把人邀請來
[00:26:37.740 --> 00:26:38.840]  你可以請他吃飯
[00:26:38.840 --> 00:26:39.540]  請他喝茶
[00:26:39.540 --> 00:26:40.840]  所以晚上一起去
[00:26:40.840 --> 00:26:43.240]  教會十四天一支步到大會
[00:26:43.240 --> 00:26:44.940]  七月十四號開始
[00:26:44.940 --> 00:26:45.540]  不能來
[00:26:45.540 --> 00:26:46.340]  十五號可以來嗎
[00:26:46.340 --> 00:26:46.840]  不行
[00:26:46.840 --> 00:26:47.740]  十六號呢
[00:26:47.740 --> 00:26:48.240]  不行
[00:26:48.240 --> 00:26:48.740]  二十四號呢
[00:26:48.740 --> 00:26:49.240]  可以嗎
[00:26:49.240 --> 00:26:50.340]  二十一可以嗎
[00:26:50.340 --> 00:26:51.440]  總有一天等到他
[00:26:51.440 --> 00:26:52.640]  阿們
[00:26:52.640 --> 00:26:54.140]  一定要堅持到底
[00:26:54.140 --> 00:26:56.040]  把福音傳給你的親朋好友
[00:26:56.040 --> 00:26:57.840]  阿們
[00:26:57.840 --> 00:27:00.540]  連續十四天啊
[00:27:00.540 --> 00:27:03.240]  總有一天
[00:27:03.240 --> 00:27:05.040]  等到他
[00:27:05.040 --> 00:27:06.040]  不要怕難為天
[00:27:06.040 --> 00:27:06.940]  不要怕不好意思
[00:27:06.940 --> 00:27:07.640]  不要怕丟臉
[00:27:07.640 --> 00:27:09.040]  每天都邀請他打電話給他
[00:27:09.040 --> 00:27:10.040]  發短信給他
[00:27:10.040 --> 00:27:10.740]  請他吃飯
[00:27:10.740 --> 00:27:11.940]  請他十三天也好
[00:27:11.940 --> 00:27:14.740]  十四天他一定會來
[00:27:14.740 --> 00:27:16.240]  讓他有機會聽到福音
[00:27:16.240 --> 00:27:17.040]  做好預備
[00:27:17.040 --> 00:27:19.440]  把福音傳給他
[00:27:19.440 --> 00:27:20.040]  然後最後
[00:27:20.040 --> 00:27:21.840]  為什麼傳福音呢
[00:27:21.840 --> 00:27:22.840]  為什麼要傳福音
[00:27:22.840 --> 00:27:24.140]  為什麼十四天一支步到大會呢
[00:27:24.140 --> 00:27:26.140]  因為我們相信福音
[00:27:26.140 --> 00:27:28.240]  就是神的大能
[00:27:28.240 --> 00:27:28.940]  而且講一遍來
[00:27:28.940 --> 00:27:31.640]  相信福音真的是神的大能
[00:27:31.640 --> 00:27:33.140]  福音真的是神的大能
[00:27:33.140 --> 00:27:33.940]  不只是神啊
[00:27:33.940 --> 00:27:35.540]  真的是神的大能
[00:27:35.540 --> 00:27:37.040]  保羅當他傳福音的時候
[00:27:37.040 --> 00:27:38.240]  我講他很多的動力
[00:27:38.240 --> 00:27:40.040]  其中一個動力是因為神的愛
[00:27:40.040 --> 00:27:41.540]  另外一個很大的動力
[00:27:41.540 --> 00:27:43.340]  推動力是因為他相信福音
[00:27:43.340 --> 00:27:44.640]  就是神的大能
[00:27:44.640 --> 00:27:47.240]  所以保羅在羅馬斯第一章第16節說什麼呢
[00:27:47.240 --> 00:27:48.940]  他說我不以福音為恥
[00:27:48.940 --> 00:27:50.440]  這福音本是什麼
[00:27:50.440 --> 00:27:52.840]  神的大能
[00:27:52.840 --> 00:27:54.640]  The power of God
[00:27:54.640 --> 00:27:56.840]  要就一切相信的
[00:27:56.840 --> 00:27:57.940]  先是猶太人
[00:27:57.940 --> 00:27:59.240]  後是悉尼尼人
[00:27:59.240 --> 00:28:00.640]  保羅就是如此的相信
[00:28:00.640 --> 00:28:02.940]  這福音好消息
[00:28:02.940 --> 00:28:04.040]  耶穌愛你
[00:28:04.040 --> 00:28:05.540]  為你定時在十字架上
[00:28:05.540 --> 00:28:06.740]  第三次從死裡復活
[00:28:06.740 --> 00:28:07.840]  這是福音
[00:28:07.840 --> 00:28:10.040]  是神的大能
[00:28:10.040 --> 00:28:10.540]  神的大能
