
[00:00:00.000 --> 00:00:03.000]  在新年的第一個主日
[00:23:13.000 --> 00:23:17.000]  也為主對我們不離不棄的愛來感恩
[00:23:17.000 --> 00:23:20.000]  也跟主來說
[00:23:20.000 --> 00:23:22.000]  主啊我愛你
[00:23:22.000 --> 00:23:24.000]  也希望我們在生活當中
[00:23:24.000 --> 00:23:27.000]  可以看到神自己
[00:23:27.000 --> 00:23:30.000]  最後我們有一些的應用
[00:23:30.000 --> 00:23:35.000]  今天我們學習在生活中敏銳神的同在
[00:23:35.000 --> 00:23:38.000]  這本書叫《靈心明辨》
[00:23:38.000 --> 00:23:40.000]  是盧雲寫的
[00:23:40.000 --> 00:23:43.000]  他提到如何在辨明上帝
[00:23:43.000 --> 00:23:44.000]  在書本上
[00:23:44.000 --> 00:23:45.000]  在大自然
[00:23:45.000 --> 00:23:46.000]  在人
[00:23:46.000 --> 00:23:48.000]  在世事的引導
[00:23:48.000 --> 00:23:50.000]  在平凡不過的生活當中
[00:23:50.000 --> 00:23:54.000]  感受神的同在
[00:23:54.000 --> 00:23:57.000]  你有沒有這樣的操練呢
[00:23:57.000 --> 00:24:01.000]  可以透過每天的生活來感受神的同在
[00:24:01.000 --> 00:24:04.000]  很多時候其實在我們的靈修
[00:24:04.000 --> 00:24:06.000]  在我們的禱告當中
[00:24:06.000 --> 00:24:09.000]  我們也可以常常的經歷神
[00:24:09.000 --> 00:24:11.000]  在你每天的飲食
[00:24:11.000 --> 00:24:12.000]  出入
[00:24:12.000 --> 00:24:13.000]  與人的關係當中
[00:24:13.000 --> 00:24:16.000]  我們也可以經歷神的恩典
[00:24:16.000 --> 00:24:19.000]  希望我們每個人都可以操練
[00:24:19.000 --> 00:24:22.000]  在生活當中敏銳神的同在
[00:24:22.000 --> 00:24:24.000]  第二點
[00:24:24.000 --> 00:24:28.000]  我們學習藉著服侍主來表達主的愛
[00:24:28.000 --> 00:24:31.000]  那剛才耶穌託付給彼得
[00:24:31.000 --> 00:24:32.000]  你愛我的話
[00:24:32.000 --> 00:24:34.000]  你餵養我的小羊
[00:24:34.000 --> 00:24:37.000]  你牧養我的羊群
[00:24:37.000 --> 00:24:39.000]  你有沒有看到在教會當中
[00:24:39.000 --> 00:24:41.000]  有需要的人
[00:24:41.000 --> 00:24:44.000]  你可以成為他們的幫助呢
[00:24:44.000 --> 00:24:47.000]  無論在你身邊
[00:24:47.000 --> 00:24:49.000]  你所服侍的崗位當中
[00:24:49.000 --> 00:24:52.000]  哪怕不是在服侍的崗位當中
[00:24:52.000 --> 00:24:55.000]  在我們平時跟地中姊妹的相處當中
[00:24:55.000 --> 00:25:01.000]  可能神就透過你成為有需要的人的幫助
[00:25:01.000 --> 00:25:05.000]  我們每個人其實都可以成為一個被牧養
[00:25:05.000 --> 00:25:09.000]  但同時也成為牧養別人的人
[00:25:09.000 --> 00:25:11.000]  甚至地中姊妹
[00:25:11.000 --> 00:25:15.000]  你們也可以成為牧者的牧養人
[00:25:15.000 --> 00:25:20.000]  我們其實也需要你們的牧養
[00:25:20.000 --> 00:25:21.000]  第三點
[00:25:21.000 --> 00:25:25.000]  不要讓挫敗攔阻我們回到主的面前
[00:25:25.000 --> 00:25:27.000]  第七節
[00:25:27.000 --> 00:25:29.000]  彼得他一聽見是主
[00:25:29.000 --> 00:25:31.000]  他就立刻梳上外衣
[00:25:31.000 --> 00:25:33.000]  跳進海裡去
[00:25:33.000 --> 00:25:36.000]  彼得他雖然三次不認主
[00:25:36.000 --> 00:25:40.000]  但是他沒有像出賣主的猶大一樣
[00:25:40.000 --> 00:25:41.000]  自暴自棄
[00:25:41.000 --> 00:25:46.000]  他其實沒有忘記主曾經對他說過的一段話
[00:25:46.000 --> 00:25:47.000]  我們一起念
[00:25:47.000 --> 00:25:51.000]  西門西門撒旦設法要得著你們
[00:25:51.000 --> 00:25:54.000]  好篩你們像篩麥子一樣
[00:25:54.000 --> 00:25:56.000]  但我已經為你祈求
[00:25:56.000 --> 00:25:59.000]  叫你的信心不至失掉
[00:25:59.000 --> 00:26:03.000]  你回頭的時候要兼顧你的弟兄
[00:26:03.000 --> 00:26:06.000]  所以彼得在經歷失敗之後
[00:26:06.000 --> 00:26:08.000]  他沒有走上絕路
[00:26:08.000 --> 00:26:11.000]  反而積極的面對自己的錯誤
[00:26:11.000 --> 00:26:14.000]  靠著主重新站起來
[00:26:14.000 --> 00:26:19.000]  使他自己成為後來成為教會的領袖
[00:26:19.000 --> 00:26:21.000]  被主大大的來使用
[00:26:21.000 --> 00:26:24.000]  而且他也按照主給他的託付
[00:26:24.000 --> 00:26:27.000]  衷心的牧養主的羊
[00:26:27.000 --> 00:26:31.000]  在彼得前書後來彼得
[00:26:31.000 --> 00:26:35.000]  他這樣來勸勉眾同工和長老
[00:26:35.000 --> 00:26:36.000]  我們一起念
[00:26:36.000 --> 00:26:40.000]  勿要牧養在你們中間的神的羊群
[00:26:40.000 --> 00:26:43.000]  按著神的旨意看顧他們
[00:26:43.000 --> 00:26:46.000]  不是出於勉強而是出於甘心
[00:26:46.000 --> 00:26:50.000]  不是因為貪財而是出於熱忱
[00:26:50.000 --> 00:26:53.000]  也不是要挾持託付你們的羊群
[00:26:53.000 --> 00:26:56.000]  而是做他們的榜樣
[00:26:56.000 --> 00:27:00.000]  加利利海邊的三次愛的詢問之後
[00:27:00.000 --> 00:27:04.000]  彼得他得到主完全的赦免和建立
[00:27:04.000 --> 00:27:08.000]  使他往後衷心的來跟隨主
[00:27:08.000 --> 00:27:14.000]  而且衷心的完成主的託付榮耀神的名
[00:27:14.000 --> 00:27:16.000]  第四點我們要學習
[00:27:16.000 --> 00:27:21.000]  不與人比較專心的跟隨主
[00:27:21.000 --> 00:27:24.000]  主論到彼得的一生的時候
[00:27:24.000 --> 00:27:26.000]  他提到彼得年輕的時候
[00:27:26.000 --> 00:27:28.000]  自己愛怎麼樣就怎麼樣
[00:27:28.000 --> 00:27:30.000]  他隨意往來
[00:27:30.000 --> 00:27:32.000]  但是到了年老的時候
[00:27:32.000 --> 00:27:35.000]  他要伸出手來被別人綁著
[00:27:35.000 --> 00:27:39.000]  然後帶他去到他不願意去的地方
[00:27:39.000 --> 00:27:46.000]  這個是主要預言彼得將來要怎樣死來榮耀神
[00:27:46.000 --> 00:27:49.000]  後來彼得他聽到主這樣說之後
[00:27:49.000 --> 00:27:52.000]  他就忍不住轉身
[00:27:52.000 --> 00:27:55.000]  他看到約翰就是主所愛的門徒
[00:27:55.000 --> 00:27:56.000]  他就問耶穌
[00:27:56.000 --> 00:27:58.000]  那你這個所愛的門徒
[00:27:58.000 --> 00:28:00.000]  他的將來要怎麼樣
[00:28:00.000 --> 00:28:03.000]  我要為你死但是他怎麼樣
[00:28:03.000 --> 00:28:05.000]  耶穌就說
[00:28:05.000 --> 00:28:08.000]  如果我要他活到我來的時候
[00:28:08.000 --> 00:28:10.000]  跟你有什麼關係呢
[00:28:10.000 --> 00:28:13.000]  你只管跟從我吧
[00:28:13.000 --> 00:28:15.000]  主對彼得的要求就是
[00:28:15.000 --> 00:28:17.000]  你跟從我吧
[00:28:17.000 --> 00:28:20.000]  你不要跟別的人來比較
[00:28:20.000 --> 00:28:24.000]  每個人的人生他要走的路都不一樣
[00:28:24.000 --> 00:28:27.000]  主對我們每個人的心意都不一樣
[00:28:27.000 --> 00:28:30.000]  所以我們沒必要去跟別人比較
[00:28:30.000 --> 00:28:34.000]  只管順服神在我們生命中的旨意和帶領
[00:28:34.000 --> 00:28:38.000]  專心跟隨主就可以了
[00:28:38.000 --> 00:28:41.000]  所以我們記住這四點
[00:28:41.000 --> 00:28:43.000]  希望在我們每天的生活中
[00:28:43.000 --> 00:28:48.000]  我們可以好好的去應用
[00:28:48.000 --> 00:28:52.000]  無論過去的一年你的人生過得怎麼樣
[00:28:52.000 --> 00:28:54.000]  有多失敗多愧疚
[00:28:54.000 --> 00:28:57.000]  但是主透過今天彼得的經歷
[00:28:57.000 --> 00:29:00.000]  他要親自的來安慰我們
[00:29:00.000 --> 00:29:05.000]  他要施恩給我們讓我們有重新起步的機會
[00:29:05.000 --> 00:29:08.000]  我們只要謙卑的來到主的面前
[00:29:08.000 --> 00:29:10.000]  承認我們的軟弱
[00:29:10.000 --> 00:29:12.000]  讓神成為我們的力量
[00:29:12.000 --> 00:29:16.000]  像彼得一樣我們就可以有能力來榮耀主
[00:29:16.000 --> 00:29:19.000]  好像宋代的詩人陸游
[00:29:19.000 --> 00:29:22.000]  他寫了一首游山西村
[00:29:22.000 --> 00:29:26.000]  裡面有兩句我們都比較熟悉
[00:29:26.000 --> 00:29:28.000]  他說山重水復遺物路
[00:29:28.000 --> 00:29:31.000]  柳暗花明又一村
[00:29:31.000 --> 00:29:34.000]  愛國詩人陸游他被奸人所害
[00:29:34.000 --> 00:29:36.000]  被罷官歸故里
[00:29:36.000 --> 00:29:39.000]  他回家的心情其實很複雜
[00:29:39.000 --> 00:29:42.000]  也是很苦悶很多的悲憤
[00:29:42.000 --> 00:29:45.000]  可是他不心灰意冷
[00:29:45.000 --> 00:29:49.000]  他深信不論前路有多麼的艱難
[00:29:49.000 --> 00:29:53.000]  他只要堅定信念就能絕處逢生
[00:29:53.000 --> 00:29:58.000]  他知道前面還是充滿光明和希望
[00:29:58.000 --> 00:30:00.000]  對我們基督徒來說
[00:30:00.000 --> 00:30:04.000]  窮途不單不是絕路
[00:30:04.000 --> 00:30:06.000]  因為我們在耶穌裡面
[00:30:06.000 --> 00:30:10.000]  還有一個更新的開始
[00:30:10.000 --> 00:30:15.000]  我們一同低頭禱告
[00:30:15.000 --> 00:30:18.000]  親愛的主我們來到祢面前
[00:30:18.000 --> 00:30:20.000]  我們要承認我們的軟弱
[00:30:20.000 --> 00:30:22.000]  我們真的是沒有可誇的地方
[00:30:22.000 --> 00:30:25.000]  但是主我們要誇口的是祢自己
[00:30:25.000 --> 00:30:27.000]  因為祢愛我們
[00:30:27.000 --> 00:30:29.000]  祢體恤我們的軟弱
[00:30:29.000 --> 00:30:31.000]  祢親自的來顧念我們
[00:30:31.000 --> 00:30:33.000]  祢親自的來安慰我們
[00:30:33.000 --> 00:30:34.000]  兼顧我們
[00:30:34.000 --> 00:30:36.000]  主我們在新的一年
[00:30:36.000 --> 00:30:38.000]  我們在祢面前
[00:30:38.000 --> 00:30:41.000]  再一次的把我們的生命交託給祢
[00:30:41.000 --> 00:30:43.000]  求祢加給我們信心
[00:30:43.000 --> 00:30:44.000]  加給我們力量
[00:30:44.000 --> 00:30:47.000]  好讓我們忘記背後努力面前
[00:30:47.000 --> 00:30:49.000]  在前面的日子裡
[00:30:49.000 --> 00:30:52.000]  當我們願意把生命呈現給祢的時候
[00:30:52.000 --> 00:30:53.000]  主啊
[00:30:53.000 --> 00:30:56.000]  祢的能力就在我們這些軟弱的人身上
[00:30:56.000 --> 00:30:58.000]  顯得完全
[00:30:58.000 --> 00:31:02.000]  我們的生命可以被祢來大大的來使用
[00:31:02.000 --> 00:31:04.000]  讓我們可以榮耀祢的名
[00:31:04.000 --> 00:31:06.000]  求祢垂聽我們的禱告
[00:31:06.000 --> 00:31:08.000]  奉主耶穌基督的名
[00:31:08.000 --> 00:31:09.000]  阿們
