
[00:00:00.000 --> 00:00:03.560]  今天我們讀到《三代經課》
[00:20:32.040 --> 00:20:34.960]  他們盲目相信權威的人士
[00:20:34.960 --> 00:20:37.160]  成為盲目的群眾
[00:20:37.160 --> 00:20:42.440]  誰大聲誰有權誰高
[00:20:42.440 --> 00:20:48.000]  盲從權力派自然能看見的反核了眼
[00:20:48.000 --> 00:20:51.840]  第四批人 核子的父母
[00:20:51.840 --> 00:20:57.240]  我們可以稱呼他們為遠離紛爭自保派
[00:20:57.240 --> 00:21:00.960]  法理賽人要迫問核子的父母
[00:21:00.960 --> 00:21:04.720]  父母因為畏懼強權
[00:21:04.720 --> 00:21:09.480]  他們害怕被人趕離開耶和華的救恩
[00:21:09.480 --> 00:21:11.880]  於是不推卸責任
[00:21:11.880 --> 00:21:16.880]  連自己的親生骨肉都可以放棄不理
[00:21:16.880 --> 00:21:19.320]  第十節父母回答
[00:21:19.320 --> 00:21:23.920]  「他是我兒子 生來核眼 這個我們真的知道
[00:21:23.920 --> 00:21:26.960]  不過至於他現在怎樣看得見
[00:21:26.960 --> 00:21:28.520]  我真的不太知道
[00:21:28.520 --> 00:21:30.240]  是誰開了眼
[00:21:30.240 --> 00:21:35.600]  我都不知道 他已經成人了 你問他自己
[00:21:35.600 --> 00:21:38.160]  他一定可以告訴你」
[00:21:38.160 --> 00:21:42.920]  福音書作者在第22節說
[00:21:42.920 --> 00:21:45.920]  父母這樣說是因為怕法理賽人 怕猶太人
[00:21:45.920 --> 00:21:47.560]  因為猶太人相與定約
[00:21:47.560 --> 00:21:49.320]  有人認耶穌是基督
[00:21:49.320 --> 00:21:51.920]  就要趕出會堂 剛才我們說
[00:21:51.920 --> 00:21:54.960]  於是他們怕事 自保
[00:21:54.960 --> 00:21:59.160]  面對紛爭 半句公道說話都不敢說
[00:21:59.160 --> 00:22:04.320]  即使說多了 可能要急急收回自己的言論
[00:22:04.320 --> 00:22:06.360]  寧願犧牲親人
[00:22:06.360 --> 00:22:09.280]  各人自掃門前說
[00:22:09.280 --> 00:22:12.400]  莫管他人瓦上霜就算了
[00:22:12.400 --> 00:22:14.600]  等至會遠離紛爭自保派
[00:22:14.600 --> 00:22:17.120]  當然是能夠看見的
[00:22:17.120 --> 00:22:19.440]  反核了眼
[00:22:19.440 --> 00:22:23.480]  結果只有核子是失明的才能看見
[00:22:23.480 --> 00:22:26.760]  甚至到最後認出耶穌就是主
[00:22:26.760 --> 00:22:28.560]  為何會這樣
[00:22:28.560 --> 00:22:31.000]  看來他是生來核眼
[00:22:31.000 --> 00:22:34.360]  當時在猶太人的文化 他是不祥人
[00:22:34.360 --> 00:22:38.280]  因此父母肯定將他棄之於街頭
[00:22:38.280 --> 00:22:40.560]  所以他自小就是個乞丐
[00:22:40.560 --> 00:22:42.680]  一身無一物
[00:22:42.680 --> 00:22:46.520]  沒有人教過他甚麼是道德對錯
[00:22:46.520 --> 00:22:48.560]  所以他不會像法理賽人那樣
[00:22:48.560 --> 00:22:49.960]  成為得勢當權派
[00:22:49.960 --> 00:22:54.240]  因為他根本就不知道甚麼是權力
[00:22:54.240 --> 00:22:56.520]  他亦不會像門徒那樣
[00:22:56.520 --> 00:22:59.720]  站在道德高牆去看世界
[00:22:59.720 --> 00:23:01.320]  因為他未學過
[00:23:01.320 --> 00:23:04.040]  他亦不太知道權威為何物
[00:23:04.040 --> 00:23:07.960]  因此他不會認為要問法理賽人甚麼
[00:23:07.960 --> 00:23:12.720]  他亦不會像路人甲乙丙一樣
[00:23:12.720 --> 00:23:14.320]  那麼盲從權力
[00:23:14.320 --> 00:23:16.080]  他本來就無一物
[00:23:16.080 --> 00:23:18.320]  前途一片空白
[00:23:18.320 --> 00:23:22.840]  所以根本就不需要像父母一樣去計算
[00:23:22.840 --> 00:23:24.640]  到底怎樣會對我有利
[00:23:24.640 --> 00:23:27.280]  怎樣我會比較危險
[00:23:27.280 --> 00:23:29.720]  所以他的膽子真是大到不得了
[00:23:29.720 --> 00:23:32.280]  竟然公然頂撞法理賽人
[00:23:32.280 --> 00:23:35.960]  為真理的化身 耶穌去說項
[00:23:35.960 --> 00:23:37.680]  然後他說
[00:23:37.680 --> 00:23:39.600]  突此對著那班法理賽人說
[00:23:39.600 --> 00:23:41.160]  第25節都說
[00:23:41.160 --> 00:23:43.400]  他是否一個罪人我就真的不知道
[00:23:43.400 --> 00:23:45.080]  不過有一件事我知道
[00:23:45.080 --> 00:23:47.680]  那時候我是盲的 現在看得到
[00:23:47.680 --> 00:23:51.480]  然後第27節就更加頂撞
[00:23:51.480 --> 00:23:54.880]  我剛才告訴你 你們又不聽
[00:23:54.880 --> 00:23:57.080]  現在又做甚麼要聽
[00:23:57.080 --> 00:24:00.640]  莫非你都想做耶穌的門徒嗎
[00:24:00.640 --> 00:24:02.160]  然後第30節就說
[00:24:02.160 --> 00:24:06.240]  他開了眼睛 你們竟然不知道他是誰
[00:24:06.240 --> 00:24:08.160]  真是奇怪
[00:24:08.160 --> 00:24:10.600]  我們知道上帝不聽從罪人的
[00:24:10.600 --> 00:24:14.320]  唯有敬奉上帝 遵行他旨 以上帝才聽得
[00:24:14.320 --> 00:24:19.040]  從創世以來未曾有人這樣醫過一個生來的孩子
[00:24:19.040 --> 00:24:21.920]  這人若不是從上帝來
[00:24:21.920 --> 00:24:23.480]  照計甚麼都做不到
[00:24:23.480 --> 00:24:27.520]  這樣對那班法理賽人 他真是不識死
[00:24:27.520 --> 00:24:31.480]  赤子之心 天真德 令人很敬佩
[00:24:31.480 --> 00:24:36.720]  在這個事件裏說了很多句公道說話
[00:24:36.720 --> 00:24:40.040]  結果真的被法理賽人在第34節趕走了
[00:24:40.040 --> 00:24:44.920]  從會堂那裏傳遞了這個核子
[00:24:44.920 --> 00:24:46.560]  不過不怕
[00:24:46.560 --> 00:24:51.680]  這個核子就懷著這一顆天真無邪的心
[00:24:51.680 --> 00:24:55.640]  在路上再次考慮耶穌
[00:24:55.640 --> 00:24:58.320]  並且認出耶穌是主的這個真相
[00:24:58.320 --> 00:25:02.800]  真人示範了失明的才能看見上帝
[00:25:02.800 --> 00:25:05.960]  這個paradox 這個伯倫
[00:25:05.960 --> 00:25:10.640]  我們都是在撕裂的世代裏生活
[00:25:10.640 --> 00:25:17.640]  或許我們今時今日還未看清楚那個方向
[00:25:17.640 --> 00:25:20.960]  不是很容易分清楚左右
[00:25:20.960 --> 00:25:24.240]  但我們至少可以避免迷路
[00:25:24.240 --> 00:25:27.840]  我們要避免成為得勢當權派
[00:25:27.840 --> 00:25:30.200]  不要太過靠近權力
[00:25:30.200 --> 00:25:33.000]  不要想從權力乞求怎樣有好處
[00:25:33.000 --> 00:25:36.520]  即使我們乞求是為了保存自己信仰
[00:25:36.520 --> 00:25:39.960]  那麼純真嚴肅 我們都不要這樣做
[00:25:39.960 --> 00:25:44.000]  如果我們是在撕裂紛爭中被欺壓的弱勢一方
[00:25:44.000 --> 00:25:45.800]  我們一定要保持清醒
[00:25:45.800 --> 00:25:49.640]  免得我們自己衰化成為道德高牆派
[00:25:49.640 --> 00:25:54.200]  以致以為自己在深盤世界
[00:25:54.200 --> 00:25:58.320]  我們也千萬不要成為愚蠢的群眾
[00:25:58.320 --> 00:26:01.280]  盲從權威 盲從權力
[00:26:01.280 --> 00:26:06.520]  我們要求主給我們有足夠的勇氣
[00:26:06.520 --> 00:26:10.360]  不要淪為那些遠離紛爭自保派
[00:26:10.360 --> 00:26:14.040]  各人自掃門前雪 莫管他人哪上霜
[00:26:14.040 --> 00:26:16.520]  連半句公道說話都不敢說
[00:26:16.520 --> 00:26:19.440]  說了也要收回
[00:26:19.440 --> 00:26:21.040]  在撕裂紛爭中
[00:26:21.040 --> 00:26:25.920]  求主給我們一顆天真而懂得分辨是非的心
[00:26:25.920 --> 00:26:29.000]  讓我們能夠在路上遇見耶穌
[00:26:29.000 --> 00:26:31.000]  我們的主 阿們
