
[00:00:00.000 --> 00:00:04.120]  新年我們如果傳統的習俗
[00:17:57.640 --> 00:17:59.640]  還有海行不行呢
[00:17:59.640 --> 00:18:05.640]  神知道我們的需要
[00:18:05.640 --> 00:18:06.640]  needs
[00:18:06.640 --> 00:18:12.640]  祂也會滿足我們所需要的一切
[00:18:12.640 --> 00:18:13.640]  不過很多時候
[00:18:13.640 --> 00:18:18.640]  我們將我們的車球
[00:18:18.640 --> 00:18:19.640]  將我們的want
[00:18:19.640 --> 00:18:20.640]  將我們想要
[00:18:20.640 --> 00:18:22.640]  將我們的desire
[00:18:22.640 --> 00:18:24.640]  看成是我們的需要
[00:18:24.640 --> 00:18:26.640]  將我們的want
[00:18:26.640 --> 00:18:27.640]  看成我們的needs
[00:18:27.640 --> 00:18:29.640]  將我們車球
[00:18:29.640 --> 00:18:30.640]  車網的東西
[00:18:30.640 --> 00:18:32.640]  看成我們的需用
[00:18:32.640 --> 00:18:33.640]  看成我們需要的東西
[00:18:33.640 --> 00:18:44.640]  最後我想說一個故事給大家反省一下
[00:18:44.640 --> 00:18:46.640]  我們就完結了
[00:18:47.640 --> 00:18:50.640]  從前有一個做石的
[00:18:50.640 --> 00:18:52.640]  即是鑿石的工匠
[00:18:52.640 --> 00:18:54.640]  我暫且叫做石工
[00:18:54.640 --> 00:18:56.640]  我其實不知道正確的名稱
[00:18:56.640 --> 00:18:58.640]  即是鑿石的那些人叫甚麼
[00:18:58.640 --> 00:19:00.640]  石匠
[00:19:00.640 --> 00:19:03.640]  石工匠
[00:19:03.640 --> 00:19:05.640]  OK 石工匠
[00:19:05.640 --> 00:19:07.640]  從前有一個石工匠
[00:19:07.640 --> 00:19:11.640]  他自己一個人住在一個小村莊裏面
[00:19:11.640 --> 00:19:14.640]  他雖然有很好的工藝
[00:19:14.640 --> 00:19:16.640]  但是他很窮困
[00:19:16.640 --> 00:19:19.640]  住在比較簡陋的木屋裏面
[00:19:19.640 --> 00:19:24.640]  他穿的也是一些破舊的衣服
[00:19:24.640 --> 00:19:25.640]  有一天
[00:19:25.640 --> 00:19:26.640]  當他開工的時候
[00:19:26.640 --> 00:19:27.640]  在一個巨石面前
[00:19:27.640 --> 00:19:28.640]  即是開工
[00:19:28.640 --> 00:19:30.640]  拿他的鑿和鎚在那裏開工
[00:19:30.640 --> 00:19:32.640]  他聽到遠處有很多人聲
[00:19:32.640 --> 00:19:34.640]  人聲嘈雜
[00:19:34.640 --> 00:19:35.640]  然後他望一望
[00:19:35.640 --> 00:19:38.640]  他知道原來國王來到他們這個小村莊
[00:19:38.640 --> 00:19:40.640]  來探訪一下
[00:19:40.640 --> 00:19:43.640]  然後他就去看一看
[00:19:43.640 --> 00:19:47.640]  他看到國王身穿名貴的衣服
[00:19:47.640 --> 00:19:52.640]  然後周圍的侍從在服侍他
[00:19:52.640 --> 00:19:55.640]  這個石工匠心裏面他就想
[00:19:55.640 --> 00:19:58.640]  好像國王一樣就好了
[00:19:58.640 --> 00:20:01.640]  可以穿得這麼光鮮
[00:20:01.640 --> 00:20:02.640]  又有權力
[00:20:02.640 --> 00:20:05.640]  可以在萬人之上
[00:20:05.640 --> 00:20:08.640]  誰知他的心聲被天上
[00:20:08.640 --> 00:20:10.640]  被上天聽到
[00:20:10.640 --> 00:20:13.640]  然後上天竟然答應了他這個心願
[00:20:13.640 --> 00:20:18.640]  一下子就將他變成了國王
[00:20:18.640 --> 00:20:20.640]  這是故事
[00:20:20.640 --> 00:20:21.640]  將他變成國王
[00:20:21.640 --> 00:20:25.640]  突然間這個本來穿著破舊的石工匠
[00:20:25.640 --> 00:20:28.640]  他突然間發現自己坐在駿馬上
[00:20:28.640 --> 00:20:30.640]  然後那些人民
[00:20:30.640 --> 00:20:32.640]  一格道的來向他鞠躬
[00:20:32.640 --> 00:20:33.640]  在歡呼
[00:20:33.640 --> 00:20:35.640]  非常的顯赫
[00:20:35.640 --> 00:20:39.640]  這個新的國王心裏面會心微笑
[00:20:39.640 --> 00:20:40.640]  沒多久
[00:20:40.640 --> 00:20:42.640]  夏天來了
[00:20:42.640 --> 00:20:44.640]  新的國王發覺
[00:20:44.640 --> 00:20:48.640]  他的人民和牲畜都熱得像種鼠一樣
[00:20:48.640 --> 00:20:49.640]  很辛苦
[00:20:49.640 --> 00:20:50.640]  非常辛苦
[00:20:50.640 --> 00:20:55.640]  甚至乎植物都因為炙熱的太陽的熱力而凋謝
[00:20:55.640 --> 00:20:57.640]  國王看著天空就在想
[00:20:57.640 --> 00:21:00.640]  哇!太陽這麼厲害嗎?
[00:21:00.640 --> 00:21:02.640]  他就很想想
[00:21:02.640 --> 00:21:07.640]  太陽真是比地上的統治者更加有威力
[00:21:07.640 --> 00:21:08.640]  於是他心裏想
[00:21:08.640 --> 00:21:11.640]  哇!如果可以做太陽就好了
[00:21:11.640 --> 00:21:12.640]  你猜猜怎樣呢?
[00:21:12.640 --> 00:21:15.640]  他就馬上變成了太陽
[00:21:15.640 --> 00:21:16.640]  他耀眼的陽光
[00:21:16.640 --> 00:21:19.640]  令到地上的人都給他幾分
[00:21:19.640 --> 00:21:20.640]  地上的統治者
[00:21:20.640 --> 00:21:21.640]  地上的國王
[00:21:21.640 --> 00:21:24.640]  都馬上躲在寢宮
[00:21:24.640 --> 00:21:25.640]  他們的皇宮裏面
[00:21:25.640 --> 00:21:27.640]  不敢出來因為太熱了
[00:21:27.640 --> 00:21:28.640]  有一天
[00:21:28.640 --> 00:21:32.640]  一片小的雲出現在天空上
[00:21:32.640 --> 00:21:35.640]  遮住了太陽的光和熱力
[00:21:35.640 --> 00:21:36.640]  在這個時候
[00:21:36.640 --> 00:21:38.640]  他變成了太陽先生
[00:21:38.640 --> 00:21:42.640]  太陽先生心裏想成為一片雲
[00:21:42.640 --> 00:21:48.640]  因為他發覺雲遮擋了太陽的熱力
[00:21:48.640 --> 00:21:49.640]  一如既往的經歷
[00:21:49.640 --> 00:21:52.640]  他馬上變成了一片雲
[00:21:52.640 --> 00:21:55.640]  他遮擋住太陽的光線和熱力
[00:21:55.640 --> 00:21:57.640]  然後他將自己
[00:21:57.640 --> 00:21:58.640]  我不知道他怎樣做
[00:21:58.640 --> 00:22:01.640]  他將自己變成一大片的雨雲
[00:22:01.640 --> 00:22:07.640]  然後還向地上撞出了傾盆大雨
[00:22:07.640 --> 00:22:09.640]  雨水匯流成河
[00:22:09.640 --> 00:22:11.640]  地上又水浸又氾濫
[00:22:11.640 --> 00:22:14.640]  各樣東西都受到影響
[00:22:14.640 --> 00:22:15.640]  他發現
[00:22:15.640 --> 00:22:18.640]  雖然地上都是水浸
[00:22:18.640 --> 00:22:21.640]  他發現卻是有些巨石
[00:22:21.640 --> 00:22:23.640]  仍然屹立不倒
[00:22:23.640 --> 00:22:26.640]  於是他就想變成巨石
[00:22:26.640 --> 00:22:27.640]  你知道了
[00:22:27.640 --> 00:22:29.640]  他就變成了巨石
[00:22:29.640 --> 00:22:30.640]  變成巨石之後
[00:22:30.640 --> 00:22:31.640]  很厲害
[00:22:31.640 --> 00:22:34.640]  他無懼太陽和風吹雨打
[00:22:34.640 --> 00:22:36.640]  他終於以為自己成為全世界
[00:22:36.640 --> 00:22:40.640]  最有能力的一件事
[00:22:40.640 --> 00:22:41.640]  在這個時候
[00:22:41.640 --> 00:22:43.640]  一個拿著鎚子和鑿子的人
[00:22:43.640 --> 00:22:44.640]  來到他面前
[00:22:44.640 --> 00:22:48.640]  開始鑿
[00:22:48.640 --> 00:22:50.640]  你知道怎樣
[00:22:50.640 --> 00:22:53.640]  他又想成為一個石工匠
[00:22:53.640 --> 00:22:56.640]  他結果如願以償
[00:22:56.640 --> 00:22:58.640]  他成為一個石工匠
[00:22:58.640 --> 00:23:04.640]  他就在一個簡樸的村莊裏面
[00:23:04.640 --> 00:23:06.640]  這個故事我覺得很有意思
[00:23:06.640 --> 00:23:09.640]  我想大家可以靜一靜
[00:23:09.640 --> 00:23:11.640]  思想一下好嗎
[00:23:11.640 --> 00:23:23.640]  我請詩琴
[00:23:23.640 --> 00:23:25.640]  我有兩三條問題
[00:23:25.640 --> 00:23:33.640]  讓大家來反省思想一下
[00:23:33.640 --> 00:23:35.640]  你的人生會不會
[00:23:35.640 --> 00:23:37.640]  就好像剛才故事裏面
[00:23:37.640 --> 00:23:41.640]  那個石工匠一樣
[00:23:41.640 --> 00:23:43.640]  在不斷地渴求
[00:23:43.640 --> 00:23:46.640]  得到其他東西的時候
[00:23:46.640 --> 00:23:52.640]  發覺原來自己在原地踏步
[00:23:52.640 --> 00:23:56.640]  很多時吃力不討好
[00:23:56.640 --> 00:23:59.640]  甚至乎因為渴求
[00:23:59.640 --> 00:24:02.640]  追逐各樣東西的時候
[00:24:02.640 --> 00:24:10.640]  令自己撞板
[00:24:10.640 --> 00:24:11.640]  你是不是不斷追逐
[00:24:11.640 --> 00:24:16.640]  想得到一些東西
[00:24:16.640 --> 00:24:19.640]  可能是一些物質
[00:24:19.640 --> 00:24:22.640]  可能是財富
[00:24:22.640 --> 00:24:26.640]  成就
[00:24:26.640 --> 00:24:31.640]  還是名譽
[00:24:31.640 --> 00:24:33.640]  你不斷追逐的
[00:24:33.640 --> 00:24:36.640]  是不是想有男朋友
[00:24:36.640 --> 00:24:39.640]  或者女朋友
[00:24:39.640 --> 00:24:42.640]  有一個伴侶
[00:24:42.640 --> 00:24:44.640]  或者可能甚至乎只是
[00:24:44.640 --> 00:24:46.640]  別人對你的肯定
[00:24:46.640 --> 00:24:53.640]  稱讚的話
[00:24:53.640 --> 00:24:55.640]  你知不知道這樣的追逐
[00:24:55.640 --> 00:24:56.640]  這樣的渴求
[00:24:56.640 --> 00:25:03.640]  是不會停的
[00:25:03.640 --> 00:25:05.640]  你知道你相信
[00:25:05.640 --> 00:25:10.640]  上帝能夠滿足你一切的需要嗎
[00:25:10.640 --> 00:25:15.640]  包括你最心靈深處的需要
[00:25:15.640 --> 00:25:23.640]  你相信嗎
[00:25:23.640 --> 00:25:24.640]  在新的一年
[00:25:24.640 --> 00:25:29.640]  你願意靠著主的恩典
[00:25:29.640 --> 00:25:33.640]  去經歷上帝的供應
[00:25:33.640 --> 00:25:42.640]  上帝的大令嗎
[00:25:42.640 --> 00:25:50.640]  接著我想跟一些有小朋友的家長說
[00:25:50.640 --> 00:25:56.640]  你在給你的下一代什麼呢
[00:25:56.640 --> 00:26:00.640]  你會不會有意無意地縱容
[00:26:00.640 --> 00:26:02.640]  或者令你的小朋友
[00:26:02.640 --> 00:26:12.640]  有一些無窮盡物質的慾望
[00:26:12.640 --> 00:26:14.640]  做父母
[00:26:14.640 --> 00:26:19.640]  我們有責任教導他們知足
[00:26:19.640 --> 00:26:34.640]  為現在有的東西感恩
[00:26:50.640 --> 00:26:56.640]  我們一起祈禱
[00:26:56.640 --> 00:26:58.640]  主我相信在我們當中
[00:26:58.640 --> 00:27:00.640]  有很多頂姐妹朋友
[00:27:00.640 --> 00:27:03.640]  很想來經歷上帝
[00:27:03.640 --> 00:27:07.640]  經歷你的豐富的供應
[00:27:07.640 --> 00:27:11.640]  主你知道我們內心的渴望
[00:27:11.640 --> 00:27:13.640]  你知道其實我們對物質
[00:27:13.640 --> 00:27:14.640]  對各樣東西的追逐
[00:27:14.640 --> 00:27:15.640]  那種渴求
[00:27:15.640 --> 00:27:18.640]  其實深層的裡面
[00:27:18.640 --> 00:27:21.640]  都是因為我們對上帝
[00:27:21.640 --> 00:27:23.640]  你自己的渴求
[00:27:23.640 --> 00:27:24.640]  只不過很多時候
[00:27:24.640 --> 00:27:27.640]  那樣東西變質了
[00:27:27.640 --> 00:27:29.640]  所以懇求主你在新的一年裡
[00:27:29.640 --> 00:27:31.640]  幫助我們
[00:27:31.640 --> 00:27:35.640]  你來滿足我們人
[00:27:35.640 --> 00:27:39.640]  心靈裡最深層各樣的需要
[00:27:39.640 --> 00:27:42.640]  你供應我們一切的所需
[00:27:42.640 --> 00:27:44.640]  叫我們不需要憂慮
[00:27:44.640 --> 00:27:45.640]  不需要憂慮
[00:27:45.640 --> 00:27:48.640]  吃什麼 穿什麼 住哪裡
[00:27:48.640 --> 00:27:50.640]  供是怎樣
[00:27:50.640 --> 00:27:53.640]  因為你會用你的豐富
[00:27:53.640 --> 00:27:55.640]  你榮耀的豐富
[00:27:55.640 --> 00:27:58.640]  來供應我們一切所需用的
[00:27:58.640 --> 00:28:01.640]  叫我們各樣所需用的都充足
[00:28:01.640 --> 00:28:03.640]  我們相信你
[00:28:03.640 --> 00:28:04.640]  求主祝福
[00:28:04.640 --> 00:28:06.640]  奉主耶穌基督的名
