
[00:00:00.000 --> 00:00:05.080]  好,各位兄弟妹妹好,我好開心又可以來到大家東中地大去分享神的話語
[00:18:54.640 --> 00:18:56.080]  我們一齊讀耶利米書
[00:18:56.080 --> 00:18:57.160]  三十四章
[00:18:57.160 --> 00:18:58.840]  十三到第十六節
[00:18:58.840 --> 00:19:01.080]  我們一齊讀出
[00:19:01.080 --> 00:19:04.280]  而我萬以前的神如此說
[00:19:04.280 --> 00:19:08.480]  當我為民族共產的利盟之間
[00:19:08.480 --> 00:19:10.120]  為世代的侍寇
[00:19:10.120 --> 00:19:12.120]  與孔子的孫
[00:19:12.120 --> 00:19:16.560]  請你任何人都要這樣對待你
[00:19:16.560 --> 00:19:18.080]  服侍你這個年
[00:19:18.080 --> 00:19:21.480]  都第七年給你不可人手的銀行
[00:19:21.480 --> 00:19:23.120]  自由的出路
[00:19:23.120 --> 00:19:26.120]  此時你本已做不聽從我
[00:19:26.120 --> 00:19:28.240]  現在我實以言明
[00:19:28.240 --> 00:19:30.440]  如今我已經不再是你
[00:19:30.440 --> 00:19:33.400]  行我第一宗國王之姓的事
[00:19:33.400 --> 00:19:36.600]  我人在論社宣告自由
[00:19:36.600 --> 00:19:40.280]  並且受從我民族的權益所做
[00:19:40.280 --> 00:19:42.480]  為我民族的權益所做
[00:19:42.480 --> 00:19:44.400]  為我民族的權益所做
[00:19:44.400 --> 00:19:46.400]  為我民族的權益所做
[00:19:46.400 --> 00:19:48.120]  為我民族的權益所做
[00:19:48.120 --> 00:19:49.880]  為我民族的權益所做
[00:19:49.880 --> 00:19:51.880]  為我民族的權益所做
[00:19:51.880 --> 00:19:53.880]  為我民族的權益所做
[00:19:53.880 --> 00:19:55.880]  為我民族的權益所做
[00:19:55.880 --> 00:19:57.840]  為我民族的權益所做
[00:19:57.840 --> 00:19:59.840]  為我民族的權益所做
[00:19:59.840 --> 00:20:01.840]  為我民族的權益所做
[00:20:01.840 --> 00:20:03.840]  為我民族的權益所做
[00:20:03.840 --> 00:20:05.840]  為我民族的權益所做
[00:20:05.840 --> 00:20:07.840]  為我民族的權益所做
[00:20:07.840 --> 00:20:09.840]  為我民族的權益所做
[00:20:09.840 --> 00:20:11.840]  為我民族的權益所做
[00:20:11.840 --> 00:20:13.840]  為我民族的權益所做
[00:20:13.840 --> 00:20:15.840]  為我民族的權益所做
[00:20:15.840 --> 00:20:17.840]  為我民族的權益所做
[00:20:17.840 --> 00:20:19.840]  為我民族的權益所做
[00:20:19.840 --> 00:20:21.840]  為我民族的權益所做
[00:20:21.840 --> 00:20:23.840]  為我民族的權益所做
[00:20:23.840 --> 00:20:25.840]  為我民族的權益所做
[00:20:25.840 --> 00:20:27.840]  為我民族的權益所做
[00:20:27.840 --> 00:20:29.840]  為我民族的權益所做
[00:20:29.840 --> 00:20:31.840]  為我民族的權益所做
[00:20:31.840 --> 00:20:33.840]  為我民族的權益所做
[00:20:33.840 --> 00:20:35.840]  為我民族的權益所做
[00:20:35.840 --> 00:20:37.840]  為我民族的權益所做
[00:20:37.840 --> 00:20:39.840]  為我民族的權益所做
[00:20:39.840 --> 00:20:41.840]  為我民族的權益所做
[00:20:41.840 --> 00:20:43.840]  為我民族的權益所做
[00:20:43.840 --> 00:20:45.840]  為我民族的權益所做
[00:20:45.840 --> 00:20:47.840]  為我民族的權益所做
[00:20:47.840 --> 00:20:49.840]  為我民族的權益所做
[00:20:49.840 --> 00:20:51.840]  為我民族的權益所做
[00:20:51.840 --> 00:20:53.840]  為我民族的權益所做
[00:20:53.840 --> 00:20:55.840]  為我民族的權益所做
[00:20:55.840 --> 00:20:57.840]  為我民族的權益所做
[00:20:57.840 --> 00:20:59.840]  為我民族的權益所做
[00:20:59.840 --> 00:21:01.840]  為我民族的權益所做
[00:21:01.840 --> 00:21:03.840]  為我民族的權益所做
[00:21:03.840 --> 00:21:05.840]  為我民族的權益所做
[00:21:05.840 --> 00:21:07.840]  為我民族的權益所做
[00:21:07.840 --> 00:21:09.840]  為我民族的權益所做
[00:21:09.840 --> 00:21:11.840]  為我民族的權益所做
[00:21:11.840 --> 00:21:13.840]  為我民族的權益所做
[00:21:13.840 --> 00:21:15.840]  為我民族的權益所做
[00:21:15.840 --> 00:21:17.840]  為我民族的權益所做
[00:21:17.840 --> 00:21:19.840]  為我民族的權益所做
[00:21:19.840 --> 00:21:21.840]  為我民族的權益所做
[00:21:21.840 --> 00:21:23.840]  為我民族的權益所做
[00:21:23.840 --> 00:21:25.840]  為我民族的權益所做
[00:21:25.840 --> 00:21:27.840]  為我民族的權益所做
[00:21:27.840 --> 00:21:29.840]  為我民族的權益所做
[00:21:29.840 --> 00:21:31.840]  為我民族的權益所做
[00:21:31.840 --> 00:21:33.840]  為我民族的權益所做
[00:21:33.840 --> 00:21:35.840]  為我民族的權益所做
[00:21:35.840 --> 00:21:37.840]  為我民族的權益所做
[00:21:37.840 --> 00:21:39.840]  為我民族的權益所做
[00:21:39.840 --> 00:21:41.840]  為我民族的權益所做
[00:21:41.840 --> 00:21:43.840]  為我民族的權益所做
[00:21:43.840 --> 00:21:45.840]  為我民族的權益所做
[00:21:45.840 --> 00:21:47.840]  為我民族的權益所做
[00:21:47.840 --> 00:21:49.840]  為我民族的權益所做
[00:21:49.840 --> 00:21:51.840]  為我民族的權益所做
[00:21:51.840 --> 00:21:53.840]  為我民族的權益所做
[00:21:53.840 --> 00:21:55.840]  為我民族的權益所做
[00:21:55.840 --> 00:21:57.840]  為我民族的權益所做
[00:21:57.840 --> 00:21:59.840]  為我民族的權益所做
[00:21:59.840 --> 00:22:01.840]  為我民族的權益所做
[00:22:01.840 --> 00:22:03.840]  為我民族的權益所做
[00:22:03.840 --> 00:22:05.840]  為我民族的權益所做
[00:22:05.840 --> 00:22:07.840]  為我民族的權益所做
[00:22:07.840 --> 00:22:09.840]  為我民族的權益所做
[00:22:09.840 --> 00:22:11.840]  為我民族的權益所做
[00:22:11.840 --> 00:22:13.840]  為我民族的權益所做
[00:22:13.840 --> 00:22:15.840]  為我民族的權益所做
[00:22:15.840 --> 00:22:17.840]  為我民族的權益所做
[00:22:17.840 --> 00:22:19.840]  為我民族的權益所做
[00:22:19.840 --> 00:22:21.840]  為我民族的權益所做
[00:22:21.840 --> 00:22:23.840]  為我民族的權益所做
[00:22:23.840 --> 00:22:25.840]  為我民族的權益所做
[00:22:25.840 --> 00:22:27.840]  為我民族的權益所做
[00:22:27.840 --> 00:22:29.840]  為我民族的權益所做
[00:22:29.840 --> 00:22:31.840]  為我民族的權益所做
[00:22:31.840 --> 00:22:33.840]  為我民族的權益所做
[00:22:33.840 --> 00:22:35.840]  為我民族的權益所做
[00:22:35.840 --> 00:22:37.840]  為我民族的權益所做
[00:22:37.840 --> 00:22:39.840]  為我民族的權益所做
[00:22:39.840 --> 00:22:41.840]  為我民族的權益所做
[00:22:41.840 --> 00:22:43.840]  為我民族的權益所做
[00:22:43.840 --> 00:22:45.840]  為我民族的權益所做
[00:22:45.840 --> 00:22:47.840]  為我民族的權益所做
[00:22:47.840 --> 00:22:49.840]  為我民族的權益所做
[00:22:49.840 --> 00:22:51.840]  為我民族的權益所做
[00:22:51.840 --> 00:22:53.840]  為我民族的權益所做
[00:22:53.840 --> 00:22:55.840]  為我民族的權益所做
[00:22:55.840 --> 00:22:57.840]  為我民族的權益所做
[00:22:57.840 --> 00:23:00.840]  波提法你不要以為他是一個沒用的人
[00:23:00.840 --> 00:23:02.840]  他是皇帝的近身保鏢總管
[00:23:02.840 --> 00:23:04.840]  很敏銳的觸覺
[00:23:04.840 --> 00:23:07.840]  所以他看到這個少年人
[00:23:07.840 --> 00:23:09.840]  絕不簡單是很忠心的
[00:23:09.840 --> 00:23:11.840]  所以後來最後
[00:23:11.840 --> 00:23:13.840]  把所有的東西都交給他們去做
[00:23:13.840 --> 00:23:15.840]  唯有誰沒有交給他
[00:23:15.840 --> 00:23:17.840]  就是他太太
[00:23:17.840 --> 00:23:19.840]  誰知道波提法的太太
[00:23:19.840 --> 00:23:21.840]  是喜歡小鮮肉的
[00:23:21.840 --> 00:23:23.840]  年輕人
[00:23:23.840 --> 00:23:26.840]  每天都拋明眼
[00:23:26.840 --> 00:23:29.840]  但是約瑟拒絕
[00:23:29.840 --> 00:23:32.840]  魔鬼是會為人犯事
[00:23:32.840 --> 00:23:34.840]  鋪排很好的路
[00:23:34.840 --> 00:23:36.840]  我也不太明白我看聖經這裡
[00:23:36.840 --> 00:23:38.840]  這麼大間的豪宅
[00:23:38.840 --> 00:23:40.840]  有一天突然在家裡沒有所有的人了
[00:23:40.840 --> 00:23:42.840]  記不記得
[00:23:42.840 --> 00:23:45.840]  只有約瑟和波提法的太太
[00:23:45.840 --> 00:23:47.840]  波提法的太太叫什麼名字
[00:23:47.840 --> 00:23:49.840]  波太
[00:23:49.840 --> 00:23:51.840]  只有波太在這裡
[00:23:51.840 --> 00:23:53.840]  好了,簡直要拉她上床
[00:23:53.840 --> 00:23:55.840]  約瑟就拒絕
[00:23:55.840 --> 00:23:57.840]  後來被她誣衊
[00:23:57.840 --> 00:24:00.840]  所以坐牢的人未必一定是有錯的
[00:24:00.840 --> 00:24:02.840]  但是當天
[00:24:02.840 --> 00:24:04.840]  他們就誣衊她
[00:24:04.840 --> 00:24:06.840]  說她對她不規矩
[00:24:06.840 --> 00:24:08.840]  結果約瑟被扔進監獄裡
[00:24:08.840 --> 00:24:10.840]  這個是黃色監獄
[00:24:10.840 --> 00:24:12.840]  我想當時很多人
[00:24:12.840 --> 00:24:14.840]  都會覺得你壞了
[00:24:14.840 --> 00:24:16.840]  司徒婆你都搞
[00:24:16.840 --> 00:24:18.840]  活該你死了
[00:24:18.840 --> 00:24:20.840]  但後來約瑟在監獄裡
[00:24:20.840 --> 00:24:22.840]  仍然很認真的工作
[00:24:22.840 --> 00:24:24.840]  甚至甚比有力量去解夢
[00:24:24.840 --> 00:24:26.840]  不詳細講大家記不記得
[00:24:26.840 --> 00:24:28.840]  約瑟終於成為什麼
[00:24:28.840 --> 00:24:30.840]  成為宰相
[00:24:30.840 --> 00:24:32.840]  原來監獄對他來說
[00:24:32.840 --> 00:24:34.840]  是一個很重要的訓練學校
[00:24:34.840 --> 00:24:36.840]  因為這個是黃色監獄
[00:24:36.840 --> 00:24:38.840]  裡面那些都是皇帝
[00:24:38.840 --> 00:24:40.840]  所用過的臣子
[00:24:40.840 --> 00:24:42.840]  所以他會了解政治是怎樣
[00:24:42.840 --> 00:24:44.840]  不然他突然間做宰相
[00:24:44.840 --> 00:24:46.840]  他就處理不了這麼多事情
[00:24:46.840 --> 00:24:48.840]  甚至大家記不記得
[00:24:48.840 --> 00:24:50.840]  就是因為他做宰相
[00:24:50.840 --> 00:24:52.840]  他來解了夢
[00:24:52.840 --> 00:24:54.840]  當年
[00:24:54.840 --> 00:24:56.840]  所以埃及就有很多
[00:24:56.840 --> 00:24:58.840]  很多的糧食
[00:24:58.840 --> 00:25:00.840]  而那地方缺糧的時候
[00:25:00.840 --> 00:25:02.840]  那些人就去埃及
[00:25:02.840 --> 00:25:04.840]  去扔糧
[00:25:04.840 --> 00:25:06.840]  就好像現在有些大英姊妹
[00:25:06.840 --> 00:25:08.840]  預備回香港
[00:25:08.840 --> 00:25:10.840]  他們是不斷去購物購物
[00:25:10.840 --> 00:25:12.840]  原來這個是最好的手信
[00:25:12.840 --> 00:25:14.840]  周圍去撲
[00:25:14.840 --> 00:25:15.840]  加拿大已經沒有了
[00:25:15.840 --> 00:25:16.840]  英國都算還好
[00:25:16.840 --> 00:25:18.840]  因為香港已經沒有了
[00:25:18.840 --> 00:25:20.840]  那些人就去扔糧
[00:25:20.840 --> 00:25:22.840]  後來就是他們家人重逢
[00:25:22.840 --> 00:25:24.840]  是不是
[00:25:24.840 --> 00:25:26.840]  但是當那些大哥一看到
[00:25:26.840 --> 00:25:28.840]  藥室的時候
[00:25:28.840 --> 00:25:30.840]  很害怕
[00:25:30.840 --> 00:25:32.840]  當日我出賣了你
[00:25:32.840 --> 00:25:34.840]  現在你做宰相
[00:25:34.840 --> 00:25:36.840]  你一定會動我的
[00:25:36.840 --> 00:25:38.840]  這麼多年來
[00:25:38.840 --> 00:25:40.840]  你想想藥室會不會不恨他哥哥
[00:25:40.840 --> 00:25:42.840]  特別當他坐牢的時候
[00:25:42.840 --> 00:25:44.840]  受苦的時候
[00:25:44.840 --> 00:25:46.840]  他一定會想
[00:25:46.840 --> 00:25:48.840]  誰令到我這樣
[00:25:48.840 --> 00:25:50.840]  但是現在他有這個權勢了
[00:25:50.840 --> 00:25:52.840]  他竟然
[00:25:52.840 --> 00:25:54.840]  可以
[00:25:54.840 --> 00:25:56.840]  放棄
[00:25:56.840 --> 00:25:58.840]  這個報仇
[00:25:58.840 --> 00:26:00.840]  是什麼原因呢
[00:26:00.840 --> 00:26:02.840]  我們一齊看創世紀第45章第5到第8節
[00:26:02.840 --> 00:26:04.840]  我們一齊讀出
[00:26:18.840 --> 00:26:20.840]  (禮儀)
[00:26:48.840 --> 00:26:50.840]  如果你看《聖經》
[00:26:50.840 --> 00:26:52.840]  真的很寶貴
[00:26:52.840 --> 00:26:54.840]  其實這十個哥哥
[00:26:54.840 --> 00:26:56.840]  犯了這些錯之後
[00:26:56.840 --> 00:26:58.840]  我們內心變得寸寸不安
[00:26:58.840 --> 00:26:59.840]  一直有控訴
[00:26:59.840 --> 00:27:01.840]  不過大家不敢說
[00:27:01.840 --> 00:27:02.840]  到他看到藥室的時候
[00:27:02.840 --> 00:27:03.840]  他們很害怕
[00:27:03.840 --> 00:27:04.840]  但是他們說
[00:27:04.840 --> 00:27:08.840]  你們不要自憂自恨
[00:27:08.840 --> 00:27:11.840]  我不會理解他怎麼對你們
[00:27:11.840 --> 00:27:13.840]  其實過去的痛苦
[00:27:13.840 --> 00:27:15.840]  他不會忘記
[00:27:15.840 --> 00:27:17.840]  但是他體會到
[00:27:17.840 --> 00:27:20.840]  我不是只顧著我背後有神的美意
[00:27:20.840 --> 00:27:22.840]  是神差派我早點來
[00:27:22.840 --> 00:27:24.840]  今天我有這個成就
[00:27:24.840 --> 00:27:26.840]  是為了要救我弟弟的家族
[00:27:26.840 --> 00:27:28.840]  所以
[00:27:28.840 --> 00:27:30.840]  他體會到神的心意之後
[00:27:30.840 --> 00:27:32.840]  這種怨恨
[00:27:32.840 --> 00:27:34.840]  是可以釋去的
[00:27:34.840 --> 00:27:36.840]  但是罪的控訴
[00:27:36.840 --> 00:27:38.840]  其實永遠都不會完的
[00:27:38.840 --> 00:27:39.840]  好了
[00:27:39.840 --> 00:27:41.840]  到藥室的爸爸
[00:27:41.840 --> 00:27:43.840]  就是雅各死了
[00:27:43.840 --> 00:27:45.840]  風光大葬
[00:27:45.840 --> 00:27:48.840]  埋葬完他之後
[00:27:48.840 --> 00:27:51.840]  那些哥哥又害怕了
[00:27:51.840 --> 00:27:54.840]  弟弟那時候沒有動我
[00:27:54.840 --> 00:27:56.840]  很可能是因為
[00:27:56.840 --> 00:27:57.840]  為什麼呢
[00:27:57.840 --> 00:27:58.840]  爸爸在那裡
[00:27:58.840 --> 00:28:00.840]  但是現在爸爸已經死了
[00:28:00.840 --> 00:28:03.840]  不知道會不會又來對付我們了
[00:28:03.840 --> 00:28:05.840]  藥室又再一次的來講
[00:28:05.840 --> 00:28:07.840]  我們一起來去讀
[00:28:07.840 --> 00:28:09.840]  創世紀第五十章
[00:28:09.840 --> 00:28:10.840]  第十九到二十節
[00:28:10.840 --> 00:28:12.840]  我們一起來讀出
[00:28:12.840 --> 00:28:15.840]  藥室的爸爸說不要害怕
[00:28:15.840 --> 00:28:18.840]  我豈能代替神呢
[00:28:18.840 --> 00:28:21.840]  從前你們的意思是要害我
[00:28:21.840 --> 00:28:24.840]  但神的意思仍然是好
[00:28:24.840 --> 00:28:27.840]  要保存許多人的性命
[00:28:27.840 --> 00:28:30.840]  承受今日的光景
[00:28:30.840 --> 00:28:32.840]  從前你們的意思是要害我
[00:28:32.840 --> 00:28:33.840]  哇!這裏真的真的死了
[00:28:33.840 --> 00:28:36.840]  一聽到就真的震了
[00:28:36.840 --> 00:28:37.840]  但是他說到
[00:28:37.840 --> 00:28:39.840]  其實我不可以代替神
[00:28:39.840 --> 00:28:41.840]  雖然你們是罪我不好
[00:28:41.840 --> 00:28:44.840]  但原來有神背後的容許
[00:28:44.840 --> 00:28:48.840]  是承受今日的光景
[00:28:48.840 --> 00:28:49.840]  所以今天
[00:28:49.840 --> 00:28:52.840]  原來當我們肯去回顧歷史的時候
[00:28:52.840 --> 00:28:56.840]  我們就會有很多的幫助
[00:28:56.840 --> 00:28:58.840]  加強了我們的信心
[00:28:58.840 --> 00:29:01.840]  知道我們應該怎樣去做
[00:29:01.840 --> 00:29:03.840]  以及我們以史為鑑
[00:29:03.840 --> 00:29:05.840]  知道什麼不應該做
[00:29:05.840 --> 00:29:07.840]  但是更加的就是
[00:29:07.840 --> 00:29:09.840]  體會到神的心意之後
[00:29:09.840 --> 00:29:13.840]  我們內心裏面很多的怨懟
[00:29:13.840 --> 00:29:15.840]  是可以得到釋懿
[00:29:15.840 --> 00:29:17.840]  但是我們又要想
[00:29:17.840 --> 00:29:19.840]  但是釋懿是叫我們忘記過去
[00:29:19.840 --> 00:29:21.840]  那是怎樣
[00:29:21.840 --> 00:29:25.840]  是否會輕忽了我們昔日所做的事呢
[00:29:25.840 --> 00:29:27.840]  我想大家很熟悉的一段經文
[00:29:27.840 --> 00:29:28.840]  我們一起來讀
[00:29:28.840 --> 00:29:31.840]  《貝勒比書》第三章第十三節
[00:29:31.840 --> 00:29:33.840]  第二章
[00:29:33.840 --> 00:29:48.840]  有時我們基督徒往往只是抽了一句
[00:29:48.840 --> 00:29:51.840]  甚至一段的經文作為一個基礎
[00:29:51.840 --> 00:29:54.840]  於是就沒有看前文後理
[00:29:54.840 --> 00:29:56.840]  就產生了問題
[00:29:56.840 --> 00:29:57.840]  我們只是很熟悉
[00:29:57.840 --> 00:29:59.840]  忘記背後努力面前
[00:29:59.840 --> 00:30:04.840]  我們還記得下面一句
[00:30:04.840 --> 00:30:07.840]  但是你有沒有留意前面一句是什麼
[00:30:07.840 --> 00:30:11.840]  「弟兄們,我不是以為自己已經得著了,已經完全了」
[00:30:11.840 --> 00:30:13.840]  從人力角度看上來
[00:30:13.840 --> 00:30:16.840]  保羅已經是一個很偉大的使徒
[00:30:16.840 --> 00:30:18.840]  他有很特別的經歷
[00:30:18.840 --> 00:30:20.840]  甚至有三重天的經歷
[00:30:20.840 --> 00:30:23.840]  他已經建立了很多的教會
[00:30:23.840 --> 00:30:27.840]  他是一個非常有生命力豐盛的人
[00:30:27.840 --> 00:30:30.840]  但是他都竟然不是虛假的謙卑
[00:30:30.840 --> 00:30:31.840]  他仍然說
[00:30:31.840 --> 00:30:34.840]  「我覺得我仍然是不足夠的」
[00:30:34.840 --> 00:30:37.840]  「所以我要忘記背後努力面前」
[00:30:37.840 --> 00:30:39.840]  所以我們不可以斷章取義
[00:30:39.840 --> 00:30:43.840]  有時我們引用聖經
[00:30:43.840 --> 00:30:44.840]  甚至我們聽到
[00:30:44.840 --> 00:30:46.840]  只是抽一節經文
[00:30:46.840 --> 00:30:47.840]  十三章羅馬書
[00:30:47.840 --> 00:30:48.840]  「要信服政府」
[00:30:48.840 --> 00:30:50.840]  就是這樣說的
[00:30:50.840 --> 00:30:52.840]  那就什麼都要信服
[00:30:52.840 --> 00:30:54.840]  我們有沒有看前文後理
[00:30:54.840 --> 00:30:56.840]  不是當時那個背景
[00:30:56.840 --> 00:30:57.840]  很簡單舉個例
[00:30:57.840 --> 00:30:59.840]  聽到的時候都是這樣的
[00:30:59.840 --> 00:31:01.840]  我記得我曾經說過
[00:31:01.840 --> 00:31:04.840]  一個老人家如果病了很久
[00:31:04.840 --> 00:31:07.840]  還仍然被病來折磨
[00:31:07.840 --> 00:31:10.840]  這是一個奏狀
[00:31:10.840 --> 00:31:12.840]  但是我記得我跟著說
[00:31:12.840 --> 00:31:14.840]  你看看《英女皇》
[00:31:14.840 --> 00:31:16.840]  既然卓維斯兩日之後
[00:31:16.840 --> 00:31:18.840]  他就離開世界
[00:31:18.840 --> 00:31:20.840]  他八十多年了
[00:31:20.840 --> 00:31:21.840]  他沒有被病折磨
[00:31:21.840 --> 00:31:23.840]  某個程度是一個祝福
[00:31:23.840 --> 00:31:25.840]  我還說了第三句
[00:31:25.840 --> 00:31:27.840]  新年的時候五福臨門
[00:31:27.840 --> 00:31:28.840]  第五福是什麼
[00:31:28.840 --> 00:31:30.840]  是福壽終
[00:31:30.840 --> 00:31:32.840]  但原來有些人就聽到
[00:31:32.840 --> 00:31:36.840]  梁牧師奏作一個老人家
[00:31:36.840 --> 00:31:38.840]  幸好有錄影
[00:31:38.840 --> 00:31:39.840]  你明不明白這個道理
[00:31:39.840 --> 00:31:42.840]  原來有時人們會有這樣的偏見
[00:31:42.840 --> 00:31:44.840]  所以有解釋的錯誤
[00:31:44.840 --> 00:31:46.840]  保羅說到我有一件事就是
[00:31:46.840 --> 00:31:48.840]  忘記背後原來是什麼
[00:31:48.840 --> 00:31:50.840]  我不覺得自己以為很好
[00:31:50.840 --> 00:31:52.840]  他覺得自己已經很豐盛的時候
[00:31:52.840 --> 00:31:54.840]  他就不會再努力追求
[00:31:54.840 --> 00:31:57.840]  他不會再好的理由親近神
[00:31:57.840 --> 00:31:59.840]  還有一件事不要忘記
[00:31:59.840 --> 00:32:02.840]  他忘記的是什麼
[00:32:02.840 --> 00:32:05.840]  他要忘記自己的風光
[00:32:05.840 --> 00:32:08.840]  保羅未歸向主之前是做什麼的
[00:32:08.840 --> 00:32:10.840]  他入了羅馬籍
[00:32:10.840 --> 00:32:14.840]  是很難得猶太人可以入羅馬籍的
[00:32:14.840 --> 00:32:16.840]  他在義烏裏面是有權力的
[00:32:16.840 --> 00:32:20.840]  所以他就帶隊追殺基督徒
[00:32:20.840 --> 00:32:22.840]  但是現在我說這句話的時候
[00:32:22.840 --> 00:32:24.840]  他在做什麼
[00:32:24.840 --> 00:32:25.840]  坐牢
[00:32:25.840 --> 00:32:27.840]  街下之仇
[00:32:27.840 --> 00:32:29.840]  被枷鎖鎖住
[00:32:29.840 --> 00:32:31.840]  他會想一想
[00:32:31.840 --> 00:32:33.840]  我未歸向這個耶穌之前
[00:32:33.840 --> 00:32:34.840]  我反而還風光
[00:32:34.840 --> 00:32:36.840]  現在就慘了
[00:32:36.840 --> 00:32:38.840]  他一定要忘記自己
[00:32:38.840 --> 00:32:40.840]  這些是過去
[00:32:40.840 --> 00:32:42.840]  風光是過去
[00:32:42.840 --> 00:32:44.840]  但同樣他要忘記自己
[00:32:44.840 --> 00:32:46.840]  過去的失敗
[00:32:46.840 --> 00:32:49.840]  因為殺過了基督徒
[00:32:49.840 --> 00:32:51.840]  如果他沒有了神給他這份的確據
[00:32:51.840 --> 00:32:54.840]  他怎樣可以對著基督徒來講道
[00:32:54.840 --> 00:32:57.840]  我講的是
[00:32:57.840 --> 00:33:00.840]  他用一些很不友善的眼光望我
[00:33:00.840 --> 00:33:02.840]  不知道是不是想起我殺基督徒
[00:33:02.840 --> 00:33:04.840]  你在旁邊還在笑我
[00:33:04.840 --> 00:33:05.840]  糟糕了
[00:33:05.840 --> 00:33:07.840]  他就不會有信心了
[00:33:07.840 --> 00:33:10.840]  所以在羅馬書第八章我覺得很清楚
[00:33:10.840 --> 00:33:13.840]  他有這個得救的憑據
[00:33:13.840 --> 00:33:15.840]  就不再怕任何的控訴
[00:33:15.840 --> 00:33:18.840]  他要忘記自己昔日的風光
[00:33:18.840 --> 00:33:21.840]  他都要忘記自己昔日的錯
[00:33:21.840 --> 00:33:22.840]  如果他已經吸收了經驗
[00:33:22.840 --> 00:33:24.840]  得到神的赦免
[00:33:24.840 --> 00:33:26.840]  弟兄姊妹
[00:33:26.840 --> 00:33:28.840]  某程度上都要忘記
[00:33:28.840 --> 00:33:30.840]  可能在香港
[00:33:30.840 --> 00:33:33.840]  你可以找到一份很高的職位
[00:33:33.840 --> 00:33:35.840]  很有地位
[00:33:35.840 --> 00:33:37.840]  但是來到這裡
[00:33:37.840 --> 00:33:39.840]  你未必找得到你的尊嚴
[00:33:39.840 --> 00:33:43.840]  未必找得到你的薪金
[00:33:43.840 --> 00:33:45.840]  你可能要放下自己
[00:33:45.840 --> 00:33:48.840]  你可能要在銀行裡面工作
[00:33:48.840 --> 00:33:50.840]  但是
[00:33:50.840 --> 00:33:54.840]  如果他只是陶醉於過去的時候
[00:33:54.840 --> 00:33:57.840]  你活得很辛苦
[00:33:57.840 --> 00:34:00.840]  如果你有確信是神引導你過來這裡的時候
[00:34:00.840 --> 00:34:03.840]  現在這個處境至少有神的容許
[00:34:03.840 --> 00:34:07.840]  就好像約瑟可能坐牢的時候都很痛苦
[00:34:07.840 --> 00:34:09.840]  但是你怎知道
[00:34:09.840 --> 00:34:13.840]  將來可能他會成為宰相呢
[00:34:13.840 --> 00:34:15.840]  所以保羅華頓要忘記背後
[00:34:15.840 --> 00:34:18.840]  我們不要去懷緬
[00:34:18.840 --> 00:34:20.840]  只是過去的成功
[00:34:20.840 --> 00:34:22.840]  過去的成功你要感恩
[00:34:22.840 --> 00:34:27.840]  但是也不要給你過去的失敗留下羈絆
[00:34:27.840 --> 00:34:30.840]  魔鬼的別人會不斷找你的舊事
[00:34:30.840 --> 00:34:31.840]  控訴你
[00:34:31.840 --> 00:34:33.840]  但是如果你已經得到神的赦免的時候
[00:34:33.840 --> 00:34:36.840]  就不要讓過去的失敗
[00:34:36.840 --> 00:34:38.840]  成為你的伴腳石
[00:34:38.840 --> 00:34:39.840]  最重要的
[00:34:39.840 --> 00:34:42.840]  就是把握著今天
[00:34:42.840 --> 00:34:44.840]  這是很重要的
[00:34:44.840 --> 00:34:46.840]  所以求神來幫助我們
[00:34:46.840 --> 00:34:48.840]  讓我們能夠懂得怎麼樣
[00:34:48.840 --> 00:34:52.840]  好好的適當地去回想
[00:34:52.840 --> 00:34:54.840]  但是最重要的
[00:34:54.840 --> 00:34:57.840]  我們是要重視我們前面的路
[00:34:57.840 --> 00:34:59.840]  這個才是最重要的
[00:34:59.840 --> 00:35:00.840]  好了
[00:35:00.840 --> 00:35:02.840]  接著我們會去看
[00:35:02.840 --> 00:35:04.840]  一個問題
[00:35:04.840 --> 00:35:06.840]  就是我們要把握著今天
[00:35:06.840 --> 00:35:09.840]  才是一個上策
[00:35:09.840 --> 00:35:11.840]  在我再講下去的時候
[00:35:11.840 --> 00:35:13.840]  我想看看大家的神諾思想是怎樣
[00:35:13.840 --> 00:35:14.840]  要大家舉手
[00:35:14.840 --> 00:35:17.840]  不是叫你缺資訊耶穌舉手
[00:35:17.840 --> 00:35:18.840]  我想問
[00:35:18.840 --> 00:35:20.840]  如果有一個壞人
[00:35:20.840 --> 00:35:23.840]  都犯了很多錯
[00:35:23.840 --> 00:35:26.840]  但是後來他離開世界之前
[00:35:26.840 --> 00:35:28.840]  有人給他傳福音
[00:35:28.840 --> 00:35:31.840]  去反省到他的過去
[00:35:31.840 --> 00:35:33.840]  真的有很多的失敗
[00:35:33.840 --> 00:35:37.840]  於是他肯跟朋友或者目者
[00:35:37.840 --> 00:35:40.840]  真心地去開口祈禱
[00:35:40.840 --> 00:35:42.840]  承認自己的罪
[00:35:42.840 --> 00:35:43.840]  求神來赦免
[00:35:43.840 --> 00:35:44.840]  接受耶穌的罪
[00:35:44.840 --> 00:35:45.840]  生命的救主
[00:35:45.840 --> 00:35:46.840]  好了
[00:35:46.840 --> 00:35:47.840]  等我們這樣祈禱之後
[00:35:47.840 --> 00:35:49.840]  沒多久他終於離開了世界
[00:35:49.840 --> 00:35:50.840]  他得不得救
