
[00:00:00.000 --> 00:00:02.240]  我今天要講的題目就是
[00:16:54.240 --> 00:16:57.440]  我就將我所有情緒發洩在他身上
[00:16:57.440 --> 00:16:58.200]  還是
[00:16:58.200 --> 00:17:00.520]  我在生命裡那裡成長的裡面
[00:17:00.520 --> 00:17:02.000]  我有很多的需要
[00:17:02.000 --> 00:17:03.520]  我未被滿足
[00:17:03.520 --> 00:17:04.440]  於是乎
[00:17:04.440 --> 00:17:05.760]  我心裡面那種鬱悶
[00:17:05.760 --> 00:17:08.400]  我不知道怎樣宣洩的時候
[00:17:08.400 --> 00:17:10.920]  我今天落在這樣的光景
[00:17:10.920 --> 00:17:12.960]  但是詩人他繼續跟我們說
[00:17:12.960 --> 00:17:14.720]  當我們說要管理情緒的時候
[00:17:14.720 --> 00:17:16.920]  我們要和情緒做朋友
[00:17:16.920 --> 00:17:21.160]  並且我們不是停留在情緒的漩渦裡面
[00:17:21.160 --> 00:17:23.200]  因為我們接下來要做的是
[00:17:23.200 --> 00:17:25.080]  應當仰望神
[00:17:25.080 --> 00:17:27.000]  因他少年幫助我
[00:17:27.000 --> 00:17:29.120]  我還要稱重他
[00:17:29.120 --> 00:17:31.080]  原來詩人告訴我們
[00:17:31.080 --> 00:17:33.560]  處理情緒的方法是什麼
[00:17:33.560 --> 00:17:36.200]  是將我們的情緒帶到神面前
[00:17:36.200 --> 00:17:40.160]  是神祂那份愛去醫治我們的傷口
[00:17:40.160 --> 00:17:42.120]  是神那份的同在
[00:17:42.120 --> 00:17:48.200]  令我們生命裡面得到最重要的滿足感
[00:17:48.200 --> 00:17:51.240]  莫世他在人生曠野經歷了孤獨
[00:17:51.240 --> 00:17:52.560]  同時間
[00:17:52.560 --> 00:17:53.720]  他告訴我們
[00:17:53.720 --> 00:17:56.320]  當他面對好像沒有盼望
[00:17:56.320 --> 00:17:59.400]  當他面對好像很孤獨的時候
[00:17:59.400 --> 00:18:01.960]  他唯一的依靠是耶和華神
[00:18:01.960 --> 00:18:04.360]  他唯一可以和他傾訴的對象
[00:18:04.360 --> 00:18:06.440]  都是耶和華神
[00:18:06.440 --> 00:18:08.920]  我們要離開這個孤島
[00:18:08.920 --> 00:18:10.560]  不是去找人陪伴
[00:18:10.560 --> 00:18:12.200]  不是去找人幫忙
[00:18:12.200 --> 00:18:15.320]  最重要的是我們要懂得找神
[00:18:15.320 --> 00:18:18.840]  而莫世在曠野裡面就找神
[00:18:18.840 --> 00:18:22.000]  接著他一直預備生命的時候
[00:18:22.000 --> 00:18:26.080]  有一天神就在火焰荊棘裡面呼召他
[00:18:26.080 --> 00:18:30.600]  那時候莫世已經在曠野接近四十年的時間
[00:18:30.600 --> 00:18:31.560]  呼召他
[00:18:31.560 --> 00:18:35.280]  叫莫世帶以色列人離開埃及
[00:18:35.280 --> 00:18:38.120]  進入我所持的加拿美地
[00:18:38.120 --> 00:18:39.240]  其實我們想
[00:18:39.240 --> 00:18:41.600]  如果是以前在宮中的莫世
[00:18:41.600 --> 00:18:43.240]  他一定是秒速地說
[00:18:43.240 --> 00:18:44.280]  「好啊!」
[00:18:44.280 --> 00:18:45.480]  為甚麼呢?
[00:18:45.480 --> 00:18:48.480]  因為在《仕途行傳》裡
[00:18:48.480 --> 00:18:49.280]  他在說
[00:18:49.280 --> 00:18:52.480]  「莫世學了埃及人一切的學問」
[00:18:52.480 --> 00:18:54.400]  「說話行事都有能力」
[00:18:54.400 --> 00:18:57.240]  其實莫世在宮中學了很多東西
[00:18:57.240 --> 00:18:59.440]  他覺得很有能力
[00:18:59.440 --> 00:19:00.920]  如果是以前的他
[00:19:00.920 --> 00:19:01.800]  他一定是說
[00:19:01.800 --> 00:19:04.600]  「沒問題!我可以的!」
[00:19:04.600 --> 00:19:06.240]  「因為我有很多張沙子」
[00:19:06.240 --> 00:19:09.200]  「我有很多年甚麼甚麼經驗」
[00:19:09.200 --> 00:19:10.320]  但是今天
[00:19:10.320 --> 00:19:12.920]  當神的呼召臨到莫世的時候
[00:19:12.920 --> 00:19:14.120]  莫世說
[00:19:14.120 --> 00:19:15.320]  「不是啊,神」
[00:19:15.320 --> 00:19:17.800]  「我絕口笨舌」
[00:19:17.800 --> 00:19:18.880]  你想想
[00:19:18.880 --> 00:19:20.440]  《仕途行傳》裡說
[00:19:20.440 --> 00:19:23.240]  「莫世有說話行事的能力」
[00:19:23.240 --> 00:19:24.920]  為甚麼到了現在
[00:19:24.920 --> 00:19:27.520]  莫世說他自己絕口笨舌呢?
[00:19:27.520 --> 00:19:29.240]  難道四十年對著羊之後
[00:19:29.240 --> 00:19:30.960]  就不會說話了嗎?
[00:19:30.960 --> 00:19:32.520]  我相信不是
[00:19:32.520 --> 00:19:35.000]  我相信是在這四十年裡
[00:19:35.000 --> 00:19:36.560]  莫世,其實《聖經》也有說
[00:19:36.560 --> 00:19:38.960]  他成為一個很謙卑的人
[00:19:38.960 --> 00:19:41.720]  他曾經經歷過甚麼叫做失敗
[00:19:41.720 --> 00:19:42.640]  一個人
[00:19:42.640 --> 00:19:46.320]  他都不能夠幫助兩個以色列人
[00:19:46.320 --> 00:19:47.320]  今天神
[00:19:47.320 --> 00:19:48.760]  你去呼召我
[00:19:48.760 --> 00:19:50.440]  你呼召我要帶領
[00:19:50.440 --> 00:19:53.280]  二百萬個以色列人
[00:19:53.280 --> 00:19:54.640]  去出埃及
[00:19:54.640 --> 00:19:55.840]  我可以嗎?
[00:19:55.840 --> 00:19:58.280]  並且你知不知道那時候的莫世
[00:19:58.280 --> 00:20:01.920]  他已經是八十歲
[00:20:01.920 --> 00:20:03.120]  八十歲
[00:20:03.120 --> 00:20:06.480]  就好像在《螢光幕出》上你看到
[00:20:06.480 --> 00:20:08.000]  滿頭白髮
[00:20:08.000 --> 00:20:10.560]  樣子很蒼老的伯伯那樣
[00:20:10.560 --> 00:20:11.600]  他問神
[00:20:11.600 --> 00:20:13.120]  「我是甚麼人」
[00:20:13.120 --> 00:20:14.720]  「竟能去見法老」
[00:20:14.720 --> 00:20:17.080]  「將以色列人從埃及領出來」
[00:20:17.080 --> 00:20:18.120]  莫世說甚麼?
[00:20:18.120 --> 00:20:19.720]  我憑甚麼?
[00:20:19.720 --> 00:20:21.600]  我經歷過失敗的,神
[00:20:21.600 --> 00:20:24.000]  你知道我現在在人生曠野裡
[00:20:24.000 --> 00:20:26.600]  你叫我幫你去成就大事
[00:20:26.600 --> 00:20:30.720]  你叫我去成就你給我的呼召計劃
[00:20:30.720 --> 00:20:31.920]  我憑甚麼?
[00:20:31.920 --> 00:20:33.000]  我八十歲
[00:20:33.000 --> 00:20:34.080]  我試過失敗
[00:20:34.080 --> 00:20:35.280]  你叫我去見法老
[00:20:35.280 --> 00:20:38.120]  但你知不知道我絕口笨舌
[00:20:38.120 --> 00:20:40.560]  我想我們今天在人生裡面
[00:20:40.560 --> 00:20:42.600]  我們面對很多的挑戰
[00:20:42.600 --> 00:20:44.640]  甚至有人跟你說
[00:20:44.640 --> 00:20:47.400]  誰誰不如你一起來試試
[00:20:47.400 --> 00:20:50.320]  在神的裡面有個突破
[00:20:50.320 --> 00:20:52.440]  可能我們都會這樣懷疑自己,是嗎?
[00:20:52.440 --> 00:20:53.760]  我憑甚麼?
[00:20:53.760 --> 00:20:54.920]  你知不知道我
[00:20:54.920 --> 00:20:57.320]  我之前經歷過多少的失敗
[00:20:57.320 --> 00:20:59.040]  我多少的不如意
[00:20:59.040 --> 00:21:00.320]  但今天
[00:21:00.320 --> 00:21:01.800]  神和莫世說甚麼?
[00:21:01.800 --> 00:21:03.120]  你問你憑甚麼?
[00:21:03.120 --> 00:21:05.320]  我就告訴你憑甚麼?
[00:21:05.320 --> 00:21:06.760]  憑的只有一樣東西
[00:21:06.760 --> 00:21:09.400]  就是「我必與你同在」
[00:21:09.400 --> 00:21:13.040]  不是憑那些你以為有的沙子有的經驗
[00:21:13.040 --> 00:21:17.280]  你可以完成神在你生命裡面的計劃
[00:21:17.280 --> 00:21:19.680]  憑的就是「我必與你同在」
[00:21:19.680 --> 00:21:22.720]  「你將百姓從埃及領出來之後」
[00:21:22.720 --> 00:21:24.880]  「你們必在這山上侍奉我」
[00:21:24.880 --> 00:21:27.720]  「這就是我打發你去的證據」
[00:21:27.720 --> 00:21:30.320]  原來神在這裡鼓勵莫世甚麼?
[00:21:30.320 --> 00:21:32.880]  我們經歷人生的曠野的時候
[00:21:32.880 --> 00:21:34.480]  不知道怎樣去突破
[00:21:34.480 --> 00:21:37.680]  怎樣去跳出我們這個心靈的孤島
[00:21:37.680 --> 00:21:38.960]  我們要找神
[00:21:38.960 --> 00:21:40.480]  在獨處的裡面
[00:21:40.480 --> 00:21:42.280]  我們經歷的就是
[00:21:42.280 --> 00:21:44.400]  神去與我們同在
[00:21:44.400 --> 00:21:48.000]  去突破我們生命的不同框架
[00:21:48.000 --> 00:21:49.880]  我想起我自己
[00:21:49.880 --> 00:21:56.240]  是夢召由職場到教會工作的時候
[00:21:56.240 --> 00:21:59.480]  因為我自己也很喜歡到處走
[00:21:59.480 --> 00:22:01.080]  喜歡工作的人
[00:22:01.080 --> 00:22:03.800]  所以我聽人說過
[00:22:03.800 --> 00:22:05.680]  「進來教會工作很忙的」
[00:22:05.680 --> 00:22:07.400]  「所以你記得要放假」
[00:22:07.400 --> 00:22:09.160]  我當然放假了
[00:22:09.160 --> 00:22:12.480]  我跟當時的主任牧師何牧師說
[00:22:12.480 --> 00:22:14.040]  「我放兩個星期假」
[00:22:14.040 --> 00:22:16.200]  「我就會來教會工作了」
[00:22:16.200 --> 00:22:17.640]  然後何牧師就跟我說
[00:22:17.640 --> 00:22:20.040]  「兩個星期?不行」
[00:22:20.040 --> 00:22:22.360]  「你要放兩個月假」
[00:22:22.360 --> 00:22:24.120]  然後我說「兩個月?我在計算」
[00:22:24.120 --> 00:22:27.320]  「兩個月假去旅行?很貴的」
[00:22:27.320 --> 00:22:29.240]  他說「不是叫你去旅行」
[00:22:29.240 --> 00:22:32.000]  「兩個月是要預備你的生命」
[00:22:32.000 --> 00:22:35.200]  「去迎接神給你新的一頁」
[00:22:35.200 --> 00:22:36.600]  我說「但我想不明白」
[00:22:36.600 --> 00:22:39.640]  「兩個月有甚麼好做呢」
[00:22:39.640 --> 00:22:44.200]  他說有一個我從沒想過的提議
[00:22:44.200 --> 00:22:49.160]  他說「你就拿你的神學書逐科重溫」
[00:22:49.160 --> 00:22:50.200]  「所以大興姐妹」
[00:22:50.200 --> 00:22:51.880]  「當你放假的時候」
[00:22:51.880 --> 00:22:56.760]  「你記得你也要拿回港道逐篇重溫」
[00:22:56.760 --> 00:23:00.840]  「小組查過經的逐篇又去重溫」
[00:23:00.840 --> 00:23:03.520]  聽完之後我心想
[00:23:03.520 --> 00:23:04.880]  我真的沒想過
[00:23:04.880 --> 00:23:08.000]  這是我放假的節目
[00:23:08.000 --> 00:23:09.720]  但是我謙卑神父說
[00:23:09.720 --> 00:23:11.920]  「好吧,我記住」
[00:23:11.920 --> 00:23:14.200]  我自己在職場裡
[00:23:14.200 --> 00:23:16.440]  其實職場有很多會開
[00:23:16.440 --> 00:23:18.360]  所以經常被同事取笑我
[00:23:18.360 --> 00:23:19.960]  我是一個開會機器
[00:23:19.960 --> 00:23:23.120]  還有很多WhatsApp、E-mail
[00:23:23.120 --> 00:23:25.800]  但是當離開職場那一刻的時候
[00:23:25.800 --> 00:23:28.320]  我逐個逐個公司的群組
[00:23:28.320 --> 00:23:29.600]  我要離開
[00:23:29.600 --> 00:23:31.280]  我沒想過的是
[00:23:31.280 --> 00:23:32.360]  原來我裡面
[00:23:32.360 --> 00:23:35.760]  我都有一份很莫名其妙的失落感
[00:23:35.760 --> 00:23:38.240]  我會問我是誰呢
[00:23:38.240 --> 00:23:39.720]  我好像跟這間公司
[00:23:39.720 --> 00:23:43.040]  跟這群人已經再沒有關係的時候
[00:23:43.040 --> 00:23:45.960]  那份很難解釋的失落感是怎樣的
[00:23:45.960 --> 00:23:49.160]  然後在放假的裡面
[00:23:49.160 --> 00:23:51.880]  當然要去旅行
[00:23:51.880 --> 00:23:53.360]  我也有去旅行
[00:23:53.360 --> 00:23:55.240]  我又約朋友吃飯
[00:23:55.240 --> 00:23:58.560]  我又去做一些平時我上班很忙
[00:23:58.560 --> 00:24:00.080]  我沒時間做的事
[00:24:00.080 --> 00:24:02.880]  包括我老公經常說我不煮飯給他吃
[00:24:02.880 --> 00:24:05.320]  那兩個月我就煮了很多頓飯
[00:24:05.320 --> 00:24:08.760]  不過總會有些時間你要面對自己
[00:24:08.760 --> 00:24:12.120]  我就想起牧師對我的提醒
[00:24:12.120 --> 00:24:13.160]  就是什麼呢
[00:24:13.160 --> 00:24:14.800]  拿回神學的書
[00:24:14.800 --> 00:24:16.360]  續課重溫
[00:24:16.360 --> 00:24:18.280]  那我就由《馬太福音》開始
[00:24:18.280 --> 00:24:20.520]  一邊看一邊看一邊看
[00:24:20.520 --> 00:24:22.920]  看到寶羅書信
[00:24:22.920 --> 00:24:26.960]  我看到寶羅他自己是坐牢的時候一個人
[00:24:26.960 --> 00:24:30.360]  我看到寶羅他身體上面很多的需要
[00:24:30.360 --> 00:24:31.800]  但是身邊都沒有人
[00:24:31.800 --> 00:24:33.920]  他的同伴都沒有在一起的時候
[00:24:33.920 --> 00:24:34.640]  我在想
[00:24:34.640 --> 00:24:36.920]  其實如果你說論那個孤獨感
[00:24:36.920 --> 00:24:38.040]  論那個失落感
[00:24:38.040 --> 00:24:40.080]  我相信寶羅比我更重要
[00:24:40.080 --> 00:24:41.480]  更嚴重
[00:24:41.480 --> 00:24:44.320]  但是寶羅他為什麼可以寫得這麼厲害呢
[00:24:44.320 --> 00:24:46.080]  他寫的書信說什麼
[00:24:46.080 --> 00:24:46.880]  鼓勵人的嗎
[00:24:46.880 --> 00:24:48.800]  你常常喜樂
[00:24:48.800 --> 00:24:52.040]  你自己喜樂你才鼓勵到別人喜樂
[00:24:52.040 --> 00:24:53.800]  那我就在想
[00:24:53.800 --> 00:24:56.800]  寶羅為什麼可以這麼厲害呢
[00:24:56.800 --> 00:24:58.480]  接著我一邊看的時候
[00:24:58.480 --> 00:25:00.280]  寶羅的一句說話
[00:25:00.280 --> 00:25:03.280]  成為我一個很大的鼓勵和提醒
[00:25:03.280 --> 00:25:04.560]  那句說話就是
[00:25:04.560 --> 00:25:05.280]  寶羅說
[00:25:05.280 --> 00:25:09.880]  我沒有違背從天上來的意象
[00:25:09.880 --> 00:25:13.600]  我沒有違背那從天上來的意象
[00:25:13.600 --> 00:25:15.160]  於是我就明白
[00:25:15.160 --> 00:25:17.960]  原來寶羅為什麼可以這麼厲害呢
[00:25:17.960 --> 00:25:20.080]  不是因為寶羅他自己厲害
[00:25:20.080 --> 00:25:24.520]  而是寶羅他進到他跟神好心的關係的時候
[00:25:24.520 --> 00:25:27.360]  他會視他人生他遇到的每一個人
[00:25:27.360 --> 00:25:28.160]  每一件事
[00:25:28.160 --> 00:25:29.600]  每一個困難
[00:25:29.600 --> 00:25:32.800]  其實神是要用這些人生的歷練
[00:25:32.800 --> 00:25:35.440]  去提升他預備他的人生
[00:25:35.440 --> 00:25:36.840]  去進入新一頁
[00:25:36.840 --> 00:25:38.400]  去提升他的生命
[00:25:38.400 --> 00:25:42.600]  讓他能夠準備好
[00:25:42.600 --> 00:25:44.520]  去承接神給他那份的意象
[00:25:44.520 --> 00:25:45.960]  那份的計劃
[00:25:45.960 --> 00:25:48.000]  於是我就得起心肝
[00:25:48.000 --> 00:25:49.240]  我就跟神說
[00:25:49.240 --> 00:25:50.160]  我說是
[00:25:50.160 --> 00:25:52.200]  放假要做些什麼呢
[00:25:52.200 --> 00:25:53.520]  當然我們要休息
[00:25:53.520 --> 00:25:54.520]  我們要去玩
[00:25:54.520 --> 00:25:55.200]  我們要見人
[00:25:55.200 --> 00:25:57.120]  但是更重要的就是
[00:25:57.120 --> 00:25:59.400]  我每一天八點鐘起床
[00:25:59.400 --> 00:26:01.360]  我拿著聖經
[00:26:01.360 --> 00:26:02.840]  我去看聖經
[00:26:02.840 --> 00:26:04.320]  我自己去研經
[00:26:04.320 --> 00:26:06.760]  我自己不停的去敬拜神
[00:26:06.760 --> 00:26:08.000]  起初不習慣
[00:26:08.000 --> 00:26:10.680]  起初覺得真的有點悶
[00:26:10.680 --> 00:26:12.360]  但是兩個月之後
[00:26:12.360 --> 00:26:13.640]  我發現的
[00:26:13.640 --> 00:26:15.320]  原來這一段時間
[00:26:15.320 --> 00:26:19.280]  我很享受是我跟神的二人時間
[00:26:19.280 --> 00:26:20.480]  我發現的
[00:26:20.480 --> 00:26:22.360]  原來在這段時間裡面
[00:26:22.360 --> 00:26:26.920]  我經歷的就好像聖經的安息年那樣
[00:26:26.920 --> 00:26:28.600]  我是進到跟神
[00:26:28.600 --> 00:26:29.280]  我跟神
[00:26:29.280 --> 00:26:30.640]  神與我的關係
[00:26:30.640 --> 00:26:34.600]  什麼叫得力再扶平成安穩呢
[00:26:34.600 --> 00:26:36.000]  不是去玩
[00:26:36.000 --> 00:26:39.040]  而是經歷神在我生命裡面
[00:26:39.040 --> 00:26:42.120]  對我的說話轉化我的眼界
[00:26:42.120 --> 00:26:43.600]  以至見我見到
[00:26:43.600 --> 00:26:45.360]  我每一天的生命
[00:26:45.360 --> 00:26:46.480]  好的東西
[00:26:46.480 --> 00:26:47.400]  不好的東西
[00:26:47.400 --> 00:26:48.680]  在神裡面
[00:26:48.680 --> 00:26:49.720]  都是祝福
[00:26:49.720 --> 00:26:52.280]  都是對我生命那份的預備
[00:26:52.280 --> 00:26:53.600]  所以大英姐妹
[00:26:53.600 --> 00:26:56.600]  我不知道大家今天的光景是怎樣
[00:26:56.600 --> 00:26:57.560]  可能你都會說
[00:26:57.560 --> 00:27:01.200]  我自己在一個人生的曠野裡面
[00:27:01.200 --> 00:27:03.880]  但是我會提議大家
[00:27:03.880 --> 00:27:07.000]  你不是任意地將自己的情緒
[00:27:07.000 --> 00:27:09.120]  去埋怨去發洩
[00:27:09.120 --> 00:27:10.400]  而是
[00:27:10.400 --> 00:27:13.920]  進到你跟神之間的獨處裡面
[00:27:13.920 --> 00:27:15.160]  你問問神
[00:27:15.160 --> 00:27:15.520]  神啊
[00:27:15.520 --> 00:27:18.280]  今天你要怎樣去提升我的生命
[00:27:18.280 --> 00:27:19.760]  好像摩西那樣
[00:27:19.760 --> 00:27:23.040]  提升祂的生命成為柔和謙卑的人
[00:27:23.040 --> 00:27:24.200]  又好像摩西那樣
[00:27:24.200 --> 00:27:26.200]  祂如果不在曠野的話
[00:27:26.200 --> 00:27:28.840]  祂怎樣懂得跟二百萬個
[00:27:28.840 --> 00:27:31.000]  以色列人在曠野度過
[00:27:31.000 --> 00:27:32.800]  祂以前就是舒舒服服
[00:27:32.800 --> 00:27:35.080]  在皇宮而已
[00:27:35.080 --> 00:27:37.880]  神祂今天給我們遇見的每一樣東西
[00:27:37.880 --> 00:27:39.280]  都是有意思
[00:27:39.280 --> 00:27:41.440]  曠野不是人生的終結
[00:27:41.440 --> 00:27:42.200]  曠野
[00:27:42.200 --> 00:27:44.880]  我們要帶著一個期待的心
[00:27:44.880 --> 00:27:48.000]  是神要帶我們去進到新的一頁
[00:27:48.000 --> 00:27:49.360]  而第三階段
[00:27:49.360 --> 00:27:52.760]  就是神帶領摩西去到更新的一頁
[00:27:52.760 --> 00:27:55.160]  但是同時間也是一個新的功課
[00:27:55.160 --> 00:27:56.960]  就是祂要去面對一個
[00:27:56.960 --> 00:27:59.480]  人不能夠滿足的孤島
[00:27:59.480 --> 00:28:02.040]  在第三階段的摩西
[00:28:02.040 --> 00:28:03.520]  祂已經八十歲
[00:28:03.520 --> 00:28:04.480]  祂不是逃犯
[00:28:04.480 --> 00:28:05.720]  祂是一個領袖
[00:28:05.720 --> 00:28:08.240]  祂帶領以色列人離開埃及
[00:28:08.240 --> 00:28:10.000]  進到加拿美地
[00:28:10.000 --> 00:28:11.440]  而我們也看到
[00:28:11.440 --> 00:28:13.480]  摩西在這個階段
[00:28:13.480 --> 00:28:14.640]  祂不是像以前那樣
[00:28:14.640 --> 00:28:16.640]  打算一個人去做
[00:28:16.640 --> 00:28:18.040]  神告訴他
[00:28:18.040 --> 00:28:20.160]  神祂喜悅的是一個身體
[00:28:20.160 --> 00:28:22.800]  一個群體的一起去服侍祂
[00:28:22.800 --> 00:28:26.520]  於是服侍摩西祂接受的是神為祂預備
[00:28:26.520 --> 00:28:27.400]  有亞倫
[00:28:27.400 --> 00:28:28.400]  有美麗暗
[00:28:28.400 --> 00:28:30.000]  成為祂的幫手
[00:28:30.000 --> 00:28:31.720]  在《彌加書》那裡
[00:28:31.720 --> 00:28:33.040]  神也是這樣去說
[00:28:33.040 --> 00:28:37.120]  祂說我曾將你們從埃及地領出來
[00:28:37.120 --> 00:28:39.640]  從作盧卜之家救贖你
[00:28:39.640 --> 00:28:42.560]  我也差遣摩西亞倫王美麗暗
[00:28:42.560 --> 00:28:44.840]  在你前面行
[00:28:44.840 --> 00:28:45.920]  弟兄姊妹
[00:28:45.920 --> 00:28:49.160]  今天我們繼續行我們屬靈的道路
[00:28:49.160 --> 00:28:50.560]  神告訴我們
[00:28:50.560 --> 00:28:52.040]  我們不是一個人
[00:28:52.040 --> 00:28:53.640]  神是為我們預備
[00:28:53.640 --> 00:28:54.960]  我們的同行者
[00:28:54.960 --> 00:28:56.760]  我們的友伴
[00:28:56.760 --> 00:28:57.440]  問題是
[00:28:57.440 --> 00:28:59.520]  我們願不願意張開雙手
[00:28:59.520 --> 00:29:02.720]  跟神為我們預備的同行者
[00:29:02.720 --> 00:29:03.880]  一起同行
[00:29:03.880 --> 00:29:06.200]  去看見神那份的榮耀
[00:29:06.200 --> 00:29:08.560]  但是在摩西的生命裡面
[00:29:08.560 --> 00:29:09.800]  我們又看到
[00:29:09.800 --> 00:29:11.040]  摩西祂說
[00:29:11.040 --> 00:29:11.880]  跟神說
[00:29:11.880 --> 00:29:14.760]  祂說管理這百姓的責任太重了
[00:29:14.760 --> 00:29:16.720]  我獨自擔當不起
[00:29:16.720 --> 00:29:17.760]  你這樣待我
[00:29:17.760 --> 00:29:19.600]  我若在你眼前蒙恩
[00:29:19.600 --> 00:29:21.440]  求你立時將我殺了
[00:29:21.440 --> 00:29:24.520]  不叫我見自己的苦情
[00:29:24.520 --> 00:29:25.680]  我們看到的就是
[00:29:25.680 --> 00:29:27.560]  帶著二百萬個以色列人
[00:29:27.560 --> 00:29:29.000]  真是不容易
[00:29:29.000 --> 00:29:30.200]  所以就算有
[00:29:30.200 --> 00:29:30.800]  阿倫
[00:29:30.800 --> 00:29:32.120]  就算有美麗暗
[00:29:32.120 --> 00:29:33.800]  在摩西的身邊
[00:29:33.800 --> 00:29:35.440]  這個責任重到
[00:29:35.440 --> 00:29:37.840]  就好像那個螢幕一樣
[00:29:37.840 --> 00:29:40.200]  石頭壓著那個人的肩膀
[00:29:40.200 --> 00:29:42.080]  我真是擔當不起了
[00:29:42.080 --> 00:29:45.280]  我好像是一個人去承擔的時候
[00:29:45.280 --> 00:29:47.680]  摩西的岳父又作出一個建議
[00:29:47.680 --> 00:29:48.240]  他說
[00:29:48.240 --> 00:29:49.000]  你知不知道
[00:29:49.000 --> 00:29:50.880]  你是需要一個團隊
[00:29:50.880 --> 00:29:52.880]  所以就要從百姓當中
[00:29:52.880 --> 00:29:54.600]  挑選有才能的人
[00:29:54.600 --> 00:29:56.160]  就是那些敬畏神
[00:29:56.160 --> 00:29:57.200]  誠實無妄
[00:29:57.200 --> 00:29:58.640]  恨不二思才的人
[00:29:58.640 --> 00:30:00.800]  你要派他們作千夫長
[00:30:00.800 --> 00:30:01.760]  百夫長
[00:30:01.760 --> 00:30:02.600]  五十夫長
[00:30:02.600 --> 00:30:03.280]  十夫長
[00:30:03.280 --> 00:30:04.720]  管理百姓
[00:30:04.720 --> 00:30:06.120]  神告訴我們
[00:30:06.120 --> 00:30:08.200]  我們要有一個團隊
[00:30:08.200 --> 00:30:10.600]  一起去服侍
[00:30:10.600 --> 00:30:12.240]  當這個階段的摩西
[00:30:12.240 --> 00:30:14.240]  我們看到祂不是一個人
[00:30:14.240 --> 00:30:16.120]  祂已經有祂的團隊
[00:30:16.120 --> 00:30:18.080]  但是
[00:30:18.080 --> 00:30:19.240]  祂一路經歷的時候
[00:30:19.240 --> 00:30:20.280]  祂發現
[00:30:20.280 --> 00:30:22.680]  原來人都是有限制
[00:30:22.680 --> 00:30:25.400]  就算口才多厲害的阿倫
[00:30:25.400 --> 00:30:27.040]  祂都是只不過把
[00:30:27.040 --> 00:30:29.240]  耶和華神和摩西說的話
[00:30:29.240 --> 00:30:31.360]  祂就這樣跟法老說
[00:30:31.360 --> 00:30:33.400]  祂做過最轟動的一件事
[00:30:33.400 --> 00:30:34.600]  我們會記得的
[00:30:34.600 --> 00:30:36.880]  就是做一個協辦人
[00:30:36.880 --> 00:30:39.640]  跟以色列一起拜金牛毒
[00:30:39.640 --> 00:30:40.600]  然後美麗岩呢
[00:30:40.600 --> 00:30:41.560]  很厲害
[00:30:41.560 --> 00:30:42.800]  她姐姐很厲害
[00:30:42.800 --> 00:30:44.600]  但是就因為她的驕傲
[00:30:44.600 --> 00:30:47.240]  她成為一個毀謗摩西的人
[00:30:47.240 --> 00:30:48.520]  並且這兩個人
[00:30:48.520 --> 00:30:50.400]  跟摩西最親近的人
[00:30:50.400 --> 00:30:53.800]  都比摩西更早離開這個世界
[00:30:53.800 --> 00:30:55.280]  所以摩西
[00:30:55.280 --> 00:30:56.640]  祂也慨嘆
[00:30:56.640 --> 00:30:59.200]  就好像螢光幕那個伯伯那樣
[00:30:59.200 --> 00:31:01.600]  那時候摩西已經年紀很大
[00:31:01.600 --> 00:31:03.000]  拿著個獎
[00:31:03.000 --> 00:31:04.480]  坐在那裡問神
[00:31:04.480 --> 00:31:05.200]  祂說
[00:31:05.200 --> 00:31:05.480]  神啊
[00:31:05.480 --> 00:31:07.760]  祢吩咐我做這麼多事的時候
[00:31:07.760 --> 00:31:09.760]  紅色字那幾個字就是
[00:31:09.760 --> 00:31:11.200]  究竟祢打發誰
[00:31:11.200 --> 00:31:13.200]  與我同去
[00:31:13.200 --> 00:31:15.000]  在我們人生的進程裡面
[00:31:15.000 --> 00:31:15.880]  我們的孤獨感
[00:31:15.880 --> 00:31:16.480]  我們發現
[00:31:16.480 --> 00:31:19.680]  原來人不能夠滿足的時候
[00:31:19.680 --> 00:31:20.960]  摩西問神
[00:31:20.960 --> 00:31:21.280]  神啊
[00:31:21.280 --> 00:31:24.120]  今天祢擺誰在我生命的裡面
[00:31:24.120 --> 00:31:25.240]  與我同去
[00:31:25.240 --> 00:31:29.800]  誰跟我走到直到最後呢
[00:31:29.800 --> 00:31:30.960]  而答案
[00:31:30.960 --> 00:31:32.960]  神祂自己親自跟摩西說
[00:31:32.960 --> 00:31:36.040]  我已經為祢預備了一個朋友
[00:31:36.040 --> 00:31:37.440]  跟祢一起走
[00:31:37.440 --> 00:31:39.160]  直到最後
[00:31:39.160 --> 00:31:40.040]  這個朋友
[00:31:40.040 --> 00:31:41.360]  也是我們今天
[00:31:41.360 --> 00:31:42.800]  我們讀的那段經文
[00:31:42.800 --> 00:31:46.000]  就是耶和華跟摩西面對面說話
[00:31:46.000 --> 00:31:49.000]  很像朋友一般的說話
[00:31:49.000 --> 00:31:50.960]  如果我們去看
[00:31:50.960 --> 00:31:52.680]  原文朋友
[00:31:52.680 --> 00:31:55.920]  朋友這裡說的是自由
[00:31:55.920 --> 00:31:56.920]  可能我們
[00:31:56.920 --> 00:31:59.920]  在我們自己的生活的場景裡面
[00:31:59.920 --> 00:32:01.640]  我們有很多朋友
