
[00:00:00.000 --> 00:00:04.240]  讓我們聽神的道義 才會同心共悟
[00:21:03.480 --> 00:21:07.320]  第5至10節裡面 有一個這樣的規矩
[00:21:07.320 --> 00:21:11.160]  說到原來猶太人 如果你的宗族裡面有一家人
[00:21:11.160 --> 00:21:14.880]  他們沒有辦法去延續他們家族的話
[00:21:14.880 --> 00:21:18.360]  你的近親就要幫他去娶他們的妻子
[00:21:18.360 --> 00:21:22.880]  然後生了孩子之後 歸入他的家庭裡面
[00:21:22.880 --> 00:21:27.800]  可能對今天來說 就不是很合邏輯了 是吧?
[00:21:27.800 --> 00:21:30.440]  我現在不是說現在 現在怎麼運用
[00:21:30.440 --> 00:21:34.360]  是另一個題目 但是在當日的時候
[00:21:34.360 --> 00:21:37.200]  以色列盟 希伯來人有條規矩
[00:21:37.200 --> 00:21:42.080]  他說我可以這樣做 不過還沒輪到我
[00:21:42.080 --> 00:21:45.880]  輪到誰呢? 另外一個人
[00:21:45.880 --> 00:21:51.280]  不如這樣吧 我看看上帝有什麼意思
[00:21:51.280 --> 00:21:56.520]  不過儘管按照上帝的工作 教導而去行事
[00:21:56.520 --> 00:22:00.760]  於是怎麼樣呢? 他第二天早上馬上去開一個大會
[00:22:00.760 --> 00:22:02.960]  然後在第4章裡面就說到
[00:22:02.960 --> 00:22:08.000]  他在城門裡面開會 看到這個應該是原本去救贖
[00:22:08.000 --> 00:22:12.240]  成為路德的一個好鄰舍
[00:22:12.240 --> 00:22:14.360]  幫助他延續他家聲的人
[00:22:14.360 --> 00:22:18.280]  接著就說 過來過來 第4章的第一節
[00:22:18.280 --> 00:22:22.880]  某人 你坐在這裡 然後開會討論這件事
[00:22:22.880 --> 00:22:25.040]  我覺得和合本有時候翻譯
[00:22:25.040 --> 00:22:29.960]  某人都不是那麼地道 如果用廣東話翻譯
[00:22:29.960 --> 00:22:33.600]  阿媽水 過來 坐在這裡有些事情跟你談
[00:22:33.600 --> 00:22:37.520]  是這個意思啊 一談到的時候
[00:22:37.520 --> 00:22:39.360]  他說 哇 是啊 這麼好啊
[00:22:39.360 --> 00:22:42.760]  廣東話叫很順啊 是吧?
[00:22:42.760 --> 00:22:47.720]  有個女士回來 她想賣了那個地圖
[00:22:47.720 --> 00:22:51.120]  只要你接受她的地圖 你買了就可以了
[00:22:51.120 --> 00:22:58.400]  他說 好啊 不錯啊 有利益 為什麼不拿走它?
[00:22:58.400 --> 00:23:01.000]  正所謂吃得不要浪費 是吧?
[00:23:01.000 --> 00:23:03.960]  這些思維我們從哪裡學回來的?
[00:23:03.960 --> 00:23:06.680]  是不是基督徒在聖經裡找回來的?
[00:23:06.680 --> 00:23:09.480]  不是 就是這些地方
[00:23:09.480 --> 00:23:16.040]  但是波亞斯說 沒錯 你可以這樣賣他的地
[00:23:16.040 --> 00:23:20.480]  不過你要娶他老婆啊 幫他延續他的家聲啊
[00:23:20.480 --> 00:23:25.080]  意思就是說 你娶了他 生了兒子不歸入你
[00:23:25.080 --> 00:23:28.480]  臨時怎麼做? 他說 那就別搞了
[00:23:28.480 --> 00:23:31.680]  不如我有我的打算 或者他有自己的情人
[00:23:31.680 --> 00:23:33.360]  我不知道了 聖經沒有介紹
[00:23:33.360 --> 00:23:37.840]  總之他的利益我要拿 不過要我承擔責任
[00:23:37.840 --> 00:23:43.320]  甚至生了一個兒子 不是我的 不要了
[00:23:43.320 --> 00:23:47.800]  弟兄姐妹 就來到我們今天這段聖經
[00:23:47.800 --> 00:23:55.680]  波亞斯就說 既然如此 你不肯啊 那不如我做吧
[00:23:55.680 --> 00:23:57.920]  弟兄姐妹 波亞斯做了些什麼?
[00:23:57.920 --> 00:24:00.640]  第四章十三節就說
[00:24:00.640 --> 00:24:04.760]  於是波亞斯娶了路德為妻 並與她同房
[00:24:04.760 --> 00:24:07.720]  耶華使她懷孕生了一個兒子
[00:24:07.720 --> 00:24:12.360]  有沒有留意在這段聖經裡面 多了一個人物出現了?
[00:24:12.360 --> 00:24:19.200]  那叫做耶和華 當屬神的子民
[00:24:19.200 --> 00:24:21.760]  有一個信服的人存在
[00:24:21.760 --> 00:24:25.840]  然後有一個願意為這個人作出犧牲
[00:24:25.840 --> 00:24:30.520]  上帝就在這裡運作 上帝怎麼運作?
[00:24:30.520 --> 00:24:34.640]  就是懷孕生子 生了個兒子之後怎麼樣?
[00:24:34.640 --> 00:24:36.560]  我們接著一會兒去看看
[00:24:36.560 --> 00:24:40.480]  不過我們可以在這裡去學會一件事
[00:24:40.480 --> 00:24:42.440]  哪一個是我們真正的鄰舍?
[00:24:42.440 --> 00:24:46.480]  或者我怎麼樣才能成為一個別人的好鄰舍?
[00:24:46.480 --> 00:24:50.480]  甚至作為一個基督徒的別人的好鄰舍呢?
[00:24:50.480 --> 00:24:54.840]  有兩個條件 第一
[00:24:54.840 --> 00:24:59.320]  你必須是一個完全信服的人
[00:24:59.320 --> 00:25:03.320]  在這裡這段聖經的代表者就是路德
[00:25:03.320 --> 00:25:07.920]  他完全信服 他信你 他就一定聽你說的話
[00:25:07.920 --> 00:25:11.320]  所以如果一個人信你 你說什麼他都說不是的
[00:25:11.320 --> 00:25:14.480]  不是的 那這個人就不是信你的
[00:25:14.480 --> 00:25:17.120]  但路德不是這樣的人 第一個條件
[00:25:17.120 --> 00:25:23.680]  完全100%相信 信服於給指示他的人
[00:25:23.680 --> 00:25:31.680]  第二 是願意為別人的好處而作出犧牲自己
[00:25:31.680 --> 00:25:34.680]  甚至自己可能要有一些付出的
[00:25:34.680 --> 00:25:37.920]  不是犧牲這麼簡單 要付出的
[00:25:37.920 --> 00:25:40.440]  在這裡的代表人物就是波華斯
[00:25:40.440 --> 00:25:47.560]  他是願意將他自己的人生短短幾十年的時間
[00:25:47.560 --> 00:25:51.160]  然後為了這個家庭 哪個家庭?
[00:25:51.160 --> 00:25:53.200]  以利米勒這個家庭
[00:25:53.200 --> 00:25:56.520]  原本叫做上主為王的家庭
[00:25:56.520 --> 00:25:59.800]  延續他們的家族
[00:25:59.800 --> 00:26:04.800]  弟兄姊妹 當有兩個這樣的條件存在
[00:26:04.800 --> 00:26:07.320]  在每一個基督徒身上的時候
[00:26:07.320 --> 00:26:11.280]  你就會成為別人的好侖者
[00:26:11.280 --> 00:26:16.120]  你就會成為別人的真正的陪伴者
[00:26:16.120 --> 00:26:19.480]  而在我們身邊的人 無論是弟兄姊妹也好
[00:26:19.480 --> 00:26:21.400]  或者不信主的人也好
[00:26:21.400 --> 00:26:23.280]  當你能夠這樣做的時候
[00:26:23.280 --> 00:26:26.080]  就能夠帶他回到上帝的面前
[00:26:26.080 --> 00:26:30.440]  這個正正就是這段聖經想要諷刺
[00:26:30.440 --> 00:26:34.200]  當時讀這本書的希伯來人
[00:26:34.200 --> 00:26:36.520]  由一個什麼人而成就?
[00:26:36.520 --> 00:26:44.400]  一個外邦女子叫做路德 屬於摩訶地的人
[00:26:44.400 --> 00:26:46.800]  她沒有什麼神的道理
[00:26:46.800 --> 00:26:49.600]  只是憑誰告訴她這麼多東西
[00:26:49.600 --> 00:26:53.240]  但是她信服 藉著上帝的工作
[00:26:53.240 --> 00:26:56.320]  成就了一個救恩的開始
[00:26:56.320 --> 00:26:57.280]  怎樣開始?
[00:26:57.280 --> 00:26:59.360]  就是我們今天所看的這段聖經
[00:26:59.360 --> 00:27:03.480]  從第十八節開始去介紹的這個族譜
[00:27:03.480 --> 00:27:06.200]  每一封族譜你一定要很小心去看
[00:27:06.200 --> 00:27:08.440]  第十八節我們一起讀 好嗎?
[00:27:08.440 --> 00:27:11.400]  我們先讀到第21節
[00:27:11.400 --> 00:27:14.600]  「法拉斯的後代記載下面
[00:27:14.600 --> 00:27:16.880]  法拉斯生希斯倫
[00:27:16.880 --> 00:27:18.480]  希斯倫生蘭
[00:27:18.480 --> 00:27:20.800]  蘭生阿米拿達
[00:27:20.800 --> 00:27:22.760]  阿米拿達生拿遜
[00:27:22.760 --> 00:27:24.360]  拿遜生撒門
[00:27:24.360 --> 00:27:26.040]  撒門生波亞斯
[00:27:26.040 --> 00:27:30.120]  波亞斯生俄比德」
[00:27:30.120 --> 00:27:33.400]  我還沒有讀最後一句
[00:27:33.400 --> 00:27:35.920]  因為我們只是先看著舊約
[00:27:35.920 --> 00:27:39.160]  先生俄比德
[00:27:39.160 --> 00:27:41.800]  生俄比德是什麼意思?
[00:27:41.800 --> 00:27:44.200]  俄比德這個名字原本是叫做
[00:27:44.200 --> 00:27:48.160]  「他來是服侍人的人」
[00:27:48.160 --> 00:27:52.240]  The one who come to serve
[00:27:52.240 --> 00:27:56.040]  他來只是去招呼服侍人而已
[00:27:56.040 --> 00:27:59.080]  但是他是因為這樣的緣故
[00:27:59.080 --> 00:28:03.240]  這個人成為了將來
[00:28:03.240 --> 00:28:06.520]  救主的賢族的家族的開端
[00:28:06.520 --> 00:28:08.560]  我們現在讀到第22節
[00:28:08.560 --> 00:28:11.280]  「俄比德生耶西
[00:28:11.280 --> 00:28:14.000]  耶西生大衛
[00:28:14.000 --> 00:28:17.520]  而救主就從大衛之派而上」
[00:28:17.520 --> 00:28:18.760]  請諮詢
[00:28:18.760 --> 00:28:20.760]  原來當我們有完全的順服
[00:28:20.760 --> 00:28:26.080]  和我們有犧牲作出付出的時候
[00:28:26.080 --> 00:28:27.920]  不計自己的利益
[00:28:27.920 --> 00:28:30.000]  只為對方的好處的時候
[00:28:30.000 --> 00:28:31.840]  按照上帝的說話
[00:28:31.840 --> 00:28:35.760]  可以成就上帝拯救的救恩
[00:28:35.760 --> 00:28:37.840]  我們為什麼要活在這個世界上?
[00:28:37.840 --> 00:28:43.240]  你為什麼要每個星期回來教會?
[00:28:43.240 --> 00:28:45.560]  是因為一個原因
[00:28:45.560 --> 00:28:49.360]  希望成就上帝的旨意
[00:28:49.360 --> 00:28:51.360]  所以因此我們要成為
[00:28:51.360 --> 00:28:54.440]  我們身邊的人的好鄰舍
[00:28:54.440 --> 00:28:57.120]  這兩個條件我們同意的
[00:28:57.120 --> 00:28:58.440]  好鄰舍這個字
[00:28:58.440 --> 00:29:05.360]  在聖經裏面出現過超過八次
[00:29:05.360 --> 00:29:09.320]  如果大家有機會去用電腦搜查的時候
[00:29:09.320 --> 00:29:11.040]  你看到二章二十節
[00:29:11.040 --> 00:29:12.440]  三章九節十二節
[00:29:12.440 --> 00:29:13.840]  四章一節 四章三節
[00:29:13.840 --> 00:29:15.960]  四章六節 四章八節 四章十四節
[00:29:15.960 --> 00:29:17.280]  都用了同一個字
[00:29:17.280 --> 00:29:21.640]  講到這個救主和好鄰舍
[00:29:21.640 --> 00:29:23.440]  其實做了一個對比
[00:29:23.440 --> 00:29:26.200]  和什麼人對比呢?
[00:29:26.200 --> 00:29:28.160]  都是在這段聖經裏面的
[00:29:28.160 --> 00:29:30.200]  從第一章就開始有的
[00:29:30.200 --> 00:29:35.120]  就是一班在伯利恆的鄉里
[00:29:35.120 --> 00:29:38.320]  鄉里是不是鄰舍?
[00:29:38.320 --> 00:29:40.040]  我住在Newmarket
[00:29:40.040 --> 00:29:42.760]  那條街叫做Fort Aker
[00:29:42.760 --> 00:29:47.280]  Fort Aker周圍那些就是我的鄰舍 是不是?
[00:29:47.280 --> 00:29:49.720]  這些鄰舍是什麼鄰舍?
[00:29:49.720 --> 00:29:51.920]  有沒有上帝的道理的鄰舍?
[00:29:51.920 --> 00:29:54.040]  我們看多一次 好不好?
[00:29:54.040 --> 00:29:55.800]  我們看回第一章
[00:29:55.800 --> 00:30:00.720]  這些鄰舍當這個拿俄米
[00:30:00.720 --> 00:30:05.360]  回到伯利恆的時候
[00:30:05.360 --> 00:30:07.720]  一見到他 他的回應是什麼呢?
[00:30:07.720 --> 00:30:10.280]  我們看一下一章十九節
[00:30:10.280 --> 00:30:11.520]  一章十九節說
[00:30:11.520 --> 00:30:14.840]  於是兩人就講到拿俄米和盧德
[00:30:14.840 --> 00:30:16.640]  回到伯利恆
[00:30:16.640 --> 00:30:18.240]  他們到了伯利恆的時候
[00:30:18.240 --> 00:30:21.200]  合乘的人都驚訝
[00:30:21.200 --> 00:30:23.120]  驚訝這個字是什麼意思呢?
[00:30:23.120 --> 00:30:25.200]  不是就這樣說 很害怕
[00:30:25.200 --> 00:30:28.520]  不是玩過山車 很可怕 不是這樣
[00:30:28.520 --> 00:30:33.720]  這個驚訝的意思是一種看不起的驚訝
[00:30:33.720 --> 00:30:37.240]  意思是什麼? 啊 回來啊
[00:30:37.240 --> 00:30:40.040]  是這種的表示
[00:30:40.040 --> 00:30:41.920]  這幫是什麼人呢?
[00:30:41.920 --> 00:30:44.440]  《和合本聖經》就寫了
[00:30:44.440 --> 00:30:48.160]  他們的他 用女字 哪個他呢?
[00:30:48.160 --> 00:30:50.920]  當然不只是女人 有多少個表現
[00:30:50.920 --> 00:30:53.440]  我相信今天的男人都有這樣的表現
[00:30:53.440 --> 00:30:57.920]  不過當時鄉里這幫女士就在那裡說話
[00:30:57.920 --> 00:31:00.720]  這幫女士沒有好東西說的
[00:31:00.720 --> 00:31:01.840]  因為去到第四章
[00:31:01.840 --> 00:31:04.400]  我們剛剛所看的這段聖經
[00:31:04.400 --> 00:31:07.120]  去到第十四節 又說話了
[00:31:07.120 --> 00:31:10.120]  又說什麼呢? 我們來看看 好不好?
[00:31:10.120 --> 00:31:14.560]  「夫人對那娥米說 耶華是應當稱重的
[00:31:14.560 --> 00:31:16.320]  因為今天沒有撇下你
[00:31:16.320 --> 00:31:18.320]  使你無至近之親屬
[00:31:18.320 --> 00:31:21.240]  願這孩子在以色列中得名聲
[00:31:21.240 --> 00:31:23.520]  他必提起你的精神 奉養你的腦
[00:31:23.520 --> 00:31:26.480]  因為是愛慕你的那兒婦所生的
[00:31:26.480 --> 00:31:29.840]  有這兒婦比七個兒子還好」
[00:31:29.840 --> 00:31:35.640]  好不好啊? 他們說的話 多好聽啊 是不是?
[00:31:35.640 --> 00:31:40.600]  如果你仔細去看看 西美上他所說的話
[00:31:40.600 --> 00:31:44.400]  充滿苦澀
[00:31:44.400 --> 00:31:48.200]  他們不是真心的去祝賀他
[00:31:48.200 --> 00:31:51.320]  為什麼我知道他不真心呢? 再看一句
[00:31:51.320 --> 00:31:53.920]  第十六節 他們這樣說
[00:31:53.920 --> 00:31:56.160]  「娥米就把孩子抱在懷中
[00:31:56.160 --> 00:31:59.560]  作了他的養母願文 是作了他的兒子」
[00:31:59.560 --> 00:32:03.520]  就是這個兒子歸了她 不是屬於波瓦斯的
[00:32:03.520 --> 00:32:07.800]  於是「鄰舍的婦人」又說話了
[00:32:07.800 --> 00:32:15.480]  「娥米得了孩子了 就給孩子起名叫娥彼得」
[00:32:15.480 --> 00:32:18.600]  不是祝賀他有個兒子
[00:32:18.600 --> 00:32:24.040]  而是祝賀了一個 這個人來有很長一段日子了
[00:32:24.040 --> 00:32:27.600]  有很長一段日子他做的 他來服侍人家的
[00:32:27.600 --> 00:32:30.960]  兄姐們 原來你身邊
[00:32:30.960 --> 00:32:36.320]  我身邊不是你身邊 原來娥彼得身邊是一幫這樣的人
[00:32:36.320 --> 00:32:40.680]  雖然是女士 但我相信包括一些男士的
[00:32:40.680 --> 00:32:44.000]  根本不喜悅見到這樣的情況
[00:32:44.000 --> 00:32:48.760]  我們今天基督徒會在這個世界身邊大把這樣的人
[00:32:48.760 --> 00:32:50.960]  你是不是跟著他們這樣走?
[00:32:50.960 --> 00:32:53.160]  你是不是跟著他們這樣的思維?
[00:32:53.160 --> 00:32:56.760]  用他們的邏輯跟著在這裡活動?
[00:32:56.760 --> 00:32:59.120]  如果是的話 兄姐們
[00:32:59.120 --> 00:33:02.400]  上帝就算你在他面前說多少感謝主
[00:33:02.400 --> 00:33:07.360]  Hallelujah 唱多少首詩歌 不是說詩班
[00:33:07.360 --> 00:33:10.720]  你唱得多美麗也好 講堂道講得多漂亮也好
[00:33:10.720 --> 00:33:16.920]  上帝根本不欣賞你 將你的心的動機藏起來
[00:33:16.920 --> 00:33:20.800]  從聖經裡面給我們看到一樣很重要的元素
[00:33:20.800 --> 00:33:26.320]  就是原來我們不是單單純找一個守望我的人
[00:33:26.320 --> 00:33:29.960]  而是我們應該自己去成為身邊的人的守望者
[00:33:29.960 --> 00:33:32.680]  縱然身邊的人未必是喜歡
[00:33:32.680 --> 00:33:36.680]  甚至他們未必是同意我們用上帝的動說話
[00:33:36.680 --> 00:33:41.760]  和原則去換 但我仍然願意為他們付出
[00:33:41.760 --> 00:33:44.480]  完全100%相信主的說話
[00:33:44.480 --> 00:33:48.240]  他說的話講多少 我就這樣相信
[00:33:48.240 --> 00:33:51.880]  這個才是真正的基督徒 真正的守望者
[00:33:51.880 --> 00:33:55.080]  而我們現在去做報道工作
[00:33:55.080 --> 00:33:58.960]  你知道很多人正在看我們的動機是什麼嗎?
[00:33:58.960 --> 00:34:03.120]  不是你表面有多漂亮
[00:34:03.120 --> 00:34:06.760]  曾經有一個這樣的故事 可能你也看過
[00:34:06.760 --> 00:34:10.200]  未必是真的 不過我知道有發生在英國
[00:34:10.200 --> 00:34:13.040]  就說到有一個牧師是新任牧者
[00:34:13.040 --> 00:34:17.240]  不是阿善牧師 沒有新的 他是新過的
[00:34:17.240 --> 00:34:19.840]  但是有一個新任的牧者就去了一間教會
[00:34:19.840 --> 00:34:24.520]  那間教會大約有五、六百人左右
[00:34:24.520 --> 00:34:27.920]  他就留意了這間教會很久
[00:34:27.920 --> 00:34:31.920]  做牧者不是來討好你的喜悅
[00:34:31.920 --> 00:34:34.000]  也不只是滿足你的需要
[00:34:34.000 --> 00:34:37.000]  所以這個不是做牧者的原動力
[00:34:37.000 --> 00:34:40.960]  做牧者最重要是你已經看到教會裏面的信徒
[00:34:40.960 --> 00:34:43.240]  他需要些什麼 而在上帝裏面
[00:34:43.240 --> 00:34:47.160]  能夠更履行上帝的要求 而幫你走這條路
[00:34:47.160 --> 00:34:51.640]  於是這個牧者決定在他犧牲的那一天
[00:34:51.640 --> 00:34:54.560]  他就裝扮成一個乞丐
[00:34:54.560 --> 00:34:57.200]  沿著一路走去教會的沿途
[00:34:57.200 --> 00:35:00.920]  很多會友在路邊很開心 又說Hallelujah
[00:35:00.920 --> 00:35:03.080]  感謝主 主怎麼祝福我
[00:35:03.080 --> 00:35:05.200]  我帶領我得到多少福氣
[00:35:05.200 --> 00:35:09.280]  為我怎麼解決我的疑問 或者醫好我的病
[00:35:09.280 --> 00:35:11.920]  他聽了很多 但是當他走的時候
[00:35:11.920 --> 00:35:18.040]  他跟那些人說 可不可以給我一點錢
[00:35:18.040 --> 00:35:22.280]  那些人看到他馬上避開
[00:35:22.280 --> 00:35:26.040]  他於是乎繼續走進去這個教會
[00:35:26.040 --> 00:35:28.720]  進到門口的時候 那些師士在哪裏
[00:35:28.720 --> 00:35:32.760]  我們的師士都不見了 不敢聽
[00:35:32.760 --> 00:35:36.600]  那些師士就說 你坐後面
[00:35:36.600 --> 00:35:39.600]  然後坐到周圍沒有一個人坐靠近他
[00:35:39.600 --> 00:35:41.720]  全部人都坐在前面
[00:35:41.720 --> 00:35:47.800]  教會唱詩歌 大家Hallelujah Amen
[00:35:47.800 --> 00:35:50.600]  然後教會的主席就上來說
[00:35:50.600 --> 00:35:55.480]  今天我想介紹我們新任的牧者給大家認識
[00:35:55.480 --> 00:35:58.960]  然後這個牧者就是剛才所說的乞丐
[00:35:58.960 --> 00:36:03.000]  大家都鄙視的乞丐就走到他們面前
[00:36:03.000 --> 00:36:05.000]  就跟他們這樣說
[00:36:05.000 --> 00:36:07.920]  很高興能夠來到大家當中去牧養
[00:36:07.920 --> 00:36:11.640]  這一間教會的中弟姐妹
[00:36:11.640 --> 00:36:16.840]  我想分享一下我今天早上從門口走進來的經驗
[00:36:16.840 --> 00:36:19.760]  她分享了大約十多分鐘之後
[00:36:19.760 --> 00:36:23.400]  將每一件事 每一個人怎樣對待他
[00:36:23.400 --> 00:36:27.760]  然後告訴他 然後結束就是這樣說
[00:36:27.760 --> 00:36:32.400]  她說 我今天的講道講完了
[00:36:32.400 --> 00:36:35.440]  我希望大家用這個星期的時間
[00:36:35.440 --> 00:36:39.440]  不是每天一點鐘就祈禱一次
[00:36:39.440 --> 00:36:43.040]  整個星期思想一下
[00:36:43.040 --> 00:36:46.480]  有些什麼是你靈命裏面的問題
[00:36:46.480 --> 00:36:49.800]  下個星期我想再見到大家
[00:36:49.800 --> 00:36:53.880]  各位姐妹 這個故事想說些什麼呢?
[00:36:53.880 --> 00:36:58.560]  其實我們不經不覺受到周圍的環境在影響我們
[00:36:58.560 --> 00:37:00.080]  我們究竟叫做基督徒
[00:37:00.080 --> 00:37:01.880]  是不是在活著一個基督徒的生命?
[00:37:01.880 --> 00:37:04.640]  我們想成為別人的守望者
[00:37:04.640 --> 00:37:06.320]  成為別人的好鄰舍
[00:37:06.320 --> 00:37:08.960]  甚至我們成為好像聖經裏面所說的
[00:37:08.960 --> 00:37:11.360]  好撒瑪利亞一樣
[00:37:11.360 --> 00:37:13.080]  但是其實在裏面會不會有一種
[00:37:13.080 --> 00:37:16.200]  屬靈的驕傲在我們當中呢?
[00:37:16.200 --> 00:37:20.760]  我們有沒有在這些地方上面多用功夫呢?
[00:37:20.760 --> 00:37:23.920]  不是你有這個問題這麼簡單 我都有
[00:37:23.920 --> 00:37:29.680]  所以我盼望這段聖經成為我們不斷的提醒
[00:37:29.680 --> 00:37:31.680]  我們每一個人都是軟弱的
[00:37:31.680 --> 00:37:33.680]  我們活在一個充滿罪惡
[00:37:33.680 --> 00:37:36.440]  不相信主導的世界裏面
[00:37:36.440 --> 00:37:38.680]  但是我們最重要的一件事
[00:37:38.680 --> 00:37:41.080]  繼續秉持主的道理
[00:37:41.080 --> 00:37:43.440]  完全信服在主的裏面
[00:37:43.440 --> 00:37:46.080]  甚至願意犧牲為別人的好處
[00:37:46.080 --> 00:37:49.080]  得著上帝 得著救恩的緣故
[00:37:49.080 --> 00:37:50.920]  我們願意付出
[00:37:50.920 --> 00:37:54.720]  這樣的生命才是主所欣賞的生命
[00:37:54.720 --> 00:37:56.720]  讓我們重新讀一讀
[00:37:56.720 --> 00:38:03.760]  親愛的主 我們在天上的父母
[00:38:03.760 --> 00:38:07.360]  我知道你明白我們的軟弱
[00:38:07.360 --> 00:38:13.360]  但是你都很嚴肅地去讓我們去面對我們的軟弱
[00:38:13.360 --> 00:38:16.920]  感謝你 感謝你賜聖靈給我們
[00:38:16.920 --> 00:38:20.880]  因此我們不是單憑自己的知識
[00:38:20.880 --> 00:38:22.880]  不是單憑自己的力量
[00:38:22.880 --> 00:38:27.000]  而是有上帝你與我們同在
[00:38:27.000 --> 00:38:29.000]  求你的幫助
[00:38:29.000 --> 00:38:34.280]  讓你的兒子的說話、他的教訓、他的見證
[00:38:34.280 --> 00:38:36.400]  成為我們今天每一個基督徒
[00:38:36.400 --> 00:38:40.200]  活在地上的很重要的基石
[00:38:40.200 --> 00:38:42.680]  明白怎樣去不斷點醒
[00:38:42.680 --> 00:38:44.680]  使我們能夠成為一個
[00:38:44.680 --> 00:38:47.240]  能夠不住更新而變化
[00:38:47.240 --> 00:38:53.000]  能夠測驗上帝善良、純全、賀喜悅的一個信徒
[00:38:53.000 --> 00:38:56.000]  成為我們身邊的人好的輪舍
[00:38:56.000 --> 00:38:57.600]  彼此守望
[00:38:57.600 --> 00:39:00.600]  直往天路而奔走
[00:39:00.600 --> 00:39:02.080]  求你與我們同在
[00:39:02.080 --> 00:39:03.400]  聽我們禱告
[00:39:03.400 --> 00:39:04.960]  聽我們的祈求
[00:39:04.960 --> 00:39:07.560]  奉靠主耶穌得聖靈自救
[00:39:07.560 --> 00:39:09.560]  阿們
