
[00:00:00.000 --> 00:00:04.280]  各位電影主媒平安 我是劉兆康牧師
[00:22:14.440 --> 00:22:17.440]  當我們被神的愛激勵的時候
[00:22:17.440 --> 00:22:21.440]  我們就會去行大使命
[00:22:21.440 --> 00:22:23.440]  而且神應許
[00:22:23.440 --> 00:22:25.440]  當你去遵行的時候
[00:22:25.440 --> 00:22:28.440]  我常與你們同在
[00:22:28.440 --> 00:22:31.440]  我在你們的裡面
[00:22:31.440 --> 00:22:33.440]  我會撇下你們
[00:22:33.440 --> 00:22:39.440]  我會與你們同在直到我再回來
[00:22:39.440 --> 00:22:44.440]  所以我們很需要仰望聖靈的工作
[00:22:44.440 --> 00:22:46.440]  祂與我們同行
[00:22:46.440 --> 00:22:48.440]  祂會加力給我們
[00:22:48.440 --> 00:22:50.440]  所以聖經裡面有很多節
[00:22:50.440 --> 00:22:52.440]  聖經說不是依靠勢力
[00:22:52.440 --> 00:22:54.440]  不是依靠才能
[00:22:54.440 --> 00:22:56.440]  而是依靠我的令
[00:22:56.440 --> 00:22:58.440]  方能成事
[00:22:58.440 --> 00:23:03.440]  我都很多時候被邀請去講一些報道會
[00:23:03.440 --> 00:23:07.440]  我們這些講員都會很大壓力
[00:23:07.440 --> 00:23:10.440]  因為到最後你要呼召
[00:23:10.440 --> 00:23:12.440]  有沒有人舉手
[00:23:12.440 --> 00:23:16.440]  有沒有哪位你感動的決心信靠耶穌
[00:23:16.440 --> 00:23:18.440]  請你舉手
[00:23:18.440 --> 00:23:20.440]  看到就可以放下
[00:23:20.440 --> 00:23:22.440]  我很久都沒有人舉
[00:23:22.440 --> 00:23:24.440]  於是我們就說
[00:23:24.440 --> 00:23:26.440]  再唱一次詩
[00:23:26.440 --> 00:23:28.440]  又再呼召
[00:23:28.440 --> 00:23:30.440]  還是沒有人舉
[00:23:30.440 --> 00:23:32.440]  怎麼辦呢?交代不了
[00:23:32.440 --> 00:23:34.440]  各位千萬不要這樣想
[00:23:34.440 --> 00:23:36.440]  因為我們的責任
[00:23:36.440 --> 00:23:39.440]  只是講座福音
[00:23:39.440 --> 00:23:45.440]  叫人信主的是神的靈在工作
[00:23:45.440 --> 00:23:47.440]  有時我們是做撒種那個
[00:23:47.440 --> 00:23:49.440]  有時我們是做收割那個
[00:23:49.440 --> 00:23:51.440]  為什麼那個人舉手
[00:23:51.440 --> 00:23:54.440]  原來十幾年前已經很多人向他傳福音
[00:23:54.440 --> 00:23:56.440]  他一直不信
[00:23:56.440 --> 00:23:58.440]  不過那天不知道為什麼就戳到他
[00:23:58.440 --> 00:24:00.440]  他就信了
[00:24:00.440 --> 00:24:02.440]  不是你有什麼
[00:24:02.440 --> 00:24:04.440]  不是你有什麼本事
[00:24:04.440 --> 00:24:06.440]  所以不是依靠才能
[00:24:06.440 --> 00:24:08.440]  不是依靠能力
[00:24:08.440 --> 00:24:11.440]  我們只不過是一個器皿
[00:24:11.440 --> 00:24:13.440]  交在神的手中
[00:24:13.440 --> 00:24:16.440]  隨他來任用
[00:24:16.440 --> 00:24:18.440]  所以我希望各位
[00:24:18.440 --> 00:24:22.440]  你對聖靈帶著一個開放的心
[00:24:22.440 --> 00:24:24.440]  你讓神的靈引導你
[00:24:24.440 --> 00:24:27.440]  我們一起努力去完成
[00:24:27.440 --> 00:24:31.440]  耶穌基督給我們的五重吩咐
[00:24:31.440 --> 00:24:34.440]  往普天下去傳福音
[00:24:34.440 --> 00:24:38.440]  使萬民作我的門徒
[00:24:38.440 --> 00:24:40.440]  第一作門徒
[00:24:40.440 --> 00:24:42.440]  第二你要悔改
[00:24:42.440 --> 00:24:44.440]  第三你要認罪
[00:24:44.440 --> 00:24:46.440]  第四你要加入教會
[00:24:46.440 --> 00:24:50.440]  第五在《使徒行傳》裡面說
[00:24:50.440 --> 00:24:53.440]  但聖靈降臨在你們身上
[00:24:53.440 --> 00:24:55.440]  你們就必得著能力
[00:24:55.440 --> 00:24:58.440]  要往普天下去直到地極
[00:24:58.440 --> 00:25:00.440]  作耶穌的見證
[00:25:00.440 --> 00:25:04.440]  讓你和我都成為耶穌基督的見證人
[00:25:04.440 --> 00:25:09.440]  我們起來一起為主工作
[00:25:09.440 --> 00:25:11.440]  阿們
