
[00:00:00.000 --> 00:00:02.800]  我們說的題目
[00:17:05.520 --> 00:17:09.120]  告訴你究竟我們應該怎樣去看新舊約
[00:17:09.120 --> 00:17:12.400]  你會發現我們總共有
[00:17:12.400 --> 00:17:13.600]  過了今天
[00:17:13.600 --> 00:17:15.520]  這個就是一個介紹
[00:17:15.520 --> 00:17:18.960]  我們應該是會有七堂的
[00:17:18.960 --> 00:17:21.640]  但是你看一下我們只有五本書
[00:17:21.640 --> 00:17:23.880]  哪裡會有七堂呢?我告訴你
[00:17:23.880 --> 00:17:26.920]  第一堂就叫做《創世記》50章
[00:17:26.920 --> 00:17:29.120]  有一個題目
[00:17:29.120 --> 00:17:33.120]  題目叫做《墮落救贖三部曲》
[00:17:33.120 --> 00:17:35.160]  其實應該可以說是
[00:17:35.160 --> 00:17:38.840]  創造、墮落、救贖三部曲
[00:17:38.840 --> 00:17:40.480]  為什麼是三部曲呢?
[00:17:40.480 --> 00:17:43.120]  你一會兒下個星期回來的時候
[00:17:43.120 --> 00:17:44.400]  你就會知道
[00:17:44.400 --> 00:17:46.880]  第二個是《出埃及記》
[00:17:46.880 --> 00:17:50.960]  我的題目叫做《偶像之家逃生記》
[00:17:50.960 --> 00:17:52.200]  《偶像之家逃生記》
[00:17:52.200 --> 00:17:54.440]  《出埃及記》的問題
[00:17:54.440 --> 00:17:57.760]  就不是單單是因為他們奴役
[00:17:57.760 --> 00:17:58.960]  身體上的奴役
[00:17:58.960 --> 00:18:01.280]  需要上帝的拯救
[00:18:01.280 --> 00:18:02.560]  更大的問題
[00:18:02.560 --> 00:18:04.080]  《出埃及記》更大的問題
[00:18:04.080 --> 00:18:05.880]  是偶像
[00:18:05.880 --> 00:18:07.800]  如果你讀過聖經
[00:18:07.800 --> 00:18:10.080]  或者你比較熟悉聖經
[00:18:10.080 --> 00:18:12.960]  你都知道《出埃及記》在整本聖經裡面
[00:18:12.960 --> 00:18:15.600]  是非常非常重要的一本書
[00:18:15.600 --> 00:18:18.600]  基本上你去到後期的舊約聖經
[00:18:18.600 --> 00:18:20.280]  以至新約聖經
[00:18:20.280 --> 00:18:23.200]  不斷重演、不斷去講述的
[00:18:23.200 --> 00:18:26.760]  都是和《出埃及記》很有關係的事情
[00:18:26.760 --> 00:18:28.200]  無論是過紅海
[00:18:28.200 --> 00:18:29.840]  無論是十誡那些東西
[00:18:29.840 --> 00:18:30.920]  不斷重複的
[00:18:30.920 --> 00:18:33.680]  所以《出埃及記》在創出的紋身裡面
[00:18:33.680 --> 00:18:37.080]  我可以說是佔有一個頗為重要的角色
[00:18:37.080 --> 00:18:38.720]  因為後面那些東西
[00:18:38.720 --> 00:18:41.200]  都是和《出埃及記》有關係的
[00:18:41.200 --> 00:18:44.880]  所以我們會有三堂講《出埃及記》的
[00:18:44.880 --> 00:18:46.240]  所以你可以想
[00:18:46.240 --> 00:18:48.360]  第一堂就是《創世記》
[00:18:48.360 --> 00:18:50.440]  第二二A、B、C
[00:18:50.440 --> 00:18:51.800]  就是《出埃及記》了
[00:18:51.800 --> 00:18:53.800]  我們會在A、B、C講什麼呢
[00:18:53.800 --> 00:18:57.240]  二A就是第一堂的《出埃及記》
[00:18:57.240 --> 00:18:59.160]  是會講十宰
[00:18:59.160 --> 00:19:01.600]  十宰究竟是講些什麼
[00:19:01.600 --> 00:19:02.600]  究竟要做些什麼
[00:19:02.600 --> 00:19:04.880]  為什麼上帝要行十宰
[00:19:04.880 --> 00:19:07.320]  第二講十誡
[00:19:07.320 --> 00:19:08.080]  你有沒有發覺
[00:19:08.080 --> 00:19:10.400]  其實《出埃及記》裡面就給你兩個選擇的
[00:19:10.400 --> 00:19:12.560]  你一是十宰一是十誡
[00:19:12.560 --> 00:19:13.640]  其實是沒有選擇的
[00:19:13.640 --> 00:19:16.680]  埃及人和以色列人的分別就是
[00:19:16.680 --> 00:19:18.040]  一個領受了十宰
[00:19:18.040 --> 00:19:20.440]  另一個領受了十誡
[00:19:20.440 --> 00:19:23.560]  我不是告訴你兩個都很慘
[00:19:23.560 --> 00:19:24.760]  其實不慘
[00:19:24.760 --> 00:19:26.440]  一個是詛咒
[00:19:26.440 --> 00:19:28.240]  十宰固然是詛咒
[00:19:28.240 --> 00:19:31.040]  你不要想十誡都是詛咒
[00:19:31.040 --> 00:19:32.160]  如果我問你
[00:19:32.160 --> 00:19:33.440]  上帝給你十誡好不好
[00:19:33.440 --> 00:19:35.240]  你看看十誡有多難
[00:19:35.240 --> 00:19:36.040]  你覺得很難
[00:19:36.040 --> 00:19:36.840]  你覺得巧事
[00:19:36.840 --> 00:19:37.560]  不是
[00:19:37.560 --> 00:19:39.080]  十誡是好東西
[00:19:39.080 --> 00:19:41.520]  十誡是福氣
[00:19:41.520 --> 00:19:43.120]  我們怎麼明白十誡呢
[00:19:43.120 --> 00:19:45.520]  當然一堂就明白不了十誡
[00:19:45.520 --> 00:19:47.880]  可能我們講一個系列的道
[00:19:47.880 --> 00:19:51.560]  可能都要半年才講完十誡
[00:19:51.560 --> 00:19:53.760]  但是我們會嘗試
[00:19:53.760 --> 00:19:57.280]  去明白究竟十誡是什麼
[00:19:57.280 --> 00:20:00.920]  第三堂我會跟你講回望
[00:20:00.920 --> 00:20:01.600]  你有沒有發覺
[00:20:01.600 --> 00:20:03.920]  當你去看《出埃及記》的時候
[00:20:03.920 --> 00:20:05.200]  《出埃及記》有四十章
[00:20:05.200 --> 00:20:06.920]  其實是剛剛好
[00:20:06.920 --> 00:20:13.240]  大概一半是講很多《出埃及記》的東西
[00:20:13.240 --> 00:20:16.120]  接著後面那半是超悶的
[00:20:16.120 --> 00:20:17.760]  是講回望的
[00:20:17.760 --> 00:20:19.840]  講回望應該要怎麼做
[00:20:19.840 --> 00:20:21.360]  那些很仔細的東西
[00:20:21.360 --> 00:20:23.160]  還要講兩次
[00:20:23.160 --> 00:20:25.120]  所以真的悶到抽筋
[00:20:25.120 --> 00:20:28.680]  但是這麼長的篇幅講回望
[00:20:28.680 --> 00:20:32.960]  也代表了回望其實是一個很重要的東西
[00:20:32.960 --> 00:20:34.680]  回望究竟是什麼呢
[00:20:34.680 --> 00:20:36.680]  我們希望有一堂會講回望
[00:20:36.680 --> 00:20:40.160]  所以十哉十誡回望
[00:20:40.160 --> 00:20:45.680]  我們可以將《出埃及記》講完
[00:20:45.680 --> 00:20:48.400]  接著我們會一堂講《利美記》
[00:20:48.400 --> 00:20:49.680]  也是挺困難的
[00:20:49.680 --> 00:20:51.640]  《利美記》的題目叫做
[00:20:51.640 --> 00:20:54.600]  聖潔君王保衛者
[00:20:54.600 --> 00:20:55.800]  如果有人問你
[00:20:55.800 --> 00:20:58.560]  假設《利美記》是講利美人
[00:20:58.560 --> 00:21:02.600]  雖然《利美記》裡面是講利美人當中的祭司
[00:21:02.600 --> 00:21:03.840]  如果有人問你
[00:21:03.840 --> 00:21:05.480]  利美人做些什麼的
[00:21:05.480 --> 00:21:07.080]  你會怎麼想呢
[00:21:07.080 --> 00:21:09.320]  我們通常的想法可能是
[00:21:09.320 --> 00:21:11.560]  利美人就是獻祭給上帝
[00:21:11.560 --> 00:21:13.760]  在教會裏面幫幫忙
[00:21:13.760 --> 00:21:16.440]  帶領以色列人去敬拜上帝
[00:21:16.440 --> 00:21:18.920]  或者我們覺得利美人是祈禱的
[00:21:18.920 --> 00:21:20.000]  在新約裏面
[00:21:20.000 --> 00:21:22.720]  你記得耶穌那個撒瑪利亞
[00:21:22.720 --> 00:21:23.920]  那個什麼的
[00:21:23.920 --> 00:21:26.240]  好撒瑪利亞人故事裏面
[00:21:26.240 --> 00:21:28.080]  有一個行經的利美人
[00:21:28.080 --> 00:21:29.240]  擺明玩他
[00:21:29.240 --> 00:21:32.360]  利美人應該是仁慈地
[00:21:32.360 --> 00:21:35.360]  慈悲地去關心人
[00:21:35.360 --> 00:21:38.280]  所以我們通常想利美人就是敬拜
[00:21:38.280 --> 00:21:44.840]  想他們去扶持人去禱告
[00:21:44.840 --> 00:21:46.600]  但有沒有想過聖經裏面的利美人
[00:21:46.600 --> 00:21:47.840]  究竟是做些什麼的
[00:21:47.840 --> 00:21:49.120]  我給了這個題目叫做
[00:21:49.120 --> 00:21:51.680]  聖潔君王保衛者
[00:21:51.680 --> 00:21:55.560]  其實背後有一個故事
[00:21:55.560 --> 00:21:56.880]  這個故事我不知道你記不記得
[00:21:56.880 --> 00:21:58.560]  在《春埃及記》裏面
[00:21:58.560 --> 00:22:01.080]  第32章
[00:22:01.080 --> 00:22:07.240]  當摩西上了山去和上帝拿十戒的時候
[00:22:07.240 --> 00:22:09.680]  以色列人在下面做什麼
[00:22:09.680 --> 00:22:11.200]  他們在那裏
[00:22:11.200 --> 00:22:13.320]  做了一個新的偶像
[00:22:13.320 --> 00:22:15.480]  那個偶像叫做金牛族
[00:22:15.480 --> 00:22:17.120]  於是摩西下來
[00:22:17.120 --> 00:22:20.360]  生氣到將十戒扔爛了
[00:22:20.360 --> 00:22:24.200]  然後那個故事是怎樣結局的
[00:22:24.200 --> 00:22:25.520]  你記不記得
[00:22:25.520 --> 00:22:26.880]  有一段說話
[00:22:26.880 --> 00:22:31.160]  摩西說誰在耶和華這邊
[00:22:31.160 --> 00:22:33.760]  於是哪班人站出來
[00:22:33.760 --> 00:22:35.000]  利美人站出來
[00:22:35.000 --> 00:22:36.120]  利美人就站出來
[00:22:36.120 --> 00:22:37.120]  We are on the Lord's side
[00:22:37.120 --> 00:22:38.640]  我們是耶和華的人
[00:22:38.640 --> 00:22:40.480]  然後摩西叫他們做什麼
[00:22:40.480 --> 00:22:42.200]  不是叫他們祈禱
[00:22:42.200 --> 00:22:44.400]  是叫他們拿刀
[00:22:44.400 --> 00:22:46.720]  殺了那些不肯
[00:22:46.720 --> 00:22:50.520]  我相信這個故事不是隨意去殺人的
[00:22:50.520 --> 00:22:53.840]  是說當中摩西已經回來了
[00:22:53.840 --> 00:22:54.960]  呼召他們悔改
[00:22:54.960 --> 00:22:56.960]  當中還有一些榮蠻不靈
[00:22:56.960 --> 00:22:59.680]  他不是願意悔改的人
[00:22:59.680 --> 00:23:00.640]  那做什麼呢
[00:23:00.640 --> 00:23:01.640]  殺
[00:23:01.640 --> 00:23:05.440]  你看到利美人做了什麼
[00:23:05.440 --> 00:23:07.680]  聖結君王的保衛者
[00:23:07.680 --> 00:23:11.200]  他要保衛耶和華的聖結
[00:23:11.200 --> 00:23:12.720]  還有另外一件事就是
[00:23:12.720 --> 00:23:14.440]  如果他不殺那些人
[00:23:14.440 --> 00:23:16.800]  上帝可以更加憤怒
[00:23:16.800 --> 00:23:18.480]  就殺多一些以色列人
[00:23:18.480 --> 00:23:21.000]  一個天降火也好
[00:23:21.000 --> 00:23:22.960]  給他們疾病也好
[00:23:22.960 --> 00:23:24.440]  所以你明白嗎
[00:23:24.440 --> 00:23:28.120]  所以他們一方面保衛著聖結的君王耶和華
[00:23:28.120 --> 00:23:31.480]  另外一方面保衛著以色列人那班人
[00:23:31.480 --> 00:23:36.040]  因為他如果不行保衛者的角色
[00:23:36.040 --> 00:23:39.320]  以色列人可能是全部玩完了
[00:23:39.320 --> 00:23:42.840]  所以我們要用這個角色去明白利美記
[00:23:42.840 --> 00:23:44.880]  是非常有意思的
[00:23:44.880 --> 00:23:46.800]  接著去到文素記
[00:23:46.800 --> 00:23:48.240]  利美記是很有趣的
[00:23:48.240 --> 00:23:51.520]  利美記我們相信是在出了埃及之後
[00:23:51.520 --> 00:23:54.920]  他們在西乃山之下停了一年寫的
[00:23:54.920 --> 00:23:56.480]  是告訴以色列人
[00:23:56.480 --> 00:23:58.360]  到底耶和華是一個怎樣的上帝
[00:23:58.360 --> 00:24:01.800]  簡單來說耶和華是一個聖結的上帝
[00:24:01.800 --> 00:24:04.840]  叫他們行事為人小心一點
[00:24:04.840 --> 00:24:08.480]  叫他們要看著老闆做事
[00:24:08.480 --> 00:24:13.240]  但竟然下一本書就是文素記
[00:24:13.240 --> 00:24:17.120]  文素記的題目是「曠野中的大叛逆」
[00:24:17.120 --> 00:24:20.400]  文素記是講數民
[00:24:20.400 --> 00:24:21.720]  即是數人
[00:24:21.720 --> 00:24:23.920]  你一聽到文素記就數人
[00:24:23.920 --> 00:24:25.600]  數了多少次
[00:24:25.600 --> 00:24:27.680]  數了兩次
[00:24:27.680 --> 00:24:30.920]  兩次是多少年中間才再數一次
[00:24:30.920 --> 00:24:34.760]  我不知道現在的數人口統計是多久
[00:24:34.760 --> 00:24:37.200]  好像十年一次
[00:24:37.200 --> 00:24:38.520]  三十八年
[00:24:38.520 --> 00:24:39.880]  為甚麼三十八年
[00:24:39.880 --> 00:24:43.360]  因為第一次他們數人要入迦納
[00:24:43.360 --> 00:24:45.080]  幾個月就去到迦納
[00:24:45.080 --> 00:24:46.760]  結果因為他們的叛逆
[00:24:46.760 --> 00:24:48.600]  因為他們的不信
[00:24:48.600 --> 00:24:51.400]  耶和華為甚麼會帶我們去那些地方
[00:24:51.400 --> 00:24:52.200]  我們進不去
[00:24:52.200 --> 00:24:52.960]  全死了
[00:24:52.960 --> 00:24:54.720]  耶和華真是壞了
[00:24:54.720 --> 00:24:55.720]  地是很漂亮
[00:24:55.720 --> 00:24:57.160]  不過裏面有巨人
[00:24:57.160 --> 00:24:58.520]  我們打不贏
[00:24:58.520 --> 00:24:59.680]  因為這樣的緣故
[00:24:59.680 --> 00:25:00.880]  耶和華就說
[00:25:00.880 --> 00:25:03.680]  那一代所有人要死在曠野裏面
[00:25:03.680 --> 00:25:06.600]  於是四十年之後第二代再進去
[00:25:06.600 --> 00:25:09.920]  所以四十年之後或者三十八年之後
[00:25:09.920 --> 00:25:12.840]  就是再數人口
[00:25:12.840 --> 00:25:17.080]  兩個文素數文的記錄
[00:25:17.080 --> 00:25:22.560]  中間夾住了一個曠野中的大叛逆
[00:25:22.560 --> 00:25:24.640]  這個又是一個很沉重的故事
[00:25:24.640 --> 00:25:26.600]  最後生命記
[00:25:26.600 --> 00:25:30.400]  生命記是深受葛禮心愛著
[00:25:30.400 --> 00:25:33.000]  我不知道你對生命記有甚麼記憶
[00:25:33.000 --> 00:25:34.560]  一會兒我再和你講多一點
[00:25:34.560 --> 00:25:36.320]  但生命記簡單來說是甚麼
[00:25:36.320 --> 00:25:39.680]  因為摩西進不了迦南
[00:25:39.680 --> 00:25:42.280]  雖然我們都不是很明白為甚麼摩西進不了
[00:25:42.280 --> 00:25:44.640]  就說他不知在敲石的時候多敲了一下
[00:25:44.640 --> 00:25:46.440]  或者心急還是怎樣
[00:25:46.440 --> 00:25:48.840]  總之雖然他進不了迦南
[00:25:48.840 --> 00:25:51.760]  但我們知道天堂裏面有摩西粉
[00:25:51.760 --> 00:25:54.080]  因為他進不了迦南
[00:25:54.080 --> 00:25:58.520]  所以生命記是他最後進迦南之前
[00:25:58.520 --> 00:26:01.160]  給以色列人的港渡
[00:26:01.160 --> 00:26:03.360]  摩西的港渡閘
[00:26:03.360 --> 00:26:04.840]  深受葛禮心愛著
[00:26:04.840 --> 00:26:07.080]  一會兒再和你講多一點
[00:26:07.080 --> 00:26:08.480]  但我們和其他人
[00:26:08.480 --> 00:26:11.200]  或者其他平時我們讀舊約有一個分別
[00:26:11.200 --> 00:26:12.640]  就是我們相信
[00:26:12.640 --> 00:26:16.640]  所有的這一切是指向耶穌基督的
[00:26:16.640 --> 00:26:20.560]  這五本書和耶穌基督都是有關係的
[00:26:20.560 --> 00:26:22.920]  這五本書甚至從某個角度來說
[00:26:22.920 --> 00:26:24.920]  正如耶穌自己說
[00:26:24.920 --> 00:26:27.280]  摩西Moses wrote of me
[00:26:27.280 --> 00:26:30.480]  摩西所寫的東西都是關於我的
[00:26:30.480 --> 00:26:32.280]  我不知道摩西知道多少
[00:26:32.280 --> 00:26:34.560]  摩西可能知道一點不知道一點
[00:26:34.560 --> 00:26:36.200]  正如以賽亞五十三章
[00:26:36.200 --> 00:26:37.760]  你說以賽亞知道多少
[00:26:37.760 --> 00:26:39.840]  那個受苦的僕人
[00:26:39.840 --> 00:26:41.320]  知道一點不知道一點
[00:26:41.320 --> 00:26:43.840]  摩西知道他仰望著將來
[00:26:43.840 --> 00:26:46.200]  上帝為以色列人準備的救主
[00:26:46.200 --> 00:26:50.160]  但他不知道耶穌最後會上十字架
[00:26:50.160 --> 00:26:54.640]  或者耶穌有多榮耀的一個君王等等
[00:26:54.640 --> 00:26:57.560]  每一堂我都有一張slide
[00:26:57.560 --> 00:27:00.120]  就是叫做創世紀
[00:27:00.120 --> 00:27:04.520]  就是創造、墮落、救贖三部曲
[00:27:04.520 --> 00:27:05.880]  有個G
[00:27:05.880 --> 00:27:07.720]  G stand for甚麼呢
[00:27:07.720 --> 00:27:10.200]  G stand for Genesis
[00:27:10.200 --> 00:27:11.040]  就是創世紀
[00:27:11.040 --> 00:27:13.240]  也可以G stand for Gospel
[00:27:13.240 --> 00:27:14.200]  福音
[00:27:14.200 --> 00:27:17.520]  再創世紀裏面的福音
[00:27:17.520 --> 00:27:20.320]  其實就算你平時沒有讀過神學
[00:27:20.320 --> 00:27:21.520]  或者你沒有去想這些東西
[00:27:21.520 --> 00:27:23.160]  你大概都知道創世紀裏面
[00:27:23.160 --> 00:27:25.720]  都有很多耶穌的影像
[00:27:25.720 --> 00:27:30.040]  如果這個禮拜你回去做這份功課的時候
[00:27:30.040 --> 00:27:35.000]  都會逼你想一下或者提醒你想一下
[00:27:35.000 --> 00:27:37.640]  我想和大家講一下這份功課
[00:27:37.640 --> 00:27:42.000]  每次來聽之前都會有一份功課
[00:27:42.000 --> 00:27:43.840]  這份功課就不是我寫的
[00:27:43.840 --> 00:27:45.520]  這份功課是
[00:27:45.520 --> 00:27:50.080]  我們當中有一個年輕姐妹
[00:27:50.080 --> 00:27:52.240]  聽過我的東西就幫我寫的
[00:27:52.240 --> 00:27:53.600]  因為我沒空寫
[00:27:53.600 --> 00:27:56.120]  我說你幫我寫吧
[00:27:56.120 --> 00:27:57.800]  她真的很勇敢
[00:27:57.800 --> 00:28:03.440]  其實我最後都逼她用兩張紙搞定功課
[00:28:03.440 --> 00:28:06.240]  但是題目都很多的
[00:28:06.240 --> 00:28:10.880]  還有她開始給我的時候是四張紙的
[00:28:10.880 --> 00:28:13.320]  我們那時候甚至有想過
[00:28:13.320 --> 00:28:14.440]  有兩個版本
[00:28:14.440 --> 00:28:16.520]  一個普通版一個增強版
[00:28:16.520 --> 00:28:18.080]  看你自己喜不喜歡
[00:28:18.080 --> 00:28:20.920]  你喜歡做增強版還是普通版
[00:28:20.920 --> 00:28:24.520]  但是因為這裏又說要給答案
[00:28:24.520 --> 00:28:25.640]  就挺辛苦的
[00:28:25.640 --> 00:28:27.840]  有些增強版的答案是很難給的
[00:28:27.840 --> 00:28:29.960]  可能很長篇的
[00:28:29.960 --> 00:28:32.400]  我就隨便看過
[00:28:32.400 --> 00:28:33.560]  但是我信得過她
[00:28:33.560 --> 00:28:35.280]  她寫得好的
[00:28:35.280 --> 00:28:36.800]  大家用心去做
[00:28:36.800 --> 00:28:40.520]  我在看第一份功課的時候
[00:28:40.520 --> 00:28:43.720]  發覺有一題你是不可能做到的
[00:28:43.720 --> 00:28:46.360]  於是我才給了你答案
[00:28:46.360 --> 00:28:47.480]  那題就是說
[00:28:47.480 --> 00:28:50.840]  你將創世紀分三大部分
[00:28:50.840 --> 00:28:52.360]  怎麼分呢
[00:28:52.360 --> 00:28:55.040]  其實是很難的
[00:28:55.040 --> 00:28:57.560]  其實答案下個禮拜都會再說的
[00:28:57.560 --> 00:28:58.920]  我現在先給了你
[00:28:58.920 --> 00:29:00.480]  這裏看不清楚不要緊的
[00:29:00.480 --> 00:29:03.400]  你可以去YouTube上面看
[00:29:03.400 --> 00:29:06.800]  創世紀分三部分就是1至11章
[00:29:06.800 --> 00:29:11.440]  2至30章和37至50章
[00:29:11.440 --> 00:29:12.600]  你大概記住
[00:29:12.600 --> 00:29:14.680]  待會有些東西可以寫
[00:29:14.680 --> 00:29:18.360]  創世紀1至11章是說創造和墮落的
[00:29:18.360 --> 00:29:21.960]  創世紀12至36章是說
[00:29:21.960 --> 00:29:23.080]  如果大家都知道
[00:29:23.080 --> 00:29:24.680]  我們待會都會說一點點的
[00:29:24.680 --> 00:29:27.520]  就是阿巴拉罕的故事
[00:29:27.520 --> 00:29:31.800]  阿巴拉罕的故事的開始是救贖的開始
[00:29:31.800 --> 00:29:35.840]  在創世紀最後37至50章
[00:29:35.840 --> 00:29:38.360]  那個高潮的結束是什麽呢
[00:29:38.360 --> 00:29:40.120]  是弱勢的故事
[00:29:40.120 --> 00:29:40.840]  你可以說
[00:29:40.840 --> 00:29:42.560]  如果上帝只給了一本書
[00:29:42.560 --> 00:29:44.280]  我們叫創世紀
[00:29:44.280 --> 00:29:47.200]  1至11章是說墮落的
[00:29:47.200 --> 00:29:52.560]  12至36章是說救贖的開始
[00:29:52.560 --> 00:29:56.440]  而37至50章是救贖的完成
[00:29:56.440 --> 00:29:58.640]  因為到最後的時候
[00:29:58.640 --> 00:30:01.520]  弱勢是救了所有的人
[00:30:01.520 --> 00:30:05.200]  我們下個星期會回來看這個故事
[00:30:05.200 --> 00:30:08.400]  就是紅燈、黃燈、綠燈的故事
[00:30:08.400 --> 00:30:09.760]  我給了答案給你
[00:30:09.760 --> 00:30:10.920]  如果你看到那個題目
[00:30:10.920 --> 00:30:11.880]  怎麼做
[00:30:11.880 --> 00:30:14.480]  50章創世紀叫你分三段
[00:30:14.480 --> 00:30:16.160]  你自己很難的
[00:30:16.160 --> 00:30:19.120]  神學上都有很多不同的想法
[00:30:19.120 --> 00:30:19.600]  不要理了
[00:30:19.600 --> 00:30:21.960]  我先給了答案給你
[00:30:21.960 --> 00:30:26.800]  接著我們會看偶像之家逃生記
[00:30:26.800 --> 00:30:28.680]  我們也會在當中看到
[00:30:28.680 --> 00:30:30.720]  主耶穌基督的影子
[00:30:30.720 --> 00:30:33.920]  聖潔君王保衛者
[00:30:33.920 --> 00:30:35.880]  剛才我給你說了背後的故事
[00:30:35.880 --> 00:30:37.120]  有一班人
[00:30:37.120 --> 00:30:40.440]  他是保衛上帝的聖潔
[00:30:40.440 --> 00:30:42.040]  也保衛著地球
[00:30:42.040 --> 00:30:44.800]  因為如果上帝的子民聖潔
[00:30:44.800 --> 00:30:47.800]  上帝發起火來就很不妙了
[00:30:47.800 --> 00:30:50.480]  但是如果你有機會去看利美記
[00:30:50.480 --> 00:30:53.440]  你會發現有另外一個角度去看利美記
[00:30:53.440 --> 00:30:57.440]  就是其實是上帝自己保衛著自己的聖潔
[00:30:57.440 --> 00:31:00.680]  在整個利美記的中心
[00:31:00.680 --> 00:31:02.680]  第16章
[00:31:02.680 --> 00:31:04.680]  The Day of Atonement
[00:31:04.680 --> 00:31:05.520]  救贖日
[00:31:05.520 --> 00:31:06.600]  以色列的救贖日
[00:31:06.600 --> 00:31:08.320]  如果你是猶太人你會知道
[00:31:08.320 --> 00:31:10.840]  以色列的救贖日對他們來說是最重要的
[00:31:10.840 --> 00:31:13.880]  在那天上帝幫他們準備了
[00:31:13.880 --> 00:31:15.600]  其實有兩隻羔羊
[00:31:15.600 --> 00:31:17.440]  我不知道你記不記得
[00:31:17.440 --> 00:31:19.280]  我們在新約裡面
[00:31:19.280 --> 00:31:21.920]  耶穌是上帝的羔羊一隻
[00:31:21.920 --> 00:31:26.240]  其實背後有兩個羔羊的意思
[00:31:26.240 --> 00:31:27.440]  一個是用來潔淨
[00:31:27.440 --> 00:31:28.720]  另一個是送出去
[00:31:28.720 --> 00:31:30.120]  送死的
[00:31:30.120 --> 00:31:34.080]  就是將罪帶到天離地有
[00:31:34.080 --> 00:31:35.960]  不是應該說東離西有多遠
[00:31:35.960 --> 00:31:43.560]  天離地的遠不是無限的
[00:31:43.560 --> 00:31:45.280]  但是東離西是無限的
[00:31:45.280 --> 00:31:46.360]  東離西有多遠
[00:31:46.360 --> 00:31:50.880]  就將罪帶到外面去致死
[00:31:50.880 --> 00:31:53.600]  所以從某個角度來說
[00:31:53.600 --> 00:31:58.960]  利美記是說一群要保衛上帝聖潔的人
[00:31:58.960 --> 00:32:01.160]  但是利美記從另一個角度來說
[00:32:01.160 --> 00:32:05.840]  你可以說是上帝自己為罪人和他們之間
[00:32:05.840 --> 00:32:08.880]  預備了一個可以潔淨他們
[00:32:08.880 --> 00:32:14.960]  以至聖潔的上帝和罪人可以有關係的故事
[00:32:14.960 --> 00:32:18.320]  接著我們會看《文素記》
[00:32:18.320 --> 00:32:19.920]  《文素記》有衰人
[00:32:19.920 --> 00:32:20.840]  全部都是衰人
[00:32:20.840 --> 00:32:23.920]  要死在曠野裡面
[00:32:23.920 --> 00:32:25.640]  曠野中的大叛逆
[00:32:25.640 --> 00:32:28.160]  但是你也看到在曠野裡面
[00:32:28.160 --> 00:32:31.760]  上帝為他們預備了一些很特別的救恩
[00:32:31.760 --> 00:32:35.760]  或者你記得摩西舉靈蛇那些故事
[00:32:35.760 --> 00:32:39.000]  你會發現一方面是說上帝對他們審判
[00:32:39.000 --> 00:32:41.000]  另一方面是救恩的預表
[00:32:41.000 --> 00:32:46.040]  最後想說一點生命記的故事
[00:32:46.040 --> 00:32:47.760]  如果你記得剛才我的題目叫做
[00:32:47.760 --> 00:32:51.160]  「深受割禮身外主」
[00:32:51.160 --> 00:32:52.840]  生命記最後
[00:32:52.840 --> 00:32:53.680]  我再說一次
[00:32:53.680 --> 00:32:58.040]  生命記是摩西臨死之前的講道集
[00:32:58.040 --> 00:33:01.320]  去到應許之地的邊緣
[00:33:01.320 --> 00:33:02.640]  摩西沒辦法進去
[00:33:02.640 --> 00:33:03.600]  以色列人要進去
[00:33:03.600 --> 00:33:04.440]  第二代了
[00:33:04.440 --> 00:33:05.480]  第一代全死了
[00:33:05.480 --> 00:33:06.400]  第二代
[00:33:06.400 --> 00:33:08.480]  但是摩西知道
[00:33:08.480 --> 00:33:11.560]  他們進去應許之地仍然可能會繼續犯罪
[00:33:11.560 --> 00:33:14.840]  於是摩西臨別的時候跟他們說
[00:33:14.840 --> 00:33:16.640]  你要知道耶和華是一個怎樣
[00:33:16.640 --> 00:33:18.720]  總結了前面四本書
[00:33:18.720 --> 00:33:20.560]  上帝是聖潔的等等
[00:33:20.560 --> 00:33:23.400]  上帝要的不是身體上的割禮
[00:33:23.400 --> 00:33:26.720]  所有的藍丁都已經受了割禮
[00:33:26.720 --> 00:33:28.640]  但是他說不是身體上的割禮
[00:33:28.640 --> 00:33:31.280]  是心裡面的割禮
[00:33:31.280 --> 00:33:36.160]  你會在舊約聖經裡面開始看到這些字眼
[00:33:36.160 --> 00:33:39.880]  心受割禮心裡面的割禮的問題
[00:33:39.880 --> 00:33:41.920]  在生命記裡面
[00:33:41.920 --> 00:33:44.320]  其中一個最重要的章節是第六章
[00:33:44.320 --> 00:33:48.120]  第六章說什麼
[00:33:48.120 --> 00:33:49.400]  Shema o Israel
[00:33:49.400 --> 00:33:52.200]  以色列人你們要聽
[00:33:52.200 --> 00:33:53.200]  聽是很重要的
[00:33:53.200 --> 00:33:54.520]  你的耳朵
[00:33:54.520 --> 00:33:56.400]  很重要的對於以色列人來說
[00:33:56.400 --> 00:33:57.400]  要聽什麼
[00:33:57.400 --> 00:33:58.440]  耶和華
[00:33:58.440 --> 00:34:01.160]  你們的上帝是獨一的神
[00:34:01.160 --> 00:34:03.320]  所以你要盡心盡性盡義
[00:34:03.320 --> 00:34:05.120]  愛耶和華你的神
[00:34:05.120 --> 00:34:07.160]  這個是最大的誡命
[00:34:07.160 --> 00:34:09.200]  你不要以為有了耶穌
[00:34:09.200 --> 00:34:10.640]  所以最大的誡命不用守
[00:34:10.640 --> 00:34:12.200]  你完全是錯的
