
[00:00:00.000 --> 00:00:03.280]  頂姐妹 願你們平安
[00:23:32.400 --> 00:23:37.400]  從這裡我看見我們所相信信靠的上主
[00:23:37.400 --> 00:23:40.400]  是一位沒有憐憫和恩典的神
[00:23:40.400 --> 00:23:45.400]  如果人願意謙卑 願意承認所犯的罪
[00:23:45.400 --> 00:23:50.400]  真心悔改 神一定會赦免和憐憫我們
[00:23:50.400 --> 00:23:55.400]  不過可惜的是有不少的領袖
[00:23:55.400 --> 00:23:59.400]  他們無論如何都不肯悔改 不肯認錯
[00:23:59.400 --> 00:24:04.400]  所以問題就變得很嚴重
[00:24:04.400 --> 00:24:09.400]  因此我們真的要好好思想
[00:24:09.400 --> 00:24:15.400]  我們真的要留意 要去審查自己 去謙卑
[00:24:15.400 --> 00:24:18.400]  如果我們有做錯事的時候
[00:24:18.400 --> 00:24:24.400]  就好好去到神的身邊去認罪 去求神的赦免
[00:24:24.400 --> 00:24:26.400]  從今天的經文我們看到
[00:24:26.400 --> 00:24:32.400]  當君王自大犯錯就產生了那場瘟疫
[00:24:32.400 --> 00:24:36.400]  但如果人有所反省 肯去認罪
[00:24:36.400 --> 00:24:39.400]  肯去迴轉歸向神的時候
[00:24:39.400 --> 00:24:45.400]  神是有憐憫的 災情也會停止
[00:24:45.400 --> 00:24:48.400]  今天我們的經文已經看過了
[00:24:48.400 --> 00:24:53.400]  究竟這段歷史記載給我們什麼啟迪
[00:24:53.400 --> 00:24:57.400]  給我們什麼反省和參考呢
[00:24:57.400 --> 00:25:01.400]  又怎樣去應對我們現在在疫情裡的生活呢
[00:25:01.400 --> 00:25:07.400]  我自己就有一些這樣的反省
[00:25:07.400 --> 00:25:10.400]  當疫症出現的時候
[00:25:10.400 --> 00:25:14.400]  其實我留意到往往我們在我們的生命
[00:25:14.400 --> 00:25:16.400]  或者我們的計劃裡面
[00:25:16.400 --> 00:25:22.400]  因著這個疫症可以完全扭轉過來
[00:25:22.400 --> 00:25:25.400]  有很多預計不到的東西
[00:25:25.400 --> 00:25:28.400]  誰可以說掌握到明天呢
[00:25:28.400 --> 00:25:33.400]  就算現在的科技或者醫學這麼昌明
[00:25:33.400 --> 00:25:36.400]  但面對這次的病毒
[00:25:36.400 --> 00:25:39.400]  它是一時束手無策
[00:25:39.400 --> 00:25:45.400]  我們真的要承認人真的很渺小 很脆弱
[00:25:45.400 --> 00:25:49.400]  不要以為我們真的樣樣都可以
[00:25:49.400 --> 00:25:54.400]  不要以為我們真的可以什麼都做得到
[00:25:54.400 --> 00:26:00.400]  甚至有時候自高自大到一個地步 目中無神
[00:26:00.400 --> 00:26:03.400]  另外在這段日子裡面
[00:26:03.400 --> 00:26:09.400]  少了出街 多了一些不用坐車的時間
[00:26:09.400 --> 00:26:12.400]  我就把握這些機會
[00:26:12.400 --> 00:26:16.400]  看了一篇很觸動我心靈的文章
[00:26:16.400 --> 00:26:20.400]  它是由一個意大利的醫生所寫的
[00:26:20.400 --> 00:26:25.400]  他寫的那篇文章叫做《噩夢中的真光》
[00:26:25.400 --> 00:26:29.400]  我也想和你分享我看過的文章
[00:26:29.400 --> 00:26:31.400]  這位意大利醫生
[00:26:31.400 --> 00:26:35.400]  他這樣形容這段時間的生活
[00:26:35.400 --> 00:26:39.400]  他說這段時間是他一生人裡面
[00:26:39.400 --> 00:26:42.400]  經歷過最恐怖的日子
[00:26:42.400 --> 00:26:45.400]  他形容為噩夢
[00:26:45.400 --> 00:26:48.400]  這段時間他說他自己再不是醫生
[00:26:48.400 --> 00:26:51.400]  他只不過是一個幫人去分類
[00:26:51.400 --> 00:26:53.400]  就是分哪些應該救
[00:26:53.400 --> 00:26:57.400]  哪些要叫他回家等死的一個人
[00:26:57.400 --> 00:27:00.400]  這段時間在醫院裡面
[00:27:00.400 --> 00:27:04.400]  同時間出現了一個75歲的老牧師
[00:27:04.400 --> 00:27:09.400]  他因為染了病毒 呼吸困難
[00:27:09.400 --> 00:27:12.400]  所以要來醫院求助
[00:27:12.400 --> 00:27:17.400]  不過叫那些醫院人員覺得驚奇的是
[00:27:17.400 --> 00:27:20.400]  這位老牧師雖然呼吸這麼困難
[00:27:20.400 --> 00:27:23.400]  但是他每一天都把握機會
[00:27:23.400 --> 00:27:29.400]  他會走去醫院那些垂死的病人身邊
[00:27:29.400 --> 00:27:33.400]  原來他走去那些病人的身邊
[00:27:33.400 --> 00:27:34.400]  握著他們的手
[00:27:34.400 --> 00:27:37.400]  然後拿了一本聖經出來
[00:27:37.400 --> 00:27:40.400]  讀聖經給那些病人聽
[00:27:40.400 --> 00:27:42.400]  然後就和他們祈禱
[00:27:42.400 --> 00:27:46.400]  這班醫護人員看在眼裡
[00:27:46.400 --> 00:27:49.400]  雖然心裡面都很疲憊
[00:27:49.400 --> 00:27:51.400]  甚至乎了無止望
[00:27:51.400 --> 00:27:57.400]  不過因為他見到這位老牧師的行動
[00:27:57.400 --> 00:27:59.400]  心裡面深受感動
[00:27:59.400 --> 00:28:03.400]  每天其實這班醫護人員
[00:28:03.400 --> 00:28:07.400]  眼見就是一個病人一個病人去死了
[00:28:07.400 --> 00:28:13.400]  其實他們是感到非常虛脫無助
[00:28:13.400 --> 00:28:18.400]  忽然之間這個醫生醒覺
[00:28:18.400 --> 00:28:21.400]  他心裡面去呼求
[00:28:21.400 --> 00:28:25.400]  他說他要向上主去求救
[00:28:25.400 --> 00:28:28.400]  真是難以置信
[00:28:28.400 --> 00:28:29.400]  為什麼呢
[00:28:29.400 --> 00:28:33.400]  因為原來他自己說他是一個無神論者
[00:28:33.400 --> 00:28:36.400]  就是說他不相信這個世界是有神的
[00:28:36.400 --> 00:28:41.400]  但是這一刻他竟然心裡面湧起這個念頭
[00:28:41.400 --> 00:28:43.400]  他說要每一天去祈禱
[00:28:43.400 --> 00:28:48.400]  求上主賜給他平安和力量去堅持下去
[00:28:48.400 --> 00:28:54.400]  好好去照顧他身邊見到的病患人
[00:28:54.400 --> 00:28:58.400]  在那位影響他的老牧師
[00:28:58.400 --> 00:29:01.400]  最後都敵不過病毒
[00:29:01.400 --> 00:29:04.400]  他最後都離世了
[00:29:04.400 --> 00:29:05.400]  雖然是這樣
[00:29:05.400 --> 00:29:10.400]  這個老牧師在他極艱難極辛苦的病情底下
[00:29:10.400 --> 00:29:14.400]  他仍然把握他的時間和機會
[00:29:14.400 --> 00:29:18.400]  去和其他人去分享那個神經
[00:29:18.400 --> 00:29:20.400]  分享那個福音
[00:29:20.400 --> 00:29:24.400]  將那個平安帶給他周圍的人
[00:29:24.400 --> 00:29:27.400]  所以去到最後
[00:29:27.400 --> 00:29:30.400]  這位醫生他自己這樣說
[00:29:30.400 --> 00:29:33.400]  今日我非常之慶幸
[00:29:33.400 --> 00:29:37.400]  我能夠回轉歸向上帝
[00:29:37.400 --> 00:29:42.400]  縱使我仍然在苦難裡
[00:29:42.400 --> 00:29:44.400]  最後我想問問大家
[00:29:44.400 --> 00:29:48.400]  還記不記得我剛剛開始說到的時候
[00:29:48.400 --> 00:29:51.400]  我說我很期待那個日子
[00:29:51.400 --> 00:29:54.400]  就是那個可以脫下口罩
[00:29:54.400 --> 00:29:58.400]  回到你的實體裡和大家一起去敬拜那個日子
[00:29:58.400 --> 00:30:03.400]  同樣的其實上主都告訴我們
[00:30:03.400 --> 00:30:05.400]  主必會再回來
[00:30:05.400 --> 00:30:08.400]  那個也應該是我們所期盼的日子
[00:30:08.400 --> 00:30:11.400]  在那個日子來到之前
[00:30:11.400 --> 00:30:14.400]  我們真的需要去醒覺
[00:30:14.400 --> 00:30:17.400]  要好好珍惜我們現在有的每一天
[00:30:17.400 --> 00:30:21.400]  珍惜你還可以去侍奉上主的機會
[00:30:21.400 --> 00:30:26.400]  以致我們預備好到時去見主
[00:30:26.400 --> 00:30:28.400]  這樣你可能會問
[00:30:28.400 --> 00:30:31.400]  我們可以有什麼準備
[00:30:31.400 --> 00:30:35.400]  我會想到在這個疫情的生活裡
[00:30:35.400 --> 00:30:37.400]  早一陣子多了一些空間
[00:30:37.400 --> 00:30:40.400]  所以在靈修的時候
[00:30:40.400 --> 00:30:44.400]  上帝都藉著那些時間給我一些提醒
[00:30:44.400 --> 00:30:48.400]  就是在約翰福音的十五章四節裡說
[00:30:48.400 --> 00:30:50.400]  神提醒我
[00:30:50.400 --> 00:30:53.400]  要常在上主的生命裡
[00:30:53.400 --> 00:30:56.400]  祂就常在我生命裡
[00:30:56.400 --> 00:31:01.400]  這件事就是我可以有能力去面對
[00:31:01.400 --> 00:31:05.400]  我眼前的現實的一個秘訣
[00:31:05.400 --> 00:31:10.400]  再想那可以怎樣去遵行呢
[00:31:10.400 --> 00:31:12.400]  我感謝主
[00:31:12.400 --> 00:31:16.400]  雖然我想到這一陣子在疫情裡
[00:31:16.400 --> 00:31:18.400]  實在有很多限制
[00:31:18.400 --> 00:31:25.400]  要去實踐或者要去遵行神的吩咐都不容易
[00:31:25.400 --> 00:31:27.400]  不過我再想的時候
[00:31:27.400 --> 00:31:32.400]  我會覺得方法總是比困難多
[00:31:32.400 --> 00:31:35.400]  另外我會想到其實重要的就是
[00:31:35.400 --> 00:31:37.400]  我們有沒有心
[00:31:37.400 --> 00:31:40.400]  我們肯不肯去set priority
[00:31:40.400 --> 00:31:42.400]  所以我會說
[00:31:42.400 --> 00:31:44.400]  每天去親近神
[00:31:44.400 --> 00:31:46.400]  去讀經靈修
[00:31:46.400 --> 00:31:49.400]  是和神建立生命的結連
[00:31:49.400 --> 00:31:54.400]  一個必須要不可以缺少的操練
[00:31:54.400 --> 00:31:56.400]  所以大家要努力
[00:31:56.400 --> 00:31:58.400]  另外在哥倫多口書一章四節
[00:31:58.400 --> 00:32:01.400]  神提醒我那段經文就說
[00:32:01.400 --> 00:32:04.400]  我們在一切的患難中
[00:32:04.400 --> 00:32:06.400]  祂就安慰我們
[00:32:06.400 --> 00:32:09.400]  叫我們能在神所賜的安慰
[00:32:09.400 --> 00:32:13.400]  去安慰那遭各樣患難的人
[00:32:13.400 --> 00:32:17.400]  人生就是充滿著各樣糟糕的事
[00:32:17.400 --> 00:32:19.400]  但好的消息就是
[00:32:19.400 --> 00:32:21.400]  只要我們願意相信
[00:32:21.400 --> 00:32:24.400]  神的恩典是必定足夠
[00:32:24.400 --> 00:32:27.400]  我們去面對眼前的現實
[00:32:27.400 --> 00:32:29.400]  那個困難
[00:32:29.400 --> 00:32:32.400]  就好像我剛才提到那位老牧師
[00:32:32.400 --> 00:32:34.400]  他的生命見證
[00:32:34.400 --> 00:32:36.400]  很感動我
[00:32:36.400 --> 00:32:39.400]  雖然最後好像很不幸
[00:32:39.400 --> 00:32:41.400]  他最後死了
[00:32:41.400 --> 00:32:44.400]  但上主仍然使用他的生命
[00:32:44.400 --> 00:32:46.400]  讓他在那段時間
[00:32:46.400 --> 00:32:48.400]  藉著他的生命
[00:32:48.400 --> 00:32:51.400]  可以改變身邊有需要的人
[00:32:51.400 --> 00:32:53.400]  帶給他們平安
[00:32:53.400 --> 00:32:56.400]  可以照亮其他人的生命
[00:32:56.400 --> 00:32:59.400]  我們身邊有沒有一些
[00:32:59.400 --> 00:33:02.400]  還未迴轉歸向上帝的朋友
[00:33:02.400 --> 00:33:04.400]  或者親人
[00:33:04.400 --> 00:33:06.400]  我們又願不願意
[00:33:06.400 --> 00:33:08.400]  在這段時間
[00:33:08.400 --> 00:33:10.400]  特別在疫情裡
[00:33:10.400 --> 00:33:12.400]  可能我們不能很多時候
[00:33:12.400 --> 00:33:14.400]  面對面接觸
[00:33:14.400 --> 00:33:16.400]  但你會不會想想
[00:33:16.400 --> 00:33:18.400]  可以跟他們有接觸
[00:33:18.400 --> 00:33:20.400]  用WhatsApp
[00:33:20.400 --> 00:33:22.400]  用Email
[00:33:22.400 --> 00:33:24.400]  去將你所認識的耶穌
[00:33:24.400 --> 00:33:26.400]  跟他們說說
[00:33:26.400 --> 00:33:28.400]  又讓他們有機會
[00:33:28.400 --> 00:33:33.400]  可以得到耶穌的福氣
[00:33:33.400 --> 00:33:37.400]  以致上主可以住在他們的生命裡
[00:33:37.400 --> 00:33:39.400]  聖經其中有一個譯本
[00:33:39.400 --> 00:33:41.400]  新漢語譯本
[00:33:41.400 --> 00:33:43.400]  有一句這樣的說話
[00:33:43.400 --> 00:33:46.400]  住在主的裡面
[00:33:46.400 --> 00:33:48.400]  是一種倚靠
[00:33:48.400 --> 00:33:51.400]  也是一種保護
[00:33:51.400 --> 00:33:53.400]  我再說一次
[00:33:53.400 --> 00:33:56.400]  住在主的裡面
[00:33:56.400 --> 00:33:58.400]  是一種倚靠
[00:33:58.400 --> 00:34:01.400]  也是一種保護
[00:34:01.400 --> 00:34:04.400]  讓我們平安得力地去度每一天
[00:34:04.400 --> 00:34:07.400]  讓我們一起去同心同意
[00:34:13.400 --> 00:34:15.400]  多謝你
[00:34:15.400 --> 00:34:18.400]  多謝你讓我們可以
[00:34:18.400 --> 00:34:20.400]  來到你們的根前
[00:34:20.400 --> 00:34:22.400]  來到去敬拜你
[00:34:22.400 --> 00:34:24.400]  剛才我聽到你的話語
[00:34:24.400 --> 00:34:26.400]  多謝你的提醒
[00:34:26.400 --> 00:34:28.400]  讓我們去追求
[00:34:28.400 --> 00:34:30.400]  上上的住在你的裡面
[00:34:30.400 --> 00:34:32.400]  這是一份倚靠
[00:34:32.400 --> 00:34:34.400]  也是一種保護
[00:34:34.400 --> 00:34:36.400]  求主讓我們去經歷
[00:34:36.400 --> 00:34:38.400]  從你而來的平安
[00:34:38.400 --> 00:34:40.400]  要幫助我們將這個平安
[00:34:40.400 --> 00:34:42.400]  這個福氣
[00:34:42.400 --> 00:34:44.400]  去讓我們身邊的人
[00:34:44.400 --> 00:34:46.400]  都可以去分享
[00:34:46.400 --> 00:34:48.400]  多謝你剛才給我們的時間
[00:34:48.400 --> 00:34:50.400]  奉主耶穌的聖名
[00:34:50.400 --> 00:34:52.400]  阿們
