
[00:00:00.000 --> 00:00:01.540]  開始指示我們一起祈禱
[00:21:09.580 --> 00:21:15.380]  其實是冒著他壓上了你和他之間的友誼
[00:21:15.380 --> 00:21:21.060]  這件事來走出這一步
[00:21:21.060 --> 00:21:24.180]  他之所以會這麼拼搏
[00:21:24.180 --> 00:21:26.140]  其實就是因為
[00:21:26.140 --> 00:21:29.420]  他真的想你經歷到耶穌
[00:21:29.420 --> 00:21:33.220]  他真的這樣相信耶穌
[00:21:33.220 --> 00:21:34.700]  因為他相信的是
[00:21:34.700 --> 00:21:38.740]  你的人生當你遇見耶穌的時候
[00:21:38.740 --> 00:21:42.540]  你真的會過得更好
[00:21:42.540 --> 00:21:46.420]  他是當你是他自己真正的朋友
[00:21:46.420 --> 00:21:51.540]  所以他會這麼做
[00:21:51.540 --> 00:21:55.340]  不過今天的世界
[00:21:55.340 --> 00:21:58.260]  朋友這件事
[00:21:58.260 --> 00:22:00.500]  其實我們很容易就有的
[00:22:00.500 --> 00:22:02.060]  科技的發達
[00:22:02.060 --> 00:22:05.180]  令到我們很容易就認識到新朋友
[00:22:05.180 --> 00:22:08.300]  上網按個鍵你又認識到一些人
[00:22:08.300 --> 00:22:11.580]  甚至有些人其實你加了之後才慢慢認識
[00:22:11.580 --> 00:22:14.300]  現在也有的
[00:22:14.300 --> 00:22:17.700]  但是這個情況其實令到我們
[00:22:17.700 --> 00:22:20.700]  對朋友的定義
[00:22:20.700 --> 00:22:23.980]  慢慢慢慢地變得很模糊
[00:22:23.980 --> 00:22:25.340]  而同樣
[00:22:25.340 --> 00:22:27.500]  我們要將那些我們剛剛所說的
[00:22:27.500 --> 00:22:33.220]  「吃到好東西」或者「經歷到什麼好東西」的那份喜悅
[00:22:33.220 --> 00:22:35.740]  你要分享也很容易
[00:22:35.740 --> 00:22:38.780]  你只要在那個app裡面按一下心
[00:22:38.780 --> 00:22:40.540]  或者按一下咖啡機
[00:22:40.540 --> 00:22:43.820]  就已經能夠分享出去
[00:22:43.820 --> 00:22:45.140]  我們有很多咖啡店
[00:22:45.140 --> 00:22:46.620]  很多餐廳經常都會看到
[00:22:46.620 --> 00:22:47.620]  很多食物
[00:22:47.620 --> 00:22:50.820]  無論是什麼國家我都會看到
[00:22:50.820 --> 00:22:54.300]  我們不需要特意走過去跟那個人說
[00:22:54.300 --> 00:22:56.060]  我不需要特意跟你說
[00:22:56.060 --> 00:22:59.900]  你跟我去試試吧,我們不需要這些東西
[00:22:59.900 --> 00:23:03.900]  我們變得很簡單
[00:23:03.900 --> 00:23:08.340]  不過
[00:23:08.340 --> 00:23:11.900]  想邀請大家嘗試
[00:23:11.900 --> 00:23:16.700]  去看看你這些不同的社交平台
[00:23:16.700 --> 00:23:20.460]  你那個朋友的list
[00:23:20.460 --> 00:23:23.940]  究竟裡面有多少個人
[00:23:23.940 --> 00:23:31.700]  你是會真的稱他為你一個真正的朋友呢?
[00:23:31.700 --> 00:23:34.300]  又或者甚至他們當中
[00:23:34.300 --> 00:23:37.300]  有哪一個是你願意
[00:23:37.300 --> 00:23:40.860]  好像那四個人要抬一下毯子
[00:23:40.860 --> 00:23:43.900]  又或者當初邀請你回教會那個人那樣
[00:23:43.900 --> 00:23:48.380]  你會不惜一切都要將耶穌介紹給他認識的呢?
[00:23:48.380 --> 00:23:54.820]  你的list裡面有多少個人會這樣呢?
[00:23:54.820 --> 00:23:58.380]  倘若你回家看完的話
[00:23:58.380 --> 00:23:59.700]  你現在不要看
[00:23:59.700 --> 00:24:01.260]  是的,留心一點
[00:24:01.260 --> 00:24:02.940]  你回家看完的時候
[00:24:02.940 --> 00:24:06.540]  你發覺原來其實最後沒有多少個
[00:24:06.540 --> 00:24:13.140]  沒有多少個值得我自己會這樣做的時候
[00:24:13.140 --> 00:24:19.100]  你可以想想為什麼
[00:24:19.100 --> 00:24:22.460]  我想到的原因有兩個
[00:24:22.460 --> 00:24:24.020]  第一個
[00:24:24.020 --> 00:24:28.380]  就是你的信仰其實都不太開心
[00:24:28.380 --> 00:24:32.260]  所以我不是特別想邀請別人回教會
[00:24:32.260 --> 00:24:34.900]  我也不特別需要別人認識我的信仰
[00:24:34.900 --> 00:24:37.420]  我只是過得一般一般而已
[00:24:37.420 --> 00:24:41.860]  那就隨便吧
[00:24:41.860 --> 00:24:46.180]  第二個
[00:24:46.180 --> 00:24:51.940]  可能的就是你跟別人在建立的關係
[00:24:51.940 --> 00:24:57.620]  停留在網上的一般朋友的程度
[00:24:57.620 --> 00:25:01.420]  又或者可能是大家相識一場
[00:25:01.420 --> 00:25:03.140]  就完了
[00:25:03.140 --> 00:25:06.700]  你跟他的關係其實不是真的那麼親密
[00:25:06.700 --> 00:25:09.580]  所以其實他信不信耶穌這件事
[00:25:09.580 --> 00:25:11.100]  其實不是很重要
[00:25:11.100 --> 00:25:17.420]  我不是很在乎
[00:25:17.420 --> 00:25:18.500]  但是如果我想說
[00:25:18.500 --> 00:25:20.140]  你是我剛剛說的後面
[00:25:20.140 --> 00:25:22.420]  你不在乎的時候
[00:25:22.420 --> 00:25:25.340]  你是後者那個
[00:25:25.340 --> 00:25:31.580]  我嘗試鼓勵大家勇敢一點
[00:25:31.580 --> 00:25:34.500]  你勇敢一點走出你的安舒區
[00:25:34.500 --> 00:25:38.780]  你嘗試跟一個真實的人
[00:25:38.780 --> 00:25:40.900]  不是網上測試的那些
[00:25:40.900 --> 00:25:44.700]  去建立一些真實的關係
[00:25:44.700 --> 00:25:48.100]  一個深厚的關係
[00:25:48.100 --> 00:25:52.140]  一份真切的友誼
[00:25:52.140 --> 00:25:54.780]  以致你有一個人
[00:25:54.780 --> 00:25:57.260]  是你很想跟他分享
[00:25:57.260 --> 00:26:00.900]  你生命裡面所有大大小小的事
[00:26:00.900 --> 00:26:03.380]  你是會有衝動要告訴他
[00:26:03.380 --> 00:26:05.260]  我吃過的東西不分享給你
[00:26:05.260 --> 00:26:06.060]  我不行
[00:26:06.060 --> 00:26:06.740]  我不分享給你
[00:26:06.740 --> 00:26:07.580]  我不安樂
[00:26:07.580 --> 00:26:09.780]  你們會不會有
[00:26:09.780 --> 00:26:12.500]  我不知道大家會不會
[00:26:12.500 --> 00:26:14.260]  那可能你會問
[00:26:14.260 --> 00:26:15.020]  如果是這樣
[00:26:15.020 --> 00:26:21.140]  那我怎麼跟別人建立這個更加深厚的關係呢
[00:26:21.140 --> 00:26:26.260]  大家有沒有看過《動漫》
[00:26:26.260 --> 00:26:27.580]  我很喜歡
[00:26:27.580 --> 00:26:28.500]  我從小就看得很大
[00:26:28.500 --> 00:26:31.900]  我到現在都還有漫畫去
[00:26:31.900 --> 00:26:32.580]  問問我老婆
[00:26:32.580 --> 00:26:33.020]  大家都知道
[00:26:33.020 --> 00:26:38.820]  我到現在晚上都會偶爾會拿著iPad去看漫畫書
[00:26:38.820 --> 00:26:42.940]  那大家最喜歡的漫畫類型又是什麼呢
[00:26:42.940 --> 00:26:45.020]  那我最喜歡的是什麼類型呢
[00:26:45.020 --> 00:26:47.740]  大家看到這個圖片
[00:26:47.740 --> 00:26:48.380]  你都會知道
[00:26:48.380 --> 00:26:51.980]  我喜歡的就是那些比較熱血的漫畫
[00:26:51.980 --> 00:26:54.140]  因為通常故事裡面
[00:26:54.140 --> 00:26:56.580]  主角之間的那份友誼
[00:26:56.580 --> 00:26:59.020]  是非常令到你熱血沸騰的
[00:26:59.020 --> 00:27:00.020]  就是你救救我
[00:27:00.020 --> 00:27:01.140]  我救救你
[00:27:01.140 --> 00:27:03.540]  大家一起捱過一些艱難
[00:27:03.540 --> 00:27:05.540]  甚至很想為對方犧牲
[00:27:05.540 --> 00:27:06.620]  不是未必很想的
[00:27:06.620 --> 00:27:10.860]  但總有犧牲過一部分,因為這樣才夠煽情
[00:27:10.860 --> 00:27:13.340]  就會令到你很想看下去
[00:27:13.340 --> 00:27:15.660]  甚至你都可能會幻想自己現實中
[00:27:15.660 --> 00:27:20.980]  會不會有一群人可以這樣跟你一起走呢
[00:27:20.980 --> 00:27:23.220]  但是
[00:27:23.220 --> 00:27:25.660]  要一群這樣的人
[00:27:25.660 --> 00:27:28.100]  漫畫都有搞
[00:27:28.100 --> 00:27:34.140]  其實你要雙方彼此都要付出
[00:27:34.140 --> 00:27:37.660]  不會只是路飛去救人
[00:27:37.660 --> 00:27:39.660]  有時候也要倒轉路飛去救人
[00:27:39.660 --> 00:27:45.700]  大家互相救才建立到那個友誼
[00:27:45.700 --> 00:27:48.180]  他們要分享彼此的生命
[00:27:48.180 --> 00:27:52.260]  分享人生裡面很多大大小小的事情
[00:27:52.260 --> 00:27:56.020]  他們要在對方的心目中
[00:27:56.020 --> 00:27:59.660]  慢慢地大家有共同的回憶
[00:27:59.660 --> 00:28:03.500]  一些共同的經歷
[00:28:03.500 --> 00:28:05.140]  所以
[00:28:05.140 --> 00:28:07.700]  你那個所謂的生死之交
[00:28:07.700 --> 00:28:09.580]  或者你的自由
[00:28:09.580 --> 00:28:10.820]  其實我相信
[00:28:10.820 --> 00:28:12.100]  或者我自己沒有
[00:28:12.100 --> 00:28:12.780]  我不知道你們有沒有
[00:28:12.780 --> 00:28:14.500]  可以原組告訴我
[00:28:14.500 --> 00:28:18.540]  是能夠在網上認識
[00:28:18.540 --> 00:28:21.860]  我未聽過,或者這麼說
[00:28:21.860 --> 00:28:23.860]  或者再想一想
[00:28:23.860 --> 00:28:26.660]  你的朋友圈裡面
[00:28:26.660 --> 00:28:29.620]  有很多你還有聯絡的朋友
[00:28:29.620 --> 00:28:33.460]  你那些所謂真正的朋友
[00:28:33.460 --> 00:28:34.180]  你數下去
[00:28:34.180 --> 00:28:35.260]  或者你看看他們
[00:28:35.260 --> 00:28:37.580]  其實分類的話
[00:28:37.580 --> 00:28:41.700]  很大可能是來自你小時候回教會
[00:28:41.700 --> 00:28:44.220]  或者可能是中學、小學、大學
[00:28:44.220 --> 00:28:49.380]  裡面認識的一些朋友
[00:28:49.380 --> 00:28:52.820]  為什麼呢?
[00:28:52.820 --> 00:28:54.980]  因為大家當時
[00:28:54.980 --> 00:28:59.140]  是比較多時間一起相處
[00:28:59.140 --> 00:29:03.580]  我們可以一起玩,一起瘋狂,一起懶
[00:29:03.580 --> 00:29:09.900]  我們有很多共同的經歷一起走過
[00:29:09.900 --> 00:29:12.540]  但是前提是
[00:29:12.540 --> 00:29:17.500]  那個是真實的人
[00:29:17.500 --> 00:29:21.140]  所以大家是要真實地走出來
[00:29:21.140 --> 00:29:22.540]  離開你的屏幕
[00:29:22.540 --> 00:29:24.780]  離開你的電話
[00:29:24.780 --> 00:29:33.620]  很真實地跟別人相處
[00:29:33.620 --> 00:29:36.140]  總結很快
[00:29:36.140 --> 00:29:37.740]  雖然我今天講了很多東西
[00:29:37.740 --> 00:29:39.900]  好像都是集中在講
[00:29:39.900 --> 00:29:41.780]  怎樣跟別人做朋友
[00:29:41.780 --> 00:29:43.620]  講到一個真正的朋友
[00:29:43.620 --> 00:29:47.420]  是會願意將自己的那份喜悅
[00:29:47.420 --> 00:29:50.340]  很想分享給他知道
[00:29:50.340 --> 00:29:54.180]  但是我想大家不要搞錯重點
[00:29:54.180 --> 00:29:55.540]  以為我們的生命
[00:29:55.540 --> 00:29:58.300]  或者我們的信仰裡面
[00:29:58.300 --> 00:30:01.300]  我們有一份美好的友誼
[00:30:01.300 --> 00:30:03.540]  找到那個真正的朋友
[00:30:03.540 --> 00:30:06.980]  就可以改變一切
[00:30:06.980 --> 00:30:10.860]  因為真是能夠改變人生命的
[00:30:10.860 --> 00:30:13.060]  由始至終都是得上帝
[00:30:13.060 --> 00:30:15.780]  都是得耶穌
[00:30:15.780 --> 00:30:17.300]  故事中那個坦子
[00:30:17.300 --> 00:30:19.460]  雖然朋友是願意
[00:30:19.460 --> 00:30:23.540]  又抬屋頂,又拆屋頂,又要調他入屋
[00:30:23.540 --> 00:30:26.260]  但是其實那四個朋友
[00:30:26.260 --> 00:30:27.820]  調了那個坦子進去之後
[00:30:27.820 --> 00:30:31.340]  他已經沒有氣氛了
[00:30:31.340 --> 00:30:32.940]  有沒有再聽過他的名字?
[00:30:32.940 --> 00:30:33.540]  沒有啊
[00:30:33.540 --> 00:30:36.020]  連那四個人都沒有再出現過
[00:30:36.020 --> 00:30:39.020]  那三隻字
[00:30:39.020 --> 00:30:42.260]  最終叫坦子能夠站起來
[00:30:42.260 --> 00:30:43.580]  行走的
[00:30:43.580 --> 00:30:46.340]  是耶穌
[00:30:46.340 --> 00:30:48.820]  朋友的那個幫忙
[00:30:48.820 --> 00:30:51.900]  或許是你的生命裡面
[00:30:51.900 --> 00:30:54.580]  經歷耶穌的一個開始
[00:30:54.580 --> 00:30:57.580]  一個契機
[00:30:57.580 --> 00:30:59.940]  但是真正改變人生命的
[00:30:59.940 --> 00:31:05.540]  始終仍然都是得耶穌
[00:31:05.540 --> 00:31:07.140]  不是那幫朋友
[00:31:07.140 --> 00:31:08.140]  所以最後
[00:31:08.140 --> 00:31:12.300]  其實你是需要跟耶穌同樣地
[00:31:12.300 --> 00:31:18.100]  建立一個真實的關係
[00:31:18.100 --> 00:31:22.260]  我們很多時候跟耶穌的關係就是
[00:31:22.260 --> 00:31:26.140]  隔著螢幕看著崇拜
[00:31:26.140 --> 00:31:29.540]  我們可能純粹單靠本聖經
[00:31:29.540 --> 00:31:30.740]  我不是說看聖經不好
[00:31:30.740 --> 00:31:32.380]  千萬不要誤會
[00:31:32.380 --> 00:31:33.300]  是很害怕的
[00:31:33.300 --> 00:31:33.980]  你等一下告訴我
[00:31:33.980 --> 00:31:34.980]  那我不看了
[00:31:34.980 --> 00:31:36.500]  那我很害怕的
[00:31:36.500 --> 00:31:38.500]  我不知道怎麼辦
[00:31:38.500 --> 00:31:39.860]  但是
[00:31:39.860 --> 00:31:43.700]  你除了真的看聖經之外
[00:31:43.700 --> 00:31:45.900]  你仍然有很多時間
[00:31:45.900 --> 00:31:47.820]  你又要跟耶穌的關係
[00:31:47.820 --> 00:31:50.140]  好像你那幫真正的朋友一樣
[00:31:50.140 --> 00:31:54.180]  你是要浸的
[00:31:54.180 --> 00:31:55.740]  你要跟他一切時間
[00:31:55.740 --> 00:32:03.260]  放在耶穌裡面
[00:32:03.260 --> 00:32:04.740]  所以當我們說
[00:32:04.740 --> 00:32:06.980]  我們要去建立
[00:32:06.980 --> 00:32:08.220]  或者我們要去改變
[00:32:08.220 --> 00:32:11.740]  我們的生命的時候
[00:32:11.740 --> 00:32:15.340]  你的確在教會可以認識到很多朋友
[00:32:15.340 --> 00:32:17.260]  教會裡面仍然可以有很多
[00:32:17.260 --> 00:32:21.180]  很好的弟兄姊妹跟你同行
[00:32:21.180 --> 00:32:22.820]  但是到最後
[00:32:22.820 --> 00:32:26.460]  若然你在教會這個建築物裡面
[00:32:26.460 --> 00:32:30.300]  你不過是因為你旁邊的朋友
[00:32:30.300 --> 00:32:35.100]  而沒有跟耶穌建立一個真實的關係的話
[00:32:35.100 --> 00:32:37.940]  我會說
[00:32:37.940 --> 00:32:42.580]  今天無論你是你第幾次回教會
[00:32:42.580 --> 00:32:47.580]  我都很肯定可以告訴你
[00:32:47.580 --> 00:32:55.460]  你經歷不到信耶穌的那份真正的喜悅
[00:32:55.460 --> 00:32:59.260]  因為你正在相遇的是一幫弟兄姊妹
[00:32:59.260 --> 00:33:00.420]  你感受到愛的
[00:33:00.420 --> 00:33:05.500]  或許在弟兄姊妹身上感受到
[00:33:05.500 --> 00:33:06.580]  但是你跟上帝
[00:33:06.580 --> 00:33:10.020]  跟耶穌沒有真實的關係的時候
[00:33:10.020 --> 00:33:13.500]  其實某個情況
[00:33:13.500 --> 00:33:25.620]  你沒有打開你的生命給耶穌
[00:33:25.620 --> 00:33:27.940]  所以當我們說
[00:33:27.940 --> 00:33:31.340]  我們要建立真實的關係的時候
[00:33:31.340 --> 00:33:34.060]  我們是需要回應
[00:33:34.060 --> 00:33:39.980]  我們是需要自己跟上帝回應
[00:33:39.980 --> 00:33:43.460]  就好像毯子一樣
[00:33:43.460 --> 00:33:46.340]  耶穌叫他起來
[00:33:46.340 --> 00:33:49.980]  拿起玉子的時候
[00:33:49.980 --> 00:33:57.180]  那個毯子是要自己起身的
[00:33:57.180 --> 00:33:59.860]  那個毯子是要自己回應
[00:33:59.860 --> 00:34:06.820]  耶穌對祂作出的呼喚
[00:34:06.820 --> 00:34:09.020]  所以同樣
[00:34:09.020 --> 00:34:10.900]  我盼望
[00:34:10.900 --> 00:34:14.420]  我不知道上帝今天跟我們說什麼
[00:34:14.420 --> 00:34:20.140]  或者跟我們說什麼
[00:34:20.140 --> 00:34:22.980]  祂呼喚你的時候
[00:34:22.980 --> 00:34:28.420]  究竟你聽得到嗎
[00:34:28.420 --> 00:34:29.960]  你又知唔識得回應佢呢?
