
[00:00:00.000 --> 00:00:03.820]  在人際關係的衝突的復活
[00:18:23.200 --> 00:18:27.400]  例如這些所謂叫做憤怒
[00:18:27.400 --> 00:18:30.720]  用憤怒的形式來表達的時候
[00:18:30.720 --> 00:18:34.440]  很多時候是會導致犯罪的
[00:18:34.440 --> 00:18:36.600]  例如家暴
[00:18:36.600 --> 00:18:38.960]  打老婆或者老婆打老公
[00:18:38.960 --> 00:18:42.640]  和所謂叫做Road Rage
[00:18:42.640 --> 00:18:44.040]  Road Rage是很特別的
[00:18:44.040 --> 00:18:45.800]  有些人很溫文儉雅
[00:18:45.800 --> 00:18:49.840]  但一背後就變成另一個人
[00:18:49.840 --> 00:18:52.160]  這些怒氣
[00:18:52.160 --> 00:18:55.480]  很多時候根據Dr. Scott Vaughan所說
[00:18:55.480 --> 00:19:00.000]  是會發展成為一些暴力的行為
[00:19:00.000 --> 00:19:02.600]  包括兇殺
[00:19:02.600 --> 00:19:03.720]  毆打
[00:19:03.720 --> 00:19:05.080]  剛才我說了家暴
[00:19:05.080 --> 00:19:06.120]  謀殺
[00:19:06.120 --> 00:19:07.920]  甚至殺人
[00:19:07.920 --> 00:19:09.480]  你可能會說
[00:19:09.480 --> 00:19:12.200]  殺人和憤怒
[00:19:12.200 --> 00:19:14.160]  沒那麼嚴重吧
[00:19:14.160 --> 00:19:17.920]  但其實殺人和憤怒
[00:19:17.920 --> 00:19:20.080]  是息息相關
[00:19:20.080 --> 00:19:25.560]  當然你可能說殺人不同發脾氣
[00:19:25.560 --> 00:19:27.040]  發脾氣就是發脾氣
[00:19:27.040 --> 00:19:29.440]  殺人是兩回事
[00:19:29.440 --> 00:19:32.080]  兩件事都不同
[00:19:32.080 --> 00:19:33.320]  但是
[00:19:33.320 --> 00:19:34.960]  你有沒有想過
[00:19:34.960 --> 00:19:38.280]  其實憤怒是等同殺人
[00:19:38.280 --> 00:19:39.720]  不是我說的
[00:19:39.720 --> 00:19:41.600]  你猜猜是誰說的
[00:19:41.600 --> 00:19:44.040]  耶穌基督說的
[00:19:44.040 --> 00:19:50.160]  在《馬太福音》第五章21-22節
[00:19:50.160 --> 00:19:52.240]  耶穌是這樣說的
[00:19:52.240 --> 00:19:53.320]  耶穌說什麼呢
[00:19:53.320 --> 00:19:56.520]  祂說你們聽見有吩咐古人的說話
[00:19:56.520 --> 00:19:58.040]  不可殺人
[00:19:58.040 --> 00:20:01.360]  又說凡殺人的難免受審判
[00:20:01.360 --> 00:20:03.400]  只是我告訴你們
[00:20:03.400 --> 00:20:08.760]  凡向弟兄動怒的難免受審判
[00:20:08.760 --> 00:20:11.960]  根據耶穌基督的說法
[00:20:11.960 --> 00:20:15.840]  也從犯罪的角度來看
[00:20:15.840 --> 00:20:21.040]  一個人脾氣失控和殺人
[00:20:21.040 --> 00:20:23.160]  在上帝的眼中
[00:20:23.160 --> 00:20:25.920]  是差不多等同
[00:20:25.920 --> 00:20:31.880]  甚至我大膽說的那句是等同
[00:20:31.880 --> 00:20:34.560]  所以保羅叫我們
[00:20:34.560 --> 00:20:37.840]  不可含怒到日落
[00:20:37.840 --> 00:20:43.160]  不要讓魔鬼來留有地步
[00:20:43.160 --> 00:20:45.480]  不要因為你的怒氣
[00:20:45.480 --> 00:20:47.720]  而導致你犯罪
[00:20:47.720 --> 00:20:48.800]  正如我剛才所說
[00:20:48.800 --> 00:20:50.960]  脾氣是可以控制得到的
[00:20:50.960 --> 00:20:52.720]  有個實例告訴我們
[00:20:52.720 --> 00:20:54.440]  Dr. Doris O
[00:20:54.440 --> 00:20:59.440]  求主耶穌基督讓我們伏在祂的主權下
[00:20:59.440 --> 00:21:04.000]  讓我們可以控制我們的脾氣
[00:21:04.000 --> 00:21:05.480]  第三
[00:21:05.480 --> 00:21:07.040]  接著保羅就說
[00:21:07.040 --> 00:21:11.120]  要我們以服事來相待
[00:21:11.120 --> 00:21:11.880]  換句話說
[00:21:11.880 --> 00:21:14.440]  我們應該要互相幫助
[00:21:14.440 --> 00:21:16.880]  互相詛咒
[00:21:16.880 --> 00:21:21.400]  這兩段經文28和29節
[00:21:21.400 --> 00:21:24.040]  有什麼共通之處呢?
[00:21:24.040 --> 00:21:27.840]  第28節是講「偷竊」
[00:21:27.840 --> 00:21:31.360]  第29節是講「污穢」的言語
[00:21:31.360 --> 00:21:33.760]  這兩個有什麼共通之處呢?
[00:21:33.760 --> 00:21:37.200]  共通點是這兩個行為中
[00:21:37.200 --> 00:21:40.480]  不會有一個人會得益
[00:21:40.480 --> 00:21:41.960]  不會有詛咒
[00:21:41.960 --> 00:21:43.600]  不會得到幫助
[00:21:43.600 --> 00:21:48.480]  也不會得到建立
[00:21:48.480 --> 00:21:52.320]  所以保羅在此提醒我們
[00:21:52.320 --> 00:21:54.640]  不要偷竊
[00:21:54.640 --> 00:21:58.000]  不要講污穢的言語
[00:21:58.000 --> 00:22:00.240]  這兩件事才是共通點
[00:22:00.240 --> 00:22:03.000]  讓我們逐一看看
[00:22:03.000 --> 00:22:03.760]  第一
[00:22:03.760 --> 00:22:05.600]  我們先看看「偷竊」
[00:22:05.600 --> 00:22:07.040]  即是偷東西
[00:22:07.040 --> 00:22:09.880]  在十誡中
[00:22:09.880 --> 00:22:11.200]  第幾誡
[00:22:11.200 --> 00:22:12.760]  忘記了
[00:22:12.760 --> 00:22:13.800]  第八誡
[00:22:13.800 --> 00:22:14.640]  不是「諸」
[00:22:14.640 --> 00:22:16.280]  第八誡裡說
[00:22:16.280 --> 00:22:19.400]  Thou shall not steal
[00:22:19.400 --> 00:22:21.000]  不可偷渡
[00:22:21.000 --> 00:22:22.480]  所以保羅說
[00:22:22.480 --> 00:22:24.080]  從前偷竊的
[00:22:24.080 --> 00:22:25.840]  不要偷
[00:22:25.840 --> 00:22:27.200]  但必須工作
[00:22:27.200 --> 00:22:30.160]  用自己的雙手做一些有用的事
[00:22:30.160 --> 00:22:35.880]  以便可以跟有需要的人分享
[00:22:35.880 --> 00:22:38.320]  而保羅為什麼特別在此提及偷竊呢?
[00:22:38.320 --> 00:22:41.280]  很有可能當時以弗梭的會眾
[00:22:41.280 --> 00:22:43.280]  有些是奴隸
[00:22:43.280 --> 00:22:46.880]  很多時候奴隸會被主人虐待
[00:22:46.880 --> 00:22:48.880]  不是每個主人都那麼好
[00:22:48.880 --> 00:22:50.640]  他們生氣起來
[00:22:50.640 --> 00:22:55.400]  不如三隻手偷你的東西
[00:22:55.400 --> 00:23:00.240]  將財物或主人的財物據為己有
[00:23:00.240 --> 00:23:03.320]  這叫做「打虎頭」
[00:23:03.320 --> 00:23:07.800]  以前我們叫工人「吞金滅宋」
[00:23:07.800 --> 00:23:09.040]  就是這個意思
[00:23:09.040 --> 00:23:10.320]  大家知不知道什麼是「吞金滅宋」
[00:23:10.320 --> 00:23:11.600]  這個詞太古老了
[00:23:11.600 --> 00:23:13.000]  一會兒Mary又說我老病了
[00:23:13.000 --> 00:23:14.240]  我不解釋了
[00:23:14.240 --> 00:23:15.320]  她說
[00:23:15.320 --> 00:23:19.040]  所以就會做「三隻手」
[00:23:19.040 --> 00:23:20.360]  但可能你說
[00:23:20.360 --> 00:23:21.960]  這裡說的是做賊
[00:23:21.960 --> 00:23:22.920]  不要那麼嚴重
[00:23:22.920 --> 00:23:24.560]  做小偷
[00:23:24.560 --> 00:23:25.680]  與我無關
[00:23:25.680 --> 00:23:27.320]  我也不是小偷
[00:23:27.320 --> 00:23:30.640]  在座每一個人都會跟我說
[00:23:30.640 --> 00:23:33.920]  或寫回應卡跟我說
[00:23:33.920 --> 00:23:36.200]  其實我是小偷
[00:23:36.200 --> 00:23:42.280]  所以這段經文似乎不適用於我們
[00:23:42.280 --> 00:23:43.440]  因為我們也不是賊
[00:23:43.440 --> 00:23:45.160]  我們也不是小偷
[00:23:45.160 --> 00:23:47.920]  對嗎?
[00:23:47.920 --> 00:23:49.160]  對吧?
[00:23:49.160 --> 00:23:51.640]  但你有沒有想過
[00:23:51.640 --> 00:23:56.720]  其實偷竊有很多形式
[00:23:56.720 --> 00:23:57.880]  我舉個例子
[00:23:57.880 --> 00:24:00.720]  希望當中沒有得罪你們
[00:24:00.720 --> 00:24:04.200]  當你去做工的時候
[00:24:04.200 --> 00:24:06.040]  你有沒有工作
[00:24:06.040 --> 00:24:09.520]  你有沒有做工的時候得過且過
[00:24:09.520 --> 00:24:12.240]  你可以把最好的獻給僱主
[00:24:12.240 --> 00:24:13.360]  但你不做
[00:24:13.360 --> 00:24:14.720]  得過且過
[00:24:14.720 --> 00:24:16.120]  還有時候
[00:24:16.120 --> 00:24:18.200]  在浪費你的時間
[00:24:18.200 --> 00:24:21.960]  在上下網看一些好東西
[00:24:21.960 --> 00:24:24.720]  買一些網上商店的東西
[00:24:24.720 --> 00:24:25.600]  如果有的話
[00:24:25.600 --> 00:24:30.000]  你就在偷竊你的僱主
[00:24:30.000 --> 00:24:31.480]  如果你做生意的
[00:24:31.480 --> 00:24:34.640]  你有沒有把你的價格額外提高
[00:24:34.640 --> 00:24:35.720]  把你的產品
[00:24:35.720 --> 00:24:39.360]  甚至把你所可以提供的服務
[00:24:39.360 --> 00:24:41.000]  我知道有些是工程師
[00:24:41.000 --> 00:24:42.280]  有些是顧問
[00:24:42.280 --> 00:24:44.800]  有沒有過價
[00:24:44.800 --> 00:24:46.080]  如果有的話
[00:24:46.080 --> 00:24:50.800]  你就是在偷竊你的客戶
[00:24:50.800 --> 00:24:52.680]  抱歉
[00:24:52.680 --> 00:24:53.720]  很多時候
[00:24:53.720 --> 00:24:57.960]  我們也會在我們自己的身上偷
[00:24:57.960 --> 00:24:59.480]  偷我們自己的東西
[00:24:59.480 --> 00:25:00.400]  什麼意思?
[00:25:00.400 --> 00:25:02.640]  我們有些東西可以自己偷回自己的嗎?
[00:25:02.640 --> 00:25:03.680]  有
[00:25:03.680 --> 00:25:06.560]  當上帝給了你的恩賜
[00:25:06.560 --> 00:25:07.800]  給了你的時間
[00:25:07.800 --> 00:25:08.920]  給了你的才能
[00:25:08.920 --> 00:25:12.200]  給了你很多的資源
[00:25:12.200 --> 00:25:14.920]  你不用
[00:25:14.920 --> 00:25:17.080]  你就在自己的身上
[00:25:17.080 --> 00:25:21.040]  把自己所有的東西偷了出來
[00:25:21.040 --> 00:25:22.240]  偷了出來不用
[00:25:22.240 --> 00:25:23.680]  那是活該的
[00:25:23.680 --> 00:25:26.000]  偷了用也好
[00:25:26.000 --> 00:25:28.840]  我們很多時候也做信徒
[00:25:28.840 --> 00:25:30.360]  包括我自己在內
[00:25:30.360 --> 00:25:34.960]  我們也會在上帝那裡偷竊
[00:25:34.960 --> 00:25:36.040]  做小偷
[00:25:36.040 --> 00:25:37.400]  什麼意思呢?
[00:25:37.400 --> 00:25:41.400]  為什麼我們會偷上帝的東西呢?
[00:25:41.400 --> 00:25:42.720]  最簡單一句
[00:25:42.720 --> 00:25:45.080]  我們就是偷上帝的時間
[00:25:45.080 --> 00:25:47.640]  一些屬於上帝的時間
[00:25:47.640 --> 00:25:49.600]  你不歸給神
[00:25:49.600 --> 00:25:50.920]  你偷了它
[00:25:50.920 --> 00:25:52.480]  很多時候我們也知道
[00:25:52.480 --> 00:25:53.920]  我在Silicon Valley工作
[00:25:53.920 --> 00:25:55.320]  我也在Silicon Valley工作過
[00:25:55.320 --> 00:25:56.720]  我還沒做傳統人之前
[00:25:56.720 --> 00:25:58.960]  我知道很辛苦的
[00:25:58.960 --> 00:26:01.840]  要做十幾二十個小時
[00:26:01.840 --> 00:26:03.160]  特別是設計
[00:26:03.160 --> 00:26:04.960]  那些做媽媽的更慘
[00:26:04.960 --> 00:26:05.960]  又要上班
[00:26:05.960 --> 00:26:06.920]  又要照顧子女
[00:26:06.920 --> 00:26:09.040]  還要照顧老公
[00:26:09.040 --> 00:26:10.080]  多可憐
[00:26:10.080 --> 00:26:12.640]  有些做小孩的要讀書
[00:26:12.640 --> 00:26:14.120]  你不讀書是不行的
[00:26:14.120 --> 00:26:15.280]  一會兒你爸媽跟你說
[00:26:15.280 --> 00:26:16.120]  你要拿Straight A
[00:26:16.120 --> 00:26:17.640]  如果不拿Straight A就糟糕了
[00:26:17.640 --> 00:26:20.240]  你媽媽親自跟你說話
[00:26:20.240 --> 00:26:22.240]  還說一些很好聽的話
[00:26:22.240 --> 00:26:23.640]  鼓勵你
[00:26:23.640 --> 00:26:25.000]  你會覺得
[00:26:25.000 --> 00:26:27.520]  到禮拜五、禮拜六、禮拜日
[00:26:27.520 --> 00:26:28.840]  我又要上Fellowship
[00:26:28.840 --> 00:26:29.960]  又要上崇拜
[00:26:29.960 --> 00:26:31.200]  Let's skip it
[00:26:31.200 --> 00:26:33.680]  不要上了
[00:26:33.680 --> 00:26:36.840]  但當你有這樣的選擇的時候
[00:26:36.840 --> 00:26:43.720]  你就是偷了屬於上帝的時間
[00:26:43.720 --> 00:26:47.080]  而聖經在經文裏面告訴我們
[00:26:47.080 --> 00:26:49.160]  偷上帝的東西
[00:26:49.160 --> 00:26:51.680]  不是一個聰明的行為
[00:26:51.680 --> 00:26:54.600]  你不要以為是一個很明智的選擇
[00:26:54.600 --> 00:26:58.160]  詩篇第73篇第28節說
[00:26:58.160 --> 00:27:01.800]  但我親近上帝是與我有益
[00:27:01.800 --> 00:27:04.880]  我以主耶和華為我的避難所
[00:27:04.880 --> 00:27:06.720]  好叫我述說
[00:27:06.720 --> 00:27:08.720]  你一切的作為
[00:27:08.720 --> 00:27:11.840]  如果你願意將你的靈修
[00:27:11.840 --> 00:27:14.440]  將你的聚會時間
[00:27:14.440 --> 00:27:17.320]  分別為聖的時候
[00:27:17.320 --> 00:27:19.320]  我敢寫保證
[00:27:19.320 --> 00:27:22.720]  你的生命一定不再一樣
[00:27:22.720 --> 00:27:24.120]  假以時日
[00:27:24.120 --> 00:27:28.320]  你一定經歷到上帝的恩典
[00:27:28.320 --> 00:27:30.320]  如果你不聚會
[00:27:30.320 --> 00:27:32.320]  不靈修
[00:27:32.320 --> 00:27:33.640]  我想告訴大家
[00:27:33.640 --> 00:27:37.160]  損失的一定不是上帝
[00:27:37.160 --> 00:27:39.640]  也損失的不是別人
[00:27:39.640 --> 00:27:42.280]  最大的損失就是你
[00:27:42.280 --> 00:27:44.720]  你就是最大的Loser
[00:27:44.720 --> 00:27:46.440]  You are the biggest Loser
[00:27:46.440 --> 00:27:48.440]  With a capital L
[00:27:48.440 --> 00:27:50.440]  所以
[00:27:50.440 --> 00:27:52.440]  讓我們今天
[00:27:52.440 --> 00:27:55.440]  大家彼此的面來
[00:27:55.440 --> 00:27:59.240]  不要再偷上帝的時間
[00:27:59.240 --> 00:28:02.920]  讓我們懂得親近上帝
[00:28:02.920 --> 00:28:05.240]  以致我們每一天
[00:28:05.240 --> 00:28:07.240]  可以做一個
[00:28:07.240 --> 00:28:09.240]  榮神益人的基督徒
[00:28:09.240 --> 00:28:10.640]  盼望弟兄姊妹
[00:28:10.640 --> 00:28:13.840]  不要再做一個小偷
[00:28:13.840 --> 00:28:17.040]  因為上帝是無所不知的
[00:28:17.040 --> 00:28:20.720]  祂知道你做過所有的一切
[00:28:20.720 --> 00:28:26.040]  也知道你所說的每一句話
[00:28:26.040 --> 00:28:29.040]  所以保羅命令我們
[00:28:29.040 --> 00:28:31.040]  或者提醒我們
[00:28:31.040 --> 00:28:33.040]  污穢的言語
[00:28:33.040 --> 00:28:35.640]  一句也不可以粗口
[00:28:35.640 --> 00:28:37.640]  出口不是粗口
[00:28:37.640 --> 00:28:39.640]  也一樣
[00:28:39.640 --> 00:28:44.240]  而馬太福音第十二章第三十六節
[00:28:44.240 --> 00:28:47.240]  耶穌基督也警告了我們
[00:28:47.240 --> 00:28:49.240]  我又告訴你們
[00:28:49.240 --> 00:28:51.840]  凡人所說的閒話
[00:28:51.840 --> 00:28:55.640]  當審判的日子必要鞠鞠躬出來
[00:28:55.640 --> 00:28:57.640]  讓我再讀一次
[00:28:57.640 --> 00:29:02.640]  我又告訴你們凡人所說的閒話
[00:29:02.640 --> 00:29:08.240]  當審判的日子必要鞠鞠躬出來
[00:29:08.240 --> 00:29:10.240]  是否很恐怖
[00:29:10.240 --> 00:29:12.240]  大家害怕嗎
[00:29:12.240 --> 00:29:14.240]  我聽到這裡我很害怕
[00:29:14.240 --> 00:29:17.240]  因為周時我講的話很出位
[00:29:17.240 --> 00:29:19.240]  如果你認識我的話
[00:29:19.240 --> 00:29:22.240]  Mary經常用這句話嚇我
[00:29:22.240 --> 00:29:24.840]  其實我很討厭這句話
[00:29:24.840 --> 00:29:27.840]  但我也知道這是上帝
[00:29:27.840 --> 00:29:29.840]  不單止和我
[00:29:29.840 --> 00:29:32.240]  是和每一位講的說話
[00:29:32.240 --> 00:29:35.840]  所以我們要神言
[00:29:35.840 --> 00:29:37.840]  而在希臘語中
[00:29:37.840 --> 00:29:40.440]  那個叫做污穢的言語
[00:29:40.440 --> 00:29:42.440]  其實很多時候我一聽就以為是粗口
[00:29:42.440 --> 00:29:44.440]  叫你不要講粗口
[00:29:44.440 --> 00:29:47.240]  我覺得也可以這樣形容
[00:29:47.240 --> 00:29:52.640]  但是這個字本身的原文就是腐爛
[00:29:52.640 --> 00:29:55.640]  是一些腐爛的言語
[00:29:55.640 --> 00:29:59.640]  那個腐爛的言語
[00:29:59.640 --> 00:30:02.640]  有些新型本就譯作是壞話
[00:30:02.640 --> 00:30:04.640]  講壞話題其實也不是很準
[00:30:04.640 --> 00:30:09.640]  我想保羅最主要想講什麼呢
[00:30:09.640 --> 00:30:12.640]  我覺得不是講粗口
[00:30:12.640 --> 00:30:14.640]  不是粗言穢語
[00:30:14.640 --> 00:30:17.640]  雖然我也不反對這樣形容
[00:30:17.640 --> 00:30:21.640]  但是最主要保羅是說要建立他們
[00:30:21.640 --> 00:30:24.640]  所以這些言語是什麼污穢的言語呢
[00:30:24.640 --> 00:30:26.640]  就是一些破壞性
[00:30:26.640 --> 00:30:29.640]  一些傷害人的說話
[00:30:29.640 --> 00:30:30.640]  哪些呢
[00:30:30.640 --> 00:30:35.640]  例如踩人、誹謗、侮辱、傷人的說話
[00:30:35.640 --> 00:30:40.640]  這些就是所謂的傷害人的說話
[00:30:40.640 --> 00:30:43.640]  一些污穢的言語
[00:30:43.640 --> 00:30:45.640]  很多時候我們不知不覺
[00:30:45.640 --> 00:30:48.640]  不多不少都有講過
[00:30:48.640 --> 00:30:51.640]  但是這些言語不是Helpful
[00:30:51.640 --> 00:30:53.640]  這些是Hurtful
[00:30:53.640 --> 00:30:56.640]  所以保羅就叫我們要建立人
[00:30:56.640 --> 00:30:59.640]  你說的話是不是能夠建立人呢
[00:30:59.640 --> 00:31:02.640]  而建立在原文叫做To edify
[00:31:02.640 --> 00:31:04.640]  什麼叫Edify呢
[00:31:04.640 --> 00:31:07.640]  就是要有些啟發性
[00:31:07.640 --> 00:31:10.640]  有些教導性的有益
[00:31:10.640 --> 00:31:11.640]  有建設性
[00:31:11.640 --> 00:31:13.640]  有鼓勵性
[00:31:13.640 --> 00:31:16.640]  有些Uplifting的說話
[00:31:16.640 --> 00:31:18.640]  而傷害人的說話
[00:31:18.640 --> 00:31:20.640]  大家都知道不需要我說
[00:31:20.640 --> 00:31:24.640]  是會破壞教會的合一
[00:31:24.640 --> 00:31:28.640]  也同時保羅告訴我們
[00:31:28.640 --> 00:31:32.640]  會令到聖靈擔憂
[00:31:32.640 --> 00:31:34.640]  當我們犯罪的時候
[00:31:34.640 --> 00:31:38.640]  聖靈會感到悲痛
[00:31:38.640 --> 00:31:41.640]  我們會傷透他的心
[00:31:41.640 --> 00:31:44.640]  等於作父母的罪枝
[00:31:44.640 --> 00:31:48.640]  如果你的兒子或女兒在犯罪
[00:31:48.640 --> 00:31:51.640]  你會有什麼感覺呢
[00:31:51.640 --> 00:31:54.640]  是不是傷透你的心呢
[00:31:54.640 --> 00:31:55.640]  換句話說
[00:31:55.640 --> 00:31:56.640]  聖靈也一樣
[00:31:56.640 --> 00:32:01.640]  作為愛我們三位一體的真神
[00:32:01.640 --> 00:32:03.640]  祂會為我們憂心
[00:32:03.640 --> 00:32:05.640]  祂會為我們痛心
[00:32:05.640 --> 00:32:08.640]  所以當聖靈見到基督徒說謊言
[00:32:08.640 --> 00:32:10.640]  不說實話的時候
[00:32:10.640 --> 00:32:12.640]  祂感到心痛
[00:32:12.640 --> 00:32:14.640]  當我們含怒到日落
[00:32:14.640 --> 00:32:16.640]  不以溫柔相待的時候
[00:32:16.640 --> 00:32:18.640]  祂感到心碎
[00:32:18.640 --> 00:32:20.640]  當我們偷竊
[00:32:20.640 --> 00:32:24.640]  不以服侍相待的時候
[00:32:24.640 --> 00:32:26.640]  祂更加心痛
[00:32:26.640 --> 00:32:29.640]  當我們用污穢的言語
[00:32:29.640 --> 00:32:32.640]  不說造就人的話
[00:32:32.640 --> 00:32:38.640]  祂更加心如刀割
[00:32:38.640 --> 00:32:48.640]  所以千萬不要叫聖靈擔憂
[00:32:48.640 --> 00:32:52.640]  而聖靈也是保證我們得救的引擎
[00:32:52.640 --> 00:32:54.640]  一個證據
[00:32:54.640 --> 00:33:00.640]  告訴我們我們已經有得救的確據
[00:33:00.640 --> 00:33:03.640]  既然我們有得救的確據
[00:33:03.640 --> 00:33:07.640]  保羅在四章第一節告訴我們
[00:33:07.640 --> 00:33:10.640]  我們行事為人
[00:33:10.640 --> 00:33:16.640]  不應和不能與蒙召的恩不相稱
[00:33:16.640 --> 00:33:18.640]  四章一節說
[00:33:18.640 --> 00:33:21.640]  我們行事為人
[00:33:21.640 --> 00:33:26.640]  就要與蒙召的恩相稱
[00:33:26.640 --> 00:33:28.640]  或者我問問大家
[00:33:28.640 --> 00:33:31.640]  今天你的行事為人
[00:33:31.640 --> 00:33:36.640]  是不是與蒙召的恩相稱呢?
[00:33:36.640 --> 00:33:38.640]  大家不妨去想一想
[00:33:38.640 --> 00:33:40.640]  你過去這一周
[00:33:40.640 --> 00:33:43.640]  你所做的,你所說的
[00:33:43.640 --> 00:33:49.640]  是不是與蒙召的恩相稱呢?
[00:33:49.640 --> 00:33:51.640]  如果不是的話
[00:33:51.640 --> 00:33:53.640]  為什麼呢?容許我問你一句話
[00:33:53.640 --> 00:33:58.640]  是不是因為你有一點點驕傲呢?
[00:33:58.640 --> 00:34:01.640]  或者是不是有些你覺得很自然呢?
[00:34:01.640 --> 00:34:03.640]  Self-righteousness
[00:34:03.640 --> 00:34:05.640]  我也覺得自己很好
[00:34:05.640 --> 00:34:07.640]  或者有些你覺得很過癮
[00:34:07.640 --> 00:34:09.640]  我這種生活很過癮
[00:34:09.640 --> 00:34:11.640]  為什麼要過去呢?
[00:34:11.640 --> 00:34:13.640]  如果是的話
[00:34:13.640 --> 00:34:15.640]  唉
[00:34:15.640 --> 00:34:19.640]  你都不要叫聖靈擔憂了
[00:34:19.640 --> 00:34:21.640]  所以我鼓勵大家
[00:34:21.640 --> 00:34:22.640]  不要緊
[00:34:22.640 --> 00:34:26.640]  大家彼此同心的彼此怨念
[00:34:26.640 --> 00:34:31.640]  大家彼此以恩慈來相待
[00:34:31.640 --> 00:34:36.640]  而保羅最後在第31和第32節裏
[00:34:36.640 --> 00:34:40.640]  他總結了一點
[00:34:40.640 --> 00:34:42.640]  他總結了什麼呢?
[00:34:42.640 --> 00:34:46.640]  他就說所謂的苦毒、惱恨、憤怒、讓罵、毀謗
[00:34:46.640 --> 00:34:48.640]  都要除掉
[00:34:48.640 --> 00:34:50.640]  都要get rid of
[00:34:50.640 --> 00:34:52.640]  我相信苦毒呢
[00:34:52.640 --> 00:34:55.640]  bitterness, rage, anger
[00:34:55.640 --> 00:35:01.640]  這些憤怒或者叫做毀謗等等
[00:35:01.640 --> 00:35:02.640]  惱恨、憤怒
[00:35:02.640 --> 00:35:05.640]  我想大家都會不難理解的
[00:35:05.640 --> 00:35:07.640]  所以我不go into detail了
[00:35:07.640 --> 00:35:09.640]  但是什麼叫讓罵呢?
[00:35:09.640 --> 00:35:10.640]  英文叫brawling
[00:35:10.640 --> 00:35:12.640]  什麼叫brawling呢?
[00:35:12.640 --> 00:35:15.640]  brawling就是說你在大叫大喊
[00:35:15.640 --> 00:35:17.640]  在那裏yell
[00:35:17.640 --> 00:35:19.640]  我不知道大家明不明白
[00:35:19.640 --> 00:35:23.640]  我估計大家都不會公開這樣yell的
[00:35:23.640 --> 00:35:26.640]  大家知書識禮很少會這樣做
[00:35:26.640 --> 00:35:28.640]  甚至不會這樣做
[00:35:28.640 --> 00:35:30.640]  所以again
[00:35:30.640 --> 00:35:33.640]  這句句子或者叫做brawling
[00:35:33.640 --> 00:35:36.640]  又好像上一句偷笑一樣
[00:35:36.640 --> 00:35:41.640]  好像不太適用於我們這些知書識禮的人
[00:35:41.640 --> 00:35:44.640]  在座都是知書識禮
[00:35:44.640 --> 00:35:48.640]  我們怎會yell呢?
[00:35:48.640 --> 00:35:51.640]  大家開車來
[00:35:51.640 --> 00:35:54.640]  有沒有試過有人爬你頭?
[00:35:54.640 --> 00:35:56.640]  當你爬你頭的時候
[00:35:56.640 --> 00:35:57.640]  你會怎樣?
[00:35:57.640 --> 00:35:59.640]  you stupid you
[00:35:59.640 --> 00:36:00.640]  不說得下去
[00:36:00.640 --> 00:36:03.640]  不然到我出口了
[00:36:03.640 --> 00:36:05.640]  所以其實很多時候
[00:36:05.640 --> 00:36:08.640]  我們都要有讓罵
[00:36:08.640 --> 00:36:09.640]  是不是?
[00:36:09.640 --> 00:36:11.640]  或者有些人開車像我這樣
[00:36:11.640 --> 00:36:12.640]  我不會的
[00:36:12.640 --> 00:36:14.640]  我是這樣可以的
[00:36:14.640 --> 00:36:16.640]  我開車就好
[00:36:16.640 --> 00:36:17.640]  為什麼呢?
[00:36:17.640 --> 00:36:18.640]  我怕撞我車之後有後果
[00:36:18.640 --> 00:36:20.640]  所以我任由你先走
[00:36:20.640 --> 00:36:21.640]  我就不會
[00:36:21.640 --> 00:36:23.640]  但是可能我們都不會
[00:36:23.640 --> 00:36:24.640]  對於有些人來說
[00:36:24.640 --> 00:36:25.640]  我們開車都很斯文
[00:36:25.640 --> 00:36:27.640]  雖然我有見過有些人
[00:36:27.640 --> 00:36:30.640]  一behind the wheel就變成另一個人
[00:36:30.640 --> 00:36:34.640]  或者我們有些都做manager
[00:36:34.640 --> 00:36:35.640]  有些middle management
[00:36:35.640 --> 00:36:37.640]  或者我們有時都會manage
[00:36:37.640 --> 00:36:39.640]  一些我們的下屬
[00:36:39.640 --> 00:36:40.640]  可以這樣說
[00:36:40.640 --> 00:36:42.640]  我們有沒有試過
[00:36:42.640 --> 00:36:45.640]  yell at我們的下屬呢?
[00:36:45.640 --> 00:36:46.640]  有沒有?
[00:36:46.640 --> 00:36:48.640]  有沒有試過運用我們的position
[00:36:48.640 --> 00:36:51.640]  我們的authority
[00:36:51.640 --> 00:36:52.640]  他遲到了
[00:36:52.640 --> 00:36:53.640]  我們罵他
[00:36:53.640 --> 00:36:54.640]  做錯事了
[00:36:54.640 --> 00:36:56.640]  我們拍檯罵他
[00:36:56.640 --> 00:36:58.640]  有沒有試過當眾
[00:36:58.640 --> 00:36:59.640]  罵人
[00:36:59.640 --> 00:37:00.640]  罵你的下屬
[00:37:00.640 --> 00:37:02.640]  甚至你的言語
[00:37:02.640 --> 00:37:05.640]  是帶少少侮辱的呢?
[00:37:05.640 --> 00:37:06.640]  如果有的
[00:37:06.640 --> 00:37:09.640]  這段經文就提醒我們
[00:37:09.640 --> 00:37:12.640]  我們要當他是一個人
[00:37:12.640 --> 00:37:13.640]  我記得以前
[00:37:13.640 --> 00:37:15.640]  我初初做manager的時候
[00:37:15.640 --> 00:37:17.640]  有一個弟兄
[00:37:17.640 --> 00:37:18.640]  應該是弟兄
