
[00:00:00.000 --> 00:00:05.160]  今日我們會繼續思想教會的聖經教導
[00:22:09.880 --> 00:22:12.480]  要忠心至死
[00:22:12.480 --> 00:22:14.980]  在教會的歷史裡面
[00:22:14.980 --> 00:22:20.180]  仕美娜曾經出了一位很有名的殉道的主教
[00:22:20.180 --> 00:22:25.180]  叫做玻璃甲
[00:22:25.180 --> 00:22:28.980]  當時他被人抓了面對羅馬的總督
[00:22:28.980 --> 00:22:31.480]  那個羅馬總督就勸告他
[00:22:31.480 --> 00:22:33.080]  宣誓吧
[00:22:33.080 --> 00:22:34.480]  就罵基督吧
[00:22:34.480 --> 00:22:37.880]  我就釋放你了
[00:22:37.880 --> 00:22:41.480]  玻璃甲回答說
[00:22:41.480 --> 00:22:43.980]  在這86年以來
[00:22:43.980 --> 00:22:46.280]  我侍奉他
[00:22:46.280 --> 00:22:49.180]  他從未曾規附過我
[00:22:49.180 --> 00:22:54.880]  我怎麼能夠褻瀆拯救我的王呢?
[00:22:54.880 --> 00:22:56.480]  總督對他說
[00:22:56.480 --> 00:22:58.080]  除非你悔改
[00:22:58.080 --> 00:22:59.780]  如果你不怕野獸的話
[00:22:59.780 --> 00:23:03.980]  我就用火來燒你
[00:23:03.980 --> 00:23:06.280]  玻璃甲說
[00:23:06.280 --> 00:23:09.480]  你用火來嚇我?
[00:23:09.480 --> 00:23:14.280]  火其實只會燒一會兒
[00:23:14.280 --> 00:23:16.880]  就會熄滅了
[00:23:16.880 --> 00:23:19.280]  但是你不知道
[00:23:19.280 --> 00:23:21.880]  將來審判的時候
[00:23:21.880 --> 00:23:23.980]  誤敬畏神的人
[00:23:23.980 --> 00:23:27.580]  要受永遠刑罰的火
[00:23:27.580 --> 00:23:28.580]  你不要遲延了
[00:23:28.580 --> 00:23:32.380]  你要做什麼就快點做
[00:23:32.380 --> 00:23:32.880]  弟兄姊妹
[00:23:32.880 --> 00:23:36.080]  當我們面對壓迫的時候
[00:23:36.080 --> 00:23:39.480]  我們會不會堅持信仰呢?
[00:23:39.480 --> 00:23:42.380]  雖然我們生活在西方社會
[00:23:42.380 --> 00:23:44.880]  在信仰上比較自由
[00:23:44.880 --> 00:23:48.580]  但是現在社會漸漸地
[00:23:48.580 --> 00:23:51.780]  都開始排擠我們
[00:23:51.780 --> 00:23:55.580]  用同性婚姻的議題舉個例
[00:23:55.580 --> 00:23:58.280]  如果基督徒不贊成同性婚姻
[00:23:58.280 --> 00:24:00.080]  首先就會被人笑
[00:24:00.080 --> 00:24:02.380]  這些是恐龍化石
[00:24:02.380 --> 00:24:03.480]  思想古老
[00:24:03.480 --> 00:24:04.280]  食古不化
[00:24:04.280 --> 00:24:06.980]  不與時代並進
[00:24:06.980 --> 00:24:08.680]  在上個月
[00:24:08.680 --> 00:24:10.280]  在塔斯曼尼亞省
[00:24:10.280 --> 00:24:12.880]  有一位綠黨的變性政客
[00:24:12.880 --> 00:24:13.880]  transgender
[00:24:13.880 --> 00:24:15.080]  變性的那個
[00:24:15.080 --> 00:24:17.980]  他向反歧視專員投訴
[00:24:17.980 --> 00:24:23.080]  澳洲天主教議會歧視變性人
[00:24:23.080 --> 00:24:25.480]  他投訴已經接受了
[00:24:25.480 --> 00:24:29.280]  將來很可能要去法庭對駁
[00:24:29.280 --> 00:24:29.880]  此外
[00:24:29.880 --> 00:24:33.980]  澳洲天主教議會出版了一本小冊子
[00:24:33.980 --> 00:24:35.180]  標題就是
[00:24:35.180 --> 00:24:37.180]  Don't mess with marriage
[00:24:37.180 --> 00:24:40.080]  可以譯為不要混淆婚姻
[00:24:40.080 --> 00:24:41.180]  裡面的內容
[00:24:41.180 --> 00:24:44.580]  其實跟現在的婚姻法
[00:24:44.580 --> 00:24:47.480]  是沒有什麼抵觸的
[00:24:47.480 --> 00:24:50.680]  但是他們都被人控訴
[00:24:50.680 --> 00:24:53.680]  得罪了同性戀的人士
[00:24:53.680 --> 00:24:55.280]  對這件案情的發展
[00:24:55.280 --> 00:24:56.580]  我們還要拭目以待
[00:24:56.580 --> 00:25:00.280]  不知道結果如何
[00:25:00.280 --> 00:25:01.780]  現在時近聖誕
[00:25:01.780 --> 00:25:03.980]  如果我們有機會出到市中心
[00:25:03.980 --> 00:25:06.680]  悉尼市中心看看的話
[00:25:06.680 --> 00:25:08.880]  你留意一下那裡的佈置
[00:25:08.880 --> 00:25:12.280]  由悉尼市政府負責佈置的裝飾
[00:25:12.280 --> 00:25:14.080]  你可能會找不到
[00:25:14.080 --> 00:25:15.680]  Merry Christmas
[00:25:15.680 --> 00:25:17.880]  聖誕快樂這些字
[00:25:17.880 --> 00:25:19.280]  因為悉尼市議會
[00:25:19.280 --> 00:25:21.980]  是不想得罪同性戀人士的
[00:25:21.980 --> 00:25:26.680]  他們最多只是放season's greetings
[00:25:26.680 --> 00:25:27.980]  節日祝賀
[00:25:27.980 --> 00:25:29.680]  不能夠提基督教
[00:25:29.680 --> 00:25:32.980]  不能夠提Christmas
[00:25:32.980 --> 00:25:33.980]  同性戀人士
[00:25:33.980 --> 00:25:36.880]  不單是想爭取他們結婚的權利
[00:25:36.880 --> 00:25:41.880]  他們是要懲罰那些不贊同他們的人
[00:25:41.880 --> 00:25:44.480]  面對這樣的氣候
[00:25:44.480 --> 00:25:47.380]  我們做基督徒要預備好
[00:25:47.380 --> 00:25:48.980]  經歷雲南
[00:25:48.980 --> 00:25:50.780]  從不退縮
[00:25:50.780 --> 00:25:52.980]  甚至被投入監獄
[00:25:52.980 --> 00:25:55.680]  我們都要有心理準備
[00:25:55.680 --> 00:25:56.980]  不知道大家準備好了沒有
[00:25:56.980 --> 00:25:57.980]  我準備好了
[00:25:57.980 --> 00:26:01.680]  我一定反對的
[00:26:01.680 --> 00:26:05.180]  只要我們應該回想
[00:26:05.180 --> 00:26:07.080]  我們愛主的心
[00:26:07.080 --> 00:26:09.180]  有沒有冷卻
[00:26:09.180 --> 00:26:12.780]  有沒有失去當初對主的愛心
[00:26:12.780 --> 00:26:17.380]  有沒有單愛主而不愛弟兄姊妹
[00:26:17.380 --> 00:26:18.280]  未信主的朋友
[00:26:18.280 --> 00:26:21.480]  如果你在考慮信不信耶穌
[00:26:21.480 --> 00:26:22.880]  我提醒你
[00:26:22.880 --> 00:26:26.480]  我們可能會面對迫害
[00:26:26.480 --> 00:26:29.180]  會面對威嚇
[00:26:29.180 --> 00:26:31.280]  但我們所信的主耶穌
[00:26:31.280 --> 00:26:34.380]  是那位掌管歷史的主
[00:26:34.380 --> 00:26:36.980]  他是一位從死裡復活的主
[00:26:36.980 --> 00:26:38.280]  向我們證明
[00:26:38.280 --> 00:26:41.480]  人死後不是一了百了
[00:26:41.480 --> 00:26:46.080]  而是有另一種生命等待著我們
[00:26:46.080 --> 00:26:48.080]  如果你仍然相信耶穌的話
[00:26:48.080 --> 00:26:50.580]  很歡迎你散會後告訴我
[00:26:50.580 --> 00:26:52.580]  或者告訴梁牧師
[00:26:52.580 --> 00:26:55.980]  我們一起祈禱
[00:26:55.980 --> 00:26:56.780]  親愛的主耶穌
[00:26:56.780 --> 00:26:59.480]  我們感謝祢是那位死而復活
[00:26:59.480 --> 00:27:01.780]  又是知道一切的主
[00:27:01.780 --> 00:27:03.380]  求祢監察我們
[00:27:03.380 --> 00:27:06.180]  幫助我們好好去愛祢的教會
[00:27:06.180 --> 00:27:09.580]  也要立志忠心至死
[00:27:09.580 --> 00:27:12.240]  奉耶穌基督的名祈禱,阿們。
