
[00:00:00.000 --> 00:00:04.000]  多謝主席為我們讀出這段經文
[00:20:18.000 --> 00:20:24.000]  我們會不會同樣看重天父給我們的關係呢
[00:20:24.000 --> 00:20:26.000]  然後來到最後一段
[00:20:26.000 --> 00:20:28.000]  二十三二十四節
[00:20:28.000 --> 00:20:30.000]  兩節很簡單的說話
[00:20:30.000 --> 00:20:34.000]  一開始就說耶穌私下轉身對門
[00:20:34.000 --> 00:20:37.000]  轉身私下對門圖說
[00:20:37.000 --> 00:20:39.000]  耶穌在頌讚完之後
[00:20:39.000 --> 00:20:41.000]  這個轉身的動作
[00:20:41.000 --> 00:20:45.000]  也展示了一個很鄭重的含義
[00:20:45.000 --> 00:20:49.000]  耶穌的說話裡的內容主要是告訴門徒
[00:20:49.000 --> 00:20:53.000]  你們看到的是很多很多先知和君王
[00:20:53.000 --> 00:20:55.000]  一直盼望出現的事
[00:20:55.000 --> 00:20:57.000]  不過可惜他們沒有機會
[00:20:57.000 --> 00:20:59.000]  他們沒有辦法看到
[00:20:59.000 --> 00:21:04.000]  主耶穌在這裡用了一個金與色的對比
[00:21:04.000 --> 00:21:05.000]  今天你們看到
[00:21:05.000 --> 00:21:08.000]  過去很多人想看到 看不到
[00:21:08.000 --> 00:21:10.000]  然後就是身份的對比
[00:21:10.000 --> 00:21:14.000]  今天你們不是先知 不是君王
[00:21:14.000 --> 00:21:15.000]  但是你們也看到
[00:21:15.000 --> 00:21:17.000]  反而他們看不到
[00:21:17.000 --> 00:21:21.000]  這兩個對比襯托著耶穌要強調的福氣
[00:21:21.000 --> 00:21:23.000]  福氣在哪裡呢?
[00:21:23.000 --> 00:21:28.000]  而禁門徒能夠看到耶穌基督的大能
[00:21:28.000 --> 00:21:32.000]  不是因為他們自己的生命素質
[00:21:32.000 --> 00:21:34.000]  有什麼個人之處
[00:21:34.000 --> 00:21:38.000]  也不是他們個人的能力和成就
[00:21:38.000 --> 00:21:40.000]  君王有權力
[00:21:40.000 --> 00:21:41.000]  不過看不到
[00:21:41.000 --> 00:21:43.000]  先知有恩賜
[00:21:43.000 --> 00:21:45.000]  也看不到耶穌
[00:21:45.000 --> 00:21:47.000]  門徒能夠看到耶穌
[00:21:47.000 --> 00:21:51.000]  原來是因為天父呼召他們
[00:21:51.000 --> 00:21:56.000]  原來是呼召被揀選的恩典
[00:21:56.000 --> 00:21:58.000]  這就是福氣之處
[00:21:58.000 --> 00:22:03.000]  同樣是耶穌強調我們要為此而歡喜
[00:22:03.000 --> 00:22:05.000]  所以我們一定要留心
[00:22:05.000 --> 00:22:08.000]  在意我們和天父的關係
[00:22:08.000 --> 00:22:09.000]  不過在這裡
[00:22:09.000 --> 00:22:11.000]  我給大家一個提醒
[00:22:11.000 --> 00:22:14.000]  還要有一個很根本的態度
[00:22:14.000 --> 00:22:16.000]  就是我們要好像鷹孩一樣
[00:22:16.000 --> 00:22:18.000]  鷹孩是怎樣?
[00:22:18.000 --> 00:22:20.000]  原原本本的
[00:22:20.000 --> 00:22:22.000]  沒有抗拒的
[00:22:22.000 --> 00:22:24.000]  不自恥
[00:22:24.000 --> 00:22:26.000]  不靠自己的
[00:22:26.000 --> 00:22:30.000]  來親自迎向上帝給我們的呼召
[00:22:30.000 --> 00:22:32.000]  上帝給我們的揀選
[00:22:32.000 --> 00:22:38.000]  我們的福氣是從創造開始
[00:22:38.000 --> 00:22:41.000]  是從沒有福氣就已經有
[00:22:41.000 --> 00:22:43.000]  是不是這麼奇妙?
[00:22:43.000 --> 00:22:46.000]  所以總括這三個段落來說
[00:22:46.000 --> 00:22:49.000]  從明智裡面我看出一個關係
[00:22:49.000 --> 00:22:51.000]  是上帝做我們的關係
[00:22:51.000 --> 00:22:54.000]  那個很親切很原始的關係
[00:22:54.000 --> 00:22:58.000]  今天你和我都有擁有這份關係
[00:22:58.000 --> 00:23:00.000]  天父直接和我們的關係
[00:23:00.000 --> 00:23:03.000]  不是因為我們做過什麼
[00:23:03.000 --> 00:23:06.000]  或者不是將會做什麼
[00:23:06.000 --> 00:23:08.000]  所以整體來說我有三個反省
[00:23:08.000 --> 00:23:09.000]  第一
[00:23:09.000 --> 00:23:13.000]  不要因為侍奉而失去了自己
[00:23:13.000 --> 00:23:15.000]  有時候我們會忘卻了自己
[00:23:15.000 --> 00:23:18.000]  本來有的東西
[00:23:18.000 --> 00:23:20.000]  我們為很多事務全身
[00:23:20.000 --> 00:23:23.000]  我們為很多我們的身份來努力
[00:23:23.000 --> 00:23:26.000]  我們要去維繫維持
[00:23:26.000 --> 00:23:29.000]  要做好一些事
[00:23:29.000 --> 00:23:31.000]  不過如果我們因為這件事
[00:23:31.000 --> 00:23:34.000]  而忘卻了我們和天父的關係
[00:23:34.000 --> 00:23:36.000]  耶穌說這個不值得
[00:23:36.000 --> 00:23:38.000]  第二個反省就是
[00:23:38.000 --> 00:23:41.000]  我們要知道原來我們是被揀選的
[00:23:41.000 --> 00:23:43.000]  被選上的
[00:23:43.000 --> 00:23:45.000]  是上帝揀選你
[00:23:45.000 --> 00:23:49.000]  不是哪些團體哪些組織去揀選你
[00:23:49.000 --> 00:23:51.000]  是上帝揀選你的
[00:23:51.000 --> 00:23:55.000]  也不是因為你做過什麼而揀選你
[00:23:55.000 --> 00:23:57.000]  這個就是恩典
[00:23:57.000 --> 00:24:00.000]  不要忘記這份恩典
[00:24:00.000 --> 00:24:02.000]  第三個反省就是
[00:24:02.000 --> 00:24:05.000]  原來這一切的揀選是有福氣的
[00:24:05.000 --> 00:24:08.000]  怎樣體會到福氣
[00:24:08.000 --> 00:24:11.000]  當你對自己肯定
[00:24:11.000 --> 00:24:13.000]  對自己有一份自信的時候
[00:24:13.000 --> 00:24:17.000]  就已經是福氣
[00:24:17.000 --> 00:24:19.000]  中國人說一句話
[00:24:19.000 --> 00:24:22.000]  福有詩書氣自豪
[00:24:22.000 --> 00:24:27.000]  我將它改為福有基督氣自豪
[00:24:27.000 --> 00:24:30.000]  有耶穌基督在我心裡面
[00:24:30.000 --> 00:24:34.000]  我有自信心
[00:24:34.000 --> 00:24:37.000]  我相信在今天的日子當中
[00:24:37.000 --> 00:24:40.000]  很多人可能都很勞累
[00:24:40.000 --> 00:24:43.000]  特別在疫情反覆的纏繞之下
[00:24:43.000 --> 00:24:45.000]  心力交瘁
[00:24:45.000 --> 00:24:49.000]  或者我們在很多的經濟
[00:24:49.000 --> 00:24:51.000]  政治的壓力之下
[00:24:51.000 --> 00:24:54.000]  變得很乏力
[00:24:54.000 --> 00:24:57.000]  不過我鼓勵你
[00:24:57.000 --> 00:24:59.000]  不要忘記了天父
[00:24:59.000 --> 00:25:02.000]  天父知道你是怎樣的
[00:25:02.000 --> 00:25:04.000]  天父看著你
[00:25:04.000 --> 00:25:06.000]  他認識你
[00:25:06.000 --> 00:25:10.000]  天父在呼喚你
[00:25:10.000 --> 00:25:16.000]  他呼喚一直在等待你的回應
[00:25:16.000 --> 00:25:19.000]  你有沒有聽到呢?
[00:25:19.000 --> 00:25:21.000]  或者你有沒有空間
[00:25:21.000 --> 00:25:23.000]  靜下來聽到
[00:25:23.000 --> 00:25:26.000]  回應他呢?
[00:25:26.000 --> 00:25:28.000]  雖然我們有時候的確發覺
[00:25:28.000 --> 00:25:31.000]  我們無能為力改變這個世界
[00:25:31.000 --> 00:25:33.000]  起碼在疫情之下
[00:25:33.000 --> 00:25:36.000]  你完全都是被動的
[00:25:36.000 --> 00:25:39.000]  但我們可不可以
[00:25:39.000 --> 00:25:42.000]  超脫這一切給我們的壓迫
[00:25:42.000 --> 00:25:44.000]  跳過這一切的現實
[00:25:44.000 --> 00:25:47.000]  看到上帝給我們的恩典
[00:25:47.000 --> 00:25:51.000]  神給我們在這個時空當中
[00:25:51.000 --> 00:25:53.000]  經歷這麼多這麼多
[00:25:53.000 --> 00:25:55.000]  好突如其來的事情
[00:25:55.000 --> 00:25:59.000]  我們掌握不到的事情
[00:25:59.000 --> 00:26:01.000]  是上帝叫我們去的
[00:26:01.000 --> 00:26:05.000]  有沒有這樣想呢?
[00:26:05.000 --> 00:26:07.000]  我想起黑白曲書裡面
[00:26:07.000 --> 00:26:09.000]  有一句很有意思的話
[00:26:09.000 --> 00:26:13.000]  他說雖然無花果樹不發旺
[00:26:13.000 --> 00:26:16.000]  田地不效力
[00:26:16.000 --> 00:26:17.000]  棚內沒有牛
[00:26:17.000 --> 00:26:19.000]  圈中絕了油
[00:26:19.000 --> 00:26:21.000]  然而我要因夜和話
[00:26:21.000 --> 00:26:24.000]  歡慶喜樂
[00:26:24.000 --> 00:26:27.000]  這個就是最原始的關係
[00:26:27.000 --> 00:26:29.000]  展現出來的信心
[00:26:29.000 --> 00:26:31.000]  是呀我做不到
[00:26:31.000 --> 00:26:33.000]  不過我有信心
[00:26:33.000 --> 00:26:37.000]  我有信心就能夠跟著做下去
[00:26:37.000 --> 00:26:38.000]  雖然做不到
[00:26:38.000 --> 00:26:41.000]  不過我會繼續下去
[00:26:41.000 --> 00:26:45.000]  這個就是在經文裡面帶給我的反省
[00:26:45.000 --> 00:26:48.000]  我的名字在天上被記錄
[00:26:48.000 --> 00:26:50.000]  雖然我做不到什麼
[00:26:50.000 --> 00:26:52.000]  不過我仍然可以選擇
[00:26:52.000 --> 00:26:55.000]  我可以去選擇做些什麼
[00:26:55.000 --> 00:26:56.000]  是上帝給我的呼召
[00:26:56.000 --> 00:26:58.000]  我就迎上去
[00:26:58.000 --> 00:27:00.000]  盼望我們能夠一起同心的
[00:27:00.000 --> 00:27:04.000]  去迎向上帝的呼召
[00:27:04.000 --> 00:27:06.000]  更好的努力
[00:27:06.000 --> 00:27:08.000]  我們不要為了侍奉
[00:27:08.000 --> 00:27:09.000]  為了工作
[00:27:09.000 --> 00:27:13.000]  而忘卻了上帝豐豐富富給我們的福氣
[00:27:13.000 --> 00:27:15.000]  祂跟我們有關係
[00:27:15.000 --> 00:27:19.000]  讓我們同心討好
[00:27:19.000 --> 00:27:20.000]  主愛多謝祢
[00:27:20.000 --> 00:27:25.000]  多謝祢給我們這份寶貴的恩典
[00:27:25.000 --> 00:27:29.000]  因為祢記住我們
[00:27:29.000 --> 00:27:32.000]  就是這個記住已經足夠
[00:27:32.000 --> 00:27:36.000]  足夠讓我們能夠釋懷
[00:27:36.000 --> 00:27:42.000]  按書來將我們一起交在祢手裡
[00:27:42.000 --> 00:27:45.000]  讓祢來帶著我們
[00:27:45.000 --> 00:27:47.000]  就像小道保羅所說
[00:27:47.000 --> 00:27:51.000]  我們有這個寶貝在這個牙齒裡
[00:27:51.000 --> 00:27:55.000]  讓我們更好的人來見證祢
[00:27:55.000 --> 00:27:59.000]  我們願意生與死都掌握在祢手裡
[00:27:59.000 --> 00:28:02.000]  我們願意去交託給祢
[00:28:02.000 --> 00:28:09.000]  我們願意用生命來將基督顯為大
[00:28:09.000 --> 00:28:11.000]  願意以生命來見證祢
[00:28:11.000 --> 00:28:12.000]  永遠祢的命
[00:28:12.000 --> 00:28:14.000]  求主去監察我們
[00:28:14.000 --> 00:28:16.000]  我們祈禱奉耶穌基督的聖名祈求
[00:28:16.000 --> 00:28:17.000]  阿門
