
[00:00:00.000 --> 00:00:04.640]  新的一年,在這裡祝大家新的一年有新的恩典
[00:18:11.840 --> 00:18:14.640]  就告訴你全部的計劃
[00:18:14.640 --> 00:18:19.200]  不一定一開始就叫你帶著十足的把握
[00:18:19.200 --> 00:18:20.720]  一開始是沒有的
[00:18:20.720 --> 00:18:22.640]  祂只是說你去找這個人
[00:18:22.640 --> 00:18:24.400]  你去看守她的身上
[00:18:24.400 --> 00:18:25.680]  叫她能夠看見
[00:18:25.680 --> 00:18:27.440]  只是說這麼多
[00:18:27.440 --> 00:18:28.960]  如果只是說這麼多
[00:18:28.960 --> 00:18:30.880]  我們就推翻
[00:18:30.880 --> 00:18:32.640]  我們就看不到下文
[00:18:32.640 --> 00:18:35.760]  當然上帝會選擇另一個阿拿尼亞
[00:18:35.760 --> 00:18:37.360]  只是阿拿尼亞沒有辦法
[00:18:37.360 --> 00:18:40.560]  親自有份在這件事上
[00:18:40.560 --> 00:18:42.880]  但當阿拿尼亞沒有停止
[00:18:42.880 --> 00:18:44.640]  「哦 原來如此」
[00:18:44.640 --> 00:18:46.000]  她就告訴主
[00:18:46.000 --> 00:18:51.520]  主是很樂意將她的心意繼續向我們顯明
[00:18:51.520 --> 00:18:54.160]  所以我們起初可能不是很清楚
[00:18:54.160 --> 00:18:55.920]  但只要我們繼續尋求
[00:18:55.920 --> 00:18:57.920]  繼續等待
[00:18:57.920 --> 00:19:00.720]  主會將我們要走的每一步
[00:19:00.720 --> 00:19:04.240]  越來越清楚地指示我們
[00:19:04.240 --> 00:19:08.960]  我想起我們開使命教會的經歷
[00:19:08.960 --> 00:19:12.160]  今天使命教會是第一次下山
[00:19:12.160 --> 00:19:14.400]  稍後我講完中堂
[00:19:14.400 --> 00:19:17.440]  我會下去換梁牧師上來講五堂
[00:19:17.440 --> 00:19:23.040]  要下去見今天出席的弟兄姊妹和新朋友
[00:19:23.040 --> 00:19:26.160]  開使命教會我們都覺得沒有可能
[00:19:26.160 --> 00:19:30.320]  怎會有一間教會拱手相讓
[00:19:30.320 --> 00:19:32.320]  是拱手相讓
[00:19:32.320 --> 00:19:35.520]  一班弟兄姊妹感覺到帶領著教會有困難
[00:19:35.520 --> 00:19:37.200]  好像停滯不能夠發展
[00:19:37.200 --> 00:19:38.000]  怎算好呢
[00:19:38.000 --> 00:19:40.560]  其實他們用了很多時間來祈禱
[00:19:40.560 --> 00:19:42.880]  甚至不是第一間找我們教會
[00:19:42.880 --> 00:19:44.880]  是找了很多的教會
[00:19:44.880 --> 00:19:47.920]  但繼續和我們教會商討的時候
[00:19:47.920 --> 00:19:49.920]  我們先默惜
[00:19:49.920 --> 00:19:52.560]  接著你聽過May姐講的見證
[00:19:52.560 --> 00:19:53.520]  我們拍拍拖
[00:19:53.520 --> 00:19:55.040]  看看是否真的合作得到
[00:19:55.040 --> 00:19:57.040]  你知體制不和他們長老制
[00:19:57.040 --> 00:19:59.440]  其實甚麼都是他們一班長老說了算
[00:19:59.440 --> 00:20:02.080]  來到大報堂又要執事會說了算
[00:20:02.080 --> 00:20:03.440]  又要堂委會說了算
[00:20:03.440 --> 00:20:05.440]  經過一連串的事都未執行得到
[00:20:05.440 --> 00:20:07.440]  以前他一個人說了算做就行了
[00:20:07.440 --> 00:20:09.120]  沒可能
[00:20:09.120 --> 00:20:12.000]  還帶了嫁妝來
[00:20:12.000 --> 00:20:13.680]  他們自己有物業
[00:20:13.680 --> 00:20:15.680]  他們還有超過一百萬的奉獻
[00:20:15.680 --> 00:20:18.720]  我們教會一開始差點一元都不想給
[00:20:18.720 --> 00:20:20.480]  接著想想都不太好
[00:20:20.480 --> 00:20:22.000]  一個月奉獻多少錢
[00:20:22.000 --> 00:20:22.800]  撥多少錢
[00:20:22.800 --> 00:20:24.800]  一萬元
[00:20:24.800 --> 00:20:26.320]  我們真的偏心
[00:20:26.320 --> 00:20:27.840]  我們開分堂說了
[00:20:27.840 --> 00:20:31.200]  全年他們的收入是100%他們自己貸的
[00:20:31.200 --> 00:20:33.680]  我們只是給一萬
[00:20:33.680 --> 00:20:37.280]  哪裡會有教會願意
[00:20:37.280 --> 00:20:41.600]  但上帝為那班弟兄姊妹預備
[00:20:41.600 --> 00:20:43.120]  一路合作
[00:20:43.120 --> 00:20:45.920]  他們放低我們也放低
[00:20:45.920 --> 00:20:46.960]  我們放低是怎樣呢
[00:20:46.960 --> 00:20:48.000]  現在未請到傳達人
[00:20:48.000 --> 00:20:50.400]  我們差了鄧姑娘去
[00:20:50.400 --> 00:20:53.040]  幫他們帶小組
[00:20:53.040 --> 00:20:55.440]  其實都不分彼此
[00:20:55.440 --> 00:20:56.640]  因為我們看是甚麼呢
[00:20:56.640 --> 00:20:58.320]  其實都是主內一家
[00:20:58.320 --> 00:21:00.000]  冥恩堂不是獨有的
[00:21:00.000 --> 00:21:03.440]  當我們經常記得主的身體是一個
[00:21:03.440 --> 00:21:04.800]  主的教會是一間
[00:21:04.800 --> 00:21:06.960]  當然為了管理為了發展
[00:21:06.960 --> 00:21:08.960]  為了我們的牧養
[00:21:08.960 --> 00:21:11.280]  有一些獨立的堂會當然好
[00:21:11.280 --> 00:21:13.600]  但如果有教會需要幫助的時候
[00:21:13.600 --> 00:21:16.560]  我們就是這樣來給予彼此的幫助
[00:21:16.560 --> 00:21:19.440]  沒有可能的事成為可能
[00:21:19.440 --> 00:21:22.000]  如果一開始我們就停
[00:21:22.000 --> 00:21:24.720]  是沒有今天
[00:21:24.720 --> 00:21:27.680]  今天使命教會能夠拓展
[00:21:27.680 --> 00:21:29.600]  全部都是主的恩典
[00:21:29.600 --> 00:21:32.960]  我們在那裏認識到現任的校長
[00:21:32.960 --> 00:21:34.400]  他是基督徒
[00:21:34.400 --> 00:21:35.920]  但他們的校董不是
[00:21:35.920 --> 00:21:37.760]  他們兩個校董都不是基督徒
[00:21:37.760 --> 00:21:40.400]  其中一個校董是佛教徒
[00:21:40.400 --> 00:21:43.440]  但原來他是風采中學
[00:21:43.440 --> 00:21:46.960]  你聽過風采中學的前任校長
[00:21:46.960 --> 00:21:49.280]  這個基督徒校長
[00:21:49.280 --> 00:21:51.360]  跟我們冥恩中心開會
[00:21:51.360 --> 00:21:53.840]  因為他想找學生輔導服務
[00:21:53.840 --> 00:21:56.480]  所以我們跟他計劃了一些輔導服務
[00:21:56.480 --> 00:21:57.840]  我們一起去開會
[00:21:57.840 --> 00:21:59.200]  這個基督徒校長
[00:21:59.200 --> 00:22:02.640]  當著這個非基督徒的校董說話
[00:22:02.640 --> 00:22:04.800]  他說有三件事期望教會做
[00:22:04.800 --> 00:22:06.160]  頭兩件事我忘記了
[00:22:06.160 --> 00:22:07.600]  總之就是中心跟他做輔導服務
[00:22:07.600 --> 00:22:09.040]  第三件事我最記得
[00:22:09.040 --> 00:22:12.080]  他說這個校董以前都是校長
[00:22:12.080 --> 00:22:13.120]  所以都叫他校長
[00:22:13.120 --> 00:22:15.120]  曹校長
[00:22:15.120 --> 00:22:16.400]  你雖然未必同意
[00:22:16.400 --> 00:22:20.800]  但我很想教會能夠向小朋友和家長傳福音
[00:22:20.800 --> 00:22:22.880]  作為一個校長你夠不夠膽在一個
[00:22:22.880 --> 00:22:25.920]  佛教徒的校董面前說
[00:22:25.920 --> 00:22:28.880]  這番話這個校長說
[00:22:28.880 --> 00:22:31.600]  校董怎樣回答
[00:22:31.600 --> 00:22:35.520]  我從來都沒有反對
[00:22:35.520 --> 00:22:37.120]  冥恩堂跟我們合作這麼多年
[00:22:37.120 --> 00:22:40.560]  因為上水堂 謝豐採中學直到如今
[00:22:40.560 --> 00:22:42.080]  他真的沒有反對
[00:22:42.080 --> 00:22:45.200]  你想想上帝多奇妙
[00:22:45.200 --> 00:22:48.000]  這間小學剛剛開始
[00:22:48.000 --> 00:22:49.120]  是新校
[00:22:49.120 --> 00:22:52.240]  就是梁牧師有一天他坐車經過
[00:22:52.240 --> 00:22:55.840]  看到德隧小學新的
[00:22:55.840 --> 00:22:58.320]  也是上帝給牧師特別敏銳
[00:22:58.320 --> 00:23:01.680]  探索一下 打探一下是什麼來的
[00:23:01.680 --> 00:23:04.160]  原來就是一間新的小學
[00:23:04.160 --> 00:23:05.760]  後期才知道是曹校長
[00:23:05.760 --> 00:23:09.760]  所以找他踏路讓我們可以進去
[00:23:09.760 --> 00:23:13.840]  上帝使那些不可能的成為可能
[00:23:13.840 --> 00:23:15.440]  第二
[00:23:15.440 --> 00:23:19.360]  上帝為什麼要這麼清楚跟阿拿尼亞說明
[00:23:19.360 --> 00:23:24.960]  將來塑羅的工作和受苦的預言
[00:23:24.960 --> 00:23:27.120]  我們可以學習的是
[00:23:27.120 --> 00:23:31.120]  超越眼前客觀的事實
[00:23:31.120 --> 00:23:37.760]  上帝是想阿拿尼亞能夠用他眼中的將來的保羅
[00:23:37.760 --> 00:23:42.320]  那個理想的保羅去看現在的塑羅
[00:23:42.320 --> 00:23:44.000]  現在的塑羅是怎樣
[00:23:44.000 --> 00:23:49.760]  眼前的事實是一個曾經迫害信徒的人
[00:23:49.760 --> 00:23:52.160]  並且繼續迫害信徒的人
[00:23:52.160 --> 00:23:54.480]  現在的塑羅是這樣
[00:23:54.480 --> 00:23:58.480]  但是上帝要展示的是將來的塑羅
[00:23:58.480 --> 00:24:00.640]  或者我們叫做將來的保羅
[00:24:00.640 --> 00:24:02.960]  他是會繼續宣傳主導
[00:24:02.960 --> 00:24:04.400]  宣揚主名的人
[00:24:04.400 --> 00:24:07.120]  他是會為主名受迫害的人
[00:24:07.120 --> 00:24:09.680]  是一個將來的人
[00:24:09.680 --> 00:24:15.520]  上帝讓阿拿尼亞預見科斯島
[00:24:15.520 --> 00:24:21.760]  預先看到上帝眼中的塑羅將會怎樣改變
[00:24:21.760 --> 00:24:26.880]  在《使徒行傳》中三次重複塑羅信主的經歷
[00:24:26.880 --> 00:24:32.640]  可以看到塑羅或保羅生命中最偉大的神蹟
[00:24:32.640 --> 00:24:35.360]  不是他講道的能力
[00:24:35.360 --> 00:24:38.080]  不是他怎樣使死人復活
[00:24:38.080 --> 00:24:40.240]  或者他曾經講鬼
[00:24:40.240 --> 00:24:46.960]  保羅生命中最大的神蹟是他被基督光照
[00:24:46.960 --> 00:24:52.080]  阿拿尼亞有份參與,按手在他身上
[00:24:52.080 --> 00:24:56.960]  使他的生命180度大逆轉
[00:24:56.960 --> 00:25:02.480]  讓這個本來是基督徒的敵人
[00:25:02.480 --> 00:25:04.880]  變為同一夥的人
[00:25:04.880 --> 00:25:09.200]  甚至是變為偉大的使徒
[00:25:09.200 --> 00:25:14.080]  弟兄姊妹讓我們將眼光放遠一點
[00:25:14.080 --> 00:25:18.720]  用我們對上帝的信心重新看待別人
[00:25:18.720 --> 00:25:21.440]  不單用上帝的眼光重新看待別人
[00:25:21.440 --> 00:25:26.160]  而是我們信上帝會改變一個人
[00:25:26.160 --> 00:25:31.280]  過去我們會否戴有色眼鏡去看待身邊的人
[00:25:31.280 --> 00:25:34.720]  可能是你的家人,朋友,甚至弟兄姊妹
[00:25:34.720 --> 00:25:36.400]  你覺得他不會改變
[00:25:36.400 --> 00:25:38.400]  你覺得他不可能信主
[00:25:38.400 --> 00:25:40.880]  他不罵我都算好
[00:25:40.880 --> 00:25:44.480]  你甚至會覺得弟兄姊妹沒有崇拜
[00:25:44.480 --> 00:25:45.680]  怎麼找都找不到
[00:25:45.680 --> 00:25:48.000]  你叫他侍奉,他一定拒絕
[00:25:48.000 --> 00:25:51.520]  我們有時會將身邊的人定刑
[00:25:51.520 --> 00:25:54.480]  甚至判他們死刑
[00:25:54.480 --> 00:25:57.040]  無可救藥
[00:25:57.040 --> 00:25:59.280]  不會再被復興
[00:25:59.280 --> 00:26:01.920]  不可能,我們會這樣看待他們
[00:26:01.920 --> 00:26:04.960]  弟兄姊妹,你現在看的是真實的
[00:26:04.960 --> 00:26:06.400]  是客觀的事實
[00:26:06.400 --> 00:26:08.400]  他真的不信主
[00:26:08.400 --> 00:26:11.280]  他真的一次拒絕,兩次拒絕,三次拒絕
[00:26:11.280 --> 00:26:15.440]  你再叫他,他都不肯回轉,不肯悔改
[00:26:15.440 --> 00:26:18.240]  是的,你所見到的都是真的
[00:26:18.240 --> 00:26:23.600]  就好像阿拿尼亞見到的都是真的一樣
[00:26:23.600 --> 00:26:30.960]  但是原來主的心願是我們不知道的
[00:26:30.960 --> 00:26:36.640]  祂要我們用超越眼前所見的客觀的事實
[00:26:36.640 --> 00:26:39.440]  這種眼光來看待我們身邊的人
[00:26:39.440 --> 00:26:44.560]  在這次短孫裏,我和一班弟兄姊妹去了曼谷短孫
[00:26:44.560 --> 00:26:46.320]  認識了很多宣教士
[00:26:46.320 --> 00:26:49.120]  聽見和看見很多美麗的見證
[00:26:49.120 --> 00:26:52.160]  其中一個家庭叫做「風起了」
[00:26:52.160 --> 00:26:55.600]  一個丈夫,一個太太,一個十歲的兒子
[00:26:55.600 --> 00:26:58.880]  這個丈夫三十歲才信主
[00:26:58.880 --> 00:27:02.080]  信主之前,其實他哥哥嫂嫂已經信主
[00:27:02.080 --> 00:27:03.760]  在教會裏很熱心侍奉
[00:27:03.760 --> 00:27:05.040]  但是他很不喜歡哥哥嫂嫂
[00:27:05.040 --> 00:27:08.800]  因為覺得他們只是回教會,不理家裏
[00:27:08.800 --> 00:27:11.600]  甚至爸爸媽媽都是很忽略照顧的
[00:27:11.600 --> 00:27:13.920]  後來這個哥哥嫂嫂還要成為傳道人
[00:27:13.920 --> 00:27:16.320]  更加忙碌,很委身在教會
[00:27:16.320 --> 00:27:18.000]  但是他完全不委身在家裏
[00:27:18.000 --> 00:27:20.160]  所以他覺得他是不孝的人
[00:27:20.160 --> 00:27:22.320]  他還說聖經說孝順父母
[00:27:22.320 --> 00:27:25.120]  他根本都沒有遵從聖經所說
[00:27:25.120 --> 00:27:26.640]  所以他見到哥哥嫂嫂
[00:27:26.640 --> 00:27:29.120]  一點都不客氣,不給面子,說他們
[00:27:29.120 --> 00:27:30.720]  你做甚麼基督徒?
[00:27:30.720 --> 00:27:34.560]  你都不孝順父母,給他面子看
[00:27:34.560 --> 00:27:39.200]  後來他自己因為要工作,也因為要讀書
[00:27:39.200 --> 00:27:41.200]  他很忙碌,他都應付不來
[00:27:41.200 --> 00:27:45.440]  他自己開始減少對爸爸媽媽的關心
[00:27:45.440 --> 00:27:49.760]  他突然發現,我一直以為自己很孝順
[00:27:49.760 --> 00:27:52.880]  但原來我都是不愛如是
[00:27:52.880 --> 00:27:55.840]  突然想起,我都好像哥哥嫂嫂一樣
[00:27:55.840 --> 00:27:59.120]  他開始覺得自己是一個罪人
[00:27:59.120 --> 00:28:01.760]  是一個以前看自己很好的人
[00:28:01.760 --> 00:28:04.320]  但都是不愛如是的人
[00:28:04.320 --> 00:28:07.040]  後來他的父母患病
[00:28:07.040 --> 00:28:10.160]  哥哥嫂嫂,原來不是像他眼中所說的
[00:28:10.160 --> 00:28:13.360]  這個哥哥嫂嫂接父母回家一起住,照顧他
[00:28:13.360 --> 00:28:15.360]  而他自己都沒有能力照顧
[00:28:15.360 --> 00:28:17.360]  就是哥哥嫂嫂負責照顧他
[00:28:17.360 --> 00:28:20.640]  而這個哥哥嫂嫂,雖然受著弟弟
[00:28:20.640 --> 00:28:26.240]  受著叔仔白眼、鄙視
[00:28:26.240 --> 00:28:29.520]  都繼續向他傳福音,鼓勵他要回教會
[00:28:29.520 --> 00:28:31.040]  後來他就信了主
[00:28:31.040 --> 00:28:32.720]  他不單單信主
[00:28:32.720 --> 00:28:35.440]  他一直經歷,而上帝說
[00:28:35.440 --> 00:28:38.400]  我是一個這麼污穢的人
[00:28:38.400 --> 00:28:41.360]  這麼自視過高的人,你都來接納我
[00:28:41.360 --> 00:28:43.200]  我要將生命奉獻給你
[00:28:43.200 --> 00:28:44.800]  所以他在四十歲的時候
[00:28:44.800 --> 00:28:48.320]  他就全職獻身侍奉
[00:28:48.320 --> 00:28:50.000]  他不單單全職獻身侍奉
[00:28:50.000 --> 00:28:52.400]  他看到這個世界融然
[00:28:52.400 --> 00:28:54.160]  還有很多人未信主
[00:28:54.160 --> 00:28:56.800]  特別還有很多穆斯林未信主
[00:28:56.800 --> 00:28:58.960]  香港很幸福有這麼多的教會
[00:28:58.960 --> 00:29:00.160]  有這麼多的傳達人
[00:29:00.160 --> 00:29:05.280]  牧羊的比例是很多的傳道人
[00:29:05.280 --> 00:29:07.280]  但很多的穆斯林,他說很少
[00:29:07.280 --> 00:29:09.120]  所以他受感動要做宣教士
[00:29:09.120 --> 00:29:12.560]  去穆斯林的群體,他就來到泰國
[00:29:12.560 --> 00:29:15.760]  如果昔日阿Joe的兄嫂
[00:29:15.760 --> 00:29:18.560]  只是用阿Joe當時的境況來判斷
[00:29:18.560 --> 00:29:20.960]  他都沒得救了
[00:29:20.960 --> 00:29:23.360]  他就不會繼續向他傳福音
[00:29:23.360 --> 00:29:25.920]  又或者如果阿Joe只是用昔日的眼光
[00:29:25.920 --> 00:29:26.960]  來看哥哥嫂嫂
[00:29:26.960 --> 00:29:28.240]  就算信了阿Joe又怎樣
[00:29:28.240 --> 00:29:29.440]  都是不外如是
[00:29:29.440 --> 00:29:33.280]  放棄,不再來檢視自己的生命
[00:29:33.280 --> 00:29:37.120]  甚至不再對這個信仰產生一些可能是不滿
[00:29:37.120 --> 00:29:39.840]  又或者是後期的好奇
[00:29:39.840 --> 00:29:41.040]  他都可能放下
[00:29:41.040 --> 00:29:45.520]  當然我們又知道一切都是主的工作
[00:29:45.520 --> 00:29:47.360]  求主幫助我們
[00:29:47.360 --> 00:29:51.200]  用超越眼前事實那種眼光
[00:29:51.200 --> 00:29:55.200]  去看我們身邊的人與事
[00:29:55.200 --> 00:30:03.040]  接著面對著阿拿尼亞的回應
[00:30:03.040 --> 00:30:05.440]  主自己的展示
[00:30:05.440 --> 00:30:08.560]  上帝是讓阿拿尼亞看得清楚
[00:30:08.560 --> 00:30:10.560]  祂的計劃,祂的心意
[00:30:10.560 --> 00:30:13.440]  讓祂看得清楚這個素羅將來的轉變
[00:30:13.440 --> 00:30:15.440]  阿拿尼亞的反應又是怎樣呢
[00:30:15.440 --> 00:30:17.840]  第十七節
[00:30:17.840 --> 00:30:18.800]  就是下半部分
[00:30:18.800 --> 00:30:21.920]  阿拿尼亞遵從主的吩咐去了找素羅
[00:30:21.920 --> 00:30:23.760]  阿拿尼亞就去了
[00:30:23.760 --> 00:30:25.280]  進入那家
[00:30:25.280 --> 00:30:27.280]  將手按在素羅身上
[00:30:27.280 --> 00:30:29.520]  說:兄弟素羅
[00:30:29.520 --> 00:30:31.280]  在你來的路上
[00:30:31.280 --> 00:30:33.440]  向你顯現的主
[00:30:33.440 --> 00:30:34.160]  就是耶穌
[00:30:34.160 --> 00:30:35.040]  打發我來
[00:30:35.040 --> 00:30:36.480]  叫你能看見
[00:30:36.480 --> 00:30:38.640]  又被聖靈充滿
[00:30:38.640 --> 00:30:39.680]  弟兄姊妹
[00:30:39.680 --> 00:30:40.640]  如果你是素羅
[00:30:40.640 --> 00:30:41.520]  進到這間屋
[00:30:41.520 --> 00:30:42.480]  見到素羅
[00:30:42.480 --> 00:30:44.480]  你第一個行動會做什麼
[00:30:44.480 --> 00:30:48.560]  你第一句說話會做什麼
[00:30:48.560 --> 00:30:52.480]  一個曾經逼迫門徒的人
[00:30:52.480 --> 00:30:54.480]  是將門徒置諸死地的人
[00:30:54.480 --> 00:30:55.920]  你會做什麼
[00:30:55.920 --> 00:30:58.720]  他當時是瞎子
[00:30:58.720 --> 00:31:00.160]  作弄他
[00:31:00.160 --> 00:31:02.160]  摑他兩巴掌
[00:31:02.160 --> 00:31:06.160]  害我的兄弟
[00:31:06.160 --> 00:31:09.920]  阿拿尼亞是按手在他身上
[00:31:09.920 --> 00:31:11.440]  按手在他身上做什麼
[00:31:11.440 --> 00:31:14.160]  不是捏著他鎖他
[00:31:14.160 --> 00:31:15.440]  他告訴他
[00:31:15.440 --> 00:31:17.440]  我要來幫助你
[00:31:17.440 --> 00:31:19.440]  那種身體的接觸
[00:31:19.440 --> 00:31:23.280]  是何等的親近
[00:31:23.280 --> 00:31:25.360]  還要說一句
[00:31:25.360 --> 00:31:28.160]  兄弟素羅
[00:31:28.160 --> 00:31:30.480]  他不是罵他
[00:31:30.480 --> 00:31:32.560]  也不是試試他
[00:31:32.560 --> 00:31:34.640]  你是不是真的悔改
[00:31:34.640 --> 00:31:36.000]  不是
[00:31:36.000 --> 00:31:39.040]  他已經預先知道
[00:31:39.040 --> 00:31:41.040]  兄弟素羅
[00:31:41.040 --> 00:31:43.920]  又是何等親切的一句稱呼
[00:31:43.920 --> 00:31:46.400]  是和自己同一類的人
[00:31:46.400 --> 00:31:49.120]  你也是和我一樣信主的人
[00:31:49.120 --> 00:31:51.120]  那種接納
[00:31:51.120 --> 00:31:53.600]  可能也是我們沒有想過
[00:31:53.600 --> 00:31:56.320]  這是阿拿尼亞
[00:31:56.320 --> 00:31:58.800]  第一個行動
[00:31:58.800 --> 00:32:00.960]  不是報復
[00:32:00.960 --> 00:32:04.720]  第一句說話不是指責
[00:32:04.720 --> 00:32:07.200]  是按手在他身上
[00:32:07.200 --> 00:32:12.320]  是主動的將他視為自己人
[00:32:12.320 --> 00:32:15.200]  是我的兄弟
[00:32:15.200 --> 00:32:17.440]  今天沒有時間探討
[00:32:17.440 --> 00:32:19.360]  當時素羅的狀態是怎樣
[00:32:19.360 --> 00:32:23.360]  或者他的感受是怎樣
[00:32:23.360 --> 00:32:27.120]  《小人傳》第22章有記載
[00:32:27.120 --> 00:32:28.640]  素羅他自己
[00:32:28.640 --> 00:32:32.560]  覺得他是罪人中的罪魁
[00:32:32.560 --> 00:32:37.600]  提摩太前書1:15說
[00:32:37.600 --> 00:32:40.560]  因著阿拿尼亞這樣的舉動
[00:32:40.560 --> 00:32:42.240]  和這樣的說話
[00:32:42.240 --> 00:32:46.240]  有什麼事發生在素羅身上
[00:32:46.240 --> 00:32:47.680]  第18至20節
[00:32:47.680 --> 00:32:50.880]  素羅的眼睛上好像有倫納克掉下來
[00:32:50.880 --> 00:32:52.320]  他就能看見
[00:32:52.320 --> 00:32:54.240]  於是起來受了洗
[00:32:54.240 --> 00:32:56.000]  吃過飯就見葬了
[00:32:56.000 --> 00:32:58.560]  素羅和大馬式的門徒
[00:32:58.560 --> 00:33:01.680]  同住了一些日子
[00:33:01.680 --> 00:33:04.640]  就在各會堂宣傳耶穌
[00:33:04.640 --> 00:33:07.440]  說祂是神的兒子
[00:33:07.440 --> 00:33:10.800]  這裡可以歸納為五點
[00:33:10.800 --> 00:33:14.320]  阿拿尼亞首先洗素羅
[00:33:14.320 --> 00:33:16.240]  他恢復了視力
[00:33:16.240 --> 00:33:17.440]  行了一個神蹟
[00:33:17.440 --> 00:33:19.600]  按手在他身上叫他能看見
[00:33:19.600 --> 00:33:21.440]  他就真的能看見
[00:33:21.440 --> 00:33:24.320]  素羅他三日三夜看不到
[00:33:24.320 --> 00:33:27.280]  他現在能夠重新看見
[00:33:27.280 --> 00:33:29.040]  素羅起來受洗
[00:33:29.040 --> 00:33:32.160]  表示他承認耶穌是神的兒子
[00:33:32.160 --> 00:33:33.760]  從死裡復活
[00:33:33.760 --> 00:33:38.320]  也是舊約一路預言的那位尼塞亞舊主
[00:33:38.320 --> 00:33:39.040]  第三
[00:33:39.040 --> 00:33:41.200]  他吃過飯見葬
[00:33:41.200 --> 00:33:45.200]  表明有人給他吃飯
[00:33:45.200 --> 00:33:48.000]  吃飯是一種認同
[00:33:48.000 --> 00:33:50.240]  是一種接納
[00:33:50.240 --> 00:33:54.720]  他能夠和大馬式的門徒同住了一些日子
[00:33:54.720 --> 00:33:56.080]  是更加密切
[00:33:56.080 --> 00:33:59.200]  能夠一起住
[00:33:59.200 --> 00:34:00.160]  你和他吃一頓飯
[00:34:00.160 --> 00:34:02.320]  跟著拜拜都算了
[00:34:02.320 --> 00:34:05.680]  能夠有其他的門徒和他一起住
[00:34:05.680 --> 00:34:08.800]  是親近來往
[00:34:08.800 --> 00:34:12.000]  同樣被接納
[00:34:12.000 --> 00:34:13.440]  第五
[00:34:13.440 --> 00:34:17.360]  素羅在各會堂宣傳耶穌
[00:34:17.360 --> 00:34:19.840]  說祂是神的兒子
[00:34:19.840 --> 00:34:21.760]  他這番說話
[00:34:21.760 --> 00:34:22.800]  他這樣的做法
[00:34:22.800 --> 00:34:25.840]  是和他昔日所做的完全相反
[00:34:25.840 --> 00:34:28.240]  他昔日只會去那些會堂
[00:34:28.240 --> 00:34:30.560]  或者基督徒聚集的地方
[00:34:30.560 --> 00:34:32.480]  抓基督徒
[00:34:32.480 --> 00:34:38.160]  他現在是要為耶穌基督做見證
[00:34:38.160 --> 00:34:39.440]  改變了
[00:34:39.440 --> 00:34:40.560]  素羅得醫治
[00:34:40.560 --> 00:34:41.760]  重新看見
[00:34:41.760 --> 00:34:44.000]  並且願意起來受洗
[00:34:44.000 --> 00:34:44.960]  跟隨耶穌
[00:34:44.960 --> 00:34:47.840]  當然是主祂自己的工作
[00:34:47.840 --> 00:34:50.720]  但是亞拿尼亞按手
[00:34:50.720 --> 00:34:52.560]  在素羅身上的舉動
[00:34:52.560 --> 00:34:55.200]  和對素羅兄弟的稱呼
[00:34:55.200 --> 00:34:58.240]  都是功不可沒的
[00:34:58.240 --> 00:34:59.440]  因為亞拿尼亞
[00:34:59.440 --> 00:35:03.120]  正是代表了主耶穌對他的接納
[00:35:03.120 --> 00:35:07.440]  而素羅能夠這麼快被當時的門徒接納
[00:35:07.440 --> 00:35:09.200]  可以和他一起住
[00:35:09.200 --> 00:35:13.840]  同樣亞拿尼亞也是功不可沒的
[00:35:13.840 --> 00:35:16.320]  他做了一個榜樣
[00:35:16.320 --> 00:35:18.320]  告訴其他門徒
[00:35:18.320 --> 00:35:19.840]  就是要這樣對待
[00:35:19.840 --> 00:35:21.920]  這個曾經迫不住門徒
[00:35:21.920 --> 00:35:23.360]  重新悔改
[00:35:23.360 --> 00:35:25.360]  被主使用的人
[00:35:25.360 --> 00:35:26.240]  如果不是
[00:35:26.240 --> 00:35:28.320]  素羅沒有辦法這麼快
[00:35:28.320 --> 00:35:31.760]  就可以融入這個信仰的群體
[00:35:31.760 --> 00:35:33.360]  是越發有力
[00:35:33.360 --> 00:35:36.880]  為耶穌基督作見證
[00:35:36.880 --> 00:35:40.960]  在這裡上帝是透過亞拿尼亞
[00:35:40.960 --> 00:35:46.000]  顯示上帝對素羅的憐憫
[00:35:46.000 --> 00:35:48.560]  亞拿尼亞的名字的意思就是
[00:35:48.560 --> 00:35:50.880]  主顯恩慈
[00:35:50.880 --> 00:35:53.920]  主顯憐憫
[00:35:53.920 --> 00:35:56.480]  在亞拿尼亞的舉動上
[00:35:56.480 --> 00:36:02.880]  我們看到他怎樣對素羅有恩慈
[00:36:02.880 --> 00:36:04.560]  有憐憫
[00:36:04.560 --> 00:36:08.000]  是因為主讓他見到的異象
[00:36:08.000 --> 00:36:10.320]  和對他的吩咐
[00:36:10.320 --> 00:36:14.880]  亞拿尼亞對素羅的眼光改變了
[00:36:14.880 --> 00:36:18.320]  亞拿尼亞效法當年主所行的
[00:36:18.320 --> 00:36:20.720]  主耶穌當年是做什麼的呢?
[00:36:20.720 --> 00:36:23.360]  祂就是捉摸那些不可以摸
[00:36:23.360 --> 00:36:24.960]  或者沒有人願意摸的人
[00:36:24.960 --> 00:36:26.000]  是什麼人呢?
[00:36:26.000 --> 00:36:27.440]  大麻風那些人
[00:36:27.440 --> 00:36:29.200]  掌大麻風那些人
[00:36:29.200 --> 00:36:31.200]  耶穌是和什麼人聚集的呢?
[00:36:31.200 --> 00:36:34.240]  當然祂也會和那些權貴一起
