
[00:00:00.000 --> 00:00:05.000]  多謝陳醫生和我們分享一個很重要的訊息
[00:17:09.000 --> 00:17:11.000]  他的生命裡面只是漆黑一片
[00:17:11.000 --> 00:17:13.000]  聖經說
[00:17:13.000 --> 00:17:15.000]  世人都犯了罪
[00:17:15.000 --> 00:17:17.000]  是因為罪的緣故
[00:17:17.000 --> 00:17:19.000]  我們和神隔絕了
[00:17:19.000 --> 00:17:21.000]  以致我們心裡很空虛
[00:17:21.000 --> 00:17:23.000]  我們不知道為了什麼生存
[00:17:23.000 --> 00:17:25.000]  我們不知道我們做了什麼
[00:17:25.000 --> 00:17:27.000]  人生為了什麼
[00:17:27.000 --> 00:17:29.000]  就像Sam想唱的
[00:17:29.000 --> 00:17:31.000]  年齡八歲就在街邊玩水
[00:17:31.000 --> 00:17:33.000]  十八歲就參加派對
[00:17:33.000 --> 00:17:35.000]  二十八歲就追著阿翠
[00:17:35.000 --> 00:17:37.000]  六十八歲就腰骨脆脆
[00:17:37.000 --> 00:17:39.000]  只記得爺爺這一句
[00:17:39.000 --> 00:17:41.000]  今朝有酒今朝醉
[00:17:41.000 --> 00:17:43.000]  人生是不是就是這樣
[00:17:43.000 --> 00:17:45.000]  空虛在裡面
[00:17:45.000 --> 00:17:47.000]  還有人和人有很大的隔絕在裡面
[00:17:47.000 --> 00:17:51.000]  很大很大的隔絕
[00:17:51.000 --> 00:17:53.000]  最近有一個朋友
[00:17:53.000 --> 00:17:55.000]  他打電話給我
[00:17:55.000 --> 00:17:57.000]  我還沒見過他
[00:17:57.000 --> 00:17:59.000]  一個很成功的人
[00:17:59.000 --> 00:18:01.000]  他聽到我錄音帶是傳道書
[00:18:01.000 --> 00:18:03.000]  他很想尋求人生的道理
[00:18:03.000 --> 00:18:05.000]  人生的真體
[00:18:05.000 --> 00:18:09.000]  他不是一個基督徒
[00:18:09.000 --> 00:18:11.000]  但他熱愛人生
[00:18:11.000 --> 00:18:13.000]  人生的答案在哪裡
[00:18:13.000 --> 00:18:17.000]  就像陳醫生剛才說的
[00:18:17.000 --> 00:18:19.000]  人如果賺得全世界
[00:18:19.000 --> 00:18:21.000]  賠償了自己的生命還有什麼好處
[00:18:21.000 --> 00:18:25.000]  人的根源
[00:18:25.000 --> 00:18:27.000]  人的問題
[00:18:27.000 --> 00:18:29.000]  不是因為沒錢
[00:18:29.000 --> 00:18:31.000]  不是因為沒子女
[00:18:31.000 --> 00:18:33.000]  不是因為沒地位
[00:18:33.000 --> 00:18:35.000]  不是因為沒權
[00:18:35.000 --> 00:18:37.000]  是失去了生命的源頭
[00:18:37.000 --> 00:18:39.000]  我們陷在罪惡裡
[00:18:39.000 --> 00:18:41.000]  世人都犯了罪
[00:18:41.000 --> 00:18:43.000]  規缺了上帝的榮耀
[00:18:43.000 --> 00:18:45.000]  唯一解決的方法
[00:18:45.000 --> 00:18:47.000]  是通神和號
[00:18:47.000 --> 00:18:49.000]  回到上帝那裡
[00:18:49.000 --> 00:18:51.000]  那條橋
[00:18:51.000 --> 00:18:53.000]  不只是父母
[00:18:53.000 --> 00:18:55.000]  那條橋
[00:18:55.000 --> 00:18:57.000]  就是耶穌基督
[00:18:57.000 --> 00:19:01.000]  聖經裡面耶穌基督就是我們的大祭司
[00:19:01.000 --> 00:19:03.000]  祭司拉丁文
[00:19:03.000 --> 00:19:05.000]  這個字叫pontifex
[00:19:05.000 --> 00:19:07.000]  pontifex就是那條橋
[00:19:07.000 --> 00:19:09.000]  耶穌基督就是那條橋
[00:19:09.000 --> 00:19:11.000]  耶穌來到世上
[00:19:11.000 --> 00:19:13.000]  說我就是道路
[00:19:13.000 --> 00:19:15.000]  真理和生命
[00:19:15.000 --> 00:19:17.000]  沒有人這樣說的
[00:19:17.000 --> 00:19:19.000]  孔夫子不會說我就是道路真理生命
[00:19:19.000 --> 00:19:21.000]  孔夫子說我找到道路了
[00:19:21.000 --> 00:19:23.000]  你跟我一起去找
[00:19:23.000 --> 00:19:25.000]  但耶穌說我就是道路真理和生命
[00:19:25.000 --> 00:19:27.000]  基督教不是接受一些道理
[00:19:27.000 --> 00:19:29.000]  基督教不是接受一些很好的
[00:19:29.000 --> 00:19:31.000]  這個道理很好聽
[00:19:31.000 --> 00:19:33.000]  我去我我我信了
[00:19:33.000 --> 00:19:35.000]  不是的
[00:19:35.000 --> 00:19:37.000]  是為你和我被釘在十字架
[00:19:37.000 --> 00:19:39.000]  從罪裡面釋放出來
[00:19:39.000 --> 00:19:41.000]  三天之後又復活
[00:19:41.000 --> 00:19:43.000]  基督教是接受
[00:19:43.000 --> 00:19:45.000]  活生生的耶穌基督在我們身體裡
[00:19:45.000 --> 00:19:47.000]  做我們個人救主和主宰
[00:19:47.000 --> 00:19:49.000]  去改變我們這一生
[00:19:49.000 --> 00:19:51.000]  我做了牧師這麼多年
[00:19:51.000 --> 00:19:53.000]  有一樣東西我永遠不明白的
[00:19:53.000 --> 00:19:55.000]  就是當一個人接受了耶穌基督的時候
[00:19:55.000 --> 00:19:57.000]  他會變
[00:19:57.000 --> 00:19:59.000]  很奇妙的改變
[00:19:59.000 --> 00:20:01.000]  在他最絕望的時候
[00:20:01.000 --> 00:20:03.000]  他會有不同的看法
[00:20:03.000 --> 00:20:05.000]  他會有生命的力量在裡面
[00:20:05.000 --> 00:20:07.000]  人最重要的一件事
[00:20:07.000 --> 00:20:09.000]  就是我們有一個抉擇的能力
[00:20:09.000 --> 00:20:11.000]  你是怎樣去選擇
[00:20:11.000 --> 00:20:13.000]  有個聖經裡面說
[00:20:13.000 --> 00:20:15.000]  在我們前面有兩條路
[00:20:15.000 --> 00:20:17.000]  一條是寬的路
[00:20:17.000 --> 00:20:19.000]  這條路是走到引渡永生
[00:20:19.000 --> 00:20:21.000]  另一條是窄的路
[00:20:21.000 --> 00:20:23.000]  這條路是走到滅亡
[00:20:23.000 --> 00:20:25.000]  但是你要選擇
[00:20:25.000 --> 00:20:27.000]  你選擇一條什麼路
[00:20:27.000 --> 00:20:29.000]  你可以融融碌碌
[00:20:29.000 --> 00:20:31.000]  你可以混混惡惡
[00:20:31.000 --> 00:20:33.000]  你可以非常的苦澀的
[00:20:33.000 --> 00:20:35.000]  走完你人生的道路
[00:20:35.000 --> 00:20:39.000]  這樣令你和你周圍的人
[00:20:39.000 --> 00:20:41.000]  是苦不堪言
[00:20:41.000 --> 00:20:43.000]  但你也都可以
[00:20:43.000 --> 00:20:45.000]  雖然
[00:20:45.000 --> 00:20:47.000]  有不少的崎嶇路
[00:20:47.000 --> 00:20:49.000]  雖然有不少的暴風雨
[00:20:49.000 --> 00:20:51.000]  但因為你知道
[00:20:51.000 --> 00:20:53.000]  永遠有盼望
[00:20:53.000 --> 00:20:55.000]  永遠
[00:20:55.000 --> 00:20:57.000]  相信這位耶穌基督
[00:20:57.000 --> 00:20:59.000]  你的生命完全不同
[00:20:59.000 --> 00:21:01.000]  Nelson Mandela
[00:21:01.000 --> 00:21:03.000]  是南非第一個黑人總統
[00:21:03.000 --> 00:21:05.000]  他寫了一本自傳
[00:21:05.000 --> 00:21:07.000]  叫做A Long Walk to Freedom
[00:21:07.000 --> 00:21:09.000]  他講述他自己的經歷
[00:21:09.000 --> 00:21:11.000]  當南非政府將他困在一個島
[00:21:11.000 --> 00:21:13.000]  裡面14年做苦工
[00:21:13.000 --> 00:21:15.000]  他出去做工的時候
[00:21:15.000 --> 00:21:17.000]  很可能太陽會曬到一個人盲眼
[00:21:17.000 --> 00:21:21.000]  14年之後
[00:21:21.000 --> 00:21:23.000]  他的女兒有機會
[00:21:23.000 --> 00:21:25.000]  帶著孫去探望他
[00:21:25.000 --> 00:21:27.000]  第一次去探望他
[00:21:27.000 --> 00:21:29.000]  第一次去探望他
[00:21:29.000 --> 00:21:31.000]  他抱著自己
[00:21:31.000 --> 00:21:33.000]  剛剛出世不久的孫
[00:21:33.000 --> 00:21:35.000]  他覺得他人生
[00:21:35.000 --> 00:21:37.000]  最幸福
[00:21:37.000 --> 00:21:39.000]  他就說那14年
[00:21:39.000 --> 00:21:41.000]  怎樣捱過
[00:21:41.000 --> 00:21:43.000]  每一天出去做苦工的時候
[00:21:43.000 --> 00:21:45.000]  他和他的囚友
[00:21:45.000 --> 00:21:47.000]  就唱著聖詩
[00:21:47.000 --> 00:21:49.000]  提醒自己
[00:21:49.000 --> 00:21:51.000]  還有另外一個世界
[00:21:51.000 --> 00:21:53.000]  還有盼望
[00:21:53.000 --> 00:21:55.000]  是這個盼望
[00:21:55.000 --> 00:21:57.000]  叫他捱了14年
[00:21:57.000 --> 00:21:59.000]  當他女兒問
[00:21:59.000 --> 00:22:01.000]  爸爸你可不可以為我女兒
[00:22:01.000 --> 00:22:03.000]  改一個名字
[00:22:03.000 --> 00:22:05.000]  他想都不想就叫做Sasiri
[00:22:05.000 --> 00:22:07.000]  在他的圖畫裡面
[00:22:07.000 --> 00:22:09.000]  就叫做盼望
[00:22:09.000 --> 00:22:11.000]  有盼望
[00:22:11.000 --> 00:22:13.000]  普羅講得很好
[00:22:13.000 --> 00:22:15.000]  葛林多前詩15章
[00:22:15.000 --> 00:22:17.000]  如果人是沒有永生的盼望
[00:22:17.000 --> 00:22:19.000]  如果是人沒有復活的盼望
[00:22:19.000 --> 00:22:21.000]  我們所擁有的是什麼
[00:22:21.000 --> 00:22:23.000]  我們所得的是什麼
[00:22:23.000 --> 00:22:25.000]  勞苦受煩
[00:22:25.000 --> 00:22:27.000]  轉眼成空
[00:22:27.000 --> 00:22:29.000]  便如飛而去
[00:22:29.000 --> 00:22:31.000]  我們能夠
[00:22:31.000 --> 00:22:33.000]  誇老誇老什麼呢
[00:22:33.000 --> 00:22:35.000]  勞苦受煩
[00:22:35.000 --> 00:22:37.000]  我們以為那些東西
[00:22:37.000 --> 00:22:39.000]  能給我們真正的保障
[00:22:39.000 --> 00:22:41.000]  真正的滿足
[00:22:41.000 --> 00:22:43.000]  那些是鹹水
[00:22:43.000 --> 00:22:45.000]  解不了渴的
[00:22:45.000 --> 00:22:47.000]  是越喝越渴的
[00:22:47.000 --> 00:22:49.000]  耶穌基督為我們釘在十字架
[00:22:49.000 --> 00:22:51.000]  承走了舊恩
[00:22:51.000 --> 00:22:53.000]  然後祂告訴我們
[00:22:53.000 --> 00:22:55.000]  煩惱苦擔重擔的人
[00:22:55.000 --> 00:22:57.000]  可以到我們這裡來
[00:22:57.000 --> 00:22:59.000]  我一定讓你得到安息
[00:22:59.000 --> 00:23:01.000]  信耶穌
[00:23:01.000 --> 00:23:03.000]  是你的抉擇
[00:23:03.000 --> 00:23:05.000]  如果你要拒絕
[00:23:05.000 --> 00:23:07.000]  接受這個生命的真諦
[00:23:07.000 --> 00:23:09.000]  永恆的生命
[00:23:09.000 --> 00:23:11.000]  沒有人可以逼到你
[00:23:11.000 --> 00:23:13.000]  但如果
[00:23:13.000 --> 00:23:15.000]  你是對自己誠實的
[00:23:15.000 --> 00:23:17.000]  你對自己不願意逃避的
[00:23:17.000 --> 00:23:19.000]  你知道這個是
[00:23:19.000 --> 00:23:21.000]  唯一的方法
[00:23:21.000 --> 00:23:23.000]  耶穌就邀請你
[00:23:23.000 --> 00:23:25.000]  為什麼你不打開你的心門
[00:23:25.000 --> 00:23:27.000]  有個進入去你的
[00:23:27.000 --> 00:23:29.000]  人如果賺得全世界
[00:23:29.000 --> 00:23:31.000]  卻賠上了自己的生命
[00:23:31.000 --> 00:23:33.000]  有什麼好處呢
[00:23:33.000 --> 00:23:35.000]  我想想
[00:23:35.000 --> 00:23:39.000]  當我媳婦
[00:23:39.000 --> 00:23:41.000]  過世的時候
[00:23:41.000 --> 00:23:43.000]  我兒子問
[00:23:43.000 --> 00:23:45.000]  爸爸你可不可以在安息禮拜講道
[00:23:45.000 --> 00:23:47.000]  這一次講道
[00:23:47.000 --> 00:23:49.000]  這一次講道
[00:23:49.000 --> 00:23:51.000]  是我人生裡
[00:23:51.000 --> 00:23:53.000]  最難的一篇講章
[00:23:53.000 --> 00:23:59.000]  苦難很多東西我不明白
[00:23:59.000 --> 00:24:01.000]  但苦難我知道
[00:24:01.000 --> 00:24:03.000]  永遠是有盼望的
[00:24:03.000 --> 00:24:05.000]  因為我們知道
[00:24:05.000 --> 00:24:07.000]  安息禮拜只不過是
[00:24:07.000 --> 00:24:09.000]  走我們一步去到更美好的家鄉
[00:24:09.000 --> 00:24:11.000]  將來我們一定會見面
[00:24:11.000 --> 00:24:13.000]  早前的安息禮拜
[00:24:13.000 --> 00:24:15.000]  有一個
[00:24:15.000 --> 00:24:17.000]  大概五十多歲
[00:24:17.000 --> 00:24:19.000]  中年的夫婦
[00:24:19.000 --> 00:24:21.000]  蘇牧師我想跟你講一些東西
[00:24:21.000 --> 00:24:23.000]  他的女兒
[00:24:23.000 --> 00:24:25.000]  是和Anna的中學同學
[00:24:25.000 --> 00:24:29.000]  大家一起打Tennis
[00:24:29.000 --> 00:24:31.000]  後來
[00:24:31.000 --> 00:24:33.000]  她讀大學
[00:24:33.000 --> 00:24:35.000]  進了醫學院
[00:24:35.000 --> 00:24:37.000]  做了專科醫生
[00:24:37.000 --> 00:24:41.000]  就在兩年前
[00:24:41.000 --> 00:24:43.000]  他女兒有一次打網球
[00:24:43.000 --> 00:24:45.000]  突然
[00:24:45.000 --> 00:24:47.000]  離世了
[00:24:47.000 --> 00:24:49.000]  心臟病發
[00:24:49.000 --> 00:24:51.000]  三十多歲
[00:24:51.000 --> 00:24:53.000]  兩年來
[00:24:53.000 --> 00:24:55.000]  沒有一晚睡得好
[00:24:55.000 --> 00:24:59.000]  不斷地問為什麼
[00:24:59.000 --> 00:25:01.000]  直至今天
[00:25:01.000 --> 00:25:03.000]  參加了這個安息禮拜
[00:25:03.000 --> 00:25:09.000]  聽到神的話語
[00:25:09.000 --> 00:25:11.000]  突然之間
[00:25:11.000 --> 00:25:13.000]  那個大石
[00:25:13.000 --> 00:25:15.000]  放開了
[00:25:15.000 --> 00:25:17.000]  鬆了
[00:25:17.000 --> 00:25:19.000]  今天我們是否想
[00:25:19.000 --> 00:25:21.000]  背著這個重擔一路去走
[00:25:21.000 --> 00:25:23.000]  這條人生的道路
[00:25:23.000 --> 00:25:25.000]  你生命的盼望在哪裡
[00:25:25.000 --> 00:25:29.000]  人如果賺得全世界
[00:25:29.000 --> 00:25:31.000]  賠償了自己的生命
[00:25:31.000 --> 00:25:33.000]  還有什麼好處
[00:25:33.000 --> 00:25:35.000]  人還用什麼可以換取
[00:25:35.000 --> 00:25:37.000]  他寶貴的生命
[00:25:37.000 --> 00:25:39.000]  我們很多時候
[00:25:39.000 --> 00:25:41.000]  不想這些問題
[00:25:41.000 --> 00:25:43.000]  我總覺得有三種人
[00:25:43.000 --> 00:25:45.000]  一種是
[00:25:45.000 --> 00:25:47.000]  不知不覺
[00:25:47.000 --> 00:25:49.000]  不想知道
[00:25:49.000 --> 00:25:51.000]  也不想有任何去處理
[00:25:51.000 --> 00:25:53.000]  後知後覺
[00:25:53.000 --> 00:25:55.000]  生命裡有危機的時候
[00:25:55.000 --> 00:25:57.000]  就要想想生命的問題
[00:25:57.000 --> 00:25:59.000]  有些是先知先覺
[00:25:59.000 --> 00:26:01.000]  未曾有問題的時候
[00:26:01.000 --> 00:26:03.000]  你已經想到了
[00:26:03.000 --> 00:26:05.000]  安諾托米是一個英國
[00:26:05.000 --> 00:26:07.000]  很出名的歷史學家
[00:26:07.000 --> 00:26:09.000]  很精彩
[00:26:09.000 --> 00:26:11.000]  人生有很多事情是預料不到的
[00:26:11.000 --> 00:26:13.000]  但每個人都知道
[00:26:13.000 --> 00:26:15.000]  有一樣事情一定會發生
[00:26:15.000 --> 00:26:17.000]  每個人有一天
[00:26:17.000 --> 00:26:19.000]  沒有了聽人
[00:26:19.000 --> 00:26:21.000]  聰明人就懂得預備
[00:26:21.000 --> 00:26:23.000]  愚蠢人就懂得逃避
[00:26:23.000 --> 00:26:25.000]  你想做一個聰明人
[00:26:25.000 --> 00:26:27.000]  就做一個愚蠢人
[00:26:27.000 --> 00:26:29.000]  你的盼望在哪裡
[00:26:29.000 --> 00:26:31.000]  這就是你的抉擇
[00:26:31.000 --> 00:26:33.000]  耶穌說
[00:26:33.000 --> 00:26:35.000]  凡奴婦擔重擔
[00:26:35.000 --> 00:26:37.000]  可以到我們這裡來
[00:26:37.000 --> 00:26:39.000]  我一定讓你得到安息
[00:26:39.000 --> 00:26:41.000]  你願不願意
[00:26:41.000 --> 00:26:43.000]  將來和心低頭
[00:26:43.000 --> 00:26:45.000]  我們一同
[00:26:45.000 --> 00:26:47.000]  有自己靜默的時候
[00:26:47.000 --> 00:26:49.000]  我們聽到
[00:26:49.000 --> 00:26:51.000]  很現實的見證
[00:26:51.000 --> 00:26:53.000]  我們聽到上帝的福音
[00:26:53.000 --> 00:26:55.000]  的話語
[00:26:55.000 --> 00:26:57.000]  我想問一問你
[00:26:57.000 --> 00:26:59.000]  你聽到這個福音
[00:26:59.000 --> 00:27:01.000]  你願不願意
[00:27:01.000 --> 00:27:03.000]  做一個很重要的決定
[00:27:03.000 --> 00:27:05.000]  是接受耶穌基督
[00:27:05.000 --> 00:27:07.000]  做你的個人救主和主宰
[00:27:07.000 --> 00:27:11.000]  如果我們中間
[00:27:11.000 --> 00:27:13.000]  願意做一個很重要的決定
[00:27:13.000 --> 00:27:15.000]  是接受耶穌基督
[00:27:15.000 --> 00:27:17.000]  可不可以在你的位置舉手
[00:27:17.000 --> 00:27:19.000]  我會為你祈禱
[00:27:19.000 --> 00:27:21.000]  有沒有今天願意接受耶穌基督
[00:27:21.000 --> 00:27:23.000]  做你的救主
[00:27:23.000 --> 00:27:25.000]  好,我看到,感謝神
[00:27:25.000 --> 00:27:27.000]  有沒有呢?
[00:27:27.000 --> 00:27:29.000]  有沒有願意今天
[00:27:29.000 --> 00:27:31.000]  你願意相信
[00:27:31.000 --> 00:27:33.000]  還有沒有呢?
[00:27:33.000 --> 00:27:35.000]  如果你要拒絕相信耶穌
[00:27:35.000 --> 00:27:37.000]  沒有人能逼你
[00:27:37.000 --> 00:27:39.000]  但你要相信耶穌
[00:27:39.000 --> 00:27:41.000]  也沒有人能攔阻你
[00:27:41.000 --> 00:27:43.000]  唯一能攔阻你的
[00:27:43.000 --> 00:27:45.000]  就是你肯不肯誠實面對自己
[00:27:45.000 --> 00:27:47.000]  好,我看到
[00:27:47.000 --> 00:27:49.000]  還有沒有人願意今天
[00:27:49.000 --> 00:27:51.000]  拒絕相信耶穌基督
[00:27:51.000 --> 00:27:53.000]  還有沒有呢?
[00:27:53.000 --> 00:27:55.000]  好,感謝神
[00:27:55.000 --> 00:27:57.000]  還有沒有今天你做一個很重要的決定
[00:27:57.000 --> 00:27:59.000]  願意相信耶穌基督
[00:27:59.000 --> 00:28:01.000]  有沒有呢?
[00:28:01.000 --> 00:28:03.000]  有沒有呢?
[00:28:03.000 --> 00:28:05.000]  有沒有呢?
[00:28:05.000 --> 00:28:07.000]  如果是要做一個決定
[00:28:07.000 --> 00:28:09.000]  可不可以請你舉手
[00:28:09.000 --> 00:28:11.000]  我會為你祈禱
[00:28:11.000 --> 00:28:13.000]  有沒有呢?
[00:28:13.000 --> 00:28:15.000]  或者你暫時說
[00:28:15.000 --> 00:28:17.000]  好,我看到,感謝神
[00:28:17.000 --> 00:28:19.000]  或者在我們中間有些說
[00:28:19.000 --> 00:28:21.000]  我都想想
[00:28:21.000 --> 00:28:23.000]  我對基督教有興趣
[00:28:23.000 --> 00:28:25.000]  我對信仰有興趣
[00:28:25.000 --> 00:28:27.000]  但我都要想想
[00:28:27.000 --> 00:28:29.000]  有沒有呢?
[00:28:29.000 --> 00:28:31.000]  好,我看到
[00:28:31.000 --> 00:28:33.000]  我有一個很大膽的要求
[00:28:33.000 --> 00:28:35.000]  可不可以請剛才舉手的
[00:28:35.000 --> 00:28:37.000]  或者你剛才沒有舉手
[00:28:37.000 --> 00:28:39.000]  但對基督教有興趣
[00:28:39.000 --> 00:28:41.000]  或者你想決絕今天相信耶穌
[00:28:41.000 --> 00:28:43.000]  都請你走到前面
[00:28:43.000 --> 00:28:45.000]  我們一起祈禱
[00:28:45.000 --> 00:28:47.000]  有沒有那些陪談員
[00:28:47.000 --> 00:28:49.000]  或者你旁邊的
[00:28:49.000 --> 00:28:51.000]  都邀請他走到前面
[00:28:51.000 --> 00:28:53.000]  我們一起祈禱
[00:28:53.000 --> 00:28:55.000]  剛才舉手的
[00:28:55.000 --> 00:28:57.000]  好
[00:28:57.000 --> 00:28:59.000]  或者旁邊的弟兄姊妹
[00:28:59.000 --> 00:29:01.000]  或者
[00:29:01.000 --> 00:29:03.000]  好
[00:29:03.000 --> 00:29:17.000]  好嗎?我們
[00:29:17.000 --> 00:29:19.000]  私琴一路彈琴的時候
[00:29:19.000 --> 00:29:21.000]  都請大家走到前面
[00:29:21.000 --> 00:29:23.000]  如果你是願意相信耶穌
[00:29:23.000 --> 00:29:25.000]  或者你對基督教有興趣
[00:29:25.000 --> 00:29:27.000]  都請大家走到前面
[00:29:27.000 --> 00:29:29.000]  我們一起
[00:29:29.000 --> 00:29:31.000]  有一個禱告
[00:29:31.000 --> 00:29:33.000]  有沒有呢?
[00:29:33.000 --> 00:29:37.000]  有沒有呢?
[00:29:37.000 --> 00:29:41.000]  因為時間關係
[00:29:41.000 --> 00:29:43.000]  我們不能等太久
[00:29:43.000 --> 00:29:45.000]  如果願意決志相信耶穌
[00:29:45.000 --> 00:29:47.000]  都請你走到前面
[00:29:47.000 --> 00:29:49.000]  好嗎?
[00:29:51.000 --> 00:29:53.000]  好
[00:29:53.000 --> 00:29:55.000]  或者我們一起有一個祈禱
[00:29:55.000 --> 00:29:57.000]  在我們中間你願意決志相信耶穌
[00:29:57.000 --> 00:29:59.000]  就請你跟著我
[00:29:59.000 --> 00:30:01.000]  我說一句
[00:30:01.000 --> 00:30:03.000]  接受耶穌就可以了
[00:30:03.000 --> 00:30:05.000]  主耶穌
[00:30:05.000 --> 00:30:07.000]  我多謝你
[00:30:07.000 --> 00:30:09.000]  讓我認識
[00:30:09.000 --> 00:30:11.000]  我是一個罪人
[00:30:11.000 --> 00:30:13.000]  求你赦免我的罪
[00:30:13.000 --> 00:30:17.000]  饒恕我的過犯
[00:30:19.000 --> 00:30:21.000]  我願意打開我的心門
[00:30:21.000 --> 00:30:25.000]  讓主耶穌
[00:30:25.000 --> 00:30:27.000]  進入在我心裏面
[00:30:27.000 --> 00:30:29.000]  做我個人救主
[00:30:29.000 --> 00:30:31.000]  和主宰
[00:30:31.000 --> 00:30:35.000]  掌管我的一生
[00:30:35.000 --> 00:30:37.000]  求你加添我的信心
[00:30:37.000 --> 00:30:41.000]  奉耶穌命求
[00:30:41.000 --> 00:30:43.000]  阿們
[00:30:43.000 --> 00:30:45.000]  天父我們多謝你
[00:30:45.000 --> 00:30:47.000]  你說地上有人悔改認罪
[00:30:47.000 --> 00:30:49.000]  祈禱他們快樂
[00:30:49.000 --> 00:30:51.000]  為剛才願意決志相信耶穌
[00:30:51.000 --> 00:30:53.000]  我們獻上感恩
[00:30:53.000 --> 00:30:55.000]  祝福他們在這個信心道路裏
[00:30:55.000 --> 00:30:57.000]  真的能夠更加看到神的恩典
[00:30:57.000 --> 00:30:59.000]  你與我們同在
[00:30:59.000 --> 00:31:01.000]  或許我們中間還有一些還在掙扎
[00:31:01.000 --> 00:31:03.000]  你說尋找就尋見
[00:31:03.000 --> 00:31:05.000]  叩門就委屈開門
[00:31:05.000 --> 00:31:07.000]  都求你幫助他們能夠尋找到你
[00:31:07.000 --> 00:31:09.000]  我們多謝你
[00:31:09.000 --> 00:31:11.000]  祈禱奉耶穌基督命求

