
[00:00:00.000 --> 00:00:03.000]  我們今天的題目還是繼續來看
[00:22:15.000 --> 00:22:17.000]  這個教會是什麼呢
[00:22:17.000 --> 00:22:22.000]  就是主耶穌基督用自己的血買回來的
[00:22:22.000 --> 00:22:25.000]  他說當我離開以後
[00:22:25.000 --> 00:22:30.000]  就有兇暴的豺狼要進到你們中間
[00:22:30.000 --> 00:22:34.000]  有人起來就要說一些錯誤的話
[00:22:34.000 --> 00:22:38.000]  要引誘蒙徒來跟從他們
[00:22:38.000 --> 00:22:42.000]  所以在《使徒行傳》保羅說的時候
[00:22:42.000 --> 00:22:47.000]  已經看到異端非常的猖狂
[00:22:47.000 --> 00:22:52.000]  所以他需要跟長老說這些
[00:22:52.000 --> 00:22:58.000]  很嚴肅也是很重要的話
[00:22:58.000 --> 00:23:01.000]  這個是因爲教會把責任
[00:23:01.000 --> 00:23:04.000]  託付給了監督跟長老
[00:23:04.000 --> 00:23:07.000]  所以監督跟長老的責任就很大
[00:23:07.000 --> 00:23:09.000]  他不單單爲了自己
[00:23:09.000 --> 00:23:13.000]  他還爲了全體的弟兄姊妹
[00:23:13.000 --> 00:23:15.000]  還爲了教會
[00:23:15.000 --> 00:23:19.000]  要讓這個教會能夠走在神的道路上
[00:23:19.000 --> 00:23:21.000]  所以這個是保羅說
[00:23:21.000 --> 00:23:23.000]  人若是要炫目善功
[00:23:23.000 --> 00:23:26.000]  要好好來圖實教會
[00:23:26.000 --> 00:23:28.000]  使教會走在神的路上
[00:23:28.000 --> 00:23:30.000]  他說這個就是
[00:23:30.000 --> 00:23:32.000]  這話是可行的
[00:23:32.000 --> 00:23:36.000]  是應該的
[00:23:36.000 --> 00:23:38.000]  第三個炫目善功
[00:23:38.000 --> 00:23:43.000]  是一個基督徒出於侍奉神的願望
[00:23:43.000 --> 00:23:48.000]  這樣的願望是神所喜悅的
[00:23:48.000 --> 00:23:54.000]  也是基督徒生命成長的途徑之一
[00:23:54.000 --> 00:23:56.000]  在這一章第三章裏頭
[00:23:56.000 --> 00:23:58.000]  在第十三節
[00:23:58.000 --> 00:24:01.000]  他講到做執事的
[00:24:01.000 --> 00:24:06.000]  如果是好好地做執事
[00:24:06.000 --> 00:24:09.000]  他說因爲善做執事的
[00:24:09.000 --> 00:24:15.000]  自己就得到美好的地步
[00:24:15.000 --> 00:24:17.000]  並且在基督耶穌禮儀的徵道上
[00:24:17.000 --> 00:24:20.000]  大有膽量
[00:24:20.000 --> 00:24:23.000]  他說如果你好好地
[00:24:23.000 --> 00:24:26.000]  按照神的要求來做一個執事
[00:24:26.000 --> 00:24:29.000]  你就生命就會成長
[00:24:29.000 --> 00:24:33.000]  會達到一個美好的地步
[00:24:33.000 --> 00:24:36.000]  那我們基督徒信了主以後
[00:24:36.000 --> 00:24:40.000]  我們信了主
[00:24:40.000 --> 00:24:43.000]  我們好像在屬靈上
[00:24:43.000 --> 00:24:45.000]  我們在靈性上的程度
[00:24:45.000 --> 00:24:48.000]  就像一個剛生的嬰孩一樣
[00:24:48.000 --> 00:24:51.000]  那我們就需要有食物
[00:24:51.000 --> 00:24:54.000]  我們就要讀神的話
[00:24:54.000 --> 00:24:57.000]  神的話就是生命的糧
[00:24:57.000 --> 00:24:58.000]  有食物
[00:24:58.000 --> 00:25:00.000]  那麼我們還需要什麼呢
[00:25:00.000 --> 00:25:03.000]  我們還需要有運動
[00:25:03.000 --> 00:25:06.000]  一個孩子一個人也好
[00:25:06.000 --> 00:25:07.000]  都需要有運動
[00:25:07.000 --> 00:25:09.000]  運動就是生命
[00:25:09.000 --> 00:25:12.000]  一個生命就要運動
[00:25:12.000 --> 00:25:13.000]  什麼是運動呢
[00:25:13.000 --> 00:25:15.000]  侍奉就是運動
[00:25:15.000 --> 00:25:19.000]  你侍奉神爲基督所見證
[00:25:19.000 --> 00:25:21.000]  你就是運動
[00:25:21.000 --> 00:25:23.000]  如果你沒有運動
[00:25:23.000 --> 00:25:26.000]  這個生命可能就很瘦弱
[00:25:26.000 --> 00:25:29.000]  可能生命就不夠強壯
[00:25:29.000 --> 00:25:31.000]  一個基督徒也是這樣的
[00:25:31.000 --> 00:25:32.000]  如果一個基督徒
[00:25:32.000 --> 00:25:34.000]  他只是信了主
[00:25:34.000 --> 00:25:36.000]  他沒有侍奉
[00:25:36.000 --> 00:25:39.000]  他進入了侍奉裏頭
[00:25:39.000 --> 00:25:44.000]  那麼他的生命成長就會慢
[00:25:44.000 --> 00:25:45.000]  就缺少運動
[00:25:45.000 --> 00:25:48.000]  生命就不夠健壯
[00:25:48.000 --> 00:25:52.000]  當時我們說到侍奉是個運動
[00:25:52.000 --> 00:25:55.000]  這是指的所有的基督徒
[00:25:55.000 --> 00:25:59.000]  不是單單是長老監督這樣的侍奉
[00:25:59.000 --> 00:26:03.000]  而是在每一方面都是可以侍奉的
[00:26:03.000 --> 00:26:06.000]  就像在舊約裏頭的祭司
[00:26:06.000 --> 00:26:09.000]  跟吏衛人
[00:26:09.000 --> 00:26:10.000]  有些祭司
[00:26:10.000 --> 00:26:13.000]  他就要進到聖所去燒香
[00:26:13.000 --> 00:26:15.000]  但是有些吏衛人
[00:26:15.000 --> 00:26:20.000]  他們在外頭可能是掃掃院子
[00:26:20.000 --> 00:26:24.000]  或者是把祭壇的灰拿出去
[00:26:24.000 --> 00:26:29.000]  或者有些就是要幫助宰殺牛羊
[00:26:29.000 --> 00:26:32.000]  他雖然沒有跟祭司一樣的
[00:26:32.000 --> 00:26:34.000]  到聖所去燒香
[00:26:34.000 --> 00:26:36.000]  可是他也是侍奉
[00:26:36.000 --> 00:26:38.000]  所以你看見在舊約的時候
[00:26:38.000 --> 00:26:40.000]  祭司跟吏衛人
[00:26:40.000 --> 00:26:43.000]  他們每個人都參與侍奉
[00:26:43.000 --> 00:26:47.000]  雖然侍奉的方面有不同
[00:26:47.000 --> 00:26:49.000]  但是都是侍奉
[00:26:49.000 --> 00:26:51.000]  基督徒也是這樣的
[00:26:51.000 --> 00:26:52.000]  我們新的族以後
[00:26:52.000 --> 00:26:56.000]  不一定都是做傳道人
[00:26:56.000 --> 00:26:58.000]  做長老 做監督
[00:26:58.000 --> 00:27:03.000]  我們每個人都可以在不同的崗位上面來侍奉神
[00:27:03.000 --> 00:27:07.000]  所以新約的基督徒
[00:27:07.000 --> 00:27:12.000]  也就相當於舊約的祭司跟吏衛人一樣的
[00:27:12.000 --> 00:27:17.000]  因爲神的心意就是要叫猶太人
[00:27:17.000 --> 00:27:20.000]  他們成爲祭司的國度
[00:27:20.000 --> 00:27:23.000]  所以到彼得前書也講到
[00:27:23.000 --> 00:27:27.000]  我們也是要作爲一個祭司的國度
[00:27:27.000 --> 00:27:34.000]  君尊的祭司是每個基督徒都要來侍奉的
[00:27:34.000 --> 00:27:40.000]  在侍奉中間對自己的生命成長是有好處的
[00:27:40.000 --> 00:27:43.000]  如果我們有心來做的話
[00:27:43.000 --> 00:27:46.000]  我們就會來學習
[00:27:46.000 --> 00:27:48.000]  我們有心來做的話
[00:27:48.000 --> 00:27:52.000]  我們對這個真道就會多明白些
[00:27:52.000 --> 00:27:55.000]  在侍奉中間一定會碰到難處
[00:27:55.000 --> 00:28:00.000]  侍奉不是一個很平順容易的事情
[00:28:00.000 --> 00:28:03.000]  你在公司裏頭做工作都不容易
[00:28:03.000 --> 00:28:07.000]  何況在教會里頭侍奉也不容易
[00:28:07.000 --> 00:28:10.000]  那麼碰到困難怎麼辦呢
[00:28:10.000 --> 00:28:12.000]  就是要學習忍耐
[00:28:12.000 --> 00:28:14.000]  要學習怎麼依靠神
[00:28:14.000 --> 00:28:16.000]  如果你沒有困難
[00:28:16.000 --> 00:28:19.000]  你就沒有機會來學習
[00:28:19.000 --> 00:28:23.000]  困難就是給你學習的機會
[00:28:23.000 --> 00:28:26.000]  這樣的話就在侍奉當中
[00:28:26.000 --> 00:28:29.000]  你多來學習主的話
[00:28:29.000 --> 00:28:32.000]  多來明白主的話
[00:28:32.000 --> 00:28:35.000]  多來學習對你的性格
[00:28:35.000 --> 00:28:39.000]  慢慢就得到鍛鍊
[00:28:39.000 --> 00:28:42.000]  而且你還不但是爲了自己
[00:28:42.000 --> 00:28:44.000]  你在教會侍奉當中
[00:28:44.000 --> 00:28:48.000]  你還關心到周圍的人
[00:28:48.000 --> 00:28:51.000]  當你這樣的關心別人
[00:28:51.000 --> 00:28:53.000]  你自己也得到幫助
[00:28:53.000 --> 00:28:55.000]  你爲別人禱告
[00:28:55.000 --> 00:28:58.000]  你自己的生命也得到長進
[00:28:58.000 --> 00:28:59.000]  這樣的話
[00:28:59.000 --> 00:29:04.000]  你就靈性的生命就慢慢成長了
[00:29:04.000 --> 00:29:10.000]  所以侍奉也是生命成長的一個過程
[00:29:10.000 --> 00:29:12.000]  當然如果你要傳講神的話
[00:29:12.000 --> 00:29:15.000]  那你就要好好地學習神的話
[00:29:15.000 --> 00:29:17.000]  你自己不好好學習
[00:29:17.000 --> 00:29:20.000]  你就沒有辦法來傳講神的話
[00:29:20.000 --> 00:29:22.000]  所以在學習當中
[00:29:22.000 --> 00:29:25.000]  你對神的話就多有認識的
[00:29:25.000 --> 00:29:27.000]  所以我知道有些弟兄姊妹
[00:29:27.000 --> 00:29:30.000]  他們因爲有這樣的一個傳講神的話
[00:29:30.000 --> 00:29:32.000]  要來交通神的話
[00:29:32.000 --> 00:29:35.000]  彼此分享神的話的機會
[00:29:35.000 --> 00:29:37.000]  他們就好好地學習
[00:29:37.000 --> 00:29:38.000]  這樣的話
[00:29:38.000 --> 00:29:41.000]  對他們對神的話的認識
[00:29:41.000 --> 00:29:45.000]  就比什麼都不做要增長得快一些
[00:29:45.000 --> 00:29:51.000]  所以這個是講到教會炫目升功
[00:29:51.000 --> 00:29:55.000]  就對我們的生命成長有好處
[00:29:55.000 --> 00:29:59.000]  第四個
[00:29:59.000 --> 00:30:04.000]  我們要看到神呼召一些信徒
[00:30:04.000 --> 00:30:07.000]  進入長老監督的侍奉
[00:30:07.000 --> 00:30:12.000]  怎麼樣能夠呼召他們呢
[00:30:12.000 --> 00:30:14.000]  是接受聖靈的感動
[00:30:14.000 --> 00:30:18.000]  那麼他們心裏頭就有催促了
[00:30:18.000 --> 00:30:20.000]  就有一個負擔
[00:30:20.000 --> 00:30:24.000]  就是我要來炫目上功
[00:30:24.000 --> 00:30:29.000]  就願意來回應神的呼召
[00:30:29.000 --> 00:30:30.000]  可以說
[00:30:30.000 --> 00:30:33.000]  如果你心裏頭沒有催促
[00:30:33.000 --> 00:30:35.000]  沒有感動的
[00:30:35.000 --> 00:30:39.000]  神不呼召那些內心沒有催促的
[00:30:39.000 --> 00:30:44.000]  神不勉強人來侍奉他
[00:30:44.000 --> 00:30:45.000]  在九月的時候
[00:30:45.000 --> 00:30:49.000]  神的呼召人來服侍他
[00:30:49.000 --> 00:30:56.000]  多半是接受直接的對那個人說話
[00:30:56.000 --> 00:31:00.000]  像摩西在曠野裏有一天牧羊的時候
[00:31:00.000 --> 00:31:05.000]  他看見一個荊棘都有果出來
[00:31:05.000 --> 00:31:09.000]  但是這個荊棘卻沒有被燒燬
[00:31:09.000 --> 00:31:13.000]  他就要進去看一看爲什麼緣故
[00:31:13.000 --> 00:31:17.000]  因爲摩西在曠野裏頭牧羊四十年
[00:31:17.000 --> 00:31:19.000]  這些現象他都見過
[00:31:19.000 --> 00:31:21.000]  一些在曠野裏頭
[00:31:21.000 --> 00:31:24.000]  有些荊棘忽然之間就着了火了
[00:31:24.000 --> 00:31:27.000]  過一會兒就把荊棘給全燒燬了
[00:31:27.000 --> 00:31:31.000]  但是爲什麼今天這個荊棘着火了
[00:31:31.000 --> 00:31:33.000]  但是還沒有燒燬
[00:31:33.000 --> 00:31:35.000]  荊棘還在
[00:31:35.000 --> 00:31:36.000]  他覺得很稀奇
[00:31:36.000 --> 00:31:38.000]  他就看一看
[00:31:38.000 --> 00:31:40.000]  當他要進去看的時候
[00:31:40.000 --> 00:31:42.000]  神就有聲音出來說
[00:31:42.000 --> 00:31:44.000]  這是聖地你要把鞋脫掉
[00:31:44.000 --> 00:31:46.000]  然後就聽見神說
[00:31:46.000 --> 00:31:48.000]  神要呼召他
[00:31:48.000 --> 00:31:52.000]  要差遣他到埃及去
[00:31:52.000 --> 00:31:54.000]  到法老那個地方去
[00:31:54.000 --> 00:31:59.000]  把他的以色列人從埃及領出來
[00:31:59.000 --> 00:32:03.000]  神之間跟摩西說話
[00:32:03.000 --> 00:32:05.000]  有時候你看見以色列
[00:32:05.000 --> 00:32:07.000]  他怎麼蒙召的呢
[00:32:07.000 --> 00:32:08.000]  神怎麼呼召的呢
[00:32:08.000 --> 00:32:11.000]  他看見天上有個榮耀的寶座
[00:32:11.000 --> 00:32:13.000]  有異常下垂
[00:32:13.000 --> 00:32:16.000]  看見有撒拉伯在飛翔
[00:32:16.000 --> 00:32:18.000]  聖哉 聖哉 聖哉
[00:32:18.000 --> 00:32:20.000]  這個時候他就覺得
[00:32:20.000 --> 00:32:22.000]  我嘴脣不潔
[00:32:22.000 --> 00:32:25.000]  我又住在不潔的名單當中
[00:32:25.000 --> 00:32:30.000]  撒拉伯就拿火炭來沾他的嘴脣
[00:32:30.000 --> 00:32:34.000]  這個時候就聽見神有聲音說
[00:32:34.000 --> 00:32:36.000]  我可以差遣誰呢
[00:32:36.000 --> 00:32:39.000]  誰肯爲我去呢
[00:32:39.000 --> 00:32:41.000]  神沒有直接說
[00:32:41.000 --> 00:32:43.000]  以色列你出來傳道
[00:32:43.000 --> 00:32:45.000]  你出來當先知
[00:32:45.000 --> 00:32:48.000]  神的話心裏有話出來
[00:32:48.000 --> 00:32:50.000]  我能差遣誰呢
[00:32:50.000 --> 00:32:53.000]  在以色列人離開神背道
[00:32:53.000 --> 00:32:56.000]  這種靈性低落的情況
[00:32:56.000 --> 00:32:59.000]  我能差遣誰呢
[00:32:59.000 --> 00:33:01.000]  以色列這個時候回答說
[00:33:01.000 --> 00:33:05.000]  我在這裏請差遣我
[00:33:05.000 --> 00:33:08.000]  他答應神的呼召
[00:33:08.000 --> 00:33:10.000]  神的意思就是說
[00:33:10.000 --> 00:33:12.000]  以色列你看看
[00:33:12.000 --> 00:33:16.000]  你願不願意來接受監獄的任務
[00:33:16.000 --> 00:33:20.000]  以色列說我在這裏請差遣我
[00:33:20.000 --> 00:33:23.000]  我們相談以色列
[00:33:23.000 --> 00:33:25.000]  那這個閆麗敏呢
[00:33:25.000 --> 00:33:27.000]  閆麗敏年輕的時候
[00:33:27.000 --> 00:33:29.000]  神就呼召她
[00:33:29.000 --> 00:33:31.000]  閆麗敏就不肯
[00:33:31.000 --> 00:33:34.000]  說我這麼年幼我也不會說話
[00:33:34.000 --> 00:33:36.000]  但神說不要緊的
[00:33:36.000 --> 00:33:39.000]  我要使你成爲銅牆鐵壁
[00:33:39.000 --> 00:33:41.000]  我要與你同戰
[00:33:41.000 --> 00:33:43.000]  所以看見九月的時候
[00:33:43.000 --> 00:33:46.000]  很多蒙昭的人
[00:33:46.000 --> 00:33:48.000]  答應神呼召的人
[00:33:48.000 --> 00:33:51.000]  是神直接領導他
[00:33:51.000 --> 00:33:54.000]  直接有話對他說
[00:33:54.000 --> 00:33:57.000]  那新月的時候呢就不同了
[00:33:57.000 --> 00:33:58.000]  新月的時候
[00:33:58.000 --> 00:34:02.000]  神接着聖靈住在我們裏面
[00:34:02.000 --> 00:34:05.000]  有神的話
[00:34:05.000 --> 00:34:08.000]  有神的啓示給我們
[00:34:08.000 --> 00:34:10.000]  所以在新月的時候呢
[00:34:10.000 --> 00:34:11.000]  就更多的呢
[00:34:11.000 --> 00:34:15.000]  神不是直接對某某人說
[00:34:15.000 --> 00:34:19.000]  某某人你起來圖示我
[00:34:19.000 --> 00:34:22.000]  神一般的很少用這樣的方法
[00:34:22.000 --> 00:34:24.000]  不能說沒有
[00:34:24.000 --> 00:34:26.000]  可以說是很少
[00:34:26.000 --> 00:34:30.000]  一般的是接着感動人的心
[00:34:30.000 --> 00:34:32.000]  神把這些需要
[00:34:32.000 --> 00:34:35.000]  神的需要擺在人的面前
[00:34:35.000 --> 00:34:37.000]  那麼有人一看見呢
[00:34:37.000 --> 00:34:40.000]  他就裏面就受了感動
[00:34:40.000 --> 00:34:42.000]  他就願意出來
[00:34:42.000 --> 00:34:46.000]  願意來答應神的呼召
[00:34:46.000 --> 00:34:48.000]  所以這個神的靈
[00:34:48.000 --> 00:34:50.000]  住在人的裏頭
[00:34:50.000 --> 00:34:52.000]  其中有一個工作
[00:34:52.000 --> 00:34:54.000]  就是感動人的心
[00:34:54.000 --> 00:34:56.000]  感動人的心
[00:34:56.000 --> 00:34:59.000]  給人看見神的需要
[00:34:59.000 --> 00:35:00.000]  那麼這樣的話
[00:35:00.000 --> 00:35:04.000]  得答應神的呼召
[00:35:04.000 --> 00:35:06.000]  所以我想到我自己
[00:35:06.000 --> 00:35:08.000]  出來服事的話
[00:35:08.000 --> 00:35:10.000]  我也是好像是
[00:35:10.000 --> 00:35:13.000]  裏面有一個感動
[00:35:13.000 --> 00:35:16.000]  我沒有行走以前
[00:35:16.000 --> 00:35:18.000]  我就很想當一個什麼呢
[00:35:18.000 --> 00:35:23.000]  當一個維修飛機的機械師
[00:35:23.000 --> 00:35:25.000]  我看見這個工作很好
[00:35:25.000 --> 00:35:27.000]  在機場修理飛機
[00:35:27.000 --> 00:35:29.000]  維護飛機
[00:35:29.000 --> 00:35:30.000]  所以就想
[00:35:30.000 --> 00:35:32.000]  後來我就讀了機械系
[00:35:32.000 --> 00:35:34.000]  也讀了土木系
[00:35:34.000 --> 00:35:37.000]  我就讀了這些機械的
[00:35:37.000 --> 00:35:41.000]  可是是不是這樣呢
[00:35:41.000 --> 00:35:43.000]  以後信了主以後
[00:35:43.000 --> 00:35:44.000]  就不是這樣了
[00:35:44.000 --> 00:35:47.000]  我的興趣就不是在這方面了
[00:35:47.000 --> 00:35:49.000]  我覺得那個時候
[00:35:49.000 --> 00:35:52.000]  正是在剛解放不久
[00:35:52.000 --> 00:35:54.000]  剛解放不久
[00:35:54.000 --> 00:35:57.000]  就看到聽到
[00:35:57.000 --> 00:36:02.000]  有些人從邊疆傳到的青年人
[00:36:02.000 --> 00:36:04.000]  一些大學生回來
[00:36:04.000 --> 00:36:08.000]  聽到在邊疆傳到的情形
[00:36:08.000 --> 00:36:11.000]  那個時候正是中國
[00:36:11.000 --> 00:36:14.000]  有很多青年人背祖德卓
[00:36:14.000 --> 00:36:22.000]  他們到邊疆去傳福音
[00:36:22.000 --> 00:36:24.000]  邊緣國弟兄寫的
[00:36:24.000 --> 00:36:26.000]  《無名的傳道者》
[00:36:26.000 --> 00:36:28.000]  的確就是在那個時候
[00:36:28.000 --> 00:36:30.000]  感動了很多人
[00:36:30.000 --> 00:36:34.000]  看到有很大的福音需要
[00:36:34.000 --> 00:36:35.000]  所以我聽到以後
[00:36:35.000 --> 00:36:37.000]  我心裏頭就有個愛慕
[00:36:37.000 --> 00:36:40.000]  我願意以後
[00:36:40.000 --> 00:36:45.000]  我到邊疆去傳道去
[00:36:45.000 --> 00:36:47.000]  這是裏面有個感動
[00:36:47.000 --> 00:36:50.000]  以後我是到了邊疆了
[00:36:50.000 --> 00:36:51.000]  我是去了
[00:36:51.000 --> 00:36:54.000]  但是我沒有傳到
[00:36:54.000 --> 00:36:58.000]  所以裏面就是一個感動
[00:36:58.000 --> 00:37:04.000]  然後以後我零星恢復過來
[00:37:04.000 --> 00:37:07.000]  我來到北美了
[00:37:07.000 --> 00:37:09.000]  能夠恢復我一個
[00:37:09.000 --> 00:37:13.000]  正常的聚會的生活
[00:37:13.000 --> 00:37:16.000]  可以說在以前
[00:37:16.000 --> 00:37:17.000]  沒有人來以前
[00:37:17.000 --> 00:37:18.000]  在大陸的話
[00:37:18.000 --> 00:37:20.000]  實際上是一個
[00:37:20.000 --> 00:37:22.000]  沒有聚會的生活
[00:37:22.000 --> 00:37:23.000]  沒有教會
[00:37:23.000 --> 00:37:25.000]  沒有基督徒在周圍
[00:37:25.000 --> 00:37:28.000]  等於活在一個沙漠裏頭
[00:37:28.000 --> 00:37:30.000]  等到來到北美以後
[00:37:30.000 --> 00:37:33.000]  情形條件非常的好
[00:37:33.000 --> 00:37:35.000]  聚會很寶貴
[00:37:35.000 --> 00:37:37.000]  這個讀的深的話
[00:37:37.000 --> 00:37:40.000]  也覺得很寶貴
[00:37:40.000 --> 00:37:43.000]  我在教會里頭就學習
[00:37:43.000 --> 00:37:45.000]  有什麼要做的
[00:37:45.000 --> 00:37:46.000]  要掃個地啊
[00:37:46.000 --> 00:37:48.000]  要做清潔啊
[00:37:48.000 --> 00:37:50.000]  要擺個椅子啊
[00:37:50.000 --> 00:37:54.000]  我都是自己主動的去做
[00:37:54.000 --> 00:37:57.000]  也看見有一些新來的人
[00:37:57.000 --> 00:37:59.000]  也去關心他們
[00:37:59.000 --> 00:38:01.000]  裏面有個催促
[00:38:01.000 --> 00:38:04.000]  就願意來侍奉主
[00:38:04.000 --> 00:38:06.000]  後來神就是這樣的
[00:38:06.000 --> 00:38:08.000]  多的感動
[00:38:08.000 --> 00:38:12.000]  我就放下其他的一些工作
[00:38:12.000 --> 00:38:14.000]  來侍奉主
[00:38:14.000 --> 00:38:17.000]  我相信每個弟兄姐妹
[00:38:17.000 --> 00:38:19.000]  神都會在你們中間
[00:38:19.000 --> 00:38:23.000]  心裏頭來做工
[00:38:23.000 --> 00:38:26.000]  都是哪一方面的侍奉
[00:38:26.000 --> 00:38:28.000]  都是有個願望
[00:38:28.000 --> 00:38:30.000]  就是說我一生
[00:38:30.000 --> 00:38:32.000]  我要來侍奉神
[00:38:32.000 --> 00:38:35.000]  有的可能是全世界侍奉
[00:38:35.000 --> 00:38:37.000]  有的是部分世界侍奉
[00:38:37.000 --> 00:38:39.000]  有的是侍奉多一點
[00:38:39.000 --> 00:38:40.000]  有的是侍奉少一點
[00:38:40.000 --> 00:38:43.000]  但是都是這樣的侍奉神
[00:38:43.000 --> 00:38:46.000]  是出於一個強烈的願望
[00:38:46.000 --> 00:38:48.000]  出於一個單純的動機
[00:38:48.000 --> 00:38:50.000]  就是要討神的喜悅
[00:38:50.000 --> 00:38:52.000]  就是願意爲神擺上
[00:38:52.000 --> 00:38:55.000]  就是要做一條運河
[00:38:55.000 --> 00:38:56.000]  讓神的恩典
[00:38:56.000 --> 00:38:59.000]  能夠從我的裏面流出來
[00:38:59.000 --> 00:39:01.000]  叫別人也得到好處
[00:39:01.000 --> 00:39:04.000]  這樣的話都是保羅說
[00:39:04.000 --> 00:39:06.000]  這就是炫目善功
[00:39:06.000 --> 00:39:09.000]  這話是可信的
[00:39:09.000 --> 00:39:11.000]  所以我們每個基督徒
[00:39:11.000 --> 00:39:13.000]  我們都要在主面前
[00:39:13.000 --> 00:39:16.000]  能夠靠着主的恩典
[00:39:16.000 --> 00:39:21.000]  能夠好好來侍奉神
[00:39:21.000 --> 00:39:26.000]  我就不再下面講很多
[00:39:26.000 --> 00:39:28.000]  監督長老怎麼樣
[00:39:28.000 --> 00:39:33.000]  應該說一個婦人的丈夫有節制
[00:39:33.000 --> 00:39:36.000]  這些話弟兄姊妹你自己可以去講
[00:39:36.000 --> 00:39:39.000]  下面就是監督長老的
[00:39:39.000 --> 00:39:41.000]  一個要求 一個資格
[00:39:41.000 --> 00:39:43.000]  那對於我們自己
[00:39:43.000 --> 00:39:45.000]  我們要炫目善功
[00:39:45.000 --> 00:39:47.000]  我們要預備自己
[00:39:47.000 --> 00:39:48.000]  就預備自己
[00:39:48.000 --> 00:39:51.000]  第一個我們在品德方面
[00:39:51.000 --> 00:39:55.000]  我們要來操練敬虔
[00:39:55.000 --> 00:39:59.000]  從席穆泰前書第三章
[00:39:59.000 --> 00:40:01.000]  第二節到第七節
[00:40:01.000 --> 00:40:04.000]  對長老監督的要求
[00:40:04.000 --> 00:40:06.000]  你讀了這幾方面
[00:40:06.000 --> 00:40:08.000]  以後就看見
[00:40:08.000 --> 00:40:13.000]  重要的是在品德方面
[00:40:13.000 --> 00:40:15.000]  他說無可止宰
[00:40:15.000 --> 00:40:20.000]  有節制 自守端正
[00:40:20.000 --> 00:40:23.000]  這些都是每個基督徒
[00:40:23.000 --> 00:40:26.000]  都應該是這樣的
[00:40:26.000 --> 00:40:29.000]  在品德里面沒有說到
[00:40:29.000 --> 00:40:33.000]  很少說到恩賜
[00:40:33.000 --> 00:40:35.000]  說你要有什麼恩賜
[00:40:35.000 --> 00:40:37.000]  纔可以來侍奉
[00:40:37.000 --> 00:40:41.000]  多半是講到品德
[00:40:41.000 --> 00:40:45.000]  過於恩賜
[00:40:45.000 --> 00:40:47.000]  所以這些要求
[00:40:47.000 --> 00:40:49.000]  其實對每個基督徒
[00:40:49.000 --> 00:40:54.000]  侍奉神的都是實用的
[00:40:54.000 --> 00:40:56.000]  如果你要侍奉神
[00:40:56.000 --> 00:41:01.000]  當然你就要教會好名聲
[00:41:01.000 --> 00:41:05.000]  你應該是不要因酒治事
[00:41:05.000 --> 00:41:08.000]  喝酒以後不要發酒瘋
[00:41:08.000 --> 00:41:09.000]  你不要打人
[00:41:09.000 --> 00:41:11.000]  不打人都不應該不打人
[00:41:11.000 --> 00:41:15.000]  哪個說我做基督徒還可以打人呢
[00:41:15.000 --> 00:41:16.000]  不打人
[00:41:16.000 --> 00:41:18.000]  不因酒治事
[00:41:18.000 --> 00:41:21.000]  這些可以說對每個基督徒
[00:41:21.000 --> 00:41:23.000]  都是一個很基本的要求
[00:41:23.000 --> 00:41:26.000]  所以我們在這方面
[00:41:26.000 --> 00:41:29.000]  在品德方面我們多來學習
[00:41:29.000 --> 00:41:32.000]  等到下一次我們就會講到
[00:41:32.000 --> 00:41:34.000]  超廉敬虔
[00:41:34.000 --> 00:41:36.000]  在我們的敬虔
[00:41:36.000 --> 00:41:38.000]  怎麼來敬畏神這方面
[00:41:38.000 --> 00:41:40.000]  再來看一看
[00:41:40.000 --> 00:41:43.000]  第三章的第一節
[00:41:43.000 --> 00:41:45.000]  監督的侄奉
[00:41:45.000 --> 00:41:48.000]  監督的侄奉這個字
[00:41:48.000 --> 00:41:52.000]  跟底下的炫目這個字
[00:41:52.000 --> 00:41:56.000]  跟第二節監督的字
[00:41:56.000 --> 00:41:59.000]  第一節有說監督的侄奉
[00:41:59.000 --> 00:42:02.000]  到第二節做監督的
[00:42:02.000 --> 00:42:05.000]  這兩個字是不一樣的
[00:42:05.000 --> 00:42:07.000]  原文是不一樣的
[00:42:07.000 --> 00:42:10.000]  監督的侄奉提到
[00:42:10.000 --> 00:42:14.000]  是教會的一切的侄奉
[00:42:14.000 --> 00:42:16.000]  監督的侄奉就指到
[00:42:16.000 --> 00:42:18.000]  重在侄奉
[00:42:18.000 --> 00:42:20.000]  侄奉這個事情
[00:42:20.000 --> 00:42:22.000]  一切的侄奉
[00:42:22.000 --> 00:42:24.000]  不管你在教會里頭
[00:42:24.000 --> 00:42:25.000]  關心人
[00:42:25.000 --> 00:42:27.000]  你是治理的
[00:42:27.000 --> 00:42:29.000]  你是在傳講神話語的
[00:42:29.000 --> 00:42:32.000]  都包括在第一節裏頭
[00:42:32.000 --> 00:42:34.000]  監督的侄奉
[00:42:34.000 --> 00:42:36.000]  第二節的監督
[00:42:36.000 --> 00:42:39.000]  就是具體範圍小一點的
[00:42:39.000 --> 00:42:42.000]  就指到監督這個侄奉
[00:42:42.000 --> 00:42:45.000]  這樣的工作
[00:42:45.000 --> 00:42:49.000]  所以我們應該超連進前
[00:42:49.000 --> 00:42:52.000]  在品德方面我們會來學習
[00:42:52.000 --> 00:42:56.000]  這樣的話預備我們自己
[00:42:56.000 --> 00:43:00.000]  第二個我們要奉獻自己
