
[00:00:00.000 --> 00:00:03.480]  首先在此要向線上的電影姊妹們大家招呼
[00:17:07.880 --> 00:17:08.780]  我太太第三天就說
[00:17:08.780 --> 00:17:10.620]  你不用再拍了
[00:17:10.620 --> 00:17:12.620]  見到就想吐了
[00:17:12.620 --> 00:17:14.420]  不是不好吃的
[00:17:14.420 --> 00:17:16.220]  知道是好吃的
[00:17:16.220 --> 00:17:17.720]  但是已經看到舌頭
[00:17:17.720 --> 00:17:18.720]  我說你看到舌頭
[00:17:18.720 --> 00:17:19.760]  我吃了還舌頭
[00:17:19.760 --> 00:17:21.560]  我告訴你
[00:17:21.560 --> 00:17:23.060]  我發覺一件事
[00:17:23.060 --> 00:17:26.460]  那三天的飯菜真的不差
[00:17:26.460 --> 00:17:27.860]  但是你不開心
[00:17:27.860 --> 00:17:29.740]  為什麼不開心
[00:17:29.740 --> 00:17:32.040]  因為沒得說了
[00:17:32.040 --> 00:17:33.940]  你明白嗎
[00:17:33.940 --> 00:17:34.800]  坐牢
[00:17:34.800 --> 00:17:36.200]  我問過坐牢的人
[00:17:36.200 --> 00:17:38.400]  他說在監獄那裡吃飯
[00:17:38.400 --> 00:17:39.580]  可以選擇的
[00:17:39.580 --> 00:17:41.780]  要什麼菜什麼菜可以選擇的
[00:17:41.780 --> 00:17:43.080]  現在你隔離酒店
[00:17:43.080 --> 00:17:44.320]  沒得選擇
[00:17:44.320 --> 00:17:46.380]  他拿什麼你就吃什麼
[00:17:46.380 --> 00:17:49.880]  終於第四天我有些組員就發難了
[00:17:49.880 --> 00:17:52.580]  明天我可不可以早餐不要蛋
[00:17:52.580 --> 00:17:54.920]  可以可以不要蛋是可以的
[00:17:54.920 --> 00:17:57.020]  那我午餐不要什麼可以嗎
[00:17:57.020 --> 00:17:58.700]  可以可以不要是可以的
[00:17:58.700 --> 00:18:00.120]  加就不行
[00:18:00.120 --> 00:18:01.600]  那就叫可以選擇
[00:18:01.600 --> 00:18:03.300]  起碼人家吃蛋你不吃蛋
[00:18:03.300 --> 00:18:04.800]  或者人家兩隻蛋我吃一隻蛋
[00:18:04.800 --> 00:18:05.460]  你明白嗎
[00:18:05.460 --> 00:18:07.500]  可以選擇原來很開心
[00:18:07.500 --> 00:18:08.600]  接著我們就檢查
[00:18:08.600 --> 00:18:12.280]  原來我們又不可以叫熟食送進來
[00:18:12.280 --> 00:18:12.780]  那怎麼辦
[00:18:12.780 --> 00:18:13.780]  有些人笑
[00:18:13.780 --> 00:18:15.140]  第四天已經發難了
[00:18:15.140 --> 00:18:17.380]  那怎麼辦一日三餐吃死我
[00:18:17.380 --> 00:18:19.720]  接著酒店就很貼心
[00:18:19.720 --> 00:18:22.320]  他說你們不可以叫熟食進來
[00:18:22.320 --> 00:18:25.660]  不過我們酒店有張menu提供的
[00:18:25.660 --> 00:18:29.420]  那就有80多款的食物
[00:18:29.420 --> 00:18:30.360]  你可以選擇的
[00:18:30.360 --> 00:18:33.720]  不過今天叫後天才可以送到
[00:18:33.720 --> 00:18:35.260]  就是你今天可以點後天
[00:18:35.260 --> 00:18:36.660]  你今天不可以點今天
[00:18:36.660 --> 00:18:37.660]  這樣都開心了
[00:18:37.660 --> 00:18:39.100]  整個群組開心了
[00:18:39.100 --> 00:18:39.940]  為什麼
[00:18:39.940 --> 00:18:41.240]  因為可以選擇
[00:18:41.240 --> 00:18:42.100]  這麼簡單
[00:18:42.100 --> 00:18:46.480]  吃到第三天你就發覺人活著不是單靠食物
[00:18:46.480 --> 00:18:47.540]  好好深深體會
[00:18:47.540 --> 00:18:49.880]  到了第十天
[00:18:49.880 --> 00:18:52.780]  開始真的有第二個難關痛苦
[00:18:52.780 --> 00:18:53.780]  是什麼呢
[00:18:53.780 --> 00:18:56.020]  第十天應該是很開心的
[00:18:56.020 --> 00:18:56.780]  你覺得
[00:18:56.780 --> 00:18:57.620]  快到了
[00:18:57.620 --> 00:19:00.360]  就是還有四天左右就可以走了
[00:19:00.360 --> 00:19:01.760]  等於跑馬拉松
[00:19:01.760 --> 00:19:03.860]  你會發覺跑到最後的尾段
[00:19:03.860 --> 00:19:05.260]  原來是最辛苦的
[00:19:05.260 --> 00:19:07.320]  因為你的忍耐力差不多用盡了
[00:19:07.320 --> 00:19:07.820]  你明白嗎
[00:19:07.820 --> 00:19:08.320]  用盡了
[00:19:08.320 --> 00:19:09.260]  你的情緒用盡了
[00:19:09.260 --> 00:19:11.340]  你要做的事情做盡了
[00:19:11.340 --> 00:19:12.360]  才過了十天
[00:19:12.360 --> 00:19:13.340]  咋的
[00:19:13.340 --> 00:19:14.200]  咋的
[00:19:14.200 --> 00:19:15.360]  還沒到
[00:19:15.360 --> 00:19:17.400]  那怎麼辦呢
[00:19:17.400 --> 00:19:19.040]  你就要想一下
[00:19:19.040 --> 00:19:22.940]  那時候我又學會了一件事
[00:19:22.940 --> 00:19:25.620]  我經常說環境不變
[00:19:25.620 --> 00:19:27.340]  心境變就行了
[00:19:27.340 --> 00:19:29.120]  是錯的
[00:19:29.120 --> 00:19:29.780]  對不起
[00:19:29.780 --> 00:19:30.960]  這句話是錯的
[00:19:30.960 --> 00:19:35.520]  我重新去修正
[00:19:35.520 --> 00:19:39.220]  環境一定會變的
[00:19:39.220 --> 00:19:40.520]  我困住十四天
[00:19:40.520 --> 00:19:41.300]  我告訴你
[00:19:41.300 --> 00:19:43.960]  我和很多人都分享過
[00:19:43.960 --> 00:19:48.040]  我們被隔離了十四天的意見
[00:19:48.040 --> 00:19:50.800]  你不多不少地移一下床
[00:19:50.800 --> 00:19:52.080]  搬一下椅子
[00:19:52.080 --> 00:19:52.940]  倒轉頭睡
[00:19:52.940 --> 00:19:53.700]  你明白我說什麼嗎
[00:19:53.700 --> 00:19:55.580]  你一定會有些事情
[00:19:55.580 --> 00:19:56.980]  去改變環境
[00:19:56.980 --> 00:19:58.820]  令自己好過一點
[00:19:58.820 --> 00:20:01.780]  如果不是你就很痛苦
[00:20:01.780 --> 00:20:02.780]  所以有時候我說
[00:20:02.780 --> 00:20:04.460]  我的議員睡了一晚
[00:20:04.460 --> 00:20:06.780]  捉高娃就吵得很厲害
[00:20:06.780 --> 00:20:09.660]  其他的睡21天
[00:20:09.660 --> 00:20:13.000]  原來影響你的不是環境
[00:20:13.000 --> 00:20:17.100]  影響你的是你的處境
[00:20:17.100 --> 00:20:18.640]  你想清楚一點
[00:20:18.640 --> 00:20:21.640]  如果你隔離十四天
[00:20:21.640 --> 00:20:22.780]  突然宣佈說
[00:20:22.780 --> 00:20:26.780]  現在入速高灣不用21天
[00:20:26.780 --> 00:20:29.180]  現在入去十四天就可以了
[00:20:29.180 --> 00:20:32.980]  你住在速高灣的心情是不是很差
[00:20:32.980 --> 00:20:34.620]  然後那些是十四天
[00:20:34.620 --> 00:20:36.620]  我還要21天
[00:20:36.620 --> 00:20:40.360]  我有些朋友就在內地隔離第十三天
[00:20:40.360 --> 00:20:41.760]  打算就快走了
[00:20:41.760 --> 00:20:42.620]  很開心
[00:20:42.620 --> 00:20:44.500]  預備就快走了
[00:20:44.500 --> 00:20:46.200]  日期就快到了
[00:20:46.200 --> 00:20:48.660]  突然間改變了政策
[00:20:48.660 --> 00:20:49.800]  隔了七天
[00:20:49.800 --> 00:20:51.540]  處境一變
[00:20:51.540 --> 00:20:53.940]  心境也變了
[00:20:53.940 --> 00:20:57.480]  其實不是環境變不變
[00:20:57.480 --> 00:20:58.980]  心境可以變
[00:20:58.980 --> 00:20:59.380]  不是的
[00:20:59.380 --> 00:21:00.680]  環境一向都會變的
[00:21:00.680 --> 00:21:02.120]  環境不會不變
[00:21:02.120 --> 00:21:03.280]  多麼狹窄的環境
[00:21:03.280 --> 00:21:07.580]  你都會盡量想辦法去改變那個環境
[00:21:07.580 --> 00:21:09.720]  但是問題是
[00:21:09.720 --> 00:21:11.420]  處境變了
[00:21:11.420 --> 00:21:13.120]  你心境就會變了
[00:21:13.120 --> 00:21:14.660]  所以今天我跟大家說
[00:21:14.660 --> 00:21:17.200]  改變的方法是你的處境
[00:21:17.200 --> 00:21:19.460]  疫情是怎樣
[00:21:19.460 --> 00:21:22.060]  你看看連病毒都不斷變
[00:21:22.060 --> 00:21:25.300]  我們這段時間不斷在學希臘文
[00:21:25.300 --> 00:21:27.800]  我們看什麼時候Omega出現
[00:21:27.800 --> 00:21:30.280]  我們這樣去變
[00:21:30.280 --> 00:21:31.780]  連病毒都不斷變
[00:21:31.780 --> 00:21:33.140]  你怎麼會不變呢
[00:21:33.140 --> 00:21:34.340]  但是處境變
[00:21:34.340 --> 00:21:35.280]  你告訴我
[00:21:35.280 --> 00:21:38.280]  現在真的捱到初三
[00:21:38.280 --> 00:21:40.020]  可以整個疫情完了
[00:21:40.020 --> 00:21:41.720]  那大家都有點盼望
[00:21:41.720 --> 00:21:42.560]  你明白嗎
[00:21:42.560 --> 00:21:44.320]  處境令你有盼望
[00:21:44.320 --> 00:21:45.220]  那你可以捱下去
[00:21:45.220 --> 00:21:46.820]  要不然很難捱
[00:21:46.820 --> 00:21:48.260]  最近發現
[00:21:48.260 --> 00:21:49.060]  就是說
[00:21:49.060 --> 00:21:51.960]  我們以為吃東西可以由我決定
[00:21:51.960 --> 00:21:52.960]  吃什麼由我決定
[00:21:52.960 --> 00:21:53.960]  你今天中午那餐
[00:21:53.960 --> 00:21:54.660]  今晚那餐
[00:21:54.660 --> 00:21:56.200]  吃什麼都由我自己決定
[00:21:56.200 --> 00:21:58.600]  誰知道最近發現告訴我
[00:21:58.600 --> 00:21:59.940]  連吃東西這麼簡單
[00:21:59.940 --> 00:22:02.840]  都不一定由我決定
[00:22:02.840 --> 00:22:05.640]  有一個營養師和一個腸道專家
[00:22:05.640 --> 00:22:08.140]  叫梅根·羅西他說
[00:22:08.140 --> 00:22:10.420]  跟身體其他器官不一樣的
[00:22:10.420 --> 00:22:12.920]  腸道是可以獨立運作的
[00:22:12.920 --> 00:22:14.920]  他不需要聽從大腦指揮
[00:22:14.920 --> 00:22:17.920]  可以自行法師號令
[00:22:17.920 --> 00:22:20.760]  所以腸是我們第二大腦
[00:22:20.760 --> 00:22:23.220]  近代的一些很新的term
[00:22:23.220 --> 00:22:24.800]  我們從沒想過
[00:22:24.800 --> 00:22:27.200]  原來腸是不需要聽我大腦指揮的
[00:22:27.200 --> 00:22:30.700]  反而腸是指揮了我大腦的
[00:22:30.700 --> 00:22:33.560]  紐約市的哥倫比亞長老會的
[00:22:33.560 --> 00:22:37.100]  醫療中心的麥可·葛森他說
[00:22:37.100 --> 00:22:40.740]  其實腸道不斷向大腦發放大量訊息
[00:22:40.740 --> 00:22:42.340]  都會影響我們的幸福感
[00:22:42.340 --> 00:22:44.580]  甚至是我們意識不到的
[00:22:44.580 --> 00:22:46.220]  說起來很深
[00:22:46.220 --> 00:22:48.080]  但實際你和我都經驗過
[00:22:48.080 --> 00:22:49.080]  例如我今早出門
[00:22:49.080 --> 00:22:51.120]  我明天出門口上班
[00:22:51.120 --> 00:22:52.380]  趕不到班車
[00:22:52.380 --> 00:22:53.080]  或者很塞車
[00:22:53.080 --> 00:22:54.120]  大塞車
[00:22:54.120 --> 00:22:55.320]  然後回到公司遲了
[00:22:55.320 --> 00:22:57.560]  遲了又miss了一個很重要的會議
[00:22:57.560 --> 00:22:59.160]  然後被老闆罵
[00:22:59.160 --> 00:23:00.560]  中午你會馬上做什麼呢
[00:23:00.560 --> 00:23:03.700]  就衝去吃冰淇淋
[00:23:03.700 --> 00:23:06.500]  吃高糖份的東西
[00:23:06.500 --> 00:23:07.040]  為什麼
[00:23:07.040 --> 00:23:08.260]  不開心
[00:23:08.260 --> 00:23:09.740]  不開心吃高糖份的東西
[00:23:09.740 --> 00:23:10.740]  開心一點
[00:23:10.740 --> 00:23:16.200]  所以腸是會受到情緒影響的
[00:23:16.200 --> 00:23:19.280]  我們連吃東西都以為由我決定
[00:23:19.280 --> 00:23:20.880]  其實原來不是由我決定的
[00:23:20.880 --> 00:23:23.620]  情緒影響了我的腸道
[00:23:23.620 --> 00:23:26.520]  我的腸道就發了訊息給我大腦
[00:23:26.520 --> 00:23:28.860]  然後我大腦就告訴我
[00:23:28.860 --> 00:23:30.320]  吃甜品吧
[00:23:30.320 --> 00:23:34.400]  我以為由我決定的最終都不是
[00:23:34.400 --> 00:23:38.860]  我們不開心可能是因為我們做錯決定
[00:23:38.860 --> 00:23:40.200]  做錯決定是不開心的
[00:23:40.200 --> 00:23:42.300]  很少做錯決定開心的
[00:23:42.300 --> 00:23:43.400]  做對決定是開心
[00:23:43.400 --> 00:23:44.900]  做錯決定是不開心的
[00:23:44.900 --> 00:23:45.900]  因為這樣的緣故
[00:23:45.900 --> 00:23:49.340]  我們怕負做錯決定的後果
[00:23:49.340 --> 00:23:52.040]  有三類的人會出現
[00:23:52.040 --> 00:23:54.280]  第一類就是逃避決定
[00:23:54.280 --> 00:23:55.280]  什麼都不決定
[00:23:55.280 --> 00:23:58.820]  就卸給你決定
[00:23:58.820 --> 00:24:03.580]  我最近有一個很特別的經驗
[00:24:03.580 --> 00:24:05.320]  我跟一群男人吃飯
[00:24:05.320 --> 00:24:08.320]  原本六個人
[00:24:08.320 --> 00:24:10.200]  都是五十多歲以上的
[00:24:10.200 --> 00:24:12.000]  不是年輕人
[00:24:12.000 --> 00:24:16.260]  因為一向有一個是給錢的
[00:24:16.260 --> 00:24:17.600]  誰知那天來不了
[00:24:17.600 --> 00:24:20.700]  來不了那頓飯就很奇妙
[00:24:20.700 --> 00:24:22.200]  奇妙是什麼呢
[00:24:22.200 --> 00:24:24.740]  所有人都在等
[00:24:24.740 --> 00:24:27.040]  沒有人動手給錢
[00:24:27.040 --> 00:24:30.440]  你眼望我眼 我眼望你眼
[00:24:30.440 --> 00:24:33.880]  當張單看不到那張單
[00:24:33.880 --> 00:24:38.680]  大家都想逃避給錢的決定
[00:24:38.680 --> 00:24:42.460]  第二類的人就是推卸責任
[00:24:42.460 --> 00:24:43.820]  為什麼我這樣
[00:24:43.820 --> 00:24:44.920]  因為你什麼
[00:24:44.920 --> 00:24:47.660]  因為你什麼所以我是這樣
[00:24:47.660 --> 00:24:51.200]  我所有行為的責任不是我負責任
[00:24:51.200 --> 00:24:53.000]  是你負責任
[00:24:53.000 --> 00:24:56.140]  不關我的事
[00:24:56.140 --> 00:24:58.780]  我最近聽到一個故事很有趣
[00:24:58.780 --> 00:25:00.780]  一個男子二十多歲
[00:25:00.780 --> 00:25:02.180]  整天在玩遊戲機
[00:25:02.180 --> 00:25:03.580]  他爸爸忍不住罵他
[00:25:03.580 --> 00:25:04.540]  兒子
[00:25:04.540 --> 00:25:07.280]  你不要整天怪他玩遊戲機
[00:25:07.280 --> 00:25:08.580]  你打消震行不行
[00:25:08.580 --> 00:25:09.960]  他爸爸做什麼生意
[00:25:09.960 --> 00:25:10.860]  他爸爸做生意
[00:25:10.860 --> 00:25:12.860]  做一些旅館生意
[00:25:12.860 --> 00:25:13.860]  這個兒子就跟爸爸說
[00:25:13.860 --> 00:25:16.620]  爸爸 你只有一個兒子
[00:25:16.620 --> 00:25:18.220]  你罵什麼呢
[00:25:18.220 --> 00:25:21.660]  你死了 那間旅館都是給我的
[00:25:21.660 --> 00:25:24.640]  我現在玩遊戲機又不是出去打架
[00:25:24.640 --> 00:25:26.640]  又不是出去嫖賭喝酒
[00:25:26.640 --> 00:25:28.940]  玩遊戲機都不行
[00:25:28.940 --> 00:25:31.140]  這個爸爸真的馬上氣死
[00:25:31.140 --> 00:25:33.940]  爸爸 為什麼我玩遊戲機
[00:25:33.940 --> 00:25:35.940]  因為我都沒有奮鬥的目標
[00:25:35.940 --> 00:25:37.320]  你明白嗎 你都幫我做了
[00:25:37.320 --> 00:25:40.020]  成功靠父幹
[00:25:40.020 --> 00:25:42.120]  現在就是下一代了
[00:25:42.120 --> 00:25:43.280]  就是這樣
[00:25:43.280 --> 00:25:44.880]  我為什麼不努力
[00:25:44.880 --> 00:25:46.820]  因為你做了
[00:25:46.820 --> 00:25:48.160]  樓你就買了
[00:25:48.160 --> 00:25:49.500]  死了那間樓也是我的
[00:25:49.500 --> 00:25:50.700]  車你也買了
[00:25:50.700 --> 00:25:52.300]  死了那輛車也是我的
[00:25:52.300 --> 00:25:53.400]  只有我一個兒子
[00:25:53.400 --> 00:25:54.800]  你除非生多個
[00:25:54.800 --> 00:25:56.440]  我有什麼害怕
[00:25:56.440 --> 00:25:59.000]  你死了還有保險賠
[00:25:59.000 --> 00:26:00.100]  什麼都預備了
[00:26:00.100 --> 00:26:01.480]  我賺來幹嘛
[00:26:01.480 --> 00:26:03.180]  我努力賺錢都賺不回
[00:26:03.180 --> 00:26:05.980]  你那間樓 車和你保險賠的錢
[00:26:05.980 --> 00:26:07.180]  我等你死就行了
[00:26:07.180 --> 00:26:08.180]  你明白嗎
[00:26:08.180 --> 00:26:11.780]  這個就是你不行他死的原因
[00:26:11.780 --> 00:26:13.720]  這是一個推卸責任
[00:26:13.720 --> 00:26:17.020]  你推我 我推他 他推他
[00:26:17.020 --> 00:26:20.220]  這個就是在職場裡面
[00:26:20.220 --> 00:26:23.600]  你不學會卸膊操是不能不上班的
[00:26:23.600 --> 00:26:26.240]  個個都賴對方的
[00:26:26.240 --> 00:26:28.600]  但是最近我們似乎沒得賴了
[00:26:28.600 --> 00:26:31.700]  最近我們特別今天上來
[00:26:31.700 --> 00:26:35.140]  第一次聽訊息的朋友
[00:26:35.140 --> 00:26:38.180]  過往你可能接觸一下基督教
[00:26:38.180 --> 00:26:39.380]  你覺得是不合理的
[00:26:39.380 --> 00:26:40.640]  基督教是很不合理的
[00:26:40.640 --> 00:26:41.680]  為什麼
[00:26:41.680 --> 00:26:43.780]  什麼因一個人犯罪
[00:26:43.780 --> 00:26:46.060]  亞當犯罪墜入了世界
[00:26:46.060 --> 00:26:47.380]  然後我們今天所有人類
[00:26:47.380 --> 00:26:49.160]  都活在罪惡的世界當中
[00:26:49.160 --> 00:26:52.220]  不合理的 一個人犯罪關我什麼事
[00:26:52.220 --> 00:26:54.060]  最近香港就很明白了
[00:26:54.060 --> 00:26:56.260]  最近沒什麼比香港更明白
[00:26:56.260 --> 00:26:58.860]  因一個機組人員他帶了病毒
[00:26:58.860 --> 00:27:02.240]  而沒有守規矩走出社區走出Club
[00:27:02.240 --> 00:27:05.300]  我們全香港人就馬上受罪了
[00:27:05.300 --> 00:27:08.180]  我們的損失說多少十億都好
[00:27:08.180 --> 00:27:10.040]  如果你要歸根究底
[00:27:10.040 --> 00:27:12.980]  就是那個機組人員導致到今天
[00:27:12.980 --> 00:27:15.080]  我們本來已經開得關的
[00:27:15.080 --> 00:27:16.280]  都開不了關
[00:27:16.280 --> 00:27:20.220]  飲食業現在的情況真是雪上加霜
[00:27:20.220 --> 00:27:22.580]  美容業是最高峰期賺錢的
[00:27:22.580 --> 00:27:24.960]  都雪上加霜
[00:27:24.960 --> 00:27:27.600]  前兩天我聽立法會直播
[00:27:27.600 --> 00:27:30.060]  答問大會我就知道
[00:27:30.060 --> 00:27:31.760]  都沒什麼好日子過了
[00:27:31.760 --> 00:27:34.240]  因為我們飲食業的代表就說
[00:27:34.240 --> 00:27:37.800]  喂 可不可以考慮遲些早十晚十
[00:27:37.800 --> 00:27:40.700]  等那些人做了個新年夜市
[00:27:40.700 --> 00:27:45.740]  特首回答很好 特首回答就說
[00:27:45.740 --> 00:27:47.240]  飲食業和美容業
[00:27:47.240 --> 00:27:49.720]  你們的防疫措施做得很好
[00:27:49.720 --> 00:27:51.420]  我們從來沒有說你不好
[00:27:51.420 --> 00:27:54.060]  但現在我們不是說你好還是不好
[00:27:54.060 --> 00:27:56.620]  現在我們是要減少人流
[00:27:56.620 --> 00:27:59.260]  減少人流這四個字你知道答案了
[00:27:59.260 --> 00:28:01.360]  即是不能談了 不會開的了
[00:28:01.360 --> 00:28:04.060]  他說自從我們六點後不出街吃飯
[00:28:04.060 --> 00:28:05.660]  人流即是減少了
[00:28:05.660 --> 00:28:09.460]  你就開始明白之前的漫畫是錯的
[00:28:09.460 --> 00:28:12.640]  之前的漫畫就說我們特首跟病毒說
[00:28:12.640 --> 00:28:14.200]  大家勾手指尾
[00:28:14.200 --> 00:28:18.140]  你六點後才出來 那個是錯的
[00:28:18.140 --> 00:28:21.180]  我們現在要減少人流 你明白嗎
[00:28:21.180 --> 00:28:23.040]  以致到我們人流減少
[00:28:23.040 --> 00:28:25.280]  大家躲在家裏之後
[00:28:25.280 --> 00:28:26.620]  你又不出街做健身
[00:28:26.620 --> 00:28:27.960]  你又不出街做美容
[00:28:27.960 --> 00:28:29.320]  你又不出街吃飯
[00:28:29.320 --> 00:28:34.560]  以致病毒的傳播鏈可以停止
[00:28:34.560 --> 00:28:38.600]  原來他很清楚告訴你目標和目的
[00:28:38.600 --> 00:28:42.900]  我們又聽到一句說話令我很震驚的
[00:28:42.900 --> 00:28:48.000]  就是說這個屯門的大檢測
[00:28:48.000 --> 00:28:49.580]  二十多萬人大檢測
[00:28:49.580 --> 00:28:53.480]  大家排隊排這麼久 辛苦一下
[00:28:53.480 --> 00:28:59.140]  大家都體諒 我們都沒有辦法
[00:28:59.140 --> 00:29:02.880]  第一次聽我們都沒有辦法 我都頗過意不去
[00:29:02.880 --> 00:29:05.620]  在竹篙灣的設施都是差的
[00:29:05.620 --> 00:29:07.020]  但我們都沒有辦法
[00:29:07.020 --> 00:29:09.160]  第二次聽我就很過意不去
[00:29:09.160 --> 00:29:10.220]  什麼叫沒有辦法
[00:29:10.220 --> 00:29:12.020]  沒有辦法即是怎樣
[00:29:12.020 --> 00:29:14.300]  我們香港市民即是怎樣
[00:29:14.300 --> 00:29:20.560]  我們今天可以把所有責任推在病毒那裏
[00:29:20.560 --> 00:29:23.980]  但問題是面對病毒我們怎樣去生活
[00:29:23.980 --> 00:29:27.240]  我們仍然都有選擇的地方
[00:29:27.240 --> 00:29:30.740]  第三類的人就是找占卜風水
[00:29:30.740 --> 00:29:32.520]  希望趨吉避凶
[00:29:32.520 --> 00:29:37.480]  占卜風水都是找麻煩的
[00:29:37.480 --> 00:29:39.160]  年年都有人犯太歲
[00:29:39.160 --> 00:29:41.560]  太歲一定是得罪你的 你明白嗎
[00:29:41.560 --> 00:29:45.360]  因為你犯太歲所以今年的運程不好
[00:29:45.360 --> 00:29:48.360]  我們總要賴 賴不到人就賴太歲
[00:29:48.360 --> 00:29:54.360]  這樣就可以大家的心安樂些 舒服些
[00:29:54.360 --> 00:29:58.140]  老老實實 究竟聖經裏面怎樣講呢
[00:29:58.140 --> 00:29:59.680]  聖經裏面它說
[00:29:59.680 --> 00:30:01.680]  我所願意的事我不去做
[00:30:01.680 --> 00:30:03.680]  我所不願意的惡我反而去做
[00:30:03.680 --> 00:30:05.480]  如果我去做 我不願意做的
[00:30:05.480 --> 00:30:09.920]  就不是我做的而是注重我裏面的罪所做的
[00:30:09.920 --> 00:30:12.500]  想像一下沒有任何的文獻
[00:30:12.500 --> 00:30:18.440]  比接近二千年前保羅寫的聖經
[00:30:18.440 --> 00:30:21.220]  更貼切地形容了你和我的經驗
[00:30:21.220 --> 00:30:22.980]  我們經常以為我們有選擇
[00:30:22.980 --> 00:30:24.200]  甚麼都是我們決定
[00:30:24.200 --> 00:30:27.200]  但最後我想做的事做不到
[00:30:27.200 --> 00:30:30.080]  我不想做的惡做了出來
[00:30:30.080 --> 00:30:31.840]  我們不斷經歷
[00:30:31.840 --> 00:30:35.360]  我愛我太太不知為何一句就罵她
[00:30:35.360 --> 00:30:39.240]  我愛我兒子不知為何一巴掌就升了下去
[00:30:39.240 --> 00:30:41.840]  這是犯法的 可以被捕的
[00:30:41.840 --> 00:30:42.920]  不知為何
[00:30:42.920 --> 00:30:45.920]  做了 我不想做的 做了出來
[00:30:45.920 --> 00:30:47.800]  所以保羅說我真是痛苦
[00:30:47.800 --> 00:30:50.680]  誰可以救我脫離這個必死的身體呢
[00:30:50.680 --> 00:30:52.800]  有一句說話相當之重要
[00:30:52.800 --> 00:30:57.120]  感謝神靠著我們主耶穌基督就能救了
[00:30:57.120 --> 00:30:58.720]  我們看回這幅圖
[00:30:58.720 --> 00:31:01.400]  剛才我們一直看的William Gasser這幅圖
[00:31:01.400 --> 00:31:06.640]  就清楚解釋了聖經裏面所講的說話
[00:31:06.640 --> 00:31:09.320]  我們過往以為是由我作主
[00:31:09.320 --> 00:31:12.080]  但原來是由我們的慾望作主
[00:31:12.080 --> 00:31:13.520]  我們的慾望是自私的
[00:31:13.520 --> 00:31:16.400]  滿足自己但可以傷害別人
[00:31:16.400 --> 00:31:20.640]  但今天可以救我們脫離了這個捆綁
[00:31:20.640 --> 00:31:22.560]  得到真正的自由的方法
[00:31:22.560 --> 00:31:25.840]  就是接受這位耶穌基督成為我們個人的救主
[00:31:25.840 --> 00:31:30.280]  他要解決我們人生在壓力的情況下
[00:31:30.280 --> 00:31:33.360]  只要你聽從聖經的價值觀
[00:31:33.360 --> 00:31:35.640]  你的生命就可以改變
[00:31:35.640 --> 00:31:37.800]  你的行為也可以改變
[00:31:37.800 --> 00:31:42.720]  為什麼我們要鼓勵基督徒要敬拜
[00:31:42.720 --> 00:31:45.240]  就算在疫情之下我們也要敬拜
[00:31:45.240 --> 00:31:47.960]  因為敬拜會影響你的情緒
[00:31:47.960 --> 00:31:50.640]  我們為什麼要鼓勵你要傳揚
[00:31:50.640 --> 00:31:54.360]  因為你傳揚的時候你的生理狀態會受影響
[00:31:54.360 --> 00:31:57.760]  我們鼓勵你去學習神的話
[00:31:57.760 --> 00:32:01.760]  因為你學習神的話的時候就會改變你的思維模式
[00:32:01.760 --> 00:32:06.760]  你要侍奉就要將你的思維模式更加的加強
[00:32:06.760 --> 00:32:07.880]  如果這樣的話
[00:32:07.880 --> 00:32:11.440]  你的人生就會得到一個更新的生命
[00:32:11.440 --> 00:32:12.680]  不單止是這樣
[00:32:12.680 --> 00:32:19.120]  而且你的生命是受聖靈這位上帝成為了你的GPS
[00:32:19.120 --> 00:32:23.840]  我們就不再怕我們做錯決定會怎樣
[00:32:23.840 --> 00:32:26.040]  我們做的決定會不會錯
[00:32:26.040 --> 00:32:29.720]  反而我們說我們在很自由的空間底下
[00:32:29.720 --> 00:32:32.760]  去走我們人生前面的路
[00:32:32.760 --> 00:32:37.200]  我們知道前面的路是越來越艱難
[00:32:37.200 --> 00:32:39.120]  艱難不代表疫情
[00:32:39.120 --> 00:32:42.200]  艱難是我剛才開場說
[00:32:42.200 --> 00:32:44.800]  我們面對一個新的世界的出現
[00:32:44.800 --> 00:32:47.200]  這個新的世界我們要重新學習很多東西
[00:32:47.200 --> 00:32:49.160]  重新定義很多東西
[00:32:49.160 --> 00:32:53.880]  但是在重新學習裡面我們就更加怕會犯錯
[00:32:53.880 --> 00:32:55.040]  那時候我們怎樣呢
[00:32:55.040 --> 00:32:56.520]  在過往我們已經害怕了
[00:32:56.520 --> 00:32:58.840]  不是走下去就不害怕
[00:32:58.840 --> 00:33:00.760]  但是今天有一個好消息告訴你
[00:33:00.760 --> 00:33:03.280]  聖經說主就是那靈
[00:33:03.280 --> 00:33:04.640]  主的靈在哪裡
[00:33:04.640 --> 00:33:07.080]  哪裡就可以得自由
[00:33:07.080 --> 00:33:08.280]  基督釋放了我們
[00:33:08.280 --> 00:33:10.720]  叫我們得以自由
[00:33:10.720 --> 00:33:12.840]  我們必然曉得真理
[00:33:12.840 --> 00:33:15.320]  真理必叫你們得以自由
[00:33:15.320 --> 00:33:18.240]  所以天父的兒子若叫你們自由
[00:33:18.240 --> 00:33:21.760]  你們就真自由了
[00:33:21.760 --> 00:33:24.560]  我在不同場合都分享過這個信息
[00:33:24.560 --> 00:33:25.960]  這個見證
[00:33:25.960 --> 00:33:28.160]  有一間教會
