
[00:00:00.000 --> 00:00:02.420]  各位來賓主席 弟兄姊妹平安
[00:23:12.300 --> 00:23:14.780]  上一次第一次攻打是三千個
[00:23:14.780 --> 00:23:19.580]  這次是神吩咐他們要帶著所有人去
[00:23:19.580 --> 00:23:22.060]  就選了三萬個大量勇士
[00:23:22.060 --> 00:23:26.700]  現在就前去到山地上面去進攻
[00:23:26.700 --> 00:23:30.140]  開始部署進攻艾城
[00:23:30.140 --> 00:23:31.340]  他就吩咐他們說
[00:23:31.340 --> 00:23:33.900]  這個伏兵在城的後面
[00:23:33.900 --> 00:23:36.140]  不要離城太遠
[00:23:36.140 --> 00:23:37.420]  要大家準備好了
[00:23:37.420 --> 00:23:38.780]  就這樣吩咐他
[00:23:38.780 --> 00:23:41.820]  他就說了策略跟他們分享
[00:23:41.820 --> 00:23:46.380]  說我帶著民眾就在攻去前面
[00:23:46.380 --> 00:23:50.620]  這次當他們和他們商討的時候
[00:23:50.620 --> 00:23:54.860]  如果他們說約書亞就這樣推算
[00:23:54.860 --> 00:23:58.700]  艾城裏面的人見到約書亞帶兵來攻擊他的時候
[00:23:58.700 --> 00:24:01.020]  他就出來攻擊他們
[00:24:01.020 --> 00:24:03.900]  就好像第一次那樣
[00:24:03.900 --> 00:24:07.980]  約書亞就會假裝逃跑
[00:24:07.980 --> 00:24:12.620]  引這班艾城的人
[00:24:12.620 --> 00:24:15.020]  他們就會引他們出來城牆
[00:24:15.020 --> 00:24:21.660]  追趕他們想擊殺約書亞帶兵的軍隊
[00:24:21.660 --> 00:24:23.020]  就好像第一次一樣
[00:24:23.020 --> 00:24:25.260]  但這次是假裝逃跑
[00:24:25.260 --> 00:24:29.260]  跟著就說你們這些埋伏的
[00:24:29.260 --> 00:24:32.860]  就趁機奪取艾城
[00:24:32.860 --> 00:24:34.300]  趁機他們都走出來
[00:24:34.300 --> 00:24:40.220]  伏兵就在後面衝上去艾城
[00:24:40.220 --> 00:24:42.380]  就燒了城市
[00:24:42.380 --> 00:24:43.900]  你們一定成功的
[00:24:43.900 --> 00:24:48.300]  因為這是耶和華所吩咐的
[00:24:48.300 --> 00:24:51.100]  所以這件事必定成就
[00:24:51.100 --> 00:24:52.540]  結果是怎麼樣呢?
[00:24:52.540 --> 00:24:54.300]  耶和華就打發他們前進
[00:24:54.300 --> 00:24:56.940]  就好像耶和華吩咐那樣
[00:24:56.940 --> 00:25:01.740]  在巴達利和艾城中間有個中間
[00:25:01.740 --> 00:25:05.740]  就是艾城西邊那個地方就埋下伏兵
[00:25:05.740 --> 00:25:12.940]  那天晚上約書亞就在民眾裏面睡覺、住宿
[00:25:12.940 --> 00:25:16.940]  當他挑選了五千人
[00:25:16.940 --> 00:25:21.420]  就在城裏面西邊的伏兵
[00:25:21.420 --> 00:25:22.700]  大約五千人
[00:25:22.700 --> 00:25:29.660]  其他就跟著約書亞在做主力那裏
[00:25:29.660 --> 00:25:31.340]  於是安排好了
[00:25:31.340 --> 00:25:35.340]  約書亞就開始進入山谷裏面
[00:25:35.340 --> 00:25:36.780]  地理是這樣的
[00:25:36.780 --> 00:25:40.540]  因為艾城在山區裏面
[00:25:40.540 --> 00:25:43.980]  艾城外面的路下面有個山谷
[00:25:43.980 --> 00:25:45.420]  那個位置在山谷裏面
[00:25:45.420 --> 00:25:49.180]  約書亞就進入山谷裏面
[00:25:49.180 --> 00:25:50.700]  山谷裏面有兩邊
[00:25:50.700 --> 00:25:54.700]  你知道山谷裏面有兩邊是山
[00:25:54.700 --> 00:25:56.860]  他就進入山谷裏面
[00:25:56.860 --> 00:25:59.740]  引艾城的人進入山谷裏面
[00:25:59.740 --> 00:26:01.500]  他就離開了
[00:26:01.500 --> 00:26:03.820]  他就進入山谷裏面
[00:26:03.820 --> 00:26:07.100]  接著艾城王就見到這個情況
[00:26:07.100 --> 00:26:11.340]  一大早就派人去神指定的時間
[00:26:11.340 --> 00:26:14.540]  出來和以色列人交戰
[00:26:14.540 --> 00:26:16.380]  去攻擊以色列人
[00:26:16.380 --> 00:26:19.180]  但是艾城王就不知道
[00:26:19.180 --> 00:26:20.540]  原來城的西邊有伏兵
[00:26:20.540 --> 00:26:21.740]  在後面那裏有伏兵
[00:26:21.740 --> 00:26:27.260]  他就向東去追約書亞
[00:26:27.260 --> 00:26:31.580]  誰知西邊那裏的人就跟著進城
[00:26:31.580 --> 00:26:35.180]  因為約書亞炸地走路
[00:26:35.180 --> 00:26:38.540]  艾城王就帶些兵去追他
[00:26:38.540 --> 00:26:43.340]  在這期間城內民眾就出來追趕約書亞
[00:26:43.340 --> 00:26:44.380]  就離開了城
[00:26:44.380 --> 00:26:45.580]  離開了城
[00:26:45.580 --> 00:26:48.620]  當然是打開了洞門
[00:26:48.620 --> 00:26:49.900]  人人都走出來
[00:26:49.900 --> 00:26:51.260]  不記得關門
[00:26:51.260 --> 00:26:52.540]  沒有人關門
[00:26:52.540 --> 00:26:59.740]  那班伏兵就吩咐約書亞
[00:26:59.740 --> 00:27:02.220]  你要伸出你的手
[00:27:02.220 --> 00:27:06.300]  好像耶和華在指揮一樣
[00:27:06.300 --> 00:27:10.780]  想起摩西在抗野上的戰爭一樣
[00:27:10.780 --> 00:27:17.580]  拿著那個像在耶和華做他們的元帥的時候
[00:27:17.580 --> 00:27:20.380]  那個同樣的景象我們可以想到
[00:27:20.380 --> 00:27:23.340]  耶和華就吩咐約書亞伸出他的手
[00:27:23.340 --> 00:27:28.140]  拿著那個短槍來
[00:27:28.140 --> 00:27:30.540]  那個槍擊來拿著他
[00:27:30.540 --> 00:27:33.100]  這個就他一伸手
[00:27:33.100 --> 00:27:37.180]  伏兵就在埋伏的地方急命起來奪取了城
[00:27:37.180 --> 00:27:42.140]  就好像在放火焚燒了城
[00:27:42.140 --> 00:27:43.900]  這個燒得很猛的時候
[00:27:43.900 --> 00:27:49.580]  艾城的人出來見到城著火
[00:27:49.580 --> 00:27:54.460]  就開始不知怎樣開始走了
[00:27:54.460 --> 00:27:56.780]  知道中計了
[00:27:56.780 --> 00:28:03.820]  當時約書亞和那班主力軍就見到伏兵在那裏
[00:28:03.820 --> 00:28:07.180]  見到我自己那班伏兵奪了城
[00:28:07.180 --> 00:28:14.300]  出了煙就回身去夾擊艾城的那班兵
[00:28:14.300 --> 00:28:16.620]  怎樣呢?
[00:28:16.620 --> 00:28:18.700]  約書亞去了山谷
[00:28:18.700 --> 00:28:20.220]  假裝逃走
[00:28:20.220 --> 00:28:23.340]  引了艾城的人出來
[00:28:23.340 --> 00:28:25.180]  伏兵就進了城
[00:28:25.180 --> 00:28:33.740]  結果艾城王和他的兵丁就被前後被以色列軍夾擊
[00:28:33.740 --> 00:28:36.140]  主力軍在前面夾擊
[00:28:36.140 --> 00:28:45.980]  艾城那班伏兵就出城去包抄艾城軍隊
[00:28:45.980 --> 00:28:51.660]  結果艾城王就被打敗
[00:28:51.660 --> 00:28:53.580]  被山擒了
[00:28:53.580 --> 00:28:57.740]  這件事情就是以色列人就擊殺那班艾城人
[00:28:57.740 --> 00:29:00.700]  一個一個這樣去殺死
[00:29:00.700 --> 00:29:03.020]  沒有一個人能夠逃脫了
[00:29:03.020 --> 00:29:05.980]  這個就好像耶和華一切的吩咐一樣
[00:29:05.980 --> 00:29:10.780]  他的計劃就一一這樣去成就了起來
[00:29:10.780 --> 00:29:16.460]  結果艾城就淪陷了給
[00:29:16.460 --> 00:29:23.340]  他們當中的一萬二千人全部都被殺了
[00:29:23.340 --> 00:29:25.260]  一萬二千人
[00:29:25.260 --> 00:29:27.420]  這班就是犯罪的
[00:29:27.420 --> 00:29:29.100]  犯了嚴重罪的
[00:29:29.100 --> 00:29:32.060]  在耶和華犯了嚴重罪的人
[00:29:32.060 --> 00:29:35.740]  所以他都是被殲滅
[00:29:35.740 --> 00:29:38.060]  我們看到的時候
[00:29:38.060 --> 00:29:41.820]  約書亞就收回他想出的短槍
[00:29:41.820 --> 00:29:49.420]  那一切 耶和華這場大型的戰爭裡面就打完了
[00:29:49.420 --> 00:29:53.420]  城中的財物 以色列民就可以分了去
[00:29:53.420 --> 00:29:55.100]  照耶和華吩咐
[00:29:55.100 --> 00:30:01.180]  就可以收了這些的掠物
[00:30:01.180 --> 00:30:04.540]  約書亞就將城焚燒
[00:30:04.540 --> 00:30:07.660]  就變成了一堆糞土荒腸
[00:30:07.660 --> 00:30:10.860]  艾王就掛在樹上被殺
[00:30:10.860 --> 00:30:13.340]  直到死為止
[00:30:13.340 --> 00:30:18.140]  這個故事就看到第二次進攻的時候
[00:30:18.140 --> 00:30:21.340]  耶和華神就不同第一次一樣
[00:30:21.340 --> 00:30:23.420]  耶和華神有他的引導
[00:30:23.420 --> 00:30:28.060]  結果就成功的大獲全勝
[00:30:28.060 --> 00:30:32.540]  這個其實是很大的對比
[00:30:32.540 --> 00:30:34.860]  中間的轉捩點就是
[00:30:34.860 --> 00:30:39.340]  約書亞對罪沒有怠慢
[00:30:39.340 --> 00:30:43.340]  馬上就去找到罪的犯人
[00:30:43.340 --> 00:30:45.420]  原因在當中
[00:30:45.420 --> 00:30:50.700]  解決這個立職 解決這個問題
[00:30:50.700 --> 00:30:53.340]  經過這個神管教之後
[00:30:53.340 --> 00:30:56.620]  耶和華就繼續去與以色列民
[00:30:56.620 --> 00:31:01.740]  帶領以色列民成功的去攻陷艾城
[00:31:01.740 --> 00:31:04.140]  這個艾城這個遺址
[00:31:04.140 --> 00:31:08.380]  在歷史上都用了一段時間才找到
[00:31:08.380 --> 00:31:12.140]  其實我們教會旁邊的神學院
[00:31:12.140 --> 00:31:17.100]  有個考古學的小組 有個研究隊
[00:31:17.100 --> 00:31:19.100]  他們就是去了艾城
[00:31:19.100 --> 00:31:23.020]  去了那個地區來發掘艾城的古蹟
[00:31:23.020 --> 00:31:24.540]  如果大家有機會
[00:31:24.540 --> 00:31:28.540]  不妨去我們旁邊的神學院
[00:31:28.540 --> 00:31:31.180]  去看這些展覽
[00:31:31.180 --> 00:31:33.580]  去了解當時的生活狀況
[00:31:33.580 --> 00:31:35.340]  看回他們的古蹟
[00:31:35.340 --> 00:31:39.980]  可以明白到當時他們生活的處境
[00:31:39.980 --> 00:31:42.140]  我們今天的主題
[00:31:42.140 --> 00:31:45.580]  是我們怎樣在生命的低谷中重新得力
[00:31:45.580 --> 00:31:47.340]  我們成為了基督徒以後
[00:31:47.340 --> 00:31:49.580]  在成長的歷程上面
[00:31:49.580 --> 00:31:52.220]  面對挫折跌倒的時候
[00:31:52.220 --> 00:31:56.380]  我們怎樣靠著什麼來站起來呢?
[00:31:56.380 --> 00:31:59.420]  我們今天從約書亞記的故事當中
[00:31:59.420 --> 00:32:03.980]  學習到一些功課
[00:32:03.980 --> 00:32:09.900]  第一 我們依靠神 決心自建
[00:32:09.900 --> 00:32:14.460]  約書亞跟著耶和華的引領
[00:32:14.460 --> 00:32:17.260]  他們成功地渡過了約旦河
[00:32:17.260 --> 00:32:20.220]  攻取了耶利哥城
[00:32:20.220 --> 00:32:24.380]  因耶和華與約書亞同在
[00:32:24.380 --> 00:32:30.220]  約書亞的名聲就傳遍了迦南地
[00:32:30.220 --> 00:32:32.780]  在成功的時候
[00:32:32.780 --> 00:32:35.900]  他們有罪在他們當中
[00:32:35.900 --> 00:32:38.780]  耶和華發怒
[00:32:38.780 --> 00:32:46.460]  所以他們在第一次攻埃城的時候失敗
[00:32:46.460 --> 00:32:51.020]  這個時刻很可能就是
[00:32:51.020 --> 00:32:55.660]  約書亞跌落谷底一樣
[00:32:55.660 --> 00:32:59.420]  我們在生活上都有成功的時候
[00:32:59.420 --> 00:33:03.660]  原因是因為我們跟著
[00:33:03.660 --> 00:33:06.940]  主耶穌基督的教導去過我們的生活
[00:33:06.940 --> 00:33:09.180]  去作出一些決定
[00:33:09.180 --> 00:33:10.940]  當我們跌落谷底的時候
[00:33:10.940 --> 00:33:18.140]  我們要依靠耶和華
[00:33:18.140 --> 00:33:20.540]  去決心自建起來
[00:33:20.540 --> 00:33:23.340]  不要用我們舊我的本性
[00:33:23.340 --> 00:33:29.100]  來控制我們的思想、行為和感受
[00:33:29.100 --> 00:33:34.140]  我們往往會因為這些挫折
[00:33:34.140 --> 00:33:39.500]  而有失望、有發怨言
[00:33:39.500 --> 00:33:43.660]  又或者去避我們以前
[00:33:43.660 --> 00:33:48.380]  避我們肉體的情慾
[00:33:48.380 --> 00:33:52.220]  為了滿足肉體的情慾
[00:33:52.220 --> 00:33:57.500]  得到快感而繼續去犯更大的罪
[00:33:57.500 --> 00:33:59.660]  我們在這個時候
[00:33:59.660 --> 00:34:04.140]  很可以做一些事情
[00:34:04.140 --> 00:34:06.220]  我提議大家可以看一下見證
[00:34:06.220 --> 00:34:09.660]  看看自己以前不夠的見證
[00:34:09.660 --> 00:34:13.020]  看看我們以前怎樣能夠勝過
[00:34:13.020 --> 00:34:20.060]  我們肉體情緒上面的罪
[00:34:20.060 --> 00:34:21.820]  為了滿足肉體的罪
[00:34:21.820 --> 00:34:24.700]  而得到一些鼓勵
[00:34:24.700 --> 00:34:28.380]  我們可以透過大兄姐妹的鼓勵當中
[00:34:28.380 --> 00:34:30.140]  可以學習怎樣去
[00:34:30.140 --> 00:34:34.860]  不要被我們自己肉體的情緒
[00:34:34.860 --> 00:34:38.940]  而繼續去連累我們身邊的人
[00:34:38.940 --> 00:34:40.540]  和神的關係
[00:34:40.540 --> 00:34:42.860]  這些不只是個人
[00:34:42.860 --> 00:34:44.780]  影響到我們個人的關係
[00:34:44.780 --> 00:34:47.100]  我們影響到我們身邊的人
[00:34:47.100 --> 00:34:49.340]  我們會影響到我們的家人
[00:34:49.340 --> 00:34:51.340]  會影響到我們的同事
[00:34:51.340 --> 00:34:54.460]  和影響到我們同宮主內的弟兄姊妹
[00:34:54.460 --> 00:34:59.420]  如果真的發現到我們犯了罪的時候
[00:34:59.420 --> 00:35:07.020]  我們要趕快的去謙卑到神的面前去認罪
[00:35:07.020 --> 00:35:09.900]  神給我們自由意志
[00:35:09.900 --> 00:35:13.980]  如果我們沒有選擇神的道路的時候
[00:35:13.980 --> 00:35:17.900]  我們就是犯了罪
[00:35:17.900 --> 00:35:22.380]  與神的關係就有阻隔起來了
[00:35:22.380 --> 00:35:26.540]  《約書亞記》第五章那裏提到
[00:35:26.540 --> 00:35:30.700]  神是耶和華軍隊的元帥
[00:35:30.700 --> 00:35:33.420]  祂在背後為我們征戰
[00:35:33.420 --> 00:35:35.100]  我們要清楚知道
[00:35:35.100 --> 00:35:40.300]  基督是我們基督徒的生命的、生活的元帥
[00:35:40.300 --> 00:35:44.780]  我們要快快去到神面前去認罪
[00:35:44.780 --> 00:35:47.660]  我們知道每個人、每個家庭
[00:35:47.660 --> 00:35:52.060]  所謂家家有本難言的經
[00:35:52.060 --> 00:35:56.300]  我們婚姻上有引誘
[00:35:56.300 --> 00:35:58.300]  在家庭上有各種引誘
[00:35:58.300 --> 00:36:03.660]  職場上為了金錢、地位而犯錯
[00:36:03.660 --> 00:36:08.700]  這個所謂可以說是人生上的一些坎坷
[00:36:08.700 --> 00:36:13.740]  但是我們手中有一本聖經
[00:36:13.740 --> 00:36:17.020]  這本其實不是難念的經
[00:36:17.020 --> 00:36:20.060]  這本聖經是清楚的教導我們
[00:36:20.060 --> 00:36:24.620]  在家庭工作和社會上怎樣去做人處事
[00:36:24.620 --> 00:36:29.660]  怎樣在家庭生活上能夠榮耀神
[00:36:29.660 --> 00:36:32.380]  聖經是我們生活上的指引
[00:36:32.380 --> 00:36:34.940]  我們真的要回到聖經當中
[00:36:34.940 --> 00:36:42.700]  去明白神對我們所走的道路
[00:36:42.700 --> 00:36:45.180]  我們要選擇向神走的道路
[00:36:45.180 --> 00:36:50.060]  我鼓勵大家繼續在復活節之前的期間裏面
[00:36:50.060 --> 00:36:52.860]  繼續去堅持去和神建立關係
[00:36:52.860 --> 00:36:56.300]  透過靈修 透過每天的靈修
[00:36:56.300 --> 00:37:01.580]  在這個疫情當中 這個混亂的時候
[00:37:01.580 --> 00:37:04.940]  有一些秩序起來
[00:37:04.940 --> 00:37:08.060]  能夠有秩序地來到神面前
[00:37:08.060 --> 00:37:11.900]  去和神建立更深更長的關係
[00:37:11.900 --> 00:37:17.820]  第三點 我們要求神加添我們的力量
[00:37:17.820 --> 00:37:19.820]  加添我們的正能量
[00:37:19.820 --> 00:37:24.700]  讓我們能夠以正面從神而來的鼓勵
[00:37:24.700 --> 00:37:28.860]  與主透過主耶穌基督去支取力量
[00:37:28.860 --> 00:37:33.420]  神為我們禱告 主耶穌基督
[00:37:33.420 --> 00:37:35.980]  釘十字架之前為我們禱告
[00:37:35.980 --> 00:37:39.100]  為我們能夠在主裏面合一
[00:37:39.100 --> 00:37:42.460]  我們在主裏面一起透過神
[00:37:42.460 --> 00:37:44.620]  透過主耶穌基督來支取力量
[00:37:44.620 --> 00:37:47.420]  成為一個教會
[00:37:47.420 --> 00:37:49.420]  教會不是一個建築物
[00:37:49.420 --> 00:37:53.020]  教會是我們的信徒
[00:37:53.020 --> 00:37:55.820]  藉著主耶穌基督連在一起
[00:37:55.820 --> 00:37:59.260]  能夠繼續彼此去建立
[00:37:59.260 --> 00:38:03.260]  一同成長 學習更加像主耶穌基督
[00:38:03.260 --> 00:38:05.660]  從祂而來 支取力量
[00:38:05.660 --> 00:38:13.020]  好像約書亞一樣 當祂在祂的低谷當中
[00:38:13.020 --> 00:38:15.420]  神就叫祂「起來」
[00:38:15.420 --> 00:38:17.900]  藉著神耶和華的話語
[00:38:17.900 --> 00:38:23.580]  從祂的能力 我們才能夠「站立起來」
[00:38:23.580 --> 00:38:29.820]  在我讀書的時候
[00:38:29.820 --> 00:38:37.580]  我也嘗試去學習怎樣做一個領袖
[00:38:37.580 --> 00:38:39.340]  在職場上做一個領袖
[00:38:39.340 --> 00:38:41.980]  當時我還沒有信耶穌 還沒有信主
[00:38:41.980 --> 00:38:43.820]  還沒有接受主耶穌基督
[00:38:43.820 --> 00:38:46.620]  為我的個人救主
[00:38:46.620 --> 00:38:50.940]  當時我就在學校當中去學習
[00:38:50.940 --> 00:38:54.620]  一些跟同校同系的畢業生
[00:38:54.620 --> 00:38:56.780]  去學習怎樣去管理一些
[00:38:56.780 --> 00:38:59.020]  學習怎樣做領袖
[00:38:59.020 --> 00:39:03.420]  好像透過GE通用電器的主席Jack Welch
[00:39:03.420 --> 00:39:05.740]  他是我們本校同系的畢業生
[00:39:05.740 --> 00:39:07.580]  我來看他的書籍
[00:39:07.580 --> 00:39:11.180]  他怎樣能夠將他剛剛畢業
[00:39:11.180 --> 00:39:12.700]  怎樣他的人生
[00:39:12.700 --> 00:39:17.980]  怎樣他能夠變成一個公司的主席
[00:39:17.980 --> 00:39:22.780]  將公司變成一間舉足輕重的公司
[00:39:22.780 --> 00:39:28.780]  然後學習一些成功公司的管理層
[00:39:28.780 --> 00:39:30.620]  來到我們學校的時候
[00:39:30.620 --> 00:39:33.820]  開課的時候 我就報名那些課程
[00:39:33.820 --> 00:39:37.260]  去學怎樣去管理這些科技公司
[00:39:37.260 --> 00:39:41.260]  這些是我還沒有信主的時候的追求
[00:39:41.260 --> 00:39:44.460]  就算在現在我們的坊間上面
[00:39:44.460 --> 00:39:48.300]  好像Fox Magazine雜誌
[00:39:48.300 --> 00:39:52.860]  在2019年都刊登一些的文章
[00:39:52.860 --> 00:39:56.860]  說怎樣是一個成功的領袖
[00:39:56.860 --> 00:39:59.820]  他們往往都是提議我們怎樣去
[00:39:59.820 --> 00:40:04.540]  將我們生命上的潛能能夠發揮
[00:40:04.540 --> 00:40:07.740]  成為我們自己做自己的老師
[00:40:07.740 --> 00:40:12.460]  來裝備自己去成為一個成功的人士
[00:40:12.460 --> 00:40:16.460]  但是我們基督徒相信清楚明白到
[00:40:16.460 --> 00:40:19.740]  我們所跟隨的是主耶穌基督
[00:40:19.740 --> 00:40:21.500]  做我們的領袖
[00:40:21.500 --> 00:40:22.540]  我們要效法
[00:40:22.540 --> 00:40:26.380]  保羅在哥倫多前書上一章第一節提醒我們
[00:40:26.380 --> 00:40:29.660]  你們要效法我 效法一些崇靈的榜樣
[00:40:29.660 --> 00:40:33.580]  因為保羅像他一樣 像保羅一樣
[00:40:33.580 --> 00:40:36.860]  像我效法基督一樣
[00:40:36.860 --> 00:40:39.500]  主耶穌基督是我們的榜樣
[00:40:39.500 --> 00:40:42.380]  是我們學習做領袖的榜樣
[00:40:42.380 --> 00:40:48.860]  我們從哥倫多前書那裡都看到這個功課
[00:40:48.860 --> 00:40:51.580]  我們回想到這個《約書亞記》
[00:40:51.580 --> 00:40:54.780]  今天的經文當中
[00:40:54.780 --> 00:40:57.180]  當我們在低谷的時候
[00:40:57.180 --> 00:41:02.300]  崇靈領袖就會回到神那裡
[00:41:02.300 --> 00:41:06.540]  去從祂支持的力量能夠站立起來
[00:41:06.540 --> 00:41:09.660]  所以我們今天看到這個主題的時候
[00:41:09.660 --> 00:41:14.140]  我們真的要回到主耶穌基督那裡充電
[00:41:14.140 --> 00:41:18.140]  才可以在生命的低谷中重新不力
[00:41:18.140 --> 00:41:23.020]  祂是我們的力量
[00:41:23.020 --> 00:41:26.620]  我們只有藉著祂在困難當中
[00:41:26.620 --> 00:41:29.100]  依然可以從祂支取力量
[00:41:29.100 --> 00:41:31.740]  能夠走過這些困難的時候
[00:41:31.740 --> 00:41:34.300]  當我們走過低谷的時候
[00:41:34.300 --> 00:41:39.980]  我們的見證就可能成為別人的祝福
[00:41:39.980 --> 00:41:43.980]  去能夠鼓勵我們其它主內的弟兄姊妹
[00:41:43.980 --> 00:41:47.340]  去怎樣去面對困難的時候
[00:41:47.340 --> 00:41:50.700]  有所鼓勵 繼續去依靠神
[00:41:50.700 --> 00:41:53.900]  在約翰福音第十五章第五節提到
[00:41:53.900 --> 00:41:55.900]  耶穌教導門徒
[00:41:55.900 --> 00:41:59.100]  「我是葡萄樹 你們是枝子
[00:41:59.100 --> 00:42:02.620]  常在我裡面的 我也常在他裡面
[00:42:02.620 --> 00:42:05.100]  這人就多結果子
[00:42:05.100 --> 00:42:09.500]  因為你了我 你們就不能做什麼」
[00:42:09.500 --> 00:42:15.980]  願神祝福聽他話語有行動的弟兄姊妹
[00:42:15.980 --> 00:42:19.980]  我們一起低頭祈禱和領受神的祝福
[00:42:19.980 --> 00:42:23.820]  愛我們的天父上帝 我們再次感謝祢
[00:42:23.820 --> 00:42:25.420]  因為祢愛我們的緣故
[00:42:25.420 --> 00:42:30.460]  祢差派祢的獨生愛子來到我們當中
[00:42:30.460 --> 00:42:36.060]  藉著主耶穌基督 我們能夠認識神
[00:42:36.060 --> 00:42:39.340]  祂是我們的榜樣
[00:42:39.340 --> 00:42:47.420]  在疫情當中求神祢看顧我們主內身體軟弱的
[00:42:47.420 --> 00:42:55.100]  在家庭上和配偶或者官教兒女上
[00:42:55.100 --> 00:42:57.180]  曾祢親自教導我們
[00:42:57.180 --> 00:43:02.380]  怎樣在家庭生活上能夠見證著祢
[00:43:02.380 --> 00:43:07.260]  在職場上 我們當中有正在找工作的
[00:43:07.260 --> 00:43:09.820]  求祢真的為他們開路
[00:43:09.820 --> 00:43:16.860]  使我們能夠無論在教會、職場、家庭上
[00:43:16.860 --> 00:43:20.700]  都能夠活出主耶穌基督的樣式
[00:43:20.700 --> 00:43:24.140]  求祢幫助我們 賜我們智慧、聰明智慧
[00:43:24.140 --> 00:43:28.220]  給我們的牧長團、我們的童工
[00:43:28.220 --> 00:43:33.740]  來安排我們怎樣能夠在未來的日子
[00:43:33.740 --> 00:43:40.380]  來到教會神的殿中繼續去敬拜、讚美祢
[00:43:40.380 --> 00:43:43.420]  無論我們在哪裡敬拜
[00:43:43.420 --> 00:43:47.340]  但是神啊 我們將最好的都獻上給祢
[00:43:47.340 --> 00:43:50.460]  求祢閲納我們今天的崇拜
[00:43:50.460 --> 00:43:54.460]  元榮耀還讚 全歸於祢
[00:43:54.460 --> 00:43:57.660]  我們借著主耶穌基督
[00:43:57.660 --> 00:44:00.540]  而繼續去過得勝的生活
[00:44:00.540 --> 00:44:05.580]  直至到主耶穌基督回來的日子
[00:44:05.580 --> 00:44:07.020]  願主耶穌的恩惠
[00:44:07.020 --> 00:44:08.300]  父神的慈愛
[00:44:08.300 --> 00:44:09.820]  聖靈的交通
[00:44:09.820 --> 00:44:12.700]  尚與眾弟兄姊妹同在
[00:44:12.700 --> 00:44:16.180]  從今時直到永永遠遠
[00:44:16.180 --> 00:44:18.180]  阿門
