
[00:00:00.000 --> 00:00:03.920]  好 各位弟兄姊妹 平安
[00:19:22.000 --> 00:19:28.000]  可能以前教會初期需要多一些醫治恩賜的
[00:19:28.000 --> 00:19:30.560]  所以很多醫治恩賜的出現
[00:19:30.560 --> 00:19:32.920]  但是可能今天好像少一點
[00:19:32.920 --> 00:19:34.800]  可能今天科學昌明
[00:19:34.800 --> 00:19:38.840]  已經很多病可以有醫生吃藥都可以醫到
[00:19:38.840 --> 00:19:41.960]  所以就少了這些恩賜
[00:19:41.960 --> 00:19:45.280]  可能今天又用多了其他的恩賜
[00:19:45.280 --> 00:19:47.200]  或者將來有什麼需要的時候
[00:19:47.200 --> 00:19:53.400]  神都會安排某些恩賜出現在教會當中
[00:19:53.400 --> 00:19:59.760]  我又想起剛剛大家過完義工職員會
[00:19:59.760 --> 00:20:03.600]  都選了一些義工職員在當中
[00:20:03.600 --> 00:20:04.720]  有些人都和我說
[00:20:04.720 --> 00:20:07.440]  一進到某某委員會
[00:20:07.440 --> 00:20:08.600]  不說是誰了
[00:20:08.600 --> 00:20:11.880]  然後說全部都是退休人士
[00:20:11.880 --> 00:20:13.280]  我都說也對
[00:20:13.280 --> 00:20:18.280]  因為你退了休才可以多一點時間去服侍神
[00:20:18.280 --> 00:20:19.240]  這樣也對
[00:20:19.240 --> 00:20:25.000]  但是會不會十年後都是那些退休人士
[00:20:25.000 --> 00:20:30.280]  然後會不會想的事情又會想了一遍呢
[00:20:30.280 --> 00:20:35.160]  已經很保持在一個繼續他們的運作方式
[00:20:35.160 --> 00:20:38.440]  那需要一些新血去加入一下嗎
[00:20:38.440 --> 00:20:41.480]  於是就可能加入了一些職青
[00:20:41.480 --> 00:20:44.520]  年輕一些有些活力在當中
[00:20:44.520 --> 00:20:48.160]  如果全換做職青又會怎樣呢
[00:20:48.160 --> 00:20:50.920]  其實會不會所有人都是退休人士
[00:20:50.920 --> 00:20:53.680]  或者所有人都是職青的時候
[00:20:53.680 --> 00:20:55.960]  是不是就是一個好的方法
[00:20:55.960 --> 00:20:59.880]  或者是一個好的解決問題方法呢
[00:20:59.880 --> 00:21:04.920]  其實當你全部人都有同一個想法的時候
[00:21:04.920 --> 00:21:06.840]  就會 我都想起這句說話
[00:21:06.840 --> 00:21:11.040]  其實我都會經常對這句說話有危機感
[00:21:11.040 --> 00:21:13.040]  不知道大家對這句說話有沒有危機感
[00:21:13.040 --> 00:21:17.400]  就是「主呀 我們在這裡真好」
[00:21:17.400 --> 00:21:19.760]  哇 彼得說這句話的時候
[00:21:19.760 --> 00:21:26.560]  就是他會見一座壇去摩西 伊利亞
[00:21:26.560 --> 00:21:28.800]  就是給主
[00:21:28.800 --> 00:21:30.800]  「主呀 我們在這裡真好」
[00:21:30.800 --> 00:21:34.760]  就是說我們現在覺得很好
[00:21:34.760 --> 00:21:36.680]  但是我們現在覺得很好的時候
[00:21:36.680 --> 00:21:38.080]  我一聽到這句說話
[00:21:38.080 --> 00:21:41.800]  我都會有些危機感在當中
[00:21:41.800 --> 00:21:44.640]  就是會不會當所有人
[00:21:44.640 --> 00:21:48.160]  即是你當剛才甚麼委員會 甚麼部好
[00:21:48.160 --> 00:21:50.560]  所有人都是同一種人的時候
[00:21:50.560 --> 00:21:54.120]  他的決策 他的決定是不是就是好呢
[00:21:54.120 --> 00:21:55.880]  當然很容易通過
[00:21:55.880 --> 00:21:57.720]  例如你就算是一個小組
[00:21:57.720 --> 00:22:01.600]  我們不如四個禮拜都是出去玩
[00:22:01.600 --> 00:22:04.360]  第一個禮拜就燒烤 第二個禮拜行山
[00:22:04.360 --> 00:22:06.720]  這樣全部都出去
[00:22:06.720 --> 00:22:09.160]  是不是所有東西 大家都說「贊成」
[00:22:09.160 --> 00:22:15.240]  原來因為大家都是康樂部的部長
[00:22:15.240 --> 00:22:18.080]  是不是就是一個好的決定呢
[00:22:18.080 --> 00:22:20.840]  當大家都想這件事的時候
[00:22:20.840 --> 00:22:22.840]  因為我又發覺不是
[00:22:22.840 --> 00:22:28.600]  因為我們可能少了一些其他的聲音的時候
[00:22:28.600 --> 00:22:31.240]  是呀 你可能很容易就去通過一件事
[00:22:31.240 --> 00:22:32.920]  或者贊成一件事
[00:22:32.920 --> 00:22:35.440]  但我們可能會不會少想一件事呢
[00:22:35.440 --> 00:22:37.240]  我就是發覺很多時候
[00:22:37.240 --> 00:22:39.760]  我就是需要聽一些聲音
[00:22:39.760 --> 00:22:41.080]  就是要快快的聽
[00:22:41.080 --> 00:22:44.240]  我們才會知道原來我漏了一些東西
[00:22:44.240 --> 00:22:45.720]  可能我定這些活動的時候
[00:22:45.720 --> 00:22:47.800]  嘩 又說攀石等等
[00:22:47.800 --> 00:22:49.200]  那我又會「喂 不是」
[00:22:49.200 --> 00:22:52.640]  就想起有些老人家做不到
[00:22:52.640 --> 00:22:54.320]  怎樣攀石 是不是
[00:22:54.320 --> 00:22:56.760]  就是你要想一些活動是
[00:22:56.760 --> 00:22:59.760]  一家大小都可以玩的
[00:22:59.760 --> 00:23:02.560]  是呀 其實我可能會忽略了一些東西
[00:23:02.560 --> 00:23:06.240]  當全部都是康樂部部長的時候
[00:23:06.240 --> 00:23:09.280]  可能又會忽略了一些其他人的意見
[00:23:09.280 --> 00:23:11.400]  或者少想其他人的
[00:23:11.400 --> 00:23:17.720]  所以其他人的聲音是都需要在我們當中的
[00:23:17.720 --> 00:23:20.600]  好了 你見到這個小組有十一人
[00:23:20.600 --> 00:23:21.760]  很開心 是不是
[00:23:21.760 --> 00:23:24.560]  這個小組是不是很好
[00:23:24.560 --> 00:23:25.640]  大家都會覺得很好
[00:23:25.640 --> 00:23:27.640]  就是我們返小組都很好
[00:23:27.640 --> 00:23:30.080]  但當小組裏面有人說
[00:23:30.080 --> 00:23:32.680]  主下我們在這裡真好的時候怎樣
[00:23:32.680 --> 00:23:34.640]  我又出現危機感
[00:23:34.640 --> 00:23:36.080]  因為怎樣
[00:23:36.080 --> 00:23:38.600]  他會不會十年後都是十一人
[00:23:38.600 --> 00:23:40.360]  為甚麼要保持十一人
[00:23:40.360 --> 00:23:42.840]  因為十二人的話
[00:23:42.840 --> 00:23:46.400]  就會被區長說「喂 拆組了」
[00:23:46.400 --> 00:23:49.920]  這樣就變得不好 是不是
[00:23:49.920 --> 00:23:52.200]  因為我們這班人太好了
[00:23:52.200 --> 00:23:53.960]  我們聚集這班人太好了
[00:23:53.960 --> 00:23:55.840]  我們的感情太好了
[00:23:55.840 --> 00:24:01.080]  但這是不是神都喜悅這件事呢
[00:24:01.080 --> 00:24:03.480]  神雖然都喜悅大家一起好好
[00:24:03.480 --> 00:24:04.560]  但神想怎樣
[00:24:04.560 --> 00:24:06.280]  我們教會是要擴大的
[00:24:06.280 --> 00:24:07.960]  我們是要爆組的
[00:24:07.960 --> 00:24:13.200]  我們是要越來越多人去信耶穌
[00:24:13.200 --> 00:24:18.440]  所以當有人說我們在這裡真好的時候
[00:24:18.440 --> 00:24:21.040]  你會不會都有這個危機感呢
[00:24:21.040 --> 00:24:25.880]  接著說回經文 又是說回這次
[00:24:25.880 --> 00:24:30.760]  由統一與多元 又去到一
[00:24:30.760 --> 00:24:33.480]  即是我們不可以全部都是眼
[00:24:33.480 --> 00:24:35.160]  要有一個身體
[00:24:35.160 --> 00:24:37.360]  接著第三部分
[00:24:37.360 --> 00:24:41.720]  人體各部分需要有不同的協同工作
[00:24:41.720 --> 00:24:43.120]  二十一至三十節
[00:24:43.120 --> 00:24:47.240]  這一部分是說一些強勢的肢體
[00:24:47.240 --> 00:24:48.240]  哪些是強勢呢
[00:24:48.240 --> 00:24:50.040]  剛才說過手和眼
[00:24:50.040 --> 00:24:52.360]  所以一開始他們就爭拗
[00:24:52.360 --> 00:24:56.240]  眼不可以對手說我用不著你
[00:24:56.240 --> 00:24:58.960]  接著頭都對腳說同一件事
[00:24:58.960 --> 00:25:01.680]  即是說原來強強對決
[00:25:01.680 --> 00:25:02.640]  即是手和眼
[00:25:02.640 --> 00:25:09.120]  這次剛才說哪些肢體可能會比較有用
[00:25:09.120 --> 00:25:11.760]  這次就說哪個比較優秀
[00:25:11.760 --> 00:25:14.440]  可能都會出現一些說話
[00:25:14.440 --> 00:25:17.480]  不知有沒有人在你身邊都說過
[00:25:17.480 --> 00:25:22.600]  或者聽隔壁說 我都覺得你很難頂
[00:25:22.600 --> 00:25:25.880]  或者你知不知道你在說這句說話的時候
[00:25:25.880 --> 00:25:29.640]  其實有人都覺得你難頂呢
[00:25:29.640 --> 00:25:35.440]  我們會否很表面就跟你說你好
[00:25:35.440 --> 00:25:37.000]  Hello 早晨
[00:25:37.000 --> 00:25:39.680]  但會否背後有些沒說的話
[00:25:39.680 --> 00:25:41.840]  其實我用不著你就是這樣
[00:25:41.840 --> 00:25:44.480]  即是我們可能表面上相處都很好
[00:25:44.480 --> 00:25:50.600]  但可能我們在背後都覺得很不喜歡這個人
[00:25:50.600 --> 00:25:52.040]  或者覺得他們很難頂
[00:25:52.040 --> 00:25:55.840]  或者不用理會
[00:25:55.840 --> 00:26:01.560]  其實我們真的需要各人不同的合作才可以
[00:26:01.560 --> 00:26:01.960]  為甚麼呢
[00:26:01.960 --> 00:26:05.840]  例如剛才兩個月前都有陪寧會
[00:26:05.840 --> 00:26:09.760]  很多人都聽了之後有得著
[00:26:09.760 --> 00:26:13.960]  但其實大家如果看畫面時
[00:26:13.960 --> 00:26:16.720]  都會發覺右下角有個人在動手動腳
[00:26:16.720 --> 00:26:18.840]  你知不知道他在做甚麼
[00:26:18.840 --> 00:26:20.400]  對 做手語
[00:26:20.400 --> 00:26:21.320]  為甚麼要做手語
[00:26:21.320 --> 00:26:25.400]  因為其實總有些人可能聽不到
[00:26:25.400 --> 00:26:28.400]  即是他可能是一些聾啞人士
[00:26:28.400 --> 00:26:31.160]  其實他可能說完說得怎樣好
[00:26:31.160 --> 00:26:33.800]  或者表達得幾好的時候
[00:26:33.800 --> 00:26:35.640]  他都可能收不到
[00:26:35.640 --> 00:26:39.320]  我們這個時候要靠一些手語的人士
[00:26:39.320 --> 00:26:42.560]  所以其實我們不會輕易地說
[00:26:42.560 --> 00:26:45.160]  我用不著你這件事
[00:26:45.160 --> 00:26:50.360]  其實我們很多時候就需要唇齒相依
[00:26:50.360 --> 00:26:55.840]  但我們就會很多時候去爭拗
[00:26:55.840 --> 00:26:58.480]  即是當有些事去衝突的時候
[00:26:58.480 --> 00:27:00.000]  不贊成的時候
[00:27:00.000 --> 00:27:01.520]  可能會輕視對方
[00:27:01.520 --> 00:27:05.440]  甚至會帶來競爭 會分裂
[00:27:05.440 --> 00:27:08.640]  有些人可能會離開
[00:27:08.640 --> 00:27:10.200]  但我最怕的就是有些人
[00:27:10.200 --> 00:27:12.800]  可能其實他的肉體沒有離開
[00:27:12.800 --> 00:27:15.000]  但他的心已經離開了
[00:27:15.000 --> 00:27:16.320]  即是他可能回來聚會
[00:27:16.320 --> 00:27:19.320]  但他已經沒有心去參加活動
[00:27:19.320 --> 00:27:21.800]  或者參與侍奉
[00:27:21.800 --> 00:27:24.360]  這個反而是我最擔心的事
[00:27:24.360 --> 00:27:28.160]  或者神亦都是最憂慮的事
[00:27:28.160 --> 00:27:31.880]  很記得上個世紀有一套電影
[00:27:31.880 --> 00:27:33.000]  叫《聖女貞德》
[00:27:33.000 --> 00:27:34.800]  是很影響我的
[00:27:34.800 --> 00:27:36.720]  畢竟是上個世紀的事
[00:27:36.720 --> 00:27:37.920]  可能都沒有人看過
[00:27:37.920 --> 00:27:40.760]  有沒有誰人看過這套電影
[00:27:40.760 --> 00:27:44.400]  很少 都真是有人看過
[00:27:44.400 --> 00:27:46.360]  所以都講少少
[00:27:46.360 --> 00:27:47.880]  《聖女貞德》都真是講
[00:27:47.880 --> 00:27:48.920]  《聖女貞德》的故事
[00:27:48.920 --> 00:27:50.280]  《聖女貞德》的故事是甚麼
[00:27:50.280 --> 00:27:54.200]  就是有個村姑她受神的感召
[00:27:54.200 --> 00:27:57.120]  就要為法國去打仗
[00:27:57.120 --> 00:28:02.640]  有她一起去出戰的戰爭
[00:28:02.640 --> 00:28:05.320]  真是次次都勝利
[00:28:05.320 --> 00:28:09.520]  所以法國就打了很多不同的城市回來
[00:28:09.520 --> 00:28:10.720]  拿回首都
[00:28:10.720 --> 00:28:13.520]  讓法國的皇帝可以加冕
[00:28:13.520 --> 00:28:14.920]  可以做皇帝
[00:28:14.920 --> 00:28:18.440]  當然故事就是過橋抽板
[00:28:18.440 --> 00:28:21.520]  英國人就捉了《聖女貞德》
[00:28:21.520 --> 00:28:26.840]  要贖金那些
[00:28:26.840 --> 00:28:29.560]  法國皇帝說我都登基了
[00:28:29.560 --> 00:28:31.480]  坐你都傻
[00:28:31.480 --> 00:28:34.000]  所以《聖女貞德》就被囚禁
[00:28:34.000 --> 00:28:35.480]  在囚禁期間
[00:28:35.480 --> 00:28:36.720]  最精彩的部份
[00:28:36.720 --> 00:28:40.600]  當然都是電影創作的部份
[00:28:40.600 --> 00:28:42.280]  但都很影響我的
[00:28:42.280 --> 00:28:44.520]  因為在他囚禁期間
[00:28:44.520 --> 00:28:47.760]  有個人經常在監獄出現
[00:28:47.760 --> 00:28:49.200]  個人囚禁
[00:28:49.200 --> 00:28:50.640]  那個人
[00:28:50.640 --> 00:28:53.480]  《聖女貞德》就覺得他是魔鬼
[00:28:53.480 --> 00:28:55.760]  但那個人說他是神
[00:28:55.760 --> 00:28:57.520]  他們有一段對話
[00:28:57.520 --> 00:28:59.800]  有一大段
[00:28:59.800 --> 00:29:01.280]  對話是甚麼呢
[00:29:01.280 --> 00:29:08.040]  就是他問《聖女貞德》為甚麼你會去打仗
[00:29:08.040 --> 00:29:11.960]  因為他原來初頭是有個異象
[00:29:11.960 --> 00:29:13.120]  再做一次
[00:29:13.120 --> 00:29:18.040]  就是他見到有個劍在天上降下來
[00:29:18.040 --> 00:29:19.960]  所以他去打仗
[00:29:19.960 --> 00:29:22.680]  然後那個人就問
[00:29:22.680 --> 00:29:25.080]  為甚麼你覺得
[00:29:25.080 --> 00:29:29.360]  天上掉下來有把劍就代表叫你去打仗
[00:29:29.360 --> 00:29:32.960]  他就有點啞口無言
[00:29:32.960 --> 00:29:35.800]  其實可能我們不同的人
[00:29:35.800 --> 00:29:37.840]  看同一件事都會不同
[00:29:37.840 --> 00:29:39.360]  就好像剛才鬥獸棋一樣
[00:29:39.360 --> 00:29:41.040]  有人覺得大象是最厲害
[00:29:41.040 --> 00:29:44.680]  有人覺得老鼠才是最厲害
[00:29:44.680 --> 00:29:46.760]  所以我都很小心在我
[00:29:46.760 --> 00:29:48.480]  如果有異象
[00:29:48.480 --> 00:29:53.120]  或者是一件事發生在教會都好
[00:29:53.120 --> 00:29:55.200]  我都會很小心去看
[00:29:55.200 --> 00:29:56.880]  其實是不是我看的東西
[00:29:56.880 --> 00:29:59.320]  會不會擺入自己的意見呢
[00:29:59.320 --> 00:30:02.360]  會不會跟別人的意見會不同呢
[00:30:02.360 --> 00:30:07.120]  我是不是應該要收集多點意見在當中呢
[00:30:07.120 --> 00:30:13.280]  所以這套電影都帶來我很大的反思
[00:30:13.280 --> 00:30:17.120]  所以在這一節也要帶給大家平衡
[00:30:17.120 --> 00:30:22.280]  大家覺得手指尾可能是手裏面最弱的那個
[00:30:22.280 --> 00:30:23.680]  你的手指沒力的
[00:30:23.680 --> 00:30:25.240]  不可以做指上壓的
[00:30:25.240 --> 00:30:27.040]  可能李小龍就可以了
[00:30:27.040 --> 00:30:33.320]  但他在某些肢體都是一個好的拍檔
[00:30:33.320 --> 00:30:36.840]  對鼻子來說是一個好的拍檔
[00:30:36.840 --> 00:30:41.120]  大家就不用說畫公仔出場了
[00:30:41.120 --> 00:30:44.120]  不用問我為什麼他們是好拍檔
[00:30:44.120 --> 00:30:47.920]  但鼻哥都很需要他
[00:30:47.920 --> 00:30:50.120]  就好像我們的齒輪一樣
[00:30:50.120 --> 00:30:51.760]  需要去推動
[00:30:51.760 --> 00:30:54.880]  有時候就是我們上帝的計劃
[00:30:54.880 --> 00:30:57.000]  有些人是做大齒輪
[00:30:57.000 --> 00:30:59.000]  有些人是做小的齒輪
[00:30:59.000 --> 00:31:02.320]  但是我們要推動這個齒輪是怎樣
[00:31:02.320 --> 00:31:05.560]  大小都要一起去推動
[00:31:05.560 --> 00:31:08.160]  即是你拔走一個小的齒輪
[00:31:08.160 --> 00:31:12.080]  可能都不會令到這個機器去運作
[00:31:12.080 --> 00:31:14.360]  雖然是拔走一個小小的齒輪
[00:31:14.360 --> 00:31:17.320]  所以其實我們每一個人都是很重要
[00:31:17.320 --> 00:31:20.120]  我們在教會裏面都需要大家
[00:31:20.120 --> 00:31:23.920]  我們需要大家一起去合一
[00:31:23.920 --> 00:31:27.680]  接著23、24節就有一些不盡美的肢體
[00:31:27.680 --> 00:31:29.880]  我們要怎樣?我們要裝飾它們
[00:31:29.880 --> 00:31:36.400]  我們自己喜歡的人或者漂亮的東西
[00:31:36.400 --> 00:31:39.400]  我們當然會喜愛
[00:31:39.400 --> 00:31:43.000]  但是一些我們可能覺得很骯髒的
[00:31:43.000 --> 00:31:45.000]  或者一些無家者
[00:31:45.000 --> 00:31:47.000]  或者我們以前叫露宿者
[00:31:47.000 --> 00:31:49.880]  你是不是都會這樣去愛它們呢?
[00:31:49.880 --> 00:31:51.880]  就好像之前聽過
[00:31:51.880 --> 00:31:53.640]  原來英國有個教會
[00:31:53.640 --> 00:31:58.600]  都會有一些露宿者來一起參與崇拜
[00:31:58.600 --> 00:32:03.200]  我都會想如果沙鎮有一班露宿者來
[00:32:03.200 --> 00:32:05.200]  我們是不是都會歡迎呢?
[00:32:05.200 --> 00:32:07.680]  是不是都會這麼接納呢?
[00:32:07.680 --> 00:32:09.160]  其實就好像我們
[00:32:09.160 --> 00:32:11.360]  為甚麼會有一些其他人的意見
[00:32:11.360 --> 00:32:16.280]  即是我們當有些跟我們意見不合的人
[00:32:16.280 --> 00:32:18.200]  為甚麼我們都會跟神說
[00:32:18.200 --> 00:32:19.800]  為甚麼會在我出現的?
[00:32:19.800 --> 00:32:21.120]  為甚麼會在教會出現的?
[00:32:21.120 --> 00:32:23.040]  為甚麼會在我面前出現的?
[00:32:23.040 --> 00:32:27.760]  其實都會好像無家者那樣試試我們
[00:32:27.760 --> 00:32:29.760]  我們會不會接納呢?
[00:32:29.760 --> 00:32:31.240]  我們會不會關懷呢?
[00:32:31.240 --> 00:32:35.040]  我們會不會讓這些人留在我們身邊呢?
[00:32:35.040 --> 00:32:37.040]  會不會讓他們留在我們身邊呢?
[00:32:37.040 --> 00:32:39.560]  無論是一個無家者也好
[00:32:39.560 --> 00:32:42.240]  或者是一個跟你意見不合的人也好
[00:32:42.240 --> 00:32:43.360]  因為剛才我都講過
[00:32:43.360 --> 00:32:44.760]  跟你一個人意見不合
[00:32:44.760 --> 00:32:48.240]  可能他就是帶給你另一些的看法
[00:32:48.240 --> 00:32:52.040]  讓我會覺得原來我真的看漏了一些東西
[00:32:52.040 --> 00:32:55.960]  或者我真的沒有想到這一點
[00:32:55.960 --> 00:32:58.520]  會不會其實對你來說都是一個幫助呢?
[00:32:58.520 --> 00:33:01.040]  或者這些無家者出現的時候
[00:33:01.040 --> 00:33:04.920]  我才知道原來我的憐憫是不夠的
[00:33:04.920 --> 00:33:07.720]  即是大家都很好的
[00:33:07.720 --> 00:33:11.440]  大家都握手擁抱
[00:33:11.440 --> 00:33:13.720]  但是當這些無家者出現的時候
[00:33:13.720 --> 00:33:17.000]  我才知道原來我的愛心不夠
[00:33:17.000 --> 00:33:20.880]  會不會到時你才知道呢?
[00:33:20.880 --> 00:33:22.480]  所以可以就是
[00:33:22.480 --> 00:33:24.680]  原來這些人的出現
[00:33:24.680 --> 00:33:30.160]  就是試試我們可不可以學習到去關顧
[00:33:30.160 --> 00:33:31.760]  接著二十五節就是說
[00:33:31.760 --> 00:33:34.160]  免得我們身上分門別類
[00:33:34.160 --> 00:33:36.880]  我覺得新漢語本來就譯得很好
[00:33:36.880 --> 00:33:37.560]  就是說
[00:33:37.560 --> 00:33:39.480]  好讓身體不會有分裂的事
[00:33:39.480 --> 00:33:45.680]  說它很白這樣去講出來
[00:33:45.680 --> 00:33:47.280]  那二十六、二十七節也是
[00:33:47.280 --> 00:33:51.040]  就是說我們要肢體一起受苦
[00:33:51.040 --> 00:33:53.760]  即是一個肢體受苦我們要一起受苦
[00:33:53.760 --> 00:33:55.080]  一個肢體得榮耀
[00:33:55.080 --> 00:33:56.840]  我們都會一起去榮耀
[00:33:56.840 --> 00:33:58.280]  一起去快樂
[00:33:58.280 --> 00:34:00.880]  令到我們整個身體都得榮耀
[00:34:00.880 --> 00:34:03.880]  即是整個教會基督一起得榮耀
[00:34:03.880 --> 00:34:07.800]  接著二十八至三十節其實就是說
[00:34:07.800 --> 00:34:12.160]  本來一直都是用人體去講一個例子
[00:34:12.160 --> 00:34:13.480]  它現在說實在了
[00:34:13.480 --> 00:34:15.040]  就是教會裏面是怎樣
[00:34:15.040 --> 00:34:19.520]  即是可能有使徒有先知有不同的因似服事
[00:34:19.520 --> 00:34:23.480]  但亦都有些是有方言有醫治
[00:34:23.480 --> 00:34:24.840]  但它都會講回
[00:34:24.840 --> 00:34:28.320]  即是其實臨前的十四章都會講回
[00:34:28.320 --> 00:34:30.680]  有些因似就是互相造就的
[00:34:30.680 --> 00:34:33.640]  有些因似可以造就到個人的
[00:34:33.640 --> 00:34:38.280]  其實我們兩樣都需要的
[00:34:38.280 --> 00:34:40.320]  接著最後一個部分就是
[00:34:40.320 --> 00:34:44.440]  我們要切切地求更大的因似
[00:34:44.440 --> 00:34:46.880]  甚麼是更大的因似
[00:34:46.880 --> 00:34:47.920]  接著寶來就說
[00:34:47.920 --> 00:34:52.520]  我現在就把最妙的道指示你了
[00:34:52.520 --> 00:34:56.000]  接著就是十三章一至三節
[00:34:56.000 --> 00:34:57.960]  就是講到有些人可能很厲害
[00:34:57.960 --> 00:35:00.000]  說可以說萬人的方言
[00:35:00.000 --> 00:35:01.360]  天使的說話
[00:35:01.360 --> 00:35:02.400]  有些人就是怎樣呢
[00:35:02.400 --> 00:35:04.160]  可以先知講道
[00:35:04.160 --> 00:35:05.920]  又知道各樣的奧秘
[00:35:05.920 --> 00:35:08.240]  或者有些人可以周濟窮人
[00:35:08.240 --> 00:35:10.880]  又可以捨己
[00:35:10.880 --> 00:35:16.480]  但他們缺少些甚麼就不行
[00:35:16.480 --> 00:35:17.720]  如果沒有愛
[00:35:17.720 --> 00:35:19.040]  三節都可以講
[00:35:19.040 --> 00:35:20.920]  卻沒有愛
[00:35:20.920 --> 00:35:22.080]  那又怎樣
[00:35:22.080 --> 00:35:23.280]  那就會沒有用
[00:35:23.280 --> 00:35:24.640]  就好像第一節
[00:35:24.640 --> 00:35:26.800]  只是可以發出聲響
[00:35:26.800 --> 00:35:27.920]  或者沒有價值
[00:35:27.920 --> 00:35:30.400]  或者是沒有得益處
[00:35:30.400 --> 00:35:33.160]  但十二章七節就告訴我們
[00:35:33.160 --> 00:35:35.160]  聖靈顯在個人身上
[00:35:35.160 --> 00:35:36.680]  是叫人得益處的
[00:35:36.680 --> 00:35:39.880]  即是聖靈給我們有不同的因似的時候
[00:35:39.880 --> 00:35:42.240]  就是為了去幫助各人
[00:35:42.240 --> 00:35:44.520]  互相幫助
[00:35:44.520 --> 00:35:46.640]  原來愛是很重要的
[00:35:46.640 --> 00:35:49.040]  所以甚麼是最大的因似
[00:35:49.040 --> 00:35:50.760]  求那更大的因似是甚麼
[00:35:50.760 --> 00:35:51.960]  就是愛
[00:35:51.960 --> 00:35:54.240]  所以十三章十三節就是說
[00:35:54.240 --> 00:35:59.560]  信仰愛中最大的就是愛
[00:35:59.560 --> 00:36:03.960]  那我們還會不會一言堂地去說話呢
[00:36:03.960 --> 00:36:05.080]  因為好像這幅圖
[00:36:05.080 --> 00:36:06.520]  我之前都講過
[00:36:06.520 --> 00:36:09.400]  有不同顏色不同性格的公仔
[00:36:09.400 --> 00:36:13.000]  但每個都想去做那個控制者
[00:36:13.000 --> 00:36:15.240]  控制那個機器
[00:36:15.240 --> 00:36:18.160]  我們會不會都好像我們自己那樣
[00:36:18.160 --> 00:36:21.040]  我都想大家聽我說
[00:36:21.040 --> 00:36:23.080]  成為一個一言堂
[00:36:23.080 --> 00:36:27.280]  還是我們會囚禁他們呢
[00:36:27.280 --> 00:36:29.960]  一些跟自己意見反對的人
[00:36:29.960 --> 00:36:31.240]  但今天講甚麼
[00:36:31.240 --> 00:36:32.680]  讓我留在你身邊
[00:36:32.680 --> 00:36:36.000]  就是要給一些跟我們意見不同的人
[00:36:36.000 --> 00:36:37.200]  都會一起
[00:36:37.200 --> 00:36:40.480]  讓我們可以共融
[00:36:40.480 --> 00:36:42.440]  我們會不會真的互信合一
[00:36:42.440 --> 00:36:44.000]  共建神家呢
[00:36:44.000 --> 00:36:46.240]  這個不是下年的對聯
[00:36:46.240 --> 00:36:48.640]  這個我只是作的
[00:36:48.640 --> 00:36:50.120]  我們要共融
[00:36:50.120 --> 00:36:52.560]  我們會不會真的達成一個共識
[00:36:52.560 --> 00:36:54.440]  去達至雙贏呢
[00:36:54.440 --> 00:36:56.160]  還是會囚禁
[00:36:56.160 --> 00:36:59.680]  跟一些反對者的聲音呢
[00:36:59.680 --> 00:37:02.920]  好 去到總結我們的部分
[00:37:02.920 --> 00:37:07.720]  就是我們為甚麼用身體去講
[00:37:07.720 --> 00:37:09.120]  其實保羅就是說
[00:37:09.120 --> 00:37:10.680]  其實就是基督
[00:37:10.680 --> 00:37:13.000]  這個身體就是基督去合一
[00:37:13.000 --> 00:37:15.880]  亦都講回我們不同的肢體
[00:37:15.880 --> 00:37:18.160]  有不同的差異
[00:37:18.160 --> 00:37:20.680]  但我們是彼此依存的
[00:37:20.680 --> 00:37:24.880]  最後講回就是要去愛才是最大
[00:37:24.880 --> 00:37:28.440]  其實保羅這次用身體去做一個比喻
[00:37:28.440 --> 00:37:30.440]  就是告訴我們
[00:37:30.440 --> 00:37:33.080]  每一個屬靈恩賜雖然不同
[00:37:33.080 --> 00:37:37.200]  但其實在我們教會裏面都需要
[00:37:37.200 --> 00:37:39.520]  無論你是大羅斯 細羅斯都需要
[00:37:39.520 --> 00:37:43.160]  所以我們是要彼此去尊重
[00:37:43.160 --> 00:37:45.560]  但如果我們彼此去輕視
[00:37:45.560 --> 00:37:47.720]  就可能會帶來分裂
[00:37:47.720 --> 00:37:49.800]  今天就講了一樣很重要的東西
[00:37:49.800 --> 00:37:52.520]  就是合一
[00:37:52.520 --> 00:37:53.720]  即是統一與多元
[00:37:53.720 --> 00:37:55.560]  所以我們合一是怎樣
[00:37:55.560 --> 00:37:57.360]  裏面有多元性在當中
[00:37:57.360 --> 00:37:59.360]  我們要接受我們有不同的人
[00:37:59.360 --> 00:38:02.920]  有不同的性格 有不同的意見
[00:38:02.920 --> 00:38:05.720]  但最後我想再講多一次
[00:38:05.720 --> 00:38:09.160]  臨前十三章八節都會提醒我們
[00:38:09.160 --> 00:38:10.760]  恩賜是暫時的
[00:38:10.760 --> 00:38:12.880]  但愛是永不止息
[00:38:12.880 --> 00:38:14.520]  無論我們的恩賜是甚麼
[00:38:14.520 --> 00:38:15.760]  其實都是
[00:38:15.760 --> 00:38:17.480]  可能都是很短暫
[00:38:17.480 --> 00:38:20.280]  但愛就是永不止息
[00:38:20.280 --> 00:38:22.600]  我們一起祈禱
[00:38:22.600 --> 00:38:24.720]  親愛的主耶穌
[00:38:24.720 --> 00:38:27.960]  求祢給我們有天國的價值觀
[00:38:27.960 --> 00:38:30.440]  有天國的目光
[00:38:30.440 --> 00:38:33.080]  讓我們有天國的智慧
