
[00:00:00.000 --> 00:00:02.960]  好,我們讀一節聖經,在這個
[00:17:39.800 --> 00:17:41.840]  全聖經最短的禱告四個字
[00:17:41.840 --> 00:17:44.040]  抓救我
[00:17:44.040 --> 00:17:45.720]  全聖經最短的禱告
[00:17:45.720 --> 00:17:47.840]  也是最有功效的禱告
[00:17:47.840 --> 00:17:48.400]  為什麼
[00:17:48.400 --> 00:17:52.160]  因為他的心緊緊抓住神了
[00:17:52.160 --> 00:17:55.680]  聽起來今天如果你面對在生活上的難處
[00:17:55.680 --> 00:17:57.520]  淋漓的枯乾
[00:17:57.520 --> 00:18:01.760]  生活上的軟弱四縫的無力
[00:18:01.760 --> 00:18:04.480]  你要回過頭來緊緊的抓住神
[00:18:04.480 --> 00:18:07.400]  我讓我教你最簡單的
[00:18:07.400 --> 00:18:10.240]  兩個抓住神的禱告
[00:18:10.240 --> 00:18:13.040]  最簡單的兩個禱告
[00:18:13.040 --> 00:18:14.680]  第一個禱告
[00:18:14.680 --> 00:18:16.480]  主啊求祢紀念我
[00:18:16.480 --> 00:18:17.960]  跟我的大聲來講來
[00:18:17.960 --> 00:18:19.640]  主啊求祢紀念我
[00:18:19.640 --> 00:18:20.520]  再一次來
[00:18:20.520 --> 00:18:24.040]  主啊求祢紀念我
[00:18:24.040 --> 00:18:26.400]  這會是你最有功效
[00:18:26.400 --> 00:18:29.560]  最簡單抓住神的禱告
[00:18:29.560 --> 00:18:29.880]  為什麼
[00:18:29.880 --> 00:18:32.400]  因為神一定要垂聽你這個禱告
[00:18:32.400 --> 00:18:33.840]  為什麼神要垂聽你的禱告
[00:18:33.840 --> 00:18:36.160]  因為你是祂的兒女
[00:18:36.160 --> 00:18:39.320]  神不能夠不垂聽你的禱告
[00:18:39.320 --> 00:18:41.160]  你是祂的兒女
[00:18:41.160 --> 00:18:43.320]  祂永遠不會忘記你
[00:18:43.320 --> 00:18:44.200]  聖經不是這樣講嗎
[00:18:44.200 --> 00:18:45.720]  主不是這樣說嗎
[00:18:45.720 --> 00:18:49.320]  豈有父母忘記自己兒女
[00:18:49.320 --> 00:18:53.040]  就算有這種糊塗媽媽忘記自己兒女
[00:18:53.040 --> 00:18:55.960]  神說我也永遠不忘記你
[00:18:55.960 --> 00:18:57.320]  只要你是神的兒女
[00:18:57.320 --> 00:18:59.840]  神永遠紀念你
[00:18:59.840 --> 00:19:02.320]  無論你今天的光景多麼軟弱
[00:19:02.320 --> 00:19:03.960]  你離神多麼遙遠
[00:19:03.960 --> 00:19:05.040]  我告訴你這個禱告
[00:19:05.040 --> 00:19:07.240]  你永遠的主啊求祢紀念我
[00:19:07.240 --> 00:19:09.200]  你一做這個禱告神不能夠垂聽
[00:19:09.200 --> 00:19:11.560]  因為你是祂的兒女
[00:19:11.560 --> 00:19:13.680]  祂永遠不會離棄你
[00:19:13.680 --> 00:19:15.680]  祂一定要紀念你
[00:19:15.680 --> 00:19:17.040]  Amen
[00:19:17.040 --> 00:19:20.360]  第二個最有功效的禱告
[00:19:20.360 --> 00:19:22.000]  主啊求祢幫助我
[00:19:22.000 --> 00:19:23.240]  各位大聲來說
[00:19:23.240 --> 00:19:26.960]  主啊求祢幫助我
[00:19:26.960 --> 00:19:29.840]  因為你今天真的需要幫助
[00:19:29.840 --> 00:19:31.080]  Amen
[00:19:31.080 --> 00:19:34.080]  你靠著自己沒有辦法
[00:19:34.080 --> 00:19:36.280]  你需要神的幫助
[00:19:36.280 --> 00:19:39.560]  你要主啊求祢幫助我
[00:19:39.560 --> 00:19:40.840]  聖經告訴我們的神
[00:19:40.840 --> 00:19:44.000]  是一個樂意幫助我們的神
[00:19:44.000 --> 00:19:45.160]  聖經形容我們的神
[00:19:45.160 --> 00:19:48.080]  是一個用笑臉幫助我們的神
[00:19:48.080 --> 00:19:49.040]  我好喜歡這個
[00:19:49.040 --> 00:19:50.520]  用笑臉幫助
[00:19:50.520 --> 00:19:51.760]  什麼意思
[00:19:51.760 --> 00:19:52.800]  笑臉代表什麼
[00:19:52.800 --> 00:19:54.400]  笑臉代表兩件事情
[00:19:54.400 --> 00:19:57.200]  第一個代表祂樂意嘛
[00:19:57.200 --> 00:19:58.880]  笑臉代表樂意
[00:19:58.880 --> 00:20:00.280]  一點沒有勉強
[00:20:00.280 --> 00:20:01.760]  神一點不會嫌我
[00:20:01.760 --> 00:20:02.600]  又來了
[00:20:02.600 --> 00:20:04.360]  煩死了
[00:20:04.360 --> 00:20:06.000]  神不會
[00:20:06.000 --> 00:20:07.320]  神不會厭煩
[00:20:07.320 --> 00:20:09.240]  神很樂意
[00:20:09.240 --> 00:20:10.840]  我常常形容給你
[00:20:10.840 --> 00:20:13.320]  神的心就像我們這樣
[00:20:13.320 --> 00:20:14.960]  我們兒女都長大的
[00:20:14.960 --> 00:20:17.000]  都離開家的
[00:20:17.000 --> 00:20:19.600]  你做這種父母你就明白
[00:20:19.600 --> 00:20:22.640]  你的兒女離開家就很少再
[00:20:22.640 --> 00:20:24.840]  contact你的
[00:20:24.840 --> 00:20:26.360]  偶爾打個電話
[00:20:26.360 --> 00:20:27.360]  你很想他
[00:20:27.360 --> 00:20:28.480]  什麼時候你的兒女說
[00:20:28.480 --> 00:20:29.960]  Daddy I need your help
[00:20:29.960 --> 00:20:30.680]  我需要人幫助
[00:20:30.680 --> 00:20:31.720]  你的反應會怎麼樣
[00:20:31.720 --> 00:20:33.400]  你說少來了不要了
[00:20:33.400 --> 00:20:34.320]  你會這樣
[00:20:34.320 --> 00:20:35.280]  不會
[00:20:35.280 --> 00:20:37.760]  你的兒女雖然很少contact你
[00:20:37.760 --> 00:20:38.960]  可是Daddy I need help
[00:20:38.960 --> 00:20:40.200]  你會怎麼樣
[00:20:40.200 --> 00:20:42.360]  Oh I love to
[00:20:42.360 --> 00:20:43.760]  願意
[00:20:43.760 --> 00:20:46.000]  怎麼樣都願意
[00:20:46.000 --> 00:20:47.480]  巴不得你來求我
[00:20:47.480 --> 00:20:50.400]  巴不得come come come
[00:20:50.400 --> 00:20:51.160]  你是不是這樣呢
[00:20:51.160 --> 00:20:52.200]  你是不是這樣的父母
[00:20:52.200 --> 00:20:53.600]  當然是
[00:20:53.600 --> 00:20:54.360]  如果我們是這樣
[00:20:54.360 --> 00:20:56.920]  我們的父神天父不是這樣嗎
[00:20:56.920 --> 00:20:58.200]  巴不得我們
[00:20:58.200 --> 00:21:01.080]  他樂意來幫助我們
[00:21:01.080 --> 00:21:02.920]  Hallelujah Amen
[00:21:02.920 --> 00:21:03.760]  不但他樂意
[00:21:03.760 --> 00:21:04.960]  而且他也能夠
[00:21:04.960 --> 00:21:07.760]  笑臉代表能夠
[00:21:07.760 --> 00:21:09.360]  你今天去尋求人幫助
[00:21:09.360 --> 00:21:11.120]  你不會找一個愁眉苦臉的人
[00:21:11.120 --> 00:21:12.040]  自己都幫不了
[00:21:12.040 --> 00:21:13.040]  還幫我
[00:21:13.040 --> 00:21:14.040]  不會嘛
[00:21:14.040 --> 00:21:15.160]  你只要笑臉
[00:21:15.160 --> 00:21:16.600]  表示很能夠
[00:21:16.600 --> 00:21:17.840]  是能夠幫助
[00:21:17.840 --> 00:21:18.680]  Hallelujah
[00:21:18.680 --> 00:21:19.560]  今天我們的神
[00:21:19.560 --> 00:21:21.680]  不但樂意幫助我們
[00:21:21.680 --> 00:21:23.320]  他也能夠幫助我們
[00:21:23.320 --> 00:21:23.720]  我告訴你
[00:21:23.720 --> 00:21:25.440]  今天我們真的需要謙卑
[00:21:25.440 --> 00:21:26.920]  來到神的面前
[00:21:26.920 --> 00:21:29.480]  當你在各樣軟弱難處的時候
[00:21:29.480 --> 00:21:30.920]  你就向神來呼救
[00:21:30.920 --> 00:21:33.280]  主啊求祢紀念我
[00:21:33.280 --> 00:21:35.960]  主啊求祢幫助我
[00:21:35.960 --> 00:21:37.560]  當你做這兩個禱告的時候
[00:21:37.560 --> 00:21:41.320]  其實代表你謙卑在神面前
[00:21:41.320 --> 00:21:44.360]  聖經上說神賜恩給什麼人呢
[00:21:44.360 --> 00:21:45.880]  謙卑的人
[00:21:45.880 --> 00:21:48.040]  可是阻擋怎麼樣的人呢
[00:21:48.040 --> 00:21:49.880]  驕傲的人
[00:21:49.880 --> 00:21:51.560]  當你不肯祈求的時候
[00:21:51.560 --> 00:21:53.280]  你心中驕傲
[00:21:53.280 --> 00:21:55.120]  一旦你謙卑下來的時候
[00:21:55.120 --> 00:21:55.960]  我告訴你
[00:21:55.960 --> 00:21:58.240]  神要垂聽你的禱告
[00:21:58.240 --> 00:21:59.120]  Amen
[00:21:59.120 --> 00:22:01.160]  你若是藏在神的話語裡面
[00:22:01.160 --> 00:22:02.560]  藏在禱告裡面
[00:22:02.560 --> 00:22:04.920]  你是藏在主的裡面嘛
[00:22:04.920 --> 00:22:09.000]  你就能經歷神所應許的恩典了
[00:22:09.000 --> 00:22:09.880]  Amen
[00:22:09.880 --> 00:22:11.840]  最後第三我們看要信心堅固
[00:22:11.840 --> 00:22:14.880]  跟你們說要信心堅固
[00:22:14.880 --> 00:22:18.280]  信心怎麼樣才能夠堅固呢
[00:22:18.280 --> 00:22:23.680]  信心必須是建立在神應許的根基上
[00:22:23.680 --> 00:22:24.760]  今天我們所信的神
[00:22:24.760 --> 00:22:27.560]  就是一位信實的神
[00:22:27.560 --> 00:22:29.080]  意思就是
[00:22:29.080 --> 00:22:30.680]  祂所應許的
[00:22:30.680 --> 00:22:32.760]  祂必定成就
[00:22:32.760 --> 00:22:34.920]  所以如果我們今天將我們的信心
[00:22:34.920 --> 00:22:38.360]  建立在神所給我們的應許上
[00:22:38.360 --> 00:22:39.920]  那麼這個神的應許
[00:22:39.920 --> 00:22:45.040]  就會因為我們的信心成就在我們身上了
[00:22:45.040 --> 00:22:47.400]  就你們特別是今年
[00:22:47.400 --> 00:22:48.280]  我們講過很多次
[00:22:48.280 --> 00:22:53.280]  今年我們相信神是帶領我們進入一個新的季節裡面
[00:22:53.280 --> 00:22:55.280]  在這個新的季節裡面
[00:22:55.280 --> 00:22:58.040]  神要賜下一個新的恩綱
[00:22:58.040 --> 00:23:00.480]  在一個新的擴張季節裡面
[00:23:00.480 --> 00:23:02.400]  神要賜給我們新的恩綱
[00:23:02.400 --> 00:23:04.120]  那是一個擴張的恩綱
[00:23:04.120 --> 00:23:06.680]  也是一個升等的恩綱
[00:23:06.680 --> 00:23:07.840]  是個double portion
[00:23:07.840 --> 00:23:11.760]  我說是擴張也是升等的恩綱
[00:23:11.760 --> 00:23:16.560]  神要帶領我們進入那過去我們所不能夠進入的領域
[00:23:16.560 --> 00:23:18.280]  神要給我們鑰匙
[00:23:18.280 --> 00:23:22.360]  讓我們能夠打開過去我們沒有辦法打開的門
[00:23:22.360 --> 00:23:26.200]  神要帶領我們去做那些過去我們所不能做到的事情
[00:23:26.200 --> 00:23:27.840]  在這新的季節裡面
[00:23:27.840 --> 00:23:30.640]  神賜下新鮮的恩綱在我們生命當中
[00:23:30.640 --> 00:23:31.760]  Amen
[00:23:31.760 --> 00:23:34.400]  既然神如此應許我們
[00:23:34.400 --> 00:23:40.720]  我告訴你我們就必須要在擴張的季節中開始行動
[00:23:40.720 --> 00:23:43.680]  一方面我們要相信神的應許
[00:23:43.680 --> 00:23:49.840]  但另一方面我們要在這樣一個新的季節當中努力開始撒種
[00:23:49.840 --> 00:23:52.760]  然後我們才能夠有所收成
[00:23:52.760 --> 00:23:53.800]  Amen
[00:23:53.800 --> 00:23:56.560]  你知道很多時候我們常常在神的面前
[00:23:56.560 --> 00:23:59.600]  雖然我們擁有神的應許了
[00:23:59.600 --> 00:24:04.920]  但一旦我們面對現實環境的艱難的時候
[00:24:04.920 --> 00:24:08.440]  我們的心就會充滿了疑惑不是嗎
[00:24:08.440 --> 00:24:13.640]  我們總覺得這個應許可能不是給我的
[00:24:13.640 --> 00:24:18.640]  就好像你還記得我們Shakina Glory在建電工程開始的時候
[00:24:18.640 --> 00:24:20.800]  你還記得我們就在宣告一件事
[00:24:20.800 --> 00:24:25.800]  Shakina Glory突破的恩綱要降臨在我們身上
[00:24:25.800 --> 00:24:32.960]  你還記得在剛開始有很多人也不以為這個恩綱是給他的
[00:24:32.960 --> 00:24:36.720]  很多人覺得這只是少數人這不是給我們
[00:24:36.720 --> 00:24:39.280]  可是事實上從那時候到現在
[00:24:39.280 --> 00:24:41.800]  多少弟兄姐妹一個一個做見證
[00:24:41.800 --> 00:24:44.200]  多少的見證在我們中間
[00:24:44.200 --> 00:24:47.080]  見到神突破的恩典果然臨到在他們身上
[00:24:47.080 --> 00:24:48.280]  Amen
[00:24:48.280 --> 00:24:54.200]  同樣今天你要用堅定的信心來相信神的應許
[00:24:54.200 --> 00:24:57.480]  你就能經歷神擴張的恩典
[00:24:57.480 --> 00:24:58.880]  Amen
[00:24:58.880 --> 00:25:03.320]  前一陣子讀一篇文章很有意思
[00:25:03.320 --> 00:25:05.480]  那個題目的名字是
[00:25:05.480 --> 00:25:08.960]  You Owe Yourself a Miracle
[00:25:08.960 --> 00:25:12.880]  你欠你自己一份神蹟
[00:25:12.880 --> 00:25:14.720]  什麼意思
[00:25:14.720 --> 00:25:18.280]  因為很多時候在我們人生的道路上
[00:25:18.280 --> 00:25:21.520]  多少時候因為我們自己的懷疑
[00:25:21.520 --> 00:25:23.520]  我們的恐懼
[00:25:23.520 --> 00:25:27.120]  以至於我們沒有抓住神的應許
[00:25:27.120 --> 00:25:30.880]  我們也不敢相信神的帶領
[00:25:30.880 --> 00:25:35.480]  以至於我們就錯失了神的神蹟
[00:25:35.480 --> 00:25:38.920]  多少時候我們之所以不能夠經歷神的作為
[00:25:38.920 --> 00:25:40.840]  不是因為別人
[00:25:40.840 --> 00:25:43.240]  也不是因為環境
[00:25:43.240 --> 00:25:48.280]  只是因為我們沒有信心去領受
[00:25:48.280 --> 00:25:50.920]  從這個角度來想
[00:25:50.920 --> 00:25:55.520]  我們真的欠我們自己一份神蹟不是嗎
[00:25:55.520 --> 00:25:57.080]  弟兄姊你可知道
[00:25:57.080 --> 00:26:00.240]  今天你是有一個愛你的神
[00:26:00.240 --> 00:26:03.920]  而祂在你的生命當中是有一個得勝的計畫的
[00:26:03.920 --> 00:26:05.280]  Amen
[00:26:05.280 --> 00:26:09.120]  想想看耶穌為你付了這麼大的代價
[00:26:09.120 --> 00:26:13.080]  離開天上的榮華來到這個世界
[00:26:13.080 --> 00:26:16.400]  為我們死在死角第三天從死裡復活
[00:26:16.400 --> 00:26:20.720]  耶穌付上這麼大的代價是為什麼
[00:26:20.720 --> 00:26:23.440]  難道是為了叫你失敗嗎
[00:26:23.440 --> 00:26:25.480]  No絕對不是
[00:26:25.480 --> 00:26:29.960]  耶穌付上這麼大的代價是要叫你得勝
[00:26:29.960 --> 00:26:31.200]  Amen
[00:26:31.200 --> 00:26:34.920]  仇敵雖然用盡千方百計
[00:26:34.920 --> 00:26:39.040]  要你以為你不在神的得勝計畫之內
[00:26:39.040 --> 00:26:40.560]  我再次說
[00:26:40.560 --> 00:26:42.800]  仇敵最大的詭計
[00:26:42.800 --> 00:26:46.520]  就是千方百計要你以為
[00:26:46.520 --> 00:26:50.160]  你不在神得勝的計畫之中
[00:26:50.160 --> 00:26:53.920]  但事實上耶穌已經為你死了
[00:26:53.920 --> 00:26:55.520]  Hello
[00:26:55.520 --> 00:26:59.120]  我再說耶穌已經為你死了
[00:26:59.120 --> 00:27:01.920]  耶穌為你從死裡復活了
[00:27:01.920 --> 00:27:05.400]  如今間的聖靈住在你我的裡面
[00:27:05.400 --> 00:27:11.640]  聖靈告訴我們祂住在我們裡面比祂在世界上更大
[00:27:11.640 --> 00:27:15.600]  所以不要讓魔鬼撒旦再來欺騙你
[00:27:15.600 --> 00:27:20.400]  神已經為你的生命預備神蹟了
[00:27:20.400 --> 00:27:24.880]  你要再一次憑你的信心啟動
[00:27:24.880 --> 00:27:28.840]  我告訴你這個神蹟是要用信心來啟動的
[00:27:28.840 --> 00:27:33.840]  你不要憑信心來啟動神所為你預備的神蹟
[00:27:33.840 --> 00:27:35.560]  第二點我告訴你
[00:27:35.560 --> 00:27:41.880]  神蹟永遠是發生在你相信的那一剎那
[00:27:41.880 --> 00:27:49.640]  我再次說神蹟永遠是發生在你相信的那一剎那
[00:27:49.640 --> 00:27:53.120]  在約翰福音第四章裡面講了一個故事
[00:27:53.120 --> 00:27:56.000]  在加百隆有一個大臣
[00:27:56.000 --> 00:27:59.560]  他的兒子患病很嚴重
[00:27:59.560 --> 00:28:04.160]  他就到迦拿去尋找耶穌
[00:28:04.160 --> 00:28:07.640]  希望耶穌到他的加百隆的家裡面
[00:28:07.640 --> 00:28:11.240]  去為他兒子禱告醫治他
[00:28:11.240 --> 00:28:16.080]  結果耶穌並沒有按照他所期待的
[00:28:16.080 --> 00:28:19.800]  去到他家裡面去醫治他兒子
[00:28:19.800 --> 00:28:21.800]  耶穌怎麼做呢
[00:28:21.800 --> 00:28:24.200]  約翰福音第四章五十節
[00:28:24.200 --> 00:28:26.560]  耶穌只對他說了一句話
[00:28:26.560 --> 00:28:28.840]  耶穌對他說回去吧
[00:28:28.840 --> 00:28:31.960]  你的兒子活了
[00:28:31.960 --> 00:28:33.360]  我請問你
[00:28:33.360 --> 00:28:35.720]  如果是那位大臣
[00:28:35.720 --> 00:28:39.400]  你期待著耶穌到你家裡面
[00:28:39.400 --> 00:28:41.120]  為你的兒子禱告
[00:28:41.120 --> 00:28:42.600]  結果耶穌沒去
[00:28:42.600 --> 00:28:44.560]  也不想去
[00:28:44.560 --> 00:28:45.680]  耶穌說你回去吧
[00:28:45.680 --> 00:28:47.280]  兒子活了
[00:28:47.280 --> 00:28:48.840]  你在那你要怎麼樣
[00:28:48.840 --> 00:28:50.440]  你要繼續求呢
[00:28:50.440 --> 00:28:51.560]  還是要回去呢
[00:28:51.560 --> 00:28:53.960]  你到底走不走
[00:28:53.960 --> 00:28:55.440]  你會不會走
[00:28:55.440 --> 00:28:56.320]  你走不走
[00:28:56.320 --> 00:28:58.040]  耶穌說嗯
[00:28:58.040 --> 00:28:59.360]  真的嗎
[00:28:59.360 --> 00:29:02.480]  你要幹什麼我請問你
[00:29:02.480 --> 00:29:03.640]  可是那個人怎麼樣
[00:29:03.640 --> 00:29:04.800]  這個人說什麼
[00:29:04.800 --> 00:29:05.960]  那個人說什麼
[00:29:05.960 --> 00:29:09.360]  信耶穌所說的話
[00:29:09.360 --> 00:29:11.360]  就回去了
[00:29:11.360 --> 00:29:13.760]  後面的經文就告訴我們說
[00:29:13.760 --> 00:29:15.040]  當他一回去
[00:29:15.040 --> 00:29:17.360]  他兒子真的活了
[00:29:17.360 --> 00:29:19.920]  問題是什麼時候活的呢
[00:29:19.920 --> 00:29:23.440]  就是在耶穌說這句話的時候
[00:29:23.440 --> 00:29:26.920]  就是在他相信那一剎那
[00:29:26.920 --> 00:29:28.160]  Hallelujah
[00:29:28.160 --> 00:29:33.000]  神蹟永遠發生在相信的那一剎那
[00:29:33.000 --> 00:29:34.200]  在四福音當中
[00:29:34.200 --> 00:29:37.600]  多少次耶穌對那些被醫治的人說
[00:29:37.600 --> 00:29:41.320]  因著你的信心救了你
[00:29:41.320 --> 00:29:42.840]  信心太重要了
[00:29:42.840 --> 00:29:44.280]  多少次後
[00:29:44.280 --> 00:29:47.000]  我們之所以無法經歷神的作為
[00:29:47.000 --> 00:29:51.040]  就是因為我們沒有信心去承受
[00:29:51.040 --> 00:29:53.600]  所以求主幫助我們再一次
[00:29:53.600 --> 00:29:56.360]  堅定你的信心來信靠神
[00:29:56.360 --> 00:30:01.200]  因為你真的欠你自己一份神蹟
[00:30:01.200 --> 00:30:02.560]  Amen
[00:30:02.560 --> 00:30:04.040]  Hallelujah
[00:30:04.040 --> 00:30:05.960]  今天我們的神
[00:30:05.960 --> 00:30:09.040]  最樂意賜下恩典的神
[00:30:09.040 --> 00:30:10.320]  祂不但樂意賜下恩典
[00:30:10.320 --> 00:30:14.160]  祂也能夠賜下恩典
[00:30:14.160 --> 00:30:15.880]  在這擴張的季節當中
[00:30:15.880 --> 00:30:17.800]  求主讓我們憑著信心
[00:30:17.800 --> 00:30:20.160]  再次抓住神的應許
[00:30:20.160 --> 00:30:23.480]  不要讓疑惑來掌權
[00:30:23.480 --> 00:30:25.720]  全心全意抓住神的應許
[00:30:25.720 --> 00:30:27.440]  相信神
[00:30:27.440 --> 00:30:30.160]  選擇來相信神的工作
[00:30:30.160 --> 00:30:33.120]  每天生活當中順從神的帶領
[00:30:33.120 --> 00:30:36.360]  那麼神所應許擴張的恩典
[00:30:36.360 --> 00:30:39.080]  必然成就在你生命當中
[00:30:39.080 --> 00:30:39.560]  Amen
[00:30:39.560 --> 00:30:41.880]  我們一起禱告
[00:30:41.880 --> 00:30:43.000]  親愛的主我們再次來到
[00:30:43.000 --> 00:30:44.640]  我們獻上我們的感謝與讚美
[00:30:44.640 --> 00:30:45.760]  謝謝你
[00:30:45.760 --> 00:30:48.120]  這是一個新的季節來到
[00:30:48.120 --> 00:30:51.800]  擴張的恩典要降臨在我們中間
[00:30:51.800 --> 00:30:53.680]  再次幫助每位弟兄姊妹
[00:30:53.680 --> 00:30:57.120]  讓我們真的憑信心來領受
[00:30:57.120 --> 00:31:01.120]  在我們生命當中不再讓疑惑來掌權
[00:31:01.120 --> 00:31:03.920]  讓耶穌基督來掌權
[00:31:03.920 --> 00:31:06.120]  讓我們選擇跟從祢
[00:31:06.120 --> 00:31:08.560]  相信祢的帶領
[00:31:08.560 --> 00:31:11.240]  也讓我們在生活的每一個領域當中
[00:31:11.240 --> 00:31:14.640]  能夠經歷到祢突破的恩典的作為
[00:31:14.640 --> 00:31:15.200]  我們謝謝祢
[00:31:15.200 --> 00:31:16.560]  祝福每位弟兄姊妹
[00:31:16.560 --> 00:31:18.680]  在人生每一個關口
[00:31:18.680 --> 00:31:20.440]  甚至在這樣一個關口
[00:31:20.440 --> 00:31:23.360]  我們都經歷祢自己在我們生命當中
[00:31:23.360 --> 00:31:25.000]  帶給我們的擴張
[00:31:25.000 --> 00:31:26.400]  帶給我們的升等
[00:31:26.400 --> 00:31:28.800]  讓我們進入祢應許的恩典當中
[00:31:28.800 --> 00:31:29.280]  謝謝祢
[00:31:29.280 --> 00:31:30.800]  將一切榮耀都歸給祢
[00:31:30.800 --> 00:31:33.400]  感謝禱告奉耶穌的聖名祈求
[00:31:33.400 --> 00:31:35.400]  阿們
