
[00:00:00.000 --> 00:00:02.540]  羅馬書的第 30 章
[00:18:18.400 --> 00:18:20.560]  十八節亦都說
[00:18:20.560 --> 00:18:24.600]  這個橄欖樹不是所有的枝子都被砍下來
[00:18:24.600 --> 00:18:27.080]  有愚民的枝子留在上高
[00:18:27.080 --> 00:18:29.880]  這個又是讓我們看到有愚民
[00:18:29.880 --> 00:18:31.960]  現在去到二十五節
[00:18:31.960 --> 00:18:35.200]  不是所有的以色列人都硬心
[00:18:35.200 --> 00:18:38.120]  只是幾分是硬心
[00:18:38.120 --> 00:18:41.600]  其實羅馬書十一章一至十節
[00:18:41.600 --> 00:18:45.680]  就是說不是全部的以色列人都被神放在一旁
[00:18:45.680 --> 00:18:49.400]  而羅馬書十一章十一至二十五節
[00:18:49.400 --> 00:18:52.520]  說以色列人不是永遠被神放在一旁
[00:18:52.520 --> 00:18:53.680]  去到最後
[00:18:53.680 --> 00:18:57.000]  以色列全家都會得救
[00:18:57.000 --> 00:19:01.320]  你說牧師這些都是新約的經文
[00:19:01.320 --> 00:19:03.960]  舊約有沒有這樣說過
[00:19:03.960 --> 00:19:05.960]  舊約都有這樣說過
[00:19:05.960 --> 00:19:08.320]  在以西結書裏面
[00:19:08.320 --> 00:19:10.720]  以西結書的第二十章
[00:19:10.720 --> 00:19:13.800]  有預言要懲罰以色列人
[00:19:13.800 --> 00:19:18.360]  要帶領他們去到外邦人的曠野來懲罰他們
[00:19:18.360 --> 00:19:21.920]  以西結書的二十章第三十五節
[00:19:21.920 --> 00:19:24.680]  你說為什麼去到外邦人的曠野
[00:19:24.680 --> 00:19:27.120]  當然當他們不服從神
[00:19:27.120 --> 00:19:28.400]  他們毀約
[00:19:28.400 --> 00:19:30.960]  神將他們放逐到外邦
[00:19:30.960 --> 00:19:33.720]  但我相信這裏另外也有一個讓我們看到
[00:19:33.720 --> 00:19:36.920]  就是以色列人和外邦人的關係
[00:19:36.920 --> 00:19:38.840]  要外邦人信了主之後
[00:19:38.840 --> 00:19:41.320]  然後他們才會相信
[00:19:41.320 --> 00:19:42.680]  經文
[00:19:42.680 --> 00:19:45.320]  以西結書的二十章三十七節
[00:19:45.320 --> 00:19:48.440]  說他們要從象下經過
[00:19:48.440 --> 00:19:51.800]  使他們被約驅逐
[00:19:51.800 --> 00:19:53.120]  有沒有看到
[00:19:53.120 --> 00:19:55.120]  再一次與他們立約
[00:19:55.120 --> 00:19:56.920]  歸入神
[00:19:56.920 --> 00:20:00.600]  就是到最後他們全家都會相信
[00:20:00.600 --> 00:20:03.920]  會再一次與神立約
[00:20:03.920 --> 00:20:07.040]  以西結書的二十章第三十八節也說
[00:20:07.040 --> 00:20:12.760]  與他們中間除正叛逆和得罪他的人
[00:20:12.760 --> 00:20:17.720]  就是說不信的人的資子會被砍下來
[00:20:17.720 --> 00:20:21.040]  但首先仍然有愚民會相信
[00:20:21.040 --> 00:20:24.760]  最後原本的資子也會接上去
[00:20:24.760 --> 00:20:29.280]  所以早在以西結書已經有預言
[00:20:29.280 --> 00:20:31.800]  那你說還有沒有
[00:20:31.800 --> 00:20:32.640]  有啊
[00:20:32.640 --> 00:20:35.440]  耶利米書第三十一章
[00:20:35.440 --> 00:20:38.480]  三十一章的三十一節怎說
[00:20:38.480 --> 00:20:39.720]  耶和華說
[00:20:39.720 --> 00:20:41.280]  日子將到
[00:20:41.280 --> 00:20:45.960]  我要與以色列和猶大家另立新約
[00:20:45.960 --> 00:20:48.880]  這節的經文很多時候我們會說
[00:20:48.880 --> 00:20:52.240]  新約是與教會立的
[00:20:52.240 --> 00:20:54.800]  是與我們立的新約
[00:20:54.800 --> 00:20:56.080]  的確是的
[00:20:56.080 --> 00:20:57.800]  但這裏說得很清楚
[00:20:57.800 --> 00:20:59.400]  是與誰立的
[00:20:59.400 --> 00:21:02.960]  以色列家和猶大家
[00:21:02.960 --> 00:21:06.000]  是與以色列立的新約
[00:21:06.000 --> 00:21:09.080]  這個新約不是立在石板上
[00:21:09.080 --> 00:21:13.000]  這個新約是立在他們的心上高
[00:21:13.000 --> 00:21:15.080]  還有一節的經文很有趣
[00:21:15.080 --> 00:21:18.200]  耶利米書的三十一章三十四節
[00:21:18.200 --> 00:21:22.240]  他們從最小的到最大的
[00:21:22.240 --> 00:21:24.520]  都必認識神
[00:21:24.520 --> 00:21:25.360]  有沒有看到
[00:21:25.360 --> 00:21:28.480]  由最小到最大都會認識神
[00:21:28.480 --> 00:21:29.960]  什麼意思
[00:21:29.960 --> 00:21:33.600]  就是以色列全家都會得救
[00:21:33.600 --> 00:21:36.400]  在舊約已經告訴他們
[00:21:36.400 --> 00:21:38.800]  在耶利米書裏面
[00:21:38.800 --> 00:21:43.840]  的確教會亦是阿伯拉罕屬靈的子孫
[00:21:43.840 --> 00:21:46.880]  我們亦會得到這些祝福
[00:21:46.880 --> 00:21:48.600]  但這裏是在說
[00:21:48.600 --> 00:21:50.880]  阿伯拉罕真正的子孫
[00:21:50.880 --> 00:21:52.240]  是在說以色列
[00:21:52.240 --> 00:21:57.440]  到最後他們全家都會得救
[00:21:57.440 --> 00:21:59.560]  亦不單止是舊約
[00:21:59.560 --> 00:22:02.560]  亦不單止是羅馬書的第十一章
[00:22:02.560 --> 00:22:04.400]  有說到這些
[00:22:04.400 --> 00:22:05.760]  還有什麼
[00:22:05.760 --> 00:22:07.880]  有一節很有趣的經文
[00:22:07.880 --> 00:22:11.000]  在《使徒行傳》的第十五章
[00:22:11.000 --> 00:22:13.120]  這節經文很有趣
[00:22:13.120 --> 00:22:16.840]  十五章十四節到十七節
[00:22:16.840 --> 00:22:20.120]  十四節到十七節是有一個首尾的結構
[00:22:20.120 --> 00:22:23.040]  我和大家講過很多次首尾結構
[00:22:23.040 --> 00:22:25.320]  又說像片皮鴨
[00:22:25.320 --> 00:22:27.240]  就是一頭一尾的經文
[00:22:27.240 --> 00:22:29.280]  都是有連帶的關係
[00:22:29.280 --> 00:22:33.320]  然後經文最中心是指著最重要的部份
[00:22:33.320 --> 00:22:36.560]  十四節到十七節就是有一個首尾的結構
[00:22:36.560 --> 00:22:39.200]  一頭一尾有什麼連帶的關係
[00:22:39.200 --> 00:22:40.960]  都講到外邦人
[00:22:40.960 --> 00:22:44.800]  是神明下的
[00:22:44.800 --> 00:22:46.280]  十四節講什麼
[00:22:46.280 --> 00:22:48.040]  神眷顧外邦人
[00:22:48.040 --> 00:22:52.480]  從他們中間選取百姓歸於自己名下
[00:22:52.480 --> 00:22:56.240]  有沒有見到外邦人和神的名下
[00:22:56.240 --> 00:22:57.960]  十七節又講什麼
[00:22:57.960 --> 00:23:02.880]  就是凡稱為我名下的外邦人都尋求主
[00:23:02.880 --> 00:23:05.160]  很明顯這兩節的經文一頭一尾
[00:23:05.160 --> 00:23:07.600]  都是講到外邦人信主
[00:23:07.600 --> 00:23:09.720]  但是有一樣東西很有趣的
[00:23:09.720 --> 00:23:11.200]  如果你在十四節
[00:23:11.200 --> 00:23:14.200]  是那些被神選取的百姓
[00:23:14.200 --> 00:23:15.720]  是神的主權
[00:23:15.720 --> 00:23:17.920]  但是十七節講什麼
[00:23:17.920 --> 00:23:20.760]  是尋求主的外邦人
[00:23:20.760 --> 00:23:24.120]  有沒有見到神的主權和人的責任
[00:23:24.120 --> 00:23:25.800]  又一次給我們見到
[00:23:25.800 --> 00:23:28.840]  在聖經裡面重複出現
[00:23:28.840 --> 00:23:31.280]  當外邦人神名下
[00:23:31.280 --> 00:23:33.840]  不管你是被神揀選也好
[00:23:33.840 --> 00:23:36.120]  你尋求神都是一樣
[00:23:36.120 --> 00:23:38.080]  當他們接受了之後
[00:23:38.080 --> 00:23:39.720]  發生了什麼事
[00:23:39.720 --> 00:23:43.440]  最重要的經文在庶《使徒行傳》的十五章
[00:23:43.440 --> 00:23:45.520]  十五至十六節
[00:23:45.520 --> 00:23:47.640]  此後我要回來
[00:23:47.640 --> 00:23:51.480]  重新修造大衛倒塌的帳幕
[00:23:51.480 --> 00:23:55.600]  把那破壞的重新修造建立起來
[00:23:55.600 --> 00:23:56.480]  有沒有見到
[00:23:56.480 --> 00:23:58.960]  當外邦人都接受了
[00:23:58.960 --> 00:24:00.560]  被提了之後
[00:24:00.560 --> 00:24:03.400]  地上是會有七年的大災難
[00:24:03.400 --> 00:24:05.760]  而在七年的大災難
[00:24:05.760 --> 00:24:08.320]  以色列全家都會得救
[00:24:08.320 --> 00:24:10.800]  然後耶穌基督會回來
[00:24:10.800 --> 00:24:11.880]  做什麼
[00:24:11.880 --> 00:24:14.440]  重修大衛的帳篷
[00:24:14.440 --> 00:24:17.880]  這就是建立大衛的王朝
[00:24:17.880 --> 00:24:20.600]  現在大衛的王朝去了哪裡
[00:24:20.600 --> 00:24:23.640]  將來到教會被提耶穌基督回來
[00:24:23.640 --> 00:24:26.040]  就會修造大衛的帳篷
[00:24:26.040 --> 00:24:28.320]  帶領我們進入千禧年國
[00:24:28.320 --> 00:24:30.440]  帶領我們進入神的國
[00:24:30.440 --> 00:24:33.200]  所以很清楚這節的經文給我們見到
[00:24:33.200 --> 00:24:35.400]  又是告訴我們
[00:24:35.400 --> 00:24:39.360]  以色列全家都會得救
[00:24:39.360 --> 00:24:44.440]  所以這些經文絕對是跟以色列人所講
[00:24:44.440 --> 00:24:46.880]  其實全部聖經的主題
[00:24:46.880 --> 00:24:49.760]  無論新約舊約都給我們見到
[00:24:49.760 --> 00:24:53.080]  一切都掌握在神的手裏面
[00:24:53.080 --> 00:24:54.600]  神是掌握一切
[00:24:54.600 --> 00:24:56.920]  祂是掌握歷史
[00:24:56.920 --> 00:24:58.720]  所以我們現在暫時見到
[00:24:58.720 --> 00:25:01.040]  以色列人不接受神
[00:25:01.040 --> 00:25:02.680]  不接受耶穌基督
[00:25:02.680 --> 00:25:04.400]  我們是否需要驚訝
[00:25:04.400 --> 00:25:05.720]  不用驚訝
[00:25:05.720 --> 00:25:08.760]  一切都掌握在神的預料當中
[00:25:08.760 --> 00:25:11.120]  一切都在神的旨意當中
[00:25:11.120 --> 00:25:13.440]  這就是神的主權
[00:25:13.440 --> 00:25:16.120]  這是我們所講的第一點
[00:25:16.120 --> 00:25:19.760]  第二點是神的屬性除了祂有主權
[00:25:19.760 --> 00:25:22.120]  祂亦是信實的神
[00:25:22.120 --> 00:25:25.880]  有很多很多的經文都講神是信實
[00:25:25.880 --> 00:25:27.640]  我不可以一天跟大家讀
[00:25:27.640 --> 00:25:29.720]  我會留在Powerpoint上
[00:25:29.720 --> 00:25:32.840]  你們有機會可以下載來看
[00:25:32.840 --> 00:25:35.320]  但特別有三次在新約裏面
[00:25:35.320 --> 00:25:37.440]  我想跟大家講的
[00:25:37.440 --> 00:25:40.360]  就是在希伯來書的三章二節
[00:25:40.360 --> 00:25:41.960]  十章二十三節
[00:25:41.960 --> 00:25:43.920]  和十一章十一節
[00:25:43.920 --> 00:25:46.200]  為何我會著重這三次
[00:25:46.200 --> 00:25:47.240]  因為新近
[00:25:47.240 --> 00:25:49.640]  洛牧師才跟我們講了
[00:25:49.640 --> 00:25:52.320]  有關希伯來書的主要學
[00:25:52.320 --> 00:25:53.560]  所以記憶由身
[00:25:53.560 --> 00:25:56.320]  所以我特別重複這三次
[00:25:56.320 --> 00:25:58.480]  講到神的信實
[00:25:58.480 --> 00:25:59.840]  你說牧師
[00:25:59.840 --> 00:26:01.800]  神是信實
[00:26:01.800 --> 00:26:03.840]  但祂可能會變
[00:26:03.840 --> 00:26:04.920]  祂以前信實
[00:26:04.920 --> 00:26:06.960]  祂現在不信實
[00:26:06.960 --> 00:26:09.680]  但有很多經文告訴我們
[00:26:09.680 --> 00:26:11.720]  神是不會改變的
[00:26:11.720 --> 00:26:13.320]  包括詩篇
[00:26:13.320 --> 00:26:14.960]  包括先知書
[00:26:14.960 --> 00:26:15.960]  包括新約
[00:26:15.960 --> 00:26:18.360]  都告訴我們神是不會改變
[00:26:18.360 --> 00:26:20.280]  神是永遠信實
[00:26:20.280 --> 00:26:21.840]  祂所講出來的話
[00:26:21.840 --> 00:26:23.440]  祂所應許的事
[00:26:23.440 --> 00:26:26.400]  絕對是不會落空的
[00:26:26.400 --> 00:26:31.720]  然後保羅在羅馬書十一章二十六節
[00:26:31.720 --> 00:26:35.000]  當他說以色列全家都會得救的時候
[00:26:35.000 --> 00:26:37.680]  其實他是在引用舊約
[00:26:37.680 --> 00:26:38.880]  所以我剛才講了
[00:26:38.880 --> 00:26:40.640]  有耶利米書
[00:26:40.640 --> 00:26:41.920]  有以西結書
[00:26:41.920 --> 00:26:44.840]  還有以塞亞書
[00:26:44.840 --> 00:26:47.600]  五十九章二十至二十一節
[00:26:47.600 --> 00:26:49.600]  就是保羅所引用
[00:26:49.600 --> 00:26:53.120]  在羅馬書十一章二十六至二十七節
[00:26:53.120 --> 00:26:54.840]  他說如經上所記
[00:26:54.840 --> 00:26:57.920]  必有一位救主從石庵出來
[00:26:57.920 --> 00:27:02.320]  要消除瓦國家的一切罪惡
[00:27:02.320 --> 00:27:05.440]  你說這節的經文說有救主
[00:27:05.440 --> 00:27:07.560]  你說有甚麼稀奇
[00:27:07.560 --> 00:27:09.640]  但是你留意
[00:27:09.640 --> 00:27:14.080]  要消除瓦國家一切的罪惡
[00:27:14.080 --> 00:27:16.960]  是 耶穌基督是救贖的主
[00:27:16.960 --> 00:27:18.920]  但是如果你不接受祂
[00:27:18.920 --> 00:27:21.520]  你的罪能不能夠被消除
[00:27:21.520 --> 00:27:24.040]  不能夠被消除
[00:27:24.040 --> 00:27:25.320]  這裡說的是誰
[00:27:25.320 --> 00:27:26.960]  是瓦國家
[00:27:26.960 --> 00:27:28.400]  到了最後瓦國
[00:27:28.400 --> 00:27:30.520]  以色列全家都會得救
[00:27:30.520 --> 00:27:32.800]  就是他們會接受耶穌基督
[00:27:32.800 --> 00:27:35.840]  所以他們的罪會被消除
[00:27:35.840 --> 00:27:37.400]  其實如果你留意的話
[00:27:37.400 --> 00:27:40.560]  這裡也有一個小型的首尾對偶
[00:27:40.560 --> 00:27:43.120]  上高說他們的罪會消除
[00:27:43.120 --> 00:27:44.400]  下低說甚麼
[00:27:44.400 --> 00:27:45.520]  二十七節
[00:27:45.520 --> 00:27:48.760]  又說我除去他們的罪的時候
[00:27:48.760 --> 00:27:51.720]  這就是我與他們所立的約
[00:27:51.720 --> 00:27:54.680]  除去他們的罪在下低
[00:27:54.680 --> 00:27:56.720]  消除他們的罪在上高
[00:27:56.720 --> 00:27:58.840]  首尾呼應
[00:27:58.840 --> 00:28:00.080]  中間是甚麼
[00:28:00.080 --> 00:28:01.520]  是誰的罪
[00:28:01.520 --> 00:28:03.680]  是瓦國家
[00:28:03.680 --> 00:28:07.840]  所以以色列全家最後都會得救
[00:28:07.840 --> 00:28:10.400]  如果你看二十七節的話
[00:28:10.400 --> 00:28:12.640]  神是會與他們再立約
[00:28:12.640 --> 00:28:14.000]  就是我剛才所讀的
[00:28:14.000 --> 00:28:16.040]  耶利米書和以西結書
[00:28:16.040 --> 00:28:18.520]  都有說到這裡
[00:28:18.520 --> 00:28:21.720]  神是會再與他們立新約
[00:28:21.720 --> 00:28:23.000]  所以很清楚
[00:28:23.000 --> 00:28:26.080]  以色列全家都要得救
[00:28:26.080 --> 00:28:27.960]  羅馬書十一章二十八節
[00:28:27.960 --> 00:28:29.520]  經文說甚麼
[00:28:29.520 --> 00:28:32.400]  就著福音說
[00:28:32.400 --> 00:28:35.360]  他們為你們的原故事仇敵
[00:28:35.360 --> 00:28:37.280]  就著簡選說
[00:28:37.280 --> 00:28:40.640]  他們為列祖的原故事蒙外的
[00:28:40.640 --> 00:28:43.000]  這節的經文好像很亂
[00:28:43.000 --> 00:28:45.920]  又有他們又有你們
[00:28:45.920 --> 00:28:47.920]  在說甚麼
[00:28:47.920 --> 00:28:49.960]  以福音來說
[00:28:49.960 --> 00:28:50.960]  為你們
[00:28:50.960 --> 00:28:52.320]  你們是誰
[00:28:52.320 --> 00:28:53.520]  是在說教會
[00:28:53.520 --> 00:28:55.520]  是在說外邦人
[00:28:55.520 --> 00:28:57.480]  那你說誰是仇敵
[00:28:57.480 --> 00:28:59.720]  現在以色列人暫時不相信
[00:28:59.720 --> 00:29:02.320]  他們就是神的仇敵
[00:29:02.320 --> 00:29:06.120]  還有以神的簡選來說
[00:29:06.120 --> 00:29:07.720]  又是在說誰
[00:29:07.720 --> 00:29:09.880]  那些蒙外的是誰
[00:29:09.880 --> 00:29:14.240]  你再看看他們的列祖
[00:29:14.240 --> 00:29:15.720]  誰有這些列祖
[00:29:15.720 --> 00:29:17.800]  阿巴拉罕 以撒亞國
[00:29:17.800 --> 00:29:19.560]  是以色列人
[00:29:19.560 --> 00:29:20.720]  他們是蒙外的
[00:29:20.720 --> 00:29:23.080]  神沒有放棄他們
[00:29:23.080 --> 00:29:26.840]  有很多人用形意解經
[00:29:26.840 --> 00:29:29.240]  教會變成以色列
[00:29:29.240 --> 00:29:31.120]  以色列又變成教會
[00:29:31.120 --> 00:29:32.520]  但你看這套經文
[00:29:32.520 --> 00:29:34.600]  有他們和你們
[00:29:34.600 --> 00:29:36.360]  不是在說一樣的東西
[00:29:36.360 --> 00:29:39.280]  千萬不要亂解經
[00:29:39.280 --> 00:29:42.600]  是兩個不同的肢體
[00:29:42.600 --> 00:29:45.240]  羅馬書十一章二十九節
[00:29:45.240 --> 00:29:47.520]  因為神的恩賜和選召
[00:29:47.520 --> 00:29:49.640]  是沒有後悔的
[00:29:49.640 --> 00:29:52.960]  這個「恩賜」就是charisma這個字
[00:29:52.960 --> 00:29:54.200]  選召
[00:29:54.200 --> 00:29:55.320]  無論是恩賜
[00:29:55.320 --> 00:29:56.320]  無論是選召
[00:29:56.320 --> 00:29:57.400]  都是神的禮物
[00:29:57.400 --> 00:29:58.840]  是神的恩典
[00:29:58.840 --> 00:30:01.040]  沒有人配接受這一切
[00:30:01.040 --> 00:30:02.920]  是神的信實
[00:30:02.920 --> 00:30:05.800]  我們很多時會答應別人做些事
[00:30:05.800 --> 00:30:06.760]  我們做不到
[00:30:06.760 --> 00:30:08.280]  會失敗
[00:30:08.280 --> 00:30:10.080]  但是神會不會失敗
[00:30:10.080 --> 00:30:11.240]  絕對不會
[00:30:11.240 --> 00:30:13.200]  神是信實的
[00:30:13.200 --> 00:30:15.320]  他是永遠不會後悔
[00:30:15.320 --> 00:30:19.160]  正如文數記二十三章十九節
[00:30:19.160 --> 00:30:21.440]  「神非人必不至說謊
[00:30:21.440 --> 00:30:24.400]  也非人子必不至後悔
[00:30:24.400 --> 00:30:27.200]  他說話豈不照著行
[00:30:27.200 --> 00:30:30.720]  他發言豈不成就」
[00:30:30.720 --> 00:30:32.200]  你說不是
[00:30:32.200 --> 00:30:35.400]  聖經真的有說神後悔
[00:30:35.400 --> 00:30:37.400]  我曾經說過一篇道
[00:30:37.400 --> 00:30:39.000]  叫做「神後悔」
[00:30:39.000 --> 00:30:40.600]  「神詛咒」
[00:30:40.600 --> 00:30:41.840]  「神祝福」
[00:30:41.840 --> 00:30:44.240]  聖經裡面真的有說神後悔
[00:30:44.240 --> 00:30:45.640]  神詛咒 神祝福
[00:30:45.640 --> 00:30:48.160]  有很多人說我們不應該說神祝福
[00:30:48.160 --> 00:30:49.640]  但是你看清楚
[00:30:49.640 --> 00:30:52.000]  聖經裡面經常都說神詛咒
[00:30:52.000 --> 00:30:55.080]  如果神會詛咒他照樣會祝福
[00:30:55.080 --> 00:30:57.560]  不同的地方在哪裡
[00:30:57.560 --> 00:31:01.040]  聖經是用人能夠明白的話語
[00:31:01.040 --> 00:31:02.600]  來形容神的
[00:31:02.600 --> 00:31:04.920]  是說神後悔 詛咒 祝福
[00:31:04.920 --> 00:31:08.880]  但是跟人的後悔 詛咒和祝福是不同的
[00:31:08.880 --> 00:31:11.200]  如果你是想聽這篇道的話
[00:31:11.200 --> 00:31:12.600]  你可以去聽聽
[00:31:12.600 --> 00:31:13.680]  這篇道就是
[00:31:13.680 --> 00:31:16.520]  神後悔 神詛咒 神祝福
[00:31:16.520 --> 00:31:19.640]  一篇很有趣的道
[00:31:19.640 --> 00:31:23.320]  說了神四個屬性 說了兩個
[00:31:23.320 --> 00:31:25.880]  神的主權 神的信實
[00:31:25.880 --> 00:31:28.640]  還有第三點是神的憐憫
[00:31:28.640 --> 00:31:32.520]  在羅馬書十一章三十至三十二節
[00:31:32.520 --> 00:31:35.600]  憐憫這個字重複出現
[00:31:35.600 --> 00:31:37.520]  神的憐憫是什麼?
[00:31:37.520 --> 00:31:40.360]  給我們所我們不配接受的東西
[00:31:40.360 --> 00:31:43.440]  這一切都是神的憐憫
[00:31:43.440 --> 00:31:46.600]  注意經文這裡又有「你們」又有「他們」
[00:31:46.600 --> 00:31:48.400]  所以我們不要混淆
[00:31:48.400 --> 00:31:52.240]  「你們」是指教會 是指外邦人
[00:31:52.240 --> 00:31:53.600]  而我們亦都看到
[00:31:53.600 --> 00:31:56.760]  因為羅馬書是給羅馬教會的
[00:31:56.760 --> 00:32:00.680]  在羅馬教會的確有很多外邦人
[00:32:00.680 --> 00:32:04.880]  羅馬書十一章三十至三十一節
[00:32:04.880 --> 00:32:05.920]  經文說
[00:32:05.920 --> 00:32:09.600]  從前外邦人不馴服神
[00:32:09.600 --> 00:32:11.840]  但是因為以色列人的不馴服
[00:32:11.840 --> 00:32:15.520]  現在外邦人有機會能夠接受耶穌基督
[00:32:15.520 --> 00:32:18.800]  這是不是神的憐憫?是神的憐憫
[00:32:18.800 --> 00:32:22.080]  而當外邦人接受了耶穌基督
[00:32:22.080 --> 00:32:25.440]  引起以色列人的妒忌
[00:32:25.440 --> 00:32:27.520]  最後以色列人都會接受
[00:32:27.520 --> 00:32:29.240]  這也是神的憐憫
[00:32:29.240 --> 00:32:31.560]  一切都是神的憐憫
[00:32:31.560 --> 00:32:34.600]  所以有沒有東西值得我們驕傲?
[00:32:34.600 --> 00:32:35.720]  沒有東西值得我們驕傲
[00:32:35.720 --> 00:32:37.120]  如果是神的憐憫
[00:32:37.120 --> 00:32:38.880]  我們就沒有東西可以驕傲
[00:32:38.880 --> 00:32:42.320]  我們應該謙卑地來到神的面前
[00:32:42.320 --> 00:32:45.160]  猶太人沒有什麼可誇的
[00:32:45.160 --> 00:32:47.960]  他們現在被神放在一旁
[00:32:47.960 --> 00:32:50.080]  神留有愚民
[00:32:50.080 --> 00:32:51.680]  這已經是神的憐憫
[00:32:51.680 --> 00:32:52.600]  是神的祝福
[00:32:52.600 --> 00:32:55.760]  他們完全沒有東西可以自誇
[00:32:55.760 --> 00:32:57.240]  外邦人呢
[00:32:57.240 --> 00:33:01.680]  我們更加不應該去看低以色列人
[00:33:01.680 --> 00:33:02.560]  我們說
[00:33:02.560 --> 00:33:05.720]  哎呀 神將他們從橄欖樹斬下來
[00:33:05.720 --> 00:33:07.040]  將他們扑上去
[00:33:07.040 --> 00:33:09.080]  你看我們多能幹
[00:33:09.080 --> 00:33:10.760]  但是我們要知道
[00:33:10.760 --> 00:33:13.920]  去到最後七年的災難的時候
[00:33:13.920 --> 00:33:16.200]  假宗教 假教會
[00:33:16.200 --> 00:33:20.960]  同樣會被神在橄欖樹上斬下來
[00:33:20.960 --> 00:33:25.240]  然後將以色列人原本的資質再扑上去
[00:33:25.240 --> 00:33:27.760]  我們外邦人也沒有任何東西
[00:33:27.760 --> 00:33:29.720]  可以值得我們驕傲
[00:33:29.720 --> 00:33:33.520]  一切都是神的憐憫
[00:33:33.520 --> 00:33:37.960]  在聖經裡面有很多關於神憐憫的經文
[00:33:37.960 --> 00:33:40.040]  尼希米記的九章十七節
[00:33:40.040 --> 00:33:44.640]  說神是有恩典 有憐憫 不輕易發怒
[00:33:44.640 --> 00:33:47.600]  且有豐盛慈愛的神
[00:33:47.600 --> 00:33:49.440]  他不會丟棄祂的子民
[00:33:49.440 --> 00:33:51.360]  不會丟棄祂的百姓
[00:33:51.360 --> 00:33:53.280]  以塞亞書的三十章十八節
[00:33:53.280 --> 00:33:55.760]  說神是好憐憫
[00:33:55.760 --> 00:33:56.840]  到了新約
[00:33:56.840 --> 00:33:59.200]  盧家福音的一章五十節
[00:33:59.200 --> 00:34:02.120]  說神是憐憫敬畏祂的人
[00:34:02.120 --> 00:34:04.160]  直到世世代代
[00:34:04.160 --> 00:34:05.320]  第七十八節
[00:34:05.320 --> 00:34:07.480]  盧家福音的一章七十八節
[00:34:07.480 --> 00:34:10.280]  說神是有憐憫的心腸
[00:34:10.280 --> 00:34:13.440]  在聖哥林多後書的一章三節
[00:34:13.440 --> 00:34:16.560]  說神是憐憫之父
[00:34:16.560 --> 00:34:18.880]  在彼得前書的一章三節
[00:34:18.880 --> 00:34:21.240]  說神是有大憐憫
[00:34:21.240 --> 00:34:23.760]  而在提多書的三章五節
[00:34:23.760 --> 00:34:27.720]  說並不是因我們有自己行的義
[00:34:27.720 --> 00:34:29.520]  乃是照祂的憐憫
[00:34:29.520 --> 00:34:31.160]  一切都是神的憐憫
[00:34:31.160 --> 00:34:35.920]  沒有任何東西值得我們驕傲
[00:34:35.920 --> 00:34:36.880]  有人說
[00:34:36.880 --> 00:34:39.000]  哇 神是這麼憐憫
[00:34:39.000 --> 00:34:41.800]  我們怎樣能得到神的憐憫
[00:34:41.800 --> 00:34:44.040]  聖經有告訴我們
[00:34:44.040 --> 00:34:46.880]  在鎮賢的二十五章第十節
[00:34:46.880 --> 00:34:51.560]  承認離棄罪過的必蒙憐憫
[00:34:51.560 --> 00:34:53.800]  怎樣能得到神的憐憫
[00:34:53.800 --> 00:34:57.480]  我們要承認並離棄我們的罪
[00:34:57.480 --> 00:35:00.080]  無論是未接受神的人
[00:35:00.080 --> 00:35:02.520]  無論是已經接受神的人
[00:35:02.520 --> 00:35:04.040]  未接受神的話
[00:35:04.040 --> 00:35:05.920]  我們要認罪悔改
[00:35:05.920 --> 00:35:07.880]  我們要接受耶穌基督
[00:35:07.880 --> 00:35:10.040]  我們才能得到憐憫
[00:35:10.040 --> 00:35:12.120]  但已經接受神的人呢
[00:35:12.120 --> 00:35:14.840]  約翰一書的一章九節告訴我們
[00:35:14.840 --> 00:35:17.600]  我們犯罪我們繼續要認罪悔改
[00:35:17.600 --> 00:35:19.200]  因為神是信實的
[00:35:19.200 --> 00:35:21.000]  當我們認罪的時候
[00:35:21.000 --> 00:35:22.440]  神一定會憐憫
[00:35:22.440 --> 00:35:24.840]  一定會赦免我們
[00:35:24.840 --> 00:35:27.160]  羅馬書的一章三十二節說
[00:35:27.160 --> 00:35:31.480]  因為神將眾人都圈在不馴服之下
[00:35:31.480 --> 00:35:34.160]  特意要連率眾人
[00:35:34.160 --> 00:35:36.760]  這一節的經文很有意思
[00:35:36.760 --> 00:35:39.640]  如果你細細地去咀嚼的話
[00:35:39.640 --> 00:35:44.040]  甚麼叫做「圈在不馴服之中」
[00:35:44.040 --> 00:35:48.000]  就是神將我們每個人都刪在監獄裏面
[00:35:48.000 --> 00:35:50.120]  好像坐牢一樣
[00:35:50.120 --> 00:35:51.520]  定我們的罪
[00:35:51.520 --> 00:35:54.720]  然後施行祂的憐憫
[00:35:54.720 --> 00:35:56.840]  神學家時時都真論不休
[00:35:56.840 --> 00:35:57.480]  他們說
[00:35:57.480 --> 00:36:01.160]  究竟神為何要容許人墮落
[00:36:01.160 --> 00:36:04.240]  剛才我們看到神是怎樣的話
[00:36:04.240 --> 00:36:06.440]  是憐憫的
[00:36:06.440 --> 00:36:08.720]  憐憫是神的屬性
[00:36:08.720 --> 00:36:10.120]  神的屬性
[00:36:10.120 --> 00:36:13.280]  所有的屬性都要被彰顯出來
[00:36:13.280 --> 00:36:15.440]  包括祂的憐憫
[00:36:15.440 --> 00:36:19.720]  但是當最初神創造人是聖潔的
