
[00:00:00.000 --> 00:00:07.000]  今早講道的題目是和侍奉有關
[00:15:51.000 --> 00:15:53.000]  去走我們人生的道路
[00:15:53.000 --> 00:15:55.000]  走我們侍奉的道路
[00:15:55.000 --> 00:15:58.000]  這個就是很簡單的聖經道理
[00:15:58.000 --> 00:16:01.000]  我們都記得希伯來書十一章
[00:16:01.000 --> 00:16:03.000]  記不記得說什麼?
[00:16:03.000 --> 00:16:05.000]  說很多人物
[00:16:05.000 --> 00:16:06.000]  說很多人物
[00:16:06.000 --> 00:16:07.000]  這些屬靈的人物
[00:16:07.000 --> 00:16:09.000]  很討神的喜悅
[00:16:09.000 --> 00:16:10.000]  說了很多名字
[00:16:10.000 --> 00:16:13.000]  有以諾、有羅亞、有阿伯拉罕
[00:16:13.000 --> 00:16:15.000]  有約瑟、有摩西
[00:16:15.000 --> 00:16:18.000]  說了他們一生
[00:16:18.000 --> 00:16:19.000]  然後怎樣去成就大事
[00:16:19.000 --> 00:16:20.000]  怎樣去克服很多困難
[00:16:20.000 --> 00:16:21.000]  大家記不記得
[00:16:21.000 --> 00:16:23.000]  在希伯來書十一章裡面
[00:16:23.000 --> 00:16:24.000]  說到他們一生的時候
[00:16:24.000 --> 00:16:27.000]  用什麼三個字去總結他們
[00:16:27.000 --> 00:16:30.000]  而且又重覆地說
[00:16:30.000 --> 00:16:33.000]  「因著信」
[00:16:33.000 --> 00:16:35.000]  就是這個意思
[00:16:35.000 --> 00:16:36.000]  他們整個人生所走的路
[00:16:36.000 --> 00:16:38.000]  都是「因著信」
[00:16:38.000 --> 00:16:40.000]  在信靠神度過他們一生
[00:16:40.000 --> 00:16:42.000]  在信靠神來穿越
[00:16:42.000 --> 00:16:45.000]  衝破很多的艱難
[00:16:45.000 --> 00:16:46.000]  所以聖經就是這樣
[00:16:46.000 --> 00:16:48.000]  他們一生就是「因著信」
[00:16:48.000 --> 00:16:50.000]  我想我們基督徒都應該是這樣
[00:16:50.000 --> 00:16:52.000]  我們從信入門開始
[00:16:52.000 --> 00:16:53.000]  我們要延續這個信心
[00:16:53.000 --> 00:16:54.000]  然後「因著信」
[00:16:54.000 --> 00:16:56.000]  跑我們人生的道路
[00:16:56.000 --> 00:16:57.000]  就是這麼簡單
[00:16:57.000 --> 00:16:59.000]  所以保羅在這裡點出了
[00:16:59.000 --> 00:17:01.000]  一個很重要的屬靈要素
[00:17:01.000 --> 00:17:02.000]  告訴提摩太太
[00:17:02.000 --> 00:17:04.000]  你不要忘記這件事
[00:17:04.000 --> 00:17:05.000]  我知道你疲乏
[00:17:05.000 --> 00:17:07.000]  我知道你怕青
[00:17:07.000 --> 00:17:09.000]  有些難處
[00:17:09.000 --> 00:17:10.000]  身體又不好
[00:17:10.000 --> 00:17:11.000]  情緒又低落
[00:17:11.000 --> 00:17:12.000]  但不要緊
[00:17:12.000 --> 00:17:13.000]  你有信心
[00:17:13.000 --> 00:17:15.000]  你有無偽的信心
[00:17:15.000 --> 00:17:16.000]  在你外婆那裡
[00:17:16.000 --> 00:17:17.000]  在你媽媽那裡
[00:17:17.000 --> 00:17:18.000]  都在你那裡
[00:17:18.000 --> 00:17:19.000]  你要回到這裡
[00:17:19.000 --> 00:17:22.000]  回到你生命的根源
[00:17:22.000 --> 00:17:24.000]  回到你信仰的原點裡
[00:17:24.000 --> 00:17:25.000]  做開始
[00:17:25.000 --> 00:17:27.000]  你得到這件事
[00:17:27.000 --> 00:17:29.000]  你整個的侍奉的形態
[00:17:29.000 --> 00:17:30.000]  就很不一樣
[00:17:30.000 --> 00:17:32.000]  所以弟兄姊妹
[00:17:32.000 --> 00:17:35.000]  容許我以彼此的面來說這件事
[00:17:35.000 --> 00:17:37.000]  侍奉生命的根深
[00:17:37.000 --> 00:17:38.000]  第一個要做的
[00:17:38.000 --> 00:17:39.000]  要操練的
[00:17:39.000 --> 00:17:42.000]  就是回到信心裡
[00:17:42.000 --> 00:17:45.000]  回到我們信靠神的心裡
[00:17:45.000 --> 00:17:46.000]  沒錯
[00:17:46.000 --> 00:17:47.000]  遇到很多艱難
[00:17:47.000 --> 00:17:49.000]  很多困苦
[00:17:49.000 --> 00:17:50.000]  我們會分析
[00:17:50.000 --> 00:17:52.000]  是需要的
[00:17:52.000 --> 00:17:54.000]  我們會希望能夠掌握事是怎樣
[00:17:54.000 --> 00:17:55.000]  是需要的
[00:17:55.000 --> 00:17:57.000]  但這個不是最重要
[00:17:57.000 --> 00:17:59.000]  最重要我們是有信心
[00:17:59.000 --> 00:18:01.000]  去穿越過這些困難
[00:18:01.000 --> 00:18:02.000]  你分析完之後
[00:18:02.000 --> 00:18:03.000]  你繼續沒有信心
[00:18:03.000 --> 00:18:06.000]  你都繼續停留在那個困境裡
[00:18:06.000 --> 00:18:08.000]  你都繼續在一個低落的境況裡
[00:18:08.000 --> 00:18:09.000]  唯有當我們分析完之後
[00:18:09.000 --> 00:18:11.000]  我們靠著神的信心去面對
[00:18:11.000 --> 00:18:12.000]  去穿越
[00:18:12.000 --> 00:18:13.000]  去克服
[00:18:13.000 --> 00:18:16.000]  你整個侍奉形態就改變過來
[00:18:16.000 --> 00:18:18.000]  所以不要只是去想
[00:18:18.000 --> 00:18:22.000]  是用信心去克服種種的困難
[00:18:22.000 --> 00:18:24.000]  你就發現我們生命的寧靜就是這樣
[00:18:24.000 --> 00:18:25.000]  再上回去
[00:18:25.000 --> 00:18:27.000]  再帶著活力
[00:18:27.000 --> 00:18:30.000]  帶著心去服侍神
[00:18:30.000 --> 00:18:35.000]  所以保羅在這裡有這樣的教導和提醒
[00:18:35.000 --> 00:18:36.000]  講到這裡的時候
[00:18:36.000 --> 00:18:39.000]  我也很想講一個真實的
[00:18:39.000 --> 00:18:41.000]  屬靈人物的見證
[00:18:41.000 --> 00:18:44.000]  成為我們一些的參考
[00:18:44.000 --> 00:18:47.000]  這位人物是一位偉大的宣教士
[00:18:47.000 --> 00:18:49.000]  不知道你們有沒有聽過他的名字
[00:18:49.000 --> 00:18:52.000]  叫做耶德遜
[00:18:52.000 --> 00:18:55.000]  耶德遜是十九世紀的
[00:18:55.000 --> 00:18:59.000]  去緬甸的一位很偉大的宣教士
[00:18:59.000 --> 00:19:00.000]  是美國人
[00:19:00.000 --> 00:19:03.000]  是浸信會的
[00:19:03.000 --> 00:19:06.000]  當他做完他的工作
[00:19:06.000 --> 00:19:08.000]  後人歷史叫他做什麼呢
[00:19:08.000 --> 00:19:12.000]  叫他做緬甸使徒耶德遜
[00:19:12.000 --> 00:19:13.000]  是不是很厲害
[00:19:13.000 --> 00:19:14.000]  叫他做使徒
[00:19:14.000 --> 00:19:18.000]  即是說緬甸的工場是他一路開拓的
[00:19:18.000 --> 00:19:19.000]  很厲害的
[00:19:19.000 --> 00:19:22.000]  而且當時的緬甸是很封閉
[00:19:22.000 --> 00:19:23.000]  是不讓宣教士進去的
[00:19:23.000 --> 00:19:25.000]  是很難阻的
[00:19:25.000 --> 00:19:26.000]  對於這些外來的宣教
[00:19:26.000 --> 00:19:28.000]  到今天大家都知道都不簡單
[00:19:28.000 --> 00:19:30.000]  何況是那個年代
[00:19:30.000 --> 00:19:32.000]  但是他是一代的使徒
[00:19:32.000 --> 00:19:33.000]  開拓這些工作
[00:19:33.000 --> 00:19:36.000]  所以大家都覺得他真的很淑齡
[00:19:36.000 --> 00:19:38.000]  神很使用他
[00:19:38.000 --> 00:19:39.000]  但是弟兄姊妹你們知不知道
[00:19:39.000 --> 00:19:41.000]  其實在他人生的侍奉歷程裏面
[00:19:41.000 --> 00:19:44.000]  他曾經有兩年
[00:19:44.000 --> 00:19:47.000]  陷在一種很低落的境況
[00:19:47.000 --> 00:19:48.000]  是的
[00:19:48.000 --> 00:19:50.000]  一些淑齡人物都是
[00:19:50.000 --> 00:19:52.000]  有兩年,不是兩個月
[00:19:52.000 --> 00:19:54.000]  是兩年陷在一個低落的境況裏面
[00:19:54.000 --> 00:19:56.000]  對服事都失去了興趣
[00:19:56.000 --> 00:19:58.000]  那個人就真是一個低沉的局面
[00:19:58.000 --> 00:20:00.000]  呆呆滯滯這樣差不多
[00:20:00.000 --> 00:20:02.000]  但是後來不是這樣
[00:20:02.000 --> 00:20:04.000]  當然為什麼呢
[00:20:04.000 --> 00:20:06.000]  這個就值得我們探討
[00:20:06.000 --> 00:20:09.000]  他為什麼能夠衝破了這個侍奉的低潮
[00:20:09.000 --> 00:20:11.000]  然後走向高峰這個地方呢
[00:20:11.000 --> 00:20:12.000]  弟兄姊妹
[00:20:12.000 --> 00:20:15.000]  這個是因著他有信心
[00:20:15.000 --> 00:20:18.000]  但是未說他有信心
[00:20:18.000 --> 00:20:20.000]  我們稍微了解一下
[00:20:20.000 --> 00:20:22.000]  他那種低沉的情況是怎麼樣
[00:20:22.000 --> 00:20:24.000]  為什麼他會這麼低沉呢
[00:20:24.000 --> 00:20:27.000]  為什麼他退縮到不想侍奉呢
[00:20:27.000 --> 00:20:30.000]  是因為他曾經被抓去坐牢
[00:20:30.000 --> 00:20:32.000]  坐牢都算了
[00:20:32.000 --> 00:20:35.000]  十七個月都終於放了他
[00:20:35.000 --> 00:20:37.000]  他都想著OK
[00:20:37.000 --> 00:20:39.000]  我就在現在好好地服侍神
[00:20:39.000 --> 00:20:40.000]  但是誰知道
[00:20:40.000 --> 00:20:42.000]  惡毫才是真正開始
[00:20:42.000 --> 00:20:45.000]  當他被監禁之後出來的時候
[00:20:45.000 --> 00:20:46.000]  沒多久
[00:20:46.000 --> 00:20:48.000]  他的太太師母
[00:20:48.000 --> 00:20:50.000]  他的三歲的女兒
[00:20:50.000 --> 00:20:52.000]  和他在美國的爸爸
[00:20:52.000 --> 00:20:56.000]  先後短期之間都離開人世間
[00:20:56.000 --> 00:20:58.000]  是不是很大打擊
[00:20:58.000 --> 00:20:59.000]  我來到宣教
[00:20:59.000 --> 00:21:00.000]  來到緬甸
[00:21:00.000 --> 00:21:01.000]  主要是為你
[00:21:01.000 --> 00:21:02.000]  但是竟然這樣
[00:21:02.000 --> 00:21:05.000]  所以他開始有很多的衝擊
[00:21:05.000 --> 00:21:06.000]  所以很難過
[00:21:06.000 --> 00:21:08.000]  在當中他不斷地反省
[00:21:08.000 --> 00:21:10.000]  主啊 是不是我做得不好
[00:21:10.000 --> 00:21:11.000]  是不是我不夠謙卑
[00:21:11.000 --> 00:21:13.000]  是不是我太多野心
[00:21:13.000 --> 00:21:15.000]  他都不斷地反省
[00:21:15.000 --> 00:21:16.000]  他覺得可能是
[00:21:16.000 --> 00:21:18.000]  所以他因此反省之後
[00:21:18.000 --> 00:21:19.000]  他就採取一些行動
[00:21:19.000 --> 00:21:23.000]  這些行動我們今天可以叫做禁慾的行動
[00:21:23.000 --> 00:21:25.000]  或者一種黑己的行動
[00:21:25.000 --> 00:21:27.000]  就是將自己更加栗己好嚴
[00:21:27.000 --> 00:21:28.000]  嚴到怎樣呢
[00:21:28.000 --> 00:21:29.000]  嚴到就是
[00:21:29.000 --> 00:21:32.000]  他說我不在警察會之外吃飯
[00:21:32.000 --> 00:21:36.000]  可能吃一些警察會的清茶淡飯也說不定
[00:21:36.000 --> 00:21:39.000]  我就要將人家給我的讚譽的信
[00:21:39.000 --> 00:21:40.000]  全部丟掉
[00:21:40.000 --> 00:21:42.000]  然後另外我的母校
[00:21:42.000 --> 00:21:44.000]  這個布朗大學
[00:21:44.000 --> 00:21:46.000]  曾經頒給我一個道學的博士
[00:21:46.000 --> 00:21:47.000]  榮譽的博士
[00:21:47.000 --> 00:21:48.000]  我還給他們
[00:21:48.000 --> 00:21:52.000]  而另外我所有的財產都捐給警察會
[00:21:52.000 --> 00:21:55.000]  我又跟警察會說我要自動降薪
[00:21:55.000 --> 00:21:57.000]  我希望能夠約束我自己
[00:21:57.000 --> 00:21:59.000]  得更好的服侍
[00:21:59.000 --> 00:22:02.000]  他可能覺得自己經歷這麼多困難
[00:22:02.000 --> 00:22:04.000]  是因為他自己太多野心了
[00:22:04.000 --> 00:22:05.000]  太多事情想了
[00:22:05.000 --> 00:22:06.000]  所以是黑己
[00:22:06.000 --> 00:22:07.000]  還有一樣
[00:22:07.000 --> 00:22:09.000]  當我去到這個地步的時候
[00:22:09.000 --> 00:22:12.000]  他最後竟然在他住屋
[00:22:12.000 --> 00:22:14.000]  在一個警察會附近
[00:22:14.000 --> 00:22:17.000]  一個森林就建了一間茅屋
[00:22:17.000 --> 00:22:20.000]  然後他說我就住在這間茅屋裏面
[00:22:20.000 --> 00:22:21.000]  不單止這樣
[00:22:21.000 --> 00:22:24.000]  他在茅屋裏面的中間挖一個洞
[00:22:24.000 --> 00:22:26.000]  一個長形的洞
[00:22:26.000 --> 00:22:27.000]  是什麼呢
[00:22:27.000 --> 00:22:29.000]  這個就是我的墳墓了
[00:22:29.000 --> 00:22:32.000]  他得閒無事就坐進去
[00:22:32.000 --> 00:22:35.000]  想像著自己快要死了
[00:22:35.000 --> 00:22:37.000]  你想想
[00:22:37.000 --> 00:22:38.000]  宣教士
[00:22:38.000 --> 00:22:39.000]  服侍主
[00:22:39.000 --> 00:22:40.000]  永生上帝
[00:22:40.000 --> 00:22:41.000]  去到這樣的地步
[00:22:41.000 --> 00:22:43.000]  他跟神是落差很大
[00:22:43.000 --> 00:22:45.000]  因為他太多打擊
[00:22:45.000 --> 00:22:46.000]  太多衝擊
[00:22:46.000 --> 00:22:48.000]  他服侍的心都沒有了
[00:22:48.000 --> 00:22:49.000]  是不是
[00:22:49.000 --> 00:22:50.000]  所以
[00:22:50.000 --> 00:22:53.000]  今天我們叫他做耶德遜
[00:22:53.000 --> 00:22:54.000]  這個偉大的宣教士
[00:22:54.000 --> 00:22:55.000]  這個緬甸使徒
[00:22:55.000 --> 00:22:56.000]  開山劈石
[00:22:56.000 --> 00:22:58.000]  開拓了整個緬甸的工場
[00:22:58.000 --> 00:23:00.000]  但是他其實在人生的路
[00:23:00.000 --> 00:23:01.000]  時逢路
[00:23:01.000 --> 00:23:02.000]  他都遇到很多的衝擊
[00:23:02.000 --> 00:23:03.000]  挫折
[00:23:03.000 --> 00:23:04.000]  低落過的
[00:23:04.000 --> 00:23:05.000]  低沉過的
[00:23:05.000 --> 00:23:06.000]  疲累過的
[00:23:06.000 --> 00:23:07.000]  弟兄姊妹
[00:23:07.000 --> 00:23:09.000]  他怎樣上來
[00:23:09.000 --> 00:23:11.000]  信心
[00:23:11.000 --> 00:23:13.000]  一點點的信心就可以了
[00:23:13.000 --> 00:23:14.000]  一點點的信心
[00:23:14.000 --> 00:23:16.000]  就可以多一點點的信心
[00:23:16.000 --> 00:23:18.000]  可以再多一點點的信心
[00:23:18.000 --> 00:23:19.000]  可以再多一點點的信心
[00:23:19.000 --> 00:23:20.000]  是信誰
[00:23:20.000 --> 00:23:21.000]  不是信自己
[00:23:21.000 --> 00:23:22.000]  是信神
[00:23:22.000 --> 00:23:24.000]  他就在這種的境況裏面
[00:23:24.000 --> 00:23:27.000]  是慢慢慢慢出來
[00:23:27.000 --> 00:23:29.000]  然後再打拼
[00:23:29.000 --> 00:23:30.000]  為主打拼
[00:23:30.000 --> 00:23:32.000]  繼續在緬甸傳揚福音
[00:23:32.000 --> 00:23:34.000]  建立主喜悅的工作
[00:23:34.000 --> 00:23:36.000]  但是我們會問
[00:23:36.000 --> 00:23:38.000]  為甚麼他可以有一點點的信心出現呢
[00:23:38.000 --> 00:23:40.000]  如果剛才我們描述的那種境況
[00:23:40.000 --> 00:23:42.000]  他整個人都是
[00:23:42.000 --> 00:23:44.000]  在黑己
[00:23:44.000 --> 00:23:45.000]  在低落的境況
[00:23:45.000 --> 00:23:47.000]  想到灰暗一點的事的時候
[00:23:47.000 --> 00:23:49.000]  為甚麼他突然間可以再一次起來
[00:23:49.000 --> 00:23:51.000]  很積極的去服侍神呢
[00:23:51.000 --> 00:23:54.000]  說來又真的有些弔詭
[00:23:54.000 --> 00:23:56.000]  有些諷刺
[00:23:56.000 --> 00:23:59.000]  都和有些人死有關
[00:23:59.000 --> 00:24:01.000]  死當然不是一些好的消息
[00:24:01.000 --> 00:24:02.000]  不過對於他來說
[00:24:02.000 --> 00:24:04.000]  正是逆轉了他
[00:24:04.000 --> 00:24:07.000]  那種積極的開始
[00:24:07.000 --> 00:24:08.000]  這個很奇怪
[00:24:08.000 --> 00:24:09.000]  是誰死呢
[00:24:09.000 --> 00:24:11.000]  在1829年
[00:24:11.000 --> 00:24:13.000]  他收到一個消息
[00:24:13.000 --> 00:24:15.000]  是他弟弟死了
[00:24:15.000 --> 00:24:17.000]  他弟弟是年輕的
[00:24:17.000 --> 00:24:19.000]  35歲就死了
[00:24:19.000 --> 00:24:22.000]  這個信息在美國傳到回來的時候
[00:24:22.000 --> 00:24:24.000]  本來是否應該有更多的打擊呢
[00:24:24.000 --> 00:24:26.000]  又死了
[00:24:26.000 --> 00:24:28.000]  但是
[00:24:28.000 --> 00:24:30.000]  他又發現他弟弟不單止死了
[00:24:30.000 --> 00:24:31.000]  35歲死了
[00:24:31.000 --> 00:24:33.000]  並且他弟弟原來在死之前
[00:24:33.000 --> 00:24:35.000]  信了主
[00:24:35.000 --> 00:24:37.000]  信了主有甚麼特別呢
[00:24:37.000 --> 00:24:38.000]  有很特別
[00:24:38.000 --> 00:24:41.000]  原來他在17年前來到緬甸傳福音的時候
[00:24:41.000 --> 00:24:43.000]  他的弟弟是未信的
[00:24:43.000 --> 00:24:44.000]  他在這17年來
[00:24:44.000 --> 00:24:48.000]  不斷不斷為他弟弟的信主禱告
[00:24:48.000 --> 00:24:50.000]  禱告、禱告
[00:24:50.000 --> 00:24:52.000]  而當他接到他弟弟的死訊的時候
[00:24:52.000 --> 00:24:56.000]  同樣也知道他弟弟終於信了主的時候
[00:24:56.000 --> 00:24:58.000]  他馬上有時猛然覺醒
[00:24:58.000 --> 00:25:00.000]  神就聽了我的禱告
[00:25:00.000 --> 00:25:02.000]  雖然死不是一件很開心的事
[00:25:02.000 --> 00:25:04.000]  但是原來這17年來
[00:25:04.000 --> 00:25:06.000]  神都是聽了我的祈禱
[00:25:06.000 --> 00:25:10.000]  所以他開始對神有信心
[00:25:10.000 --> 00:25:12.000]  就是這一點點的信心
[00:25:12.000 --> 00:25:14.000]  使他重新逆轉了
[00:25:14.000 --> 00:25:16.000]  不再低沉在洞穴裏
[00:25:16.000 --> 00:25:19.000]  不再低沉在一些自我的鞭策裏
[00:25:19.000 --> 00:25:22.000]  而反而將整個人投向上帝
[00:25:22.000 --> 00:25:24.000]  當時也有很多的童工
[00:25:24.000 --> 00:25:26.000]  突然之間幫助他、鼓勵他
[00:25:26.000 --> 00:25:29.000]  於是他慢慢走出這個黑暗的日子
[00:25:29.000 --> 00:25:31.000]  再一次承擔起使命
[00:25:31.000 --> 00:25:32.000]  為主作供
[00:25:32.000 --> 00:25:33.000]  開山劈石
[00:25:33.000 --> 00:25:34.000]  繼續去做
[00:25:34.000 --> 00:25:37.000]  然後再一次成為神所使用的人
[00:25:37.000 --> 00:25:39.000]  是什麼呢?
[00:25:39.000 --> 00:25:41.000]  如果我們說要令到他可以這樣
[00:25:41.000 --> 00:25:43.000]  是無偽的信心
[00:25:43.000 --> 00:25:45.000]  課真價實的信心
[00:25:45.000 --> 00:25:46.000]  不是表面的
[00:25:46.000 --> 00:25:48.000]  是真實的投靠上帝
[00:25:48.000 --> 00:25:50.000]  當你願意投靠上帝
[00:25:50.000 --> 00:25:52.000]  向前邁進的時候
[00:25:52.000 --> 00:25:53.000]  我們就不會無心
[00:25:53.000 --> 00:25:55.000]  我們就不會無力了
[00:25:55.000 --> 00:25:59.000]  所以頂姐妹保羅在這裏一開始寫
[00:25:59.000 --> 00:26:04.000]  就馬上將那個眼光要提摩他
[00:26:04.000 --> 00:26:06.000]  留意的是你自己裏面
[00:26:06.000 --> 00:26:08.000]  你裏面有屬靈的資源
[00:26:08.000 --> 00:26:10.000]  就是無偽的信心
[00:26:10.000 --> 00:26:11.000]  在你外婆那裏
[00:26:11.000 --> 00:26:12.000]  在你媽媽那裏
[00:26:12.000 --> 00:26:13.000]  都在你那裏
[00:26:13.000 --> 00:26:14.000]  所以你不要忘記
[00:26:14.000 --> 00:26:15.000]  你現在很乏力
[00:26:15.000 --> 00:26:17.000]  你現在很疲憊
[00:26:17.000 --> 00:26:19.000]  你不要怕
[00:26:19.000 --> 00:26:22.000]  因為信心可以衝破這一切困難
[00:26:22.000 --> 00:26:24.000]  你仰望上帝就可以了
[00:26:24.000 --> 00:26:25.000]  頂姐妹
[00:26:25.000 --> 00:26:26.000]  今天同樣的
[00:26:26.000 --> 00:26:28.000]  如果我們萬一都在侍奉上
[00:26:28.000 --> 00:26:30.000]  都覺得很低落
[00:26:30.000 --> 00:26:31.000]  很形式化
[00:26:31.000 --> 00:26:32.000]  很沒有心
[00:26:32.000 --> 00:26:33.000]  只有個「做」字
[00:26:33.000 --> 00:26:34.000]  只是盡一下責任的話
[00:26:34.000 --> 00:26:36.000]  我們很想改變過來
[00:26:36.000 --> 00:26:37.000]  可不可以呢?
[00:26:37.000 --> 00:26:38.000]  可以的
[00:26:38.000 --> 00:26:40.000]  無偽的信心
[00:26:40.000 --> 00:26:41.000]  你都有的
[00:26:41.000 --> 00:26:42.000]  每一個基督徒都有
[00:26:42.000 --> 00:26:45.000]  投靠回這位永生的上帝
[00:26:45.000 --> 00:26:47.000]  然後我們仰望他
[00:26:47.000 --> 00:26:48.000]  我們向前邁進
[00:26:48.000 --> 00:26:50.000]  我們為主擺上
[00:26:50.000 --> 00:26:51.000]  你就會發現
[00:26:51.000 --> 00:26:53.000]  那些東西來得輕散很多
[00:26:53.000 --> 00:26:54.000]  那條路是光明
[00:26:54.000 --> 00:26:55.000]  是可以的
[00:26:55.000 --> 00:26:56.000]  這個很重要
[00:26:56.000 --> 00:26:58.000]  這個是第一點
[00:26:58.000 --> 00:27:00.000]  我想和頂姐妹互勵互勉
[00:27:00.000 --> 00:27:01.000]  侍奉生命的更新
[00:27:01.000 --> 00:27:03.000]  第一是在於那種無偽的信心
[00:27:03.000 --> 00:27:04.000]  還有一樣的
[00:27:04.000 --> 00:27:07.000]  保羅更加在第六節告訴我們
[00:27:07.000 --> 00:27:08.000]  他說
[00:27:08.000 --> 00:27:10.000]  為之我提醒你
[00:27:10.000 --> 00:27:13.000]  使你將神藉我按手給你的恩賜
[00:27:13.000 --> 00:27:16.000]  再如火挑旺起來
[00:27:16.000 --> 00:27:18.000]  第二個很重要
[00:27:18.000 --> 00:27:20.000]  可以怎樣侍奉生命的更新呢?
[00:27:20.000 --> 00:27:22.000]  就是我們怎麼樣?
[00:27:22.000 --> 00:27:26.000]  我們的生命裡面能夠再一次火熱過來
[00:27:26.000 --> 00:27:28.000]  使我們可以怎樣?
[00:27:28.000 --> 00:27:30.000]  運用我們的恩賜
[00:27:30.000 --> 00:27:33.000]  運用得更加的好
[00:27:33.000 --> 00:27:35.000]  更加的盡
[00:27:35.000 --> 00:27:36.000]  所以保羅在這裡提醒他說
[00:27:36.000 --> 00:27:39.000]  希望你能夠再一次火熱起來
[00:27:39.000 --> 00:27:40.000]  挑旺起來
[00:27:40.000 --> 00:27:43.000]  還有運用這些恩賜
[00:27:43.000 --> 00:27:48.000]  相信大家都有燒烤的經驗
[00:27:48.000 --> 00:27:50.000]  我們說BBQ的經驗
[00:27:50.000 --> 00:27:51.000]  燒炭的經驗
[00:27:51.000 --> 00:27:53.000]  最好的類比
[00:27:53.000 --> 00:27:57.000]  那些炭火有時候是很微的
[00:27:57.000 --> 00:27:58.000]  很小的
[00:27:58.000 --> 00:28:00.000]  所以燒起來也很麻煩
[00:28:00.000 --> 00:28:02.000]  未熄滅,不過還是很微
[00:28:02.000 --> 00:28:04.000]  我想提摩他在這裡的情景
[00:28:04.000 --> 00:28:06.000]  他不是說沒有侍奉的心
[00:28:06.000 --> 00:28:07.000]  但可能是很微
[00:28:07.000 --> 00:28:08.000]  所以保羅說
[00:28:08.000 --> 00:28:10.000]  你要如火挑旺起來
[00:28:10.000 --> 00:28:12.000]  要挑旺起來
[00:28:12.000 --> 00:28:13.000]  所以我們有時候就要在當中
[00:28:13.000 --> 00:28:15.000]  我們燒BBQ就要
[00:28:15.000 --> 00:28:17.000]  加一兩塊炭
[00:28:17.000 --> 00:28:18.000]  紅紅大火出現
[00:28:18.000 --> 00:28:20.000]  我們就很開心
[00:28:20.000 --> 00:28:21.000]  保羅就說
[00:28:21.000 --> 00:28:23.000]  我們很多時候侍奉的心
[00:28:23.000 --> 00:28:25.000]  那種熱誠一直低落
[00:28:25.000 --> 00:28:26.000]  低落低落
[00:28:26.000 --> 00:28:28.000]  我想可能提摩他就是這個階段
[00:28:28.000 --> 00:28:29.000]  所以保羅說
[00:28:29.000 --> 00:28:31.000]  你要重燃這種熱誠
[00:28:31.000 --> 00:28:33.000]  這種火
[00:28:33.000 --> 00:28:35.000]  然後你就可以
[00:28:35.000 --> 00:28:36.000]  臣籍我給你的恩賜
[00:28:36.000 --> 00:28:40.000]  可以繼續好好運用去服侍
[00:28:40.000 --> 00:28:41.000]  而今天
[00:28:41.000 --> 00:28:43.000]  我們就是需要這樣東西
[00:28:43.000 --> 00:28:45.000]  我們需要整個生命再一次
[00:28:45.000 --> 00:28:47.000]  被激勵過來
[00:28:47.000 --> 00:28:49.000]  火熱過來
[00:28:49.000 --> 00:28:53.000]  從哪裡可以得呢?
[00:28:53.000 --> 00:28:56.000]  是聖靈的火
[00:28:56.000 --> 00:28:58.000]  各位姐妹
[00:28:58.000 --> 00:28:59.000]  聖靈如火
[00:28:59.000 --> 00:29:00.000]  我們讀聖經就知道了
[00:29:00.000 --> 00:29:02.000]  是讓聖靈去感動我們
[00:29:02.000 --> 00:29:05.000]  是讓聖靈的火在我們心中燃燒
[00:29:05.000 --> 00:29:06.000]  我們不要扼殺祂
[00:29:06.000 --> 00:29:09.000]  我們不要去抗拒祂
[00:29:09.000 --> 00:29:10.000]  恩賜是什麼?
[00:29:10.000 --> 00:29:11.000]  是屬靈的恩賜
[00:29:11.000 --> 00:29:12.000]  大家知道了
[00:29:12.000 --> 00:29:13.000]  聖經裡面說
[00:29:13.000 --> 00:29:15.000]  恩賜是從聖靈那裡來給我們每一個基督徒
[00:29:15.000 --> 00:29:17.000]  有一種能力去服侍神的
[00:29:17.000 --> 00:29:19.000]  所以恩賜和聖靈有關
[00:29:19.000 --> 00:29:20.000]  我們讓聖靈的火
[00:29:20.000 --> 00:29:21.000]  火熱我們的時候
[00:29:21.000 --> 00:29:24.000]  聖靈的恩賜就再在我們生命裡面
[00:29:24.000 --> 00:29:26.000]  再一次激勵過來的時候
[00:29:26.000 --> 00:29:29.000]  我們就帶著熱誠、熱切去服侍神
[00:29:29.000 --> 00:29:30.000]  哪怕別人怎麼看
[00:29:30.000 --> 00:29:33.000]  但是我們是在服侍永生上帝
[00:29:33.000 --> 00:29:34.000]  是不是?
[00:29:34.000 --> 00:29:35.000]  所以是很重要的
[00:29:35.000 --> 00:29:36.000]  第二個要訣
[00:29:36.000 --> 00:29:38.000]  我們不單止要有無偽的信心
[00:29:38.000 --> 00:29:39.000]  我們很重要的
[00:29:39.000 --> 00:29:42.000]  要讓神的靈在我們心中工作
[00:29:42.000 --> 00:29:44.000]  讓祂來到工作
[00:29:44.000 --> 00:29:46.000]  我們不要消滅聖靈的感動
[00:29:46.000 --> 00:29:48.000]  我們不要抗拒聖靈的感動
[00:29:48.000 --> 00:29:51.000]  我們要讓聖靈的火在我們心中燃燒
[00:29:51.000 --> 00:29:54.000]  你發現燃燒了我們的生命
[00:29:54.000 --> 00:29:56.000]  你就火熱起來
[00:29:56.000 --> 00:29:58.000]  你就如火挑旺起來
[00:29:58.000 --> 00:30:00.000]  你就覺得神給我們的恩賜
