
[00:00:00.000 --> 00:00:03.880]  今天的經文是選自《耶利米哀歌》
[00:24:04.880 --> 00:24:08.520]  其實就好像這棵葉子
[00:24:08.520 --> 00:24:09.680]  聖經也告訴我們
[00:24:09.680 --> 00:24:13.240]  每早晨都有逆轉的可能
[00:24:13.240 --> 00:24:15.800]  就算是再爛的局面
[00:24:15.800 --> 00:24:18.280]  其實都可以有生機
[00:24:18.280 --> 00:24:20.720]  這件事其實也鼓勵了我
[00:24:20.720 --> 00:24:24.040]  我離開了博導會太古城堂
[00:24:24.040 --> 00:24:26.720]  剛剛一年,差不多最後幾天
[00:24:26.720 --> 00:24:29.040]  去到一個全新的教會
[00:24:29.040 --> 00:24:30.120]  一個陌生的教會
[00:24:30.120 --> 00:24:32.720]  其實萬事起頭難
[00:24:32.720 --> 00:24:37.680]  很多不同的東西都需要去適應
[00:24:37.680 --> 00:24:38.960]  但在這一年裏
[00:24:38.960 --> 00:24:41.920]  我又真的覺得每早晨都是新的
[00:24:41.920 --> 00:24:44.720]  雖然現在遠了,在沙田
[00:24:44.720 --> 00:24:48.640]  但其實那班車半個小時就到了
[00:24:48.640 --> 00:24:50.080]  不用轉車
[00:24:50.080 --> 00:24:52.800]  其實也挺好的
[00:24:52.800 --> 00:24:55.280]  每天見到維多利亞港
[00:24:55.280 --> 00:25:00.040]  看到海港的風光,非常之好
[00:25:00.040 --> 00:25:01.880]  還有就是
[00:25:01.880 --> 00:25:03.480]  其實在這個過程裏
[00:25:03.480 --> 00:25:06.160]  真的體會到神是信實廣大
[00:25:06.160 --> 00:25:08.080]  每早晨都是新
[00:25:08.080 --> 00:25:12.000]  有些東西好像看起來是困難
[00:25:12.000 --> 00:25:16.680]  但我正在學習的是自己等待
[00:25:16.680 --> 00:25:18.280]  做了自己要做的事
[00:25:18.280 --> 00:25:19.800]  然後等待上帝
[00:25:19.800 --> 00:25:22.400]  看看祂怎樣出手
[00:25:22.400 --> 00:25:27.080]  慢慢又看到事情是可以迎刃而解的
[00:25:27.080 --> 00:25:30.160]  就是這樣這一年過去了
[00:25:30.160 --> 00:25:31.320]  在這個過程裏
[00:25:31.320 --> 00:25:34.680]  其實我也覺得上帝在擴闊我自己的視野
[00:25:34.680 --> 00:25:37.560]  也在幫我開拓新的領域
[00:25:37.560 --> 00:25:42.040]  但人生總會不如意事十常八九
[00:25:42.040 --> 00:25:44.600]  今天也有一件很新鮮熱辣
[00:25:44.600 --> 00:25:47.000]  今天早上回去教會開會
[00:25:47.000 --> 00:25:48.520]  十點鐘開會
[00:25:48.520 --> 00:25:51.240]  開完會十二點多看回手機
[00:25:51.240 --> 00:25:54.000]  原來有個信息是十點多已經發給我
[00:25:54.000 --> 00:25:56.040]  就是我侄子發給我
[00:25:56.040 --> 00:25:57.600]  告訴我他爸爸
[00:25:57.600 --> 00:26:02.240]  就是我哥哥打打一波就暈倒了
[00:26:02.240 --> 00:26:04.200]  就送他入醫院
[00:26:04.200 --> 00:26:07.640]  那一刻其實對我來說也是挺害怕的
[00:26:07.640 --> 00:26:10.080]  我在打信息
[00:26:10.080 --> 00:26:11.520]  打裸地問
[00:26:11.520 --> 00:26:14.000]  因爲我侄子在加拿大
[00:26:14.000 --> 00:26:16.280]  我當然是找香港的親戚
[00:26:16.280 --> 00:26:18.680]  我姐姐也找不到 打字的時候
[00:26:18.680 --> 00:26:21.320]  也發覺自己有點手震
[00:26:21.320 --> 00:26:23.800]  那一刻我知道我自己關心
[00:26:23.800 --> 00:26:26.640]  原來對我來說什麼是重要
[00:26:26.640 --> 00:26:29.160]  其實在2022年那一年
[00:26:29.160 --> 00:26:30.280]  我有兩個哥哥
[00:26:30.280 --> 00:26:34.840]  先後在差不多半年裏就離開世界
[00:26:34.840 --> 00:26:38.520]  所以這次再遇到這樣的事
[00:26:38.520 --> 00:26:40.920]  其實我們很多時候也會聽到
[00:26:40.920 --> 00:26:43.320]  打球做運動的時候突然間暈倒
[00:26:43.320 --> 00:26:46.400]  很多時候也是凶多吉少
[00:26:46.400 --> 00:26:50.200]  感恩就是他應該是當時眼前一刻
[00:26:50.200 --> 00:26:52.520]  整個躺下了 撞到頭
[00:26:52.520 --> 00:26:56.440]  照過是沒有腦出血的
[00:26:56.440 --> 00:27:00.520]  但是現在需要揹着手機去觀察
[00:27:00.520 --> 00:27:01.840]  我還沒見到他
[00:27:01.840 --> 00:27:03.880]  我的姐姐就去了看他
[00:27:03.880 --> 00:27:07.640]  我完了視頻也要明天才去找他
[00:27:07.640 --> 00:27:09.440]  每早晨都是新的
[00:27:09.440 --> 00:27:11.800]  有新的危機
[00:27:11.800 --> 00:27:16.800]  但又看到上帝也有祂自己的恩典與我們同在
[00:27:16.800 --> 00:27:19.040]  有些時候是難過的
[00:27:19.040 --> 00:27:24.880]  但是一個靠山是最reliable
[00:27:24.880 --> 00:27:26.680]  最信實可靠
[00:27:26.680 --> 00:27:30.800]  除祂以外我們別無拯救
[00:27:30.800 --> 00:27:33.480]  在這裏詩人還有第四個訓練
[00:27:33.480 --> 00:27:34.920]  就是第24節
[00:27:34.920 --> 00:27:37.400]  我心裏說 耶和華是我的墳
[00:27:37.400 --> 00:27:40.320]  因此我要仰望他
[00:27:40.320 --> 00:27:46.800]  墳這個字是指以色列12支派
[00:27:46.800 --> 00:27:49.800]  其實每一個支派都分得到地
[00:27:49.800 --> 00:27:52.360]  唯獨只有一個支派是沒有地的
[00:27:52.360 --> 00:27:54.480]  那個支派是哪個支派
[00:27:54.480 --> 00:27:56.040]  利美支派
[00:27:56.040 --> 00:27:59.600]  利美支派分不到地
[00:27:59.600 --> 00:28:01.040]  爲什麼呢
[00:28:01.040 --> 00:28:03.680]  我們看看在《新命記》說
[00:28:03.680 --> 00:28:07.360]  所以利美人在他弟兄中無墳無業
[00:28:07.360 --> 00:28:09.360]  耶和華是他的產業
[00:28:09.360 --> 00:28:14.080]  正如耶和華你神所應許他的
[00:28:14.080 --> 00:28:18.880]  沒錯 利美支派因爲要專心侍奉神的緣故
[00:28:18.880 --> 00:28:21.480]  神沒有分地給他們
[00:28:21.480 --> 00:28:24.120]  但是這裏告訴我們
[00:28:24.120 --> 00:28:28.360]  耶和華就是他們的墳
[00:28:28.360 --> 00:28:32.560]  在這裏詩人說 耶和華就是他們的墳
[00:28:32.560 --> 00:28:37.440]  也是詩人自己的墳
[00:28:37.440 --> 00:28:40.160]  他這樣說其實是宣認
[00:28:40.160 --> 00:28:42.200]  就算被撈
[00:28:42.200 --> 00:28:46.320]  就算以色列人失去土地 國破家亡
[00:28:46.320 --> 00:28:50.280]  但是耶和華仍然是他們的墳
[00:28:50.280 --> 00:28:54.720]  縱然他們在地上的土地失去了
[00:28:54.720 --> 00:28:57.160]  樓價跌了三成
[00:28:57.160 --> 00:28:59.720]  工作招不保值
[00:28:59.720 --> 00:29:05.480]  但是詩人仍然宣告耶和華就是他們的墳
[00:29:05.480 --> 00:29:11.440]  他賴以生存的保證就是上帝
[00:29:11.440 --> 00:29:17.640]  最近香港有一間銀行被另一間銀行私有化
[00:29:17.640 --> 00:29:23.760]  但其實這間銀行在幾個月前已經傳出裁員的消息
[00:29:23.760 --> 00:29:26.440]  在那一波裁員浪潮裏面
[00:29:26.440 --> 00:29:31.200]  據說有個別部門需要削減人手的幅度是
[00:29:31.200 --> 00:29:34.240]  10%至50%不等
[00:29:34.240 --> 00:29:40.320]  而尚未被裁的員工都要重新申請職位
[00:29:40.320 --> 00:29:45.520]  和外面的申請者競爭
[00:29:45.520 --> 00:29:48.800]  我有位朋友也是在這間銀行工作的
[00:29:48.800 --> 00:29:51.960]  他說那段時間喫很多散水飯
[00:29:51.960 --> 00:29:54.000]  大家知道什麼是散水飯吧
[00:29:54.000 --> 00:29:58.040]  他自己也聽過有四位同事
[00:29:58.040 --> 00:30:03.120]  請一位被裁走的同事喫飯
[00:30:03.120 --> 00:30:05.040]  他們喫飯的時候
[00:30:05.040 --> 00:30:08.680]  其中三位同事都收到短信
[00:30:08.680 --> 00:30:13.000]  說他們被裁走了
[00:30:13.000 --> 00:30:16.320]  可能你會想那餐飯誰請誰
[00:30:16.320 --> 00:30:19.480]  四個請一個還是一個請四個
[00:30:19.480 --> 00:30:21.800]  我不知道他們怎麼想
[00:30:21.800 --> 00:30:23.160]  我問問那位弟兄
[00:30:23.160 --> 00:30:25.480]  他沒有喫那餐飯
[00:30:25.480 --> 00:30:29.120]  不過你想想公司的氣氛
[00:30:29.120 --> 00:30:33.960]  在這樣的狀況下也是人心惶惶
[00:30:33.960 --> 00:30:41.400]  感恩的是那位弟兄平安經過了裁員潮
[00:30:41.400 --> 00:30:45.120]  儘管前路仍然荊棘滿途
[00:30:45.120 --> 00:30:49.960]  但他知道神就是他的份
[00:30:49.960 --> 00:30:53.080]  他願意將一切交託神
[00:30:53.080 --> 00:30:57.160]  這也是我們需要學習的
[00:30:57.160 --> 00:31:02.160]  弟兄姊妹今天你的份在哪裏呢?
[00:31:02.160 --> 00:31:05.280]  你以什麼作爲你的份呢?
[00:31:05.280 --> 00:31:09.200]  有什麼使你有安全感呢?
[00:31:09.200 --> 00:31:11.120]  私人就有四個信念
[00:31:11.120 --> 00:31:12.040]  剛纔他說的
[00:31:12.040 --> 00:31:15.920]  使他在悲哀裏面仍然有盼望去支撐下去的
[00:31:15.920 --> 00:31:17.520]  就是那四個信念
[00:31:17.520 --> 00:31:20.000]  耶和華是持愛信實
[00:31:20.000 --> 00:31:21.560]  是有憐憫
[00:31:21.560 --> 00:31:25.240]  是在苦難中仍然可以帶來逆轉
[00:31:25.240 --> 00:31:28.800]  還有就是耶和華是他的份
[00:31:28.800 --> 00:31:31.880]  是他最穩妥的倚靠
[00:31:31.880 --> 00:31:37.600]  那你呢?
[00:31:37.600 --> 00:31:40.680]  你有什麼信念支撐你呢?
[00:31:40.680 --> 00:31:43.000]  你對上帝有什麼的認識
[00:31:43.000 --> 00:31:47.360]  以致你能夠在困難當中仍然不會跌倒
[00:31:47.360 --> 00:31:51.960]  在苦難裏仍然能夠有盼望呢?
[00:31:51.960 --> 00:31:54.560]  或者今天你也在困難當中
[00:31:54.560 --> 00:31:57.040]  可能你自己的身體又不舒服
[00:31:57.040 --> 00:31:59.200]  你的家人有病
[00:31:59.200 --> 00:32:01.440]  或者你的工作上遇到挫折
[00:32:01.440 --> 00:32:04.080]  感情上受傷害
[00:32:04.080 --> 00:32:06.240]  或者這幾年的社會的狀況
[00:32:06.240 --> 00:32:08.720]  都令你失去動力
[00:32:08.720 --> 00:32:11.160]  這些一切一切的東西
[00:32:11.160 --> 00:32:13.960]  都可以令我們感到悲哀
[00:32:13.960 --> 00:32:15.560]  沒有指望
[00:32:15.560 --> 00:32:18.600]  但這幾節的經文正正是在提醒我們
[00:32:18.600 --> 00:32:21.400]  原來在我們的信仰歷程裏面
[00:32:21.400 --> 00:32:23.960]  經歷過神是一位怎樣的神呢?
[00:32:23.960 --> 00:32:27.320]  這些信念其實是能夠幫助的
[00:32:27.320 --> 00:32:31.920]  是能夠幫助我們帶來盼望的
[00:32:31.920 --> 00:32:33.280]  當我們去禱告
[00:32:33.280 --> 00:32:35.440]  我們去想想自己的情況
[00:32:35.440 --> 00:32:39.040]  我們去想想上帝如何幫助我們的時候
[00:32:39.040 --> 00:32:42.480]  這些信念就能夠幫助我們
[00:32:42.480 --> 00:32:44.800]  我們所相信的神不是一時一樣
[00:32:44.800 --> 00:32:46.800]  他這次幫你
[00:32:46.800 --> 00:32:47.720]  下次不幫你
[00:32:47.720 --> 00:32:49.120]  然後不是這樣
[00:32:49.120 --> 00:32:51.480]  他是從頭到尾
[00:32:51.480 --> 00:32:54.120]  永遠都是那位信實不變
[00:32:54.120 --> 00:32:58.320]  滿有慈愛憐憫的神
[00:32:58.320 --> 00:33:01.720]  我們現在來看《耶利米哀歌》的結構
[00:33:01.720 --> 00:33:05.160]  作者認爲這本書的五章
[00:33:05.160 --> 00:33:08.840]  可以是一個線型的結構
[00:33:08.840 --> 00:33:12.200]  第一和第五章
[00:33:12.200 --> 00:33:16.240]  其實講的內容都是很相似的
[00:33:16.240 --> 00:33:20.800]  第二和第四章又是很相似的
[00:33:20.800 --> 00:33:22.160]  它這樣排列
[00:33:22.160 --> 00:33:25.160]  其實就是要突出中間那一段
[00:33:25.160 --> 00:33:26.480]  就是第三章
[00:33:26.480 --> 00:33:28.920]  第三章是整卷書的中心
[00:33:28.920 --> 00:33:33.760]  而第三章的十九至二十四節
[00:33:33.760 --> 00:33:37.280]  就是中心的中心
[00:33:37.280 --> 00:33:39.600]  核心的內圍
[00:33:39.600 --> 00:33:43.000]  當詩人思想神的特性的時候
[00:33:43.000 --> 00:33:44.880]  他就看到盼望
[00:33:44.880 --> 00:33:50.960]  而這個盼望也是來自神
[00:33:50.960 --> 00:33:53.840]  還有就是《耶利米哀歌》這種討告方式
[00:33:53.840 --> 00:33:55.000]  之所以重要
[00:33:55.000 --> 00:33:57.960]  是因爲它告訴我們
[00:33:57.960 --> 00:34:02.240]  It's okay to not be okay
[00:34:02.240 --> 00:34:05.160]  就是有問題是沒有問題的
[00:34:05.160 --> 00:34:06.960]  沒有問題纔是有問題
[00:34:06.960 --> 00:34:08.280]  這個世界有那麼多問題
[00:34:08.280 --> 00:34:10.000]  怎麼會沒有問題呢
[00:34:10.000 --> 00:34:12.560]  大家知道我在說什麼嗎
[00:34:12.560 --> 00:34:15.000]  聰明 厲害
[00:34:15.000 --> 00:34:18.840]  你知道我也要再說一次
[00:34:18.840 --> 00:34:21.080]  如果你覺得有問題
[00:34:21.080 --> 00:34:22.080]  其實是沒有問題的
[00:34:22.080 --> 00:34:24.920]  你跟上帝去說 去信
[00:34:24.920 --> 00:34:26.320]  這個世界有那麼多問題
[00:34:26.320 --> 00:34:27.720]  如果你真的覺得沒有問題
[00:34:27.720 --> 00:34:29.960]  其實才是有問題
[00:34:29.960 --> 00:34:32.520]  如果我們覺得有問題是正常的
[00:34:32.520 --> 00:34:34.800]  還有就是《耶利米哀歌》裏面
[00:34:34.800 --> 00:34:37.520]  提到以色列人的苦難的時候
[00:34:37.520 --> 00:34:41.280]  其實詩人是知道自己
[00:34:41.280 --> 00:34:44.640]  或者以色列人其實罪有應得的
[00:34:44.640 --> 00:34:46.120]  他們不是完全無辜的
[00:34:46.120 --> 00:34:48.200]  因爲他們又拜偶像
[00:34:48.200 --> 00:34:51.400]  又依靠外邦人不去求神幫助
[00:34:51.400 --> 00:34:53.000]  這些全部是得罪神
[00:34:53.000 --> 00:34:55.560]  而神一早已經提醒他們
[00:34:55.560 --> 00:34:56.640]  你們做這些事的時候
[00:34:56.640 --> 00:34:57.560]  你們是得罪我
[00:34:57.560 --> 00:34:59.240]  我一定會懲罰你們
[00:34:59.240 --> 00:35:01.600]  但他們仍然是這麼做
[00:35:01.600 --> 00:35:04.760]  所以最終神就懲罰他們
[00:35:04.760 --> 00:35:05.960]  不過就算是這樣
[00:35:05.960 --> 00:35:07.920]  詩人仍然都要腎
[00:35:07.920 --> 00:35:09.640]  腎到樹葉都落
[00:35:09.640 --> 00:35:11.360]  其實我們都是一樣的
[00:35:11.360 --> 00:35:14.320]  有很多的困難或者那些苦難出現
[00:35:14.320 --> 00:35:18.320]  其實有時候可能我們自己都有責任
[00:35:18.320 --> 00:35:20.840]  但我們都一樣可以好像詩人一樣
[00:35:20.840 --> 00:35:23.600]  向神來去呼求
[00:35:23.600 --> 00:35:25.760]  我們一起來讀這一段經文
[00:35:25.760 --> 00:35:27.560]  耶和華是公義的
[00:35:27.560 --> 00:35:32.520]  你這樣待我是因我違揹他的命令
[00:35:32.520 --> 00:35:35.120]  衆民啊 請聽我的話
[00:35:35.120 --> 00:35:36.800]  看我的痛苦
[00:35:36.800 --> 00:35:40.560]  我的處女和少年人都被撈去
[00:35:40.560 --> 00:35:43.200]  我招呼我所親愛的
[00:35:43.200 --> 00:35:45.200]  他們卻愚弄我
[00:35:45.200 --> 00:35:47.800]  耶和華啊 求你觀看
[00:35:47.800 --> 00:35:49.880]  因爲我在急難中
[00:35:49.880 --> 00:35:51.840]  我心腸擾亂
[00:35:51.840 --> 00:35:54.720]  我心在我裏面翻轉
[00:35:54.720 --> 00:35:56.760]  因我大大搏抑
[00:35:56.760 --> 00:36:00.000]  在外都見死人喪子
[00:36:00.000 --> 00:36:02.680]  再加猶豫死亡
[00:36:02.680 --> 00:36:04.800]  詩人知道以色列人受罰
[00:36:04.800 --> 00:36:07.680]  是因爲他們違背神的命令
[00:36:07.680 --> 00:36:08.560]  所以他們受苦
[00:36:08.560 --> 00:36:13.320]  但是詩人仍然宣告耶和華是公義的
[00:36:13.320 --> 00:36:15.920]  他沒有否認神
[00:36:15.920 --> 00:36:20.160]  更加沒有否認神的公義性情
[00:36:20.160 --> 00:36:23.840]  又或者將所有的責任歸咎給神
[00:36:23.840 --> 00:36:27.400]  他承認自己是搏抑神
[00:36:27.400 --> 00:36:31.160]  不過他沒有放棄繼續去呼求
[00:36:31.160 --> 00:36:34.880]  求神來觀看他
[00:36:34.880 --> 00:36:42.200]  其實是指求神拯救他
[00:36:42.200 --> 00:36:45.080]  就算落在痛苦的境地
[00:36:45.080 --> 00:36:48.720]  詩人仍然是選擇去信靠神
[00:36:48.720 --> 00:36:51.000]  而不是離開 走了
[00:36:51.000 --> 00:36:54.080]  這其實也是提醒我們
[00:36:54.080 --> 00:36:57.800]  就算弟兄姊妹滲到樹葉都落
[00:36:57.800 --> 00:37:01.880]  甚至可能在這裏發出咒罵
[00:37:01.880 --> 00:37:06.760]  但是都不代表他們不相信神
[00:37:06.760 --> 00:37:08.720]  正正因爲他們所面對
[00:37:08.720 --> 00:37:11.240]  所經歷的事情是多麼荒謬
[00:37:11.240 --> 00:37:13.600]  令他們產生困惑
[00:37:13.600 --> 00:37:17.520]  所以纔會發出這些疑問和質詢
[00:37:17.520 --> 00:37:19.800]  還有情緒的反應
[00:37:19.800 --> 00:37:23.520]  而我們要做的其實就是
[00:37:23.520 --> 00:37:27.240]  It's okay to not be okay
[00:37:27.240 --> 00:37:30.160]  我們要做的就是聆聽和接納
[00:37:30.160 --> 00:37:36.000]  對方是會有這樣的反應
[00:37:36.000 --> 00:37:39.840]  使我們在祈禱裏面生出盼望的
[00:37:39.840 --> 00:37:44.480]  就是這位信實慈愛 憐憫
[00:37:44.480 --> 00:37:47.400]  每早晨都是新的
[00:37:47.400 --> 00:37:51.040]  耶和華是我們的墳的那位神
[00:37:51.040 --> 00:37:53.520]  我們一起祈禱
[00:37:53.520 --> 00:37:56.280]  親愛天父上帝 我們感謝讚美你
[00:37:56.280 --> 00:37:58.240]  因爲你從來沒有撇棄過我們
[00:37:58.240 --> 00:38:00.560]  縱然我們是多麼不濟
[00:38:00.560 --> 00:38:02.560]  縱然我們是多麼軟弱
[00:38:02.560 --> 00:38:05.920]  我們常常都會哭喊
[00:38:05.920 --> 00:38:08.360]  我們會埋怨
[00:38:08.360 --> 00:38:09.560]  我們會憤怒
[00:38:09.560 --> 00:38:13.240]  但是上帝你容許我們這樣做
[00:38:13.240 --> 00:38:15.520]  上帝你明白我們的軟弱
[00:38:15.520 --> 00:38:17.200]  我們的痛苦
[00:38:17.200 --> 00:38:20.280]  你也會在當中爲我們開出路
[00:38:20.280 --> 00:38:22.880]  主但願今天耶利米埃哥這段信息
[00:38:22.880 --> 00:38:24.400]  都成爲我們衆人的幫助
[00:38:24.400 --> 00:38:26.360]  我們疲乏的求你加力
[00:38:26.360 --> 00:38:29.520]  我們軟弱的主要求你肩撞我們
[00:38:29.520 --> 00:38:31.720]  而我們整個羣體
[00:38:31.720 --> 00:38:33.920]  我們都是常常彼此提醒
[00:38:33.920 --> 00:38:34.680]  互相支持
[00:38:34.680 --> 00:38:38.000]  以上帝你自己的說話來互相支持
[00:38:38.000 --> 00:38:40.480]  我們這樣去禱告奉耶穌基督得勝的名
[00:38:40.480 --> 00:38:41.480]  阿們
