
[00:00:00.000 --> 00:00:03.040]  我們人生去到某一個階段
[00:16:40.080 --> 00:16:42.080]  所以到最後沒有辦法的時候
[00:16:42.080 --> 00:16:44.080]  這群水手就將她
[00:16:44.080 --> 00:16:46.080]  若娜丟到海裡
[00:16:46.080 --> 00:16:50.080]  結果這群水手
[00:16:50.080 --> 00:16:52.080]  他們自己都求告
[00:16:52.080 --> 00:16:54.080]  耶和華這個神
[00:16:54.080 --> 00:16:56.080]  這是一個轉變
[00:16:56.080 --> 00:16:58.080]  這群水手以前
[00:16:58.080 --> 00:17:00.080]  拜其他不同的神
[00:17:00.080 --> 00:17:02.080]  但是去到現在這一刻
[00:17:02.080 --> 00:17:04.080]  他們自己都向耶和華
[00:17:04.080 --> 00:17:06.080]  獨一的真神祈禱
[00:17:06.080 --> 00:17:08.080]  當他們這樣去求告神的時候
[00:17:08.080 --> 00:17:10.080]  風浪
[00:17:10.080 --> 00:17:12.080]  就停息了
[00:17:12.080 --> 00:17:14.080]  聖經裡面有一句說得很清楚
[00:17:14.080 --> 00:17:16.080]  水手們
[00:17:16.080 --> 00:17:18.080]  大大懼怕耶和華
[00:17:18.080 --> 00:17:20.080]  他們從
[00:17:20.080 --> 00:17:22.080]  懼怕風浪至大大敬畏神
[00:17:22.080 --> 00:17:24.080]  他們從
[00:17:24.080 --> 00:17:26.080]  懼怕風浪至
[00:17:26.080 --> 00:17:28.080]  大大敬畏神
[00:17:28.080 --> 00:17:30.080]  並且敬拜耶和華
[00:17:30.080 --> 00:17:32.080]  看到嗎
[00:17:32.080 --> 00:17:34.080]  聖經裡面突出這一群水手
[00:17:34.080 --> 00:17:36.080]  他們一開始害怕
[00:17:36.080 --> 00:17:38.080]  風浪 到後來
[00:17:38.080 --> 00:17:40.080]  他們害怕什麼
[00:17:40.080 --> 00:17:42.080]  他們害怕耶和華神
[00:17:42.080 --> 00:17:44.080]  以至他們心裡有一份
[00:17:44.080 --> 00:17:46.080]  敬畏神的心
[00:17:46.080 --> 00:17:48.080]  風浪就停息了
[00:17:48.080 --> 00:17:52.080]  我最近很留意相機
[00:17:52.080 --> 00:17:54.080]  不是拍照的相機
[00:17:54.080 --> 00:17:56.080]  是路上的相機
[00:17:56.080 --> 00:17:58.080]  今天早上
[00:17:58.080 --> 00:18:00.080]  我經過Lynch Highway
[00:18:00.080 --> 00:18:02.080]  還沒到
[00:18:02.080 --> 00:18:04.080]  浸信會
[00:18:04.080 --> 00:18:06.080]  Baptist Community Church
[00:18:06.080 --> 00:18:08.080]  那間教會之前
[00:18:08.080 --> 00:18:10.080]  剛好又弄了一部相機
[00:18:10.080 --> 00:18:12.080]  出來 有沒有看到
[00:18:12.080 --> 00:18:14.080]  我經過的時候
[00:18:14.080 --> 00:18:16.080]  看到那個人剛好弄好了
[00:18:16.080 --> 00:18:18.080]  我很留意 為什麼
[00:18:18.080 --> 00:18:20.080]  因為我曾經試過
[00:18:20.080 --> 00:18:22.080]  從教會出發
[00:18:22.080 --> 00:18:24.080]  去Wake Park的時候
[00:18:24.080 --> 00:18:26.080]  超速罰款200元
[00:18:26.080 --> 00:18:28.080]  那200元簡直
[00:18:28.080 --> 00:18:30.080]  我整晚睡不著
[00:18:30.080 --> 00:18:32.080]  第一次這麼大的兒子
[00:18:32.080 --> 00:18:34.080]  一次過沒了200元 很肉痛
[00:18:34.080 --> 00:18:36.080]  我前幾天
[00:18:36.080 --> 00:18:38.080]  晚上黃昏的時候
[00:18:38.080 --> 00:18:40.080]  在Manning Road
[00:18:40.080 --> 00:18:42.080]  有一段路
[00:18:42.080 --> 00:18:44.080]  是走60的
[00:18:44.080 --> 00:18:46.080]  在
[00:18:46.080 --> 00:18:48.080]  70個牌前面
[00:18:48.080 --> 00:18:50.080]  我想是200米左右
[00:18:50.080 --> 00:18:52.080]  又有一部相機
[00:18:52.080 --> 00:18:54.080]  我走過的時候
[00:18:54.080 --> 00:18:56.080]  斬一斬
[00:18:56.080 --> 00:18:58.080]  他斬一斬的時候
[00:18:58.080 --> 00:19:00.080]  我當然很快看看自己的咪錶
[00:19:00.080 --> 00:19:02.080]  我也是走60
[00:19:02.080 --> 00:19:04.080]  為什麼要斬我
[00:19:04.080 --> 00:19:06.080]  我就很不安
[00:19:06.080 --> 00:19:08.080]  為什麼要斬我
[00:19:08.080 --> 00:19:10.080]  是不是真的要斬我
[00:19:10.080 --> 00:19:12.080]  還是斬我旁邊那個
[00:19:12.080 --> 00:19:14.080]  然後我就想
[00:19:14.080 --> 00:19:16.080]  如果他斬我
[00:19:16.080 --> 00:19:18.080]  我一定誓不低頭
[00:19:18.080 --> 00:19:20.080]  我一定會投訴他
[00:19:20.080 --> 00:19:22.080]  上訴到底
[00:19:22.080 --> 00:19:24.080]  心裡面不是很平安
[00:19:24.080 --> 00:19:26.080]  但是我前幾天
[00:19:26.080 --> 00:19:28.080]  去祈禱的時候
[00:19:28.080 --> 00:19:30.080]  我靈修的時候 安靜的心的時候
[00:19:30.080 --> 00:19:32.080]  我突然間想到一些東西
[00:19:32.080 --> 00:19:34.080]  我想到什麼
[00:19:34.080 --> 00:19:36.080]  聖靈對我心裡面
[00:19:36.080 --> 00:19:38.080]  特別當我要預備這篇講道的時候
[00:19:38.080 --> 00:19:40.080]  害怕
[00:19:40.080 --> 00:19:42.080]  聖靈提醒我
[00:19:42.080 --> 00:19:44.080]  我真正要害怕的不是那部相機
[00:19:44.080 --> 00:19:46.080]  也不是怕我的錢
[00:19:46.080 --> 00:19:48.080]  一張一張走光
[00:19:48.080 --> 00:19:50.080]  當然也害怕
[00:19:50.080 --> 00:19:52.080]  我也是人
[00:19:52.080 --> 00:19:54.080]  沒了錢也是害怕 肉痛
[00:19:54.080 --> 00:19:56.080]  但這不是我真正的害怕
[00:19:56.080 --> 00:19:58.080]  這再一次提醒我自己
[00:19:58.080 --> 00:20:00.080]  我有沒有
[00:20:00.080 --> 00:20:02.080]  懼怕神
[00:20:02.080 --> 00:20:04.080]  我有沒有在神面前
[00:20:04.080 --> 00:20:06.080]  害怕自己做不好的見證
[00:20:06.080 --> 00:20:08.080]  我有沒有懼怕神
[00:20:08.080 --> 00:20:10.080]  我知道超速不對
[00:20:10.080 --> 00:20:12.080]  但我明知超速不對
[00:20:12.080 --> 00:20:14.080]  我還去做的時候
[00:20:14.080 --> 00:20:16.080]  我有沒有想過
[00:20:16.080 --> 00:20:18.080]  我是一個不好的見證
[00:20:18.080 --> 00:20:20.080]  我有沒有想過神不喜歡 神會責罰我
[00:20:20.080 --> 00:20:22.080]  我有沒有
[00:20:22.080 --> 00:20:24.080]  害怕神
[00:20:24.080 --> 00:20:26.080]  我有沒有想過這件事不榮耀神
[00:20:26.080 --> 00:20:28.080]  我有沒有想過
[00:20:28.080 --> 00:20:30.080]  因為我這樣做而跌倒
[00:20:30.080 --> 00:20:32.080]  縱然其他人
[00:20:32.080 --> 00:20:34.080]  不知道 縱然拍不到我相
[00:20:34.080 --> 00:20:36.080]  我有沒有這個害怕
[00:20:36.080 --> 00:20:38.080]  敬畏神
[00:20:38.080 --> 00:20:40.080]  什麼是敬畏神
[00:20:40.080 --> 00:20:42.080]  積極來說
[00:20:42.080 --> 00:20:44.080]  我們知道這個神很厲害
[00:20:44.080 --> 00:20:46.080]  所以我們
[00:20:46.080 --> 00:20:48.080]  心存尊敬
[00:20:48.080 --> 00:20:50.080]  我們願意將
[00:20:50.080 --> 00:20:52.080]  我們生命的主權
[00:20:52.080 --> 00:20:54.080]  交給他 聽神的話
[00:20:54.080 --> 00:20:56.080]  這是敬畏神
[00:20:56.080 --> 00:20:58.080]  另外一方面 消極來說
[00:20:58.080 --> 00:21:00.080]  敬畏神 因為我知道神
[00:21:00.080 --> 00:21:02.080]  是一個聖潔的神
[00:21:02.080 --> 00:21:04.080]  是一個公義的神
[00:21:04.080 --> 00:21:06.080]  他不喜歡我們犯罪
[00:21:06.080 --> 00:21:08.080]  所以我不去犯罪
[00:21:08.080 --> 00:21:10.080]  所以我不去犯罪
[00:21:10.080 --> 00:21:12.080]  敬畏神
[00:21:12.080 --> 00:21:14.080]  敬畏神
[00:21:14.080 --> 00:21:16.080]  敬畏神可以從我們生活
[00:21:16.080 --> 00:21:18.080]  上面一些微小的事情開始
[00:21:18.080 --> 00:21:20.080]  不超速
[00:21:20.080 --> 00:21:22.080]  好像我這樣 我要去學習
[00:21:22.080 --> 00:21:24.080]  縱然別人看不到我
[00:21:24.080 --> 00:21:26.080]  拍不到我相 我都不超速
[00:21:26.080 --> 00:21:28.080]  不講大話
[00:21:28.080 --> 00:21:30.080]  戒了
[00:21:30.080 --> 00:21:32.080]  講別人是非
[00:21:32.080 --> 00:21:34.080]  不賭錢
[00:21:34.080 --> 00:21:36.080]  男女關係上面的兄姊妹
[00:21:36.080 --> 00:21:38.080]  清潔的 在神面前
[00:21:38.080 --> 00:21:40.080]  我們能夠做好見證
[00:21:40.080 --> 00:21:42.080]  這些都是在我們生活上面
[00:21:42.080 --> 00:21:44.080]  一些微小的事情上面
[00:21:44.080 --> 00:21:46.080]  我們能夠做好去敬畏神
[00:21:46.080 --> 00:21:48.080]  你有沒有敬畏神?
[00:21:48.080 --> 00:21:50.080]  你有沒有敬畏神?
[00:21:50.080 --> 00:21:52.080]  你害不害怕神?
[00:21:52.080 --> 00:21:54.080]  你害不害怕神?
[00:21:54.080 --> 00:21:56.080]  問一問自己的心
[00:21:56.080 --> 00:21:58.080]  問一問自己的心
[00:21:58.080 --> 00:22:00.080]  你有沒有害怕神?
[00:22:00.080 --> 00:22:02.080]  你有沒有尊重他?
[00:22:02.080 --> 00:22:04.080]  你有沒有尊重他?
[00:22:04.080 --> 00:22:06.080]  你有沒有尊重他?
[00:22:06.080 --> 00:22:08.080]  第三
[00:22:08.080 --> 00:22:12.080]  我們從恐懼
[00:22:12.080 --> 00:22:14.080]  到敬畏神
[00:22:14.080 --> 00:22:16.080]  我們由面對
[00:22:16.080 --> 00:22:18.080]  逃避到面對
[00:22:18.080 --> 00:22:20.080]  正面面對 直到信服神
[00:22:20.080 --> 00:22:22.080]  很有趣 經文告訴我們
[00:22:22.080 --> 00:22:24.080]  神安排了巨浪
[00:22:24.080 --> 00:22:26.080]  又用了這班水手
[00:22:26.080 --> 00:22:28.080]  外邦的 不信神的人
[00:22:28.080 --> 00:22:30.080]  不信耶和華的人
[00:22:30.080 --> 00:22:32.080]  他們現在都去敬畏神
[00:22:32.080 --> 00:22:34.080]  你想想多有趣
[00:22:34.080 --> 00:22:36.080]  若拿在當中經歷了
[00:22:36.080 --> 00:22:38.080]  連那班不信耶和華神的人
[00:22:38.080 --> 00:22:40.080]  現在他們都去禱告敬畏神
[00:22:40.080 --> 00:22:42.080]  若拿你怎樣?
[00:22:42.080 --> 00:22:46.080]  我告訴你 神真的很厲害
[00:22:46.080 --> 00:22:48.080]  神覺得不夠
[00:22:48.080 --> 00:22:50.080]  對若拿來說不夠
[00:22:50.080 --> 00:22:52.080]  教訓不夠
[00:22:52.080 --> 00:22:54.080]  於是就安排了一條大魚
[00:22:54.080 --> 00:22:56.080]  吞了若拿下肚
[00:22:56.080 --> 00:22:58.080]  你不要說這麼神奇
[00:22:58.080 --> 00:23:00.080]  這是聖經裡面告訴我們
[00:23:00.080 --> 00:23:02.080]  吞了他下肚
[00:23:02.080 --> 00:23:04.080]  在漁福裡面三日三夜
[00:23:04.080 --> 00:23:06.080]  做什麼?
[00:23:06.080 --> 00:23:08.080]  就是
[00:23:08.080 --> 00:23:10.080]  神要若拿去到
[00:23:10.080 --> 00:23:12.080]  走無可走的困境當中
[00:23:12.080 --> 00:23:14.080]  要若拿反省自己的生命
[00:23:14.080 --> 00:23:18.080]  要在困難裡面
[00:23:18.080 --> 00:23:20.080]  要逼若拿一定要面對神
[00:23:20.080 --> 00:23:22.080]  面對困難
[00:23:22.080 --> 00:23:24.080]  面對自己
[00:23:24.080 --> 00:23:26.080]  以致我們看到若拿輸後期
[00:23:26.080 --> 00:23:28.080]  若拿就願意承擔這個使命
[00:23:28.080 --> 00:23:30.080]  他自己願意
[00:23:30.080 --> 00:23:32.080]  走回去
[00:23:32.080 --> 00:23:34.080]  利利尾城那邊
[00:23:34.080 --> 00:23:36.080]  向利利尾人去講這些寓言
[00:23:36.080 --> 00:23:38.080]  這是一個去聽神的話
[00:23:38.080 --> 00:23:40.080]  信服神的表現
[00:23:40.080 --> 00:23:42.080]  所以弟兄姊妹
[00:23:42.080 --> 00:23:44.080]  在這裡我看到
[00:23:44.080 --> 00:23:46.080]  如果你越想逃避神
[00:23:46.080 --> 00:23:48.080]  你就生活越難捱
[00:23:48.080 --> 00:23:50.080]  神一定不會放過你
[00:23:50.080 --> 00:23:52.080]  或者神不會放棄你
[00:23:52.080 --> 00:23:54.080]  他用他的慈情愛索一定會帶著你走
[00:23:54.080 --> 00:23:56.080]  為什麼?
[00:23:56.080 --> 00:23:58.080]  在針研三章十一至十二節
[00:23:58.080 --> 00:24:00.080]  我們一起讀,預備,一二三
[00:24:00.080 --> 00:24:16.080]  我想沒有人喜歡
[00:24:16.080 --> 00:24:18.080]  被管教,但是
[00:24:18.080 --> 00:24:20.080]  神愛我們才管教我們
[00:24:20.080 --> 00:24:22.080]  我們是他的親生兒子
[00:24:22.080 --> 00:24:24.080]  他才來管教我們
[00:24:24.080 --> 00:24:26.080]  神要磨練一個人
[00:24:26.080 --> 00:24:28.080]  往往是用一些很困難的環境
[00:24:28.080 --> 00:24:30.080]  或者我們可能太
[00:24:30.080 --> 00:24:32.080]  太癌慘
[00:24:32.080 --> 00:24:34.080]  神要用一些很困難的環境來磨練我們
[00:24:34.080 --> 00:24:36.080]  啄磨我們
[00:24:36.080 --> 00:24:38.080]  使我們能夠真正面對自己,面對神
[00:24:38.080 --> 00:24:40.080]  記不記得在創世的約瑟
[00:24:40.080 --> 00:24:42.080]  約瑟如果他沒有做到奴隸
[00:24:42.080 --> 00:24:44.080]  沒有被出賣,沒有被落到監獄
[00:24:44.080 --> 00:24:46.080]  他不會有機會做宰相
[00:24:46.080 --> 00:24:48.080]  不會成為他一家人的幫助
[00:24:48.080 --> 00:24:50.080]  摩西如果不是在曠野
[00:24:50.080 --> 00:24:52.080]  漂流四十年
[00:24:52.080 --> 00:24:54.080]  他的性格不會變得溫順
[00:24:54.080 --> 00:24:56.080]  不會依靠神
[00:24:56.080 --> 00:24:58.080]  他怎樣能夠日後帶領那班
[00:24:58.080 --> 00:25:00.080]  很多嘰嘰噠噠,很多聲氣的那班
[00:25:00.080 --> 00:25:02.080]  以色列人走呢
[00:25:02.080 --> 00:25:04.080]  因為神愛我們
[00:25:04.080 --> 00:25:06.080]  所以神才管教我們
[00:25:06.080 --> 00:25:14.080]  我們一起再讀這幾句好不好
[00:25:14.080 --> 00:25:16.080]  沒有試煉
[00:25:16.080 --> 00:25:18.080]  你永遠不知生命的潛力
[00:25:18.080 --> 00:25:20.080]  有多深
[00:25:20.080 --> 00:25:22.080]  沒有痛淡
[00:25:22.080 --> 00:25:24.080]  你永遠不知生命的耐力
[00:25:24.080 --> 00:25:26.080]  有多大
[00:25:26.080 --> 00:25:28.080]  沒有痛苦
[00:25:28.080 --> 00:25:30.080]  你永遠不知生命的韌力
[00:25:30.080 --> 00:25:32.080]  有多強
[00:25:32.080 --> 00:25:34.080]  沒有缺陷
[00:25:34.080 --> 00:25:36.080]  你永遠不知生命的內涵
[00:25:36.080 --> 00:25:38.080]  有多微
[00:25:38.080 --> 00:25:40.080]  這個都是我們一起學習的
[00:25:40.080 --> 00:25:42.080]  弟兄姊妹
[00:25:42.080 --> 00:25:44.080]  當我們要面對這些管教的時候
[00:25:44.080 --> 00:25:46.080]  有時會覺得辛苦
[00:25:46.080 --> 00:25:48.080]  但這正正就是我們成長的代價
[00:25:48.080 --> 00:25:50.080]  神很想我們生命有成長
[00:25:50.080 --> 00:25:54.080]  神很想我們能夠勇敢面對前面
[00:25:54.080 --> 00:25:56.080]  勇敢面對自己
[00:25:56.080 --> 00:25:58.080]  面對使命
[00:25:58.080 --> 00:26:00.080]  所以他不惜一切
[00:26:00.080 --> 00:26:02.080]  都要來管教我們
[00:26:02.080 --> 00:26:04.080]  幫助我們
[00:26:04.080 --> 00:26:06.080]  你看得到嗎
[00:26:06.080 --> 00:26:08.080]  當若拿正面面對神
[00:26:08.080 --> 00:26:10.080]  面對這個使命的時候
[00:26:10.080 --> 00:26:12.080]  他人生就有轉變
[00:26:12.080 --> 00:26:16.080]  你最近遇到什麼挑戰
[00:26:16.080 --> 00:26:18.080]  什麼困難
[00:26:18.080 --> 00:26:20.080]  甚至你覺得受苦
[00:26:20.080 --> 00:26:24.080]  你想想
[00:26:24.080 --> 00:26:26.080]  神容讓這些事情發生
[00:26:26.080 --> 00:26:30.080]  不是偶然的
[00:26:30.080 --> 00:26:32.080]  一切都在神的計劃當中
[00:26:32.080 --> 00:26:36.080]  神是很想你明白
[00:26:36.080 --> 00:26:38.080]  今天你要怕的
[00:26:38.080 --> 00:26:40.080]  不是怕這些困難
[00:26:40.080 --> 00:26:42.080]  不是怕這些挑戰
[00:26:42.080 --> 00:26:44.080]  不是怕你自己的內心
[00:26:44.080 --> 00:26:46.080]  今天你要怕的
[00:26:46.080 --> 00:26:48.080]  唯一要懼怕的
[00:26:48.080 --> 00:26:50.080]  是神去自己
[00:26:50.080 --> 00:26:52.080]  當你懼怕神的時候
[00:26:52.080 --> 00:26:54.080]  你就不會亂來
[00:26:54.080 --> 00:26:56.080]  你就不會放縱自己
[00:26:56.080 --> 00:26:58.080]  你懼怕神的時候你就知道死了
[00:26:58.080 --> 00:27:00.080]  所以當神要管教你的時候
[00:27:00.080 --> 00:27:02.080]  你就要知怕
[00:27:02.080 --> 00:27:04.080]  快快的聽神說
[00:27:04.080 --> 00:27:06.080]  信服神
[00:27:06.080 --> 00:27:08.080]  從你自己轉向神
[00:27:08.080 --> 00:27:10.080]  我們每一個人都要走自己人生的征途
[00:27:10.080 --> 00:27:12.080]  我們踏上這個征途的時候
[00:27:12.080 --> 00:27:14.080]  這個一定是我們會面對到的
[00:27:14.080 --> 00:27:16.080]  怎樣面對
[00:27:16.080 --> 00:27:18.080]  在過往這兩個星期裡
[00:27:18.080 --> 00:27:20.080]  我覺得很多不同的經歷
[00:27:20.080 --> 00:27:22.080]  包括
[00:27:22.080 --> 00:27:24.080]  X430音樂會
[00:27:24.080 --> 00:27:28.080]  這個是征途的開始
[00:27:28.080 --> 00:27:30.080]  很開心我們看到
[00:27:30.080 --> 00:27:32.080]  弟兄姊妹很同心服事
[00:27:32.080 --> 00:27:34.080]  看到有很多人來參加
[00:27:34.080 --> 00:27:36.080]  有人信耶穌
[00:27:36.080 --> 00:27:38.080]  但更重的責任在後面
[00:27:38.080 --> 00:27:40.080]  現在有弟兄姊妹在做
[00:27:40.080 --> 00:27:42.080]  一起配合
[00:27:42.080 --> 00:27:44.080]  跟進一些已經信了耶穌
[00:27:44.080 --> 00:27:46.080]  或者要幫助一些誤導的朋友
[00:27:46.080 --> 00:27:48.080]  這個是繼續要走
[00:27:48.080 --> 00:27:50.080]  前面的使命的路
[00:27:50.080 --> 00:27:52.080]  兒童奉獻禮
[00:27:52.080 --> 00:27:54.080]  這班家長
[00:27:54.080 --> 00:27:56.080]  站了出來
[00:27:56.080 --> 00:27:58.080]  願意做這個立志
[00:27:58.080 --> 00:28:00.080]  日後他們要走的路還是很長
[00:28:00.080 --> 00:28:02.080]  我們願不願意
[00:28:02.080 --> 00:28:04.080]  跟他們一起去走呢
[00:28:04.080 --> 00:28:06.080]  浸禮
[00:28:06.080 --> 00:28:08.080]  這個是浸禮之後
[00:28:08.080 --> 00:28:10.080]  弟兄姊妹為他們
[00:28:10.080 --> 00:28:12.080]  按手祈禱的場面
[00:28:12.080 --> 00:28:14.080]  這個場面可不可以持續下去
[00:28:14.080 --> 00:28:16.080]  不只是浸禮那一刻才這樣做
[00:28:16.080 --> 00:28:18.080]  弟兄姊妹浸禮之後
[00:28:18.080 --> 00:28:20.080]  我們也要為他們的生命成長
[00:28:20.080 --> 00:28:22.080]  日後面對的困難
[00:28:22.080 --> 00:28:24.080]  伴著他們一起走
[00:28:24.080 --> 00:28:26.080]  你願不願意呢
[00:28:26.080 --> 00:28:30.080]  我們一起去承擔使命
[00:28:30.080 --> 00:28:32.080]  我們很想
[00:28:32.080 --> 00:28:34.080]  不被外在的困難
[00:28:34.080 --> 00:28:36.080]  難了我們
[00:28:36.080 --> 00:28:38.080]  這裡說
[00:28:38.080 --> 00:28:40.080]  我們經常祈禱希望神
[00:28:40.080 --> 00:28:42.080]  我們面對困難
[00:28:42.080 --> 00:28:44.080]  神幫我們拿走這些困難
[00:28:44.080 --> 00:28:46.080]  希望有神蹟出現
[00:28:46.080 --> 00:28:48.080]  不用我們這麼辛苦面對這些困難
[00:28:48.080 --> 00:28:50.080]  但原來
[00:28:50.080 --> 00:28:52.080]  某個程度上
[00:28:52.080 --> 00:28:54.080]  神蹟已經在你身上發生了
[00:28:54.080 --> 00:28:56.080]  神蹟
[00:28:56.080 --> 00:28:58.080]  就是神的靈
[00:28:58.080 --> 00:29:00.080]  臨到你身上
[00:29:00.080 --> 00:29:02.080]  給你有足夠的力量
[00:29:02.080 --> 00:29:04.080]  不會讓你面前面對的困難
[00:29:04.080 --> 00:29:06.080]  綁住你自己
[00:29:06.080 --> 00:29:08.080]  綁住你的心
[00:29:08.080 --> 00:29:10.080]  這個力量
[00:29:10.080 --> 00:29:12.080]  就是來自你敬畏神
[00:29:12.080 --> 00:29:14.080]  你敬重祂
[00:29:14.080 --> 00:29:16.080]  畏懼祂
[00:29:16.080 --> 00:29:18.080]  以致在你生活上面
[00:29:18.080 --> 00:29:20.080]  你能夠一起這樣去經歷到神
[00:29:20.080 --> 00:29:22.080]  我們一起再安靜
[00:29:22.080 --> 00:29:28.080]  神掌管我們的生命
[00:29:28.080 --> 00:29:32.080]  掌管我們的一生
[00:29:34.080 --> 00:29:36.080]  你願不願意
[00:29:36.080 --> 00:29:38.080]  現在這一刻
[00:29:38.080 --> 00:29:40.080]  你再一次將你的人生
[00:29:40.080 --> 00:29:42.080]  放回神手裡
[00:29:42.080 --> 00:29:44.080]  敬畏神
[00:29:44.080 --> 00:29:48.080]  過你前面要走的人生的旅途
