
[00:00:00.000 --> 00:00:02.000]  各位地主平安
[00:18:12.000 --> 00:18:15.000]  或者廁所任何的禁戒
[00:18:15.000 --> 00:18:18.000]  要將祂放在我們的心上
[00:18:18.000 --> 00:18:20.000]  中心的位置
[00:18:20.000 --> 00:18:22.000]  第一個位置
[00:18:22.000 --> 00:18:26.000]  其他事情就會跟著醒然有序
[00:18:26.000 --> 00:18:29.000]  我們的心靈亦都會得罪平安
[00:18:29.000 --> 00:18:33.000]  知道怎樣在逆境或順境之中去自處
[00:18:33.000 --> 00:18:35.000]  和其他人同行
[00:18:35.000 --> 00:18:38.000]  其實真的會有很多考驗
[00:18:38.000 --> 00:18:39.000]  誘惑
[00:18:39.000 --> 00:18:44.000]  來讓我們離開基督那份信任
[00:18:44.000 --> 00:18:45.000]  所以我們要知道
[00:18:45.000 --> 00:18:50.000]  單單將盼望放在基督的身上
[00:18:50.000 --> 00:18:53.000]  連耶穌基督都不會將祂的盼望
[00:18:53.000 --> 00:18:56.000]  放在人身上
[00:18:56.000 --> 00:19:00.000]  要將我們的盼望單單放在基督身上
[00:19:00.000 --> 00:19:02.000]  祂是我們生命的源頭
[00:19:02.000 --> 00:19:04.000]  將來我們知道
[00:19:04.000 --> 00:19:07.000]  我們要分享上帝的榮耀
[00:19:07.000 --> 00:19:10.000]  基督說在世上你們有苦難
[00:19:10.000 --> 00:19:14.000]  不過我已經成了世界
[00:19:14.000 --> 00:19:16.000]  這是耶穌基督給我們的盼望
[00:19:16.000 --> 00:19:20.000]  所以不要想著好像
[00:19:20.000 --> 00:19:22.000]  我們說人迷信
[00:19:22.000 --> 00:19:24.000]  不要想著趨吉避凶
[00:19:24.000 --> 00:19:27.000]  或者趨樂避苦
[00:19:27.000 --> 00:19:29.000]  而是我們要因為
[00:19:29.000 --> 00:19:31.000]  如果受苦
[00:19:31.000 --> 00:19:34.000]  是用自己和弟兄姐妹的信心去增長的時候
[00:19:34.000 --> 00:19:36.000]  我們應該滿有喜樂
[00:19:36.000 --> 00:19:38.000]  願聖靈繼續幫助我們
[00:19:38.000 --> 00:19:40.000]  阿們
