
[00:00:00.000 --> 00:00:01.440]  在上個主日
[00:23:39.560 --> 00:23:44.840]  很感謝大家為我們代禱
[00:23:44.840 --> 00:23:47.000]  原來在出發前
[00:23:47.000 --> 00:23:49.640]  我們看天氣預告
[00:23:49.640 --> 00:23:53.000]  就是說幾天都是下雷雨
[00:23:53.000 --> 00:23:55.200]  但是我們到達的時候
[00:23:55.200 --> 00:23:56.800]  沒有下雷雨
[00:23:56.800 --> 00:24:00.520]  只是兩天很少時間下微雨
[00:24:00.520 --> 00:24:01.760]  因為如果下雷雨
[00:24:01.760 --> 00:24:05.160]  我們根本上不到山區
[00:24:05.160 --> 00:24:07.040]  去探望弟兄姊妹
[00:24:07.040 --> 00:24:08.640]  因為有危險
[00:24:08.640 --> 00:24:10.200]  不安全
[00:24:10.200 --> 00:24:14.120]  車或人行都有困難
[00:24:14.120 --> 00:24:15.920]  在行程當中
[00:24:15.920 --> 00:24:18.320]  知道原來宣教士
[00:24:18.320 --> 00:24:21.160]  每個月分別去四個點
[00:24:21.160 --> 00:24:26.080]  來探望弟兄姊妹
[00:24:26.080 --> 00:24:27.560]  或者和一些慕道朋友
[00:24:27.560 --> 00:24:31.720]  去栽培講福音
[00:24:31.720 --> 00:24:32.920]  我們去了三個地方
[00:24:32.920 --> 00:24:37.360]  因為原來醫療的地方封路了
[00:24:37.360 --> 00:24:40.360]  因為之前真的下過大雨
[00:24:40.360 --> 00:24:42.840]  他說如果我們要行
[00:24:42.840 --> 00:24:46.160]  停車還要走四至七個小時
[00:24:46.160 --> 00:24:48.720]  變成不夠時間
[00:24:48.720 --> 00:24:51.440]  所以沒有去那個點
[00:24:51.440 --> 00:24:52.840]  實在很感恩
[00:24:52.840 --> 00:24:55.560]  原來這位宣教士
[00:24:55.560 --> 00:24:59.040]  他每個月輪流去這四個地方
[00:24:59.040 --> 00:25:02.960]  去探望、去做栽培、教導的工作
[00:25:02.960 --> 00:25:05.200]  可能每個月只有幾天
[00:25:05.200 --> 00:25:06.840]  在自己回自己家
[00:25:06.840 --> 00:25:11.120]  因為不同的省份
[00:25:11.120 --> 00:25:14.680]  看到宣教士很盡心、竭力
[00:25:14.680 --> 00:25:19.080]  來幫助當中的弟兄姊妹
[00:25:19.080 --> 00:25:22.440]  無論初信或是慕道
[00:25:22.440 --> 00:25:27.160]  他都是將自己私人的時間獻上
[00:25:27.160 --> 00:25:35.160]  去犧牲自己和家人相聚的時間
[00:25:35.160 --> 00:25:38.280]  實在為了他去感謝神
[00:25:38.280 --> 00:25:41.520]  他的表達、他的行動
[00:25:41.520 --> 00:25:45.640]  其實都是很激勵我們每一位
[00:25:45.640 --> 00:25:48.280]  探訪的弟兄姊妹
[00:25:48.280 --> 00:25:54.520]  讓我們學習他的行動
[00:25:54.520 --> 00:25:59.320]  那份積極為主工作的心
[00:25:59.320 --> 00:26:03.040]  亦都更多為他禱告
[00:26:03.040 --> 00:26:05.800]  如果我們能夠彼此相愛
[00:26:05.800 --> 00:26:11.800]  可以除去我們之間的一些憎恨
[00:26:11.800 --> 00:26:16.240]  能夠實踐社稷的愛
[00:26:16.240 --> 00:26:28.080]  可以站穩在神的面前
[00:26:28.080 --> 00:26:31.080]  我們有一個禱告
[00:26:31.080 --> 00:26:38.480]  讓大家自己都去回應神的話
[00:26:38.480 --> 00:26:39.240]  親愛的主
[00:26:39.240 --> 00:26:43.960]  祢就是一位慈愛的恩主
[00:26:43.960 --> 00:26:47.640]  祢是一位豐富的神
[00:26:47.640 --> 00:26:53.760]  祢常常體恤、憐愛、重疑慮
[00:26:53.760 --> 00:26:56.840]  祢施恩保護我們
[00:26:56.840 --> 00:27:00.320]  祢也叫我們彼此相愛
[00:27:00.320 --> 00:27:02.160]  感謝祢
[00:27:02.160 --> 00:27:09.040]  弟兄姊妹可以實踐彼此相愛、關心、代禱
[00:27:09.040 --> 00:27:13.040]  去發揮大家的恩賜
[00:27:13.040 --> 00:27:16.440]  來建立神的家
[00:27:16.440 --> 00:27:20.600]  願祢祝福孫教士
[00:27:20.600 --> 00:27:24.760]  祝福他所作的功
[00:27:24.760 --> 00:27:30.720]  讓他所接觸到的弟兄姊妹、慕道的朋友
[00:27:30.720 --> 00:27:35.920]  繼續在祢的愛、在祢的說話裏面去成長
[00:27:35.920 --> 00:27:37.720]  夢祢所喜悅
[00:27:37.720 --> 00:27:43.680]  讓他們繼續有這份渴慕的心
[00:27:43.680 --> 00:27:49.800]  願主施恩給孫教士太太
[00:27:49.800 --> 00:27:52.560]  因為她在手術之後
[00:27:52.560 --> 00:27:55.080]  在身體虛弱
[00:27:55.080 --> 00:27:58.240]  祢親自的醫治
[00:27:58.240 --> 00:28:01.000]  讓她有很好的康復
[00:28:01.000 --> 00:28:02.760]  祢與她同行
[00:28:02.760 --> 00:28:05.840]  祝福他們兩個的女兒
[00:28:05.840 --> 00:28:08.480]  無論生活或者學習
[00:28:08.480 --> 00:28:13.200]  都是在祢的恩眷、大令當中
[00:28:13.200 --> 00:28:16.960]  祢加添愛心、智慧、能力
[00:28:16.960 --> 00:28:20.400]  給祢所愛的兒女
[00:28:20.400 --> 00:28:24.200]  建立祢自己的家去榮耀祢的名
[00:28:24.200 --> 00:28:25.400]  以上祈禱
[00:28:25.400 --> 00:28:27.400]  奉主耶穌基督的名
[00:28:27.400 --> 00:28:29.400]  阿們
