
[00:00:00.000 --> 00:00:02.000]  奧運節目早晨
[00:14:02.120 --> 00:14:04.160]  就是彼得就是那一個
[00:14:04.160 --> 00:14:05.000]  超級厲害
[00:14:05.000 --> 00:14:06.080]  自視過高
[00:14:06.080 --> 00:14:06.880]  我一定可以的
[00:14:06.880 --> 00:14:07.800]  這件事我做完的
[00:14:07.800 --> 00:14:09.360]  我做到沒問題
[00:14:09.360 --> 00:14:12.720]  他完全不考慮他自己可以有軟弱
[00:14:12.720 --> 00:14:15.640]  他完全不考慮在風平浪靜的日子
[00:14:15.640 --> 00:14:16.880]  或者困難的日子
[00:14:16.880 --> 00:14:20.440]  都一樣是可以帶來那個試探
[00:14:20.440 --> 00:14:22.520]  所以耶穌在這裏跟着
[00:14:22.520 --> 00:14:25.000]  講完整個剛纔他講的
[00:14:25.000 --> 00:14:26.000]  爭論誰偉大的事
[00:14:26.000 --> 00:14:28.360]  他回頭就要提醒彼得
[00:14:28.360 --> 00:14:30.200]  叫他小心點
[00:14:30.200 --> 00:14:31.560]  彼得有趣的
[00:14:31.560 --> 00:14:32.440]  一路看聖經裏面
[00:14:32.440 --> 00:14:34.560]  你發現彼得是一個很直的人
[00:14:34.560 --> 00:14:36.280]  腦粗的
[00:14:36.280 --> 00:14:39.600]  但是他的性情是很真實的
[00:14:39.600 --> 00:14:41.800]  聽了耶穌講完之後
[00:14:41.800 --> 00:14:43.120]  他的答案
[00:14:43.120 --> 00:14:45.720]  還覺得不會的
[00:14:45.720 --> 00:14:47.080]  耶穌你坐牢我都甘心
[00:14:47.080 --> 00:14:48.880]  我一定跟你
[00:14:48.880 --> 00:14:50.240]  但是現實是這樣的
[00:14:50.240 --> 00:14:51.480]  心智你不要懷疑他
[00:14:51.480 --> 00:14:53.160]  彼得不是他作假的
[00:14:53.160 --> 00:14:54.320]  在很多不同地方的記載
[00:14:54.320 --> 00:14:56.160]  你見到彼得是一個很真實的人
[00:14:56.160 --> 00:14:57.520]  就算耶穌現在這樣提醒他
[00:14:57.520 --> 00:14:58.880]  彼得覺得沒問題的
[00:14:58.880 --> 00:15:00.120]  我一樣是可以的
[00:15:00.120 --> 00:15:01.960]  當然我們知道他自視過高
[00:15:01.960 --> 00:15:03.040]  因爲跟着耶穌的提醒
[00:15:03.040 --> 00:15:04.200]  在後面真的發生了
[00:15:04.200 --> 00:15:06.240]  就計較之前的三次驗證
[00:15:06.240 --> 00:15:07.400]  但是那一刻彼得仍然很有信心
[00:15:07.400 --> 00:15:09.480]  說自己我沒問題的
[00:15:09.480 --> 00:15:11.080]  我一路跟着耶穌這麼久
[00:15:11.080 --> 00:15:13.280]  登山變象
[00:15:13.280 --> 00:15:14.760]  耶穌都是帶三個門徒
[00:15:14.760 --> 00:15:15.920]  我都是其中一個
[00:15:15.920 --> 00:15:16.520]  我和他這麼親
[00:15:16.520 --> 00:15:18.200]  我不會的
[00:15:18.200 --> 00:15:20.120]  但是偏偏
[00:15:20.120 --> 00:15:22.960]  當耶穌被人抓了之後
[00:15:22.960 --> 00:15:26.400]  他就是三次驗證的那個
[00:15:26.400 --> 00:15:27.600]  我估計人在生命裏面
[00:15:27.600 --> 00:15:34.080]  總有機會跌倒
[00:15:34.080 --> 00:15:34.800]  在過去這兩個星期
[00:15:34.800 --> 00:15:35.680]  香港教會圈裏面
[00:15:35.680 --> 00:15:37.880]  其中一個
[00:15:37.880 --> 00:15:40.040]  很多人關注的題目
[00:15:40.040 --> 00:15:41.800]  就是關於趙容基牧師
[00:15:41.800 --> 00:15:46.480]  他組織審判下監的一件事情
[00:15:46.480 --> 00:15:47.760]  很多不同的態度
[00:15:47.760 --> 00:15:49.560]  很多不同的說法
[00:15:49.560 --> 00:15:51.600]  甚至有一些也會很遙遠的
[00:15:51.600 --> 00:15:55.480]  討論他神學觀念的各樣問題
[00:15:55.480 --> 00:15:57.400]  當然也會更加絕
[00:15:57.400 --> 00:15:59.320]  甚至是沒有情面的攻擊
[00:15:59.320 --> 00:16:01.160]  也有些人很難去解決這件事
[00:16:01.160 --> 00:16:03.080]  爲什麼會這樣
[00:16:03.080 --> 00:16:05.040]  在這裏當他在看很多報道的時候
[00:16:05.040 --> 00:16:07.480]  我都會想起
[00:16:07.480 --> 00:16:09.080]  讓我們去承認一件事
[00:16:09.080 --> 00:16:10.560]  不論是西門彼得
[00:16:10.560 --> 00:16:12.200]  不論趙容基牧師
[00:16:12.200 --> 00:16:13.920]  或者我們在座的每一個
[00:16:13.920 --> 00:16:15.360]  其實我們生命裏面
[00:16:15.360 --> 00:16:19.280]  都是可以有缺口被仇敵攻擊
[00:16:19.280 --> 00:16:21.000]  如果我們不去留意的時候
[00:16:21.000 --> 00:16:24.240]  我們都可以被試探而跌倒
[00:16:24.240 --> 00:16:25.360]  而特別
[00:16:25.360 --> 00:16:26.720]  彼得
[00:16:26.720 --> 00:16:27.720]  一直在門徒當中
[00:16:27.720 --> 00:16:30.640]  都是像老大頒獎一樣的
[00:16:30.640 --> 00:16:32.640]  當如果我們在服事
[00:16:32.640 --> 00:16:33.360]  在工作
[00:16:33.360 --> 00:16:34.400]  在不同的地方里面
[00:16:34.400 --> 00:16:36.040]  我們的位置越來越喫重
[00:16:36.040 --> 00:16:39.240]  我們也都越來越有一個機會
[00:16:39.240 --> 00:16:40.520]  甚至是危險
[00:16:40.520 --> 00:16:42.400]  自己在這些位置裏面
[00:16:42.400 --> 00:16:46.760]  是攬了權而跌倒
[00:16:46.760 --> 00:16:48.080]  這是一個事實
[00:16:48.080 --> 00:16:49.720]  這是一個事實
[00:16:49.720 --> 00:16:51.120]  如果你留意這個報道
[00:16:51.120 --> 00:16:55.080]  我不是要爲趙容基牧師有任何忐忑的說法
[00:16:55.080 --> 00:16:56.840]  起碼我都見到一件事
[00:16:56.840 --> 00:16:58.680]  他是承認這件事
[00:16:58.680 --> 00:17:00.640]  他承認了自己的跌倒
[00:17:00.640 --> 00:17:02.240]  往後的發展我們不知道
[00:17:02.240 --> 00:17:04.120]  也都不息而那麼快就說他到時
[00:17:04.120 --> 00:17:05.560]  到時如何回頭
[00:17:05.560 --> 00:17:06.840]  還是如何
[00:17:06.840 --> 00:17:09.160]  到時發生了我們才能夠了解
[00:17:09.160 --> 00:17:10.840]  但起碼一件事
[00:17:10.840 --> 00:17:12.040]  他的承認
[00:17:12.040 --> 00:17:14.040]  和我們每一個人在神面前的承認
[00:17:14.040 --> 00:17:15.600]  其實分別是沒有的
[00:17:15.600 --> 00:17:16.760]  一樣
[00:17:16.760 --> 00:17:18.920]  都是跌倒了
[00:17:18.920 --> 00:17:20.200]  都是在試探裏面
[00:17:20.200 --> 00:17:21.680]  把持不定
[00:17:21.680 --> 00:17:24.440]  濫用了我們有的一些資源
[00:17:24.440 --> 00:17:26.840]  他有的會比我們很多人都多
[00:17:26.840 --> 00:17:28.160]  不代表我們比他少
[00:17:28.160 --> 00:17:30.040]  於是我們不會濫用
[00:17:30.040 --> 00:17:32.960]  不代表我們不會有這麼高權位的東西
[00:17:32.960 --> 00:17:34.640]  於是就沒關係了
[00:17:34.640 --> 00:17:35.240]  如果是這麼想
[00:17:35.240 --> 00:17:37.160]  可能我們都是另一個彼得
[00:17:37.160 --> 00:17:38.840]  就想着我不是這麼厲害的
[00:17:38.840 --> 00:17:39.320]  沒有人
[00:17:39.320 --> 00:17:40.760]  有炸彈搞他都沒搞我
[00:17:40.760 --> 00:17:42.120]  你明白嗎
[00:17:42.120 --> 00:17:44.040]  那可能炸彈就會搞你
[00:17:44.040 --> 00:17:48.040]  我們自己真的不需要在仇敵的攻擊裏面
[00:17:48.040 --> 00:17:50.560]  可能自己已經踩到盆裏了
[00:17:50.560 --> 00:17:52.080]  人總會跌倒
[00:17:52.080 --> 00:17:55.120]  但是跌倒之後
[00:17:55.120 --> 00:17:59.360]  耶穌其實給了一個很重要的安全網給彼得
[00:17:59.360 --> 00:18:02.200]  一開始他已經知道彼得會發生什麼事
[00:18:02.200 --> 00:18:03.200]  但最後跟他說
[00:18:03.200 --> 00:18:05.760]  你回頭會堅固弟兄
[00:18:05.760 --> 00:18:07.560]  所以當我們看回聖經
[00:18:07.560 --> 00:18:09.520]  他三次不認耶穌之後
[00:18:09.520 --> 00:18:10.640]  他都很愛上彼得
[00:18:10.640 --> 00:18:12.120]  真的很直
[00:18:12.120 --> 00:18:14.240]  很內疚他躲起來
[00:18:14.240 --> 00:18:14.920]  耶穌復活之後
[00:18:14.920 --> 00:18:16.480]  特地去提比利亞海里面
[00:18:16.480 --> 00:18:17.240]  三次問他
[00:18:17.240 --> 00:18:17.720]  你愛我
[00:18:17.720 --> 00:18:18.880]  我給這些什麼
[00:18:18.880 --> 00:18:20.160]  將他挽回
[00:18:20.160 --> 00:18:22.080]  直到接着我們再看上行轉
[00:18:22.080 --> 00:18:25.040]  在上行轉二章四節四行充滿之後
[00:18:25.040 --> 00:18:26.440]  大家都不知道爲什麼
[00:18:26.440 --> 00:18:28.480]  彼得就成爲第一個出來
[00:18:28.480 --> 00:18:29.800]  第一個出來
[00:18:29.800 --> 00:18:31.160]  去解剖那個
[00:18:31.160 --> 00:18:32.480]  直到後來
[00:18:32.480 --> 00:18:33.560]  行完神蹟奇事
[00:18:33.560 --> 00:18:34.840]  那些人抓他們
[00:18:34.840 --> 00:18:37.720]  彼得仍然是站得住
[00:18:37.720 --> 00:18:39.360]  甚至到坐牢
[00:18:39.360 --> 00:18:40.520]  天使救他出來
[00:18:40.520 --> 00:18:42.680]  他還叫守着監窗的
[00:18:42.680 --> 00:18:43.560]  你當信主耶穌
[00:18:43.560 --> 00:18:46.000]  你和你的家人都必得救
[00:18:46.000 --> 00:18:46.720]  在整個過程裏面
[00:18:46.720 --> 00:18:50.480]  一路看回在上行轉的前半段
[00:18:50.480 --> 00:18:53.600]  甚至天主教的詩稿譯本
[00:18:53.600 --> 00:18:55.000]  在那裏會有分段的
[00:18:55.000 --> 00:18:57.120]  寫着彼得行轉的
[00:18:57.120 --> 00:18:59.680]  所以說彼得在教會的初期
[00:18:59.680 --> 00:19:01.560]  如何建立那些人的時候
[00:19:01.560 --> 00:19:02.920]  你見到縱然
[00:19:02.920 --> 00:19:05.840]  當日在耶穌被賣的那一晚
[00:19:05.840 --> 00:19:07.280]  他真的衰了
[00:19:07.280 --> 00:19:09.760]  但他仍然是回頭建立着人
[00:19:09.760 --> 00:19:13.280]  剛纔我們在討論中提到紀念雷茨基牧師
[00:19:13.280 --> 00:19:14.880]  我記得他上次講道完了之後
[00:19:14.880 --> 00:19:17.080]  有好幾位頂尖的同學提起
[00:19:17.080 --> 00:19:18.760]  想不到雷牧師
[00:19:18.760 --> 00:19:20.280]  有這樣的過去
[00:19:20.280 --> 00:19:21.800]  見到他這麼高大
[00:19:21.800 --> 00:19:25.960]  當然他也說他最大的危險就是驕傲
[00:19:25.960 --> 00:19:26.920]  他這麼大個
[00:19:26.920 --> 00:19:27.640]  真的沒錯
[00:19:27.640 --> 00:19:29.160]  我見到他真的很大個
[00:19:29.160 --> 00:19:30.160]  我絕對看到他
[00:19:30.160 --> 00:19:34.240]  我知道我沒法在四肢裏面和他去比較
[00:19:34.240 --> 00:19:36.240]  所以我不是很發展四肢
[00:19:36.240 --> 00:19:38.080]  他可以發展多一點
[00:19:38.080 --> 00:19:40.200]  但是當他講回
[00:19:40.200 --> 00:19:42.480]  他昔日在黑社會
[00:19:42.480 --> 00:19:45.480]  他在毒海里面沉淪的日子
[00:19:45.480 --> 00:19:47.160]  大家都很惋惜
[00:19:47.160 --> 00:19:49.440]  但神的愛真的這麼大這麼奇妙
[00:19:49.440 --> 00:19:52.240]  讓他離開這些東西之後
[00:19:52.240 --> 00:19:53.920]  不單止從頭的生活
[00:19:53.920 --> 00:19:55.360]  甚至將他的人生
[00:19:55.360 --> 00:19:57.800]  放進去全時間的侍奉裏面
[00:19:57.800 --> 00:19:59.160]  一直在建立着不同的人
[00:19:59.160 --> 00:20:00.200]  不單止牧羊教會
[00:20:00.200 --> 00:20:01.240]  事實上他真的
[00:20:01.240 --> 00:20:03.680]  這麼多年來他一樣繼續回到戶外裏面
[00:20:03.680 --> 00:20:07.560]  去幫助那些戒毒的工作
[00:20:07.560 --> 00:20:08.960]  我們是不是每個人都要這樣啊牧師
[00:20:08.960 --> 00:20:11.320]  我們每個人都要搞到這樣才能回頭啊
[00:20:11.320 --> 00:20:13.000]  我真的會鼓勵你
[00:20:13.000 --> 00:20:14.000]  也都很覺得
[00:20:14.000 --> 00:20:15.960]  我們不是每個人都要搞到這樣的
[00:20:15.960 --> 00:20:18.960]  或者一個這麼慘的時候才能回頭
[00:20:18.960 --> 00:20:19.800]  但是
[00:20:19.800 --> 00:20:22.160]  我估計生命裏面
[00:20:22.160 --> 00:20:23.640]  在引誘、試探
[00:20:23.640 --> 00:20:24.640]  面前跌倒
[00:20:24.640 --> 00:20:26.480]  我們總有個機會
[00:20:26.480 --> 00:20:27.760]  總有個機會
[00:20:27.760 --> 00:20:29.160]  而且我覺得有一段時間
[00:20:29.160 --> 00:20:30.040]  我都很遠離神啊
[00:20:30.040 --> 00:20:31.360]  我都很久不回教會
[00:20:31.360 --> 00:20:32.600]  哎呀回教會被人罵
[00:20:32.600 --> 00:20:34.880]  上帝不喜歡我了
[00:20:34.880 --> 00:20:37.360]  但如果你看回耶穌和彼得的說話
[00:20:37.360 --> 00:20:39.760]  我們分明知道答案不是的
[00:20:39.760 --> 00:20:41.840]  神仍然在等我們回來
[00:20:41.840 --> 00:20:44.160]  神仍然在等我們回來
[00:20:44.160 --> 00:20:46.560]  神讓我們的迴轉
[00:20:46.560 --> 00:20:50.720]  是可以180度地回來
[00:20:50.720 --> 00:20:52.000]  這是第二個
[00:20:52.000 --> 00:20:54.440]  耶穌最後對門徒的說話
[00:20:54.440 --> 00:20:57.640]  被賣之前最後的第二個
[00:20:57.640 --> 00:20:59.680]  提醒他們要作服事的人
[00:20:59.680 --> 00:21:00.400]  提醒他們
[00:21:00.400 --> 00:21:01.240]  就算跌倒
[00:21:01.240 --> 00:21:02.760]  生命是可以take two的
[00:21:02.760 --> 00:21:05.320]  你可以回頭甚至建立人的
[00:21:05.320 --> 00:21:08.360]  但是接着在35節
[00:21:08.360 --> 00:21:10.720]  這一段就是耶穌最後
[00:21:10.720 --> 00:21:13.840]  最後裏面的最後
[00:21:13.840 --> 00:21:15.840]  很多人很奇怪一件事
[00:21:15.840 --> 00:21:18.000]  耶穌開始的時候就問門徒
[00:21:18.000 --> 00:21:19.400]  從前我拆遷你們的時候
[00:21:19.400 --> 00:21:22.000]  你需要帶這麼多工具嗎
[00:21:22.000 --> 00:21:22.920]  門徒說
[00:21:22.920 --> 00:21:23.400]  不用
[00:21:23.400 --> 00:21:24.400]  挺好的一個對答
[00:21:24.400 --> 00:21:25.560]  一個教學
[00:21:25.560 --> 00:21:26.960]  一問一答
[00:21:26.960 --> 00:21:27.680]  但轉頭耶穌說
[00:21:27.680 --> 00:21:28.160]  不是啊
[00:21:28.160 --> 00:21:29.520]  你將來要帶錢啊
[00:21:29.520 --> 00:21:30.680]  將來要帶袋子了
[00:21:30.680 --> 00:21:32.320]  甚至要帶刀了
[00:21:32.320 --> 00:21:35.880]  接着還有門徒立刻說有兩把
[00:21:35.880 --> 00:21:38.120]  耶穌說夠了
[00:21:38.120 --> 00:21:40.120]  有很多人看完之後就問一個問題
[00:21:40.120 --> 00:21:43.800]  爲什麼耶穌叫人家拿刀呢
[00:21:43.800 --> 00:21:45.600]  他很鼓勵暴力
[00:21:45.600 --> 00:21:47.040]  甚至造反嗎
[00:21:47.040 --> 00:21:49.440]  有些人和黃金聖經真的有這樣的討論
[00:21:49.440 --> 00:21:51.880]  在歷代以來都有這樣的討論
[00:21:51.880 --> 00:21:53.000]  但如果其實反過來
[00:21:53.000 --> 00:21:54.720]  當我們看回一些
[00:21:54.720 --> 00:21:55.960]  當時的時代
[00:21:55.960 --> 00:21:56.880]  那個時代的背景
[00:21:56.880 --> 00:21:58.600]  和這段聖經的上文下理
[00:21:58.600 --> 00:22:00.360]  你會發現其實耶穌這個交代
[00:22:00.360 --> 00:22:04.160]  他的意思不是要大家拿刀
[00:22:04.160 --> 00:22:06.200]  而是在提醒那些門徒
[00:22:06.200 --> 00:22:09.160]  將來的日子你們要做好準備
[00:22:09.160 --> 00:22:10.480]  其實耶穌在提醒他們
[00:22:10.480 --> 00:22:12.760]  拿着錢拿着口袋拿着刀
[00:22:12.760 --> 00:22:14.440]  是那個時候的時代裏面
[00:22:14.440 --> 00:22:17.720]  要到處走的那些女人
[00:22:17.720 --> 00:22:19.440]  旅行的女人
[00:22:19.440 --> 00:22:21.200]  要有的一些裝備
[00:22:21.200 --> 00:22:23.800]  因爲山路有危險
[00:22:23.800 --> 00:22:26.120]  刀也是用來做飯的
[00:22:26.120 --> 00:22:29.680]  所以很多人的基本裝備
[00:22:29.680 --> 00:22:30.960]  接下來的那些仕途
[00:22:30.960 --> 00:22:32.840]  是要去傳福音四圍走
[00:22:32.840 --> 00:22:33.720]  耶穌提醒他們
[00:22:33.720 --> 00:22:34.840]  就是在接下來的日子裏面
[00:22:34.840 --> 00:22:37.000]  你不要不爲未來做準備
[00:22:37.000 --> 00:22:38.880]  要拿齊你的裝備
[00:22:38.880 --> 00:22:42.040]  才能走這條路
[00:22:42.040 --> 00:22:44.760]  這個是比較多的人理解這件事
[00:22:44.760 --> 00:22:45.600]  更重要
[00:22:45.600 --> 00:22:47.760]  當我們再看回剛纔講的上文下理的時候
[00:22:47.760 --> 00:22:51.800]  如果耶穌鼓勵那些門徒拿着刀用暴力的話
[00:22:51.800 --> 00:22:54.480]  當大祭司帶人來拉耶穌
[00:22:54.480 --> 00:22:55.320]  給得幹什麼
[00:22:55.320 --> 00:22:56.720]  又是給得
[00:22:56.720 --> 00:22:58.240]  就是護主心切
[00:22:58.240 --> 00:23:03.200]  立刻拿着刀就將僕人的右耳割了出來
[00:23:03.200 --> 00:23:04.520]  如果耶穌要他們拿刀
[00:23:04.520 --> 00:23:06.640]  是想着作反或者對抗的
[00:23:06.640 --> 00:23:09.000]  那接下來怎麼辦
[00:23:09.000 --> 00:23:09.760]  動手咯
[00:23:09.760 --> 00:23:11.000]  我現在現代講的是什麼
[00:23:11.000 --> 00:23:13.840]  第一發子彈一開就跟着打仗那些
[00:23:13.840 --> 00:23:15.680]  第一刀竟然出來了
[00:23:15.680 --> 00:23:16.640]  其實那一刻是很危險的
[00:23:16.640 --> 00:23:19.760]  可能有一個不經意就打
[00:23:19.760 --> 00:23:22.600]  但是耶穌第一時間制止彼得
[00:23:22.600 --> 00:23:24.520]  甚至立刻行一個神蹟
[00:23:24.520 --> 00:23:29.120]  治這個右耳被割的僕人
[00:23:29.120 --> 00:23:30.560]  還要提醒他
[00:23:30.560 --> 00:23:33.120]  動刀的要死在刀下
[00:23:33.120 --> 00:23:35.400]  所以如果你看回整件事
[00:23:35.400 --> 00:23:36.480]  上文下理的安排
[00:23:36.480 --> 00:23:41.560]  很明顯知道耶穌不會鼓勵那些門徒拿着刀去作暴力的事情
[00:23:41.560 --> 00:23:44.680]  而這個交代反而是回到剛纔的意義
[00:23:44.680 --> 00:23:47.200]  就是接下來的日子會越來越難
[00:23:47.200 --> 00:23:48.560]  因爲耶穌甚至說到
[00:23:48.560 --> 00:23:50.280]  我都要列入罪犯了
[00:23:50.280 --> 00:23:51.640]  你不可以指望我了
[00:23:51.640 --> 00:23:55.080]  你們要真的爲未來做好準備
[00:23:55.080 --> 00:23:59.000]  所以刀只是其中一個作爲四出全道
[00:23:59.000 --> 00:24:00.600]  四位遊行報道的人
[00:24:00.600 --> 00:24:03.760]  你要其中帶着的一樣東西
[00:24:03.760 --> 00:24:06.440]  反而爭議就是
[00:24:06.440 --> 00:24:07.720]  末後的日子
[00:24:07.720 --> 00:24:09.320]  我們真的要爲我們的人生
[00:24:09.320 --> 00:24:11.200]  爲我們的未來做準備
[00:24:11.200 --> 00:24:12.720]  當然現在很多年輕人出來
[00:24:12.720 --> 00:24:13.480]  二十多歲
[00:24:13.480 --> 00:24:16.480]  已經在想我們怎麼準備到退休的生活
[00:24:16.480 --> 00:24:18.200]  不過我很想提醒大家
[00:24:18.200 --> 00:24:18.920]  退休沒那麼快
[00:24:18.920 --> 00:24:22.280]  最後幾十年的時間你都要搞定退休前的生活的
[00:24:22.280 --> 00:24:24.160]  我們很快就會買很多不同的產品
[00:24:24.160 --> 00:24:25.000]  保險各樣的東西
[00:24:25.000 --> 00:24:26.040]  在計算
[00:24:26.040 --> 00:24:28.080]  甚至我們供的數量都供到
[00:24:28.080 --> 00:24:30.960]  供完之後我們剩下的都沒多少錢乘車
[00:24:30.960 --> 00:24:31.560]  我們都照做
[00:24:31.560 --> 00:24:34.440]  我覺得這件事很緊張
[00:24:34.440 --> 00:24:36.320]  整個風氣都是這樣
[00:24:36.320 --> 00:24:37.640]  但是與此同時
[00:24:37.640 --> 00:24:39.920]  也都會在這樣的處境裏面
[00:24:39.920 --> 00:24:41.960]  給自己鼓勵
[00:24:41.960 --> 00:24:44.040]  讓我們的準備不是純粹
[00:24:44.040 --> 00:24:46.480]  單單計算剛纔那一類
[00:24:46.480 --> 00:24:47.560]  財務的
[00:24:47.560 --> 00:24:50.680]  就是我某些我理想生活的安排
[00:24:50.680 --> 00:24:52.720]  而可能我們的安排
[00:24:52.720 --> 00:24:54.160]  也都會包括
[00:24:54.160 --> 00:24:56.080]  我個人生命的成長
[00:24:56.080 --> 00:24:57.480]  我接下來
[00:24:57.480 --> 00:24:59.680]  有這麼多日子在地上
[00:24:59.680 --> 00:25:02.200]  我生命可以向哪一方面發展呢
[00:25:02.200 --> 00:25:02.760]  我的性格
[00:25:02.760 --> 00:25:03.600]  我的性情
[00:25:03.600 --> 00:25:06.200]  有什麼地方可以繼續有好的準備
[00:25:06.200 --> 00:25:07.040]  乃至到
[00:25:07.040 --> 00:25:08.640]  我是更加圓潤呢
[00:25:08.640 --> 00:25:09.360]  比得
[00:25:09.360 --> 00:25:10.120]  剛纔跟你說
[00:25:10.120 --> 00:25:11.840]  好粗魯
[00:25:11.840 --> 00:25:13.800]  但是就是後來在《時代行傳》裏面
[00:25:13.800 --> 00:25:14.440]  見到
[00:25:14.440 --> 00:25:15.600]  他一路的成長
[00:25:15.600 --> 00:25:16.960]  是改變了
[00:25:16.960 --> 00:25:18.160]  本來不識字的
[00:25:18.160 --> 00:25:21.800]  後來連比得前後書都寫了
[00:25:21.800 --> 00:25:22.600]  他的成長
[00:25:22.600 --> 00:25:24.080]  他做好準備
[00:25:24.080 --> 00:25:25.240]  而且我們的小組
[00:25:25.240 --> 00:25:26.680]  是不是都要有準備呢
[00:25:26.680 --> 00:25:28.960]  剛剛2月開始一個新的小組
[00:25:28.960 --> 00:25:29.680]  我們也都
[00:25:29.680 --> 00:25:31.560]  還在適應的時候
[00:25:31.560 --> 00:25:33.480]  可能很快在暑假的時候
[00:25:33.480 --> 00:25:34.920]  我們就到了收割季
[00:25:34.920 --> 00:25:36.280]  就是神容許的
[00:25:36.280 --> 00:25:37.360]  多些人上來收割
[00:25:37.360 --> 00:25:38.280]  小組多了人
[00:25:38.280 --> 00:25:39.240]  我們也都在準備
[00:25:39.240 --> 00:25:41.240]  接下來之後怎麼發展
[00:25:41.240 --> 00:25:43.840]  甚至爲了教會要做準備
[00:25:43.840 --> 00:25:45.160]  我們在這個聚會都有幾年
[00:25:45.160 --> 00:25:46.440]  四年多的時間
[00:25:46.440 --> 00:25:47.920]  如果繼續神容許的
[00:25:47.920 --> 00:25:49.200]  我們繼續發展
[00:25:49.200 --> 00:25:51.360]  可能這個地方真的不夠我們的使用
[00:25:51.360 --> 00:25:52.640]  甚至我們這個形態的
[00:25:52.640 --> 00:25:53.720]  這樣用地方
[00:25:53.720 --> 00:25:56.960]  可能隨着整個社會的一些改變
[00:25:56.960 --> 00:25:58.440]  都不是那麼容易的時候
[00:25:58.440 --> 00:26:01.280]  我們是不是真的需要開始準備
[00:26:01.280 --> 00:26:02.560]  有些更激動的
[00:26:02.560 --> 00:26:07.080]  更能夠適應改變的一個形式呢
[00:26:07.080 --> 00:26:09.000]  可能作準備這個原則
[00:26:09.000 --> 00:26:10.280]  真的可以應用在
[00:26:10.280 --> 00:26:12.160]  我們任何一方面
[00:26:12.160 --> 00:26:13.760]  個人生命
[00:26:13.760 --> 00:26:15.040]  個人剛剛說財務
[00:26:15.040 --> 00:26:15.880]  住屋
[00:26:15.880 --> 00:26:17.560]  各樣安排
[00:26:17.560 --> 00:26:18.560]  你的小組
[00:26:18.560 --> 00:26:19.200]  你的牧區
[00:26:19.200 --> 00:26:20.600]  你的教會
[00:26:20.600 --> 00:26:23.000]  其實都一樣是對的
[00:26:23.000 --> 00:26:25.160]  耶穌在最後的教導裏面
[00:26:25.160 --> 00:26:27.800]  一次過提醒了門徒幾樣東西
[00:26:27.800 --> 00:26:31.800]  不是單單跟當天那11個在說
[00:26:31.800 --> 00:26:32.760]  我都很相信
[00:26:32.760 --> 00:26:35.720]  路加在他寫這一本方書的時候
[00:26:35.720 --> 00:26:37.400]  都特別寫下這件事
[00:26:37.400 --> 00:26:39.040]  你會發現幾個作者很有趣
[00:26:39.040 --> 00:26:40.720]  他們有時候會有些東西記多些
[00:26:40.720 --> 00:26:42.160]  有些東西記少些
[00:26:42.160 --> 00:26:42.920]  但起碼一樣東西
[00:26:42.920 --> 00:26:44.320]  既然被記錄下來
[00:26:44.320 --> 00:26:47.920]  很相信寫的人就覺得這些是很寶貴的
[00:26:47.920 --> 00:26:49.320]  路加就很特別的
[00:26:49.320 --> 00:26:52.240]  將剛剛今天這三件事情
[00:26:52.240 --> 00:26:53.160]  寫下來
[00:26:53.160 --> 00:26:54.360]  會不會同時是路加
[00:26:54.360 --> 00:26:55.080]  他寫的時候
[00:26:55.080 --> 00:26:57.320]  是想給他當日那一代的讀者
[00:26:57.320 --> 00:26:58.920]  他收信的一羣羣體
[00:26:58.920 --> 00:27:01.880]  同時也都想讓我們今天
[00:27:01.880 --> 00:27:03.640]  一樣是學習的呢
[00:27:03.640 --> 00:27:06.000]  讓我們的生命眼界成爲服侍人的那個
[00:27:06.000 --> 00:27:08.480]  不是說我在比較當中
[00:27:08.480 --> 00:27:09.800]  越來越高大
[00:27:09.800 --> 00:27:11.400]  而是我在付出裏面
[00:27:11.400 --> 00:27:13.000]  越來越成長
[00:27:13.000 --> 00:27:16.160]  讓我的生命同樣地是一個
[00:27:16.160 --> 00:27:17.560]  小心不要跌倒
[00:27:17.560 --> 00:27:20.240]  但是跌倒的裏面也都樂意回頭
[00:27:20.240 --> 00:27:21.840]  因爲我們知道神恩的厚大
[00:27:21.840 --> 00:27:23.800]  足夠我們去改變
[00:27:23.800 --> 00:27:25.040]  更重要的一件事
[00:27:25.040 --> 00:27:28.120]  在生命一切的未來日子
[00:27:28.120 --> 00:27:29.560]  不能夠把握的時候
[00:27:29.560 --> 00:27:31.120]  做好準備
[00:27:31.120 --> 00:27:32.040]  個人的
[00:27:32.040 --> 00:27:33.280]  羣體的
[00:27:33.280 --> 00:27:34.040]  靖姐妹
[00:27:34.040 --> 00:27:35.560]  這些都是我們值得學習的
[00:27:35.560 --> 00:27:36.800]  那麼再來同心協力
[00:27:36.800 --> 00:27:37.800]  我們說土國
[00:27:41.880 --> 00:27:44.080]  基本上在你面前我們都有時覺得
[00:27:44.080 --> 00:27:48.040]  日子可能比以往困難了
[00:27:48.040 --> 00:27:49.520]  可能很多氣氛
[00:27:49.520 --> 00:27:51.080]  很多個人的
[00:27:51.080 --> 00:27:53.080]  制御、歷練
[00:27:53.080 --> 00:27:54.880]  都讓我們覺得
[00:27:54.880 --> 00:27:57.360]  不比以往容易
