
[00:00:00.000 --> 00:00:04.560]  我不知道你記不記得《文素記》的主題是什麽
[00:20:42.600 --> 00:20:47.600]  約翰就將上帝的道和耶穌基督的見證都見證出來
[00:20:47.600 --> 00:20:50.600]  眾讀者書上的預言和那些聽見
[00:20:50.600 --> 00:20:55.600]  由遵守其中所記載的都是有福的
[00:20:55.600 --> 00:20:57.600]  因為時候近了
[00:20:57.600 --> 00:20:59.600]  什麼叫有福?
[00:20:59.600 --> 00:21:01.600]  有福就是沒有詛咒
[00:21:01.600 --> 00:21:04.600]  巴林想詛咒結果換了福氣
[00:21:04.600 --> 00:21:06.600]  誰會得到上帝的福氣?
[00:21:06.600 --> 00:21:08.600]  聽見有遵守
[00:21:08.600 --> 00:21:10.600]  所以以色列人不是說上帝說
[00:21:10.600 --> 00:21:12.600]  上帝不會讓他詛咒你
[00:21:12.600 --> 00:21:14.600]  然後他們就百無…
[00:21:14.600 --> 00:21:16.600]  他們喜歡做什麼就做什麼
[00:21:16.600 --> 00:21:18.600]  他們可以自殘
[00:21:18.600 --> 00:21:19.600]  他自殘的時候
[00:21:19.600 --> 00:21:23.600]  他再沒有上帝在藥裡面的福氣
[00:21:23.600 --> 00:21:26.600]  誰會得到最終的福氣?
[00:21:26.600 --> 00:21:29.600]  就是聽見有遵守的人
[00:21:29.600 --> 00:21:30.600]  最後二十二節
[00:21:30.600 --> 00:21:32.600]  二十二章第七節
[00:21:32.600 --> 00:21:34.600]  我們由第一章跳到二十二章
[00:21:34.600 --> 00:21:36.600]  是前後包圍住的
[00:21:36.600 --> 00:21:38.600]  包圍住叫聽的人做什麼呢?
[00:21:38.600 --> 00:21:40.600]  看那我必快來
[00:21:40.600 --> 00:21:44.600]  凡遵守者書上的預言的有福了
[00:21:44.600 --> 00:21:49.600]  願我們都是可以忍耐到底必然得救
[00:21:49.600 --> 00:21:52.600]  願我們都是謹守遵行
[00:21:52.600 --> 00:21:55.600]  上帝所給我們一切的誡明
[00:21:55.600 --> 00:21:56.600]  沒有人發達的
[00:21:56.600 --> 00:21:57.600]  在啟示錄裡面
[00:21:57.600 --> 00:22:02.600]  基督教會是被世界所拒絕、所逼迫
[00:22:02.600 --> 00:22:05.600]  但是啟示錄告訴我們
[00:22:05.600 --> 00:22:10.600]  只要我們繼續遵守上帝緊緊的
[00:22:10.600 --> 00:22:12.600]  抱著他的認許
[00:22:12.600 --> 00:22:14.600]  我們是打不死的
[00:22:14.600 --> 00:22:18.600]  而上帝必會成就他所預言的一切
[00:22:18.600 --> 00:22:21.600]  願我們真的成為天路客
[00:22:21.600 --> 00:22:22.600]  不愛這個世界
[00:22:22.600 --> 00:22:26.600]  是愛上帝的國度、一生的追求
[00:22:26.600 --> 00:22:27.600]  為你們祈禱
[00:22:27.600 --> 00:22:28.600]  大家努力
