
[00:00:00.000 --> 00:00:02.800]  各位最後弟兄姊妹朋友 早安
[00:18:56.280 --> 00:18:58.280]  以後會變成怎樣
[00:18:58.280 --> 00:19:00.280]  不會因為這樣的因素而選擇
[00:19:00.280 --> 00:19:04.280]  所以當我們看到這個經文當中
[00:19:04.280 --> 00:19:09.280]  成為神的一份子的時候
[00:19:09.280 --> 00:19:13.280]  兒子的名份是一個很特別的身份
[00:19:13.280 --> 00:19:15.280]  非常特別的身份
[00:19:15.280 --> 00:19:17.280]  神是揀選我們
[00:19:17.280 --> 00:19:21.280]  當我們看回保羅在寫這篇書信的時候
[00:19:21.280 --> 00:19:23.280]  揀選這個兒子
[00:19:23.280 --> 00:19:27.280]  我們有姐妹在當中
[00:19:27.280 --> 00:19:29.280]  我們是否神的一家
[00:19:29.280 --> 00:19:34.280]  所以保羅在加勒派書的書信當中
[00:19:34.280 --> 00:19:39.280]  他用幾個例子去解釋同一個道理
[00:19:39.280 --> 00:19:42.280]  當他解釋這個兒子的名份的時候
[00:19:42.280 --> 00:19:45.280]  他就提到其實是神的兒女
[00:19:45.280 --> 00:19:48.280]  如果我們看回他的背景的時候
[00:19:48.280 --> 00:19:50.280]  他用另一種方式解釋的時候
[00:19:50.280 --> 00:19:55.280]  所以我們當中信了主的大主女 大兄姊妹
[00:19:55.280 --> 00:20:00.280]  我們已經被神揀選了成為神的兒女
[00:20:00.280 --> 00:20:04.280]  當保羅用這個律法這個例子的時候
[00:20:04.280 --> 00:20:07.280]  他就用當時的文化
[00:20:07.280 --> 00:20:11.280]  關於adoption 修養的形式去解釋
[00:20:11.280 --> 00:20:13.280]  那個形式當時就是兒子
[00:20:13.280 --> 00:20:19.280]  但其實已經包括了我們主內的弟兄和姐妹
[00:20:19.280 --> 00:20:22.280]  我們同樣是因為主耶穌基督的緣故
[00:20:22.280 --> 00:20:24.280]  我們被修養成為神的兒女
[00:20:24.280 --> 00:20:28.280]  這個成為神的兒女這個尊貴的身份的背後是怎樣呢
[00:20:28.280 --> 00:20:32.280]  我們的聖靈能夠進入我們的心
[00:20:32.280 --> 00:20:36.280]  我們可以跟天上的巴符禱告
[00:20:36.280 --> 00:20:38.280]  可以說是有一個新的關係
[00:20:38.280 --> 00:20:44.280]  這個關係就是用巴符我們可以叫爸爸告訴他
[00:20:44.280 --> 00:20:47.280]  我們現在身處我們受的傷
[00:20:47.280 --> 00:20:49.280]  我們心靈上的創傷是這樣的
[00:20:49.280 --> 00:20:51.280]  我們心靈上的需要是這樣的
[00:20:51.280 --> 00:20:54.280]  靠神的旨意
[00:20:54.280 --> 00:20:57.280]  神就會按照他的旨意按照他的時間
[00:20:57.280 --> 00:20:59.280]  一一供應給我們
[00:20:59.280 --> 00:21:03.280]  我們有時問為甚麼我們經常禱告又不應運
[00:21:03.280 --> 00:21:06.280]  我們是否配合神的旨意去祈求
[00:21:06.280 --> 00:21:10.280]  我們在保羅的書信當中提到夫妻關係的時候
[00:21:10.280 --> 00:21:11.280]  我們和夫妻的關係
[00:21:11.280 --> 00:21:14.280]  丈夫和妻子的關係
[00:21:14.280 --> 00:21:18.280]  如果不好的話都會成為一個障礙
[00:21:18.280 --> 00:21:21.280]  所以我們提醒我們這個特別的關係當中
[00:21:21.280 --> 00:21:23.280]  當我們成為神的兒女的時候
[00:21:23.280 --> 00:21:26.280]  我們可以跟天上的巴符去呼求
[00:21:26.280 --> 00:21:29.280]  聖靈已經進入我們的心裡面
[00:21:29.280 --> 00:21:32.280]  我們可以稱我們的父神成為我們的巴符
[00:21:32.280 --> 00:21:34.280]  這個是很特別的身份
[00:21:34.280 --> 00:21:37.280]  最後提到說不只這麼簡單
[00:21:37.280 --> 00:21:39.280]  不只這麼簡單
[00:21:39.280 --> 00:21:41.280]  不只這麼簡單
[00:21:41.280 --> 00:21:48.280]  從此以後你們不是再六部
[00:21:48.280 --> 00:21:54.280]  因為你已經成為神的兒女
[00:21:54.280 --> 00:21:56.280]  既是神的兒女
[00:21:56.280 --> 00:22:00.280]  你就可以成為祂的後子
[00:22:00.280 --> 00:22:07.280]  當我們成為神的時候
[00:22:07.280 --> 00:22:11.280]  認識了主耶穌基督的時候
[00:22:11.280 --> 00:22:14.280]  聖經這樣應許我們
[00:22:14.280 --> 00:22:15.280]  我們只要相信
[00:22:15.280 --> 00:22:16.280]  只要承認
[00:22:16.280 --> 00:22:19.280]  相信主耶穌基督是我們的救主
[00:22:19.280 --> 00:22:21.280]  我們的個人救主
[00:22:21.280 --> 00:22:23.280]  承認可以從死裡復活
[00:22:23.280 --> 00:22:24.280]  我們因著信
[00:22:24.280 --> 00:22:27.280]  我們就可以接受這個名份
[00:22:27.280 --> 00:22:29.280]  我們當中有主內的弟兄姊妹
[00:22:29.280 --> 00:22:33.280]  我們已經接受了這個
[00:22:33.280 --> 00:22:37.280]  承認和相信
[00:22:37.280 --> 00:22:39.280]  但當中也有一些誤導的朋友
[00:22:39.280 --> 00:22:40.280]  嘗試去明白
[00:22:40.280 --> 00:22:43.280]  究竟主耶穌基督這個聖誕節
[00:22:43.280 --> 00:22:45.280]  或者是主耶穌來降生的目的
[00:22:45.280 --> 00:22:46.280]  原因
[00:22:46.280 --> 00:22:49.280]  究竟是說我知道神愛我們
[00:22:49.280 --> 00:22:50.280]  將祂的獨生子賜給我們
[00:22:50.280 --> 00:22:54.280]  究竟有什麼我們可以作出回應呢
[00:22:54.280 --> 00:22:55.280]  這裡提醒我們
[00:22:55.280 --> 00:22:59.280]  我們不是再盲目地跟從
[00:22:59.280 --> 00:23:00.280]  要做什麼
[00:23:00.280 --> 00:23:02.280]  不是靠著我們的能力
[00:23:02.280 --> 00:23:06.280]  靠著我們本身所做的工作
[00:23:06.280 --> 00:23:08.280]  我們累積的功績
[00:23:08.280 --> 00:23:10.280]  而得到這個職份
[00:23:10.280 --> 00:23:11.280]  這個名份
[00:23:11.280 --> 00:23:12.280]  不是
[00:23:12.280 --> 00:23:16.280]  我們不是靠我們個人做的好事
[00:23:16.280 --> 00:23:17.280]  而能夠得救
[00:23:17.280 --> 00:23:20.280]  而是我們能夠接受
[00:23:20.280 --> 00:23:21.280]  後來承認
[00:23:21.280 --> 00:23:22.280]  後來相信
[00:23:22.280 --> 00:23:23.280]  接受主耶穌基督
[00:23:23.280 --> 00:23:27.280]  我們就可以成為神的兒女
[00:23:27.280 --> 00:23:28.280]  成為神的兒女
[00:23:28.280 --> 00:23:30.280]  這裡再提醒進一步
[00:23:30.280 --> 00:23:32.280]  這裡進一步再提醒我們
[00:23:32.280 --> 00:23:37.280]  原來是成為神為他的後製
[00:23:37.280 --> 00:23:42.280]  後製就是承繼人的意思
[00:23:42.280 --> 00:23:44.280]  我們成為神的兒女的時候
[00:23:44.280 --> 00:23:46.280]  我們是祂的後製
[00:23:46.280 --> 00:23:47.280]  我們是祂的後製
[00:23:47.280 --> 00:23:48.280]  我們去承繼祂的產業
[00:23:48.280 --> 00:23:51.280]  承繼祂所給我們的一切的福分
[00:23:51.280 --> 00:23:52.280]  一切的產業
[00:23:52.280 --> 00:23:55.280]  這個天上的基業是永遠的
[00:23:55.280 --> 00:23:57.280]  我們在看到啟示錄的時候
[00:23:57.280 --> 00:23:59.280]  我們明白到主耶穌基督會再次回來
[00:23:59.280 --> 00:24:02.280]  我們地上所得的
[00:24:02.280 --> 00:24:07.280]  我們有時候去主來弟兄姊妹的親人的喪禮的時候
[00:24:07.280 --> 00:24:09.280]  他們經歷了很多事情
[00:24:09.280 --> 00:24:11.280]  他們的生命上
[00:24:11.280 --> 00:24:12.280]  無論是做生意的
[00:24:12.280 --> 00:24:13.280]  賺了很多錢的
[00:24:13.280 --> 00:24:15.280]  或者是世上經歷的時候
[00:24:15.280 --> 00:24:17.280]  受了很多困苦的時候
[00:24:17.280 --> 00:24:20.280]  無論處境是怎樣
[00:24:20.280 --> 00:24:21.280]  這裡經文提醒我們
[00:24:21.280 --> 00:24:24.280]  教育系書一直都這樣說
[00:24:24.280 --> 00:24:26.280]  我們能夠成為神的兒女
[00:24:26.280 --> 00:24:28.280]  不是因為我們的背景
[00:24:28.280 --> 00:24:30.280]  不是因為我們的出生
[00:24:30.280 --> 00:24:33.280]  我們可能是含著金鎖匙出生
[00:24:33.280 --> 00:24:35.280]  但是有些人可能是很惡劣的
[00:24:35.280 --> 00:24:38.280]  可能孤兒或者在戰亂裡面出生
[00:24:38.280 --> 00:24:39.280]  神是告訴我們
[00:24:39.280 --> 00:24:41.280]  哲學經文告訴我們
[00:24:41.280 --> 00:24:43.280]  我們成為神的兒女
[00:24:43.280 --> 00:24:46.280]  我們不是因為我們的背景
[00:24:46.280 --> 00:24:47.280]  不是因為我們的出生
[00:24:47.280 --> 00:24:49.280]  不是因為我們讀了多少書
[00:24:49.280 --> 00:24:50.280]  不是因為我們的行業
[00:24:50.280 --> 00:24:54.280]  也不是因為我們的所謂的共和黨民主黨
[00:24:54.280 --> 00:24:56.280]  不是這樣的
[00:24:56.280 --> 00:24:58.280]  神很簡單
[00:24:58.280 --> 00:24:59.280]  如果我們接受了
[00:24:59.280 --> 00:25:02.280]  他個人救主的承認的時候
[00:25:02.280 --> 00:25:05.280]  我們不再需要靠我們去做一些事情
[00:25:05.280 --> 00:25:09.280]  去證明自己的價值
[00:25:09.280 --> 00:25:11.280]  很多時候我們心裡面幻想到
[00:25:11.280 --> 00:25:13.280]  我們的價值觀
[00:25:13.280 --> 00:25:15.280]  究竟我們的身份
[00:25:15.280 --> 00:25:17.280]  是不是當我們有一份好的工作
[00:25:17.280 --> 00:25:20.280]  我們就是一個好的基督徒呢
[00:25:20.280 --> 00:25:21.280]  不是吧
[00:25:21.280 --> 00:25:24.280]  是不是有一份要做過什麼
[00:25:24.280 --> 00:25:25.280]  做過什麼
[00:25:25.280 --> 00:25:26.280]  這裡再次提醒
[00:25:26.280 --> 00:25:27.280]  不是
[00:25:27.280 --> 00:25:29.280]  我們不是靠我們自己個人的能力
[00:25:29.280 --> 00:25:31.280]  但是成為神的兒女的時候
[00:25:31.280 --> 00:25:34.280]  就有進一步成為他的後者
[00:25:34.280 --> 00:25:39.280]  就好像剛才我比較的新約年代
[00:25:39.280 --> 00:25:41.280]  在羅馬政權的時候
[00:25:41.280 --> 00:25:42.280]  保羅寫了一封書信
[00:25:42.280 --> 00:25:44.280]  到現在的時候
[00:25:44.280 --> 00:25:46.280]  很大衝擊
[00:25:46.280 --> 00:25:49.280]  對當時收到這封信的基督徒
[00:25:49.280 --> 00:25:51.280]  看到這封信的基督徒
[00:25:51.280 --> 00:25:52.280]  是很大衝擊
[00:25:52.280 --> 00:25:55.280]  保羅你是不是很激進
[00:25:55.280 --> 00:25:56.280]  為什麼會這樣
[00:25:56.280 --> 00:25:59.280]  明不明白
[00:25:59.280 --> 00:26:01.280]  這個制度是這樣的
[00:26:01.280 --> 00:26:02.280]  是男的
[00:26:02.280 --> 00:26:05.280]  是有所謂的privilege的class
[00:26:05.280 --> 00:26:06.280]  特權的class
[00:26:06.280 --> 00:26:07.280]  自由可以承繼
[00:26:07.280 --> 00:26:08.280]  不是的
[00:26:08.280 --> 00:26:10.280]  你就可以成為後者
[00:26:10.280 --> 00:26:11.280]  承受這個產業
[00:26:11.280 --> 00:26:13.280]  所以我看回這裡
[00:26:13.280 --> 00:26:15.280]  就知道可以看得清楚
[00:26:15.280 --> 00:26:16.280]  我們明白到
[00:26:16.280 --> 00:26:18.280]  我們不是單單
[00:26:18.280 --> 00:26:19.280]  信靠主耶穌的身份
[00:26:19.280 --> 00:26:21.280]  不是單單成為一家人這麼簡單
[00:26:21.280 --> 00:26:23.280]  我們現代所說的
[00:26:23.280 --> 00:26:26.280]  收養 領養 利路家庭
[00:26:26.280 --> 00:26:28.280]  不是這麼簡單
[00:26:28.280 --> 00:26:30.280]  這是經文所提的
[00:26:30.280 --> 00:26:32.280]  我們成為一家人當中
[00:26:32.280 --> 00:26:35.280]  我們一同成為神的後者
[00:26:35.280 --> 00:26:37.280]  成為神的兒女
[00:26:37.280 --> 00:26:39.280]  當我們明白到這個的時候
[00:26:39.280 --> 00:26:40.280]  我們就明白到
[00:26:40.280 --> 00:26:43.280]  原來這個身份是何等尊貴
[00:26:43.280 --> 00:26:45.280]  這是一個尊貴的身份
[00:26:45.280 --> 00:26:48.280]  我希望在座的朋友
[00:26:48.280 --> 00:26:49.280]  能夠明白到
[00:26:49.280 --> 00:26:52.280]  原來神已經有這個美好的計劃給我們
[00:26:52.280 --> 00:26:54.280]  這個計劃就是說
[00:26:54.280 --> 00:26:58.280]  借著我們主耶穌基督所傳的福音
[00:26:58.280 --> 00:26:59.280]  神愛世人
[00:26:59.280 --> 00:27:02.280]  甚至將祂的獨生子賜給我們
[00:27:02.280 --> 00:27:04.280]  叫一切信祂的不至滅亡
[00:27:04.280 --> 00:27:05.280]  還得永生
[00:27:05.280 --> 00:27:08.280]  這是一個很特別
[00:27:08.280 --> 00:27:11.280]  和我們人世上所經歷的不同
[00:27:11.280 --> 00:27:13.280]  當我們看聖經的時候
[00:27:13.280 --> 00:27:14.280]  我們嘗試去明白
[00:27:14.280 --> 00:27:16.280]  當時的文化背景
[00:27:16.280 --> 00:27:18.280]  當時的前文後理
[00:27:18.280 --> 00:27:19.280]  就會明白到
[00:27:19.280 --> 00:27:24.280]  這個經文背後的重大意義在當中
[00:27:24.280 --> 00:27:27.280]  希望藉著這個經文可以明白到
[00:27:27.280 --> 00:27:28.280]  真的
[00:27:28.280 --> 00:27:31.280]  同精女懷人是神的計劃
[00:27:31.280 --> 00:27:33.280]  我們不要挑戰這個
[00:27:33.280 --> 00:27:36.280]  用科學去證明是錯的
[00:27:36.280 --> 00:27:37.280]  不要這樣想
[00:27:37.280 --> 00:27:38.280]  既然神是創造
[00:27:38.280 --> 00:27:40.280]  於是有萬物的主的時候
[00:27:40.280 --> 00:27:41.280]  這個就是事實
[00:27:41.280 --> 00:27:42.280]  我們見到主耶穌基督
[00:27:42.280 --> 00:27:44.280]  有信徒見到主耶穌基督
[00:27:44.280 --> 00:27:47.280]  歷史上不可以否定祂的生命存在
[00:27:47.280 --> 00:27:50.280]  又不可以否定祂復活的事情
[00:27:50.280 --> 00:27:53.280]  既然祂有這樣的能力能夠復活
[00:27:53.280 --> 00:27:56.280]  昨天我早幾天也分享到
[00:27:56.280 --> 00:27:57.280]  這個復活的能力
[00:27:57.280 --> 00:27:59.280]  好像丹麥那樣
[00:27:59.280 --> 00:28:01.280]  好像炸藥那樣
[00:28:01.280 --> 00:28:04.280]  我們現代人就借用了這個字
[00:28:04.280 --> 00:28:05.280]  變成炸藥
[00:28:05.280 --> 00:28:07.280]  其實當時的希臘文就說
[00:28:07.280 --> 00:28:09.280]  這個復活的大能是多麼大
[00:28:09.280 --> 00:28:13.280]  神的能力更厲害過火藥
[00:28:13.280 --> 00:28:16.280]  其實現在我們就偷用了祂的名字
[00:28:16.280 --> 00:28:17.280]  其實復活的大能
[00:28:17.280 --> 00:28:19.280]  神的大能是這麼大
[00:28:19.280 --> 00:28:20.280]  所以我們明白到
[00:28:20.280 --> 00:28:21.280]  主耶穌基督
[00:28:21.280 --> 00:28:23.280]  藉著童貞女懷孕
[00:28:23.280 --> 00:28:24.280]  這個復活的
[00:28:24.280 --> 00:28:26.280]  這個神的大能當中
[00:28:26.280 --> 00:28:28.280]  我們能夠成為主流一家人
[00:28:28.280 --> 00:28:29.280]  我們生命上
[00:28:29.280 --> 00:28:30.280]  如果我們當中
[00:28:30.280 --> 00:28:34.280]  嘗試再次去明白這個心意的時候
[00:28:34.280 --> 00:28:35.280]  我鼓勵大家
[00:28:35.280 --> 00:28:36.280]  在新的一年
[00:28:36.280 --> 00:28:38.280]  我們繼續嘗試去學習
[00:28:38.280 --> 00:28:40.280]  如何去明白聖經
[00:28:40.280 --> 00:28:42.280]  剛才也提到
[00:28:42.280 --> 00:28:44.280]  有很多的主義學班
[00:28:44.280 --> 00:28:46.280]  我們大家可以參與
[00:28:46.280 --> 00:28:48.280]  希望大家有一個讀經計劃
[00:28:48.280 --> 00:28:51.280]  我鼓勵大家繼續去嘗試讀經
[00:28:51.280 --> 00:28:53.280]  能夠去明白神的心意
[00:28:53.280 --> 00:28:54.280]  有一個新的開始
[00:28:54.280 --> 00:28:58.280]  去學習這個神的救恩計劃是什麼
[00:28:58.280 --> 00:28:59.280]  所以我們看到
[00:28:59.280 --> 00:29:01.280]  原來神成為神的兒女
[00:29:01.280 --> 00:29:02.280]  是一個尊貴的身份
[00:29:02.280 --> 00:29:05.280]  當我們明白到這個事實的時候
[00:29:05.280 --> 00:29:07.280]  我們就在聖誕節期間
[00:29:07.280 --> 00:29:09.280]  我們就有不同的感受
[00:29:09.280 --> 00:29:10.280]  我們感受到
[00:29:10.280 --> 00:29:13.280]  我們神是多麼愛我們
[00:29:13.280 --> 00:29:15.280]  神有這個美好的計劃
[00:29:15.280 --> 00:29:17.280]  是預備了給我們每一個人
[00:29:17.280 --> 00:29:20.280]  求神祝福聽他話語的
[00:29:20.280 --> 00:29:22.280]  有行道的弟兄姊妹
[00:29:22.280 --> 00:29:23.280]  我們一起做個祈禱
[00:29:23.280 --> 00:29:28.280]  我們天父上帝
[00:29:28.280 --> 00:29:30.280]  我們再次感謝你
[00:29:30.280 --> 00:29:32.280]  你設下了寶貴的聖經
[00:29:32.280 --> 00:29:35.280]  你的話語是聖經寫得清清楚楚
[00:29:35.280 --> 00:29:36.280]  寫了出來
[00:29:36.280 --> 00:29:38.280]  求聖靈去光照我們
[00:29:38.280 --> 00:29:41.280]  好使我們能夠讀經的時候
[00:29:41.280 --> 00:29:43.280]  能夠明白你的心意
[00:29:43.280 --> 00:29:45.280]  我們在聖誕節期間
[00:29:45.280 --> 00:29:47.280]  我們慶祝聖誕節
[00:29:47.280 --> 00:29:48.280]  我們明白到
[00:29:48.280 --> 00:29:50.280]  主耶穌基督是祂的主角
[00:29:50.280 --> 00:29:52.280]  背後救恩計劃的盛傳
[00:29:52.280 --> 00:29:55.280]  你已經都清清楚楚
[00:29:55.280 --> 00:29:57.280]  已經寫出來給我們看到
[00:29:57.280 --> 00:29:59.280]  我們當中有未信主的弟兄姊妹
[00:29:59.280 --> 00:30:01.280]  有被信主的朋友
[00:30:01.280 --> 00:30:04.280]  求你真的憐憫他們
[00:30:04.280 --> 00:30:07.280]  好使他們能夠聽到
[00:30:07.280 --> 00:30:09.280]  神能夠感動他們
[00:30:09.280 --> 00:30:12.280]  能夠接受主耶穌基督為他們的個人救助
[00:30:12.280 --> 00:30:14.280]  我們又有一班
[00:30:14.280 --> 00:30:17.280]  很多信了多年的基督徒
[00:30:17.280 --> 00:30:19.280]  主內的弟兄姊妹
[00:30:19.280 --> 00:30:20.280]  求神激勵我們
[00:30:20.280 --> 00:30:21.280]  我們明白到
[00:30:21.280 --> 00:30:23.280]  我們生活上有很多的困苦
[00:30:23.280 --> 00:30:26.280]  心靈上受到各樣的創傷
[00:30:26.280 --> 00:30:29.280]  但是神啊
[00:30:29.280 --> 00:30:31.280]  祢是多麼愛我們
[00:30:31.280 --> 00:30:33.280]  祢既然能夠拆敗我們
[00:30:33.280 --> 00:30:34.280]  獨身來治理我們當中
[00:30:34.280 --> 00:30:37.280]  祢已經預備了一個美好的計劃給我們
[00:30:37.280 --> 00:30:39.280]  求祢讓我們看見
[00:30:39.280 --> 00:30:41.280]  好使我們在困難當中
[00:30:41.280 --> 00:30:43.280]  仍然可以緊緊跟隨祢
[00:30:43.280 --> 00:30:45.280]  求主祝福聽到
[00:30:45.280 --> 00:30:47.280]  有幸到的主內的弟兄姊妹
[00:30:47.280 --> 00:30:48.280]  我們以上的禱告
[00:30:48.280 --> 00:30:50.280]  是報主耶穌得聖的免治祈禱
[00:30:50.280 --> 00:30:51.280]  阿們
