
[00:00:00.000 --> 00:00:05.000]  今日我的講題題目是有些敏感的
[00:21:36.000 --> 00:21:40.000]  祂曾經受盡凌辱、傷害
[00:21:40.000 --> 00:21:42.000]  祂被人唾棄
[00:21:42.000 --> 00:21:45.000]  因此祂明白我們的傷痛
[00:21:45.000 --> 00:21:48.000]  祂明白我們的軟弱
[00:21:48.000 --> 00:21:53.000]  祂亦會為我們傷心、難過
[00:21:53.000 --> 00:21:59.000]  很多時候,喪禮過後才是傷痛的開始
[00:21:59.000 --> 00:22:05.000]  在這個時候,傷痛的人需要的是空間
[00:22:05.000 --> 00:22:12.000]  他們需要空間讓他們去整理、抒發自己的情緒
[00:22:12.000 --> 00:22:17.000]  好好地去懷緬一下以往的種種
[00:22:17.000 --> 00:22:22.000]  在我父母先後離世的過程中
[00:22:22.000 --> 00:22:29.000]  我記得我當時在他們的房間
[00:22:29.000 --> 00:22:32.000]  坐在他們的床上
[00:22:32.000 --> 00:22:40.000]  去感受一下他們曾經在過的地方
[00:22:40.000 --> 00:22:45.000]  我讓自己痛痛快快地哭一場
[00:22:45.000 --> 00:22:51.000]  讓自己的眼淚將心裡的哀愁都沖出來
[00:22:51.000 --> 00:22:55.000]  這是一個必經的階段
[00:22:55.000 --> 00:22:58.000]  有人比較長,有人比較短
[00:22:58.000 --> 00:23:00.000]  是因人而異
[00:23:00.000 --> 00:23:02.000]  有些人可能經歷一兩年
[00:23:02.000 --> 00:23:04.000]  或者是三年
[00:23:04.000 --> 00:23:06.000]  或者更長的時間
[00:23:06.000 --> 00:23:12.000]  重要的是身邊的人需要和他們同在
[00:23:12.000 --> 00:23:15.000]  但亦要給他們有空間
[00:23:15.000 --> 00:23:19.000]  我們需要讓對方知道我們關心他們
[00:23:19.000 --> 00:23:22.000]  他們是被紀念的
[00:23:22.000 --> 00:23:26.000]  但是在這個關心與給予空間之間
[00:23:26.000 --> 00:23:30.000]  可能我們真的需要有智慧去調教
[00:23:30.000 --> 00:23:32.000]  不過不要緊
[00:23:32.000 --> 00:23:35.000]  最重要的是你有心
[00:23:35.000 --> 00:23:40.000]  你的心別人是感受得到的
[00:23:40.000 --> 00:23:43.000]  而更重要的是
[00:23:43.000 --> 00:23:48.000]  這些在傷痛當中的人需要做一個選擇
[00:23:48.000 --> 00:23:52.000]  就是選擇離開這個傷痛
[00:23:52.000 --> 00:23:56.000]  選擇尋求主耶穌的幫助
[00:23:56.000 --> 00:24:02.000]  靠著祂離開這個傷痛
[00:24:02.000 --> 00:24:05.000]  這次遇難的客輪
[00:24:05.000 --> 00:24:10.000]  當中有四分三的乘客來自同一間中學
[00:24:10.000 --> 00:24:15.000]  這間中學的副校長雖然得救
[00:24:15.000 --> 00:24:19.000]  但事後充滿內疚
[00:24:19.000 --> 00:24:24.000]  因為這次旅行是他一手籌備的
[00:24:24.000 --> 00:24:26.000]  他內心充滿內疚
[00:24:26.000 --> 00:24:28.000]  於是他留下遺書
[00:24:28.000 --> 00:24:32.000]  上吊自殺身亡
[00:24:32.000 --> 00:24:37.000]  這位副校長和剛才所說的船長
[00:24:37.000 --> 00:24:40.000]  可以說是兩個極端的例子
[00:24:40.000 --> 00:24:42.000]  一個不肯負責任
[00:24:42.000 --> 00:24:46.000]  一個把所有責任都負上身
[00:24:46.000 --> 00:24:50.000]  甚至把性命都賠上
[00:24:50.000 --> 00:24:54.000]  其實兩者都是神不喜悅的
[00:24:54.000 --> 00:25:00.000]  我們的生命是屬於那位創造我們的神
[00:25:00.000 --> 00:25:03.000]  沒有人能夠主宰自己的生命
[00:25:03.000 --> 00:25:09.000]  更加沒有人有權了結自己的生命
[00:25:09.000 --> 00:25:13.000]  我們更加不要把死亡常常掛在口邊
[00:25:13.000 --> 00:25:16.000]  動不動就說想死
[00:25:16.000 --> 00:25:20.000]  你這樣做其實是在輕視你的生命
[00:25:20.000 --> 00:25:25.000]  更加是在輕視那位創造你的神
[00:25:25.000 --> 00:25:28.000]  你不但令祂憂心
[00:25:28.000 --> 00:25:35.000]  也令身邊愛你的人為你擔心為你難過
[00:25:35.000 --> 00:25:38.000]  在《死亡別狂傲》這本書裡
[00:25:38.000 --> 00:25:40.000]  有一段這樣的說話
[00:25:40.000 --> 00:25:46.000]  「死是不難的,活下去才不容易
[00:25:46.000 --> 00:25:52.000]  死可以是自棄、自閉、自忍、自嘗
[00:25:52.000 --> 00:26:02.000]  然而,活下去卻需要自重、自愛、開放自己、接受自己
[00:26:02.000 --> 00:26:06.000]  活下去需要很大的信心和勇氣
[00:26:06.000 --> 00:26:09.000]  更需要一種動力」
[00:26:09.000 --> 00:26:13.000]  我很喜歡當中說到
[00:26:13.000 --> 00:26:20.000]  「活下去卻需要自重、自愛、開放自己、接受自己」
[00:26:20.000 --> 00:26:24.000]  你是否也能夠愛護自己呢?
[00:26:24.000 --> 00:26:28.000]  你是否也愛惜自己呢?
[00:26:28.000 --> 00:26:31.000]  當你能夠愛惜自己的時候
[00:26:31.000 --> 00:26:37.000]  其實這也是對那些愛你的人的一種回報
[00:26:37.000 --> 00:26:39.000]  的確是
[00:26:39.000 --> 00:26:45.000]  「死不是難的,活下去才不容易」
[00:26:45.000 --> 00:26:47.000]  是需要動力
[00:26:47.000 --> 00:26:51.000]  這份動力從哪裡來呢?
[00:26:51.000 --> 00:26:55.000]  是從那位死而復活的主而來
[00:26:55.000 --> 00:27:01.000]  「主是復活,是生命,信他的,必得永生」
[00:27:01.000 --> 00:27:03.000]  在這段經文裡
[00:27:03.000 --> 00:27:05.000]  耶穌聽見就說
[00:27:05.000 --> 00:27:10.000]  「這病不至於死,乃是為神的榮耀
[00:27:10.000 --> 00:27:13.000]  叫神的兒子,因此得榮耀
[00:27:13.000 --> 00:27:17.000]  耶穌數來愛馬大和他妹子並拉撒路
[00:27:17.000 --> 00:27:22.000]  聽見拉撒路病了,就在所居之地營住了兩天」
[00:27:22.000 --> 00:27:24.000]  在這段經文裡我們看到
[00:27:24.000 --> 00:27:29.000]  耶穌和馬大一家的關係非淺
[00:27:29.000 --> 00:27:34.000]  但是為什麼耶穌當時聽到消息後
[00:27:34.000 --> 00:27:38.000]  沒有立刻動身起程有所行動呢?
[00:27:38.000 --> 00:27:42.000]  他反而還在所居的地方停留多兩天
[00:27:42.000 --> 00:27:46.000]  為什麼他要故意延遲呢?
[00:27:46.000 --> 00:27:52.000]  原來猶太人有一種信念
[00:27:52.000 --> 00:27:54.000]  他們相信一個人死了之後
[00:27:54.000 --> 00:27:58.000]  他的靈魂仍然會在身體附近徘徊
[00:27:58.000 --> 00:28:00.000]  徘徊三天
[00:28:00.000 --> 00:28:04.000]  直至這個靈魂看到自己的身體開始腐爛
[00:28:04.000 --> 00:28:07.000]  不能再進入自己的身體
[00:28:07.000 --> 00:28:11.000]  於是這個靈魂才會離開
[00:28:11.000 --> 00:28:15.000]  所以耶穌故意延遲
[00:28:15.000 --> 00:28:20.000]  直到拉撒路死了四天才到
[00:28:20.000 --> 00:28:24.000]  他要讓拉撒路已經死透了
[00:28:24.000 --> 00:28:26.000]  猶太人知道他死了
[00:28:26.000 --> 00:28:30.000]  並且看到耶穌叫死人復活
[00:28:30.000 --> 00:28:37.000]  使猶太人相信這位能夠起死回生的神
[00:28:37.000 --> 00:28:40.000]  耶穌不僅要讓猶太人知道
[00:28:40.000 --> 00:28:46.000]  也要讓馬大一家人親身經歷這個過程
[00:28:46.000 --> 00:28:51.000]  他們不僅相信,而且他們的信心能夠得著堅固
[00:28:51.000 --> 00:28:54.000]  講到這裡你可能會想
[00:28:54.000 --> 00:28:57.000]  耶穌是否好像殘忍了一點呢?
[00:28:57.000 --> 00:29:00.000]  為什麼要故意讓人經歷死亡
[00:29:00.000 --> 00:29:03.000]  又經歷生離死別那種痛苦呢?
[00:29:03.000 --> 00:29:06.000]  你這樣想也不是沒有道理
[00:29:06.000 --> 00:29:08.000]  因為以耶穌的能力
[00:29:08.000 --> 00:29:11.000]  祂大可以隔空來醫治拉撒路
[00:29:11.000 --> 00:29:15.000]  為什麼祂要故意讓他經歷死亡呢?
[00:29:15.000 --> 00:29:19.000]  耶穌是否對人的痛苦無動於衷呢?
[00:29:19.000 --> 00:29:24.000]  我們剛才看到耶穌悲嘆憂愁
[00:29:24.000 --> 00:29:29.000]  很明顯耶穌不是對人的苦痛無動於衷
[00:29:29.000 --> 00:29:32.000]  但是耶穌在這裡講得很清楚
[00:29:32.000 --> 00:29:34.000]  祂說要為神的榮耀
[00:29:34.000 --> 00:29:37.000]  叫神的兒子因此得榮耀
[00:29:37.000 --> 00:29:44.000]  這個陳述其實在這段經文裡一而再地出現
[00:29:44.000 --> 00:29:46.000]  第四節:耶穌聽見就說:
[00:29:46.000 --> 00:29:49.000]  這病不至於死,乃是為神的榮耀
[00:29:49.000 --> 00:29:52.000]  叫神的兒子因此得榮耀
[00:29:52.000 --> 00:29:53.000]  十四、十五節:
[00:29:53.000 --> 00:29:55.000]  耶穌就明明地告訴他們說:
[00:29:55.000 --> 00:29:58.000]  拉撒路死了,我們有在那裡就歡喜
[00:29:58.000 --> 00:30:02.000]  這是為你們的緣故,好叫你們相信
[00:30:02.000 --> 00:30:03.000]  四十節:
[00:30:03.000 --> 00:30:05.000]  耶穌說:我不是對你說過
[00:30:05.000 --> 00:30:09.000]  你若信就必看見神的榮耀嗎?
[00:30:09.000 --> 00:30:10.000]  四十一節:
[00:30:10.000 --> 00:30:12.000]  他們就把石頭挪開
[00:30:12.000 --> 00:30:14.000]  耶穌舉目望天說:
[00:30:14.000 --> 00:30:16.000]  父啊,我感謝你,因為你已經聽我
[00:30:16.000 --> 00:30:18.000]  我也知道你常聽我
[00:30:18.000 --> 00:30:22.000]  但我說者說:是為周圍站著的人
[00:30:22.000 --> 00:30:26.000]  叫他們信,是你差了我來
[00:30:26.000 --> 00:30:28.000]  在同一個神跡裡
[00:30:28.000 --> 00:30:33.000]  耶穌一而再地將祂施行神跡的目的宣告出來
[00:30:33.000 --> 00:30:35.000]  這是少有的
[00:30:35.000 --> 00:30:38.000]  也顯示了這個神跡的與眾不同
[00:30:38.000 --> 00:30:42.000]  顯示了無論是對當時在場的人
[00:30:42.000 --> 00:30:43.000]  還是讀者來說
[00:30:43.000 --> 00:30:49.000]  耶穌的故意言辭其實都是不容易理解的
[00:30:49.000 --> 00:30:53.000]  所以耶穌一而再地宣告神跡的意義
[00:30:53.000 --> 00:30:56.000]  就是要讓神得榮耀
[00:30:56.000 --> 00:31:00.000]  使人看見神的榮耀之後可以相信
[00:31:00.000 --> 00:31:03.000]  耶穌不是故意在那裡演戲
[00:31:03.000 --> 00:31:05.000]  顯示自己的能力
[00:31:05.000 --> 00:31:07.000]  不是,祂是叫人相信
[00:31:07.000 --> 00:31:10.000]  人相信的結果是什麼呢?
[00:31:10.000 --> 00:31:12.000]  我們一起讀吧
[00:31:12.000 --> 00:31:15.000]  「復活在我,生命也在我
[00:31:15.000 --> 00:31:19.000]  信我的人雖然死了,也必復活
[00:31:19.000 --> 00:31:24.000]  凡活著信我的人,必永遠不死」
[00:31:24.000 --> 00:31:26.000]  這句話的意思就是說
[00:31:26.000 --> 00:31:31.000]  耶穌就是復活,耶穌就是生命
[00:31:31.000 --> 00:31:35.000]  信祂的人可以享有復活的生命
[00:31:35.000 --> 00:31:38.000]  這個復活一方面是指末日
[00:31:38.000 --> 00:31:40.000]  將來末日的復活
[00:31:40.000 --> 00:31:44.000]  另一方面也是指人從信耶穌那一刻開始
[00:31:44.000 --> 00:31:47.000]  他的生命就被改變過來
[00:31:47.000 --> 00:31:49.000]  他就有一個新的生命
[00:31:49.000 --> 00:31:52.000]  這個新的生命是神所改造的
[00:31:52.000 --> 00:31:58.000]  這個新的生命就是和神連結的生命
[00:31:58.000 --> 00:32:03.000]  這個新生命是由信主那一刻開始
[00:32:03.000 --> 00:32:08.000]  直到永遠,即使是死亡都不能夠中斷
[00:32:08.000 --> 00:32:12.000]  這個就是我們常常說的永生
[00:32:12.000 --> 00:32:15.000]  永生到底對我們有什麼意義呢?
[00:32:15.000 --> 00:32:19.000]  如果死亡是令我們懼怕的話
[00:32:19.000 --> 00:32:22.000]  永生就讓我們知道
[00:32:22.000 --> 00:32:27.000]  相對於永恆,今生的苦難都是短暫的
[00:32:30.000 --> 00:32:36.000]  如果死亡告訴我們生命是有限的
[00:32:36.000 --> 00:32:42.000]  永生就讓我們知道
[00:32:42.000 --> 00:32:45.000]  即使面對天災人禍
[00:32:45.000 --> 00:32:47.000]  我們都不需要懼怕
[00:32:47.000 --> 00:32:50.000]  就好像蘇恩佩所說的
[00:32:50.000 --> 00:32:55.000]  無論是在此岸還是彼岸,兩樣都是好的
[00:32:55.000 --> 00:32:59.000]  如果死亡是一個中轉站的話
[00:32:59.000 --> 00:33:02.000]  永生就告訴我們
[00:33:02.000 --> 00:33:05.000]  我們今生所做的或善或惡
[00:33:05.000 --> 00:33:08.000]  將來神都會審判
[00:33:08.000 --> 00:33:12.000]  如果死亡是令我們痛苦的話
[00:33:12.000 --> 00:33:15.000]  永生就讓我們知道
[00:33:15.000 --> 00:33:18.000]  生存的路雖然是難走
[00:33:18.000 --> 00:33:21.000]  但是我們並不孤單
[00:33:21.000 --> 00:33:26.000]  因為那位死而復活的主和我們一起
[00:33:26.000 --> 00:33:29.000]  祂就是我們生存的動力
[00:33:29.000 --> 00:33:36.000]  既然死亡和永生有如此豐富和重要的意義
[00:33:36.000 --> 00:33:39.000]  你會如何去改寫你的人生呢?
[00:33:39.000 --> 00:33:42.000]  我們一起來祈禱
[00:33:42.000 --> 00:33:44.000]  親愛的天父上帝
[00:33:44.000 --> 00:33:50.000]  在人世間,我們的確經歷了很多悲歡離合
[00:33:50.000 --> 00:33:53.000]  很多生離死別
[00:33:53.000 --> 00:33:57.000]  或許我們當中有弟兄姊妹、有朋友
[00:33:57.000 --> 00:34:01.000]  也正正在這種哀痛之中
[00:34:01.000 --> 00:34:03.000]  但主我知道
[00:34:03.000 --> 00:34:05.000]  沒有一滴眼淚
[00:34:05.000 --> 00:34:07.000]  沒有一份哀傷
[00:34:07.000 --> 00:34:09.000]  神你是看不見
[00:34:09.000 --> 00:34:12.000]  神你是會忽略
[00:34:12.000 --> 00:34:15.000]  當我們傷痛的時候
[00:34:15.000 --> 00:34:19.000]  你這位創造天地的神
[00:34:19.000 --> 00:34:22.000]  和我們一起傷痛
[00:34:22.000 --> 00:34:27.000]  正正因為你也曾經歷過被唾棄
[00:34:27.000 --> 00:34:29.000]  被凌辱
[00:34:29.000 --> 00:34:32.000]  你也經歷過死亡
[00:34:32.000 --> 00:34:36.000]  你知道當中那份痛
[00:34:36.000 --> 00:34:41.000]  所以你深深明白我們的感受
[00:34:41.000 --> 00:34:47.000]  主在此我求你親自來施恩憐憫
[00:34:47.000 --> 00:34:54.000]  你幫助我們當中受傷、哀痛的人
[00:34:54.000 --> 00:34:57.000]  你醫治我們的傷痛
[00:34:57.000 --> 00:35:01.000]  求你親自給我們力量
[00:35:01.000 --> 00:35:05.000]  讓我們在世上的時候
[00:35:05.000 --> 00:35:08.000]  我們雖然經歷困難
[00:35:08.000 --> 00:35:11.000]  但靠著你我們可以得勝
[00:35:11.000 --> 00:35:14.000]  主也求你讓我們知道
[00:35:14.000 --> 00:35:18.000]  你是那位得勝死亡
[00:35:18.000 --> 00:35:21.000]  死而復活的神
[00:35:21.000 --> 00:35:27.000]  以致我們能夠滿有信心地跟隨你
[00:35:27.000 --> 00:35:30.000]  我們能夠無懼於死亡
[00:35:30.000 --> 00:35:33.000]  我們靠著你來得勝
[00:35:33.000 --> 00:35:35.000]  主願你自己的說話
[00:35:35.000 --> 00:35:38.000]  在我們個人的心裡動功
[00:35:38.000 --> 00:35:40.000]  我們的日子如何
[00:35:40.000 --> 00:35:42.000]  求你賜給我們力量如何
[00:35:42.000 --> 00:35:44.000]  禱告奉耶穌基督德性的名
[00:35:44.000 --> 00:35:45.000]  阿門
