
[00:00:00.000 --> 00:00:02.740]  菩提先輩讓我們聽神爹道爾心
[00:16:31.960 --> 00:16:36.500]  其實是象徵著兩個氣候的常規化
[00:16:36.500 --> 00:16:38.540]  就兩個氣候的常規化
[00:16:38.540 --> 00:16:39.740]  其實這兩個名字
[00:16:39.740 --> 00:16:44.140]  在我讀這個地球氣候學的時候
[00:16:44.140 --> 00:16:47.480]  這兩個名字在我讀地球氣象學的時候
[00:16:47.480 --> 00:16:49.220]  其實都不是一個新的名詞了
[00:16:49.220 --> 00:16:50.220]  不是一個新的名詞
[00:16:50.220 --> 00:16:53.880]  那你問牧師你幾多年前讀?
[00:16:53.880 --> 00:16:55.060]  多少年前讀的?
[00:16:55.060 --> 00:16:56.360]  那我可以告訴你
[00:16:56.360 --> 00:16:58.020]  是30年前
[00:16:58.020 --> 00:16:59.120]  那是30年前讀的
[00:16:59.120 --> 00:17:02.060]  在我讀中學讀氣候學的時候
[00:17:02.060 --> 00:17:03.860]  我已經認識這兩個名詞了
[00:17:03.860 --> 00:17:06.120]  在我中學讀氣象學的時候
[00:17:06.120 --> 00:17:07.360]  已經認識這兩個名詞了
[00:17:07.360 --> 00:17:12.860]  為什麼風有或者氣候會有個名給它呢?
[00:17:12.860 --> 00:17:15.340]  為什麼這個風會有一個名字呢?
[00:17:15.340 --> 00:17:18.200]  就是說這個風或者這種氣流
[00:17:18.200 --> 00:17:20.300]  已經成為常規化
[00:17:20.300 --> 00:17:23.140]  因為這個風和氣流已經常規化
[00:17:23.140 --> 00:17:24.820]  那「阿爾尼諾現象」
[00:17:24.820 --> 00:17:26.520]  你知不知道怎麼出來的?
[00:17:26.520 --> 00:17:27.940]  這兩個名字
[00:17:27.940 --> 00:17:29.480]  就是你說這個現象
[00:17:29.480 --> 00:17:34.320]  這個「阿爾尼諾現象」是怎麼出現的呢?
[00:17:34.320 --> 00:17:36.220]  是發現那個人
[00:17:36.220 --> 00:17:37.560]  是發現這個
[00:17:37.560 --> 00:17:40.220]  他看到有這樣的現象提出
[00:17:40.220 --> 00:17:41.960]  他看到有這個現象
[00:17:41.960 --> 00:17:46.160]  而在這裡說到這個風有名有姓的
[00:17:46.160 --> 00:17:48.060]  它這個風有沒有氣
[00:17:48.060 --> 00:17:50.000]  意思就是說什麼呢?
[00:17:50.000 --> 00:17:50.840]  它意思是說什麼呢?
[00:17:50.840 --> 00:17:52.500]  這個不是一般的風
[00:17:52.500 --> 00:17:53.600]  這不是一般的風
[00:17:53.600 --> 00:17:58.740]  是撞彩突然間無厘頭出現的
[00:17:58.740 --> 00:18:00.240]  不是說沒有理由
[00:18:00.240 --> 00:18:02.580]  就是無理由的出現
[00:18:02.580 --> 00:18:04.680]  這個風是長期在這裡出現的
[00:18:04.680 --> 00:18:06.380]  這個風是長期出現的
[00:18:06.380 --> 00:18:08.260]  在當地的人是很熟悉的
[00:18:08.260 --> 00:18:09.920]  當地人是很熟悉的
[00:18:09.920 --> 00:18:11.120]  換句話來說
[00:18:11.120 --> 00:18:11.960]  換句話來講
[00:18:11.960 --> 00:18:15.900]  這幫自稱為很有知識的航海專家
[00:18:15.900 --> 00:18:17.700]  這些有知識的
[00:18:17.700 --> 00:18:20.760]  就是說很了解的航海專家
[00:18:20.760 --> 00:18:24.700]  這條被登記在亞歷山大的船
[00:18:24.700 --> 00:18:26.600]  這個被登記在亞歷山大的船
[00:18:26.600 --> 00:18:28.040]  這幫船員
[00:18:28.040 --> 00:18:28.880]  這幫船員
[00:18:28.880 --> 00:18:30.580]  其實他們的知識
[00:18:30.580 --> 00:18:32.880]  其實都很隨便的
[00:18:32.880 --> 00:18:35.440]  就是他們的知識其實很隨便
[00:18:35.440 --> 00:18:38.360]  反而寫這段聖經的那個作者
[00:18:38.360 --> 00:18:40.120]  反而寫這段聖經的作者
[00:18:40.120 --> 00:18:42.380]  盧家清楚地把它記載下來
[00:18:42.380 --> 00:18:45.260]  清楚地記載下來
[00:18:45.260 --> 00:18:46.760]  或者另一個解釋就是
[00:18:46.760 --> 00:18:49.160]  他們其實不是不知道有這樣的風
[00:18:49.160 --> 00:18:50.300]  或者另外一個解釋就是說
[00:18:50.300 --> 00:18:51.900]  他們其實不是不知道有這樣的風
[00:18:51.900 --> 00:18:55.400]  不過他們覺得他們應該注意不到
[00:18:55.400 --> 00:18:57.200]  他們應該注意不到
[00:18:57.200 --> 00:18:59.700]  誰知道突然間才出現了
[00:18:59.700 --> 00:19:02.040]  這個獨眼出現了
[00:19:02.040 --> 00:19:03.000]  那麼他就
[00:19:03.000 --> 00:19:05.680]  哎呀 其實原來就有這樣的風
[00:19:05.680 --> 00:19:06.640]  那麼他就講了出來
[00:19:06.640 --> 00:19:08.840]  這個名字叫做「有拉格羅」
[00:19:08.840 --> 00:19:10.220]  原來有這個風
[00:19:10.220 --> 00:19:12.680]  然後陳志偉「有拉格羅」
[00:19:12.680 --> 00:19:15.480]  廣東話就是那一刻他中了伏
[00:19:15.480 --> 00:19:17.880]  他才知道原來自己中了招
[00:19:17.880 --> 00:19:21.720]  他那一刻才明白自己中招了
[00:19:21.720 --> 00:19:22.920]  鄭春梅
[00:19:22.920 --> 00:19:23.420]  你怎麽樣?
[00:19:23.420 --> 00:19:24.600]  這些情況
[00:19:24.600 --> 00:19:25.320]  這些情況
[00:19:25.320 --> 00:19:28.760]  在不信主的世界裏面經常出現
[00:19:28.760 --> 00:19:31.860]  在不信主的世界裏面經常出現
[00:19:31.860 --> 00:19:33.560]  我曾經有個朋友
[00:19:33.560 --> 00:19:34.800]  我曾經有個朋友
[00:19:34.800 --> 00:19:37.100]  跟我說了一些事情
[00:19:37.100 --> 00:19:38.380]  跟我講了一些
[00:19:38.380 --> 00:19:43.180]  他說我去銀行有些活動要搞
[00:19:43.180 --> 00:19:44.640]  有些事情要搞
[00:19:44.640 --> 00:19:47.480]  我就去銀行辦一些事情
[00:19:47.480 --> 00:19:49.380]  最初銀行就跟我講
[00:19:49.380 --> 00:19:51.020]  他說哎呀 行的了
[00:19:51.020 --> 00:19:53.020]  我們幫你搞定它
[00:19:53.020 --> 00:19:55.160]  銀行就說放心了
[00:19:55.160 --> 00:19:56.320]  我幫你辦好了
[00:19:56.320 --> 00:19:57.560]  我朋友就說
[00:19:57.560 --> 00:19:58.500]  哎呀 不要了
[00:19:58.500 --> 00:20:00.800]  問清楚你們收費怎麽樣
[00:20:00.800 --> 00:20:02.060]  搞搞多久
[00:20:02.060 --> 00:20:02.700]  就說
[00:20:02.700 --> 00:20:03.960]  我的朋友就說
[00:20:03.960 --> 00:20:04.960]  哎呀 你還是要
[00:20:04.960 --> 00:20:06.500]  我還是要弄清楚
[00:20:06.500 --> 00:20:08.000]  這個事情要辦多久
[00:20:08.000 --> 00:20:09.240]  怎麽收費
[00:20:09.240 --> 00:20:10.880]  哎呀 很便宜的
[00:20:10.880 --> 00:20:11.480]  說很便宜
[00:20:11.480 --> 00:20:12.500]  很快搞定
[00:20:12.500 --> 00:20:13.140]  很快
[00:20:13.140 --> 00:20:14.540]  一兩天就到了
[00:20:14.540 --> 00:20:15.480]  一兩天就到了
[00:20:15.480 --> 00:20:16.340]  搞定了
[00:20:16.340 --> 00:20:16.840]  可以
[00:20:16.840 --> 00:20:18.820]  誰知道結果搞成怎麽樣
[00:20:18.820 --> 00:20:20.280]  結果怎麽樣呢
[00:20:20.280 --> 00:20:21.980]  結果
[00:20:21.980 --> 00:20:23.620]  給了很多的手續費
[00:20:23.620 --> 00:20:24.980]  給了很多手續費
[00:20:24.980 --> 00:20:26.680]  同時搞了一個多星期
[00:20:26.680 --> 00:20:28.020]  就辦了一個多星期
[00:20:28.020 --> 00:20:28.960]  都搞不定
[00:20:28.960 --> 00:20:29.520]  都辦不好
[00:20:29.520 --> 00:20:30.620]  要再追
[00:20:30.620 --> 00:20:31.720]  要再追
[00:20:31.720 --> 00:20:34.100]  追完才搞成這件事
[00:20:34.100 --> 00:20:34.860]  就是說
[00:20:34.860 --> 00:20:38.360]  一直追蹤以後才把事情辦成
[00:20:38.360 --> 00:20:39.660]  那個其實朋友呢
[00:20:39.660 --> 00:20:41.340]  你知道通常
[00:20:41.340 --> 00:20:42.840]  誰人說我曾經有個朋友
[00:20:42.840 --> 00:20:44.940]  那個朋友多數都是講他自己的
[00:20:44.940 --> 00:20:46.980]  那個朋友多數都是講自己的
[00:20:46.980 --> 00:20:47.940]  那個就是我
[00:20:47.940 --> 00:20:48.540]  就是我
[00:20:48.540 --> 00:20:50.380]  因為當年我記得的
[00:20:50.380 --> 00:20:51.180]  當然我記得
[00:20:51.180 --> 00:20:52.380]  我拿著一張
[00:20:52.380 --> 00:20:54.540]  由加拿大寄回來香港的支票
[00:20:54.540 --> 00:20:55.880]  就是我拿了一張
[00:20:55.880 --> 00:20:58.360]  從香港寄來加拿大的支票
[00:20:58.360 --> 00:20:59.480]  我拿到銀行
[00:20:59.480 --> 00:21:00.360]  我拿到銀行
[00:21:00.360 --> 00:21:01.480]  不是很多錢的
[00:21:01.480 --> 00:21:01.920]  沒有很多錢
[00:21:01.920 --> 00:21:03.300]  三十多塊加幣
[00:21:03.300 --> 00:21:04.500]  三十多加幣
[00:21:04.500 --> 00:21:05.800]  拿到銀行之後
[00:21:05.800 --> 00:21:06.760]  拿到銀行之後
[00:21:06.760 --> 00:21:08.200]  他又說要收手續費
[00:21:08.200 --> 00:21:09.260]  他說要收手續費
[00:21:09.260 --> 00:21:11.460]  又說要保
[00:21:11.460 --> 00:21:13.500]  保住那張支票不知道放多久
[00:21:13.500 --> 00:21:15.100]  就是要保留這個支
[00:21:15.100 --> 00:21:16.700]  就是要保持這個支票多久
[00:21:16.700 --> 00:21:17.640]  結果說了兩講
[00:21:17.640 --> 00:21:19.500]  原來他說原來我給的手續費
[00:21:19.500 --> 00:21:22.080]  比那張支票能夠得到的錢還要貴
[00:21:22.080 --> 00:21:22.720]  就是說
[00:21:22.720 --> 00:21:24.640]  他說你要給的手續費
[00:21:24.640 --> 00:21:28.120]  比這個支票上的名碼價格還要多
[00:21:28.120 --> 00:21:28.820]  沒辦法啦
[00:21:28.820 --> 00:21:29.880]  上了船
[00:21:29.880 --> 00:21:31.520]  上了船
[00:21:31.520 --> 00:21:32.380]  不過
[00:21:32.380 --> 00:21:34.680]  這幫人現在真的上了船了
[00:21:34.680 --> 00:21:36.460]  這幫人已經上了船
[00:21:36.460 --> 00:21:37.920]  遇著這個大風
[00:21:37.920 --> 00:21:39.000]  狂風
[00:21:39.000 --> 00:21:40.060]  不是一般的風
[00:21:40.060 --> 00:21:40.820]  遇到狂風
[00:21:40.820 --> 00:21:43.200]  這個風是從島上面
[00:21:43.200 --> 00:21:44.540]  撲下來的
[00:21:44.540 --> 00:21:47.240]  這個風是從島上撲下來的
[00:21:47.240 --> 00:21:48.660]  我本身
[00:21:48.660 --> 00:21:51.780]  雖然我很喜歡路加寫《仕途行傳》
[00:21:51.780 --> 00:21:55.780]  就是用字用詞很有圖畫性的
[00:21:55.780 --> 00:21:56.940]  因為路加寫的
[00:21:56.940 --> 00:21:57.980]  他很有這種
[00:21:57.980 --> 00:22:00.280]  就是頭髮的
[00:22:00.280 --> 00:22:01.480]  撲下來
[00:22:01.480 --> 00:22:02.220]  就撲下來
[00:22:02.220 --> 00:22:04.320]  為什麼風是撲下來呢?
[00:22:04.320 --> 00:22:05.260]  這個風怎麼撲下來呢?
[00:22:05.260 --> 00:22:06.360]  大家你們知不知道?
[00:22:06.360 --> 00:22:07.120]  大家你就
[00:22:07.120 --> 00:22:08.920]  克里島是一個什麼島來的?
[00:22:08.920 --> 00:22:09.520]  克里島是個什麼?
[00:22:09.520 --> 00:22:10.400]  克里達島
[00:22:10.400 --> 00:22:11.260]  克里島
[00:22:11.260 --> 00:22:11.900]  這個島
[00:22:11.900 --> 00:22:13.160]  克里達島
[00:22:13.160 --> 00:22:14.360]  克里托島
[00:22:14.360 --> 00:22:17.060]  它是一個由火山而組成的島
[00:22:17.060 --> 00:22:19.300]  它是由火山而組成的
[00:22:19.300 --> 00:22:20.840]  如果大家熟悉的時候
[00:22:20.840 --> 00:22:21.700]  換句話來說
[00:22:21.700 --> 00:22:25.040]  這個島有一個很突兀的一個山
[00:22:25.040 --> 00:22:26.780]  它是一個很特別的山
[00:22:26.780 --> 00:22:29.340]  當正在吹東北風的時候
[00:22:29.340 --> 00:22:30.540]  吹東北風的時候
[00:22:30.540 --> 00:22:33.240]  氣流會被山勢而推高
[00:22:33.240 --> 00:22:34.580]  被山勢而推高
[00:22:34.580 --> 00:22:35.980]  當被推高的時候
[00:22:35.980 --> 00:22:37.280]  被推高的時候
[00:22:37.280 --> 00:22:38.380]  向上升
[00:22:38.380 --> 00:22:40.260]  氣流會馬上被急凍
[00:22:40.260 --> 00:22:42.960]  氣流被急凍
[00:22:42.960 --> 00:22:44.600]  當氣流被急凍的時候
[00:22:44.600 --> 00:22:48.960]  馬上很快會降下沉的空氣
[00:22:48.960 --> 00:22:51.060]  當過了峰頂以後
[00:22:51.060 --> 00:22:52.160]  馬上下沉
[00:22:52.160 --> 00:22:55.100]  因為空氣和其他的東西都是一樣的
[00:22:55.100 --> 00:22:56.500]  空氣和其他東西都一樣
[00:22:56.500 --> 00:22:58.200]  當它被凍
[00:22:58.200 --> 00:22:59.800]  越凍的時候呢
[00:22:59.800 --> 00:23:01.180]  當它被越冷的時候
[00:23:01.180 --> 00:23:02.440]  那個密度會越高
[00:23:02.440 --> 00:23:03.640]  它的密度就會越高
[00:23:03.640 --> 00:23:04.320]  用英文講
[00:23:04.320 --> 00:23:06.140]  The density will be increased
[00:23:06.140 --> 00:23:09.220]  當空氣的密度被增高的時候
[00:23:09.220 --> 00:23:11.160]  就會下墜能力就會越高
[00:23:11.160 --> 00:23:13.220]  它這個密度越高以後
[00:23:13.220 --> 00:23:15.020]  它下墜的能力就越高
[00:23:15.020 --> 00:23:15.920]  而在這個時候
[00:23:15.920 --> 00:23:18.260]  就變成一股很強勁的力量
[00:23:18.260 --> 00:23:19.920]  它就變成強勁的力量
[00:23:19.920 --> 00:23:23.160]  當它一吹下去這個沿岸的地方的時候
[00:23:23.160 --> 00:23:24.540]  吹到沿岸的時候呢
[00:23:24.540 --> 00:23:26.140]  馬上在這裏
[00:23:26.140 --> 00:23:26.800]  馬上在這裏
[00:23:26.800 --> 00:23:27.700]  介紹給我們聽
[00:23:27.700 --> 00:23:28.440]  這艘船
[00:23:28.440 --> 00:23:31.140]  整艘船被風抓住
[00:23:31.140 --> 00:23:33.800]  這風就被風抓住
[00:23:33.800 --> 00:23:34.680]  然後怎樣呢
[00:23:34.680 --> 00:23:36.820]  敵不過這風
[00:23:36.820 --> 00:23:39.520]  不提這個風
[00:23:39.520 --> 00:23:43.880]  於是乎這艘船就任意地控制了它們
[00:23:43.880 --> 00:23:46.860]  就是說這個船就被風任意控制
[00:23:46.860 --> 00:23:48.160]  等一下我們停在這裏
[00:23:48.160 --> 00:23:48.900]  我們停在這裏
[00:23:48.900 --> 00:23:49.560]  我們看一下
[00:23:49.560 --> 00:23:51.660]  我們看一看
[00:23:51.660 --> 00:23:53.960]  當這幫人沒有出發之前
[00:23:53.960 --> 00:23:55.860]  當這幫人沒有出發之前
[00:23:55.860 --> 00:23:56.940]  它覺得這個世界
[00:23:56.940 --> 00:23:59.760]  全部都在它們手中可控制的
[00:23:59.760 --> 00:24:00.600]  就是這個世界
[00:24:00.600 --> 00:24:02.680]  全部在自己手控中所掌握
[00:24:02.680 --> 00:24:05.840]  雖然上帝在不斷的過程當中
[00:24:05.840 --> 00:24:07.380]  啟示給它們知道
[00:24:07.380 --> 00:24:10.120]  其實你們不應該在這個時候起行
[00:24:10.120 --> 00:24:12.220]  所以上帝就不斷地啟示它們
[00:24:12.220 --> 00:24:13.880]  這個時候你們不該起行
[00:24:13.880 --> 00:24:16.480]  它們勉強地已經走很遠了
[00:24:16.480 --> 00:24:18.520]  它們勉強都行不了多遠
[00:24:18.520 --> 00:24:20.560]  上帝其實已經不斷地提醒它們
[00:24:20.560 --> 00:24:21.960]  你們停啦
[00:24:21.960 --> 00:24:22.960]  停啦
[00:24:22.960 --> 00:24:23.620]  停啦
[00:24:23.620 --> 00:24:24.720]  Stop there
[00:24:24.720 --> 00:24:26.920]  所以上帝就不斷地提醒它們
[00:24:26.920 --> 00:24:27.600]  停
[00:24:27.600 --> 00:24:28.260]  停
[00:24:28.260 --> 00:24:29.760]  停
[00:24:29.760 --> 00:24:31.540]  信徒有一個特色
[00:24:31.540 --> 00:24:32.360]  信徒有一個特色
[00:24:32.360 --> 00:24:33.700]  對上帝很敏感的
[00:24:33.700 --> 00:24:34.500]  對上帝非常敏感
[00:24:34.500 --> 00:24:35.880]  當上帝有這些東西出來
[00:24:35.880 --> 00:24:38.600]  你會看到自己會停的
[00:24:38.600 --> 00:24:39.780]  就是如果你看到
[00:24:39.780 --> 00:24:40.740]  如果真是信徒
[00:24:40.740 --> 00:24:42.180]  你被看到你會停的
[00:24:42.180 --> 00:24:44.080]  如果你沒有能力停的時候
[00:24:44.080 --> 00:24:45.220]  因為我們都是罪人
[00:24:45.220 --> 00:24:46.640]  你就會去向上帝祈求
[00:24:46.640 --> 00:24:48.420]  求聖靈不斷地提醒你
[00:24:48.420 --> 00:24:49.980]  就是說如果沒有能力停的話
[00:24:49.980 --> 00:24:52.080]  你就會求聖靈
[00:24:52.080 --> 00:24:53.320]  聖靈不能提醒你
[00:24:53.320 --> 00:24:53.880]  等一下
[00:24:53.880 --> 00:24:55.600]  信徒的生命就是這樣走的了
[00:24:55.600 --> 00:24:56.820]  信徒的生命就是這樣走的
[00:24:56.820 --> 00:24:59.020]  我們不是靠紀律去走面前的路
[00:24:59.020 --> 00:25:00.900]  我們不靠紀律行前面的路
[00:25:00.900 --> 00:25:03.560]  我們是靠聖靈而走這條路的
[00:25:03.560 --> 00:25:04.800]  我們靠聖靈行前面的路
[00:25:04.800 --> 00:25:06.800]  當自己真的做不到的時候
[00:25:06.800 --> 00:25:08.000]  當自己做不到的時候
[00:25:08.000 --> 00:25:09.140]  不會死撐
[00:25:09.140 --> 00:25:09.640]  不會硬撐
[00:25:09.640 --> 00:25:10.480]  繼續做
[00:25:10.480 --> 00:25:10.980]  繼續做
[00:25:10.980 --> 00:25:11.780]  踩下去
[00:25:11.780 --> 00:25:12.480]  踩下去
[00:25:12.480 --> 00:25:13.780]  直到自己失控
[00:25:13.780 --> 00:25:14.680]  直到自己失控
[00:25:14.680 --> 00:25:15.280]  不會這樣
[00:25:15.280 --> 00:25:16.080]  我們會怎樣
[00:25:16.080 --> 00:25:17.120]  我們會殺制
[00:25:17.120 --> 00:25:18.480]  我們會停下來
[00:25:18.480 --> 00:25:19.880]  知道這條紅線在哪裏
[00:25:19.880 --> 00:25:21.080]  知道這條紅線在哪裏
[00:25:21.080 --> 00:25:21.780]  停在那裏
[00:25:21.780 --> 00:25:22.280]  停在這裏
[00:25:22.280 --> 00:25:24.260]  等候上帝下一步的啟示
[00:25:24.260 --> 00:25:26.180]  等候上帝的啟示
[00:25:26.180 --> 00:25:27.120]  應該怎樣走
[00:25:27.120 --> 00:25:28.060]  應該怎麼行
[00:25:28.060 --> 00:25:29.320]  不信主的人怎樣
[00:25:29.320 --> 00:25:30.000]  不信主的人怎樣
[00:25:30.000 --> 00:25:31.060]  I am the boss
[00:25:31.060 --> 00:25:31.920]  我是老闆
[00:25:31.920 --> 00:25:33.460]  我有我的自由
[00:25:33.460 --> 00:25:34.360]  我有我的自由
[00:25:34.360 --> 00:25:35.760]  我喜歡怎樣做就怎樣做
[00:25:35.760 --> 00:25:37.260]  我想怎麽做就怎麽做
[00:25:37.260 --> 00:25:38.640]  你身邊的人提醒他
[00:25:38.640 --> 00:25:40.740]  他覺得你是敵人來的
[00:25:40.740 --> 00:25:41.800]  他覺得你是敵人
[00:25:41.800 --> 00:25:42.600]  你越提醒他
[00:25:42.600 --> 00:25:43.740]  他會多憎恨你兩成
[00:25:43.740 --> 00:25:44.740]  你越提醒他
[00:25:44.740 --> 00:25:45.280]  他就會憎恨你
[00:25:45.280 --> 00:25:45.780]  再問他怎樣
[00:25:45.780 --> 00:25:46.580]  攻擊你
[00:25:46.580 --> 00:25:47.080]  對呀
[00:25:47.080 --> 00:25:47.980]  殘害你
[00:25:47.980 --> 00:25:48.580]  殘害你
[00:25:48.580 --> 00:25:49.440]  侮辱你
[00:25:49.440 --> 00:25:50.140]  侮辱你
[00:25:50.140 --> 00:25:51.740]  保羅就是遇到一班這樣的人
[00:25:51.740 --> 00:25:52.820]  保羅就是遇到這樣的人
[00:25:52.820 --> 00:25:54.620]  你越是提醒他
[00:25:54.620 --> 00:25:55.280]  你越提醒他
[00:25:55.280 --> 00:25:56.880]  他的心就越硬
[00:25:56.880 --> 00:25:57.760]  他心就越硬
[00:25:57.760 --> 00:25:58.820]  什麽人是這樣
[00:25:58.820 --> 00:25:59.320]  什麽人是這樣
[00:25:59.320 --> 00:26:00.160]  給你一個例子
[00:26:00.160 --> 00:26:00.820]  舉個例子
[00:26:00.820 --> 00:26:03.460]  法老王
[00:26:03.460 --> 00:26:04.560]  法老王
[00:26:04.560 --> 00:26:05.320]  就是這樣的人
[00:26:05.320 --> 00:26:06.860]  就是這樣的人
[00:26:06.860 --> 00:26:08.660]  上帝越給他機會
[00:26:08.660 --> 00:26:10.640]  上帝越給他機會
[00:26:10.640 --> 00:26:11.860]  他越心硬
[00:26:11.860 --> 00:26:12.440]  他越心硬
[00:26:12.440 --> 00:26:13.640]  你有沒有留意
[00:26:13.640 --> 00:26:14.140]  有沒有留意
[00:26:14.140 --> 00:26:17.500]  在出埃及記的時候介紹的法老王
[00:26:17.500 --> 00:26:19.540]  在出埃及記介紹的法老王
[00:26:19.540 --> 00:26:21.580]  他在上帝著著摩西
[00:26:21.580 --> 00:26:25.980]  不斷的提醒和上帝的啟示神蹟裏面
[00:26:25.980 --> 00:26:27.040]  是很硬心的
[00:26:27.040 --> 00:26:28.880]  因為他在
[00:26:28.880 --> 00:26:30.020]  去到摩西
[00:26:30.020 --> 00:26:32.520]  上帝不斷的提醒
[00:26:32.520 --> 00:26:34.380]  他心越來越硬
[00:26:34.380 --> 00:26:36.920]  但是信主的人不是這樣的
[00:26:36.920 --> 00:26:37.960]  信主的人不是這樣的
[00:26:37.960 --> 00:26:39.020]  如果你是這樣的人
[00:26:39.020 --> 00:26:40.960]  就證明你不是信主
[00:26:40.960 --> 00:26:42.000]  如果你是這樣的人
[00:26:42.000 --> 00:26:43.200]  就表明你不信主
[00:26:43.200 --> 00:26:45.360]  法老就是我喜歡怎麽走就怎麽走
[00:26:45.360 --> 00:26:47.040]  我喜歡怎麽做就怎麽做
[00:26:47.040 --> 00:26:48.860]  法老說我想怎麽做就怎麽做
[00:26:48.860 --> 00:26:50.400]  我管你上帝是怎麽樣
[00:26:50.400 --> 00:26:51.300]  我管你上帝
[00:26:51.300 --> 00:26:54.940]  我有辦法找兩個術士出來表演一下都可以
[00:26:54.940 --> 00:26:57.180]  我也會找兩個術士出來表演一下
[00:26:57.180 --> 00:26:58.880]  上帝Who are you
[00:26:58.880 --> 00:27:00.720]  上帝你是誰
[00:27:00.720 --> 00:27:02.220]  I can do it too
[00:27:02.220 --> 00:27:03.180]  我也會做
[00:27:03.180 --> 00:27:07.380]  但是他想不到他所做的只是類似的東西
[00:27:07.380 --> 00:27:10.560]  他做的不過是類似的事情
[00:27:10.560 --> 00:27:11.760]  在《聖經》裏面說
[00:27:11.760 --> 00:27:12.760]  在《聖經》裏面說
[00:27:12.760 --> 00:27:14.160]  他們現在中了招了
[00:27:14.160 --> 00:27:15.560]  他們中招了
[00:27:15.560 --> 00:27:16.960]  想走就走不掉了
[00:27:16.960 --> 00:27:18.260]  想走就走不了了
[00:27:18.260 --> 00:27:20.860]  現在船被風抓住了
[00:27:20.860 --> 00:27:22.700]  現在全被風抓住了
[00:27:22.700 --> 00:27:24.100]  敵不住風
[00:27:24.100 --> 00:27:24.700]  敵不住風
[00:27:24.700 --> 00:27:28.080]  和先前那種以為自己什麽都可以控制的情況
[00:27:28.080 --> 00:27:29.540]  我剛才前面已經
[00:27:29.540 --> 00:27:31.640]  什麽都可以在自己掌控當中
[00:27:31.640 --> 00:27:33.540]  小船可以 我轉大船
[00:27:33.540 --> 00:27:34.820]  小船不行 我轉大船
[00:27:34.820 --> 00:27:37.780]  那些走內海的 我馬上走外海的
[00:27:37.780 --> 00:27:40.020]  我現在走內海的 現在走外海的
[00:27:40.020 --> 00:27:41.320]  怎麽會做不到
[00:27:41.320 --> 00:27:42.120]  怎麽做不到呢
[00:27:42.120 --> 00:27:43.660]  上帝做事
[00:27:43.660 --> 00:27:44.760]  上帝做事
[00:27:44.760 --> 00:27:45.760]  不到你話事
[00:27:45.760 --> 00:27:47.460]  由不得你所說
[00:27:47.460 --> 00:27:48.160]  弟子們
[00:27:48.160 --> 00:27:50.160]  無論你信主好不信主好
[00:27:50.160 --> 00:27:50.960]  所有的東西
[00:27:50.960 --> 00:27:51.960]  上帝話事
[00:27:51.960 --> 00:27:52.700]  不到你話
[00:27:52.700 --> 00:27:54.900]  我不信所以就上帝不用話事
[00:27:54.900 --> 00:27:56.800]  無論你信主還是不信主
[00:27:56.800 --> 00:27:59.100]  所有的一切都是上帝掌控當中
[00:27:59.100 --> 00:28:00.300]  不由你所說的事
[00:28:00.300 --> 00:28:02.380]  於是乎怎麽樣 他們在這樣的情況下
[00:28:02.380 --> 00:28:03.380]  被風抓住
[00:28:03.380 --> 00:28:05.040]  還死撐
[00:28:05.040 --> 00:28:06.740]  就是他們被風抓住
[00:28:06.740 --> 00:28:08.580]  他疑似在硬撐著
[00:28:08.580 --> 00:28:09.280]  十六節
[00:28:09.280 --> 00:28:09.880]  十六節
[00:28:09.880 --> 00:28:10.780]  16天
[00:28:10.780 --> 00:28:16.220]  他於是乎貼著一個小島的背風岸奔行
[00:28:16.220 --> 00:28:18.920]  貼著一個小島的背風岸奔行
[00:28:18.920 --> 00:28:20.920]  那島有個名
[00:28:20.920 --> 00:28:22.020]  那島有個名
[00:28:22.020 --> 00:28:23.300]  叫高大
[00:28:23.300 --> 00:28:24.000]  叫高大
[00:28:24.000 --> 00:28:25.560]  其實有時候很諷刺的
[00:28:25.560 --> 00:28:29.840]  不知道是不是我們這些翻譯的作者的諷刺
[00:28:29.840 --> 00:28:31.140]  我不知道翻譯作者的諷刺
[00:28:31.140 --> 00:28:32.540]  小島就叫高大
[00:28:32.540 --> 00:28:34.140]  小島叫高大
[00:28:34.140 --> 00:28:35.780]  其實不關事的
[00:28:35.780 --> 00:28:37.280]  中文翻譯來的
[00:28:37.280 --> 00:28:39.580]  原本不是這樣的
[00:28:39.580 --> 00:28:40.880]  跟著怎麽樣
[00:28:40.880 --> 00:28:46.520]  他們繼續在那裏緊緊收著一條小船
[00:28:46.520 --> 00:28:48.220]  在那裏緊緊收著一條小船
[00:28:48.220 --> 00:28:49.320]  為什麽要收著一條小船
[00:28:49.320 --> 00:28:51.060]  原來他們有這樣的傳統
[00:28:51.060 --> 00:28:52.120]  有這樣的傳統
[00:28:52.120 --> 00:28:53.260]  一艘大船
[00:28:53.260 --> 00:28:55.600]  背後一定拖著一艘小船
[00:28:55.600 --> 00:28:56.560]  這背後一定拖著小船
[00:28:56.560 --> 00:28:57.860]  這小船是用來做什麽的
[00:28:57.860 --> 00:29:00.560]  這小船是用來做什麽的 可能做接駁船隻
[00:29:00.560 --> 00:29:01.840]  這小船是用來做什麽的 可能做接駁船隻
[00:29:01.840 --> 00:29:04.900]  或者是做緊急救援走佬用的
[00:29:04.900 --> 00:29:06.840]  或者是做緊急救援走佬用的
[00:29:06.840 --> 00:29:08.840]  在這個時候
